SA3_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
21304,0,0,10,162,793,733,1932,1221,251,191,133,215,75,25,70,5809,6,3,15,34,211,87,42,11,0,0,0,0,0,0,12,420,0,0,5,13,24,36,134,75,17,13,19,4,5,0,9,354,0,8,4,21,47,80,233,82,11,11,8,3,4,5,8,523,0,3,9,24,137,301,714,380,57,62,35,56,27,7,19,1836,0,0,0,0,7,21,18,15,9,0,4,0,0,0,10,88,0,0,0,14,37,34,165,99,33,15,21,36,7,0,12,471,76,396,1155,675,497,185,549,265,36,42,29,25,6,10,106,4038,0,0,9,23,26,37,103,91,13,29,20,12,14,6,15,395,0,0,0,187,685,562,678,431,71,56,59,89,34,4,193,3055,86,637,1331,1631,1916,2369,3908,1942,424,377,343,334,106,55,549,16010,344,1802,4159,4152,6028,7198,19252,11343,2683,2185,2035,2414,800,296,1786,66482
21305,0,0,10,130,930,845,2633,1567,372,331,337,429,162,29,94,7866,8,13,25,44,250,91,56,29,4,3,0,3,4,3,9,546,0,4,3,31,52,83,587,298,61,86,39,82,40,3,15,1385,0,7,16,42,74,114,533,307,76,128,77,138,39,11,22,1573,0,6,12,34,142,332,1132,670,113,132,135,177,60,19,27,2979,0,0,0,4,19,44,80,107,11,18,10,23,0,0,3,325,0,0,0,15,63,108,825,522,188,145,139,155,36,3,30,2236,75,460,1404,723,618,318,1193,790,108,98,81,122,43,24,121,6187,0,7,15,35,39,55,210,172,34,35,46,53,14,9,13,736,0,0,0,181,521,431,553,397,85,91,59,82,50,18,98,2568,58,412,913,1135,1822,2817,7047,4085,1001,862,864,1009,313,121,507,22964,362,1837,3937,3698,6899,10239,45652,30947,7382,7451,8164,9328,3051,1009,2579,142533
21401,0,0,0,33,213,195,310,192,67,56,71,99,24,5,24,1298,3,19,26,24,151,75,32,18,3,0,0,4,0,0,6,366,0,0,9,8,31,17,41,18,0,0,0,0,0,5,3,146,0,3,8,77,133,126,339,164,33,22,14,25,8,7,10,969,5,12,63,57,124,108,116,53,10,11,12,14,0,0,4,592,0,0,0,0,5,20,16,24,3,3,0,3,3,0,0,84,0,0,0,12,24,34,106,87,26,21,28,21,7,3,16,389,205,742,2268,1516,1253,515,1261,676,79,75,48,53,29,12,264,8988,3,3,17,34,68,79,119,56,16,20,19,12,5,7,3,457,0,0,0,23,47,46,59,51,8,5,7,8,6,0,8,265,65,201,472,584,679,772,1111,536,118,81,85,87,48,13,102,4951,444,1826,3872,3266,4155,3277,6211,3276,653,534,578,621,247,101,727,29803
21402,0,3,6,15,74,53,101,92,39,37,36,48,21,3,22,551,15,29,23,25,89,28,13,9,4,0,0,0,0,0,4,246,0,9,13,27,17,14,16,12,4,3,0,0,0,0,5,117,4,15,37,129,114,122,213,70,13,28,22,17,8,8,11,819,0,28,53,44,43,18,13,13,0,5,0,5,0,0,12,246,0,0,0,0,0,6,4,9,0,0,0,0,0,0,0,25,0,0,0,3,7,24,78,84,15,12,17,15,11,6,12,287,384,1321,3190,2091,1586,963,2454,1053,115,117,78,84,47,19,435,13924,11,12,43,72,87,89,144,76,16,22,19,27,21,8,19,658,0,0,0,23,23,14,15,6,3,5,5,3,8,0,11,125,132,343,526,555,441,284,409,229,64,49,55,62,16,16,89,3269,851,3404,5592,4140,3626,2356,4679,2380,400,383,365,378,194,72,1027,29838
21501,0,0,0,4,25,29,114,93,37,33,46,46,13,0,16,450,4,0,0,0,5,4,6,0,0,0,0,0,0,0,8,30,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,17,0,0,0,14,0,10,44,10,0,13,4,3,0,0,7,114,0,0,0,0,4,0,13,8,3,3,7,4,0,0,6,53,0,0,0,0,0,0,7,17,15,16,30,44,8,0,0,136,0,0,0,0,0,8,81,47,4,17,9,3,3,0,8,176,59,171,396,157,87,53,84,35,6,5,14,17,11,8,72,1168,0,0,8,14,6,8,17,21,4,0,4,3,0,3,0,99,0,0,0,0,0,4,8,19,3,0,0,0,0,0,15,60,18,48,52,64,46,42,216,112,16,20,31,41,19,38,73,840,130,444,586,373,363,293,949,633,152,200,249,270,108,62,383,5188
21502,0,0,0,0,28,28,49,78,27,27,18,49,26,3,17,361,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,18,0,0,0,4,8,8,45,22,12,11,5,15,7,0,3,134,0,0,9,0,0,6,11,28,4,3,4,6,0,0,0,81,0,0,0,0,0,0,13,36,11,9,13,27,10,0,6,121,0,0,0,0,10,11,34,67,17,9,12,22,5,0,15,207,41,107,236,138,64,49,93,53,16,11,6,6,3,0,44,868,0,0,0,10,10,5,13,8,0,0,0,6,0,0,0,57,0,0,0,5,44,46,66,47,14,17,41,12,16,6,28,341,22,54,99,135,133,191,196,129,33,24,78,155,33,51,57,1384,153,537,653,430,462,533,1123,1116,420,458,542,687,236,83,335,7772
21503,0,0,0,3,26,23,55,63,21,15,33,42,5,4,15,294,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,5,6,37,21,12,0,0,0,28,15,0,3,127,0,0,0,0,0,0,11,9,0,8,0,5,0,0,0,47,0,0,0,0,0,0,7,8,8,3,5,11,5,0,5,55,0,0,0,0,0,9,48,41,9,8,7,10,0,0,10,150,17,89,181,57,36,19,41,19,3,0,9,9,0,0,24,494,0,0,0,4,9,5,12,4,0,0,0,0,0,0,0,36,0,0,0,8,40,45,57,35,9,59,48,19,10,0,23,357,0,19,34,36,55,66,94,60,16,10,28,97,29,40,83,655,57,291,350,171,251,290,652,621,228,332,388,481,132,66,270,4566
21601,0,0,0,0,28,21,41,88,29,24,24,46,17,4,8,328,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,23,0,0,5,3,0,0,0,4,50,0,0,3,0,0,0,19,17,4,3,7,14,3,0,0,66,0,0,0,0,0,0,0,7,4,0,0,6,0,0,0,10,0,0,0,0,0,6,13,15,6,0,0,8,0,0,10,57,45,140,269,102,74,24,53,24,0,4,4,3,4,6,52,796,0,0,0,10,9,8,11,9,0,0,0,0,0,0,0,50,0,0,0,0,5,0,9,7,0,4,0,0,3,0,0,29,10,37,52,21,10,27,28,55,6,5,6,16,11,0,11,306,86,341,446,226,219,206,399,363,90,93,115,150,64,14,145,2958
21602,0,0,0,0,17,16,37,41,12,19,17,30,4,3,9,198,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,6,0,0,9,15,0,3,0,4,0,0,0,0,50,0,0,0,0,0,0,6,4,0,4,5,0,0,0,0,23,0,0,0,0,0,0,0,3,5,4,17,26,7,0,0,51,0,0,0,0,3,9,27,20,10,4,3,3,0,0,4,71,36,115,293,127,52,34,39,16,4,0,0,9,4,3,44,798,4,0,4,3,9,0,3,8,5,0,0,0,4,0,0,45,0,0,0,0,0,0,6,5,0,0,0,7,0,0,0,19,7,42,40,30,19,16,32,23,0,0,3,11,4,0,8,246,97,390,482,273,169,176,440,283,125,107,132,149,48,17,137,3018
21603,0,0,0,0,64,57,105,181,43,47,54,59,28,16,24,683,4,0,0,3,4,0,5,0,0,0,0,0,0,0,0,17,0,0,0,9,3,0,8,0,4,0,6,0,0,0,0,26,0,0,0,0,6,16,32,16,0,3,4,20,3,8,3,109,0,0,0,0,10,8,40,60,5,15,21,9,4,11,4,191,0,0,0,3,0,13,16,28,4,4,19,46,7,0,4,146,0,0,0,4,4,26,45,20,4,4,13,10,11,0,10,155,44,171,338,110,76,56,117,81,5,11,19,16,4,0,49,1113,0,0,0,10,3,11,19,14,8,0,0,10,5,0,3,82,0,0,0,0,10,3,17,22,0,0,3,6,5,5,11,89,16,54,115,99,89,254,548,300,81,50,125,211,68,16,73,2098,160,833,873,447,466,928,2621,2086,558,584,695,809,296,118,398,11874
21701,0,0,0,11,22,19,31,25,12,17,11,10,6,0,3,170,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,3,5,3,18,42,12,0,4,6,10,0,0,6,105,0,0,0,0,3,0,11,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,3,11,14,16,0,4,8,3,4,0,3,67,38,151,315,166,91,42,63,31,9,8,4,10,3,0,54,972,0,0,15,10,10,12,9,10,0,8,0,0,0,0,0,68,0,0,0,0,3,5,3,3,0,0,0,0,0,0,0,29,4,26,40,38,38,31,56,39,4,4,9,7,3,0,13,337,70,341,464,329,308,262,461,293,63,93,103,81,36,6,141,3044
21703,0,0,5,4,16,8,40,41,17,7,19,27,9,3,5,191,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,11,5,5,11,4,0,0,0,0,0,0,4,46,0,0,3,0,0,5,3,13,4,9,9,0,5,0,0,43,0,0,0,0,0,0,5,20,18,12,35,44,15,0,0,149,0,0,0,0,0,0,12,4,0,0,0,0,8,4,5,35,38,155,260,123,90,58,75,38,9,5,12,7,3,0,33,916,0,0,5,14,10,10,14,9,0,0,3,0,4,0,3,60,0,0,0,3,6,3,5,4,0,0,0,0,0,0,0,22,8,38,51,35,29,34,99,51,10,10,12,38,5,31,12,461,81,372,414,286,297,245,567,378,109,117,196,195,67,41,119,3501
21704,0,0,0,4,24,20,45,84,19,22,40,44,12,4,5,329,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,3,0,0,0,4,0,0,0,14,0,0,0,6,10,15,47,29,5,9,3,25,0,10,0,166,0,4,0,0,6,3,28,43,11,9,4,14,4,0,0,128,0,0,0,0,0,0,7,18,0,12,9,4,0,0,0,60,0,0,0,0,0,3,30,22,13,8,12,4,7,0,3,99,37,159,339,128,110,76,151,88,7,9,8,16,6,0,47,1194,0,0,7,14,13,9,17,19,5,0,4,5,5,3,3,102,0,0,0,0,3,0,7,9,5,16,16,57,10,0,0,120,7,14,32,40,30,42,95,60,8,15,32,65,31,4,22,514,67,335,491,339,368,382,874,610,140,174,251,350,108,42,158,4680
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
29999,0,0,0,0,4,4,5,8,5,4,4,0,0,3,0,46,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,12,0,0,0,0,0,9,6,8,4,0,0,0,0,5,0,28,0,0,0,0,3,4,5,3,0,3,0,0,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,15,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,13,3,11,40,24,23,21,25,10,0,8,7,15,6,17,3,206,0,0,0,0,0,0,12,3,0,0,0,0,0,11,0,36,0,0,0,0,0,5,3,4,0,5,3,0,0,0,5,38,0,8,14,24,25,20,65,43,0,6,20,30,17,30,16,322,6,34,98,79,101,125,230,164,31,55,80,106,62,133,74,1390
