SA3_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
21301,0,17,61,249,53,14,6,3,0,412,4945,8936,7703,11136,4184,3139,1731,549,158,42477,0,9,25,151,23,13,14,3,0,237,0,0,15,162,89,144,86,58,14,565,0,0,0,19,10,0,0,0,0,36,0,0,3,18,23,37,22,7,6,111,3,0,10,16,5,3,3,0,0,45,0,0,0,54,62,70,76,46,3,315,0,22,89,353,143,174,116,48,22,961,0,6,0,50,83,214,213,278,63,919,9,24,47,76,40,77,105,56,15,450,0,18,25,152,115,177,144,86,25,743,0,9,21,87,56,52,40,12,3,280,0,0,6,25,14,10,3,5,3,64,4,0,12,32,20,19,119,108,23,331,0,11,14,36,45,143,232,311,109,901,0,5,7,152,17,32,28,5,3,248,30,174,739,2934,365,241,172,69,22,4749,0,4,17,117,31,19,7,3,0,199,0,15,31,174,31,17,0,6,0,278
21302,0,0,0,10,4,0,0,0,0,14,2697,4739,3659,7536,3961,3173,1774,728,237,28508,0,0,0,24,9,4,0,0,0,33,0,0,0,20,13,13,10,9,0,66,0,8,4,53,8,3,3,0,0,79,0,0,4,14,11,15,10,5,0,55,0,4,3,24,18,11,6,5,0,64,0,0,0,24,13,7,11,3,0,62,0,15,17,144,42,59,40,22,16,360,0,0,0,19,22,40,63,62,21,229,0,3,3,18,9,15,17,9,7,78,7,74,67,407,298,298,231,120,44,1546,0,0,0,9,4,11,3,0,0,36,0,0,3,44,12,8,10,6,0,77,0,3,15,31,38,20,43,33,11,201,0,6,4,9,22,80,128,143,71,462,3,6,4,29,13,9,9,0,0,69,7,63,71,633,73,43,33,20,9,958,6,8,11,73,13,0,3,0,0,121,0,6,4,58,19,6,4,0,0,102
21303,0,0,4,44,7,3,4,0,0,59,2398,3783,3144,9100,2857,1812,902,322,139,24462,0,13,26,158,29,4,3,0,0,227,0,0,0,30,9,14,20,16,8,102,0,0,9,69,7,3,0,0,0,88,0,0,4,6,8,16,15,0,0,54,0,0,3,61,18,16,0,0,0,99,0,6,0,31,31,18,20,20,0,130,4,15,32,320,91,110,93,37,20,725,0,0,0,18,10,37,26,46,12,155,0,0,5,20,0,10,17,4,0,63,9,39,43,463,231,165,69,34,6,1047,0,0,0,18,12,3,7,0,0,48,0,0,0,41,14,4,5,0,0,66,0,0,4,53,14,13,23,17,0,127,0,0,0,13,21,58,57,126,55,322,0,6,8,112,19,9,13,6,0,174,15,66,256,1453,88,33,29,4,3,1941,0,6,14,123,21,5,13,5,0,174,0,5,3,79,9,6,3,0,0,110
21304,0,8,21,103,23,23,9,0,0,182,7402,13541,9155,16365,6863,4079,2669,1015,250,61341,0,34,22,215,58,14,10,0,0,351,0,4,12,157,56,79,32,9,3,353,0,0,8,18,15,0,0,0,0,40,0,0,0,7,8,0,0,0,0,19,0,11,9,21,13,17,5,0,0,68,0,3,12,66,73,57,54,31,4,298,0,15,29,173,58,59,43,15,8,403,0,3,10,65,57,103,91,61,15,398,0,39,75,163,75,61,57,39,7,513,5,53,82,223,248,367,307,207,60,1555,0,9,27,170,74,55,11,6,0,350,0,0,3,13,6,10,0,0,0,39,3,6,10,35,29,24,99,56,14,273,0,10,10,24,38,71,59,44,3,256,0,4,4,47,17,14,17,0,0,98,50,399,669,5168,765,298,221,62,9,7652,0,14,17,76,22,15,9,3,0,151,0,15,19,102,38,10,8,0,0,184
21305,0,7,4,129,31,21,9,0,3,204,12171,17991,9396,14826,6505,4945,2831,1124,232,70020,4,81,96,793,262,58,27,4,0,1322,0,0,0,64,34,43,35,17,0,189,0,3,4,83,28,3,0,0,0,121,0,0,7,22,20,14,17,3,0,90,4,16,9,42,21,14,11,7,0,123,0,8,4,50,43,51,50,17,0,220,13,168,283,1742,417,390,331,43,11,3399,0,0,0,40,32,68,43,41,7,223,6,32,81,70,25,30,29,24,0,291,14,161,197,478,463,513,399,242,60,2517,0,23,35,260,135,68,49,13,0,578,0,5,3,27,14,14,12,3,0,76,0,0,16,48,36,37,75,48,7,272,0,6,18,32,40,57,71,53,19,296,6,29,23,208,42,59,36,0,0,407,321,1940,2873,19262,1967,534,552,131,19,27589,6,29,72,506,164,43,57,13,0,895,5,30,32,266,55,24,10,0,0,419
21401,0,0,0,30,10,17,4,4,0,73,4133,7964,6702,14227,6443,5218,3593,1688,525,50489,0,0,4,14,5,0,4,0,0,27,0,0,0,26,19,40,22,6,0,114,0,4,0,24,4,0,0,0,0,32,0,7,11,14,12,3,8,0,0,52,0,0,8,49,23,19,9,6,0,114,0,0,4,10,34,16,13,12,4,90,3,32,55,145,78,68,49,16,0,448,0,0,4,20,15,28,30,26,3,130,0,0,8,12,3,11,14,20,0,65,9,89,169,538,570,841,690,492,192,3591,0,0,11,37,30,24,10,4,0,122,4,4,5,24,12,14,8,9,0,81,0,0,13,44,35,64,86,81,30,356,0,5,7,29,22,46,48,62,25,247,0,0,29,22,8,6,9,3,0,81,5,33,78,416,130,99,59,32,10,865,0,4,6,29,8,8,13,3,0,64,0,0,5,44,11,4,5,0,0,79
21402,0,0,0,3,0,0,0,0,0,12,3898,9081,7917,12624,7965,7868,7534,4437,1456,62788,0,0,0,3,5,0,0,0,0,7,0,0,0,6,4,0,4,8,0,25,0,3,0,14,3,0,5,0,0,31,0,0,6,3,0,0,0,0,0,18,5,12,9,49,33,27,25,11,7,180,0,0,0,10,6,9,12,5,0,48,0,8,30,42,25,23,21,9,3,165,0,0,0,4,7,24,51,41,10,144,0,0,0,6,0,13,40,25,4,98,13,197,380,592,852,1101,1164,992,342,5629,0,0,0,11,6,5,3,5,0,38,0,0,8,29,9,9,21,8,9,93,0,9,15,37,44,53,126,134,48,463,0,0,4,17,20,58,119,110,46,377,0,0,7,10,9,4,9,4,4,57,0,10,17,103,22,22,27,25,7,242,0,3,7,18,3,3,3,5,4,47,0,0,0,9,3,3,6,0,0,24
21501,0,0,0,4,0,0,0,0,0,12,1462,3221,2791,5291,2997,3916,3380,1784,662,25501,0,3,4,16,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,5,9,7,0,0,0,21,0,0,0,3,0,0,0,0,0,9,0,0,5,34,9,10,0,5,0,52,0,0,0,0,0,0,6,3,0,13,0,0,0,4,0,3,0,0,0,9,0,8,8,37,40,114,132,89,20,457,0,0,0,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,11,4,12,33,14,8,84,0,0,0,3,5,9,15,4,0,33,0,0,0,7,0,0,0,0,0,10,3,15,18,175,21,15,11,0,0,262,0,4,0,5,3,0,0,0,0,13,0,0,0,5,0,0,0,0,0,3
21502,0,15,30,55,20,25,9,0,0,157,1517,3252,2744,4835,2658,2806,2311,1188,381,21688,0,0,0,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,0,17,0,0,0,4,0,8,0,0,0,12,0,0,0,5,0,0,0,0,0,3,0,0,10,45,19,10,8,0,0,94,0,0,0,0,0,4,7,14,7,32,0,4,0,4,4,0,0,0,0,14,0,5,9,56,34,77,82,58,15,332,0,0,3,22,6,0,5,0,0,37,0,0,0,13,0,4,0,0,0,13,0,0,3,3,6,7,22,13,0,52,0,0,0,0,0,10,14,21,7,59,0,3,7,17,0,3,0,0,0,31,6,24,29,225,30,16,13,3,0,352,0,0,0,17,6,0,0,0,0,32,0,0,3,12,3,0,0,0,0,20
21503,0,4,0,18,21,9,11,0,0,67,951,2005,1710,2923,1691,2283,2070,1108,391,15130,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,12,0,7,5,4,0,30,0,3,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,10,6,34,3,10,3,0,0,69,0,0,0,0,0,5,4,0,0,9,0,0,0,0,0,0,5,0,0,3,5,3,4,16,10,51,72,46,10,207,0,0,0,13,5,0,8,0,0,25,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,3,9,5,0,22,0,0,0,0,0,0,9,6,0,9,0,0,0,3,0,0,0,0,0,4,0,4,14,135,17,7,0,0,0,182,0,3,5,20,9,6,0,0,0,50,0,0,0,5,0,0,0,0,0,6
21601,0,0,0,0,0,0,0,0,0,0,918,2173,1961,3097,2036,2422,2107,1224,390,16325,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,15,6,8,0,0,0,26,0,0,0,0,0,0,3,3,0,6,0,4,0,0,0,0,0,0,4,13,3,0,4,20,30,68,73,82,24,305,0,0,0,3,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,11,0,4,0,3,3,6,13,13,4,38,0,0,0,0,0,0,3,7,0,14,0,0,0,0,0,0,0,0,0,5,0,3,3,50,7,0,0,0,0,69,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
21602,0,0,0,3,0,0,0,0,0,3,691,1665,1353,2315,1529,1809,1788,1011,316,12477,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,6,9,4,3,0,0,0,19,0,0,0,0,0,4,3,8,0,16,0,0,0,0,0,0,0,4,0,5,0,6,0,31,20,53,82,83,26,306,0,0,0,9,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,4,18,17,0,48,0,0,0,0,0,4,5,0,0,9,0,0,0,6,0,0,0,0,0,7,0,0,3,71,8,6,4,7,0,100,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0
21603,0,35,67,177,83,51,17,0,0,431,1979,3980,3246,5362,3183,3150,2592,1397,422,25316,0,3,0,15,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,8,0,3,4,3,6,3,8,3,0,29,0,0,0,4,0,0,0,0,0,4,0,0,3,46,11,13,10,3,0,94,0,0,0,4,0,7,9,10,0,20,0,5,6,8,3,0,0,0,0,22,0,14,24,64,50,97,109,86,12,461,0,0,3,15,3,8,0,0,0,43,0,0,0,10,0,0,0,0,0,20,0,0,3,9,10,12,18,17,0,60,0,5,4,4,0,13,23,20,12,80,0,0,0,15,0,0,5,0,0,20,5,53,93,668,121,62,46,3,4,1066,0,0,4,19,3,0,0,0,0,29,0,11,24,16,4,3,3,0,0,61
21701,0,0,0,0,0,0,0,0,0,0,853,1927,1782,3006,1951,2368,2195,1055,331,15470,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,5,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,4,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,8,26,32,84,125,98,13,386,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,3,18,8,0,42,0,0,0,3,0,6,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,13,0,49,7,3,4,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
21703,0,3,0,17,0,0,0,0,0,16,917,2141,1873,3224,1972,2393,2110,1109,348,16071,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16,9,55,8,3,4,0,0,102,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,8,0,0,0,10,0,3,7,35,46,79,128,65,17,382,0,0,0,6,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,10,0,0,0,0,7,0,19,11,3,44,0,0,0,4,0,5,6,3,0,15,0,0,0,0,0,0,0,0,0,5,0,3,0,47,7,5,6,0,0,63,0,0,4,11,0,0,0,0,0,19,0,0,0,4,0,0,0,0,0,3
21704,0,0,0,0,0,0,0,0,0,5,1319,3147,2510,4812,2744,2883,2600,1274,411,21693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,5,0,0,7,3,0,0,20,0,0,0,0,0,0,0,0,0,4,0,13,15,78,3,4,9,0,0,125,0,0,0,0,0,0,0,5,0,6,0,0,3,3,4,3,0,0,0,15,0,18,19,50,62,103,109,69,19,454,0,0,0,0,4,3,0,0,0,9,0,4,0,9,4,0,3,0,0,14,0,0,0,8,0,9,12,5,3,37,0,0,0,0,0,0,5,0,0,11,0,0,0,4,0,0,0,0,0,4,0,7,16,71,9,8,4,0,0,122,0,0,0,14,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,4
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,3,5,0,0,0,0,0,7,138,183,312,806,389,274,199,43,5,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,5,0,0,14,0,0,6,4,0,0,0,0,0,7,0,0,3,3,3,3,6,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,9,30,9,29,13,11,0,97,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,9,4,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,5,0,0,3,0,4,8,47,5,0,0,0,0,60,0,0,0,3,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,13
