SA3_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
21402,709,1899,4705,5775,6866,5226,1298,146,8,26633,1443,1042,945,918,1348,1853,1521,379,30,9471,251,182,206,261,325,438,203,47,5,1922,66,91,114,122,166,105,42,22,6,728,2470,3212,5976,7069,8709,7615,3064,594,45,38755,57,123,157,115,184,162,39,0,0,838,248,81,49,20,53,92,32,0,0,565,298,200,201,139,235,258,65,0,0,1400,2772,3410,6185,7204,8945,7870,3125,599,44,40155,2036,455,578,716,1122,2535,7552,6259,2150,23410,219,175,406,474,610,556,629,525,363,3955,5022,4046,7167,8398,10675,10959,11310,7383,2561,67516,201,929,2536,2772,4182,2726,488,36,0,13873,1782,1540,2421,3792,4333,3914,1500,148,5,19448,338,276,639,529,534,545,205,40,3,3102,62,58,104,91,115,92,45,18,0,596,2379,2805,5709,7181,9167,7276,2236,242,8,37014,40,50,66,71,109,83,12,0,0,438,241,69,75,116,122,113,40,0,0,770,277,119,145,189,226,201,49,0,4,1208
21501,284,788,2193,1893,2107,2200,631,129,15,10253,439,235,373,325,346,584,432,145,20,2902,34,40,86,79,104,149,64,16,7,584,20,27,53,41,41,57,26,23,0,293,784,1084,2716,2337,2606,2992,1162,315,43,14033,27,67,71,56,57,67,9,0,0,347,46,25,26,14,20,38,5,4,0,171,70,91,99,65,77,101,20,4,0,525,855,1184,2813,2402,2681,3091,1176,319,45,14557,668,229,462,540,648,1276,2664,1723,675,8880,125,98,267,195,221,280,303,226,115,1826,1645,1510,3541,3134,3547,4646,4137,2270,836,25265,98,494,1161,895,1309,1087,238,31,3,5320,548,401,1065,1168,1279,1419,470,92,4,6443,50,54,214,127,119,197,69,4,4,850,20,27,40,28,40,32,28,19,5,245,723,979,2480,2220,2753,2738,801,146,13,12853,15,16,37,35,35,24,6,0,0,170,49,24,30,32,26,45,9,0,0,225,64,39,67,69,64,76,11,0,0,393
21502,253,734,2140,1934,2037,1709,437,50,4,9289,414,289,493,358,354,456,267,40,6,2678,45,52,93,63,77,99,38,4,4,472,21,39,102,71,74,55,18,8,0,391,727,1116,2829,2428,2538,2315,754,102,19,12827,46,93,110,88,84,72,6,0,0,497,76,41,61,34,34,33,17,0,0,291,119,134,176,122,115,100,21,0,5,796,850,1250,3003,2548,2656,2419,776,102,24,13620,705,274,442,387,494,910,1977,1412,475,7067,126,132,328,306,295,290,265,153,76,1971,1680,1650,3774,3238,3438,3618,3016,1677,568,22661,89,498,1304,1154,1389,987,187,11,0,5618,595,468,1030,1125,1059,1010,300,15,0,5601,69,67,226,113,100,127,34,9,0,734,25,32,62,60,64,50,13,9,0,319,776,1070,2623,2446,2609,2175,534,45,0,12270,32,35,59,40,36,40,3,0,0,250,72,29,70,50,42,53,9,0,0,338,108,67,131,92,82,97,7,0,0,586
21503,198,563,1409,1368,1360,1440,430,66,3,6849,257,128,245,193,201,311,298,73,12,1725,24,28,46,43,30,77,33,12,0,290,8,14,70,40,42,46,20,14,3,264,484,731,1775,1638,1637,1879,791,164,15,9121,12,34,47,33,52,54,8,0,0,241,20,14,24,15,13,22,8,0,0,122,34,52,74,49,64,74,13,0,0,361,524,788,1846,1687,1699,1959,806,166,15,9486,442,109,193,190,314,642,1558,1097,412,4958,90,87,217,207,193,242,229,134,69,1466,1058,985,2251,2090,2209,2841,2587,1396,493,15907,60,289,687,609,775,657,135,24,0,3229,317,260,668,756,732,846,280,41,0,3913,29,30,151,59,49,84,40,6,0,460,12,13,31,40,33,23,16,12,6,175,420,590,1535,1462,1596,1618,473,82,6,7783,0,17,25,37,31,13,5,0,0,130,24,15,28,11,12,24,3,0,0,116,25,29,52,47,48,39,8,0,0,246
21601,233,545,1196,1233,1506,1378,363,55,10,6523,306,124,207,194,228,379,258,58,10,1763,57,28,45,49,72,102,51,8,0,406,19,22,46,33,43,43,22,12,3,254,615,716,1510,1506,1848,1899,702,128,17,8944,20,34,47,35,50,49,9,0,0,237,37,19,13,11,10,13,13,0,0,115,61,48,65,39,56,67,20,4,0,353,669,770,1567,1546,1906,1961,723,135,17,9299,458,121,182,175,304,695,1681,1292,419,5327,71,59,152,121,187,172,200,157,66,1179,1196,950,1905,1848,2397,2833,2597,1579,507,15809,59,304,647,625,911,677,129,15,3,3368,392,309,659,816,887,942,311,40,6,4354,71,44,131,76,95,119,44,4,0,587,23,19,31,30,50,27,18,10,4,211,545,673,1469,1544,1948,1770,499,67,11,8518,14,21,26,17,17,23,4,0,0,107,39,21,23,18,32,33,8,0,0,171,52,41,48,34,49,56,9,0,0,286
21602,177,387,979,942,1110,970,278,37,3,4883,215,112,151,141,173,272,200,46,4,1308,24,14,43,33,46,89,43,9,0,304,18,11,34,35,28,35,26,11,8,202,430,523,1203,1159,1357,1366,547,103,18,6699,17,14,32,33,52,45,0,0,0,188,15,8,10,8,14,14,7,0,0,74,38,21,43,44,64,54,4,0,0,264,471,543,1249,1194,1418,1421,548,103,18,6964,331,87,140,174,254,607,1569,1171,364,4690,69,43,122,124,135,140,155,125,63,978,867,677,1508,1490,1812,2173,2274,1393,441,12635,45,200,472,466,655,512,85,8,0,2444,313,211,521,599,633,682,203,23,0,3178,28,29,94,56,65,92,35,3,0,411,19,10,35,23,18,20,8,12,0,138,395,452,1113,1140,1368,1308,341,46,3,6168,10,5,15,16,13,18,0,0,0,76,26,11,27,27,16,21,0,0,0,123,32,19,45,39,28,39,4,0,0,204
21603,308,932,2566,2352,2554,2043,513,64,5,11338,534,315,509,433,445,477,364,94,6,3177,61,46,77,101,102,148,60,6,3,604,33,40,92,59,66,45,18,4,3,352,936,1324,3241,2948,3163,2708,948,165,16,15464,46,101,137,110,82,62,3,0,0,546,114,46,36,34,24,40,11,4,0,298,164,141,175,141,107,106,14,5,0,852,1098,1467,3421,3093,3272,2816,961,169,16,16314,913,323,547,547,685,1018,2286,1673,550,8539,167,168,370,314,317,308,260,195,80,2189,2180,1957,4341,3954,4276,4146,3505,2036,645,27035,119,564,1541,1327,1579,1102,208,7,0,6454,699,595,1255,1396,1311,1243,411,37,0,6955,94,74,257,133,119,143,52,10,0,875,22,32,51,59,39,42,17,4,5,271,930,1265,3109,2909,3051,2533,695,56,13,14550,19,49,53,48,51,21,0,0,0,242,96,40,69,50,34,36,11,0,0,350,118,86,124,96,85,59,11,0,0,590
21701,181,475,1105,1137,1393,1312,464,94,3,6181,279,139,235,224,238,392,286,63,8,1867,36,22,54,34,71,117,47,15,5,394,21,21,39,41,31,26,19,13,8,216,514,654,1434,1430,1732,1851,819,191,32,8653,31,33,49,37,38,46,6,0,0,241,30,15,18,11,9,19,14,0,0,120,58,46,70,53,47,67,16,0,0,362,574,702,1498,1486,1783,1919,837,191,32,9019,445,110,152,182,354,739,1733,1094,359,5159,63,53,119,119,143,160,177,109,46,992,1083,863,1765,1785,2275,2821,2748,1389,429,15173,81,276,511,549,830,674,197,24,0,3154,371,209,606,763,848,904,339,40,7,4085,46,36,129,79,99,128,24,5,0,548,11,10,22,24,18,23,22,14,5,153,509,535,1270,1422,1797,1728,587,84,11,7932,11,15,26,13,27,12,0,0,0,108,24,17,26,25,34,38,7,0,0,168,41,33,49,36,59,53,5,0,0,283
21703,236,595,1343,1290,1465,1363,424,93,3,6825,319,135,278,235,284,419,321,82,12,2081,44,16,54,58,78,111,53,9,0,432,20,15,49,51,46,36,32,9,5,271,618,765,1724,1639,1878,1928,841,192,17,9608,14,13,50,25,42,24,3,0,0,174,27,11,12,14,15,21,7,0,0,105,40,28,65,40,58,40,11,0,0,278,661,788,1786,1678,1935,1969,850,192,17,9892,405,107,174,187,292,721,1591,1104,376,4952,83,61,162,134,172,174,184,123,58,1152,1150,960,2120,2003,2397,2866,2629,1416,450,15994,80,296,669,612,873,650,175,20,6,3373,411,272,671,821,918,947,340,62,6,4442,49,35,136,110,84,118,57,0,0,596,32,12,30,28,25,33,25,14,0,201,570,612,1499,1563,1897,1745,598,101,14,8607,3,13,16,11,25,26,3,0,0,91,23,9,18,23,19,32,3,0,0,137,25,20,33,35,44,55,10,0,0,224
21704,312,691,2037,1993,2086,1723,452,69,3,9367,512,243,397,315,388,531,385,85,7,2868,56,36,85,77,103,126,71,11,0,567,14,23,63,46,48,37,27,20,8,291,903,997,2582,2429,2626,2415,933,179,22,13091,7,40,46,46,52,35,5,0,0,230,54,33,18,16,18,30,3,0,0,172,61,71,67,65,67,65,4,0,0,402,965,1062,2648,2498,2695,2483,941,185,22,13492,513,120,241,231,344,707,2031,1275,441,5898,112,91,178,206,193,177,179,120,66,1317,1589,1280,3060,2937,3226,3366,3147,1575,530,20705,142,446,1109,911,1267,923,159,21,0,4978,669,458,1069,1396,1312,1313,368,42,3,6637,77,60,254,157,122,179,53,3,0,903,24,14,47,35,31,37,28,5,0,225,908,986,2475,2497,2731,2449,613,74,10,12739,10,15,23,20,30,30,4,0,0,125,65,19,25,35,42,40,3,0,0,235,75,37,47,56,65,73,7,0,0,363
29797,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,0,0,0,24,0,0,6,16,3,10,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,19,59,201,145,110,77,13,0,0,621,16,38,92,39,43,34,20,0,0,281,0,10,14,12,8,14,4,0,0,74,3,4,12,7,14,5,0,0,0,44,43,104,316,210,182,131,36,7,0,1022,12,25,57,64,50,23,0,0,0,222,8,24,17,13,13,5,0,0,0,78,16,46,75,71,56,28,6,0,0,298,63,152,389,284,241,154,40,7,0,1324,77,73,169,199,220,198,223,62,5,1218,91,124,383,525,461,287,130,22,7,2028,234,345,939,1008,912,644,392,90,15,4576,9,35,126,65,39,33,0,0,0,302,22,59,131,50,42,55,3,0,0,367,3,11,30,12,14,8,4,0,0,85,0,0,9,0,0,0,3,4,0,16,37,109,287,131,99,96,9,6,0,771,7,15,34,19,10,13,5,0,0,105,26,13,18,13,8,9,8,0,0,79,32,23,55,38,14,20,6,0,0,191
