SA3_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
21205,4,29,162,523,423,308,239,53,28,1761,0,0,0,4,0,9,5,8,3,37,0,0,15,31,4,3,6,0,0,72,20,144,304,845,400,433,413,357,200,3113,121,282,450,1023,337,292,292,318,299,3409,3914,9764,12292,25478,11735,9873,8521,6515,3560,91650,0,5,17,137,43,49,27,12,4,286,7360,15244,14395,16432,9481,7126,5339,4638,2571,82582,5,61,104,321,71,59,34,5,0,658,0,0,3,57,29,33,23,20,5,163,0,7,19,98,14,22,5,0,0,166,0,7,61,144,147,94,61,44,12,574,5,18,28,85,49,31,15,6,3,235,0,0,7,47,45,30,51,22,0,216,93,1120,2856,9687,3134,2743,1749,588,251,22225,0,0,0,26,32,71,86,118,50,385,0,41,30,131,34,93,138,149,57,672,21,159,233,481,394,500,499,506,273,3060,0,3,14,109,68,63,37,17,4,315,0,8,15,74,34,20,15,8,13,181
21301,36,276,855,5144,3361,2497,1281,340,174,13963,0,0,0,5,0,6,4,0,0,20,0,0,8,22,4,0,0,0,0,33,33,175,435,1712,995,1020,908,566,270,6120,306,640,578,1678,591,534,472,328,246,5379,5105,10528,11368,26872,12105,11135,8876,4697,2096,92785,0,43,111,343,77,25,11,0,0,618,9531,17274,15204,21187,8254,6367,3551,1241,484,83085,0,13,42,257,48,25,18,4,0,413,0,0,19,311,206,296,196,121,25,1185,5,0,4,34,18,9,6,6,0,69,0,8,8,49,51,67,43,17,9,253,3,3,18,44,15,9,7,0,0,94,0,0,11,94,128,151,165,95,13,660,0,44,155,812,367,389,231,94,47,2150,0,6,6,104,152,430,517,557,163,1938,16,39,83,140,83,171,201,114,48,900,0,49,44,258,188,349,267,190,60,1408,0,22,38,184,128,109,82,30,6,597,0,0,5,41,23,21,12,9,3,118
21302,0,14,22,246,197,160,121,25,8,802,0,0,0,11,7,16,6,4,5,42,0,0,0,19,6,3,0,0,0,37,8,57,70,589,238,233,243,172,111,1716,105,196,143,570,244,176,184,122,70,1808,2590,5320,4079,12707,6444,5414,4111,2448,1286,44406,0,0,0,13,9,0,0,0,0,14,5112,9444,7157,15326,8233,6472,3635,1658,780,57820,0,0,0,52,8,5,4,0,0,65,0,0,0,36,33,32,17,17,5,140,0,9,8,124,15,4,4,5,0,180,0,4,4,26,31,26,23,13,4,131,4,4,12,78,36,22,8,7,0,172,0,0,3,43,32,16,25,12,0,128,8,33,35,366,130,139,94,36,21,860,0,0,0,37,40,100,143,142,54,518,0,5,8,26,12,31,46,22,6,160,19,149,115,767,537,587,480,270,103,3022,0,5,0,36,19,22,11,9,4,100,0,0,7,82,22,11,13,3,5,150
21303,10,43,265,1260,947,880,596,204,88,4285,0,0,0,11,12,0,0,0,0,21,0,0,3,36,0,0,0,0,0,42,6,60,151,1035,283,221,168,124,38,2081,79,148,206,829,212,175,128,101,90,1972,2395,3930,4427,17050,5489,4179,2702,1476,846,42498,0,0,4,62,7,4,5,0,0,74,4635,7211,6352,18130,5702,3695,1770,673,417,48593,5,19,37,272,35,10,3,0,0,382,0,0,7,52,31,45,52,25,5,210,0,0,7,138,12,6,0,0,0,169,0,0,5,20,23,31,24,8,0,116,4,7,4,129,35,23,4,0,0,199,0,8,7,75,47,32,42,28,0,241,3,16,81,715,249,256,195,81,51,1639,0,0,0,43,25,64,74,90,29,330,0,3,10,40,3,26,32,14,3,132,17,67,80,828,379,280,137,63,31,1884,0,0,5,47,25,20,15,10,3,123,0,3,4,73,16,10,8,0,0,119
21304,5,41,71,855,395,221,94,28,9,1717,0,0,6,12,4,16,9,10,8,57,0,0,22,77,26,11,4,0,0,148,33,223,510,1892,929,707,456,220,69,5043,296,775,565,1532,544,406,301,180,68,4669,7668,15752,12095,32297,12518,8885,6712,2792,988,99709,0,24,36,175,51,33,12,0,0,336,14563,26565,17870,32697,13831,8384,5708,2244,737,122600,0,63,41,444,71,30,17,4,0,676,0,4,14,301,128,156,70,19,10,698,0,6,7,48,25,10,6,0,0,94,0,0,0,40,22,4,9,0,0,85,0,17,9,65,21,26,3,3,0,141,0,8,22,143,169,123,120,43,8,636,0,27,60,476,153,148,97,35,13,1003,0,3,12,128,129,226,197,113,33,846,4,87,146,348,136,109,142,49,10,1028,11,88,162,430,468,746,669,421,150,3149,6,22,52,359,173,110,36,10,3,760,0,0,3,24,18,25,9,4,3,86
21305,11,37,99,699,268,204,101,24,3,1446,0,3,5,14,13,13,10,3,0,67,0,8,35,138,41,13,8,0,0,236,68,594,887,3382,1423,783,471,229,50,7881,616,1215,881,2778,704,471,352,243,146,7406,12782,23535,16221,54900,15635,11592,7610,3280,1223,146783,6,17,24,214,51,38,15,0,3,365,23627,34959,18281,29578,13189,9947,5939,2551,722,138794,6,190,175,1704,392,102,54,12,0,2639,0,0,0,151,78,97,54,20,0,403,0,17,20,173,36,8,3,0,0,262,0,5,13,84,61,31,29,10,5,237,8,34,18,101,48,33,18,3,0,268,0,6,13,111,96,99,96,39,6,465,41,316,514,4006,952,943,673,88,24,7553,0,0,5,76,68,126,101,76,22,466,10,62,143,141,44,62,45,27,8,542,25,310,375,896,850,973,771,510,158,4868,3,34,76,575,262,178,114,32,4,1273,0,8,7,65,20,21,15,8,0,145
21401,0,4,14,94,37,16,11,3,0,173,0,3,4,27,23,28,22,20,4,134,0,0,7,27,18,10,6,3,0,72,4,56,124,556,330,284,286,192,72,1902,168,377,370,978,427,355,296,270,131,3365,4259,8363,7557,19917,9666,8752,6858,3965,1913,71240,0,0,0,59,29,38,14,5,0,146,8172,15511,12968,28818,13085,10867,7759,3871,1566,102622,0,0,6,26,6,4,6,0,0,42,0,0,3,67,33,76,41,11,0,223,0,3,4,53,9,4,0,0,0,72,0,7,11,46,24,19,15,4,0,116,0,10,13,105,42,39,23,8,0,236,0,0,6,38,48,36,31,15,7,187,3,55,116,412,205,166,118,31,10,1110,0,0,4,47,35,59,51,45,12,252,0,4,14,24,8,23,40,32,8,147,11,160,313,1066,1105,1599,1420,1068,484,7224,0,0,17,89,69,44,24,11,6,271,4,7,7,49,26,26,24,9,13,158
21402,0,5,6,35,9,17,6,5,0,85,0,4,11,21,32,23,30,20,4,140,0,0,8,6,6,13,6,8,0,45,9,40,29,288,197,229,284,187,82,1342,158,458,412,900,638,677,757,631,368,4999,3794,9552,8185,16828,11941,12245,12807,8453,3467,87267,0,0,0,7,0,3,0,0,0,17,7494,17711,15037,26013,16936,16616,16209,9762,3588,129352,0,0,0,9,5,0,0,0,0,5,0,0,0,10,9,7,7,4,3,35,0,5,4,28,11,7,5,0,5,64,0,0,4,19,4,3,0,0,0,44,4,29,15,118,66,68,64,21,8,394,0,0,0,21,22,25,20,12,0,105,0,28,64,105,87,65,44,20,6,408,0,0,0,12,23,64,96,77,22,292,0,0,0,12,0,28,86,50,13,203,24,371,665,1187,1777,2309,2428,2129,803,11690,0,0,9,22,14,24,9,7,4,84,0,4,8,64,23,24,40,22,8,191
21501,0,0,4,20,9,0,0,0,0,33,0,0,0,0,0,0,0,0,0,10,0,6,0,3,0,0,3,0,0,16,0,7,5,69,29,36,29,20,12,212,61,163,190,405,283,302,290,268,186,2160,1592,3187,2833,6419,3731,4451,3942,2542,1287,29974,0,0,0,4,0,0,0,0,0,12,2973,6136,5278,10389,6127,7683,6642,3790,1681,50705,0,3,3,20,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,9,6,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,4,0,4,13,9,9,3,6,0,45,0,0,0,4,0,0,0,0,0,7,0,6,3,57,20,16,5,3,0,110,0,0,0,0,0,3,3,7,7,22,0,0,0,0,0,3,0,0,0,12,3,20,20,84,90,229,281,189,50,965,0,0,0,6,5,8,0,0,0,23,0,0,0,6,3,4,0,4,0,16
21502,0,11,12,77,23,33,14,3,0,174,0,0,0,4,0,0,0,6,0,14,0,0,0,5,4,0,5,0,0,14,0,30,20,127,62,49,40,28,21,388,89,277,234,582,268,310,264,158,99,2281,1617,3547,3117,7337,3636,3765,3121,1834,956,28932,0,20,69,96,36,35,10,3,0,275,3033,6355,5366,10040,5499,5776,4760,2556,1075,44464,0,0,3,17,3,0,0,0,0,23,0,0,0,5,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,3,7,18,8,8,6,0,0,50,0,0,0,14,8,7,4,0,0,29,0,0,0,14,0,0,0,0,0,11,0,3,22,124,38,24,8,4,0,224,0,0,0,0,6,10,18,24,18,74,0,0,0,10,4,0,0,4,0,28,0,11,14,103,90,166,165,108,43,701,0,4,5,34,18,6,8,0,0,66,0,0,5,13,0,9,3,4,0,27
21503,0,15,6,91,16,41,16,3,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,15,0,6,0,57,37,28,25,4,3,163,70,197,130,379,188,219,193,163,116,1646,1043,2222,1757,4339,2219,2734,2356,1540,797,19013,0,3,11,27,21,9,11,0,0,84,1906,3926,3200,5920,3453,4507,3985,2341,1008,30243,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,5,0,27,8,14,3,6,0,65,3,5,4,6,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,11,14,79,18,10,12,0,0,146,0,0,0,0,0,5,4,0,0,8,0,0,7,0,0,0,5,0,0,5,5,4,10,28,33,102,126,94,21,434,0,5,4,19,18,10,10,4,0,70,0,0,0,9,0,0,0,0,0,15
21601,0,0,0,13,0,0,0,0,0,21,0,0,0,0,4,0,0,0,0,6,0,0,0,4,0,4,0,0,0,10,0,6,3,31,21,13,24,19,7,125,61,113,112,298,168,210,212,168,109,1444,958,2302,1966,4073,2544,2900,2564,1629,765,19703,0,0,0,0,0,0,0,0,0,0,1811,4280,3757,6440,4213,4858,4173,2497,980,32990,0,0,0,12,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,3,0,7,0,0,0,0,8,0,0,0,9,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,27,15,9,3,0,0,54,0,0,0,3,0,0,0,7,0,12,0,3,0,9,0,0,0,0,3,18,3,6,8,44,59,150,173,163,53,658,0,0,5,5,0,7,0,0,0,18,0,0,0,11,3,0,0,3,0,22
21602,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,7,3,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,26,8,16,24,13,8,93,39,129,97,246,137,170,191,139,75,1224,725,1728,1405,3092,1852,2230,2302,1342,614,15286,0,0,0,3,0,0,0,0,0,3,1380,3222,2589,4720,3077,3608,3589,2041,785,25003,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,4,3,4,4,4,0,0,24,0,0,0,9,0,0,0,0,0,11,0,0,5,28,8,3,3,0,0,47,0,0,0,0,7,5,5,12,0,29,0,0,0,0,0,0,0,4,0,5,0,6,3,45,58,124,188,142,53,629,0,0,6,12,8,0,0,0,0,27,0,0,0,4,0,0,7,0,0,10
21603,0,0,0,34,8,0,0,0,0,42,0,0,0,5,0,5,0,7,0,12,0,0,0,9,11,0,0,0,0,23,16,72,112,291,83,75,54,40,17,765,112,297,244,649,275,311,281,231,122,2535,1920,4383,3802,8728,4228,4328,3683,2213,1001,34293,3,56,150,308,139,70,22,5,0,745,3739,7704,6274,10987,6406,6517,5351,2993,1143,51100,0,4,0,20,5,3,0,0,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,13,0,0,3,13,4,0,3,0,0,20,3,11,5,9,9,3,6,3,0,51,0,0,0,11,0,0,0,0,0,8,0,10,10,155,38,32,15,5,0,258,0,0,0,5,4,8,17,14,0,41,0,12,8,16,3,0,3,0,0,48,0,25,34,120,102,194,226,160,43,907,6,3,5,49,20,7,6,0,0,91,0,0,0,16,4,5,3,0,0,31
21701,0,0,3,7,8,0,0,0,0,19,0,0,0,0,4,0,3,0,0,9,0,4,0,14,0,0,0,0,0,13,0,6,3,34,14,28,18,12,4,118,42,115,109,251,143,216,195,146,88,1300,877,2008,1727,3732,2405,2916,2664,1498,751,18592,0,0,0,0,0,0,0,0,0,0,1681,3765,3323,6068,4006,4765,4363,2239,930,31134,0,0,0,7,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,9,0,0,0,3,4,0,0,0,0,5,0,5,3,12,9,7,4,0,0,41,0,0,0,0,0,0,0,0,0,8,0,0,4,11,5,5,0,0,0,31,0,0,0,0,0,5,0,0,0,6,0,6,0,4,0,0,0,0,0,9,3,10,22,65,70,180,257,170,45,818,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,4,0,0,11
21703,0,0,0,8,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,6,0,11,4,62,24,36,22,12,5,181,46,151,112,279,168,221,190,145,70,1372,891,2179,1804,4077,2472,2890,2599,1550,721,19176,0,4,3,16,0,0,0,0,0,25,1751,4109,3482,6448,4060,4779,4244,2332,931,32147,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,6,0,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,28,16,104,26,14,9,0,0,205,0,0,0,0,0,4,5,4,0,11,0,0,0,9,0,3,0,0,0,14,0,12,10,68,86,173,216,146,43,753,0,0,0,6,0,0,0,0,0,20,0,0,0,11,0,0,0,0,0,22
21704,0,9,7,35,4,0,0,0,0,62,0,0,0,0,0,3,5,4,0,15,0,0,0,10,3,0,0,0,0,16,0,9,19,72,31,30,18,9,10,197,56,166,148,363,184,219,218,162,114,1624,1360,3213,2848,6346,3491,3829,3295,1857,915,27155,0,0,5,0,0,0,0,0,0,11,2608,6082,5058,9948,5706,6119,5367,2790,1135,44812,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,8,0,5,0,6,0,0,0,0,0,12,0,0,10,23,9,12,3,6,0,62,0,0,0,0,0,0,0,0,0,5,4,20,34,148,28,15,9,0,0,250,0,0,0,0,0,0,0,5,0,9,0,0,4,7,4,4,3,0,3,26,3,39,27,109,117,206,232,164,55,957,0,0,5,12,0,3,0,0,0,22,0,6,7,14,6,3,3,0,0,33
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,5,7,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,53,15,9,4,0,0,120,64,147,167,608,169,104,55,13,7,1339,189,361,556,1604,479,429,224,58,19,3915,0,0,4,6,0,0,0,0,0,8,251,367,607,1490,623,532,330,73,13,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,14,0,3,5,0,0,21,0,0,4,5,3,0,0,0,0,18,0,0,10,22,11,4,6,0,0,57,0,0,0,0,0,4,3,0,0,12,0,0,6,0,0,0,3,0,0,5,3,6,7,52,21,42,20,15,0,170,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,12
