SA3_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
21302,0,0,0,0,0,5,3,3,0,0,0,3,0,0,0,14,0,0,0,0,4,3,24,17,3,5,5,0,0,0,0,65,0,4,7,4,20,28,43,39,5,5,4,7,6,0,3,172,0,4,5,13,102,123,295,162,32,21,25,40,11,0,18,860,0,71,257,77,24,55,10,8,0,0,0,0,0,0,15,518,3,18,49,14,11,12,18,6,3,4,5,0,0,0,9,160,0,0,0,10,31,19,18,11,0,0,8,0,4,0,0,100,90,91,37,19,27,23,83,49,8,14,5,11,7,0,11,460,11,203,564,126,30,9,4,22,3,4,0,4,0,0,45,1018,0,0,7,5,34,33,36,18,0,4,0,3,0,0,4,141,0,4,32,46,73,93,492,345,124,124,155,173,46,10,37,1766,0,0,0,6,19,61,84,51,19,5,20,8,3,0,8,283,0,0,0,6,12,8,42,84
21303,0,0,0,0,0,9,21,36,0,0,0,0,0,0,3,74,0,0,0,0,9,13,113,105,30,32,37,28,10,3,4,382,0,0,9,7,20,25,39,58,6,9,5,6,6,0,3,199,0,3,8,21,234,259,471,258,65,66,107,100,20,0,28,1639,0,20,171,36,17,46,19,3,0,0,0,0,0,0,8,330,0,8,18,14,10,21,16,19,0,0,3,0,0,0,5,132,0,0,4,18,26,32,18,10,0,0,7,4,0,0,0,123,31,42,22,6,29,23,54,31,11,6,9,4,0,0,8,288,7,120,443,87,13,10,9,14,8,0,3,4,0,0,16,742,0,0,4,14,110,91,71,67,7,9,6,4,4,0,0,380,0,0,20,41,49,86,535,545,205,306,458,518,107,18,48,2936,0,3,0,8,35,76,118,59,16,12,20,34,20,0,13,406,0,0,0,3,6,13,18,80
21304,0,0,0,0,11,58,94,92,7,30,13,11,0,0,18,336,0,0,0,3,8,53,324,162,32,25,30,14,9,3,9,676,0,0,4,8,13,13,43,21,3,3,0,8,0,3,4,141,0,0,3,9,66,108,433,202,49,34,31,37,9,0,35,1003,6,29,351,127,60,187,40,17,3,0,0,3,0,0,17,846,4,32,65,50,91,130,293,220,33,25,38,17,9,0,24,1028,0,0,0,9,107,163,229,106,28,35,32,27,12,0,9,760,136,142,70,36,35,55,48,22,0,0,4,3,0,0,17,582,4,51,219,67,26,17,18,41,4,0,6,0,0,0,28,475,0,0,3,3,40,74,42,23,7,0,3,0,4,0,3,213,3,5,61,107,207,581,6383,3321,792,677,861,1023,323,84,195,14635,0,3,0,4,28,99,129,62,21,22,13,14,0,0,13,410,0,0,0,8,20,13,52,165
21305,0,0,0,0,34,90,101,74,11,19,5,0,13,0,14,365,0,0,0,0,24,133,1333,659,121,97,107,71,46,16,21,2639,0,0,13,16,19,37,72,46,10,11,21,15,5,5,3,268,0,4,5,11,205,535,3127,1827,428,379,338,405,143,28,121,7553,3,29,168,82,30,103,38,9,5,0,0,0,0,0,11,466,0,18,45,22,52,45,188,73,10,9,25,18,4,3,20,542,0,0,3,21,173,191,405,242,53,25,44,51,25,9,13,1273,93,121,66,34,50,38,93,39,7,3,4,11,4,0,8,580,25,105,198,84,32,16,24,60,15,7,0,0,0,4,21,599,0,4,5,11,78,189,210,116,35,20,28,42,15,5,9,774,7,6,54,103,212,1166,17767,12456,3419,3696,4442,5219,1484,389,743,51160,0,4,4,20,78,482,817,245,53,55,50,46,50,6,29,1938,0,0,0,4,27,26,154,429
21401,0,0,0,0,32,58,32,12,4,3,0,0,0,0,0,146,0,0,0,6,0,8,18,5,0,3,5,4,0,0,0,42,0,6,23,19,28,29,49,37,12,6,12,7,0,0,11,236,0,8,9,9,55,92,393,232,63,60,52,92,17,6,18,1110,0,18,74,35,21,65,29,5,0,0,0,0,0,0,3,252,3,23,37,10,11,9,22,12,0,0,3,0,0,0,5,147,0,0,6,11,61,54,97,9,12,6,0,3,4,0,4,271,69,160,128,65,96,44,90,26,8,8,0,0,8,0,22,724,7,80,172,77,26,14,15,45,0,3,0,4,0,0,27,465,0,3,7,13,29,27,31,18,4,10,35,14,14,0,0,215,3,8,62,75,93,137,711,275,58,42,72,84,32,13,28,1697,0,7,3,9,13,34,50,22,3,6,8,5,3,0,10,180,0,0,0,0,12,10,24,52
21402,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,35,64,46,54,88,51,9,9,6,12,5,5,9,394,5,13,5,4,45,37,109,87,18,19,26,28,17,0,9,408,0,40,142,49,15,14,0,4,0,0,0,0,0,0,15,292,19,59,58,11,16,8,12,11,0,0,0,0,0,0,11,203,3,6,9,19,21,14,9,4,0,0,0,0,0,0,6,84,100,280,154,68,98,53,89,53,5,3,9,0,3,0,32,935,14,147,363,85,20,7,9,14,4,0,0,0,0,0,44,708,4,8,6,18,32,8,8,14,0,6,3,8,0,0,0,117,21,8,57,44,37,30,85,70,26,16,22,27,3,4,16,468,0,9,9,6,18,9,30,23,5,0,7,5,10,0,3,121,0,4,3,0,19,0,13,9
21501,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,12,0,0,0,0,0,4,3,13,0,4,5,3,0,0,0,34,0,0,5,5,4,0,15,6,0,0,0,0,0,0,0,45,0,5,0,0,4,9,25,24,3,3,3,22,3,0,5,110,0,5,11,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,4,10,0,0,3,0,0,0,0,0,0,4,23,24,54,12,7,15,0,16,3,0,0,0,0,0,0,8,157,0,6,14,7,5,3,0,0,0,0,0,0,0,0,7,44,0,0,0,0,5,0,0,5,0,0,0,0,5,0,3,20,3,4,7,5,0,6,125,90,34,59,66,44,26,0,26,493,0,0,0,0,3,8,7,3,0,3,0,0,5,0,10,37,0,0,0,0,0,0,0,0
21502,0,0,0,0,0,6,64,109,10,18,29,12,13,7,4,275,0,0,0,0,0,4,18,0,0,4,0,0,0,0,0,23,0,0,0,5,3,9,13,5,0,0,0,0,0,0,0,29,0,0,3,3,6,8,41,38,24,22,37,30,15,0,7,224,3,22,24,7,9,0,0,0,0,0,0,0,0,0,6,74,0,5,0,5,0,0,0,3,0,0,6,5,0,0,0,28,0,0,0,0,4,10,25,6,9,0,5,3,0,0,0,66,25,29,8,13,16,5,9,8,0,0,0,0,0,0,4,124,0,38,56,13,0,3,0,0,0,0,0,0,0,0,4,117,0,0,0,3,3,0,7,13,3,3,8,15,7,0,0,70,0,0,8,3,3,23,187,135,45,59,48,72,37,7,5,627,0,3,4,0,4,3,4,16,5,3,8,10,0,0,0,56,0,0,0,0,4,5,3,17
21503,0,0,0,0,0,0,14,40,0,0,0,8,0,5,4,84,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,22,0,0,0,0,8,6,28,15,0,32,43,18,0,0,4,146,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,4,12,8,10,4,0,4,6,3,13,0,0,70,7,20,9,3,3,0,0,0,0,0,0,4,0,0,0,48,0,7,12,5,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,4,5,0,0,0,3,0,0,0,17,0,5,4,0,4,4,94,64,21,30,29,53,10,0,3,327,0,0,0,0,0,0,22,17,4,3,5,30,3,0,0,84,0,0,0,0,0,0,4,3
21601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,12,0,0,0,0,0,4,9,0,5,0,0,0,0,0,0,21,0,0,0,0,0,3,7,15,6,0,0,8,3,0,5,54,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,12,0,3,5,0,0,0,0,4,0,4,0,0,4,0,0,18,0,0,4,0,3,5,3,0,0,0,3,3,0,0,0,18,9,26,9,5,0,0,9,3,0,0,3,0,0,5,4,80,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,4,33,31,5,8,9,26,7,0,3,134,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
21602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,8,4,0,0,0,0,0,0,0,24,0,0,0,0,0,6,12,11,0,0,3,5,0,0,0,47,4,3,12,3,0,7,0,0,0,0,0,0,0,0,0,29,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,5,6,0,4,0,0,0,0,0,27,21,40,9,5,0,0,0,0,0,0,0,4,0,0,5,89,0,8,4,6,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,5,6,0,0,0,5,0,0,0,0,18,6,0,7,0,0,6,62,33,16,8,15,22,4,0,0,179,0,0,0,0,0,0,5,0,0,0,5,0,0,0,4,18,0,0,0,0,0,0,0,0
21603,0,0,0,0,0,38,235,269,46,47,27,41,17,12,16,745,0,0,0,0,5,8,8,7,7,0,0,3,5,0,0,40,0,0,3,3,8,4,12,9,0,5,4,0,0,0,4,51,0,0,0,5,18,15,58,44,30,22,38,24,0,0,9,258,0,9,16,3,0,16,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,15,8,3,0,8,8,0,0,0,48,0,0,0,3,3,8,10,20,0,9,5,15,14,0,0,91,20,33,19,4,10,7,19,10,0,3,0,0,0,0,6,128,13,56,50,7,3,4,4,6,3,0,0,4,0,0,5,157,0,0,0,0,0,7,6,15,0,0,0,0,6,7,5,42,3,0,3,16,21,73,756,422,102,108,149,187,76,13,49,1981,0,0,0,0,0,5,21,24,4,5,9,7,0,0,5,82,0,0,0,0,0,5,26,50
21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,15,0,0,0,0,3,6,12,9,6,0,0,0,0,0,4,41,0,0,0,0,0,6,7,10,0,0,3,0,0,0,0,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,13,33,20,0,7,4,7,3,0,0,0,0,0,3,3,89,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,11,0,0,5,29,31,5,10,26,24,4,0,7,155,0,0,0,0,4,3,3,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,4
21703,0,0,0,0,0,0,7,7,0,3,0,0,0,0,0,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,8,4,0,0,3,5,0,0,0,0,0,0,19,0,0,0,0,8,4,36,12,14,42,54,22,6,0,0,205,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,20,17,33,14,9,9,3,7,3,6,0,0,3,0,0,6,100,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,8,0,4,5,16,34,9,8,14,7,8,0,0,121,0,0,0,0,0,0,12,3,0,0,3,3,0,0,0,38,0,0,0,0,0,0,3,0
21704,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,7,3,7,9,15,11,0,0,4,3,3,0,0,62,0,0,0,3,3,4,52,23,19,34,54,51,5,0,8,250,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,3,4,0,10,4,0,0,5,0,0,0,0,26,0,0,0,0,0,3,13,3,0,0,0,0,0,0,0,22,11,27,7,8,4,3,21,10,0,0,0,0,0,0,5,105,0,3,10,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,7,0,3,7,0,4,9,60,42,9,18,15,20,4,10,8,205,0,0,0,0,0,0,7,14,3,0,5,6,10,0,0,49,0,0,0,0,0,0,0,9
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,6,0,0,0,21,0,0,0,0,4,5,13,6,0,4,7,8,0,4,5,57,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,10,0,0,3,0,0,0,0,0,9,0,0,6,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,6,20,12,0,11,6,4,4,24,3,90,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,15,0,0,0,0,0,0,0,12
