SA3_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
21303,0,0,4,47,10,14,20,12,0,110,0,3,42,398,157,147,99,44,27,915,0,0,0,25,15,26,48,47,16,180,0,3,4,20,3,10,12,5,3,68,4,33,33,367,156,119,71,40,23,835,0,0,3,28,14,17,7,4,0,73,0,3,4,27,7,8,0,0,0,55,0,0,5,56,20,18,26,18,12,162,0,0,3,9,13,41,98,169,70,412,0,0,8,156,18,17,20,0,0,206,10,62,116,688,47,32,21,11,10,990,0,8,19,161,22,5,10,3,0,230,0,5,3,37,14,7,0,0,0,64,0,0,5,14,0,0,0,0,0,23,0,3,5,69,27,16,7,3,0,130,0,0,4,46,22,39,81,139,100,430,0,0,9,83,35,8,5,0,0,133,0,0,7,99,10,6,0,0,0,120,0,0,0,9,14,17,3,8,0,45,4,18,32,305,53,35,30,3,0,480
21304,0,3,7,76,95,63,63,16,3,337,4,15,31,299,100,88,58,15,4,604,0,0,0,62,74,123,106,53,18,449,0,49,69,179,64,49,89,16,6,518,7,38,82,208,224,377,359,217,87,1597,6,10,27,189,99,54,22,8,0,402,0,0,0,12,3,10,10,3,3,43,0,7,11,43,23,40,115,51,27,307,0,7,4,23,15,51,52,54,12,225,0,0,3,56,19,13,10,0,0,110,52,392,473,4816,529,383,253,71,16,6979,0,11,18,135,49,29,13,0,0,255,3,11,15,67,18,8,4,4,0,133,5,108,100,217,55,54,40,14,0,585,0,12,5,32,21,13,20,13,9,125,0,0,5,28,41,135,175,78,31,497,0,5,5,38,16,0,3,0,0,69,0,10,4,66,23,11,5,0,0,120,0,8,5,79,47,52,17,4,0,219,0,58,26,184,65,43,28,13,0,420
21305,0,0,8,62,53,55,51,20,0,241,28,147,226,2265,537,556,341,43,16,4148,0,0,0,38,41,56,56,34,13,243,5,32,65,68,19,30,24,11,9,253,13,154,180,415,389,462,373,268,100,2348,0,14,40,318,137,107,60,20,0,693,0,0,3,38,13,10,3,0,0,71,4,3,20,62,41,36,78,38,25,310,0,8,11,35,33,58,71,52,33,296,4,29,19,168,52,65,29,0,0,366,287,1850,1726,16972,1153,853,580,115,29,23571,8,26,51,675,158,55,60,15,0,1037,0,21,41,221,35,25,8,0,0,349,0,11,23,72,44,21,12,8,0,190,0,12,16,74,16,26,30,13,3,191,0,12,20,70,51,149,223,187,113,814,0,11,16,106,54,10,9,0,0,211,3,26,30,285,86,27,13,8,5,479,5,21,54,243,98,68,29,5,0,524,13,140,142,700,193,157,122,26,5,1497
21401,0,0,5,21,20,16,23,10,0,95,0,27,55,271,128,96,65,18,5,665,0,0,0,20,21,34,22,20,9,126,0,0,7,10,4,8,26,11,8,83,8,77,146,526,535,751,728,574,289,3633,0,0,9,53,39,24,14,7,5,154,0,4,0,22,9,17,15,4,13,77,0,0,9,55,43,56,89,77,32,372,0,3,10,3,28,38,45,63,27,222,0,4,47,35,19,8,22,3,0,134,4,46,68,409,124,91,52,28,14,834,0,0,9,49,26,16,10,0,0,117,0,0,3,30,8,3,0,4,0,53,0,0,0,5,0,4,4,0,0,16,0,0,9,70,32,36,45,23,18,224,0,5,3,29,23,44,71,72,22,270,0,6,4,28,32,5,6,0,0,76,0,0,0,47,17,7,0,0,0,75,0,4,0,14,18,20,12,0,4,82,0,5,21,59,40,38,47,0,0,216
21402,0,0,0,10,14,15,10,6,0,58,0,14,36,63,59,41,20,11,6,246,0,0,0,13,10,39,41,34,12,150,0,0,0,5,0,9,46,25,8,100,9,175,283,597,925,1217,1265,1139,459,6067,0,0,0,12,4,16,11,0,4,51,0,3,0,30,17,14,20,13,5,98,0,0,11,50,52,62,130,107,51,480,0,3,7,12,13,43,95,140,33,334,0,6,6,17,12,10,7,0,0,62,0,5,16,77,22,39,30,28,8,232,0,3,0,42,11,3,7,4,0,80,0,0,0,14,0,8,5,0,0,22,0,0,0,4,0,5,0,0,0,11,0,15,24,81,46,62,69,41,20,358,0,4,8,26,16,72,224,138,66,548,0,8,8,25,23,17,8,0,0,78,0,0,4,20,9,6,4,0,0,32,0,0,3,7,3,3,7,0,0,21,0,3,3,24,26,35,39,18,0,145
21501,0,0,0,0,0,0,0,0,0,3,0,0,0,29,15,10,5,0,0,55,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,3,11,9,48,53,112,143,104,31,512,0,0,0,4,6,0,0,0,0,13,0,0,0,6,0,4,0,4,0,14,0,0,0,11,4,7,20,16,8,76,0,0,0,0,0,5,3,4,4,13,0,0,0,5,0,0,0,0,0,6,5,18,13,150,14,12,3,6,0,225,0,0,0,8,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,0,0,25,0,0,0,6,0,6,9,8,7,37,0,0,0,0,5,0,0,0,0,7,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,3,0,0,0,15
21502,0,0,0,10,0,0,0,0,0,9,0,4,11,80,16,8,6,4,0,130,0,0,0,0,0,5,11,12,14,45,0,0,0,10,0,0,6,5,0,10,0,5,8,44,54,88,86,50,35,370,0,0,0,7,7,3,0,0,0,29,0,0,5,4,0,6,0,0,0,10,0,0,0,16,7,3,24,15,0,69,0,0,0,0,0,8,20,24,8,59,0,0,4,25,0,3,0,0,0,38,0,20,16,181,28,15,12,4,0,271,0,0,0,15,10,0,0,0,0,22,0,3,0,4,0,0,0,0,0,12,0,8,0,5,7,0,0,0,0,18,0,5,0,12,0,6,0,3,0,20,0,0,0,12,3,31,70,91,62,268,0,0,0,21,3,0,0,0,0,25,0,0,4,26,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,14,54,282,69,21,5,3,0,446
21503,0,0,0,0,0,0,0,0,0,3,0,3,8,44,14,8,7,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,24,50,60,49,15,227,0,5,3,7,12,10,8,0,0,43,0,0,0,4,0,0,0,0,0,7,0,0,0,6,3,7,12,4,3,32,0,0,0,0,0,0,5,8,4,17,0,0,0,7,0,6,0,0,0,12,5,17,5,100,8,4,4,0,0,147,0,4,0,17,11,0,4,0,0,41,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,9,0,9,0,0,0,18,0,0,0,3,0,11,25,42,31,113,0,0,0,5,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,15,35,243,43,27,0,0,0,356
21601,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,6,6,0,0,26,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,10,0,3,4,26,31,83,98,82,27,353,0,0,5,3,0,0,0,0,0,9,0,0,0,7,0,6,0,0,0,14,0,4,0,10,0,6,12,11,4,39,0,0,0,0,0,3,3,3,0,8,0,0,0,4,0,0,0,0,0,5,0,7,9,45,0,0,0,0,4,71,0,0,0,5,5,0,0,0,0,9,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,3,0,5,3,25,0,0,0,3,0,4,23,20,8,71,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,17,7,7,0,0,0,32
21602,0,0,0,0,0,0,0,0,0,4,0,0,4,21,3,4,0,0,0,26,0,0,0,0,0,3,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,14,31,74,109,63,30,322,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,18,13,0,46,0,0,0,0,0,0,3,0,0,4,0,0,0,9,0,4,0,0,0,7,0,6,5,51,5,8,3,3,0,80,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,4,7,5,0,0,0,0,16,0,0,0,3,3,0,3,4,4,16,0,0,0,0,3,16,31,29,11,91,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,60,14,11,0,0,0,97
21603,0,0,0,6,0,0,0,0,0,8,0,6,8,106,25,15,10,3,0,165,0,0,0,3,4,3,7,8,0,25,0,6,5,10,0,0,0,0,0,21,0,12,8,55,50,98,123,75,27,448,3,0,4,28,14,0,6,0,0,50,0,0,0,3,0,5,5,0,0,10,0,0,3,18,9,9,30,10,7,68,0,0,5,7,5,3,16,24,19,80,4,0,3,16,0,0,0,0,0,24,5,52,58,612,85,69,36,8,0,914,0,0,6,21,16,6,0,0,0,53,0,21,18,14,0,0,0,0,0,52,0,17,21,129,44,19,8,4,0,242,0,7,0,4,5,0,6,9,0,31,0,4,0,9,6,47,123,122,61,372,0,0,0,3,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,7,0,22,23,207,42,25,4,4,0,337
21701,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,18,0,0,0,0,0,0,4,0,0,3,0,4,0,4,0,0,0,0,0,0,0,6,14,33,37,99,131,76,33,431,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,6,0,0,10,0,0,0,8,3,3,14,12,7,48,0,0,0,0,0,0,6,3,0,11,0,0,0,0,0,0,0,0,0,4,0,7,6,52,0,3,0,0,0,72,0,0,7,0,8,0,0,0,0,13,0,0,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,12,0,0,0,3,0,3,3,0,0,11,0,0,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,20
21703,0,0,0,0,0,0,0,0,0,0,0,18,9,51,16,9,3,0,0,100,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,6,0,0,9,0,3,4,36,43,92,95,78,25,373,0,0,0,6,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,11,0,0,0,14,7,11,15,7,5,58,0,0,0,0,0,0,3,0,3,11,0,0,0,7,0,0,0,0,0,7,0,5,0,36,4,3,5,0,0,55,0,0,0,12,3,4,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,25,0,0,0,0,0,7,13,6,4,29,0,3,0,10,8,0,0,0,0,20,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,0,0,0,20
21704,0,0,0,0,0,0,0,0,0,4,0,7,14,73,21,7,9,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,15,0,24,14,58,54,108,121,89,36,499,0,0,0,9,0,0,0,0,0,8,0,0,0,7,4,3,0,0,0,17,0,0,5,17,4,12,18,7,7,64,0,0,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,4,4,9,7,48,9,0,3,4,0,87,0,3,3,23,5,0,0,0,0,32,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,16,4,10,4,3,0,54,0,0,0,0,0,0,4,0,5,15,0,4,0,9,7,3,0,0,0,16,0,0,0,13,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,5,12,9,8,0,0,0,35
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,6,6,0,0,0,0,8,0,0,3,15,8,0,3,0,0,34,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,3,3,0,3,22,6,12,8,9,0,75,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,10,0,0,0,5,0,4,0,6,0,16,0,0,0,5,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,3,3,20,4,0,0,0,0,29,0,0,0,4,3,0,0,0,0,14,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,0,0,0,0,7,0,0,0,0,0,0,5,3,0,9,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,6,25,5,0,0,0,0,34
