SA3_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
20607,0,0,0,14,6,5,0,0,0,24,0,0,5,254,30,23,19,7,5,344,0,5,7,88,17,44,82,55,62,355,0,5,7,39,12,3,0,0,0,70,0,3,5,44,5,0,0,0,0,55,0,0,0,18,4,0,6,5,0,31,0,0,33,210,49,39,28,7,0,374,0,0,0,3,0,3,15,7,4,32,0,0,5,25,6,5,0,0,0,40,0,0,0,0,0,0,4,0,0,10,0,0,14,29,0,0,0,0,0,47,0,4,9,52,8,13,13,17,0,110,3,9,61,865,170,111,68,18,4,1313,0,0,0,14,0,5,12,7,0,43,0,0,5,23,3,0,0,0,0,39,0,0,0,5,11,0,4,0,0,20,0,6,23,127,11,14,7,0,0,189,0,0,0,22,8,3,8,6,3,56,0,4,0,4,3,0,0,0,0,7,4,0,5,139,27,40,24,8,4,254
20701,0,7,0,19,12,4,0,0,0,44,3,11,8,85,27,33,24,15,7,223,0,3,0,73,39,90,169,162,128,679,4,16,16,35,14,18,5,8,0,106,0,18,40,108,54,29,8,6,0,260,0,0,0,11,14,16,10,13,4,69,0,58,159,443,327,264,288,126,28,1688,0,0,0,0,3,9,16,7,4,34,0,0,4,30,13,11,13,3,4,84,0,0,9,10,0,3,0,4,3,30,0,3,41,66,0,0,3,0,0,113,0,11,20,25,19,14,42,20,8,165,3,68,134,396,208,191,129,56,15,1202,0,0,5,5,7,14,14,4,0,52,0,11,28,102,13,14,9,0,0,183,0,6,3,7,26,9,3,0,0,43,0,13,20,101,37,13,12,4,0,202,0,0,0,21,7,17,30,28,11,121,0,0,0,0,0,0,0,0,0,0,0,3,12,40,50,55,56,45,12,270
20702,0,3,6,30,11,8,7,0,0,69,0,4,3,16,9,7,7,7,4,59,0,7,8,45,41,104,339,396,265,1211,0,5,6,16,9,3,9,3,0,62,0,32,37,140,91,38,19,6,5,370,0,0,5,19,32,48,61,18,12,197,10,94,228,672,274,270,283,127,19,1973,0,0,0,0,5,6,8,34,11,65,0,0,0,9,9,4,6,3,0,36,0,0,0,3,0,0,3,0,0,11,0,0,7,16,0,0,0,0,0,25,0,0,0,4,18,5,22,17,14,87,0,46,70,127,59,59,37,27,6,439,0,0,0,7,9,22,30,26,11,110,3,30,46,181,40,11,5,5,3,319,0,6,0,3,6,0,0,0,0,15,0,20,21,67,26,22,10,0,5,175,0,0,0,10,6,5,30,13,6,70,0,0,0,0,0,0,0,0,0,0,0,4,0,11,12,17,19,26,9,99
20703,0,0,4,3,3,0,0,0,0,13,0,0,8,25,14,12,13,10,7,81,0,0,9,33,13,46,80,94,71,341,4,14,21,19,15,5,4,0,0,90,4,12,36,174,64,17,11,4,3,323,0,5,0,8,8,6,3,7,0,40,4,52,251,813,255,167,182,79,13,1817,0,0,0,0,0,10,5,6,4,31,0,0,12,26,5,3,5,0,0,61,0,0,6,12,3,8,3,3,5,35,0,0,35,87,9,0,0,0,0,130,0,5,4,10,5,5,23,24,25,97,4,43,63,160,103,108,47,28,11,574,0,0,0,0,8,9,13,3,0,26,0,7,50,124,17,10,4,0,0,214,0,0,3,6,12,9,0,0,0,29,4,18,37,205,45,27,17,6,0,356,0,0,0,9,11,15,17,14,8,69,0,0,0,3,0,0,0,0,0,5,0,0,3,22,24,26,22,34,8,144
20801,0,0,0,4,3,0,0,0,0,12,0,7,14,125,48,36,22,18,3,285,0,6,6,30,37,56,94,51,55,321,0,17,15,20,22,13,9,0,0,87,0,5,10,22,12,5,0,0,0,48,0,0,0,3,13,12,12,3,0,53,4,5,9,63,40,35,32,13,6,203,0,0,0,0,0,8,14,7,0,27,0,0,0,10,8,11,7,7,3,44,0,0,0,0,3,0,0,0,0,5,0,0,3,15,4,0,0,0,0,25,5,13,17,20,30,24,29,22,10,173,4,35,60,228,184,163,85,45,12,818,0,0,0,10,6,4,5,4,0,33,0,0,0,11,8,0,6,3,0,28,0,0,0,3,14,0,0,0,0,17,0,8,14,39,4,5,4,0,0,69,0,0,0,18,23,33,75,26,7,191,0,0,0,3,0,0,0,0,0,4,0,13,20,64,78,90,86,38,11,407
20802,0,0,0,17,3,7,7,5,0,36,0,4,10,329,38,40,26,16,5,479,0,5,13,119,34,79,109,105,94,554,10,53,18,82,45,22,11,0,0,241,0,30,46,156,51,24,10,5,0,315,0,0,3,11,22,17,16,10,0,81,0,17,69,321,82,53,60,20,9,636,0,0,0,5,4,0,13,7,3,46,0,0,9,67,15,15,7,9,9,132,0,0,3,5,5,6,3,3,0,32,0,0,118,191,12,0,0,0,0,324,0,0,0,24,14,20,25,14,5,111,12,65,89,429,232,172,117,33,4,1148,0,0,0,3,0,8,9,0,0,25,0,3,9,71,5,5,0,0,0,98,0,0,0,0,7,9,0,0,0,14,4,22,25,201,45,29,11,10,0,347,0,0,6,57,19,56,184,93,85,495,0,0,0,0,0,0,0,0,0,5,0,5,13,69,60,49,46,25,11,283
20803,0,0,0,3,3,3,3,0,0,23,0,20,17,166,58,32,26,23,11,354,0,6,3,46,43,53,110,128,73,460,3,13,9,18,12,11,7,0,0,75,0,3,7,34,14,9,0,0,0,76,0,0,6,26,19,18,22,10,0,103,0,4,10,74,37,37,30,6,5,212,0,0,0,0,5,7,21,16,8,51,0,0,3,56,23,44,25,17,4,173,0,0,0,3,5,7,0,5,0,23,0,0,10,43,3,0,3,0,0,62,5,3,5,22,16,16,45,36,21,170,4,47,76,371,210,174,75,32,4,998,0,0,0,3,3,4,4,0,0,24,0,0,5,18,5,6,3,0,0,41,0,0,0,3,22,10,0,0,0,35,4,15,23,119,52,44,22,4,4,287,0,3,4,50,31,42,62,18,6,215,0,0,0,6,0,0,3,0,0,8,0,21,23,102,74,90,74,49,17,452
20804,0,0,0,8,3,0,0,0,0,10,0,0,0,26,14,9,14,9,4,74,0,0,0,18,13,23,36,38,17,129,0,0,7,19,4,0,9,0,0,31,0,4,4,38,8,6,0,0,0,56,0,0,0,6,0,8,5,0,0,13,0,3,21,99,23,31,28,13,4,219,0,0,0,0,0,5,4,4,0,12,0,0,0,15,4,3,5,4,0,28,0,0,3,0,0,4,0,0,0,10,0,3,31,46,0,0,0,0,0,84,0,0,0,8,10,0,12,6,3,38,3,5,14,112,46,44,28,18,0,265,0,0,0,0,0,5,0,0,0,7,0,0,4,20,0,0,0,0,0,28,0,0,0,0,4,0,0,0,3,6,0,3,6,80,18,3,0,0,0,111,0,0,0,4,3,6,13,7,8,52,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,11,9,13,0,68
20901,0,0,4,16,8,12,6,0,0,54,0,9,11,76,48,37,22,10,3,226,0,0,3,63,47,130,354,257,167,1020,0,4,10,22,16,6,7,0,0,63,0,3,9,48,20,8,0,3,0,97,0,0,5,26,31,52,43,25,6,176,0,25,41,196,65,76,67,32,3,513,0,0,0,0,3,17,35,27,3,98,0,0,3,23,6,21,10,6,0,64,0,0,6,8,3,3,0,0,0,18,0,0,31,58,5,0,0,0,0,99,0,7,3,20,16,10,33,19,10,122,3,23,63,265,150,133,60,28,8,742,0,0,0,28,33,47,60,26,6,197,0,9,16,62,17,8,4,0,0,112,0,0,0,4,16,4,0,0,0,27,0,17,20,128,46,20,19,3,0,249,0,0,0,28,14,19,29,7,10,108,0,0,0,0,7,0,4,0,0,6,0,3,3,62,33,46,63,54,9,279
20902,0,3,7,37,21,19,0,3,0,98,0,0,4,65,13,16,12,3,0,123,0,10,9,167,79,190,432,590,388,1857,4,11,5,25,7,6,0,0,0,55,0,4,5,32,13,0,0,0,0,55,0,0,10,66,96,110,89,56,8,441,0,8,30,174,38,41,31,10,0,334,0,0,0,3,3,15,41,44,10,126,0,0,3,27,9,7,6,4,0,51,0,0,0,10,5,0,0,0,0,12,7,3,165,381,16,3,0,0,0,572,0,0,6,12,7,5,7,7,3,45,3,13,41,394,145,77,29,7,0,710,0,0,3,50,46,83,137,79,32,436,5,18,40,166,9,8,0,0,0,241,0,0,3,10,4,0,0,0,0,28,0,30,27,179,39,34,25,5,0,338,0,0,0,15,11,6,13,3,6,42,0,0,0,4,3,3,0,4,0,26,0,0,0,44,25,25,8,17,4,120
20903,0,0,0,4,0,4,0,0,0,13,0,8,6,40,32,21,18,13,8,138,0,0,6,6,22,73,141,67,17,323,0,0,6,3,0,3,0,3,0,23,0,0,8,9,6,0,3,0,0,23,0,0,0,0,0,10,8,5,0,23,0,3,7,28,18,18,34,6,0,103,0,0,0,0,0,13,18,14,5,48,0,0,0,6,0,9,4,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,7,10,18,11,25,27,7,108,3,12,27,98,80,76,46,19,4,365,0,0,0,4,7,23,22,8,0,62,0,0,0,7,0,0,0,0,0,14,0,0,0,0,7,3,0,0,0,14,0,5,7,16,10,6,3,0,0,44,0,0,0,5,8,12,5,3,0,32,0,0,0,0,0,0,0,0,0,0,0,3,11,20,26,36,40,22,0,163
20904,4,108,148,586,367,265,87,29,8,1604,3,21,3,67,25,24,24,20,4,197,3,23,37,184,170,489,951,686,310,2849,0,11,4,11,12,0,5,0,0,42,0,14,11,78,21,8,5,0,0,146,4,16,41,300,246,241,131,57,8,1043,7,43,86,314,88,83,76,12,6,715,0,0,0,15,21,84,196,134,30,481,0,9,31,106,35,31,37,13,0,257,0,0,6,18,4,3,0,0,0,33,4,19,150,714,49,16,11,0,0,967,0,0,0,15,10,16,25,24,14,105,23,259,247,540,218,156,66,19,4,1528,0,31,58,493,377,627,835,374,92,2883,14,99,94,582,91,38,12,4,0,930,0,0,0,4,8,7,0,0,0,24,4,95,170,600,208,146,103,20,3,1345,0,0,3,24,13,22,34,20,9,127,0,10,21,87,58,61,23,9,0,267,0,8,9,33,20,47,46,34,7,195
21001,0,0,4,15,13,11,3,0,0,40,0,5,4,49,12,13,12,10,5,106,0,12,8,60,33,186,433,488,288,1513,0,0,4,7,0,0,0,0,0,15,0,0,3,16,7,0,0,6,0,30,0,0,4,22,23,39,29,12,0,135,0,5,5,62,27,16,12,3,0,131,0,0,0,0,6,13,67,85,25,208,0,0,0,10,3,11,7,6,0,28,0,0,0,0,0,0,0,0,0,4,0,0,17,23,0,0,0,0,0,42,0,0,0,0,0,3,11,12,3,35,0,27,26,84,52,30,11,10,0,246,0,0,0,11,26,28,46,34,10,149,0,3,21,56,12,4,0,0,0,89,0,0,0,0,3,0,0,0,0,3,0,4,12,56,19,14,23,11,0,142,0,0,0,17,9,19,25,14,6,85,0,0,0,6,0,0,0,0,0,5,0,5,3,17,16,19,25,18,4,95
21002,0,0,0,4,0,0,0,0,0,3,0,0,0,17,9,7,5,5,0,45,0,0,0,6,4,23,30,23,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,9,5,4,0,0,0,16,0,0,0,0,5,16,42,8,0,65,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,4,0,18,8,4,37,0,10,15,65,56,41,18,10,4,223,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,9,0,4,4,0,0,0,0,21,0,0,0,4,3,0,6,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,23,18,17,4,88
21003,0,6,19,89,60,52,17,11,8,248,0,7,5,47,15,9,7,4,3,88,0,3,10,104,70,215,322,430,370,1536,0,0,5,13,12,3,0,0,0,34,0,4,6,33,11,3,0,0,0,52,0,17,30,249,216,151,113,41,7,832,3,12,15,122,19,20,16,0,0,196,0,0,0,0,4,13,61,68,52,198,0,0,4,29,8,9,0,5,0,46,0,0,3,4,0,5,8,0,0,26,0,14,547,996,29,4,7,0,0,1597,0,0,0,8,3,0,6,5,3,25,5,23,39,285,68,57,18,4,0,490,0,0,0,10,8,9,4,6,3,41,20,124,210,896,109,40,5,0,0,1410,0,0,0,5,0,4,0,0,0,12,0,18,31,173,41,28,25,7,0,318,0,0,0,19,7,17,21,13,11,87,0,0,5,0,5,7,0,0,0,25,0,0,0,28,14,13,6,15,5,83
21004,0,0,0,3,0,0,5,0,0,14,0,0,4,35,11,17,10,9,0,87,0,0,0,13,13,32,62,32,12,163,0,0,0,0,4,0,0,0,0,5,0,0,3,6,3,0,0,0,0,14,0,0,4,11,6,6,3,0,0,34,0,0,0,19,0,8,6,4,0,45,0,4,0,11,6,20,47,30,3,121,0,0,0,6,0,4,5,0,0,16,0,0,0,0,0,0,3,0,3,5,0,0,0,21,0,0,0,0,0,27,0,0,0,4,7,8,21,12,3,58,3,25,46,139,73,61,23,17,0,388,0,0,0,3,4,9,0,0,0,17,0,0,3,20,5,9,0,0,0,38,0,0,0,0,5,6,0,0,0,17,0,22,27,73,30,12,6,5,0,183,0,0,0,3,0,3,5,0,7,27,0,0,4,9,8,0,0,0,0,17,0,0,7,27,20,22,31,24,10,130
21005,18,725,991,2896,1450,963,485,157,43,7722,0,4,5,28,10,20,15,19,6,99,0,3,13,83,68,323,514,365,121,1490,0,3,0,0,5,3,0,0,0,16,0,0,3,27,4,4,4,0,0,42,27,79,113,829,421,388,237,91,13,2202,4,27,31,95,33,24,17,10,0,239,0,0,3,13,19,67,190,131,31,456,0,3,10,47,19,18,17,6,5,126,0,3,0,10,4,7,7,0,3,30,4,40,229,930,50,9,16,0,0,1284,0,3,0,5,3,9,17,16,6,56,33,348,356,494,139,114,42,12,4,1542,0,5,3,47,44,56,39,8,8,206,27,226,336,1417,213,62,27,6,0,2315,0,0,3,9,3,0,0,0,0,24,10,61,145,517,207,187,100,20,3,1256,0,0,0,24,19,23,44,9,4,117,6,40,50,162,129,116,55,12,0,554,0,0,3,17,14,32,43,27,8,142
21101,0,0,3,18,16,12,5,4,0,62,4,13,8,33,27,24,32,21,13,182,0,0,0,31,32,116,195,131,48,554,0,8,22,10,11,5,4,0,0,48,0,28,40,138,89,44,18,6,0,358,0,0,0,19,14,31,23,15,0,100,6,96,177,601,286,310,250,105,12,1845,0,0,0,3,0,11,36,15,3,69,0,0,6,32,19,47,43,16,7,165,0,0,21,44,12,6,4,5,0,103,0,5,14,63,21,11,3,0,0,113,0,0,3,15,15,26,130,105,49,346,3,73,117,274,177,148,84,53,4,938,0,0,0,5,11,5,10,3,3,39,3,6,20,104,15,21,12,0,0,180,0,0,0,9,12,5,0,0,0,21,7,41,60,213,121,65,56,14,0,566,0,0,0,48,17,53,59,13,17,210,0,0,0,7,7,7,4,0,0,20,0,0,8,31,33,69,95,59,17,310
21102,0,0,0,3,4,0,3,0,0,9,0,3,0,5,5,9,3,3,0,25,0,0,0,12,6,22,68,47,20,177,0,0,0,3,3,0,3,3,0,14,0,0,3,11,9,5,0,0,0,32,0,0,0,4,5,4,7,0,0,19,0,10,26,45,39,26,34,6,5,190,0,0,0,0,0,7,8,7,0,19,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,11,0,0,0,3,0,0,0,0,0,3,0,4,0,3,0,3,21,16,3,53,0,3,17,26,41,25,17,3,0,135,0,0,0,0,0,3,0,4,0,7,0,3,3,16,4,0,3,0,0,26,0,0,0,9,4,0,0,0,0,10,0,5,3,6,7,3,0,0,0,23,0,0,0,0,0,0,3,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,11,11,9,0,46
21103,0,0,4,4,3,8,0,0,0,20,0,7,4,43,28,14,29,23,5,161,0,4,0,29,15,38,87,53,36,265,0,7,3,5,10,3,4,0,0,34,0,6,23,75,31,18,4,10,0,172,3,3,0,10,10,5,7,8,4,48,19,97,48,216,78,64,46,14,7,581,0,0,0,4,0,0,18,9,5,41,0,0,0,20,17,16,3,0,0,57,7,53,171,496,125,46,21,3,0,928,0,0,9,49,3,0,0,0,0,66,0,0,5,13,19,29,75,66,30,243,8,30,41,196,132,124,60,27,5,618,0,0,0,0,0,3,6,0,0,15,0,3,13,59,9,3,4,0,0,99,0,0,0,10,5,7,3,0,0,25,3,9,23,106,45,27,15,3,0,233,0,0,0,14,13,23,24,13,6,88,0,0,0,3,4,0,0,0,0,5,0,0,10,25,48,54,69,54,19,281
21104,0,4,0,6,5,0,4,0,0,18,0,0,9,15,4,10,10,11,4,56,0,0,7,16,11,33,79,87,47,276,0,8,8,12,6,5,7,0,0,48,0,11,26,74,41,10,5,5,0,174,0,0,0,5,8,6,0,0,0,24,4,38,81,316,151,133,103,42,7,878,0,0,0,0,0,0,6,12,3,26,0,0,0,14,0,8,8,3,5,41,0,0,7,21,5,9,7,3,8,49,0,0,35,78,3,0,0,0,0,122,0,0,3,3,5,6,12,15,13,59,6,26,40,94,69,52,31,21,12,344,0,0,0,3,0,0,3,3,0,11,0,11,30,129,12,7,5,0,0,196,0,0,0,0,8,0,0,0,0,13,0,14,15,91,24,18,18,3,0,192,0,3,0,4,7,9,25,4,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,14,29,20,9,100
21105,0,0,0,4,0,0,4,0,0,10,0,8,11,52,30,32,44,28,7,206,0,0,4,34,20,60,147,125,58,445,0,8,5,5,8,3,0,0,0,26,0,3,5,13,15,4,0,0,0,43,0,0,0,10,6,3,10,4,0,40,4,57,16,45,25,32,20,8,3,205,0,0,0,0,0,12,25,13,3,58,0,0,0,13,0,12,10,0,0,37,0,35,135,312,97,32,23,4,0,624,0,0,8,21,5,0,0,0,0,43,0,4,3,31,57,87,233,197,65,684,4,34,49,246,209,203,135,34,7,918,0,0,0,8,5,6,4,0,0,24,0,0,3,22,4,0,0,5,0,38,0,3,0,7,18,8,0,3,0,47,0,14,30,77,30,21,10,0,0,187,0,0,4,28,14,21,33,14,4,118,0,0,0,4,0,4,0,0,0,8,0,0,9,38,55,113,104,65,17,410
21201,0,5,10,8,4,9,0,0,0,36,0,5,7,50,18,22,11,3,4,130,0,9,3,29,16,38,67,52,11,230,0,3,3,3,8,0,0,0,0,18,0,0,9,18,8,3,0,0,0,49,0,3,5,12,5,9,3,0,0,36,0,41,20,61,24,9,3,3,0,173,0,0,0,0,5,12,19,11,0,55,0,0,23,79,29,55,27,10,0,239,0,7,18,114,36,6,0,0,0,183,0,0,0,43,9,0,0,0,0,53,0,0,7,16,14,31,126,81,23,298,7,109,123,314,174,148,68,32,3,989,0,0,0,6,4,4,4,0,0,17,3,46,31,221,34,17,8,0,0,370,0,0,0,9,5,0,0,0,0,17,6,39,94,185,113,31,13,3,0,476,0,0,0,17,13,7,12,9,0,68,0,4,12,14,15,9,8,0,0,62,0,10,7,48,43,66,72,45,8,296
21202,0,13,17,55,43,26,9,5,4,162,0,9,5,28,20,28,25,17,7,133,0,0,3,31,36,90,166,139,59,517,0,7,9,3,4,3,0,0,0,25,0,9,25,81,41,17,3,0,0,180,4,4,8,44,49,66,38,12,3,226,3,26,49,161,66,76,74,14,4,471,0,0,0,0,0,13,30,26,7,89,0,0,14,88,64,134,115,55,17,495,0,0,0,31,13,6,0,3,0,52,0,0,0,35,0,3,0,0,0,47,0,0,0,12,11,29,75,75,21,224,10,146,225,379,195,154,74,29,5,1208,0,0,5,22,25,22,39,14,9,138,23,122,149,391,96,66,26,8,0,874,0,0,0,3,4,5,0,0,0,17,9,36,80,240,105,89,46,11,3,617,0,3,8,78,44,108,106,35,13,385,0,8,17,49,40,36,17,10,0,176,0,7,12,25,38,90,88,66,26,355
21203,0,36,48,82,42,31,13,3,5,249,0,33,9,44,19,21,14,19,9,171,0,4,4,36,17,80,119,92,24,391,0,3,5,14,5,0,0,0,0,37,0,5,22,70,48,12,0,0,0,167,0,5,11,51,39,29,35,7,0,178,3,29,86,168,72,70,37,7,0,474,0,0,3,4,3,21,37,28,4,106,0,16,79,368,170,234,171,51,18,1104,0,4,4,41,18,9,5,0,0,79,0,9,38,220,27,13,0,0,0,311,0,5,0,17,21,31,101,78,25,270,57,439,536,998,355,269,121,36,10,2824,0,0,0,51,25,29,17,3,0,142,26,258,297,617,99,68,22,9,0,1392,0,0,0,3,4,5,0,0,0,14,11,155,358,997,480,245,66,13,0,2329,0,4,6,54,32,43,49,17,4,214,0,39,87,208,126,149,43,17,5,686,0,3,13,48,58,107,80,44,14,374
21204,0,12,17,57,31,42,16,7,3,192,4,10,0,36,15,22,27,19,11,144,0,6,7,63,32,105,230,307,190,934,8,11,16,29,5,10,5,0,0,80,6,23,29,213,47,26,13,6,0,364,0,3,16,58,73,89,65,45,10,362,13,124,250,1246,166,116,90,28,5,2040,0,0,0,4,5,10,43,56,20,134,4,3,26,166,73,145,159,114,39,730,0,11,45,390,132,64,26,13,10,695,0,5,45,152,5,4,0,0,0,214,0,0,3,9,8,15,36,61,40,174,11,133,214,465,155,134,84,32,9,1222,0,0,9,140,117,111,86,47,14,518,31,202,237,768,128,61,38,8,0,1472,0,0,5,3,4,0,0,0,0,12,9,76,141,582,235,185,90,20,10,1348,0,0,3,36,43,61,105,37,19,312,0,3,12,46,29,35,23,0,0,149,0,0,6,20,21,35,53,53,10,199
21205,0,4,7,32,10,6,11,8,4,82,0,4,9,50,20,19,22,17,13,152,0,5,14,80,46,125,267,316,210,1069,5,24,48,52,39,10,22,7,0,208,4,51,107,380,188,83,33,15,0,860,0,0,5,18,21,30,24,26,4,123,4,82,458,1191,373,436,390,179,29,3145,0,0,0,0,3,10,9,25,7,56,0,0,23,101,25,54,36,28,13,277,0,0,14,25,8,7,11,5,0,69,0,8,113,168,15,11,0,0,0,307,0,0,4,18,13,19,41,37,21,157,21,77,171,289,151,129,83,52,8,985,0,0,0,14,4,13,13,12,3,54,3,49,104,327,54,20,5,3,0,562,0,0,5,3,7,3,0,0,0,22,10,37,66,296,87,56,38,6,0,600,0,5,8,46,24,55,79,33,16,264,0,0,3,4,0,3,3,0,0,17,0,11,10,29,30,40,42,55,29,244
21301,3,143,85,232,84,54,24,10,7,642,0,0,3,42,8,4,8,10,4,92,0,0,5,63,40,230,362,297,147,1148,0,3,12,13,3,0,0,0,0,26,0,0,10,35,5,5,4,3,0,56,4,7,10,91,85,85,68,20,5,375,12,117,29,230,47,50,46,12,0,538,0,5,5,28,52,271,873,586,153,1971,0,0,5,36,11,16,20,9,0,100,3,41,188,554,132,46,20,0,0,998,3,9,203,403,13,7,4,0,0,642,0,0,3,3,4,7,30,19,7,75,21,202,245,485,159,100,47,10,0,1276,0,3,11,156,168,313,549,211,41,1459,14,81,138,958,103,24,26,5,7,1358,0,0,9,5,5,6,0,0,0,21,7,107,248,950,428,411,274,72,6,2511,0,0,3,44,40,88,117,62,20,370,4,33,58,106,81,76,26,3,0,387,0,0,3,17,18,34,35,31,5,147
