UCL_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL215034,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,18,0,27,0,0,0,0,0,5,0,0,0,16,0,20,0,0,0,4,0,3,0,0,0,12,0,25,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,3,0,0,0,0,0,3,0,9,4,0,0,0,0,3,0,0,0,4,0,14,0,0,0,5,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
UCL215035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,29,0,27,0,0,0,0,0,0,0,4,0,14,0,12,0,0,0,0,0,0,0,4,0,12,0,19,0,0,0,0,0,7,0,0,0,7,0,16,0,0,0,3,0,3,0,0,0,3,0,11,3,0,0,3,0,0,0,0,0,0,0,10,3,0,0,10,0,4,0,0,0,0,0,24,14,0,0,5,0,0,0,0,0,0,0,15,6,0,0,3,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
UCL215036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,13,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,5,0,0,0,4,0,15,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,10,4,0,0,0,0,0,0,0,0,0,0,9,5,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
UCL215037,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,27,0,31,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,5,0,4,0,4,0,13,0,0,0,4,0,0,0,3,0,5,0,14,0,4,0,0,0,5,0,0,0,0,0,13,0,0,0,3,0,3,0,0,0,0,0,13,13,0,0,3,0,0,3,0,0,3,0,25,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0
UCL215038,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,51,3,54,0,3,0,0,0,3,0,0,0,20,0,36,0,0,0,0,0,7,0,3,0,20,0,30,4,0,0,0,0,5,0,0,3,3,0,27,0,0,0,4,0,3,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,5,0,9,7,0,0,8,0,4,0,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0
UCL215039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,36,5,45,0,0,0,0,0,0,0,4,0,13,0,16,0,0,0,0,0,4,0,0,0,8,0,15,0,0,0,3,0,3,0,0,0,8,0,11,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,5,0,0,0,0,0,0,0,11,5,0,0,5,0,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0
UCL215040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,35,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,4,0,6,0,5,3,6,0,21,0,0,0,0,0,0,0,0,0,7,0,8,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,3,0,9,3,3,0,6,0,0,0,0,0,0,0,23,3,0,0,5,0,5,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL215041,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,4,0,4,0,59,4,76,5,0,0,0,0,8,0,9,0,33,0,61,3,7,0,0,0,3,0,5,0,25,0,48,4,8,0,17,0,4,0,4,0,20,0,47,0,0,0,10,0,0,0,3,0,3,0,18,8,0,0,9,0,0,0,0,0,6,0,28,14,3,0,13,0,6,0,0,0,6,0,41,7,0,0,9,0,0,0,0,0,0,0,21,8,0,0,0,0,0,0,0,0,0,0,12,4,0,0,3,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0
UCL215042,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,3,0,0,0,3,0,6,0,13,5,0,0,0,0,0,0,3,0,0,0,9,0,0,0,6,0,3,0,0,0,0,0,9,11,0,0,8,0,8,0,0,0,0,0,28,4,0,0,10,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,9,7,3,0,0,0,0,0,0
UCL215043,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,29,0,30,0,0,0,0,0,4,0,0,0,9,0,12,0,3,0,0,0,3,0,5,0,6,0,21,0,3,0,4,0,4,0,0,0,6,0,18,0,0,0,3,0,4,0,0,0,0,0,14,0,3,0,14,0,0,0,0,0,0,0,19,30,0,0,20,0,7,0,0,0,3,0,61,18,0,0,17,0,0,0,0,0,0,0,33,9,0,0,8,3,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,8,5,0,0,3,0,0,0,0
UCL215044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,31,0,34,0,0,0,0,0,4,0,3,0,17,0,25,0,0,0,0,0,6,0,9,0,6,0,18,0,3,0,0,6,6,0,3,0,5,0,23,4,5,0,0,3,5,0,0,0,0,0,17,0,4,0,5,0,0,0,0,0,0,0,17,5,3,0,10,0,0,0,4,0,5,0,24,5,0,0,0,6,0,0,0,0,0,0,13,10,0,0,5,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0
UCL215045,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,13,0,18,0,0,0,0,0,0,0,6,0,9,0,18,0,0,0,0,0,7,0,8,0,60,0,71,0,7,0,0,0,0,0,11,0,39,0,55,0,3,0,0,0,0,0,4,0,28,0,35,4,8,0,13,0,0,0,11,3,28,0,61,4,0,0,5,0,0,0,4,0,4,0,25,0,3,0,8,0,3,0,0,0,6,0,26,11,3,0,16,0,7,0,0,0,3,0,44,12,0,0,13,0,0,0,0,0,0,0,26,7,0,0,3,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0
UCL215046,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,23,0,21,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,7,0,0,0,14,0,0,0,0,0,4,3,0,0,12,0,21,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,3,0,0,0,17,5,0,0,7,0,7,0,3,3,4,0,25,11,0,0,5,0,0,0,0,0,0,0,16,10,0,0,6,0,0,0,0,0,0,0,12,9,0,0,4,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0
UCL215047,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,3,0,0,0,24,0,28,0,0,0,0,0,7,0,7,0,10,0,15,0,0,0,0,0,4,0,0,0,6,0,16,4,0,0,0,0,0,0,4,0,7,0,12,0,0,0,0,0,0,0,0,0,3,0,4,8,4,0,9,5,0,0,0,0,0,0,25,22,0,0,10,5,0,0,0,0,0,0,45,23,0,4,6,0,0,0,0,0,0,0,35,4,0,0,0,0,5,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
UCL215048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,34,0,33,0,0,0,0,0,0,0,5,0,3,4,16,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,3,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,10,15,3,0,5,0,4,0,0,0,0,0,29,6,0,0,6,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0
UCL215049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,7,0,9,0,0,0,0,0,0,0,0,0,16,0,14,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,4,0,6,0,11,3,0,0,0,0,0,0,0,0,11,0,13,0,4,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,5,0,4,0,0
UCL215050,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,10,0,21,0,0,0,0,0,0,0,0,0,15,0,21,0,3,0,0,0,0,0,4,0,15,0,25,0,3,0,0,0,0,0,7,0,25,0,42,0,0,0,5,0,0,0,6,0,3,0,19,0,3,0,0,0,0,0,4,0,10,0,19,3,4,0,7,0,0,0,4,0,13,0,29,10,3,0,8,0,5,0,0,0,0,0,25,8,3,0,9,0,5,0,0,0,3,0,25,4,0,0,5,0,0,0,0,0,3,0,20,34,0,0,21,4,7,0,0
UCL215051,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,21,0,0,0,0,0,0,0,3,0,9,0,15,0,5,0,0,0,0,0,4,0,72,0,74,0,0,0,0,0,0,0,11,5,47,0,65,0,0,0,0,0,3,0,12,0,28,0,46,7,0,0,4,0,3,0,5,0,31,0,53,0,0,0,6,0,11,0,3,0,7,0,28,6,0,0,16,0,3,0,5,0,9,0,40,30,5,0,16,4,8,0,4,0,7,0,72,16,0,0,9,0,3,3,0,0,0,0,34,9,0,0,5,0,0,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,0,0,10,4,0,0,4,0,0,0,3
UCL215052,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,0,32,0,0,0,0,0,5,0,5,3,8,0,19,0,0,0,3,0,0,0,0,0,23,0,31,3,4,0,0,0,0,0,3,0,15,0,28,0,0,0,8,0,0,0,0,0,5,0,10,0,0,0,5,0,0,0,0,0,6,0,21,5,0,0,3,0,4,0,5,0,6,0,20,4,3,0,0,0,0,0,0,0,3,0,12,0,3,0,0,0,6,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0
UCL215053,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,3,0,0,0,53,3,67,0,7,0,0,0,0,0,3,0,28,0,39,0,9,0,0,0,0,0,10,0,27,0,60,0,11,0,10,0,0,0,5,0,9,0,41,0,0,0,8,5,6,0,0,0,5,0,17,4,0,0,10,0,8,0,6,0,4,0,29,26,3,0,24,3,6,0,4,0,11,0,72,7,3,0,4,0,3,0,0,0,5,0,22,9,0,0,14,3,0,0,0,0,0,0,27,8,0,0,0,0,0,0,0,0,4,0,15,10,0,0,6,0,0,0,0
UCL215054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,35,0,34,0,0,0,0,0,0,0,5,0,8,0,19,0,0,0,0,0,0,0,3,0,14,0,21,3,0,0,0,0,5,0,8,0,5,0,22,0,0,0,10,0,0,0,0,0,0,0,16,0,0,0,9,0,4,0,0,0,7,0,9,7,0,0,10,0,0,0,0,0,0,0,28,8,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215055,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,7,0,8,0,13,0,4,0,0,0,0,0,4,0,39,0,47,0,0,0,3,0,0,0,9,0,31,0,36,0,6,0,0,0,3,0,10,0,33,0,49,3,4,0,3,0,0,0,3,0,21,0,48,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,3,0,8,0,0,0,11,0,21,0,0,0,9,0,0,0,0,0,8,0,25,5,0,0,0,0,0,0,0,0,3,0,14,4,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,6,0,0
UCL215056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,20,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,3,0,3,0,10,0,0,0,0,0,5,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,12,7,0,0,4,0,0,0,0,0,0,0,17,4,0,0,4,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,0,0,34,0,37,0,0,0,0,0,0,0,0,0,13,0,23,4,0,0,0,0,0,0,0,0,7,0,12,0,0,0,4,0,0,0,4,0,10,0,15,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,3,0,0,0,3,0,4,0,10,9,3,0,6,7,3,0,4,0,0,0,24,6,0,0,0,0,0,0,0,0,4,0,13,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0
UCL215058,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,33,0,42,0,0,0,0,0,0,0,9,0,14,0,19,0,0,0,0,0,5,0,0,0,8,0,13,0,4,0,3,0,3,0,0,0,8,0,19,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,5,0,3,0,0,0,0,0,18,8,0,0,3,0,0,0,0,0,0,0,6,7,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,5,3,0,38,0,46,0,0,0,0,0,0,0,3,0,21,0,32,0,3,0,0,0,0,0,3,0,18,0,20,0,8,0,4,0,3,0,11,0,12,0,41,0,0,0,9,0,3,0,0,0,5,0,17,4,0,0,5,0,3,0,0,0,9,0,20,10,0,0,9,0,4,3,5,0,8,0,41,3,0,0,9,0,3,0,0,0,7,0,22,4,0,0,3,0,0,0,0,0,3,0,15,6,0,0,4,0,0,0,0,0,0,0,11,4,0,0,0,0,4,0,0
