UCL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
UCL221023,0,0,0,0,0,0,0,0,0,3,3,8,8,16,25,26,9,0,0,90,0,0,0,0,8,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,4,5,12,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,4,0,0,23,0,5,0,4,0,5,0,0,0,13,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,4,0,0,0,13,0,0,0,0,6,0,0,0,0,9,0,0,0,3,7,6,0,0,0,19,0,0,0,0,0,0,0,0,0,4
UCL221024,0,0,5,0,0,0,0,0,0,7,17,15,26,19,48,56,16,0,0,195,3,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,12,0,0,0,29,0,0,0,0,0,0,0,0,0,9,0,3,10,3,7,10,0,0,0,33,0,0,0,0,0,8,5,0,0,13,3,3,5,0,10,8,4,0,0,37,9,0,3,0,6,0,0,0,0,23,0,0,0,5,0,12,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,5,3,4,0,22,0,0,0,0,3,0,0,0,0,7,0,4,0,9,5,5,4,0,0,25,0,3,3,10,14,10,0,0,0,47,0,4,9,6,18,22,8,0,0,68,0,0,0,0,0,0,0,0,0,0
UCL221025,0,0,0,0,0,0,0,0,0,9,5,7,24,17,27,33,10,0,0,122,0,6,10,0,3,5,6,0,4,35,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,10,0,0,0,0,5,0,0,0,0,3,3,0,0,3,7,3,6,0,0,19,0,5,0,0,0,0,0,0,0,13,0,0,0,7,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,6,0,0,8,0,3,0,0,0,7,0,0,3,3,10,4,3,0,0,28,0,0,3,5,6,4,0,0,0,26,0,4,14,9,8,15,0,0,0,52,0,0,0,0,0,0,0,0,0,0
UCL221026,0,0,0,0,0,0,0,0,0,0,3,12,21,20,34,34,4,0,0,128,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,7,0,0,0,10,0,0,0,0,4,0,0,0,0,11,0,3,0,8,5,3,4,0,0,21,0,0,0,3,0,0,0,0,0,7,6,0,4,3,8,7,0,0,0,28,0,3,4,7,7,7,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,11,0,0,0,4,0,0,0,0,0,12,0,3,11,9,4,3,0,0,0,32,0,0,11,6,16,14,0,0,0,46,0,0,0,3,3,0,0,0,0,8
UCL221027,0,0,0,0,0,5,0,0,0,4,0,12,17,24,15,37,7,0,0,117,0,7,7,5,5,9,0,0,0,36,0,0,0,4,0,0,0,0,0,4,0,3,5,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,6,5,0,0,0,0,21,0,0,3,0,0,0,0,0,0,10,0,0,6,0,3,4,0,0,0,17,0,0,0,0,0,3,0,0,0,14,0,0,5,0,6,4,4,0,0,19,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,10,0,3,5,3,7,0,0,0,0,15,0,3,8,7,9,15,0,0,0,36,0,0,0,0,0,4,0,0,0,3
UCL221028,0,0,0,0,0,0,0,0,0,3,3,6,11,13,31,41,24,3,0,130,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,8,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,12,7,0,0,32,0,0,0,0,3,3,5,0,0,17,11,7,0,0,8,6,3,0,0,33,0,3,3,0,0,5,10,0,0,22,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,0,0,20,0,0,0,0,4,4,6,0,0,14,0,0,0,6,10,7,12,5,0,46,0,0,0,6,0,11,0,0,0,21,0,0,0,0,3,3,0,0,0,15,0,0,0,0,3,3,0,0,0,13,0,0,0,4,9,12,7,3,0,32,0,0,0,0,0,4,0,5,0,8
UCL221029,0,0,5,0,0,0,0,0,0,5,9,22,38,32,40,32,0,0,0,179,0,0,3,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,4,0,7,0,4,7,0,0,0,25,0,0,0,8,9,3,0,0,0,20,3,0,14,10,14,8,0,0,0,48,3,0,0,0,0,3,0,0,0,12,13,3,10,5,5,3,0,0,0,37,3,3,3,0,3,0,0,0,0,14,0,0,0,0,5,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,12,7,9,4,0,0,0,37,0,0,5,10,8,7,0,0,0,32,0,4,5,6,12,15,0,0,0,49,0,0,0,0,0,0,0,0,0,0
UCL221030,0,0,0,0,0,0,0,0,0,0,0,0,5,9,19,26,13,0,0,75,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,23,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,7,0,0,0,8,0,0,0,0,0,3,5,0,0,7,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,4,0,0,0,12,3,0,0,0,3,3,0,0,0,11,0,0,0,4,6,8,3,0,0,26,0,0,0,0,0,0,0,0,0,3
UCL221031,0,0,0,0,0,0,5,0,0,5,9,6,25,41,31,21,3,0,0,146,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,5,6,0,0,0,0,17,0,0,0,4,0,0,0,0,0,6,0,6,17,13,6,9,0,0,0,43,0,0,0,0,5,0,0,0,0,7,3,0,3,7,4,7,0,0,0,26,5,0,0,0,0,0,0,0,0,12,0,0,0,5,4,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,10,16,6,0,0,0,36,0,0,6,7,11,0,3,0,0,35,0,3,8,12,8,7,3,0,0,39,0,0,0,0,0,0,0,0,0,0
UCL221032,0,0,0,0,0,0,0,0,0,0,11,9,15,31,32,16,5,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,14,8,4,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,0,0,0,26,0,0,0,0,0,0,0,0,0,3,8,8,0,6,5,0,0,0,0,22,3,3,6,0,0,0,0,0,0,14,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,16,0,0,0,7,8,4,4,0,0,24,0,6,4,11,7,10,0,0,0,44,0,0,0,0,3,0,0,0,0,4
UCL221033,0,0,0,0,0,0,0,0,0,0,0,0,18,16,15,31,10,0,0,96,0,3,7,3,0,9,10,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,3,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,6,0,5,10,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,7,0,6,10,3,0,0,23,0,0,5,0,3,8,6,0,0,24,7,0,11,7,4,11,0,0,0,42,0,0,0,0,0,0,0,0,0,0
UCL221034,0,0,0,7,3,0,0,0,0,9,16,20,20,63,70,21,4,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,22,0,0,0,3,5,0,0,0,0,11,3,6,15,37,21,8,0,0,0,93,0,0,0,0,10,4,0,0,0,14,7,10,4,8,7,9,0,0,0,43,5,15,4,0,4,0,0,0,0,30,0,8,9,13,19,14,3,0,0,55,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,10,0,0,0,4,0,0,0,0,0,5,0,0,0,10,3,0,0,0,0,15,0,0,6,4,0,0,0,0,0,10,0,0,0,8,12,7,0,0,0,25,4,7,0,13,16,5,0,0,0,44,0,0,6,15,7,4,0,0,0,33,0,0,0,0,0,0,0,0,0,3
UCL221035,0,0,0,0,0,0,0,0,0,8,3,10,16,21,31,23,8,0,0,106,0,5,0,0,0,0,3,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,10,8,12,6,5,0,0,29,0,0,0,0,0,0,0,0,0,3,0,3,5,5,3,4,0,0,0,23,0,0,4,0,0,0,0,0,0,9,3,0,0,4,0,11,0,0,0,25,0,4,0,0,0,4,0,0,0,11,0,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,3,4,0,6,0,0,0,15,0,0,0,0,3,0,0,0,0,5,0,0,7,5,3,0,0,0,0,20,0,4,10,6,13,11,0,0,0,42,0,0,0,0,0,0,0,0,0,3
UCL221036,0,0,0,0,0,4,0,0,0,7,13,14,26,40,41,35,4,0,0,179,3,7,8,0,7,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,25,0,0,0,0,3,0,0,0,0,5,0,6,12,14,11,17,0,0,0,58,0,0,0,4,8,3,0,0,0,20,7,0,3,12,11,6,3,0,0,36,5,5,4,3,0,0,0,0,0,17,0,0,3,0,5,3,0,0,0,16,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,8,9,4,0,0,0,24,0,0,0,3,5,0,0,0,0,10,0,0,3,5,9,12,0,0,0,26,0,0,5,12,14,6,0,0,0,35,3,0,9,9,6,10,3,0,0,42,0,0,0,3,4,0,0,0,0,6
UCL221037,0,0,0,0,0,0,0,0,0,5,10,7,25,25,38,29,11,0,0,143,4,6,11,14,3,9,16,0,0,62,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,0,0,0,18,0,0,0,0,0,0,0,0,0,3,5,5,4,8,3,7,0,0,0,35,0,0,0,0,0,3,0,0,0,9,0,0,4,3,0,7,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,3,0,0,0,9,0,4,5,4,7,7,0,0,0,32,0,0,14,0,12,8,0,0,0,38,0,0,3,8,13,8,4,0,0,39,0,0,0,0,0,0,0,0,0,0
UCL221038,0,0,0,3,0,0,0,0,0,10,13,10,36,45,61,23,7,0,0,190,0,0,3,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,10,7,4,4,0,0,0,31,0,0,0,0,3,0,0,0,0,4,4,9,21,25,20,15,3,0,0,100,3,0,0,0,0,7,0,0,0,10,3,5,5,5,13,3,0,0,0,29,8,0,3,0,0,0,0,0,0,16,0,0,0,0,12,4,0,0,0,19,0,0,0,0,0,3,0,0,0,9,0,0,4,0,5,0,4,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,3,3,3,7,0,0,0,15,0,0,5,4,4,7,0,0,0,14,0,0,0,14,18,0,0,0,0,29,0,0,3,14,9,8,0,0,0,33,0,4,3,14,15,7,3,0,0,53,0,0,4,0,0,0,0,0,0,4
UCL221039,0,0,0,0,0,0,0,0,0,3,7,13,33,27,36,40,15,5,0,172,7,5,0,8,5,7,10,0,0,39,0,0,0,0,0,0,0,0,0,0,0,3,4,6,6,3,0,0,0,27,0,0,0,0,0,0,0,0,0,9,5,0,3,4,3,7,0,0,0,25,0,0,0,0,0,8,0,4,0,18,6,6,9,3,5,3,0,0,0,30,0,7,4,0,4,6,0,0,0,17,0,0,6,0,7,3,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,7,0,3,0,0,0,9,0,0,5,3,7,0,0,0,0,21,0,4,8,10,8,12,0,0,0,32,4,3,5,8,12,10,4,0,0,53,0,0,0,0,0,0,0,0,0,5
UCL221040,0,0,0,0,4,3,0,0,0,3,15,6,16,27,40,37,8,0,0,145,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,11,0,0,0,0,3,0,3,0,0,5,0,4,10,4,9,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,5,0,3,3,5,3,0,0,0,30,15,0,0,5,9,12,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,3,3,5,5,4,0,0,24,0,0,12,8,7,13,0,0,0,35,4,0,3,12,12,13,5,0,0,46,0,0,0,0,0,0,0,0,0,4
UCL221041,0,0,0,0,3,0,0,0,0,4,10,8,29,27,34,25,9,0,0,148,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,9,8,6,0,0,0,32,0,0,0,0,0,3,0,0,0,7,7,3,13,13,17,9,0,0,0,55,0,0,3,0,0,4,0,0,0,11,3,4,5,11,3,6,0,0,0,24,4,0,4,0,0,0,0,0,0,11,0,0,3,0,8,4,0,0,0,19,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,6,3,5,3,0,0,0,24,0,0,0,0,4,3,0,0,0,10,0,0,0,10,10,4,3,0,0,32,0,6,6,3,0,6,0,0,0,26,3,3,6,7,9,14,10,0,0,50,0,0,0,0,0,0,0,0,0,0
UCL221042,0,0,4,0,0,0,0,0,0,3,9,7,17,24,25,28,11,0,0,115,0,0,13,16,7,10,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,7,0,0,0,23,0,0,0,0,0,0,0,0,0,3,4,5,9,3,0,7,0,0,0,22,0,0,0,3,0,0,0,0,0,3,6,0,10,3,9,3,3,0,0,26,3,3,0,0,0,0,0,0,0,6,0,0,0,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,7,0,0,0,9,3,0,0,0,0,12,0,4,0,5,0,5,0,0,0,14,0,6,0,7,6,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0
UCL221043,0,0,0,0,0,0,0,0,0,3,0,7,7,4,42,41,10,0,0,108,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,0,0,0,17,0,0,0,0,3,4,0,0,0,12,0,0,0,3,6,8,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,13,0,0,0,25,0,3,6,3,7,11,0,0,0,31,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,15,0,0,0,0,3,4,0,0,0,13,0,0,0,0,0,7,0,0,0,9,0,0,0,0,5,7,3,0,0,22,0,5,0,0,10,19,4,0,0,34,0,0,0,0,0,0,0,0,0,3
UCL221044,0,0,0,0,3,3,3,0,0,7,8,6,31,41,53,64,26,6,0,217,0,0,8,4,6,10,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,4,6,0,0,25,0,0,0,0,0,0,0,0,0,6,3,0,11,13,10,16,0,0,0,41,0,0,0,0,0,0,0,0,0,9,0,4,4,5,9,9,5,0,0,39,10,0,7,10,14,16,6,3,0,64,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,8,0,0,0,3,0,0,3,0,0,10,0,0,0,3,5,4,4,0,0,15,0,0,6,8,0,9,0,0,0,20,0,0,3,4,7,12,0,0,0,27,0,0,3,8,12,14,4,0,0,44,0,0,8,11,8,12,5,0,0,41,0,0,4,0,0,9,0,0,0,19
UCL221045,0,3,0,0,0,0,0,0,0,7,8,6,27,37,51,34,7,0,0,175,0,0,0,3,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,7,0,0,0,20,0,0,0,4,0,5,0,0,0,10,0,7,13,8,0,6,0,0,0,33,0,3,5,0,3,4,0,3,0,15,9,0,5,5,6,4,0,0,0,28,3,3,5,6,0,0,3,0,0,18,0,0,0,0,8,7,0,0,0,12,0,0,0,0,4,5,0,0,0,4,0,0,4,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,9,0,0,0,36,0,0,0,0,4,3,0,0,0,6,0,0,0,3,12,4,0,0,0,27,0,0,8,15,19,14,3,0,0,53,0,0,6,13,14,7,0,0,0,43,0,0,0,10,3,3,5,0,0,17
UCL221046,3,0,0,4,0,0,0,0,0,12,24,22,150,108,41,33,6,0,0,373,0,0,4,4,4,4,0,0,0,20,0,0,14,3,0,0,0,0,0,21,4,9,40,23,20,6,0,0,0,99,0,0,8,3,0,0,0,0,0,16,4,12,45,25,4,3,0,0,0,96,0,0,4,7,0,3,0,0,0,9,13,4,29,18,11,5,0,0,0,82,18,0,10,4,0,0,0,0,0,30,0,0,6,6,8,7,3,0,0,29,0,0,3,0,0,0,0,0,0,6,0,0,13,10,0,0,0,0,0,26,0,0,3,0,0,0,0,0,0,8,0,8,7,6,0,0,0,0,0,26,0,0,3,0,0,7,0,0,0,12,0,0,20,18,8,7,0,0,0,57,0,0,34,17,5,4,0,0,0,59,0,0,53,43,15,16,9,0,0,131,4,0,4,6,0,0,0,0,0,11
UCL221047,0,0,0,0,0,0,0,0,0,0,16,13,26,36,56,28,8,0,0,176,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,15,12,5,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,16,16,20,15,6,0,0,0,80,0,0,0,0,6,4,0,0,0,11,9,3,0,3,6,5,0,0,0,30,9,5,0,0,0,0,0,0,0,9,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,3,5,9,5,0,0,19,0,0,0,0,3,0,0,0,0,6,0,0,5,6,0,0,0,0,0,14,0,4,3,13,11,5,0,0,0,42,0,0,6,5,16,15,0,0,0,47,3,0,0,0,0,0,3,0,0,8
UCL221048,0,0,0,0,0,0,0,0,0,0,10,4,26,23,32,16,14,0,0,116,5,4,3,3,8,4,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,0,10,0,0,0,6,0,0,0,0,0,4,5,4,8,12,4,6,0,0,0,27,0,0,0,0,3,0,0,0,0,8,8,3,0,4,3,0,0,3,0,20,6,5,4,0,4,0,6,0,0,25,0,0,4,0,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,4,0,0,0,12,0,0,0,3,6,0,0,0,0,15,0,0,10,3,4,0,0,0,0,16,0,5,6,5,9,6,0,0,0,23,0,0,0,0,3,0,0,0,0,5
UCL221049,0,0,0,0,4,0,0,0,0,3,16,10,30,49,49,27,6,0,0,194,0,0,5,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,3,4,0,0,25,0,0,0,0,0,0,0,0,0,3,0,5,8,25,12,11,0,0,0,57,0,0,0,5,0,0,0,0,0,11,12,6,4,0,8,3,7,0,0,38,7,4,0,4,0,0,0,0,0,13,0,0,0,5,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,4,3,0,0,0,0,10,0,0,3,4,0,4,4,0,0,19,0,0,0,3,4,0,0,0,0,4,0,0,4,8,9,4,0,0,0,24,0,0,9,22,12,10,0,0,0,52,0,5,9,11,17,9,3,0,0,54,0,4,0,0,4,0,0,0,0,11
