OBJECTID,ufi,pfi,feature_id,parent_feature_id,feature_type,feature_subtype,feature_status,name,name_label,parent_name,child_exists,auth_org_code,auth_org_id,auth_org_verified,vmadd_pfi,vicnames_id,vicnames_status_code,theme1,theme2,state,create_date_pfi,superceded_pfi,feature_ufi,feature_create_date_ufi,create_date_ufi,ORIG_FID,activity_category,activity_weight,poi_group_id,poi_id
41256,76573780,989504,989504,970361.0,care facility,supported residential facility,,ROSEWOOD GARDENS,Rosewood Gardens,ROSEWOOD GARDENS,,104,,1759968000000.0,151026466,-2122369,11,,,VIC,1369327510000,,76573780,1782284957000,1782284957000,41256,care,1.0,970361.0,FOI_41256
18505,76506267,991315,991315,970381.0,care facility,aged care,,REGIS SANDRINGHAM,Regis Sandringham,SANDRINGHAM GARDENS,,102,UID-64058,1781136000000.0,218952743,-1678905,11,,,VIC,1372691536000,,76506267,1781594410000,1781594410000,18505,care,1.0,970381.0,FOI_18505
18522,76506284,1340076,1340076,970388.0,care facility,aged care,,BRIGHTON SHORE CARE COMMUNITY,Brighton Shore Care Community,SHERIDAN HALL BRIGHTON,,102,UID-64504,1781136000000.0,421835169,-2111295,11,,,VIC,1756210231000,,76506284,1781594410000,1781594410000,18522,care,1.0,970388.0,FOI_18522
18596,76506358,1340103,1340103,970389.0,care facility,aged care,,CAULFIELD HORIZONS CARE COMMUNITY,Caulfield Horizons Care Community,SHERIDAN HALL CAUFIELD,,102,UID-84912,1781136000000.0,207415777,-2111344,11,,,VIC,1756210231000,,76506358,1781594411000,1781594411000,18596,care,1.0,970389.0,FOI_18596
18533,76506295,991357,991357,970396.0,care facility,aged care,,ST BASILS HOMES FOR THE AGED IN VICTORIA,St Basils Homes For The Aged In Victoria,ST BASILS HOMES,,102,UID-63637,1781136000000.0,207303908,-1365563,11,,,VIC,1372691536000,,76506295,1781594410000,1781594410000,18533,care,1.0,970396.0,FOI_18533
18516,76506278,991503,991503,970399.0,care facility,aged care,,VILLA MARIA CATHOLIC HOMES JUSTIN VILLA AGED CARE RESIDENCE,Villa Maria Catholic Homes Justin Villa Aged Care Residence,ST CATHERINES VILLAGE,,102,UID-63713,1781136000000.0,151026337,-1678956,11,,,VIC,1372691536000,,76506278,1781594410000,1781594410000,18516,care,1.0,970399.0,FOI_18516
18508,76506270,143673,143673,970417.0,care facility,aged care,,ST PAULS HOSTEL FOR THE ELDERLY,St Pauls Hostel For The Elderly,ST PAULS HOSTEL,,102,UID-63816,1781136000000.0,203277982,-131998,11,,,VIC,1242871659000,,76506270,1781594410000,1781594410000,18508,care,1.0,970417.0,FOI_18508
18513,76506275,991449,991449,970423.0,care facility,aged care,,UNITING AGEWELL STRATHDON COMMUNITY,Uniting Agewell Strathdon Community,STRATHDON COMMUNITY,,102,UID-67112,1781136000000.0,54653909,-1394946,11,,,VIC,1372691536000,,76506275,1781594410000,1781594410000,18513,care,1.0,970423.0,FOI_18513
18534,76506296,991355,991355,970425.0,care facility,aged care,,ARCARE RESERVOIR,Arcare Reservoir,SUMMERHILL RETIREMENT VILLAGE,,102,UID-63736,1781136000000.0,216500706,-1678959,11,,,VIC,1372691536000,,76506296,1781594410000,1781594410000,18534,care,1.0,970425.0,FOI_18534
18543,76506305,991322,991322,970502.0,care facility,aged care,,VICTORIA GRANGE RESIDENTIAL AGED CARE FACILITY,Victoria Grange Residential Aged Care Facility,VICTORIA GRANGE,,102,UID-67275,1781136000000.0,216687294,-1365525,11,,,VIC,1372691536000,,76506305,1781594411000,1781594411000,18543,care,1.0,970502.0,FOI_18543
18544,76506306,991525,991525,970506.0,care facility,aged care,,VILLA MARIA CATHOLIC HOMES BUNDOORA AGED CARE RESIDENCE,Villa Maria Catholic Homes Bundoora Aged Care Residence,VILLA MARIA INDEPENDENT LIVING UNITS,,102,UID-63989,1781136000000.0,218917624,-1678943,11,,,VIC,1372691536000,,76506306,1781594411000,1781594411000,18544,care,1.0,970506.0,FOI_18544
18587,76506349,137965,137965,970526.0,care facility,aged care,,WINTRINGHAM GILGUNYA VILLAGE,Wintringham Gilgunya Village,WESLEY GILGUNYA AGED CARE VILLAGE,,102,UID-64053,1781136000000.0,51577669,-1716491,11,,,VIC,1242871618000,,76506349,1781594411000,1781594411000,18587,care,1.0,970526.0,FOI_18587
18538,76506300,991679,991679,970529.0,care facility,aged care,,BAPTCARE - WESTHAVEN COMMUNITY,Baptcare - Westhaven Community,WESTHAVEN COMMUNITY BAPTCARE,,102,UID-64074,1781136000000.0,219032474,-1365915,11,,,VIC,1372691537000,,76506300,1781594410000,1781594410000,18538,care,1.0,970529.0,FOI_18538
18598,76506360,991319,991319,970537.0,care facility,aged care,,CALVARY ELANORA,Calvary Elanora,WOODBURN LODGE,,102,UID-67040,1781136000000.0,219678087,-2056244,11,,,VIC,1372691536000,,76506360,1781594411000,1781594411000,18598,care,1.0,970537.0,FOI_18598
28505,52249113,970598,970598,,cultural centre,art gallery,,MEAT MARKET CRAFT CENTRE,Meat Market Craft Centre,,,,,,203157484,-1316393,11,,,VIC,1330510248000,,52249113,1481313420000,1481313420000,28505,cultural,1.5,970598.0,FOI_28505
51449,76959215,980819,980819,,education centre,primary/secondary school,,DIVREI EMINEH,Divrei Emineh,,,114,2083 C1,1788134400000.0,50339398,-1734320,11,,,VIC,1332333910000,,76959215,1788333231000,1788333231000,51449,school,1.5,980819.0,FOI_51449
9469,43420503,981004,981004,,community venue,hall,,EMULATION HALL,Emulation Hall,,,,,,51867084,-1337724,11,,,VIC,1332943723000,,43420503,1333008831000,1333008831000,9469,community,1.0,981004.0,FOI_9469
48841,76958945,652009,652009,981631.0,education centre,primary school,,CHARLES LA TROBE P-12 COLLEGE - OLYMPIC VILLAGE PRIMARY CAMPUS,Charles La Trobe P-12 College - Olympic Village Primary Campus,CHARLES LA TROBE P-12 COLLEGE,,101,8890 C2,1788134400000.0,421786390,-1739342,11,,,VIC,1265885309000,,76958945,1788333230000,1788333230000,48841,school,1.5,981631.0,FOI_48841
51068,76003339,983469,983469,,community venue,community centre,,BOYD COMMUNITY HUB,Boyd Community Hub,,,,,,219843092,-1399080,11,,,VIC,1341834045000,,76003339,1771485749000,1771485749000,51068,community,1.0,983469.0,FOI_51068
15256,76872858,983470,983470,,cultural centre,library,,SOUTHBANK LIBRARY,Southbank Library,,,,,,455820313,-1345515,11,,,VIC,1341834045000,,76872858,1787319399000,1787319399000,15256,cultural,1.5,983470.0,FOI_15256
21312,76863526,985010,985010,,admin facility,municipal office,,BOROONDARA CITY COUNCIL,Boroondara City Council,,,,,,173775777,-1349005,11,,,VIC,1347277733000,,76863526,1786691298000,1786691298000,21312,administration,1.5,985010.0,FOI_21312
26851,52249710,985019,985019,,admin facility,office,,TAX OFFICES,Tax Offices,,,,,,150041679,-1349014,11,,,VIC,1347277733000,,52249710,1481313420000,1481313420000,26851,administration,1.5,985019.0,FOI_26851
26830,44972183,985038,985038,,admin facility,office,,YARRA VALLEY WATER,Yarra Valley Water,,,,,,50171702,-1349033,11,,,VIC,1347277733000,,44972183,1365148267000,1365148267000,26830,administration,1.5,985038.0,FOI_26830
2524,62046349,985687,985687,,community venue,neighbourhood house,,BRUNSWICK NEIGHBOURHOOD HOUSE,Brunswick Neighbourhood House,,,,,,50225416,116566,10,,,VIC,1355840960000,,62046349,1634811670000,1634811670000,2524,community,1.0,985687.0,FOI_2524
10258,53950939,985691,985691,,community venue,hall,,GUIDE HALL,Guide Hall,,,,,,50216061,-1351748,11,,,VIC,1355840960000,,53950939,1518206156000,1518206156000,10258,community,1.0,985691.0,FOI_10258
20210,44220078,985705,985705,,community venue,community centre,,DAREBIN ARTS & ENTERTAINMENT CENTRE,Darebin Arts & Entertainment Centre,,,,,,52137185,-1351717,11,,,VIC,1355840960000,,44220078,1355901602000,1355901602000,20210,community,1.0,985705.0,FOI_20210
10775,71167090,985718,985718,,community venue,hall,,DONALD STREET COMMUNITY HALL,Donald Street Community Hall,,,,,,,-1351719,11,,,VIC,1355840960000,,71167090,1723533012000,1723533012000,10775,community,1.0,985718.0,FOI_10775
10607,62046227,985720,985720,,community venue,hall,,GLENROY SCOUT HALL,Glenroy Scout Hall,,,,,,173674669,-1351652,11,,,VIC,1355840960000,,62046227,1634811670000,1634811670000,10607,community,1.0,985720.0,FOI_10607
28480,44220094,985721,985721,,cultural centre,art gallery,,BUNDOORA HOMESTEAD ART CENTRE,Bundoora Homestead Art Centre,,,,,,53553503,-1351670,11,,,VIC,1355840960000,,44220094,1355901602000,1355901602000,28480,cultural,1.5,985721.0,FOI_28480
25645,76145886,985729,985729,,community venue,community centre,,NORTH MELBOURNE COMMUNITY CENTRE,North Melbourne Community Centre,,Y,373,617513,1770163200000.0,211531423,-1351769,11,,,VIC,1355840960000,,76145886,1773905395000,1773905395000,25645,community,1.0,985729.0,FOI_25645
10605,62046156,985736,985736,,community venue,hall,,,,,,,,,50276762,-1351695,11,,,VIC,1355840960000,,62046156,1634811669000,1634811669000,10605,community,1.0,985736.0,FOI_10605
22509,62046480,985737,985737,,community venue,senior citizens,,RESERVOIR SENIOR CITIZENS CENTRE,Reservoir Senior Citizens Centre,,,,,,53572146,-1351654,11,,,VIC,1355840960000,,62046480,1634811670000,1634811670000,22509,community,1.0,985737.0,FOI_22509
20431,62136624,985762,985762,,community venue,community centre,,DAR AL AWDA COMMUNITY CENTRE,Dar Al Awda Community Centre,,,,,,430245967,-1351720,11,,,VIC,1355840960000,,62136624,1635506468000,1635506468000,20431,community,1.0,985762.0,FOI_20431
22780,62046157,985785,985785,,health facility,maternal/child health centre,,,,,,,,,50276762,-1351709,11,,,VIC,1355840960000,,62046157,1634811669000,1634811669000,22780,health,1.5,985785.0,FOI_22780
10385,55844224,985787,985787,,community venue,hall,,,,,,,,,423928107,-1351714,11,,,VIC,1355840960000,,55844224,1551298753000,1551298753000,10385,community,1.0,985787.0,FOI_10385
10612,62046342,985791,985791,,community venue,hall,,SCOUT HALL,Scout Hall,,,,,,219053765,-1351743,11,,,VIC,1355840960000,,62046342,1634811670000,1634811670000,10612,community,1.0,985791.0,FOI_10612
9486,44220170,985797,985797,,community venue,hall,,,,,,,,,54652208,-1351694,11,,,VIC,1355840960000,,44220170,1355901602000,1355901602000,9486,community,1.0,985797.0,FOI_9486
20436,61976236,985802,985802,,community venue,community centre,,RESERVOIR CIVIC CENTRE,Reservoir Civic Centre,,,,,,218964246,-1351675,11,,,VIC,1355840960000,,61976236,1633693251000,1633693251000,20436,community,1.0,985802.0,FOI_20436
10611,62046343,985804,985804,,community venue,hall,,,,,,,,,51222039,-1351766,11,,,VIC,1355840960000,,62046343,1634811670000,1634811670000,10611,community,1.0,985804.0,FOI_10611
20424,62046111,985805,985805,,community venue,community centre,,GOWANBRAE COMMUNITY CENTRE,Gowanbrae Community Centre,,,,,,219056054,-1351758,11,,,VIC,1355840960000,,62046111,1634811669000,1634811669000,20424,community,1.0,985805.0,FOI_20424
51464,76959230,985807,985807,,education centre,special school,,YALINGBU YIRRAMBOI ROYAL CHILDRENS HOSPITAL SCHOOL,Yalingbu Yirramboi Royal Childrens Hospital School,,,101,5023 C1,1788134400000.0,204113524,-2097549,11,,,VIC,1355845149000,,76959230,1788333231000,1788333231000,51464,school,1.5,985807.0,FOI_51464
51472,76959238,986778,986778,986789.0,education centre,special school,,PARKVILLE COLLEGE - PARKVILLE CAMPUS,Parkville College - Parkville Campus,PARKVILLE COLLEGE,,101,8916 C1,1788134400000.0,215016497,-1739710,11,,,VIC,1358247177000,,76959238,1788333231000,1788333231000,51472,school,1.5,986789.0,FOI_51472
2394,74583562,987341,987341,,cultural centre,library,,AVONDALE HEIGHTS LIBRARY AND LEARNING CENTRE,Avondale Heights Library And Learning Centre,,,,,,420275841,129851,10,,,VIC,1360060991000,,74583562,1760598781000,1760598781000,2394,cultural,1.5,987341.0,FOI_2394
9592,46632524,987945,987945,,community venue,hall,,SOUTH MELBOURNE TEMPERANCE HALL,South Melbourne Temperance Hall,,,,,,53553343,-1356224,11,,,VIC,1362394753000,,46632524,1408086142000,1408086142000,9592,community,1.0,987945.0,FOI_9592
10610,62046336,987963,987963,,community venue,hall,,,,,,,,,218748129,-1356316,11,,,VIC,1362733765000,,62046336,1634811670000,1634811670000,10610,community,1.0,987963.0,FOI_10610
9515,44909423,987965,987965,,community venue,hall,,SCOUT HALL,Scout Hall,,,,,,50165189,-1356301,11,,,VIC,1362733765000,,44909423,1362772832000,1362772832000,9515,community,1.0,987965.0,FOI_9515
10809,72820174,987969,987969,,community venue,hall,,SCOUT HALL,Scout Hall,,,,,,,-1356296,11,,,VIC,1362733765000,,72820174,1743664280000,1743664280000,10809,community,1.0,987969.0,FOI_10809
10606,62046158,987972,987972,,community venue,hall,,LOWER PLENTY SCOUT GROUP HALL,Lower Plenty Scout Group Hall,,,,,,218748547,-1356295,11,,,VIC,1362733765000,,62046158,1634811669000,1634811669000,10606,community,1.0,987972.0,FOI_10606
2523,62046337,987980,987980,,community venue,neighbourhood house,,WATSONIA NEIGHBOURHOOD HOUSE,Watsonia Neighbourhood House,,,,,,8523,-1356310,11,,,VIC,1362733765000,,62046337,1634811670000,1634811670000,2523,community,1.0,987980.0,FOI_2523
9514,44909417,987985,987985,,community venue,hall,,GREENSBOROUGH MASONIC HALL,Greensborough Masonic Hall,,,,,,50540943,-1356305,11,,,VIC,1362733765000,,44909417,1362772832000,1362772832000,9514,community,1.0,987985.0,FOI_9514
9513,44909426,987986,987986,,community venue,hall,,HEIDELBERG THEATRE COMPANY,Heidelberg Theatre Company,,,,,,50179155,-1356292,11,,,VIC,1362733765000,,44909426,1362772832000,1362772832000,9513,community,1.0,987986.0,FOI_9513
1455,76307612,988259,988259,,education centre,further education,,HAYS INTERNATIONAL COLLEGE,Hays International College,,,,,,50030684,-1357394,11,,,VIC,1365065344000,,76307612,1777964989000,1777964989000,1455,higher_education,3.0,988259.0,FOI_1455
20378,56338619,988266,988266,,community venue,community centre,,MITCHAM COMMUNITY HOUSE,Mitcham Community House,,,,,,420636426,117464,10,,,VIC,1365065344000,,56338619,1558591264000,1558591264000,20378,community,1.0,988266.0,FOI_20378
22449,48770321,988272,988272,,community venue,senior citizens,,MITCHAM SENIOR CITIZENS,Mitcham Senior Citizens,,,,,,420222724,-1357407,11,,,VIC,1365065344000,,48770321,1446167258000,1446167258000,22449,community,1.0,988272.0,FOI_22449
9507,44972308,988287,988287,,community venue,hall,,BLACKBURN SCOUTS HALL,Blackburn Scouts Hall,,,,,,50176579,-1357421,11,,,VIC,1365065344000,,44972308,1365148267000,1365148267000,9507,community,1.0,988287.0,FOI_9507
9663,48769935,988294,988294,,community venue,hall,,,,,,,,,420636426,-1357390,11,,,VIC,1365065344000,,48769935,1446167258000,1446167258000,9663,community,1.0,988294.0,FOI_9663
44100,61873940,988526,988526,,sport facility,swimming pool,,,,,,,,,218748802,-1686057,11,,,VIC,1365065670000,,61873940,1631604364000,1631604364000,44100,sport,1.0,988526.0,FOI_44100
41257,76573781,989507,989507,,care facility,supported residential facility,,HAWTHORN GRANGE,Hawthorn Grange,,,104,,1759968000000.0,151065912,-2122316,11,,,VIC,1369327510000,,76573781,1782284957000,1782284957000,41257,care,1.0,989507.0,FOI_41257
41258,76573782,989508,989508,,care facility,supported residential facility,,HAWTHORNS VICTORIA GARDENS,Hawthorns Victoria Gardens,,,104,,1759968000000.0,53469538,-2122378,11,,,VIC,1369327510000,,76573782,1782284957000,1782284957000,41258,care,1.0,989508.0,FOI_41258
41259,76573783,989513,989513,,care facility,supported residential facility,,IRIS GRANGE,Iris Grange,,,104,,1759968000000.0,50174785,-2122293,11,,,VIC,1369327510000,,76573783,1782284957000,1782284957000,41259,care,1.0,989513.0,FOI_41259
41260,76573784,989514,989514,,care facility,supported residential facility,,DAREBIN LODGE,Darebin Lodge,,,104,,1759968000000.0,202789453,-2122361,11,,,VIC,1369327510000,,76573784,1782284957000,1782284957000,41260,care,1.0,989514.0,FOI_41260
41261,76573785,989516,989516,,care facility,supported residential facility,,GLENVILLE LODGE,Glenville Lodge,,,104,,1759968000000.0,50026546,-2122388,11,,,VIC,1369327510000,,76573785,1782284957000,1782284957000,41261,care,1.0,989516.0,FOI_41261
41266,76573790,989529,989529,,care facility,supported residential facility,,RAYNES PARK COURT,Raynes Park Court,,,104,,1759968000000.0,53119951,-2122297,11,,,VIC,1369327510000,,76573790,1782284957000,1782284957000,41266,care,1.0,989529.0,FOI_41266
41267,76573791,989530,989530,,care facility,supported residential facility,,GLENHUNTLY TERRACE,Glenhuntly Terrace,,,104,,1759968000000.0,50297621,-2122368,11,,,VIC,1369327510000,,76573791,1782284957000,1782284957000,41267,care,1.0,989530.0,FOI_41267
41268,76573792,989531,989531,,care facility,supported residential facility,,ACLAND GRANGE,Acland Grange,,,104,,1759968000000.0,50578488,-2122356,11,,,VIC,1369327510000,,76573792,1782284957000,1782284957000,41268,care,1.0,989531.0,FOI_41268
41269,76573793,989532,989532,,care facility,supported residential facility,,BURWOOD LODGE,Burwood Lodge,,,104,,1759968000000.0,54161854,-2122305,11,,,VIC,1369327510000,,76573793,1782284957000,1782284957000,41269,care,1.0,989532.0,FOI_41269
41270,76573794,989534,989534,,care facility,supported residential facility,,COVENANT HOUSE,Covenant House,,,104,,1759968000000.0,51319865,-2122390,11,,,VIC,1369327510000,,76573794,1782284957000,1782284957000,41270,care,1.0,989534.0,FOI_41270
41271,76573795,989535,989535,,care facility,supported residential facility,,MONT ALBERT MANOR,Mont Albert Manor,,,104,,1759968000000.0,51523853,-2122395,11,,,VIC,1369327510000,,76573795,1782284957000,1782284957000,41271,care,1.0,989535.0,FOI_41271
41272,76573796,989536,989536,,care facility,supported residential facility,,PARKLAND CLOSE,Parkland Close,,,104,,1759968000000.0,51026105,-2122309,11,,,VIC,1369327510000,,76573796,1782284957000,1782284957000,41272,care,1.0,989536.0,FOI_41272
41274,76573798,989538,989538,,care facility,supported residential facility,,BRUNSWICK LODGE,Brunswick Lodge,,,104,,1759968000000.0,51642206,-2122326,11,,,VIC,1369327510000,,76573798,1782284957000,1782284957000,41274,care,1.0,989538.0,FOI_41274
41280,76573804,989554,989554,,care facility,supported residential facility,,HAMPTON HOUSE,Hampton House,,,104,,1759968000000.0,54604322,-2122374,11,,,VIC,1369327510000,,76573804,1782284957000,1782284957000,41280,care,1.0,989554.0,FOI_41280
41284,76573808,989559,989559,,care facility,supported residential facility,,HOLLYDALE LODGE,Hollydale Lodge,,,104,,1759968000000.0,50850058,-2122376,11,,,VIC,1369327510000,,76573808,1782284957000,1782284957000,41284,care,1.0,989559.0,FOI_41284
41286,76573810,989562,989562,,care facility,supported residential facility,,FOOTSCRAY HOUSE,Footscray House,,,104,,1759968000000.0,51590275,-2122307,11,,,VIC,1369327510000,,76573810,1782284957000,1782284957000,41286,care,1.0,989562.0,FOI_41286
41292,76573816,989583,989583,,care facility,supported residential facility,,CAULFIELD HOUSE,Caulfield House,,,104,,1759968000000.0,50265263,-2122383,11,,,VIC,1369327510000,,76573816,1782284957000,1782284957000,41292,care,1.0,989583.0,FOI_41292
41293,76573817,989584,989584,,care facility,supported residential facility,,BALMORAL,Balmoral,,,104,,1759968000000.0,50850792,-2122380,11,,,VIC,1369327510000,,76573817,1782284957000,1782284957000,41293,care,1.0,989584.0,FOI_41293
41296,76573820,989591,989591,,care facility,supported residential facility,,ARNICA LODGE,Arnica Lodge,,,104,,1759968000000.0,51491061,-2122339,11,,,VIC,1369327510000,,76573820,1782284957000,1782284957000,41296,care,1.0,989591.0,FOI_41296
41298,76573822,989595,989595,,care facility,supported residential facility,,BAMFIELD LODGE,Bamfield Lodge,,,104,,1759968000000.0,50164594,-2122332,11,,,VIC,1369327510000,,76573822,1782284957000,1782284957000,41298,care,1.0,989595.0,FOI_41298
41299,76573823,989596,989596,,care facility,supported residential facility,,CHATSWORTH TERRACE,Chatsworth Terrace,,,104,,1759968000000.0,50545505,-2122319,11,,,VIC,1369327510000,,76573823,1782284957000,1782284957000,41299,care,1.0,989596.0,FOI_41299
