SA2_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
209041530,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,28,23,77,21,13,13,3,15,12,4,182,3,8,0,0,0,0,0,0,0,8,4,15,3,0,10,0,4,0,0,30,0,5,0,0,0,0,0,0,0,5,71,204,51,33,51,24,31,34,8,507,0,0,0,0,0,0,0,0,0,0,15,16,26,14,5,13,14,13,0,118,18,16,48,21,18,13,22,22,3,179,47,8,246,26,25,20,73,55,13,509,0,0,6,5,4,0,7,3,0,29,3,0,7,8,3,3,11,5,0,49,0,0,3,0,0,0,6,5,0,16,6,3,10,7,7,3,13,11,8,69,199,374,421,120,140,89,199,166,37,1748,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,21,13,78,0,26,17,0,0,15,0,154,0,5,0,0,0,0,0,0,0,12
209041531,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,0,26,60,106,21,19,25,5,10,16,3,274,3,4,0,0,0,0,0,0,0,11,7,12,0,0,0,0,0,0,0,29,6,5,0,0,0,0,0,0,0,13,79,250,42,36,45,24,36,19,16,546,0,0,0,3,0,0,0,0,0,5,22,25,32,10,11,0,7,13,3,127,35,21,54,28,18,10,30,16,4,223,56,30,298,51,33,29,74,65,7,635,9,0,5,0,3,3,0,3,0,27,12,4,9,7,5,0,8,6,3,55,4,6,4,0,0,0,0,3,0,18,0,8,12,3,0,0,3,5,9,43,281,489,474,169,159,86,174,150,46,2028,0,0,0,0,0,0,0,0,0,0,3,11,0,3,5,0,0,0,0,16,23,114,6,27,37,9,4,13,3,233,0,14,0,3,0,0,0,4,0,20
209041532,0,0,0,0,0,0,0,0,0,3,6,28,0,0,0,0,0,0,0,35,45,129,22,23,25,17,20,13,9,303,0,0,0,0,0,0,6,0,0,13,5,17,3,3,3,0,5,0,0,34,0,4,3,0,0,0,0,0,0,8,78,250,47,41,59,34,50,35,8,601,0,0,0,0,0,0,0,0,0,3,37,20,32,13,11,15,20,7,5,164,41,28,49,48,16,18,28,17,0,247,78,31,354,41,27,31,88,80,16,752,3,4,4,4,0,3,6,4,0,27,8,4,4,3,3,7,7,12,0,50,3,8,3,0,4,0,4,5,0,23,0,3,9,3,0,0,4,4,3,30,298,536,541,180,156,128,232,180,38,2288,0,4,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,19,28,116,16,37,39,7,0,3,4,248,0,5,0,5,0,3,0,0,0,14
210011226,0,0,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,17,36,61,9,6,7,3,3,4,4,121,5,3,0,0,0,0,0,0,0,0,4,21,0,0,3,0,0,0,0,35,0,3,0,0,0,0,0,0,0,9,93,188,20,25,41,19,11,13,0,428,0,0,0,0,0,0,0,0,0,3,27,19,12,13,10,3,3,10,0,91,26,29,36,11,8,13,6,7,0,146,66,22,336,26,26,21,58,49,19,624,3,0,4,0,0,0,7,3,0,18,10,0,8,4,6,0,5,0,0,35,3,0,0,0,0,0,0,0,0,4,7,0,10,0,0,0,3,0,0,27,272,364,426,90,114,73,94,96,32,1555,0,3,0,0,0,0,0,0,0,8,3,14,0,0,0,0,0,0,0,18,14,93,0,3,11,5,0,4,0,139,0,4,0,0,4,0,0,0,0,5
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,15,27,32,5,5,3,0,0,3,6,72,5,3,0,0,0,0,0,0,0,7,7,11,0,4,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,98,197,23,13,33,18,4,17,5,412,0,0,0,0,0,0,0,0,0,0,19,21,16,9,9,8,4,0,0,81,33,26,18,20,10,6,3,7,0,126,91,24,308,15,31,22,39,48,10,598,3,0,0,3,0,0,5,3,0,22,10,0,5,3,0,5,3,0,0,30,0,4,3,0,0,0,0,0,0,13,9,7,0,3,0,4,0,4,5,31,302,341,377,71,104,69,62,81,29,1434,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,17,18,76,0,3,10,4,0,0,0,108,0,4,0,0,0,0,0,0,0,4
210011230,0,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0,0,0,0,28,35,72,10,5,13,7,4,6,5,145,0,5,0,0,0,0,0,0,0,6,3,14,0,4,0,0,0,0,0,26,0,11,0,0,0,0,0,0,0,12,136,216,32,14,39,25,8,12,9,487,0,0,0,0,0,0,0,0,0,4,23,24,26,8,8,10,5,8,0,104,33,25,19,18,13,9,5,8,0,130,78,17,225,20,19,18,31,44,11,452,0,3,4,0,3,0,0,0,0,13,0,3,4,4,6,0,0,0,0,19,4,7,0,0,7,0,0,0,0,17,8,7,3,0,6,0,3,10,5,41,336,416,312,65,110,63,60,83,31,1488,0,4,0,0,0,0,0,0,0,8,3,30,0,0,0,0,0,0,0,34,21,109,0,5,7,4,0,4,4,156,3,12,0,0,0,0,0,0,0,15
210011231,0,0,0,0,0,0,0,0,0,7,10,34,0,0,0,0,0,0,0,42,51,124,3,6,25,3,3,0,5,231,6,3,0,0,0,0,0,0,0,12,19,30,0,0,3,0,0,3,0,61,5,7,0,0,0,0,0,0,0,16,203,327,39,21,66,20,13,15,10,713,0,0,0,0,0,0,0,0,0,0,26,40,19,13,15,3,7,11,0,133,54,40,26,19,22,6,4,9,0,182,82,35,231,13,25,21,27,51,9,499,5,0,5,3,4,0,0,0,0,21,14,0,9,6,0,0,5,0,0,34,3,0,0,0,0,0,0,0,0,15,4,7,0,0,0,3,9,4,4,34,489,654,332,89,168,68,63,92,33,1989,0,4,0,0,0,0,0,0,0,6,5,21,0,0,0,0,0,0,0,34,36,113,0,3,24,4,4,0,7,195,3,3,0,0,0,0,0,0,0,10
210011533,0,0,0,0,0,0,0,0,0,5,8,24,0,3,0,0,0,0,0,32,51,111,9,0,14,12,4,9,0,202,0,5,0,0,0,0,0,0,0,5,4,22,6,0,5,0,0,5,0,38,3,5,0,0,0,0,0,0,0,12,146,352,48,19,64,38,27,16,18,723,0,0,0,0,0,0,0,0,0,3,23,13,23,10,15,3,4,6,0,97,43,33,40,19,20,5,13,17,5,182,65,21,258,19,20,18,44,59,12,515,0,0,0,0,3,5,0,3,0,18,5,0,3,3,3,8,4,8,0,42,0,0,0,0,0,0,0,0,0,7,5,11,9,6,0,0,4,0,10,46,352,591,386,91,149,91,106,117,44,1926,3,4,0,0,0,0,0,0,0,3,4,16,0,0,0,0,0,0,0,20,29,112,6,5,21,6,0,7,4,184,0,8,0,0,0,0,0,0,0,9
210011534,0,0,0,0,0,0,0,0,0,5,6,30,0,0,0,0,0,0,0,37,46,122,10,14,13,6,0,0,4,213,3,9,0,0,0,0,0,0,0,12,16,42,0,3,5,0,0,3,0,67,6,8,0,0,0,0,0,0,0,15,195,369,55,39,92,41,26,21,16,854,0,0,0,0,0,0,0,0,0,5,39,40,32,9,16,7,7,10,7,167,52,34,41,20,26,13,18,13,6,224,99,27,399,24,29,33,87,73,15,784,0,5,0,0,0,0,4,0,0,13,10,10,7,5,0,0,6,5,0,46,0,7,4,0,6,0,0,3,4,19,6,11,8,0,3,0,10,4,11,59,484,712,561,122,190,104,164,131,56,2517,0,7,0,0,0,0,0,0,0,14,3,26,0,0,0,0,0,0,0,32,36,146,4,14,26,8,0,3,0,234,0,13,0,0,4,0,0,0,0,19
210021232,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,38,59,76,5,4,3,4,3,6,0,156,5,4,3,0,0,0,0,0,0,17,20,46,4,6,0,5,0,0,0,77,12,3,0,3,4,0,0,0,0,23,179,259,38,45,31,23,5,18,5,606,0,5,0,0,0,0,0,0,0,7,36,42,23,16,7,7,3,9,0,148,51,49,48,44,31,11,11,12,4,261,163,48,628,40,35,29,103,98,16,1157,9,0,7,0,0,0,4,4,0,20,14,9,8,10,6,3,11,8,0,60,4,0,5,0,0,0,0,4,0,14,7,8,3,5,0,3,9,3,9,43,565,578,762,169,118,78,156,159,36,2626,0,8,0,0,0,0,0,0,0,10,6,21,0,0,0,0,0,0,0,25,40,140,4,5,25,3,0,0,0,217,0,11,4,0,0,0,0,0,0,20
210021233,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,20,25,44,6,0,3,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,7,12,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,74,116,12,11,6,4,4,10,0,240,0,0,0,0,0,0,0,0,0,0,7,9,12,3,3,4,3,0,0,46,12,16,10,14,0,6,0,3,0,52,41,5,93,5,7,10,14,13,3,196,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,4,0,0,0,15,0,3,0,6,0,0,0,0,0,8,5,0,0,0,0,0,0,3,0,17,183,225,132,44,29,29,26,33,7,705,0,0,0,0,0,0,0,0,0,5,3,18,0,0,0,0,0,0,0,23,20,61,5,3,10,0,0,0,0,97,0,4,0,0,0,0,0,0,0,3
210021234,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,24,0,4,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,5,5,13,0,3,0,0,0,0,0,17,6,3,0,0,0,0,0,0,0,8,37,73,10,14,12,3,4,5,0,150,0,0,0,0,0,0,0,0,0,0,11,18,6,7,3,5,3,0,5,60,20,10,24,11,6,0,0,6,0,76,69,19,247,13,10,6,33,28,12,436,0,0,0,0,0,0,3,0,0,10,3,4,0,0,0,4,4,0,0,17,5,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,4,11,158,177,292,50,44,26,51,34,25,860,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,15,10,32,0,0,6,0,0,0,0,51,3,3,0,0,0,0,0,0,0,4
210021235,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,15,20,32,0,0,0,0,0,0,0,63,0,0,0,0,4,0,0,0,0,4,5,25,0,0,4,0,0,0,0,37,3,9,0,0,0,0,0,0,0,15,92,139,19,17,19,11,0,15,6,321,0,0,0,0,0,0,0,0,0,0,27,33,20,9,16,9,4,10,0,125,42,16,24,17,18,4,13,7,0,144,136,43,569,42,31,44,111,113,22,1108,3,0,3,5,0,4,0,4,0,20,7,0,0,0,4,5,3,0,4,33,3,4,0,0,0,0,0,0,0,5,12,0,10,3,0,0,7,3,9,43,345,317,658,99,93,80,143,155,42,1932,0,0,0,0,0,0,0,0,0,7,6,17,0,0,0,0,0,0,0,20,28,73,3,3,8,0,0,0,0,115,0,6,0,0,0,0,0,0,0,6
210031236,0,3,0,0,0,0,0,0,0,3,3,44,0,0,0,0,0,0,0,53,51,120,13,7,12,8,6,12,4,245,0,3,0,0,0,0,0,0,0,3,8,39,4,3,5,0,0,3,0,59,0,8,0,0,0,0,0,0,0,8,106,286,54,37,52,22,20,28,11,620,0,0,0,0,0,0,0,0,0,3,17,30,27,5,4,0,0,7,0,92,27,38,37,16,17,11,13,11,0,166,24,24,152,25,21,14,25,28,6,310,0,5,9,4,0,3,0,0,0,18,3,6,0,0,5,0,4,7,0,22,0,8,3,5,0,0,3,0,0,20,5,3,8,3,0,3,5,0,4,31,264,617,296,107,122,69,74,93,19,1662,0,4,0,0,0,0,0,0,0,9,9,58,0,0,4,0,0,0,0,65,41,179,0,13,28,9,0,8,6,278,0,6,0,0,0,0,0,0,0,11
210031237,0,0,0,0,0,4,0,0,0,5,4,42,0,0,0,0,0,3,0,56,46,170,33,35,27,23,54,35,11,425,0,0,0,0,0,0,0,0,0,10,0,34,0,0,5,4,5,0,0,51,4,7,5,0,0,0,0,0,0,14,83,281,64,57,48,36,88,47,18,738,0,0,0,0,0,0,0,0,0,6,9,15,37,13,6,7,14,8,3,112,20,24,53,17,23,11,14,27,3,192,50,20,263,37,17,24,56,66,14,557,0,0,0,4,4,0,0,0,0,21,6,4,3,3,9,0,9,10,0,40,3,3,10,0,4,0,3,3,0,30,4,10,6,8,5,0,17,15,11,69,243,624,475,185,138,115,251,209,72,2314,0,0,0,0,0,0,0,0,0,3,6,23,0,0,0,0,0,0,0,29,22,125,6,22,20,6,0,5,0,214,0,9,0,3,0,0,0,0,0,10
210031439,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,12,33,0,0,9,4,4,0,4,63,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,46,66,9,6,20,6,0,4,3,167,0,0,0,0,0,0,0,0,0,0,7,7,7,0,8,3,0,0,0,36,21,23,12,3,11,0,6,4,0,79,24,5,86,8,13,5,12,17,5,170,0,0,0,0,0,0,0,0,0,8,3,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,0,6,9,117,154,120,30,58,22,25,25,21,566,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,5,31,0,5,5,3,0,0,0,52,0,3,0,0,0,0,0,0,0,3
210031440,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,9,26,45,15,5,7,0,9,3,0,111,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,3,0,0,14,4,3,0,0,0,0,0,0,0,6,36,121,20,17,23,7,31,14,3,274,0,0,0,0,0,0,0,0,0,0,13,12,14,5,8,4,5,0,0,53,11,20,20,12,5,7,5,4,0,81,25,10,184,20,18,6,21,27,0,313,0,0,0,0,0,0,0,0,0,8,7,7,5,5,4,0,0,0,0,23,0,3,0,0,4,0,0,0,0,8,0,0,3,0,0,0,4,4,5,24,126,234,259,66,67,32,78,51,15,939,0,4,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,10,13,65,0,5,5,0,0,3,3,100,0,3,0,0,0,0,0,0,0,5
210031535,0,8,0,0,0,0,0,0,0,8,4,28,0,0,0,0,0,0,0,34,53,157,44,23,26,18,36,39,5,410,3,6,0,0,0,0,0,0,0,9,3,26,3,6,7,0,0,0,0,46,0,11,0,0,0,0,0,0,0,17,103,313,92,54,64,47,76,57,13,820,0,0,3,0,0,0,0,0,0,8,17,19,24,18,10,3,14,14,0,117,48,18,68,42,25,16,26,31,3,280,59,20,287,29,33,17,59,66,13,595,0,0,0,0,5,3,4,7,0,20,5,3,10,9,5,0,4,5,0,43,4,4,4,4,3,4,0,3,0,26,9,5,7,9,3,6,7,10,7,64,316,610,558,191,183,114,243,232,54,2497,0,0,0,0,0,0,0,0,0,3,3,24,0,0,0,0,0,0,0,23,28,186,12,42,42,19,3,16,0,354,0,9,0,5,0,0,0,0,0,17
210031536,0,0,0,0,0,0,0,5,0,6,4,19,0,0,0,0,0,0,0,26,46,109,34,15,25,20,20,49,16,331,0,6,0,0,0,0,0,0,0,11,3,18,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,4,96,227,69,36,56,18,49,70,8,628,0,0,0,0,0,0,0,0,0,0,11,9,22,4,10,4,7,7,0,82,28,19,59,23,5,6,15,21,4,181,38,17,196,26,27,18,49,46,0,418,0,0,0,6,0,0,0,7,0,12,0,0,6,6,0,0,0,4,0,22,3,7,4,3,0,0,0,5,0,22,0,5,6,0,6,3,8,11,4,47,234,450,404,113,146,72,156,229,42,1838,0,0,0,0,0,0,0,0,0,4,0,23,0,0,0,0,0,0,0,29,28,131,10,41,28,8,0,29,8,284,0,6,0,0,0,0,0,5,0,9
210031537,3,7,0,0,0,0,0,0,0,9,3,27,0,0,0,0,0,0,0,33,48,144,12,7,20,14,17,13,0,275,0,6,0,0,0,0,0,0,0,12,14,24,0,0,0,0,0,0,0,43,0,4,0,0,0,0,0,0,0,16,123,319,62,26,62,23,13,31,12,666,0,0,0,0,0,0,0,0,0,7,16,18,22,10,4,5,7,6,0,93,31,29,30,17,13,5,13,16,0,152,38,21,192,17,13,8,35,29,0,360,0,0,0,0,3,0,0,3,0,5,7,0,4,5,8,5,3,0,0,33,0,5,0,0,3,0,0,6,0,23,5,7,3,0,3,0,4,5,8,36,304,607,334,89,132,68,91,111,30,1756,0,3,0,0,0,0,0,0,0,3,6,34,0,4,0,0,0,0,0,39,51,159,7,15,24,14,0,3,3,274,0,6,0,0,0,0,0,0,0,12
210031538,0,0,0,0,0,0,0,0,0,6,10,55,3,0,0,0,0,0,0,79,74,249,20,14,29,11,25,16,12,450,8,10,0,0,0,0,0,0,0,19,22,40,3,7,5,0,0,0,0,91,6,19,0,5,0,0,0,0,0,29,243,633,74,61,129,49,41,46,16,1292,0,0,0,0,0,0,0,0,0,0,41,42,28,9,14,16,21,12,3,193,71,54,78,37,40,19,28,23,9,353,105,36,468,54,51,38,65,87,19,921,3,0,5,0,6,3,0,0,0,28,11,6,13,10,8,7,11,10,0,65,9,8,8,4,4,3,3,0,0,38,8,4,9,4,4,4,5,0,9,51,607,1166,710,204,285,154,204,205,75,3612,0,3,0,0,0,0,0,0,0,9,9,73,0,0,0,0,0,0,0,84,78,290,14,24,48,15,0,4,10,483,3,15,0,0,0,0,0,0,0,27
210041240,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,22,34,48,7,0,3,0,0,0,0,99,0,0,0,0,0,0,0,0,0,6,10,23,0,4,0,0,0,0,0,35,0,5,0,3,0,0,0,0,0,11,86,201,36,30,28,21,9,13,3,433,0,0,0,0,0,0,0,0,0,0,36,44,25,23,14,10,4,8,5,162,53,45,48,33,19,11,24,13,5,257,145,49,671,58,59,42,157,108,25,1311,3,0,3,0,0,4,3,5,0,29,12,4,7,4,9,5,4,5,0,53,4,3,0,0,0,4,0,0,0,12,3,0,3,12,5,5,3,6,4,43,393,439,815,158,144,105,216,169,44,2484,0,4,0,0,0,0,0,0,0,4,4,27,0,0,0,0,0,0,0,26,17,99,3,5,16,3,0,0,0,153,0,10,0,0,0,0,0,0,0,13
210041539,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,13,39,3,0,7,0,3,5,0,75,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,10,32,109,30,18,19,4,11,7,3,231,0,0,0,0,0,0,0,0,0,3,7,8,11,7,12,4,3,3,0,51,18,11,22,21,13,5,12,12,0,118,39,17,211,24,37,16,68,47,12,463,0,0,0,0,0,3,4,0,0,9,4,0,3,3,5,0,5,4,0,23,0,7,0,0,0,0,3,0,0,12,4,0,6,0,0,3,7,4,4,23,117,198,293,80,92,36,120,84,20,1048,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,7,56,9,3,7,6,3,3,0,85,0,0,0,0,0,0,0,0,0,0
210041540,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,18,39,69,6,3,9,4,4,0,5,140,4,0,0,0,0,0,0,0,0,4,8,36,0,0,4,0,0,4,0,51,5,5,0,0,0,3,0,0,0,11,90,211,38,41,53,33,10,17,8,502,0,0,0,0,0,0,0,0,0,0,29,42,32,20,14,12,14,10,0,176,39,48,53,42,19,16,16,12,0,242,144,47,558,53,76,44,125,98,27,1178,4,0,4,7,0,6,10,6,0,32,9,6,3,5,4,4,12,4,0,52,0,0,0,0,3,7,0,0,0,15,3,3,6,4,4,3,7,3,9,43,386,487,713,183,175,122,211,158,53,2485,0,0,0,0,0,0,0,0,0,4,5,14,0,4,0,0,0,0,0,23,28,114,4,5,19,8,0,0,0,178,0,3,0,0,0,0,0,4,0,7
