SA2_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
213011331,1283,1051,1186,949,1084,1176,817,320,97,7963,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,6,19,9,7,5,10,5,5,81,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,19,9,13,7,8,5,5,84,12,6,19,12,13,12,8,3,4,89,1297,1058,1200,959,1098,1187,832,325,99,8051
213011332,2042,1473,1724,1556,1542,1824,1690,753,242,12846,0,0,0,0,5,0,0,3,4,6,0,0,0,0,0,0,0,0,0,3,24,30,55,32,30,14,20,3,11,225,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,55,37,34,18,27,7,11,239,24,30,55,37,34,18,27,9,12,246,2072,1505,1779,1590,1577,1842,1712,763,252,13095
213011333,2573,1702,1940,1812,1645,1654,1636,638,131,13725,0,0,0,0,5,9,3,6,0,26,0,0,0,0,0,0,0,0,0,4,27,14,31,33,32,12,12,10,4,168,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,33,34,32,12,12,10,4,178,29,14,33,32,35,22,17,13,3,200,2601,1714,1981,1847,1681,1673,1650,650,134,13927
213011334,3464,2570,3731,2646,2218,2176,1916,1074,383,20173,6,7,6,0,4,8,9,0,0,38,0,0,0,0,0,0,0,0,0,5,38,38,55,44,38,52,26,5,4,295,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,62,43,37,56,26,11,4,310,43,48,63,45,42,59,35,10,8,350,3502,2620,3798,2687,2257,2231,1949,1081,386,20528
213011335,2692,2246,2866,2158,2010,1899,1640,1082,525,17125,4,9,3,0,6,3,9,0,0,37,0,0,0,0,0,0,0,0,0,6,32,34,58,45,43,38,47,43,17,364,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,59,46,46,38,50,46,17,376,35,41,69,52,49,45,59,43,17,414,2728,2284,2931,2214,2060,1942,1705,1128,539,17534
213011336,1520,1061,1934,1481,1127,910,619,372,223,9233,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,6,13,32,38,26,18,24,15,11,3,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,37,25,21,24,15,5,3,182,13,32,37,34,23,24,18,5,3,184,1534,1088,1972,1509,1146,929,631,380,229,9416
213011337,1975,1495,2006,1516,1462,1406,995,595,323,11783,0,0,0,0,7,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,15,22,30,24,21,12,13,9,4,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,30,29,21,13,13,9,4,160,17,24,30,33,25,12,18,9,4,176,1991,1525,2038,1552,1481,1424,1015,605,331,11955
213011338,3045,2139,2987,2528,2209,1941,1682,1193,408,18141,6,3,4,3,5,4,7,11,0,43,0,3,0,0,3,0,0,0,0,8,47,39,56,43,35,35,13,8,3,277,0,0,0,0,0,4,0,0,0,7,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,42,57,43,45,37,16,10,3,296,50,39,61,52,50,40,22,21,3,338,3096,2181,3048,2576,2256,1982,1713,1217,412,18473
213011339,1930,1652,1833,1494,1608,1442,825,453,293,11538,0,0,0,0,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,27,29,27,16,14,9,12,7,12,153,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,34,16,23,9,9,7,12,165,27,29,34,16,25,16,9,7,12,173,1958,1683,1866,1515,1631,1451,834,459,308,11711
213011340,2323,2448,1838,1615,2574,2973,1815,790,231,16612,0,0,0,0,0,3,3,4,0,13,0,0,0,3,0,0,0,0,0,9,49,20,48,31,20,17,12,19,7,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,47,29,22,19,11,19,7,222,48,23,47,33,22,18,19,20,6,235,2374,2471,1882,1649,2594,2996,1831,803,238,16843
213011569,3639,2002,2990,2755,2055,1725,1587,778,154,17681,0,0,0,3,4,0,7,0,0,23,0,0,0,0,0,0,0,0,0,3,29,36,46,47,29,22,15,9,0,236,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,41,48,47,32,23,20,8,0,245,34,38,48,50,36,26,25,15,4,267,3670,2042,3043,2799,2092,1747,1616,788,159,17954
213011570,2407,1024,1140,1791,1101,629,304,113,20,8525,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,12,13,14,20,8,5,8,9,0,93,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,16,27,14,10,10,9,0,107,12,13,16,27,14,7,10,5,0,110,2425,1039,1155,1817,1110,642,309,120,20,8635
213021341,2331,1066,1523,2172,1953,1564,1315,863,383,13171,0,0,0,0,3,4,0,0,0,5,4,0,0,0,0,5,0,0,0,9,17,32,40,18,18,17,18,7,8,163,0,0,0,3,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,37,23,19,26,24,7,8,188,25,33,37,23,24,23,19,7,9,200,2354,1099,1563,2200,1980,1592,1337,871,386,13371
213021342,2975,1810,2517,2609,2413,2517,1942,896,392,18078,6,5,0,4,5,6,4,0,0,27,0,0,0,0,0,0,4,0,0,5,28,33,49,19,31,23,14,15,7,216,0,0,0,0,0,4,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,52,19,39,26,20,11,7,240,30,41,52,26,43,32,22,20,12,261,3003,1854,2563,2636,2459,2545,1967,912,401,18339
213021343,2869,1300,2551,2340,1700,1185,1046,1031,585,14614,0,0,8,0,0,4,0,5,0,18,0,0,0,0,0,0,0,0,0,7,21,31,48,39,36,34,18,11,14,244,0,0,0,0,0,0,5,0,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,52,39,33,40,23,11,17,267,24,31,56,35,33,45,19,18,18,284,2890,1334,2610,2377,1736,1234,1070,1042,607,14900
213021344,3975,1622,2408,3426,2806,1996,1139,577,298,18238,0,0,0,0,4,0,3,9,10,31,0,0,0,0,0,0,0,0,0,8,17,29,42,33,25,29,27,14,11,227,0,4,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,45,38,26,33,30,13,11,248,24,32,53,38,30,38,29,19,17,283,4000,1650,2460,3463,2839,2031,1172,594,316,18521
213021345,1037,537,628,817,688,634,349,161,44,4889,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,12,8,12,11,8,3,4,7,0,54,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,16,10,11,3,4,7,0,67,15,8,16,14,11,3,4,7,0,68,1048,551,645,827,701,638,348,166,44,4962
213021346,2722,1820,1234,1859,2552,2374,1681,778,292,15308,0,5,0,0,3,3,4,0,0,17,0,3,0,7,7,5,3,0,0,26,30,48,44,23,38,45,25,36,19,314,0,0,0,4,3,8,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,46,51,41,53,54,42,36,21,374,34,52,52,41,52,59,44,36,22,391,2759,1875,1283,1906,2604,2429,1722,820,312,15698
213031347,2944,2310,4300,3004,2135,1768,1326,584,288,18645,0,0,0,0,0,0,7,0,0,15,0,0,4,0,5,0,0,0,0,12,26,69,70,48,42,40,24,10,8,326,0,0,4,5,0,9,0,0,0,15,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,68,80,55,52,48,24,9,8,372,33,68,85,62,52,47,27,9,8,386,2975,2375,4388,3056,2188,1812,1353,594,293,19027
213031348,1767,1812,5053,3046,1704,1383,944,563,324,16598,0,0,4,0,3,8,3,0,0,23,0,0,4,0,5,0,0,0,0,6,26,77,100,64,53,40,25,16,13,411,0,4,4,0,3,3,0,0,0,18,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,82,110,64,58,43,29,16,13,442,32,85,108,72,59,50,29,16,13,462,1798,1899,5167,3116,1765,1430,972,575,336,17061
213031349,1708,1541,2612,2049,1643,1330,923,352,109,12275,5,0,0,0,3,4,4,0,3,11,0,6,3,3,0,0,0,0,0,14,32,28,56,35,30,38,17,6,9,243,0,3,8,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,37,61,36,35,46,16,9,9,282,40,37,61,44,34,48,17,9,9,301,1748,1584,2681,2088,1682,1379,943,356,115,12569
213031350,1715,698,1609,1809,1362,887,440,265,140,8926,0,0,0,0,0,0,6,0,5,6,0,0,0,0,0,0,0,0,0,3,3,22,18,18,15,6,3,4,0,99,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,16,20,16,14,7,11,0,116,8,23,16,20,16,14,9,11,5,120,1715,716,1629,1828,1381,899,456,272,137,9045
213031351,1973,1008,2559,2162,1500,1073,621,347,159,11404,5,0,0,0,3,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,12,26,46,20,18,18,8,0,0,150,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,51,20,20,19,9,0,0,157,14,24,53,22,23,19,10,8,0,175,1986,1039,2607,2184,1521,1092,639,347,159,11573
213031352,2910,1343,2545,2807,2293,1526,825,487,285,15012,0,0,0,0,4,0,0,0,0,7,0,0,3,0,0,0,3,0,0,7,26,41,29,33,25,10,28,5,0,208,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,41,36,28,32,18,34,5,5,226,28,41,36,28,31,18,32,5,5,234,2939,1384,2583,2835,2323,1541,856,493,285,15244
213041353,5103,2662,3464,3380,3068,2567,2253,1126,421,24044,0,0,0,4,4,9,9,6,4,41,0,0,0,0,0,3,0,0,0,14,58,83,59,53,38,42,29,19,12,395,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,87,64,59,43,53,34,14,12,418,65,87,66,59,44,56,42,21,12,460,5164,2749,3531,3441,3113,2624,2296,1154,431,24503
213041358,5366,2632,3101,3365,2488,1804,1373,529,97,20762,8,0,9,0,3,3,7,0,0,30,0,0,0,0,0,0,0,0,0,8,61,62,79,35,25,11,29,12,0,313,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,64,86,36,22,13,27,11,0,330,74,71,90,36,29,15,31,11,3,357,5437,2703,3192,3405,2514,1826,1404,542,101,21123
213041359,4299,1778,4593,3821,1457,799,491,141,22,17382,0,0,4,3,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,4,26,29,45,30,20,16,7,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,45,25,18,16,7,0,0,179,27,33,50,33,18,16,7,0,0,194,4323,1809,4641,3849,1475,819,495,138,22,17575
213041360,4874,2796,1992,3493,3113,1547,940,443,108,19294,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,26,29,33,23,23,18,7,13,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,33,23,23,22,14,13,0,183,26,26,33,28,23,22,11,13,0,186,4903,2822,2019,3520,3132,1568,951,452,108,19479
213041461,1193,727,698,840,710,639,411,281,197,5707,0,0,6,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,8,11,7,4,5,12,5,4,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,10,4,5,8,5,4,3,48,8,11,13,4,5,10,5,8,3,60,1199,735,712,849,717,648,422,287,201,5763
213041462,1821,779,656,1432,812,452,264,78,11,6308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,13,7,5,5,3,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,12,7,9,5,3,3,0,57,5,12,12,7,9,6,8,3,0,58,1829,790,668,1443,820,453,275,85,14,6367
213041463,4513,2943,2350,3261,3377,1843,1199,468,86,20028,0,0,0,0,0,0,0,3,0,12,0,7,0,0,0,0,0,0,0,11,43,41,39,36,40,25,21,13,4,257,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,4,0,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,46,48,40,38,36,23,16,4,287,43,45,42,38,42,41,24,17,4,298,4556,2989,2395,3296,3425,1883,1220,485,88,20329
213041571,2537,1203,1401,1535,1037,836,687,323,107,9660,5,0,0,3,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,27,19,34,12,13,10,6,4,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,38,13,13,13,6,4,0,135,28,19,38,14,13,13,10,4,3,143,2564,1222,1436,1551,1053,843,697,325,106,9805
213041572,2317,739,1975,1514,478,314,153,32,9,7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,10,22,12,5,0,3,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,23,12,5,3,3,0,0,85,20,11,23,12,5,3,3,0,0,88,2335,756,2000,1530,490,314,155,33,8,7617
213041573,856,272,335,577,430,250,191,37,6,2954,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,3,8,8,6,6,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,8,8,6,4,4,0,39,5,5,4,3,8,7,4,4,0,40,862,276,336,585,443,255,196,37,6,2995
213041574,2769,1147,1957,2087,996,584,344,89,15,9999,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,5,17,12,23,13,8,5,4,3,0,89,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,23,13,8,5,8,3,0,96,20,11,24,13,10,10,9,3,0,102,2790,1164,1985,2098,1008,592,356,92,15,10098
213041575,3140,2547,1967,2244,2690,1830,1030,400,77,15923,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,3,44,26,35,17,20,15,10,11,3,181,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,29,40,17,23,14,11,11,3,188,46,29,39,17,21,15,14,11,3,195,3187,2576,2009,2252,2707,1844,1050,414,82,16120
213041576,2534,1473,1635,1608,1447,1303,880,368,99,11345,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,0,0,8,48,38,55,16,13,14,13,7,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,41,58,24,13,16,13,10,0,224,60,41,54,24,16,19,13,7,4,237,2588,1506,1693,1632,1468,1324,895,379,103,11577
213041577,1440,832,1026,997,927,883,965,459,99,7625,3,0,0,0,5,0,5,0,0,12,0,0,0,0,0,0,0,0,0,7,28,27,18,21,16,9,6,4,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,18,19,21,9,6,4,0,138,33,31,18,23,21,14,11,0,0,149,1466,861,1044,1019,946,892,971,466,101,7773
