SA2_CODE_2021,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,non_sch_qual_PostGrad_Dgre_M,non_sch_qual_PostGrad_Dgre_F,non_sch_qual_PostGrad_Dgre_P,non_sch_qual_Gr_Dip_Gr_Crt_M,non_sch_qual_Gr_Dip_Gr_Crt_F,non_sch_qual_Gr_Dip_Gr_Crt_P,non_sch_qual_Bchelr_Degree_M,non_sch_qual_Bchelr_Degree_F,non_sch_qual_Bchelr_Degree_P,non_sch_qual_Advnd_Dip_Dip_M,non_sch_qual_Advnd_Dip_Dip_F,non_sch_qual_Advnd_Dip_Dip_P,non_sch_qual_Cert3a4_Level_M,non_sch_qual_Cert3a4_Level_F,non_sch_qual_Cert3a4_Level_P,non_sch_qual_Cert1a2_Level_M,non_sch_qual_Cert1a2_Level_F,non_sch_qual_Cert1a2_Level_P,non_sch_qual_Certnfd_Level_M,non_sch_qual_Certnfd_Level_F,non_sch_qual_Certnfd_Level_P,non_sch_qual_CertTot_Level_M,non_sch_qual_CertTot_Level_F,non_sch_qual_CertTot_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
215021399,2519,2477,4995,1059,510,1569,284,637,916,100,107,203,94,57,148,1529,1310,2845,750,968,1720,6.1,4.4,5.3,60.7,53,56.9,57,50.7,53.9,27,39,59,25,54,77,93,229,328,143,228,372,687,381,1068,25,44,74,23,27,56,738,461,1199,2449,2408,4858,346,354,703,1759,1707,3470,868,906,1775
215021469,7147,7702,14852,2575,1762,4332,876,1643,2521,254,324,577,325,223,542,4024,3947,7972,2504,3120,5624,8,5.6,6.8,56.3,51.3,53.7,51.8,48.4,50,167,185,352,91,182,273,497,888,1388,438,738,1177,1535,1046,2584,93,143,235,98,121,218,1725,1307,3038,6620,7160,13782,1271,1271,2548,4104,4416,8525,3352,3565,6924
215021470,6258,7089,13349,2623,1765,4388,795,1606,2399,229,292,517,197,190,386,3846,3852,7699,1937,2755,4689,5.2,4.9,5.1,61.4,54.3,57.7,58.2,51.7,54.7,140,157,300,69,183,252,476,886,1363,434,673,1105,1427,920,2348,67,103,179,71,131,206,1572,1156,2730,6017,6701,12714,1111,1217,2328,3646,4073,7723,3031,3430,6460
215031400,2703,2547,5247,1099,456,1556,280,652,932,80,83,167,56,34,96,1516,1228,2747,918,1085,2005,3.6,3,3.3,56.2,48.3,52.4,54.1,46.9,50.6,25,47,66,20,61,74,148,304,448,123,247,369,685,314,996,16,38,51,33,28,67,731,381,1112,2574,2433,5003,267,258,523,1951,1812,3761,779,770,1551
215031401,2900,2795,5692,1172,554,1727,296,695,992,95,91,191,55,26,83,1624,1371,2993,1034,1198,2231,3.3,2.1,2.7,55.9,49.1,52.5,54.1,48,51.1,21,45,61,22,61,80,111,267,377,111,246,361,784,366,1158,17,46,63,23,31,54,824,447,1272,2734,2646,5381,317,348,667,2064,1958,4026,880,910,1787
215031402,1578,1729,3313,594,270,868,137,370,508,49,55,102,43,32,79,819,735,1553,633,846,1481,5.2,4.8,5,52,42.4,47,49.2,40.4,44.6,18,23,42,14,33,42,85,130,221,99,144,245,401,263,661,16,26,44,20,25,47,435,311,752,1526,1641,3163,201,225,429,1071,1145,2216,566,622,1188
215031403,1605,1447,3051,653,289,940,177,277,458,71,72,140,52,53,105,956,685,1635,413,547,965,5.9,7.2,6.4,59.5,47.3,53.7,56,43.9,50.2,7,18,28,6,19,27,51,134,189,61,86,151,178,108,290,6,15,17,18,20,34,205,140,351,1497,1376,2874,183,175,355,958,942,1899,616,514,1132
215031404,4281,4763,9037,2025,1119,3146,517,1238,1752,132,204,338,104,53,161,2784,2617,5402,1194,1847,3037,3.8,2.1,3,65,55,59.8,62.5,53.9,58,55,111,171,52,127,179,309,546,858,309,451,758,1057,640,1701,36,71,106,57,83,139,1148,800,1949,4247,4613,8864,640,758,1399,2789,3080,5874,1804,2007,3814
215031405,2843,2464,5305,1303,537,1836,319,683,1005,119,127,248,45,47,94,1791,1392,3181,758,842,1600,2.6,3.2,2.9,62.9,56.5,60,61.3,54.7,58.2,15,34,44,13,66,78,99,275,381,136,225,360,733,354,1087,30,42,71,30,47,77,786,442,1229,2732,2379,5108,338,301,639,2063,1758,3823,862,778,1635
216011406,6155,6851,13008,2562,1440,4004,756,1827,2587,262,316,574,138,131,275,3719,3722,7437,2043,2704,4745,3.8,3.6,3.7,60.4,54.3,57.2,58.1,52.3,55.1,93,159,250,70,189,253,462,846,1313,366,673,1041,1842,955,2794,47,83,132,71,107,181,1957,1149,3100,5967,6469,12438,984,1120,2103,3948,4283,8231,2637,2953,5589
216011407,4469,4618,9081,1883,966,2846,483,1215,1700,194,228,419,103,76,183,2665,2488,5154,1510,1831,3337,4,3.1,3.6,59.7,53.9,56.7,57.3,52.2,54.7,43,73,117,46,90,135,231,499,734,271,494,766,1275,667,1940,38,87,127,43,85,125,1358,836,2191,4473,4546,9016,601,583,1186,3259,3270,6526,1567,1606,3179
216011408,1656,1540,3195,779,356,1136,173,453,630,68,103,172,41,21,62,1063,936,2002,437,459,890,3.8,2.2,3,64.3,60.9,62.7,61.9,59.5,60.8,8,22,33,12,32,39,77,200,277,96,155,250,505,215,717,14,17,28,21,23,44,539,254,792,1659,1512,3169,174,177,345,1240,1096,2335,503,524,1028
216011409,1655,1734,3391,649,282,935,161,445,604,65,72,140,31,25,53,906,824,1731,618,781,1397,3.3,2.9,3.1,54.6,47.7,51.1,52.8,46.4,49.5,20,22,35,13,35,54,82,158,236,77,148,227,426,268,693,14,29,41,7,22,33,447,316,762,1594,1680,3276,184,197,382,1191,1223,2411,512,588,1100
216011410,1863,1708,3569,650,322,970,193,410,600,68,74,143,35,25,65,941,832,1775,714,704,1424,3.7,3.4,3.5,50.6,48.9,49.8,48.7,47.3,48,13,34,43,21,34,47,74,164,239,90,174,267,467,224,691,22,30,50,25,30,52,516,284,794,1707,1614,3320,214,191,405,1289,1179,2475,541,557,1099
216021411,2723,2705,5427,944,488,1433,309,624,930,98,99,202,63,50,114,1415,1261,2674,1080,1251,2332,4.3,4.1,4.2,52,46.5,49.3,49.8,44.6,47.2,22,35,59,9,53,65,123,213,342,125,255,379,663,346,1002,25,39,59,29,36,63,712,415,1130,2519,2528,5048,429,412,838,1617,1663,3278,1178,1147,2328
216021412,1210,1140,2354,536,249,783,121,323,445,49,62,107,32,13,47,738,645,1380,363,404,772,4.2,2.6,3.5,61,56.5,58.8,58.4,55,56.8,11,29,35,8,27,38,68,148,218,61,120,179,383,157,540,10,21,29,22,23,40,412,200,609,1175,1104,2285,135,142,281,853,804,1656,411,394,804
216021413,5184,5200,10389,2171,1099,3266,499,1369,1864,232,214,449,118,97,211,3018,2773,5790,1740,2023,3757,3.9,3.4,3.7,58.2,53.3,55.7,55.9,51.5,53.7,36,75,114,30,131,159,228,550,783,299,542,841,1394,785,2181,51,96,151,82,81,162,1532,963,2498,5018,4934,9958,671,710,1383,3621,3504,7124,1804,1891,3689
216021414,3517,3787,7306,1231,612,1844,386,868,1254,122,174,291,58,39,97,1796,1696,3494,1505,1833,3338,3.2,2.4,2.8,51,44.8,47.8,49.4,43.8,46.5,44,68,114,36,90,124,214,375,589,255,360,613,1009,482,1494,32,58,88,44,65,107,1092,597,1686,3297,3543,6838,593,585,1175,2135,2222,4362,1593,1751,3353
216031415,3358,3557,6909,1210,716,1930,327,786,1115,110,138,243,121,80,201,1772,1720,3485,1199,1493,2697,6.7,4.8,5.7,52.7,48.4,50.5,49.2,46.1,47.6,35,61,91,26,87,118,138,297,433,167,365,539,815,512,1323,45,64,103,38,63,104,893,635,1531,3130,3246,6375,446,529,972,2185,2274,4455,1195,1348,2546
216031416,7702,8315,16016,3435,2091,5523,972,2155,3121,253,357,611,238,161,406,4904,4761,9665,2232,2954,5185,4.9,3.4,4.2,63.7,57.3,60.3,60.6,55.3,57.8,318,368,682,138,299,436,770,1240,2006,538,857,1399,1740,955,2697,72,101,172,77,120,200,1886,1184,3067,7631,7881,15514,1260,1460,2720,4768,4827,9594,3595,4005,7598
216031418,1713,1540,3254,845,418,1258,192,475,674,77,79,151,28,23,50,1142,989,2129,429,445,870,2.4,2.3,2.3,66.6,64.4,65.6,65,62.9,64,47,56,101,17,57,77,107,214,320,99,200,297,469,198,666,14,25,33,14,28,37,492,251,743,1757,1553,3312,161,193,351,1349,1209,2555,485,479,959
216031419,4417,4148,8562,1829,974,2807,484,1075,1557,165,186,354,110,76,187,2592,2317,4908,1444,1505,2947,4.2,3.4,3.8,58.6,55.9,57.3,56.2,54.1,55.2,70,108,175,42,112,152,262,517,779,284,464,745,1081,534,1622,38,77,119,54,72,125,1179,680,1862,4166,3990,8156,522,547,1069,2971,2814,5785,1479,1535,3015
216031593,3397,3637,7032,1759,972,2730,432,1033,1465,119,163,282,79,63,139,2386,2231,4617,859,1244,2103,3.3,2.8,3.1,70.3,61.4,65.7,68,59.6,63.7,107,103,208,60,161,230,348,599,941,300,445,749,899,439,1339,27,51,76,52,66,124,986,556,1540,3704,3760,7464,561,633,1199,2356,2375,4729,1637,1774,3407
216031594,6452,6796,13251,2254,1283,3534,760,1429,2191,229,224,456,280,178,456,3517,3115,6638,2378,3130,5512,7.8,5.7,6.9,54.6,45.8,50.1,50.3,43.2,46.7,100,134,232,60,122,186,356,597,948,367,632,1000,1350,854,2199,65,90,153,67,102,167,1482,1042,2524,6371,6564,12937,953,1003,1954,3966,4086,8045,2896,3050,5950
217011420,3841,3754,7590,1554,766,2321,423,965,1388,188,167,350,86,67,152,2247,1964,4214,1298,1505,2805,3.7,3.5,3.6,58.6,52.3,55.5,56.4,50.5,53.5,43,71,124,33,95,130,198,374,574,219,365,582,1057,567,1623,34,82,122,50,74,127,1150,721,1875,3708,3597,7309,385,401,793,2740,2596,5331,1186,1237,2425
217011421,4072,4538,8612,1676,914,2594,543,1181,1724,155,200,354,87,64,148,2456,2362,4817,1398,1912,3303,3.4,2.8,3.1,60.3,52,56,58.3,50.6,54.2,103,125,231,70,124,193,306,570,882,222,457,681,1182,606,1788,35,82,119,41,78,117,1258,765,2024,3948,4223,8173,660,771,1424,2686,2852,5536,1667,1900,3567
217011422,4636,4833,9468,1714,858,2567,577,1236,1818,172,210,384,144,110,252,2602,2414,5021,1717,2135,3847,5.4,4.6,5,56.2,50,53,53.2,47.7,50.4,57,86,142,46,130,173,282,479,760,232,510,738,1298,741,2037,38,75,109,66,87,155,1400,900,2304,4420,4558,8973,688,733,1419,2970,2984,5955,1909,2098,4009
217011423,2626,2588,5206,1236,611,1850,314,703,1024,90,120,217,54,34,92,1703,1475,3180,759,941,1699,3.2,2.4,2.8,64.9,57.1,61,62.8,55.8,59.3,46,67,113,30,78,110,181,424,606,257,287,553,685,311,994,40,47,88,27,37,68,756,398,1150,2641,2554,5194,296,305,601,2044,1910,3950,792,825,1613
217031471,1420,1532,2951,555,274,831,159,382,539,47,50,105,20,22,39,787,735,1517,533,697,1228,2.4,2.9,2.6,55.3,47.9,51.5,54,46.6,50.1,24,48,69,22,35,54,85,177,264,72,129,202,383,201,585,10,20,28,22,19,38,412,240,650,1368,1477,2843,184,183,364,986,1061,2051,497,536,1030
217031472,5120,5461,10580,2243,1134,3375,630,1471,2101,185,267,451,118,62,182,3173,2935,6104,1675,2266,3937,3.7,2.1,2.9,61.9,53.7,57.7,59.6,52.6,56,74,105,179,51,101,150,322,559,877,294,519,811,1346,871,2220,50,75,120,56,81,141,1458,1030,2483,5061,5351,10415,750,734,1481,3410,3598,7005,2102,2190,4292
217031473,2393,2240,4635,1128,532,1664,326,714,1044,111,121,228,25,29,55,1596,1396,2993,633,688,1323,1.8,2,1.9,66.6,62.3,64.5,65.4,61.1,63.3,35,79,114,22,88,110,158,341,500,171,271,439,690,358,1050,16,34,54,30,35,71,747,423,1172,2478,2273,4754,219,232,449,1798,1629,3430,777,771,1546
217031474,2269,2254,4527,984,458,1447,259,599,864,82,89,170,38,50,88,1368,1195,2566,705,891,1603,2.8,3.9,3.3,60.4,52.9,56.7,58.8,50.8,54.8,26,46,77,24,61,91,146,306,453,147,238,383,533,286,823,25,37,59,24,35,59,587,354,944,2187,2164,4352,260,274,537,1596,1576,3170,733,753,1484
217031475,3019,2894,5919,1422,682,2102,380,805,1186,165,164,323,38,32,70,1993,1680,3674,810,1018,1822,1.9,2,1.9,66,58,62.1,64.8,56.8,60.9,34,57,91,23,69,96,184,342,532,167,313,483,829,392,1220,24,49,80,33,33,62,886,474,1361,3015,2876,5888,338,324,668,2182,2068,4254,1009,993,2006
217031476,1771,1722,3491,488,293,780,332,465,794,110,105,218,38,36,73,974,904,1873,598,643,1244,4.2,4,4.1,54.9,52.3,53.6,52.6,50.2,51.4,80,117,192,23,79,102,215,323,539,164,196,356,418,165,581,23,19,34,26,35,63,464,214,680,1508,1495,3007,258,254,515,1039,1018,2054,670,676,1347
217041477,2822,2810,5625,1406,656,2060,340,837,1179,150,159,313,58,33,95,1960,1688,3649,659,933,1594,3,2.1,2.6,69.4,60.2,64.8,67.4,58.9,63.1,31,69,97,25,72,100,186,406,590,220,322,542,775,401,1174,25,54,78,31,42,78,828,503,1331,2894,2838,5736,321,370,689,2164,2046,4216,879,992,1872
217041478,3969,4205,8171,1723,878,2610,555,1182,1738,187,254,437,53,59,107,2515,2375,4891,1162,1553,2724,2,2.5,2.2,63.3,56.5,59.8,62.1,55.1,58.5,109,190,299,55,163,215,436,693,1132,265,526,788,1064,531,1593,41,71,113,51,70,115,1154,670,1821,4034,4190,8228,485,526,1011,2825,2841,5663,1494,1647,3143
217041479,8576,9623,18199,3979,2140,6116,1189,2951,4138,322,440,762,175,170,353,5663,5701,11361,2433,3379,5810,3.1,3,3.1,66,59.2,62.4,63.9,57.5,60.5,231,286,511,146,343,488,827,1427,2252,627,1021,1640,2283,1462,3745,82,138,225,109,182,287,2482,1784,4262,8804,9473,18272,1248,1382,2627,5760,6214,11972,3760,4173,7929
217041480,5341,5950,11285,2259,1305,3561,788,1663,2455,198,272,473,115,94,210,3356,3333,6693,1641,2262,3902,3.4,2.8,3.1,62.9,56.1,59.3,60.7,54.5,57.4,229,279,507,114,229,336,617,1012,1627,412,666,1077,1274,726,1995,42,71,111,41,79,125,1359,885,2234,5095,5547,10648,825,909,1739,3412,3689,7096,2242,2496,4738
297979799,36,6,38,7,0,8,0,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,28.6,25,28.2,28.6,25,28.2,0,0,0,0,0,0,3,0,3,4,0,4,4,0,4,0,0,0,0,0,0,4,0,4,7,0,7,0,0,0,5,0,5,7,0,9
299999499,4576,3373,7946,621,302,919,281,367,646,125,103,231,298,191,485,1324,961,2281,1218,1228,2447,22.6,19.6,0,28.9,28.4,0,22.4,22.9,0,114,129,239,35,69,98,337,365,701,161,208,372,614,336,949,54,54,112,50,41,90,715,435,1148,847,576,1426,2008,1884,3889,538,340,876,2171,2008,4180
