SA2_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
213041462,66,12,3,0,81,5,0,5,89,4,0,88,85,22,0,4,114,0,0,0,114,0,0,116,24,3,3,0,29,0,0,0,29,0,0,29,0,0,0,0,3,0,0,0,3,0,0,3,176,35,9,3,229,5,0,5,232,6,0,236,4,0,0,3,6,0,0,0,6,0,0,6,13,4,0,0,16,0,0,0,16,0,0,16,15,4,0,0,23,0,0,0,23,0,0,23,194,38,9,5,250,4,0,4,255,6,0,264,84,17,0,5,106,5,0,5,114,14,0,123,3,0,0,5,8,0,0,0,8,0,0,9,282,55,10,15,365,10,0,10,369,15,3,390,200,21,5,0,228,8,0,9,230,0,0,241,142,43,0,3,188,3,0,6,191,5,0,195,20,0,4,0,24,0,0,0,24,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,364,66,11,0,444,9,3,13
213041463,152,25,0,0,178,3,0,3,183,10,0,196,255,44,0,4,308,5,0,7,308,10,0,319,87,4,9,3,107,0,0,0,107,4,0,112,7,0,3,5,19,4,3,6,21,0,0,21,501,72,21,12,605,11,5,13,618,23,0,646,8,6,0,0,15,0,0,0,15,0,0,16,6,5,0,0,12,0,0,0,12,3,0,14,15,8,0,0,25,0,0,0,25,3,0,29,519,78,17,12,630,11,5,13,644,30,0,675,211,62,7,11,290,18,0,21,316,42,0,351,0,0,0,9,7,0,0,0,7,0,11,19,727,145,27,31,928,26,3,31,962,72,11,1044,305,36,0,0,346,14,5,15,363,16,0,384,317,50,7,0,373,5,0,6,379,26,0,405,27,5,4,0,34,0,0,0,34,10,0,41,6,0,0,12,19,0,0,0,20,0,0,20,659,90,9,18,773,17,6,26
213041571,78,13,0,0,95,0,0,0,95,7,0,103,130,35,0,3,166,3,0,3,171,10,0,180,19,3,7,0,32,0,0,0,32,3,0,32,3,0,0,7,9,0,0,0,9,0,0,9,240,50,5,7,304,4,0,4,307,21,0,324,6,0,0,0,6,0,0,0,6,0,0,6,20,0,0,0,24,0,0,0,25,0,0,25,20,10,0,0,31,0,0,0,33,0,0,33,255,61,5,8,327,4,0,3,335,21,0,357,172,45,3,17,236,5,0,10,248,46,0,293,5,0,0,3,5,0,0,0,5,0,0,11,434,103,11,27,571,13,3,17,591,66,6,657,130,19,0,0,152,4,0,4,154,12,0,166,150,41,4,0,202,5,0,4,206,13,0,220,12,4,0,0,18,0,0,0,16,3,0,22,3,0,0,8,9,0,0,0,9,0,0,9,296,68,3,7,382,7,0,8
213041572,143,16,0,5,159,4,3,5,171,13,0,186,187,29,5,5,220,0,0,0,220,7,0,223,42,8,3,0,57,0,0,0,57,5,3,65,3,3,0,3,11,0,0,0,11,0,5,15,373,61,14,9,448,7,3,8,454,25,8,489,17,5,0,0,24,0,0,0,28,0,0,28,23,3,3,0,29,3,0,3,33,0,0,33,45,9,3,0,53,3,0,3,64,0,0,65,416,66,19,10,505,8,3,13,514,25,6,550,198,48,6,6,266,12,0,12,275,20,3,304,4,0,0,11,14,0,0,0,14,0,3,22,613,117,22,26,783,25,3,25,809,50,19,876,119,17,0,5,139,0,0,6,142,13,0,154,153,24,0,4,183,0,0,0,183,6,0,188,12,3,0,0,15,3,0,3,18,3,0,20,6,0,0,0,6,0,0,0,6,3,5,11,286,42,4,7,343,7,0,8
213041573,37,6,0,0,42,0,0,0,47,3,0,47,68,4,0,0,81,0,0,0,81,0,0,77,23,5,3,0,32,0,0,0,32,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,136,18,4,0,152,0,0,0,153,9,0,157,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,137,18,4,0,155,0,0,0,155,9,0,164,56,6,3,3,65,0,0,0,65,6,0,72,0,0,0,0,0,0,0,0,0,0,0,3,190,15,9,5,221,0,0,0,225,12,0,235,63,10,0,0,73,0,0,0,74,0,0,79,92,6,0,0,100,0,0,0,100,0,0,101,3,0,4,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,165,18,3,0,187,0,0,0
213041574,170,22,7,0,196,0,0,0,201,3,0,204,274,35,0,12,325,0,0,0,327,6,0,335,111,8,10,0,130,0,0,0,128,0,0,130,6,3,0,0,10,0,0,0,10,0,0,10,567,66,15,12,658,0,0,4,661,13,0,679,3,0,0,0,7,0,0,0,9,0,0,8,16,0,0,0,17,0,0,0,17,0,0,18,18,0,0,0,24,0,0,0,27,3,0,30,587,66,17,12,685,0,0,4,688,16,0,709,196,31,5,12,246,3,0,5,253,28,0,278,0,0,0,9,9,0,0,0,9,5,0,9,780,93,30,33,932,4,4,13,948,42,8,996,183,29,7,0,217,0,0,0,216,6,0,217,191,34,0,7,233,0,0,0,236,3,0,238,33,0,0,0,29,0,0,0,29,0,0,29,5,0,0,0,5,0,0,0,5,0,4,3,404,59,7,7,480,3,0,3
213041575,119,16,0,0,140,3,0,3,145,9,0,150,199,36,3,4,233,0,0,0,233,5,0,244,79,10,9,0,97,9,0,9,103,0,0,106,3,0,0,7,3,0,0,0,3,0,0,3,398,61,16,8,482,10,0,10,490,10,0,505,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,12,0,0,12,8,0,0,0,14,0,0,0,12,0,0,12,408,63,16,8,496,15,0,15,504,10,0,514,159,27,6,7,201,7,0,9,203,13,0,214,0,0,0,0,0,0,0,0,0,0,9,12,567,88,23,17,695,17,0,17,710,24,9,744,185,17,0,0,198,3,0,5,204,18,0,219,293,36,0,0,326,0,0,0,327,11,0,343,24,4,0,0,33,0,0,0,33,0,0,33,0,0,0,10,10,0,0,0,10,4,3,12,499,48,7,10,564,6,0,7
213041576,84,14,5,0,95,0,0,0,101,7,0,106,123,29,4,0,158,3,0,3,159,8,0,173,43,6,6,0,61,0,0,0,61,0,0,61,8,0,0,0,5,0,0,0,5,0,4,12,256,46,18,5,324,7,0,6,327,16,4,349,0,0,0,0,0,0,0,0,0,0,0,0,12,5,3,0,21,0,0,0,21,0,0,21,12,5,3,0,21,0,0,0,17,0,0,20,272,48,16,5,338,4,0,8,346,14,4,368,127,41,5,7,181,3,0,3,184,33,0,222,0,0,0,0,0,0,0,0,0,0,3,3,400,92,27,11,519,8,0,11,530,48,5,589,114,22,9,0,145,5,4,3,152,3,0,158,143,22,3,0,173,0,0,0,169,8,0,182,14,6,0,0,19,0,0,0,19,0,0,19,7,0,0,0,6,0,0,0,6,0,0,4,275,45,18,0,338,3,4,5
213041577,34,8,0,0,43,0,0,0,45,3,0,46,39,9,3,0,55,5,3,4,58,6,0,66,16,0,0,0,16,0,0,0,16,0,0,17,3,0,0,0,3,0,0,0,3,3,0,8,89,21,3,0,114,5,3,7,124,13,0,138,3,0,0,0,4,5,0,5,7,0,0,7,3,5,0,0,9,0,0,0,9,0,0,9,4,5,0,0,15,5,0,5,20,0,0,20,97,26,3,10,129,7,3,5,142,13,0,157,89,23,5,5,121,8,0,7,130,27,0,160,3,0,0,0,7,0,0,0,7,0,3,11,191,44,9,17,262,16,0,16,276,37,8,322,47,7,0,0,55,0,0,0,53,9,0,61,39,10,0,0,49,4,0,4,51,0,0,52,9,0,0,0,9,0,0,0,9,0,0,10,3,0,0,4,5,0,0,0,5,0,4,13,97,16,0,9,119,4,0,6
213041578,124,20,0,0,151,9,0,7,157,11,0,165,162,49,0,0,218,5,5,10,224,12,0,242,40,7,5,0,55,0,0,0,55,4,0,59,8,0,0,0,6,0,0,0,6,0,0,6,340,78,6,3,428,12,4,19,446,24,0,471,19,3,0,0,21,7,0,7,32,0,0,31,30,3,5,0,34,0,0,0,38,0,0,36,52,10,5,0,60,7,0,7,66,4,0,70,387,80,7,3,480,20,4,24,512,30,0,537,391,107,16,10,519,24,13,39,558,77,0,637,3,3,0,3,10,0,0,0,10,0,9,21,781,196,26,20,1020,43,15,60,1082,104,10,1193,153,16,5,0,171,9,0,9,182,16,0,192,149,50,9,5,210,8,0,7,213,12,0,226,19,0,0,0,19,0,0,0,19,0,0,23,7,0,0,0,3,0,0,0,3,0,0,5,318,71,13,7,406,13,0,18
213051361,92,19,3,0,115,0,5,5,125,8,0,131,146,44,8,3,200,0,0,3,203,5,0,211,51,3,0,0,58,0,0,0,58,3,0,59,0,0,0,5,5,0,0,0,5,0,0,8,294,70,8,8,379,0,7,8,389,21,0,411,13,0,0,0,9,0,0,0,9,0,0,11,24,0,0,0,25,3,0,3,24,0,0,33,32,4,0,0,35,3,0,3,38,5,0,39,322,71,8,7,416,8,7,11,428,26,0,448,209,81,19,17,322,15,8,16,348,61,4,405,5,3,0,0,8,0,0,0,8,0,8,11,541,154,25,29,748,23,12,33,779,83,7,869,155,33,6,0,192,6,0,6,198,9,0,211,158,50,8,6,227,3,0,3,229,8,0,235,19,0,0,0,18,0,0,0,18,3,0,25,0,0,0,0,9,0,0,0,9,0,0,9,338,88,14,6,443,9,0,9
213051362,107,30,4,0,141,5,3,12,155,11,0,163,129,36,0,0,164,0,3,5,172,10,0,178,29,8,7,0,38,0,0,0,39,3,0,41,0,0,0,0,3,0,0,0,3,0,0,4,267,65,11,4,350,8,8,18,368,25,0,395,3,8,0,0,14,0,0,0,12,5,0,19,16,0,0,0,23,0,0,0,20,5,0,26,20,8,0,0,33,5,0,7,36,4,0,45,291,75,16,0,384,16,9,21,408,29,0,443,234,70,7,17,322,21,0,21,339,71,5,410,3,0,0,0,3,0,0,0,3,0,4,12,530,144,24,20,716,33,9,41,756,104,8,864,155,48,4,0,216,6,7,13,224,12,0,238,184,56,5,0,253,5,4,4,256,13,0,270,13,8,4,0,27,0,0,0,26,0,0,26,0,0,3,0,6,0,0,0,6,0,0,4,363,111,16,4,491,16,14,25
213051363,169,20,0,3,194,8,0,8,197,15,0,209,157,33,6,0,198,4,0,4,202,4,0,206,48,3,8,0,55,3,0,3,58,5,0,59,0,0,0,7,6,0,0,0,6,0,3,8,371,52,9,5,444,17,0,17,465,19,0,484,13,5,0,0,15,6,0,6,17,0,0,20,7,0,4,0,7,0,0,0,7,0,0,7,19,4,6,0,27,6,0,6,25,0,0,31,390,55,17,5,474,20,0,20,493,21,0,513,182,34,15,3,235,12,0,12,243,38,0,281,0,4,0,12,16,0,0,0,16,0,7,18,571,90,25,24,713,32,0,29,748,63,8,817,151,13,0,3,173,4,0,4,181,6,0,185,164,21,4,3,190,3,0,3,203,9,0,207,8,3,4,0,11,0,0,0,11,0,0,15,0,0,0,3,3,0,0,0,3,0,0,3,325,42,8,10,382,10,0,10
213051368,149,20,3,3,170,5,4,6,173,9,0,180,213,36,7,0,255,4,0,4,262,9,0,274,61,12,5,0,78,0,0,0,78,0,0,84,8,0,0,5,13,0,0,0,13,0,4,16,423,63,14,6,514,5,4,14,528,18,4,548,21,4,0,0,20,0,0,0,20,0,0,20,18,3,0,0,19,0,0,0,23,0,0,25,33,9,0,0,46,0,0,0,48,0,0,51,461,77,14,7,560,10,4,10,570,21,4,594,199,21,5,10,237,8,0,8,241,29,0,276,3,0,0,3,3,0,0,0,3,0,8,15,662,94,19,20,800,15,4,19,815,54,9,883,207,35,10,6,255,6,0,3,261,7,0,268,219,49,8,6,275,4,0,4,284,9,0,297,21,4,6,0,28,0,0,0,28,0,0,25,5,0,0,3,3,0,0,0,3,0,0,3,448,85,25,7,563,7,0,9
213051464,292,30,0,0,325,5,0,7,331,20,0,354,267,57,6,6,335,0,0,0,334,11,0,345,84,17,10,0,123,0,0,0,123,0,0,121,6,4,0,6,14,0,0,0,14,0,0,14,649,110,24,12,793,3,0,7,797,33,0,833,23,3,0,0,26,3,0,4,25,0,0,28,22,3,0,0,30,4,0,4,37,0,0,37,50,9,0,0,56,5,0,10,61,0,0,61,694,114,24,11,843,10,3,15,861,34,0,894,348,70,9,9,440,6,4,13,448,52,0,506,4,0,0,8,12,0,0,0,12,3,0,19,1053,186,29,27,1295,20,9,25,1325,89,0,1413,430,41,8,4,479,19,7,18,499,19,0,522,351,68,3,0,426,6,0,6,427,19,0,449,30,0,9,0,39,0,0,0,39,0,0,42,3,3,0,4,9,0,0,0,8,0,0,8,812,108,19,8,953,25,7,29
213051466,474,33,10,4,517,4,0,4,525,20,0,538,334,51,5,0,386,4,0,9,394,12,0,406,114,14,23,0,142,4,0,4,145,3,0,149,6,0,0,5,12,0,0,0,17,3,5,22,925,92,32,12,1066,13,0,11,1074,36,5,1111,27,8,0,7,37,3,0,3,42,0,0,44,47,3,0,5,59,8,0,8,66,4,0,65,78,15,0,6,99,8,0,8,105,3,0,110,1000,106,32,17,1156,19,0,21,1180,40,5,1222,338,48,10,3,402,16,0,16,414,28,0,445,0,4,0,5,11,0,0,0,11,0,5,20,1345,161,39,26,1571,34,6,36,1609,69,8,1678,785,44,8,4,839,11,4,13,853,25,0,881,505,75,3,0,586,4,0,9,596,21,0,616,44,6,7,3,56,0,0,3,60,0,0,64,16,0,0,15,29,0,5,5,33,0,0,29,1349,125,18,26,1511,21,6,29
213051467,85,12,0,0,105,6,3,4,111,6,0,117,164,33,3,0,200,3,0,8,206,10,0,213,40,9,0,0,52,0,0,0,52,0,0,52,3,0,0,0,0,0,0,0,0,0,0,3,293,57,9,5,358,8,0,10,374,17,0,392,12,4,0,0,13,6,0,6,14,0,0,14,18,11,0,0,25,0,0,0,28,4,0,32,27,14,0,0,36,3,0,3,42,4,0,45,321,71,7,5,405,4,0,12,411,25,0,438,274,71,16,13,370,34,4,34,403,58,0,461,0,0,0,3,9,0,0,0,9,0,0,7,595,140,23,24,774,42,7,48,827,79,3,909,102,20,6,0,130,3,4,7,138,9,0,147,178,34,0,3,216,0,3,3,223,10,0,230,7,0,3,0,13,0,0,0,16,3,0,20,0,0,0,0,0,0,0,0,0,0,0,3,296,57,11,3,359,10,4,9
213051468,285,34,6,4,327,9,3,7,336,18,0,354,376,74,15,0,459,6,0,6,468,11,0,477,122,14,17,6,157,5,0,0,163,3,0,159,10,0,0,5,17,0,0,0,17,0,0,17,796,124,32,11,965,13,0,19,979,30,0,1013,25,0,0,0,26,0,0,0,29,4,0,39,41,5,0,0,51,5,0,0,53,0,0,51,63,4,0,0,69,5,0,9,82,8,0,89,858,137,34,11,1037,17,5,27,1063,36,3,1104,375,83,13,12,481,18,3,19,505,43,3,553,6,0,0,4,9,0,0,0,9,0,4,11,1239,213,45,33,1533,41,7,41,1579,77,8,1665,341,33,7,0,387,5,4,11,394,13,0,412,314,40,5,0,360,5,0,7,370,12,0,383,38,7,7,0,49,0,3,3,55,0,0,55,5,0,0,3,8,0,0,0,8,0,0,11,700,84,17,7,804,13,10,21
213051579,259,15,0,0,282,9,4,9,286,0,0,296,166,23,4,0,189,0,0,0,191,7,0,202,53,3,8,0,64,0,0,0,66,0,0,66,5,0,0,8,15,0,0,0,15,0,0,17,487,41,13,8,550,6,4,9,559,10,4,580,35,6,0,6,42,3,0,3,48,0,0,50,20,0,0,3,30,0,0,0,30,0,0,35,56,9,0,4,70,3,0,3,80,5,0,80,550,51,13,15,627,13,4,12,640,14,0,658,237,38,19,7,297,4,0,8,303,19,6,329,5,0,0,8,14,0,0,0,14,0,5,20,792,90,29,35,935,16,4,21,955,39,16,1011,306,20,6,0,327,10,0,8,333,4,0,344,200,43,0,0,242,0,0,0,244,6,0,247,14,3,0,0,20,0,0,0,20,3,0,18,10,0,0,8,13,0,0,0,13,0,0,14,529,66,8,8,606,5,0,4
213051580,137,16,0,0,152,7,0,7,159,4,0,164,169,26,0,0,198,0,4,4,202,4,0,209,48,11,8,0,65,0,0,0,65,0,0,70,0,0,0,6,6,0,0,0,6,0,0,12,354,49,12,13,426,7,4,12,436,13,0,451,17,6,0,0,26,3,0,3,25,0,0,25,17,0,0,0,19,0,0,0,22,0,0,22,36,6,0,0,43,3,0,5,46,0,0,46,392,60,12,11,474,9,6,15,488,13,0,497,164,31,6,6,203,6,3,10,214,28,4,242,0,0,0,3,4,0,0,0,4,0,0,4,547,94,17,15,680,17,7,25,703,37,9,746,240,23,7,0,273,7,0,7,281,12,0,294,246,28,4,0,275,6,3,13,287,6,0,288,19,6,8,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,4,12,504,63,10,0,576,15,3,17
213051581,162,12,7,0,174,4,0,8,178,9,0,186,131,12,0,0,140,0,0,4,146,3,0,150,43,3,3,4,54,0,0,0,57,0,0,60,3,0,0,4,4,0,0,0,4,0,0,4,336,21,8,8,378,10,0,11,392,12,0,405,9,4,0,0,11,0,0,0,11,0,0,11,10,3,0,0,12,0,0,0,12,0,0,12,21,6,0,0,23,0,0,0,23,0,0,23,354,27,8,8,406,10,0,11,416,12,0,432,153,11,12,5,181,12,5,10,194,9,0,204,0,0,0,7,3,0,0,0,3,0,0,5,515,39,23,20,593,15,8,21,617,23,0,638,244,11,3,3,267,5,0,5,271,14,0,281,230,43,4,0,284,5,0,5,285,4,0,290,18,0,5,0,17,0,0,0,21,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,493,57,12,5,566,11,0,11
213051582,192,18,3,6,216,3,0,7,224,6,0,231,186,62,6,3,253,13,3,15,271,15,0,286,66,7,9,0,83,0,0,0,83,0,0,88,7,0,0,7,14,0,0,0,14,4,0,20,455,88,14,17,567,20,4,26,595,30,0,622,24,9,0,0,35,0,0,0,37,4,0,38,39,9,0,0,43,3,0,3,47,0,0,49,63,17,0,0,79,5,0,5,78,4,0,83,513,104,14,19,643,24,4,32,672,30,0,709,308,88,7,20,423,21,3,24,450,40,0,486,3,0,0,4,10,0,0,0,8,0,5,11,818,197,19,41,1074,47,9,56,1132,69,8,1211,153,24,9,5,192,8,6,7,197,10,0,211,164,45,0,6,215,6,0,10,225,12,6,241,17,3,0,0,21,3,0,3,22,0,0,23,8,0,0,6,14,0,0,0,14,3,0,20,346,75,8,13,439,13,3,14
213051583,413,38,9,3,466,12,4,15,483,18,3,505,398,105,10,5,519,7,0,7,526,15,0,540,103,17,7,0,135,0,0,0,140,0,0,135,19,0,0,14,35,0,0,0,35,0,3,43,934,164,27,28,1155,18,6,25,1178,36,8,1219,51,11,0,0,62,4,0,4,67,7,0,72,65,11,0,4,84,0,3,7,92,0,3,90,119,19,0,4,148,3,3,9,154,7,3,165,1055,186,34,30,1299,24,8,34,1337,37,15,1388,539,153,22,15,724,31,4,38,764,98,13,873,6,7,0,15,30,0,0,0,30,0,14,47,1600,342,50,62,2056,57,18,77,2128,137,33,2301,609,77,10,6,696,18,3,16,717,33,0,758,521,106,13,8,648,7,6,15,664,31,0,693,53,9,4,0,76,0,0,0,74,0,0,73,5,0,0,13,20,0,0,0,20,3,4,25,1196,193,30,24,1442,27,8,36
213051584,139,15,8,4,163,6,0,9,173,14,0,189,141,42,5,0,187,0,0,0,194,12,0,200,55,5,7,0,67,0,0,0,67,0,0,70,6,0,0,0,3,0,0,0,3,0,0,3,343,60,11,5,421,9,0,10,431,32,0,462,19,0,4,0,27,0,0,0,27,6,0,33,16,3,0,0,21,3,0,6,27,5,0,29,39,8,4,0,47,3,0,8,57,4,0,60,378,64,17,10,479,11,3,16,488,33,0,525,186,65,5,10,270,10,3,17,287,21,0,306,6,0,0,8,12,0,0,0,12,0,8,23,570,133,21,31,758,18,9,26,786,54,12,854,199,16,0,3,228,11,0,10,234,8,0,239,106,43,3,0,149,3,0,8,155,13,0,167,15,4,0,0,21,0,0,0,21,0,0,21,0,0,0,0,8,0,0,0,8,0,0,8,324,64,8,4,400,12,4,15
213051585,113,20,4,0,145,4,5,7,149,6,0,161,158,38,5,4,206,5,0,3,208,12,0,215,41,6,7,3,64,0,0,0,64,0,0,64,5,0,0,0,6,0,0,0,6,0,0,7,320,72,17,12,416,9,5,10,427,21,0,445,18,0,0,0,19,0,0,0,19,0,0,19,23,12,0,0,34,3,4,0,38,0,0,38,42,13,0,0,57,3,4,0,62,0,0,62,359,84,16,12,471,10,5,15,486,21,0,507,193,90,13,4,293,26,0,30,327,43,3,373,0,0,0,0,3,0,0,0,3,0,8,13,553,172,26,19,768,37,8,44,815,64,14,895,195,24,3,0,226,10,4,13,234,12,0,246,190,55,0,3,253,0,0,6,257,12,0,273,20,7,0,0,36,5,0,5,35,0,0,35,4,0,0,8,13,0,0,0,13,0,0,12,419,89,9,12,531,17,4,20
