SA2_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
208031185,4880,5329,10208,110,108,215,8,5,13,492,494,982,9,17,28,3,3,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,513,523,1037,18,27,45,5,11,15,647,659,1307,189,185,373,5719,6172,11890
208031186,5736,6499,12237,177,199,379,15,22,34,707,839,1545,12,6,18,0,9,8,3,0,3,0,3,0,0,0,3,0,6,4,0,0,0,739,873,1605,30,32,64,16,17,31,964,1117,2077,351,350,703,7053,7972,15023
208031187,2292,2437,4736,11,20,24,3,4,7,149,189,335,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,157,195,345,11,9,17,3,0,0,179,216,395,100,101,198,2571,2753,5325
208031188,9433,10333,19766,259,268,520,21,17,33,1132,1226,2355,11,10,23,0,3,6,9,8,10,0,0,0,0,0,0,0,0,0,0,0,0,1166,1259,2427,83,98,178,27,14,37,1522,1639,3163,398,475,872,11352,12450,23800
208031189,5490,5778,11265,157,171,328,9,21,30,588,652,1236,9,11,17,0,0,5,3,0,3,0,0,7,0,0,0,0,4,4,0,0,0,611,692,1297,38,32,72,13,6,21,818,899,1718,193,205,392,6496,6883,13376
208031190,5168,5787,10952,126,141,269,7,17,17,630,687,1314,13,11,17,0,7,7,6,5,10,5,0,6,0,0,0,0,3,7,0,0,0,656,723,1380,39,43,81,18,16,32,843,919,1763,182,184,366,6192,6885,13079
208031191,3699,3776,7475,61,76,137,12,6,16,441,505,937,8,11,20,0,5,5,0,3,9,6,0,9,0,0,0,4,0,3,0,0,0,470,531,1000,24,37,58,21,9,26,573,640,1220,152,176,326,4426,4592,9020
208031192,22,3,25,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,22,0,26
208031193,8472,9445,17911,268,296,569,20,18,37,788,855,1643,21,10,33,0,4,0,4,3,6,0,0,0,0,0,0,0,3,4,0,0,0,835,903,1732,54,72,120,23,30,55,1176,1303,2480,286,302,589,9935,11050,20986
208041194,7538,8553,16093,292,286,578,36,42,72,1106,1267,2368,24,29,47,4,4,9,3,4,9,12,6,21,4,0,4,8,6,8,0,0,0,1186,1352,2539,80,85,166,13,19,34,1573,1742,3315,324,337,654,9433,10636,20069
208041195,8356,8814,17172,262,298,566,26,39,75,1443,1454,2898,15,22,39,14,8,20,7,11,19,8,7,16,3,3,3,5,3,11,0,0,0,1525,1552,3075,84,69,156,20,15,37,1896,1938,3831,354,367,721,10602,11125,21726
209011196,4293,4127,8419,56,48,104,7,8,17,406,362,772,3,0,7,7,0,8,3,5,10,0,0,0,5,0,6,0,0,0,0,0,0,435,381,820,33,28,61,3,6,6,528,460,990,176,149,324,4997,4736,9726
209011197,8792,9283,18078,140,168,305,7,11,21,709,763,1469,8,12,18,0,0,4,0,0,0,0,3,3,0,0,0,8,4,8,0,0,0,737,796,1530,54,47,98,8,4,15,934,1015,1945,249,300,547,9976,10599,20569
209011198,6285,6801,13090,185,196,381,14,32,48,775,864,1638,12,17,29,4,5,4,6,3,9,0,3,9,0,0,0,0,6,3,0,0,0,819,930,1753,64,54,122,4,12,23,1080,1191,2272,242,268,513,7603,8266,15870
209011199,5688,5833,11519,188,185,380,14,15,33,785,905,1695,10,6,14,8,3,9,10,5,13,3,3,7,3,3,4,5,7,12,0,0,0,826,953,1786,48,41,88,14,21,32,1081,1205,2285,459,394,856,7224,7432,14660
209011200,4803,5426,10225,130,144,270,14,31,41,592,698,1291,8,9,18,3,7,10,9,3,14,0,5,5,0,0,0,0,0,3,0,0,0,624,744,1367,47,59,99,8,7,15,808,949,1754,180,194,370,5784,6568,12351
209011201,3304,3416,6716,63,45,104,7,14,20,264,299,566,3,0,4,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,281,316,593,20,21,41,4,0,6,367,379,749,100,122,223,3767,3917,7686
209011202,6813,7385,14202,180,194,375,11,9,22,552,643,1199,4,6,14,0,0,0,0,0,3,5,3,9,0,0,0,0,4,4,0,0,0,583,676,1260,28,32,56,0,10,5,790,911,1697,242,217,456,7840,8515,16360
209011203,7779,8276,16053,111,128,233,69,30,96,661,694,1354,105,44,148,19,3,26,9,5,21,0,0,0,12,11,23,16,6,20,0,0,0,895,795,1685,32,52,84,12,9,21,1050,981,2023,242,205,452,9068,9458,18532
209011204,3882,4063,7946,35,36,73,10,5,10,366,355,727,10,5,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,382,369,756,22,19,42,9,3,7,444,430,876,141,156,295,4461,4645,9112
209021205,3934,3931,7862,165,153,313,44,57,98,678,677,1357,9,11,24,9,16,22,0,3,3,3,8,14,3,6,6,8,3,9,0,0,0,757,781,1539,45,48,91,26,10,36,985,990,1974,258,233,493,5177,5156,10336
209021428,7811,8281,16095,229,283,509,22,35,56,1289,1374,2658,25,33,56,13,14,33,10,16,25,10,0,14,0,5,10,5,5,8,0,0,0,1373,1488,2861,85,78,162,28,16,48,1717,1855,3576,420,414,835,9949,10552,20501
209021429,5028,5314,10339,102,123,230,14,10,19,637,696,1333,14,7,21,7,8,12,0,0,0,0,0,0,0,0,6,3,7,12,0,0,0,675,725,1403,41,39,81,8,6,16,833,894,1731,233,248,485,6095,6457,12556
209021523,5552,5931,11483,155,152,304,14,14,24,899,890,1792,3,9,18,0,6,10,3,0,8,3,0,3,3,0,3,0,0,0,0,0,0,931,923,1854,58,64,120,24,11,40,1168,1145,2311,413,381,793,7125,7459,14588
209021524,4155,4182,8334,51,39,92,5,3,6,341,294,638,4,9,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,356,309,662,12,26,42,7,9,20,432,382,812,286,255,546,4874,4813,9689
209021525,4892,5075,9963,106,102,211,14,10,16,693,684,1379,6,9,16,0,0,0,6,5,9,3,3,5,0,0,0,0,0,0,0,0,0,716,716,1433,41,49,89,21,17,43,889,891,1778,447,457,901,6230,6415,12644
209021526,5525,5631,11159,192,169,360,16,17,31,741,765,1511,9,3,16,0,0,0,5,5,15,5,8,9,0,0,0,3,0,3,0,0,0,787,806,1598,46,64,106,16,13,27,1034,1051,2089,319,316,638,6882,7002,13881
209031209,10224,10654,20885,139,152,298,19,13,28,628,667,1297,3,9,17,3,5,8,3,11,12,5,5,8,0,0,3,3,0,4,0,0,0,662,711,1372,34,33,71,13,9,22,852,909,1758,287,304,590,11360,11863,23232
209031210,1572,1600,3176,17,14,38,4,3,6,105,89,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,93,201,5,5,11,0,0,0,131,115,250,48,45,91,1753,1758,3511
209031211,1796,1639,3441,34,32,64,0,0,0,130,99,225,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,108,238,0,0,0,0,0,0,168,137,307,214,188,406,2184,1971,4156
209031212,2201,2192,4397,20,32,46,6,0,4,150,139,295,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,163,144,303,7,8,14,4,4,4,190,184,369,145,138,284,2539,2512,5051
209031213,4253,4274,8525,33,28,61,4,8,13,262,273,535,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,272,290,567,8,8,16,3,7,10,320,327,652,108,109,221,4684,4711,9390
209031214,3036,3043,6074,22,17,38,0,3,5,229,274,502,4,4,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,286,519,15,13,24,5,5,11,275,316,597,108,98,208,3421,3458,6880
209031215,6307,6485,12795,86,81,167,9,5,14,432,442,872,7,8,9,3,6,9,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,455,462,914,10,22,25,3,3,11,559,564,1121,167,169,337,7032,7222,14251
209041216,2960,3011,5971,50,66,110,14,12,20,400,387,795,3,7,10,0,6,7,6,0,6,0,0,3,0,4,4,3,0,3,0,0,0,426,417,842,22,17,43,0,8,9,499,508,1001,172,148,316,3629,3660,7293
209041217,2564,2499,5057,26,24,53,8,14,24,339,283,625,0,4,9,0,5,5,3,0,7,3,3,3,0,0,0,0,0,0,0,0,0,356,311,664,24,17,44,13,4,20,421,359,777,165,133,306,3150,2987,6139
209041220,7523,7786,15306,66,75,142,12,9,19,576,571,1147,8,9,16,0,3,5,5,0,3,0,0,4,0,3,6,0,4,4,0,0,0,596,597,1197,35,30,65,8,11,11,707,712,1418,283,315,591,8508,8805,17317
209041221,4860,4888,9753,58,57,116,3,0,6,404,372,775,6,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,378,794,27,27,57,6,10,14,507,470,978,199,198,392,5562,5557,11121
209041223,8429,8520,16955,165,139,307,18,12,23,750,653,1406,14,9,17,6,0,4,8,11,17,3,5,8,5,7,7,0,0,0,0,0,0,803,688,1491,72,76,143,20,11,28,1055,918,1971,452,409,863,9941,9847,19784
209041224,9040,8835,17875,381,371,751,28,24,50,1107,1111,2223,28,24,49,3,5,11,0,7,12,0,0,0,0,0,4,0,0,5,0,0,5,1178,1176,2357,37,32,74,26,11,38,1621,1590,3215,574,546,1123,11242,10976,22219
209041225,3830,3931,7759,107,125,227,0,7,8,851,821,1672,10,9,18,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,834,1706,24,25,51,13,5,22,1016,989,2007,364,386,749,5203,5308,10515
209041431,5339,5288,10627,57,51,114,9,12,21,471,474,943,5,4,12,4,0,5,0,4,4,4,3,6,0,0,5,0,0,0,0,0,0,495,500,991,27,36,60,4,8,16,591,594,1185,520,657,1177,6449,6538,12988
209041432,3325,3445,6771,42,51,96,0,0,0,377,317,695,4,5,3,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,389,324,711,32,34,70,9,5,14,472,418,889,250,199,455,4047,4065,8120
209041433,5011,5016,10021,105,124,229,10,9,27,588,565,1152,3,0,8,3,5,4,3,3,10,4,3,3,0,3,11,0,0,0,0,0,0,619,596,1215,25,31,60,10,9,13,755,770,1521,212,208,429,5976,5991,11971
209041435,5450,5617,11070,85,89,175,21,14,37,392,426,824,9,7,18,3,3,4,5,3,6,0,0,0,4,0,3,3,0,3,0,0,0,438,461,898,23,24,42,5,8,5,547,576,1121,142,124,271,6143,6312,12454
209041436,5223,5445,10670,61,55,118,10,8,13,473,469,944,3,0,9,6,0,6,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,493,485,982,31,16,52,4,13,18,588,579,1164,186,232,424,6004,6254,12258
209041437,8642,8567,17209,518,493,1010,37,35,71,2190,2210,4397,14,13,25,8,11,18,0,7,11,7,3,8,4,4,5,10,9,19,0,0,0,2269,2291,4555,97,90,192,30,18,51,2913,2890,5810,433,397,829,11991,11857,23844
209041527,6808,7101,13915,199,217,412,12,12,19,588,618,1206,8,13,21,6,8,11,0,0,0,4,3,10,0,0,0,3,3,4,0,0,0,624,650,1274,18,41,58,6,6,17,850,924,1769,194,205,401,7852,8232,16076
209041528,4156,4439,8589,95,95,194,8,4,12,549,587,1135,8,8,22,0,0,4,5,4,7,0,0,0,0,0,5,0,0,0,0,0,0,570,609,1175,19,20,37,5,4,16,688,730,1422,122,135,260,4960,5304,10265
209041529,4129,4102,8227,84,75,165,6,7,12,435,394,829,9,3,9,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,445,414,857,24,27,46,6,0,10,566,515,1073,272,255,528,4965,4867,9831
209041530,5648,5800,11446,110,96,206,6,11,16,443,452,893,4,9,12,0,3,5,0,0,0,3,6,8,0,0,7,0,0,3,0,0,0,463,471,939,16,35,55,7,7,14,604,604,1213,349,356,706,6602,6761,13362
209041531,4614,4847,9458,95,118,213,8,10,12,514,561,1082,10,6,18,0,3,9,0,0,0,4,0,4,3,3,5,0,3,3,0,0,0,543,587,1130,27,38,65,13,8,16,676,754,1432,175,184,358,5457,5788,11248
209041532,4754,4941,9694,110,123,237,7,8,20,611,617,1223,17,19,31,4,4,3,3,5,4,0,0,0,0,3,9,0,5,5,0,0,0,642,654,1300,28,37,63,12,6,21,800,826,1622,191,196,386,5744,5960,11703
210011226,3326,3516,6842,81,99,181,8,5,12,367,379,746,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,376,382,766,19,16,36,10,6,16,491,504,998,112,111,226,3933,4132,8068
210011227,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,6,13
210011228,3737,3813,7552,39,52,94,0,0,4,224,253,480,3,5,3,0,0,0,0,0,0,4,6,9,0,0,0,0,0,0,0,0,0,234,263,496,9,15,22,14,4,17,295,338,628,134,155,291,4166,4303,8470
210011230,2973,3186,6161,70,55,128,12,4,13,345,401,744,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,409,768,27,24,55,3,0,9,457,498,950,117,139,254,3551,3821,7370
210011231,4305,4357,8663,90,79,169,9,6,14,395,417,816,0,3,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,428,836,29,27,49,3,3,10,524,543,1069,125,107,231,4956,5007,9966
210011533,5156,5533,10684,111,93,207,8,10,15,401,414,816,4,4,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,437,852,35,22,58,14,18,32,575,572,1146,237,207,446,5966,6314,12277
210011534,6267,6747,13013,142,132,275,4,7,15,481,485,967,12,10,26,3,0,4,0,0,0,3,0,6,0,6,4,0,0,0,0,0,0,511,508,1020,33,18,55,11,14,24,700,670,1370,255,283,540,7213,7707,14919
210021232,5955,6068,12029,203,228,427,12,16,27,458,451,908,10,11,22,3,5,5,4,4,4,0,4,4,0,0,0,6,3,4,0,0,0,489,491,979,18,28,44,9,8,18,718,748,1467,281,307,588,6957,7128,14084
210021233,1551,1422,2973,25,16,42,0,0,5,116,116,234,6,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,0,0,0,122,128,251,7,6,11,0,0,0,156,151,304,111,96,210,1814,1669,3488
210021234,1816,1970,3784,55,50,103,0,10,13,156,166,323,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,178,342,8,6,14,0,0,0,225,234,460,93,86,176,2130,2287,4414
210021235,4424,4429,8853,135,148,286,11,13,24,350,395,749,7,14,20,7,7,12,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,377,434,810,14,12,30,5,6,13,538,601,1138,320,314,636,5283,5347,10626
210031236,3357,3492,6848,45,53,99,12,10,19,417,384,803,4,6,9,0,0,0,6,8,7,0,4,4,0,0,3,0,3,3,0,0,0,438,418,857,22,29,52,8,4,16,520,497,1016,218,233,456,4094,4227,8322
210031237,5645,5538,11188,307,252,562,18,12,27,585,475,1065,0,7,14,4,8,10,5,6,8,4,5,8,0,0,0,0,0,0,0,0,0,618,510,1128,38,47,89,9,5,18,980,821,1802,415,398,811,7040,6757,13798
210031439,1272,1432,2705,20,15,37,0,0,0,135,101,238,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,103,245,4,5,10,0,0,0,163,131,294,41,42,85,1473,1600,3081
210031440,2404,2573,4979,57,40,98,12,10,19,304,309,615,0,0,3,3,0,5,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,320,324,646,21,22,42,0,6,6,400,389,792,197,179,373,3002,3145,6150
210031535,5557,5744,11299,217,186,399,17,16,31,865,809,1671,7,5,19,0,3,9,4,0,4,10,0,14,5,7,11,0,3,3,0,0,0,908,851,1759,46,59,100,16,19,38,1185,1115,2298,506,459,963,7241,7321,14562
210031536,3305,3283,6585,122,120,244,22,18,39,560,470,1031,5,6,10,0,0,0,4,0,5,5,3,14,3,3,9,0,0,0,0,0,0,599,510,1106,38,59,101,21,18,33,782,701,1490,322,312,632,4407,4299,8702
210031537,3009,3137,6147,75,70,140,12,10,23,518,508,1030,6,12,25,3,5,5,5,5,10,0,0,3,0,0,0,0,0,0,0,0,0,552,538,1090,30,27,64,13,14,27,667,649,1318,153,157,309,3835,3948,7785
210031538,6583,7041,13623,185,211,399,30,33,61,943,1007,1944,14,21,32,7,4,9,3,0,0,0,10,10,6,5,4,6,4,6,0,0,0,1000,1078,2075,55,70,124,19,11,31,1253,1377,2632,329,373,705,8170,8793,16960
210041240,5875,5952,11824,96,87,174,15,13,23,476,443,922,9,9,15,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,0,0,0,493,471,966,18,20,31,9,7,17,614,583,1193,255,241,492,6740,6780,13514
210041539,2045,2035,4077,44,55,102,4,6,9,319,343,659,6,0,11,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,353,684,18,7,22,6,0,5,393,420,813,134,117,246,2570,2565,5139
210041540,5808,6320,12120,217,245,464,11,10,24,638,748,1390,9,13,23,3,4,5,11,5,11,0,4,5,5,3,4,0,0,0,0,0,0,676,795,1475,25,24,51,9,10,20,935,1069,2005,324,350,670,7064,7740,14800
210041541,4647,4788,9437,92,113,209,7,11,17,405,458,866,0,0,0,0,0,0,0,0,0,0,5,6,0,4,4,0,0,0,0,0,0,419,478,893,18,14,34,4,8,19,535,614,1152,218,220,433,5401,5624,11023
210051242,5311,4940,10245,259,210,471,23,10,30,638,533,1172,8,8,11,4,4,7,0,0,0,10,3,15,0,0,3,0,0,4,0,0,0,673,566,1245,50,50,105,14,9,25,1005,845,1848,949,618,1565,7261,6395,13659
210051243,6766,6582,13346,178,154,335,6,11,18,473,395,870,7,7,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,493,417,909,50,49,98,15,4,25,739,627,1361,611,546,1151,8114,7753,15863
210051245,7640,7894,15536,204,195,394,9,6,16,497,504,999,9,4,4,4,0,4,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,511,512,1024,49,40,92,10,9,24,775,759,1529,353,398,752,8764,9053,17822
210051246,9206,9272,18479,211,216,423,15,11,28,980,1050,2035,8,11,24,3,6,9,8,4,10,0,0,0,0,0,0,5,0,3,0,0,0,1029,1087,2112,52,41,98,19,19,33,1305,1362,2664,368,306,675,10884,10937,21825
210051247,6164,6394,12556,125,124,251,15,7,24,380,378,759,4,0,5,0,0,0,7,5,3,4,3,6,3,0,4,0,4,4,0,0,0,407,399,802,39,35,71,12,18,30,584,574,1154,492,532,1020,7237,7495,14732
210051248,22,41,61,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,5,11,0,0,0,8,7,15,33,16,48,68,59,129
210051250,2612,2715,5321,67,89,158,3,8,10,313,298,609,9,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,311,633,16,16,38,5,0,3,419,416,832,172,155,325,3206,3280,6487
210051441,3369,3379,6748,53,36,86,9,9,17,306,301,609,4,7,8,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,330,326,654,30,23,52,11,9,13,415,389,803,220,230,444,4001,3994,7996
210051442,5099,5102,10198,101,96,197,9,16,24,538,569,1102,5,5,13,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,557,590,1148,35,44,78,11,5,12,700,736,1434,264,245,506,6062,6079,12136
210051443,8902,8631,17535,224,235,465,32,31,60,1012,1024,2036,15,11,30,4,6,10,4,8,11,7,9,19,0,6,3,3,0,8,0,0,0,1087,1098,2181,72,69,146,26,7,32,1409,1413,2825,482,489,966,10794,10535,21328
210051445,7825,7599,15421,390,423,807,65,78,147,2387,2394,4783,28,24,52,15,15,30,10,4,11,6,4,8,9,7,15,5,6,8,0,0,0,2520,2540,5051,80,120,196,23,23,49,3016,3095,6110,616,591,1213,11460,11288,22749
210051542,3813,3694,7507,95,100,199,27,20,57,708,674,1378,8,12,23,4,0,4,0,4,4,6,5,17,4,8,12,0,0,0,0,0,0,760,718,1483,56,45,100,13,9,20,928,880,1810,141,131,275,4883,4707,9594
210051543,4831,4937,9776,179,156,335,30,28,59,902,912,1811,23,12,32,0,0,9,0,0,0,3,6,11,0,0,0,3,0,7,0,0,0,957,965,1921,65,64,134,13,9,18,1214,1189,2404,289,285,578,6341,6419,12759
210051544,4028,4064,8088,73,86,157,3,0,8,327,313,637,3,6,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,340,318,661,28,25,54,11,5,12,444,434,883,210,195,410,4681,4701,9379
210051545,6164,6314,12478,143,123,268,10,8,13,505,549,1055,6,0,9,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,522,566,1086,41,42,90,6,0,11,715,735,1448,273,269,543,7151,7322,14470
211011251,5088,5278,10369,78,81,159,11,12,21,591,631,1220,15,10,21,4,6,7,0,0,0,0,5,6,0,0,0,0,5,3,0,0,0,616,661,1279,41,50,90,18,16,33,754,811,1558,263,245,510,6106,6333,12439
211011254,7064,7172,14232,128,121,253,8,10,22,661,672,1330,6,3,8,0,3,3,5,4,11,0,0,4,0,0,0,0,0,0,0,0,0,684,692,1375,35,52,89,4,3,10,852,869,1725,233,251,484,8147,8290,16437
211011255,2978,2978,5955,16,22,39,0,0,0,182,179,357,3,3,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,186,182,362,10,13,27,0,5,5,212,223,432,73,77,149,3262,3269,6539
211011256,6562,6833,13398,101,93,188,10,11,23,585,625,1206,4,9,14,4,5,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,603,648,1257,27,32,61,11,8,23,739,791,1526,181,179,358,7485,7802,15286
211011257,3467,3638,7106,16,19,34,10,8,14,217,220,437,8,3,9,0,0,5,0,0,0,3,5,3,0,0,0,0,0,3,0,0,0,238,241,474,20,22,42,4,3,10,277,280,556,97,79,170,3841,4003,7843
211011258,4669,4716,9381,25,28,53,3,4,7,270,264,531,8,3,15,4,0,6,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,294,274,572,12,15,29,6,8,21,341,336,678,111,114,232,5121,5167,10286
211011259,5988,6312,12299,86,95,178,10,10,23,524,559,1088,0,5,6,0,0,0,3,3,6,0,4,4,0,0,0,0,3,4,0,0,0,547,588,1131,52,49,94,14,10,24,691,737,1427,235,261,493,6911,7312,14216
211011260,7428,8059,15489,114,124,230,9,12,21,686,711,1394,3,6,16,3,8,16,3,0,3,4,0,6,0,5,6,0,0,0,0,0,0,713,741,1454,51,45,95,18,26,38,892,934,1825,226,272,501,8554,9266,17816
211011446,9382,9970,19352,178,194,367,15,10,23,1087,1176,2266,13,17,29,5,7,12,0,0,3,12,3,16,0,0,0,3,0,3,0,0,0,1134,1214,2352,48,61,111,25,9,32,1379,1485,2859,521,539,1063,11292,11988,23280
211011447,5867,6204,12077,54,62,117,11,11,18,582,578,1165,3,3,9,0,3,3,0,3,8,0,0,5,0,0,0,0,0,0,0,0,0,602,602,1209,18,25,42,4,4,13,686,695,1382,259,269,526,6811,7173,13981
211011448,6585,6721,13306,40,63,105,9,7,10,564,614,1182,0,3,9,0,0,0,0,7,5,3,0,3,0,0,0,0,0,0,0,0,0,582,624,1206,16,22,38,18,5,27,657,717,1376,238,234,472,7486,7674,15156
211011449,1876,1950,3830,8,6,17,6,6,9,142,131,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,140,290,4,5,3,3,3,6,165,156,322,70,72,149,2120,2180,4295
211021261,6905,7300,14207,85,81,167,9,12,27,555,572,1128,6,6,14,0,0,3,3,0,4,0,3,5,0,0,0,0,5,5,0,0,0,578,601,1180,47,57,101,7,5,18,722,745,1470,233,270,504,7855,8315,16175
211021262,4463,4539,8998,46,34,86,7,9,13,314,332,646,6,6,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,347,674,16,17,35,0,0,0,391,402,798,129,121,252,4990,5057,10041
211031263,4974,5188,10163,41,38,73,8,3,10,462,456,924,7,16,22,0,0,0,0,4,4,0,0,0,3,0,4,0,0,0,0,0,0,485,477,963,20,23,41,10,9,14,554,548,1099,200,263,460,5726,5992,11723
211031265,7797,8167,15974,85,88,177,10,8,13,637,623,1257,8,4,13,0,9,4,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,657,649,1304,31,29,63,10,8,15,785,769,1558,182,183,364,8769,9123,17888
211031266,7310,7672,14988,198,188,385,16,17,40,1021,1105,2133,9,9,21,7,8,17,3,3,8,0,0,0,0,3,3,0,3,9,0,0,0,1066,1154,2220,53,63,119,24,16,44,1338,1427,2767,370,384,754,9022,9489,18509
211031267,8794,9239,18036,152,152,302,16,20,35,832,867,1695,4,10,8,4,3,0,0,0,0,0,0,0,4,0,10,3,7,11,0,0,0,866,904,1772,31,50,87,15,10,24,1062,1119,2184,340,323,668,10201,10682,20885
211031268,4236,4342,8578,52,46,96,7,9,15,298,325,625,5,3,4,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,307,339,645,19,19,42,6,5,9,383,406,785,107,103,208,4724,4850,9574
