SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
206051134,5,13,0,0,0,0,19,0,6,0,0,0,0,16,11,53,11,17,0,0,88,25,17,23,26,0,0,92,34,8,12,18,0,0,76,193,12,0,38,6,0,246,711,3,8,99,5,0,826,959,0,5,118,5,0,1089,513,0,0,76,7,0,588,283,0,0,28,0,0,312,138,0,0,18,0,0,161,74,0,0,11,3,0,90,38,0,0,6,0,0,43,54,0,0,7,0,0,59,54,12,6,26,10,3,109,3088,122,65,485,24,11,3803
206051511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,29,0,0,4,0,0,31,80,0,0,5,0,0,85,72,0,0,6,0,0,78,61,0,0,0,0,0,62,90,0,0,5,0,0,88,46,0,0,0,0,0,46,34,0,0,0,0,0,34,22,0,0,0,0,0,27,7,0,0,4,0,0,11,446,0,0,25,3,3,471
206051512,3,17,0,0,0,0,19,0,44,0,0,0,0,43,10,240,10,8,0,0,266,6,78,35,7,3,0,130,4,35,55,11,0,0,99,23,26,19,11,0,3,83,224,24,3,43,4,0,293,571,15,3,59,0,0,648,456,0,0,61,0,0,524,293,4,0,55,0,0,354,150,3,0,22,0,0,168,95,0,0,9,0,0,104,54,0,0,13,0,0,65,120,0,0,17,0,0,137,33,52,5,34,6,6,126,2034,530,127,342,15,8,3064
206051513,4,13,0,0,0,0,21,0,19,5,5,0,0,29,6,124,15,12,0,0,150,21,22,31,22,0,0,99,45,22,38,8,0,0,115,242,28,42,33,4,0,349,600,14,19,65,5,0,703,1044,7,11,106,3,0,1175,624,0,4,66,3,0,694,246,0,0,25,0,0,268,104,0,0,16,0,0,120,45,0,0,3,0,0,52,31,0,0,6,0,0,38,35,0,0,3,0,0,37,45,25,4,10,0,4,92,3080,276,172,373,19,7,3943
206051514,3,0,3,0,4,0,11,9,7,7,3,0,0,15,8,71,21,13,0,0,118,15,16,25,31,0,0,89,31,19,42,17,4,0,113,142,10,15,33,3,0,207,594,7,15,88,6,0,709,1119,0,3,109,11,0,1246,627,5,0,80,0,0,714,255,0,0,38,5,0,288,115,0,0,21,0,0,139,65,0,0,4,0,0,73,28,0,0,7,0,0,38,89,0,0,9,0,0,98,42,17,7,30,3,8,108,3141,166,139,481,31,10,3966
206061135,3,0,3,0,0,0,5,0,3,0,0,0,0,6,3,21,30,4,0,0,50,3,3,35,14,4,3,66,6,8,15,9,0,0,35,40,6,0,8,0,0,53,250,4,0,32,0,0,293,485,6,0,36,3,0,529,243,0,0,30,0,0,272,195,0,0,15,0,0,209,108,0,0,12,0,0,116,82,0,0,9,0,0,89,41,0,0,6,0,0,53,94,0,0,9,0,0,103,11,0,7,14,0,6,36,1570,50,87,192,10,11,1921
206061136,4,19,0,8,0,0,24,0,26,0,4,0,0,34,8,161,13,18,0,8,205,28,37,18,23,3,0,104,49,24,7,23,0,0,107,161,18,3,40,4,0,225,602,8,7,98,5,4,719,1290,5,0,126,8,5,1427,797,0,0,102,0,0,908,477,0,0,57,0,0,531,330,0,0,47,0,0,382,191,0,0,31,0,0,221,100,0,0,17,0,0,116,169,0,0,17,0,0,185,53,38,0,21,4,12,130,4257,337,51,624,29,21,5320
206061138,0,0,0,0,0,0,5,0,0,0,7,0,0,7,0,3,0,6,3,0,12,7,0,0,6,0,0,10,12,0,0,7,0,0,24,39,0,0,24,0,0,63,170,0,0,36,0,0,204,305,0,0,38,5,3,354,266,0,0,38,3,0,308,186,0,0,23,0,0,206,109,0,0,8,3,0,119,79,0,0,15,0,0,92,62,0,0,6,0,0,72,160,0,0,26,0,0,191,22,0,0,18,7,0,50,1411,3,4,271,21,4,1712
206061515,3,0,0,3,0,0,4,0,0,0,3,0,0,4,3,3,0,11,0,0,15,13,0,0,15,0,0,22,12,0,0,8,4,0,25,69,0,0,30,5,0,96,624,0,0,63,4,0,685,1185,0,0,102,8,0,1294,833,0,0,79,0,0,921,451,0,0,41,0,0,498,182,0,0,17,0,0,191,87,0,0,7,0,0,97,34,0,0,0,0,0,39,89,0,0,13,0,0,103,43,0,0,30,0,3,75,3631,5,6,411,17,8,4080
206061516,3,12,0,0,0,0,15,0,44,0,0,0,0,46,0,196,0,11,0,0,210,6,98,3,4,0,0,117,12,25,0,6,0,0,44,92,56,0,26,0,0,171,419,27,0,55,0,0,505,549,25,0,44,0,0,620,326,10,0,47,0,0,389,227,0,0,31,0,0,258,150,0,0,26,0,0,176,114,0,0,7,0,0,124,76,0,0,14,0,0,86,110,0,0,21,0,0,133,26,35,0,17,0,7,84,2120,533,12,303,11,6,2977
206071139,5,3,0,0,0,0,11,0,6,0,0,0,0,10,3,32,7,3,0,0,49,3,9,16,14,0,0,42,8,7,7,12,0,0,35,21,3,13,27,0,0,70,271,3,4,32,0,0,314,691,0,0,61,4,0,756,438,0,0,38,0,0,483,246,0,0,38,0,0,287,139,0,0,20,0,0,158,83,0,0,9,0,0,95,43,0,0,0,0,0,42,30,0,0,3,0,0,34,27,0,0,13,4,0,53,2014,69,60,283,13,4,2436
206071140,0,4,0,0,0,0,7,0,15,0,6,0,0,17,0,46,0,5,0,0,49,5,16,0,7,0,0,34,4,6,4,8,0,0,22,22,6,0,17,0,0,45,88,0,4,53,0,0,147,190,5,0,48,0,0,243,216,0,0,49,0,0,270,231,0,0,50,0,0,278,167,0,0,38,0,0,204,119,0,0,23,0,0,140,54,0,0,9,0,0,64,92,0,0,14,0,0,110,14,6,0,13,0,0,39,1207,99,11,339,14,0,1664
206071141,0,38,0,0,0,0,41,0,63,0,0,0,0,64,6,231,12,11,3,0,261,9,109,7,5,0,0,132,5,44,12,5,0,0,70,19,44,11,13,0,0,91,96,35,4,28,0,0,163,594,20,3,51,0,0,675,492,5,0,58,0,0,558,337,0,0,32,4,0,372,134,0,0,25,0,0,157,98,0,0,18,0,0,113,31,0,0,10,0,0,41,55,0,0,7,0,0,57,22,44,0,15,0,8,89,1891,645,54,269,16,11,2888
206071142,0,18,5,4,0,0,26,0,61,0,6,0,0,69,7,198,22,9,3,0,240,9,135,30,17,0,6,200,0,62,26,11,4,0,107,29,61,14,16,0,0,119,94,40,10,42,0,0,179,221,32,4,54,0,0,318,328,9,0,60,0,0,393,316,4,0,55,0,0,378,181,5,0,33,0,0,220,113,3,0,30,0,0,147,63,0,0,15,0,0,76,118,0,0,20,0,0,139,17,29,3,18,3,3,78,1504,648,117,382,16,9,2685
206071143,0,19,0,3,0,0,26,0,28,3,6,0,0,34,5,193,23,9,4,0,233,10,42,25,10,0,0,95,5,21,6,12,0,0,47,34,23,0,9,0,0,71,182,12,0,45,0,0,239,316,10,3,47,0,0,390,334,7,0,74,0,0,416,317,0,0,54,0,0,374,232,3,0,41,0,0,280,144,0,0,26,0,0,169,80,0,0,12,0,0,93,97,0,0,23,0,0,128,31,24,8,14,6,4,85,1791,399,75,381,16,9,2669
206071145,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,36,4,6,0,0,53,6,22,7,10,0,0,43,4,10,3,4,0,0,25,43,6,3,14,0,0,73,133,4,0,33,0,0,173,216,3,0,50,0,0,275,185,0,0,45,0,0,229,190,0,0,50,0,0,240,157,0,0,22,0,0,177,89,0,0,12,0,0,104,57,0,0,4,0,0,57,56,0,0,9,0,0,67,19,7,3,4,0,0,38,1155,103,27,266,5,0,1557
206071517,0,6,0,7,0,0,10,0,5,0,0,0,0,9,7,60,12,9,0,0,85,9,12,18,11,0,0,50,12,4,8,21,0,0,45,89,7,4,26,0,0,126,360,0,3,73,0,0,433,608,0,0,80,0,0,696,573,0,0,97,4,0,672,571,0,0,73,4,0,648,382,0,0,57,0,0,436,256,0,0,35,0,0,290,128,0,0,10,0,0,138,184,0,0,24,0,0,212,47,5,7,18,3,4,83,3212,106,50,543,17,9,3934
206071518,0,24,3,0,0,0,27,0,106,4,0,0,0,109,3,324,9,8,0,5,355,14,186,9,11,0,0,217,9,74,0,11,0,0,99,55,70,0,17,5,0,153,304,75,0,49,0,0,429,816,55,0,64,0,0,944,602,8,0,57,3,0,675,336,0,0,32,4,0,368,191,0,0,19,0,0,211,118,0,0,14,5,0,141,64,0,0,7,0,0,71,81,0,0,9,0,0,90,30,55,0,22,0,10,119,2628,981,27,333,22,12,4011
207011146,0,9,0,0,0,0,8,0,12,0,0,0,0,12,0,81,0,5,0,0,85,0,20,0,3,0,0,22,3,19,0,5,0,0,27,3,7,0,9,0,0,21,12,8,0,5,0,0,30,72,3,0,20,0,0,98,86,0,0,14,0,0,109,51,0,0,3,0,0,57,54,0,0,6,0,0,63,58,0,0,0,0,0,61,20,0,0,3,0,0,23,28,0,0,4,0,0,33,4,19,0,5,0,0,34,395,180,3,91,4,4,678
207011147,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,13,3,7,4,0,32,6,3,13,9,0,5,28,0,8,4,3,0,0,17,3,6,0,4,0,0,9,95,0,0,22,4,0,129,413,0,4,44,3,0,466,258,0,0,23,0,0,287,139,0,0,11,0,0,156,87,0,0,16,3,0,106,84,0,0,7,0,0,94,52,0,0,6,0,0,57,112,0,0,9,0,0,122,19,0,0,25,12,0,59,1281,26,27,199,32,6,1568
207011148,6,0,0,3,0,0,4,0,0,0,0,0,0,0,5,0,0,7,5,0,9,0,0,0,4,0,0,9,3,0,0,8,0,0,12,9,0,0,11,0,0,17,42,0,0,16,0,0,55,194,0,0,29,4,0,230,233,0,0,38,0,0,275,229,0,0,26,0,0,259,179,0,0,12,0,0,190,100,0,0,5,0,0,100,57,0,0,8,0,0,67,72,0,0,11,0,0,86,21,0,0,27,0,4,55,1140,0,0,204,14,4,1363
207011149,5,6,0,3,0,0,7,0,0,0,5,0,0,5,4,3,9,11,3,0,22,16,0,11,9,0,0,32,7,0,6,14,0,0,26,12,0,3,16,0,0,31,73,0,0,26,3,0,108,433,0,0,68,7,0,506,345,0,0,43,5,0,393,188,0,0,18,4,0,208,139,0,0,25,0,0,160,128,0,0,7,0,0,136,88,0,0,7,0,0,96,127,0,0,18,0,0,146,19,0,0,17,4,0,49,1576,14,23,281,19,8,1926
207011150,0,0,3,0,0,0,5,0,0,0,3,0,0,3,0,3,5,3,0,0,12,0,0,0,3,0,0,7,0,0,0,3,0,0,4,4,0,0,20,0,0,30,30,0,0,15,0,0,46,232,0,0,36,0,0,268,237,0,0,31,0,0,268,152,0,0,28,0,0,179,100,0,0,8,0,0,112,85,0,0,6,0,0,96,52,0,0,6,0,0,62,121,0,0,8,0,0,125,11,0,0,9,0,3,34,1025,4,11,191,10,3,1249
207011152,0,13,0,0,0,0,14,0,5,3,4,0,0,16,5,47,0,11,0,0,66,16,5,0,16,0,0,48,24,11,13,5,0,0,47,41,0,5,15,0,0,63,367,5,0,46,3,0,419,787,0,0,73,3,0,871,421,0,0,58,0,0,477,216,0,0,20,0,0,242,103,0,0,15,0,0,115,74,0,0,10,0,0,80,56,0,0,7,0,0,65,80,0,0,22,0,0,103,36,6,0,14,8,0,63,2230,91,24,308,22,0,2680
207011154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,16,3,0,0,6,0,0,6,0,0,4,4,0,0,9,4,0,0,11,0,0,13,30,0,0,7,0,0,44,111,0,0,12,0,0,129,100,0,0,24,0,0,125,44,0,0,9,0,0,54,42,0,0,3,0,0,42,26,0,0,5,0,0,26,23,0,0,4,0,0,28,22,0,0,3,0,0,23,6,0,0,13,0,5,18,419,9,7,97,4,3,545
207011155,0,0,0,0,0,0,6,0,0,0,3,0,0,7,4,7,7,7,0,0,25,0,0,9,8,0,0,17,4,0,7,11,0,0,17,4,0,7,7,0,0,26,39,0,8,22,0,0,64,239,0,0,44,0,0,288,202,0,0,34,3,0,242,89,0,0,17,0,0,109,76,0,0,0,0,0,87,62,0,0,9,0,0,74,56,0,0,0,0,0,61,80,0,0,8,0,0,92,20,0,0,12,4,0,41,876,15,40,195,18,0,1140
207011519,3,0,0,0,0,0,6,4,3,0,0,0,0,6,5,11,4,0,0,0,29,12,0,4,16,0,0,34,26,0,4,11,0,0,47,51,0,0,18,0,0,65,288,0,0,37,3,0,333,433,0,0,51,4,0,486,212,0,0,46,0,0,255,127,0,0,18,0,0,144,85,0,0,8,0,0,99,58,0,0,5,0,0,70,26,0,0,5,0,0,30,66,0,0,9,0,0,84,18,0,0,8,0,3,35,1426,20,19,244,15,4,1732
207011520,7,0,0,4,0,0,6,0,0,0,0,0,0,4,7,5,0,5,0,0,18,24,0,3,9,0,0,41,56,0,0,16,7,0,78,105,0,3,23,7,0,139,394,0,0,65,0,0,457,760,0,0,76,11,0,845,449,0,0,46,3,0,497,130,0,0,18,0,0,147,82,0,0,14,0,0,94,51,0,0,6,0,0,61,36,0,0,3,0,0,43,84,0,0,10,0,0,94,19,0,0,9,8,7,36,2199,19,9,296,27,10,2563
207011521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,11,0,0,5,5,0,0,6,0,0,13,9,0,0,6,0,0,13,44,0,0,19,0,0,64,216,0,0,28,6,0,250,202,0,0,36,0,0,236,130,0,0,21,3,0,154,78,0,0,5,0,0,86,49,0,0,13,0,0,62,39,0,0,4,0,0,42,93,0,0,6,0,0,97,13,5,0,13,5,0,35,876,5,0,163,13,4,1058
207011522,0,0,0,0,0,0,10,0,0,4,0,0,0,7,3,18,3,6,0,0,24,6,0,6,4,0,0,20,9,0,0,7,0,0,15,14,0,0,13,0,0,26,103,0,0,25,0,4,132,412,4,0,43,0,0,461,256,0,0,36,4,0,294,136,0,0,20,0,0,156,86,0,0,12,0,0,98,52,0,0,4,0,0,59,31,0,0,3,0,0,33,132,0,0,8,5,0,143,26,9,0,22,5,5,65,1266,33,13,208,9,3,1540
207021156,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,6,0,0,6,3,0,3,9,0,0,17,0,0,0,9,0,0,9,8,0,0,16,0,0,25,42,3,0,20,0,0,67,201,0,0,35,4,0,245,195,0,0,27,0,0,224,113,0,0,5,0,0,125,55,0,0,4,0,0,57,24,0,0,3,0,0,26,7,0,0,0,0,0,7,6,0,0,0,0,0,7,17,4,0,19,3,0,43,676,25,3,148,15,0,857
207021157,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,0,4,3,0,28,9,0,7,28,3,3,52,8,3,3,6,5,0,30,11,5,5,20,3,0,48,146,3,16,53,0,0,215,871,6,9,87,4,0,987,681,0,0,95,12,0,796,359,0,0,32,7,0,393,154,0,0,13,0,0,166,79,0,0,6,0,0,83,36,0,0,7,0,0,40,31,0,0,4,3,0,41,61,3,4,50,6,3,128,2449,50,51,402,49,13,3010
207021159,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,10,6,0,0,5,0,0,8,0,0,0,0,0,0,0,3,0,0,12,0,0,14,14,0,0,17,0,0,32,122,0,0,33,3,0,167,155,0,0,22,4,0,181,135,0,0,13,0,0,147,83,0,0,4,0,0,91,43,0,0,0,0,0,43,20,0,0,3,0,0,20,29,0,0,3,0,0,37,20,0,3,14,3,0,44,632,10,4,136,18,3,801
207021160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,9,3,0,3,7,0,0,15,0,0,0,8,0,0,10,4,0,0,7,0,0,11,15,0,0,23,0,0,39,186,0,5,39,4,0,229,240,0,0,28,0,0,274,142,0,0,15,0,0,152,60,0,0,4,0,0,61,14,0,0,6,0,0,21,11,0,0,0,0,0,9,6,0,0,3,0,0,12,22,0,0,22,4,0,46,689,0,7,168,6,4,882
207021424,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,3,0,0,7,0,0,0,3,0,0,9,0,0,0,9,0,0,11,17,0,0,6,0,0,23,225,0,0,27,0,0,254,219,0,0,18,0,0,236,158,0,0,13,0,0,169,75,0,0,5,0,0,85,40,0,0,4,0,0,40,17,0,0,0,0,0,17,7,0,0,0,0,0,12,23,0,0,12,0,0,40,792,3,6,101,4,7,909
207021425,0,0,0,0,0,0,8,0,3,0,0,0,0,5,0,20,3,3,0,0,32,0,5,3,16,4,0,30,0,7,4,6,4,0,13,10,0,0,14,0,0,25,56,4,0,34,0,0,95,425,0,0,73,7,0,508,451,0,0,48,0,0,508,198,0,0,15,3,0,220,105,0,0,3,0,0,115,36,0,0,7,0,0,44,11,0,0,0,0,0,11,15,0,0,5,0,0,20,25,5,0,29,5,3,60,1334,47,14,257,25,5,1687
207031161,0,4,0,4,0,0,11,0,0,0,7,0,0,3,5,10,0,11,0,0,31,8,4,3,21,0,0,36,8,0,0,15,5,0,22,29,0,0,14,0,0,43,163,0,0,51,0,0,222,709,4,0,83,10,0,809,364,3,0,46,4,4,425,186,0,0,27,0,0,214,72,0,0,8,0,0,82,26,0,0,0,0,0,27,10,0,0,0,0,0,10,11,0,0,4,0,0,12,20,7,6,36,4,0,66,1605,38,15,325,30,7,2013
207031162,0,4,0,0,0,0,4,0,4,0,0,0,0,13,0,50,4,8,0,0,71,0,19,9,5,6,0,46,0,12,9,3,15,5,43,0,12,16,15,11,0,53,22,7,16,21,5,3,72,203,10,10,40,13,0,267,171,0,0,17,0,0,193,80,0,0,12,0,0,87,28,0,0,0,0,0,37,7,0,0,0,0,0,12,5,0,0,0,0,0,7,0,0,0,4,0,0,5,11,13,0,20,9,7,61,537,139,68,144,65,15,962
207031163,6,7,3,4,0,0,19,0,11,0,5,3,0,27,6,79,9,20,7,0,133,56,18,8,48,14,0,147,94,17,5,32,9,0,160,131,20,8,51,15,0,218,503,14,6,83,10,0,615,1314,13,3,138,34,0,1501,672,0,8,87,14,0,786,257,0,0,28,5,0,296,120,0,0,20,6,0,145,38,0,0,3,0,0,48,17,0,0,3,0,0,22,16,0,0,4,3,0,19,48,11,7,59,18,14,158,3280,201,69,591,146,19,4304
207031164,0,3,0,3,0,0,8,0,0,0,4,0,0,8,3,24,0,10,6,0,42,4,15,7,24,3,0,46,4,3,5,9,0,0,23,12,5,3,26,3,0,40,93,0,9,50,0,0,154,550,5,4,75,8,0,639,386,0,0,59,4,0,449,181,0,0,26,7,0,216,122,0,0,8,3,0,133,45,0,0,0,0,0,46,13,0,0,5,0,0,21,16,0,0,4,0,0,19,28,5,0,39,5,4,76,1465,61,28,328,38,4,1933
207031165,0,8,0,5,0,0,12,0,5,4,9,0,0,13,12,71,6,15,5,0,102,28,30,13,34,9,0,114,37,21,10,18,4,0,87,55,18,8,14,9,0,100,81,10,0,37,3,0,135,364,11,0,44,11,4,434,267,4,0,40,3,0,316,190,5,0,13,0,0,212,83,0,0,10,0,0,99,16,0,0,0,0,0,19,5,0,0,0,0,0,10,7,0,0,0,0,0,15,28,10,4,19,7,5,72,1189,193,35,256,64,13,1744
207031166,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,15,4,0,20,4,3,0,11,6,0,26,0,0,0,12,0,0,9,4,0,0,10,0,0,13,33,0,3,24,0,0,54,326,0,3,40,8,0,378,261,0,0,29,4,0,299,70,0,0,7,0,0,73,41,0,0,12,4,0,47,12,0,0,3,0,0,16,4,0,0,0,0,0,4,10,0,0,3,0,0,12,19,0,0,28,7,3,51,777,9,14,189,31,0,1017
207031167,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,11,0,0,3,4,0,0,10,4,0,0,9,0,0,14,0,0,0,7,0,0,8,51,0,0,15,0,0,66,262,0,0,34,0,0,293,204,0,0,14,0,0,218,105,0,0,11,0,0,113,71,0,0,8,0,0,78,53,0,0,4,0,0,58,20,0,0,0,0,0,20,28,0,0,7,0,0,37,6,0,0,8,5,0,18,807,4,17,122,10,4,962
208011168,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,8,0,4,0,3,5,0,16,0,3,8,0,0,0,14,7,0,3,5,0,0,16,15,0,0,6,0,0,19,65,0,0,13,3,0,82,75,0,0,17,4,0,96,68,0,0,4,0,0,77,64,0,0,11,0,0,78,57,0,0,11,0,0,64,48,0,0,5,0,0,53,80,0,0,12,0,0,95,8,0,3,9,0,0,19,502,9,12,99,14,0,644
208011169,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,23,6,4,0,0,37,7,5,6,9,0,0,27,0,0,0,5,0,0,11,7,0,3,10,0,0,28,45,0,0,26,0,0,68,251,0,0,38,9,0,296,303,0,0,46,3,0,351,281,0,0,20,0,0,305,180,0,0,28,5,0,209,125,0,0,19,0,0,140,84,0,0,13,0,0,104,359,0,0,43,3,0,403,50,3,0,27,3,3,96,1699,36,12,298,27,10,2083
208011170,0,3,5,3,0,0,7,0,0,0,0,0,0,0,0,14,0,6,0,0,20,3,6,29,3,5,0,52,0,0,5,6,0,0,11,8,0,5,8,0,0,29,18,0,0,11,0,0,28,96,0,6,26,0,0,128,126,0,6,30,0,0,160,145,0,0,32,0,0,171,119,0,0,9,0,0,132,89,0,0,15,0,0,102,67,0,0,13,0,0,79,183,0,0,22,0,0,201,28,3,5,14,4,0,50,877,27,53,196,18,4,1168
208011171,0,7,0,0,0,0,6,0,7,0,0,0,0,11,0,62,0,3,0,0,66,0,24,0,13,0,0,39,3,15,0,9,0,0,25,7,7,0,12,0,0,31,81,5,0,23,0,0,112,262,8,0,38,0,0,312,202,0,0,44,0,0,256,125,0,0,17,0,0,140,81,0,0,7,0,0,84,52,0,0,4,0,0,57,42,0,0,0,0,0,40,32,0,0,0,0,0,37,12,10,0,7,0,6,44,899,153,6,188,12,3,1260
208011172,0,25,0,0,0,0,28,0,22,0,0,0,0,26,0,165,3,9,3,0,177,3,52,5,7,0,0,65,0,24,0,8,0,0,35,10,25,0,15,0,0,49,51,18,0,19,0,0,91,210,19,0,47,4,0,279,269,8,0,44,0,0,324,156,3,0,17,0,0,184,112,0,0,16,0,0,125,89,0,0,13,0,0,93,76,0,0,3,0,0,78,129,0,0,18,0,0,143,26,23,0,13,6,5,70,1126,384,7,231,17,5,1776
208011173,0,8,0,5,0,0,13,0,8,0,0,0,0,14,0,43,0,8,4,0,54,0,8,0,4,0,0,18,0,6,0,9,0,0,17,13,5,16,8,0,0,40,106,0,4,39,0,0,148,253,0,0,43,0,0,301,256,0,0,25,0,0,289,141,0,0,17,0,0,167,91,0,0,11,0,0,98,77,0,0,6,0,0,85,72,0,0,9,0,0,75,129,0,0,13,0,0,143,19,0,0,20,0,0,47,1171,84,25,223,6,0,1510
208021174,4,3,0,4,0,0,6,4,0,0,0,0,0,8,10,17,7,13,0,0,39,10,6,8,20,3,0,49,7,8,9,15,0,0,39,22,14,19,21,0,0,79,164,3,0,44,9,0,219,430,0,0,79,8,0,521,547,0,5,62,0,0,617,310,0,0,34,0,0,347,204,0,0,20,4,0,227,137,0,0,20,4,0,160,133,0,0,8,0,0,144,110,0,0,8,0,0,120,37,11,0,25,6,5,89,2129,71,56,367,32,9,2669
208021176,7,5,3,3,0,0,15,0,0,0,5,0,0,11,11,46,3,25,0,4,90,15,13,9,29,5,0,69,28,4,9,26,0,0,71,229,4,3,27,6,0,276,596,5,4,77,4,0,687,878,0,0,94,5,0,982,629,0,0,61,7,0,696,228,0,0,22,0,0,250,114,0,0,9,0,0,120,53,0,0,3,0,0,55,30,0,0,0,0,0,30,32,0,0,8,0,0,39,34,4,0,26,0,7,77,2880,88,35,416,27,12,3460
208021177,6,3,0,0,0,0,18,6,5,9,0,0,0,17,0,23,6,7,0,0,46,40,7,13,21,0,0,87,34,0,0,21,4,0,57,132,3,0,36,3,0,175,365,3,0,57,7,0,436,881,4,3,92,6,0,988,483,0,0,87,3,6,585,281,0,0,49,0,0,333,182,0,0,35,3,0,219,123,0,0,32,0,0,154,66,0,0,17,0,0,80,100,0,0,27,3,0,135,49,3,0,47,4,11,121,2753,59,43,530,43,19,3446
