SA2_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
213041575,310,473,849,914,1144,693,145,11,0,4535,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,8,31,34,48,25,4,0,0,153,0,0,9,8,10,3,0,0,0,32,0,8,27,37,46,15,0,0,0,143,0,3,20,36,32,17,3,0,0,110,115,118,62,106,142,64,9,0,0,618,125,39,27,25,44,30,0,0,0,297,6,28,37,40,44,32,0,0,0,188,4,11,9,11,8,3,0,0,0,46,3,4,32,73,44,17,3,0,0,183,0,7,21,11,14,6,0,0,0,61,3,33,58,52,50,22,3,0,0,221,3,9,26,21,33,26,6,0,0,123,0,10,52,57,78,36,4,0,0,231,7,54,120,125,179,96,5,0,0,590,5,74,164,153,188,129,21,0,0,731,12,15,13,11,11,5,0,0,0,74,0,24,18,25,35,9,0,0,0,119
213041576,133,281,615,638,562,427,109,9,0,2770,0,0,3,5,0,6,0,0,0,23,0,0,0,0,0,0,0,0,0,5,4,7,25,30,19,17,5,0,0,103,0,0,3,6,3,0,0,0,0,20,0,3,24,25,30,14,7,0,0,100,4,0,14,13,11,7,0,0,0,53,46,54,62,54,52,49,5,0,0,328,64,26,21,20,14,11,0,0,0,158,0,12,42,26,31,17,0,0,0,128,0,4,10,6,3,0,0,0,0,20,0,0,33,17,14,12,0,0,0,80,0,10,17,9,6,0,0,0,0,41,0,7,32,28,16,15,10,0,0,111,0,8,19,23,23,17,8,0,0,92,6,11,23,42,37,31,8,0,0,144,8,24,61,91,73,47,4,0,0,309,3,47,123,126,107,72,3,0,0,485,4,9,8,11,6,3,0,0,0,47,3,6,15,23,19,13,5,0,0,89
213041577,68,128,373,303,291,228,80,9,0,1481,0,0,7,0,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,3,4,6,13,11,12,11,0,0,0,49,0,4,0,0,0,0,0,0,0,3,0,4,5,17,8,0,0,0,0,38,0,0,0,3,10,0,0,0,0,17,22,27,25,29,21,21,13,0,0,163,30,22,20,10,8,3,0,0,0,95,3,5,17,3,16,12,0,0,0,57,0,0,0,0,0,0,0,0,0,3,0,0,12,7,7,0,0,0,0,37,0,0,6,0,0,6,0,0,0,13,0,7,13,10,8,0,0,0,0,34,0,4,12,15,15,5,7,0,0,56,0,3,15,15,12,16,3,0,0,68,4,11,25,35,29,17,5,0,0,125,4,16,56,54,70,52,14,0,0,260,0,0,5,10,9,0,0,0,0,19,4,5,3,8,3,5,0,0,0,35
213041578,115,315,947,1011,579,300,78,4,0,3339,0,3,5,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,12,32,34,24,9,0,0,0,114,0,0,3,4,3,0,0,0,0,16,0,5,20,13,12,7,0,0,0,68,0,4,11,6,10,7,0,0,0,49,27,57,97,59,48,45,8,0,0,345,59,46,46,23,23,11,0,0,0,211,5,21,52,34,29,15,8,0,0,168,0,0,9,3,4,4,0,0,0,22,0,3,30,27,13,7,0,0,0,82,0,4,13,3,3,11,0,0,0,35,0,0,47,31,15,0,5,0,0,94,0,25,38,30,29,9,6,0,0,143,0,8,50,38,27,15,11,0,0,144,3,26,92,90,52,28,8,0,0,304,0,39,195,177,114,70,18,0,0,603,5,9,9,4,4,7,0,0,0,43,4,9,25,20,10,6,3,0,0,78
213051361,219,512,1000,942,983,903,194,7,0,4765,0,0,7,5,7,7,0,0,0,25,0,0,0,0,0,0,0,0,0,5,4,8,25,36,58,46,7,0,0,184,0,0,9,5,7,4,0,0,0,27,8,7,28,30,33,30,3,0,0,132,0,10,17,21,21,21,3,0,0,90,67,105,98,81,95,85,15,0,0,552,94,62,31,26,39,22,4,0,0,274,0,18,33,44,41,42,6,0,0,186,0,3,8,11,10,6,0,0,0,39,0,4,42,36,39,28,0,0,0,148,0,7,27,13,12,12,0,0,0,63,0,21,58,63,39,31,5,0,0,216,0,16,24,34,28,27,9,0,0,134,0,9,32,49,54,49,11,0,0,202,5,42,107,116,142,94,12,0,0,517,12,65,205,170,184,184,30,0,0,853,7,14,18,7,6,8,0,0,0,54,0,14,27,21,31,24,3,0,0,126
213051362,171,427,1021,1001,789,704,175,14,0,4301,0,4,8,4,6,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,10,13,22,36,45,24,0,0,0,166,0,0,10,12,3,0,0,0,0,26,5,5,23,22,19,17,0,0,0,91,0,0,25,21,24,26,6,0,0,98,38,82,90,64,90,67,8,4,0,445,59,48,56,43,20,20,10,0,0,264,0,23,33,46,44,29,0,0,0,177,0,6,9,13,6,0,3,0,0,39,0,16,31,45,25,24,5,0,0,157,0,7,21,12,5,12,0,0,0,63,4,12,52,48,27,24,3,0,0,182,0,12,36,41,43,14,0,0,0,150,0,8,36,44,49,52,10,0,0,195,9,29,76,105,106,83,16,3,0,436,4,46,200,192,169,156,28,0,0,794,15,8,6,12,10,8,3,0,0,59,0,8,28,29,24,22,6,0,0,115
213051363,72,355,1117,982,450,247,54,0,0,3286,0,3,4,4,5,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,10,33,32,27,9,3,0,0,120,0,0,5,12,5,0,0,0,0,24,0,0,23,16,8,0,0,0,0,50,0,4,22,20,10,0,0,0,0,66,12,39,69,47,27,26,3,0,0,221,38,50,60,36,19,12,0,0,0,212,5,13,30,32,12,8,0,0,0,99,0,3,15,23,3,0,0,0,0,40,0,15,71,82,13,8,0,0,0,187,0,6,13,16,5,0,0,0,0,48,6,13,96,87,28,6,0,0,0,239,3,23,63,22,20,16,0,0,0,137,0,11,38,46,18,15,0,0,0,132,4,5,66,78,51,16,0,0,0,214,5,52,176,139,71,41,9,0,0,483,5,4,11,3,3,0,0,0,0,33,0,8,24,27,10,4,0,0,0,69
213051368,185,349,1040,1122,812,596,179,22,5,4300,0,0,18,16,10,23,16,0,0,90,0,0,0,0,0,0,0,0,0,5,7,14,23,34,33,20,3,0,0,137,0,0,5,4,0,5,0,0,0,20,0,9,33,28,36,16,5,0,0,127,0,6,26,24,17,20,6,0,0,99,54,61,101,80,54,52,7,0,0,411,49,38,59,32,24,13,8,0,0,217,0,17,36,30,31,19,6,0,0,134,0,5,11,19,0,9,0,0,0,41,0,13,37,82,33,13,0,0,0,183,0,7,22,19,17,10,0,0,0,89,3,20,74,75,34,25,8,0,0,246,0,12,32,41,18,17,0,3,0,127,0,20,45,74,60,45,6,0,0,249,11,27,120,138,111,74,10,5,0,493,7,61,178,190,162,89,24,4,0,713,11,9,15,18,18,10,0,0,0,73,3,16,22,26,36,20,0,0,0,118
213051464,168,354,1067,1740,1044,513,113,5,0,5008,0,0,0,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,9,16,32,52,36,22,0,0,0,163,0,3,10,20,7,0,0,0,0,42,3,11,33,38,28,20,5,0,0,129,0,4,19,41,24,12,0,0,0,105,49,72,89,102,72,30,0,0,0,409,65,47,56,53,33,13,0,0,0,267,0,18,45,51,50,10,6,0,0,161,0,3,13,20,15,0,0,0,0,54,0,17,67,144,63,16,10,0,0,315,0,4,42,37,21,8,5,0,0,114,4,18,107,170,68,21,8,0,0,400,0,15,55,46,33,18,0,0,0,161,3,19,44,81,57,38,3,0,0,241,11,31,114,148,110,45,3,0,0,463,6,54,203,253,175,72,15,0,0,781,7,12,17,13,14,4,0,0,0,64,3,11,31,22,26,8,0,0,0,105
213051466,152,251,823,2424,915,270,54,0,0,4885,0,0,4,7,7,0,0,0,0,23,0,0,0,3,0,0,0,0,0,5,5,4,36,74,32,8,0,0,0,164,0,0,16,35,0,0,0,0,0,60,0,0,28,44,12,8,0,0,0,92,0,3,18,46,23,6,0,0,0,102,41,51,81,125,39,16,5,0,0,367,59,30,43,59,24,11,5,0,0,223,5,12,39,71,37,12,3,0,0,181,0,5,10,57,9,4,0,0,0,82,0,5,79,264,40,4,0,0,0,403,0,8,30,36,15,6,0,0,0,89,6,17,132,291,40,10,0,0,0,493,0,15,22,77,25,11,0,0,0,149,0,0,42,88,39,17,3,0,0,180,15,20,93,205,97,30,4,0,0,470,10,37,170,329,138,49,4,0,0,735,5,4,10,41,10,0,0,0,0,79,4,5,29,43,23,5,0,0,0,115
213051467,153,433,1025,980,789,672,168,15,4,4233,0,0,16,9,10,5,0,0,0,45,0,0,0,0,0,0,0,0,0,0,8,13,33,31,47,24,0,0,0,155,0,0,6,7,10,7,0,0,0,21,0,7,34,12,23,9,0,0,0,85,0,5,7,14,17,19,0,0,0,69,66,83,119,79,71,74,7,0,0,504,75,46,53,25,27,12,0,0,0,239,0,11,42,36,52,41,4,0,0,182,0,7,15,7,0,9,0,0,0,33,0,7,29,24,29,21,0,0,0,118,4,13,15,11,7,8,5,0,0,52,4,19,62,51,35,28,8,0,0,196,0,11,36,44,35,33,7,0,0,176,0,13,34,54,70,52,6,4,0,228,10,32,108,101,95,62,12,3,0,415,4,73,194,171,162,113,31,4,0,761,4,11,12,8,10,8,4,0,0,59,3,13,33,19,18,18,0,0,0,107
213051468,212,517,1801,1628,918,659,163,14,0,5908,0,0,22,10,8,9,0,0,0,44,0,0,0,0,0,0,0,0,0,0,9,9,52,47,34,31,3,0,0,190,0,0,22,18,5,3,0,0,0,51,4,15,62,43,33,26,0,0,0,188,0,3,32,20,16,16,0,0,0,95,63,135,172,101,77,65,16,0,0,623,104,66,64,47,20,20,3,0,0,317,4,14,78,57,48,40,3,0,0,238,3,4,26,20,9,9,0,0,0,70,0,12,114,81,39,17,3,0,0,258,5,14,32,22,10,6,0,0,0,88,0,29,109,99,50,27,4,0,0,323,3,19,57,43,20,32,0,0,0,179,0,17,97,83,76,58,5,0,0,335,18,38,220,172,106,72,19,0,0,639,18,94,362,302,211,134,22,0,0,1141,8,19,34,15,13,13,0,0,0,99,3,19,77,51,28,15,5,0,0,188
213051579,90,170,697,1249,422,155,25,3,0,2823,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,18,22,14,0,0,0,0,63,0,0,18,14,4,3,0,0,0,39,0,0,11,21,7,3,0,0,0,39,0,0,12,11,7,0,0,0,0,33,33,23,61,63,28,10,0,0,0,227,60,22,31,33,12,0,0,0,0,151,0,12,20,22,13,6,0,0,0,74,0,0,22,16,0,0,0,0,0,42,0,4,98,111,15,0,0,0,0,235,0,4,12,8,4,0,0,0,0,24,5,7,116,109,17,3,0,0,0,255,0,3,30,28,13,13,0,0,0,91,0,8,20,41,29,15,0,0,0,109,4,8,80,98,34,10,0,0,0,237,7,40,141,185,95,30,5,0,0,497,4,0,5,10,4,3,0,0,0,27,0,5,16,19,8,3,0,0,0,51
213051580,195,288,675,979,1005,484,75,3,0,3710,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,13,9,28,43,59,19,0,0,0,170,0,0,12,11,5,3,0,0,0,28,0,7,18,29,28,7,0,0,0,92,0,0,18,21,17,11,0,0,0,68,58,73,64,73,80,36,0,0,0,381,92,26,29,24,23,16,4,0,0,218,0,7,10,33,38,10,5,0,0,109,0,4,9,16,8,3,0,0,0,42,0,9,39,83,57,16,0,0,0,209,0,8,13,23,21,9,0,0,0,76,0,18,71,89,62,18,9,0,0,259,0,0,20,30,34,23,5,0,0,115,0,13,40,66,79,26,8,0,0,221,20,20,70,120,136,38,6,0,0,416,11,46,107,157,180,95,18,0,0,612,15,8,13,16,22,3,0,0,0,71,8,0,25,18,26,16,0,0,0,91
213051581,96,190,507,951,573,225,45,0,0,2591,0,0,0,4,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,6,5,18,26,27,10,0,0,0,94,0,0,12,27,4,5,0,0,0,41,0,3,19,26,13,5,0,0,0,64,0,0,12,25,9,15,4,0,0,63,33,43,38,57,31,19,0,0,0,220,50,14,20,30,20,3,0,0,0,136,0,5,13,40,26,9,0,0,0,91,0,0,4,25,7,0,0,0,0,39,0,0,36,88,31,10,0,0,0,161,0,0,8,12,5,5,0,0,0,35,0,6,62,86,32,6,6,0,0,198,0,6,17,22,20,0,4,0,0,59,0,8,26,43,44,11,0,0,0,132,12,13,47,80,59,16,5,0,0,232,8,29,97,159,126,39,6,0,0,467,5,5,7,15,15,4,0,0,0,44,4,3,15,12,13,4,0,0,0,52
213051582,37,250,968,1088,267,73,12,0,0,2690,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,4,21,30,5,3,0,0,0,63,0,0,11,12,0,0,0,0,0,22,0,4,29,17,5,9,0,0,0,54,0,0,10,5,0,0,0,0,0,20,19,29,64,58,9,3,0,0,0,195,25,11,34,33,7,0,0,0,0,113,4,11,43,40,9,8,0,0,0,112,0,0,10,9,0,0,0,0,0,26,5,7,70,45,3,0,0,0,0,134,0,0,14,7,3,0,0,0,0,23,0,0,53,47,4,5,0,0,0,107,0,10,43,35,5,0,0,0,0,91,0,16,31,34,10,0,0,0,0,93,3,8,71,66,24,10,0,0,0,184,0,24,231,180,59,11,0,0,0,511,0,4,9,5,0,0,0,0,0,17,0,6,19,16,0,3,0,0,0,44
213051583,268,679,1911,2676,1168,482,69,8,0,7258,0,0,3,7,7,0,0,0,0,19,0,0,4,0,0,0,0,0,0,4,9,15,56,80,55,18,3,0,0,231,0,3,12,34,15,4,0,0,0,66,0,18,38,43,21,23,0,0,0,139,0,6,31,41,20,15,0,0,0,106,80,116,162,157,82,45,6,0,0,655,115,81,102,64,24,10,3,0,0,410,0,31,78,113,40,22,0,0,0,284,0,11,23,24,10,0,0,0,0,67,0,16,86,168,35,13,0,0,0,325,0,7,33,32,8,4,0,0,0,86,0,19,137,169,46,12,0,0,0,389,0,38,89,77,34,20,3,0,0,257,0,18,50,93,64,18,0,0,0,244,14,28,145,258,97,34,3,0,0,583,9,102,360,498,259,88,16,0,0,1331,6,8,17,32,17,8,0,0,0,81,0,19,34,52,21,8,0,0,0,132
213051584,27,224,798,795,159,41,3,0,0,2047,0,0,5,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,26,19,3,0,0,0,0,57,0,3,4,9,0,0,0,0,0,14,0,0,18,15,4,0,0,0,0,36,0,0,15,12,0,0,0,0,0,32,6,22,82,35,13,0,0,0,0,164,15,23,31,13,7,0,0,0,0,84,0,10,30,28,11,6,0,0,0,86,0,0,12,6,0,0,0,0,0,20,0,5,36,51,5,0,0,0,0,100,0,0,5,3,4,0,0,0,0,10,0,4,41,43,0,0,0,0,0,95,0,12,35,34,3,0,0,0,0,86,0,0,18,16,0,0,0,0,0,44,0,5,46,41,11,0,0,0,0,110,0,16,158,145,29,10,0,0,0,354,0,0,3,3,0,0,0,0,0,7,0,0,20,14,3,0,0,0,0,35
213051585,112,252,656,943,501,225,41,3,0,2730,0,0,0,0,8,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,14,32,31,9,0,0,0,85,0,0,7,10,0,3,0,0,0,19,0,5,13,18,12,3,0,0,0,49,0,0,7,9,6,4,0,0,0,26,36,44,69,58,50,18,0,0,0,267,47,27,18,26,9,9,0,0,0,143,4,11,25,39,16,6,3,0,0,115,0,3,0,8,3,0,0,0,0,19,0,6,21,49,19,7,0,0,0,107,0,3,9,8,4,6,0,0,0,32,0,6,38,29,7,0,0,0,0,88,0,12,28,28,11,9,0,0,0,91,0,6,31,40,30,17,0,0,0,126,10,17,63,100,59,39,4,0,0,293,0,26,143,189,101,41,7,0,0,507,3,10,6,9,6,4,0,0,0,34,0,6,16,18,11,0,0,0,0,58
213051586,37,227,945,958,227,73,9,0,0,2480,0,0,4,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,38,25,10,3,0,0,0,84,0,0,14,17,0,0,0,0,0,30,0,0,29,5,0,4,0,0,0,45,0,0,10,9,4,0,0,0,0,35,15,23,54,51,9,3,0,0,0,158,22,18,40,20,8,0,0,0,0,100,0,10,49,23,15,3,0,0,0,103,0,0,15,13,3,0,0,0,0,27,0,4,76,40,5,0,0,0,0,126,0,4,12,7,0,0,0,0,0,22,0,5,62,66,6,0,0,0,0,143,0,12,33,31,15,3,0,0,0,97,0,5,29,17,4,4,0,0,0,61,0,6,54,49,21,8,0,0,0,139,0,29,189,172,47,10,0,0,0,444,0,0,10,7,6,0,0,0,0,18,0,0,15,9,0,0,0,0,0,30
213051587,53,219,825,1149,340,138,28,0,0,2752,0,0,6,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,22,47,15,8,0,0,0,98,0,0,10,19,0,0,0,0,0,28,0,0,24,21,5,4,0,0,0,47,0,0,10,21,5,0,0,0,0,42,8,21,75,73,22,10,0,0,0,211,19,22,41,24,7,9,3,0,0,124,4,11,32,39,17,7,0,0,0,105,0,4,16,21,0,0,0,0,0,47,0,4,73,96,20,0,0,0,0,194,0,0,13,16,3,0,0,0,0,42,0,3,78,90,16,4,0,0,0,191,0,11,33,30,11,3,0,0,0,82,0,6,20,41,3,5,0,0,0,75,10,8,57,92,26,8,0,0,0,193,0,24,150,163,79,28,3,0,0,446,0,0,15,14,4,0,0,0,0,29,0,0,9,19,9,0,0,0,0,41
213051588,102,423,1249,1828,717,260,56,0,0,4637,0,0,3,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,3,9,35,55,33,14,0,0,0,141,0,0,20,27,0,3,0,0,0,56,0,4,21,29,13,4,0,0,0,77,0,3,20,35,9,6,0,0,0,77,34,55,97,101,36,21,0,0,0,352,74,48,53,49,19,7,0,0,0,253,6,13,53,67,21,23,0,0,0,177,0,0,9,22,6,0,0,0,0,36,0,0,62,102,15,8,3,0,0,191,0,0,14,22,6,0,0,0,0,47,5,14,68,106,18,10,0,0,0,221,0,15,65,38,35,9,0,0,0,166,0,12,38,55,38,14,3,0,0,152,10,25,83,150,57,23,5,0,0,347,3,47,231,293,132,66,7,0,0,778,3,0,10,16,4,0,0,0,0,36,0,5,27,29,15,7,6,0,0,86
213051589,71,220,778,760,271,145,28,0,0,2277,0,3,4,5,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,7,30,14,21,9,0,0,0,88,0,0,3,19,5,0,0,0,0,28,0,0,16,13,3,5,0,0,0,38,0,4,13,5,3,3,0,0,0,30,27,38,74,40,18,20,3,0,0,221,39,25,31,23,10,5,0,0,0,135,0,9,25,24,6,5,0,0,0,74,0,3,12,9,4,0,0,0,0,24,0,8,48,30,12,6,0,0,0,111,0,11,12,5,0,0,0,0,0,27,0,6,67,46,8,3,0,0,0,131,0,7,47,14,13,6,0,0,0,93,0,6,34,40,15,9,4,0,0,108,6,15,88,60,34,8,3,0,0,214,3,31,168,123,51,36,6,0,0,421,3,4,7,7,0,4,0,0,0,28,0,9,14,6,0,0,5,0,0,32
213051590,158,327,713,975,638,407,89,5,0,3306,0,0,14,4,14,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,4,8,26,38,24,22,0,0,0,118,0,0,5,12,3,3,0,0,0,26,0,3,21,14,16,5,0,0,0,72,0,7,10,13,10,4,0,0,0,49,63,38,68,75,73,32,5,0,0,362,48,40,36,28,14,8,0,0,0,173,5,9,26,39,27,16,0,0,0,123,0,0,6,10,3,0,4,0,0,28,0,6,29,47,19,10,0,0,0,116,0,8,13,5,5,4,0,0,0,32,4,9,67,53,20,15,0,0,0,170,3,3,25,25,27,19,3,0,0,108,0,5,32,56,39,29,10,0,0,180,8,27,70,105,84,45,8,0,0,350,8,38,156,177,145,78,17,0,0,622,8,5,19,10,8,0,0,0,0,54,4,7,24,19,17,13,0,0,0,81
214011370,278,468,1513,1317,1163,903,196,16,0,5840,0,3,4,6,5,3,5,0,0,30,0,0,0,0,0,0,0,0,0,0,5,15,89,82,94,70,6,0,0,362,0,0,12,9,7,7,0,0,0,34,0,13,69,52,33,19,4,0,0,197,0,4,39,53,37,36,6,0,0,177,93,105,164,136,121,85,10,0,0,723,78,68,51,41,34,33,6,0,0,309,0,6,31,31,38,29,10,0,0,145,0,0,11,10,11,0,0,0,0,34,0,18,47,38,29,21,6,0,0,164,0,10,25,18,12,7,3,0,0,82,0,15,93,50,47,31,7,0,0,237,0,12,48,49,44,23,9,0,0,183,0,14,65,82,52,39,7,0,0,265,11,51,180,139,134,67,15,0,0,589,18,103,395,334,276,244,45,0,0,1416,10,8,15,9,11,8,7,0,0,70,3,19,82,51,40,15,10,0,0,213
214011371,259,493,1409,1207,1056,812,255,35,4,5530,0,6,13,5,5,9,0,0,0,40,0,0,0,0,0,0,0,0,0,3,10,14,45,64,48,39,13,0,0,230,0,4,17,13,14,8,0,0,0,55,0,17,55,35,32,18,0,0,0,167,0,9,29,19,27,26,5,0,0,111,86,118,150,103,89,87,22,0,0,651,111,69,61,38,42,32,7,0,0,363,0,0,26,16,18,16,3,0,0,78,0,3,19,8,5,3,0,0,0,49,0,6,35,43,20,9,3,0,0,115,0,6,25,15,22,10,5,0,0,92,0,20,74,70,60,38,8,0,0,269,0,20,52,50,52,28,11,0,0,209,0,12,70,73,77,48,13,0,0,301,7,44,173,193,176,131,27,6,0,755,16,116,424,339,347,288,69,3,0,1608,9,11,17,18,21,7,5,0,0,89,12,22,73,37,43,23,5,0,0,213
214011372,161,378,1242,938,796,638,169,23,0,4335,0,0,7,14,4,3,0,0,0,31,0,0,0,0,0,0,0,0,0,3,5,14,48,55,44,41,4,0,0,216,0,0,9,9,3,8,0,0,0,33,3,9,35,27,21,13,0,0,0,112,3,0,34,25,20,14,3,0,0,97,53,72,122,92,69,78,10,0,0,493,57,51,57,34,30,20,6,0,0,253,0,7,20,22,24,9,0,0,0,79,4,6,11,3,8,3,0,0,0,31,0,4,29,19,19,11,0,0,0,87,0,4,17,7,12,0,3,0,0,51,0,6,60,57,31,18,7,0,0,177,3,9,34,35,30,27,4,0,0,145,5,3,47,57,33,37,7,0,0,182,7,29,153,108,71,61,12,0,0,441,20,67,267,213,245,196,40,0,0,1048,9,8,11,21,0,0,0,0,0,57,4,18,45,32,30,12,9,0,0,141
