SA2_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
206051512,9,31,29,0,0,72,0,3,10,0,0,18,0,8,8,0,0,13,0,7,12,0,0,14,0,16,20,0,0,33,5,32,79,0,0,117,0,25,115,0,0,145,5,62,159,0,0,228,7,56,55,0,0,117,11,84,66,0,0,168,46,180,45,4,0,274,8,33,35,0,0,75,101,536,633,3,0,1274
206051513,6,11,29,0,0,51,4,3,6,0,0,17,4,0,12,0,0,12,3,4,16,0,0,29,6,3,43,0,0,48,5,13,125,6,0,153,4,14,266,8,3,299,14,15,321,18,0,371,3,12,129,0,0,151,26,40,82,8,0,161,44,53,44,3,0,151,4,11,62,0,0,79,123,189,1149,51,3,1519
206051514,8,18,48,0,0,67,0,0,4,0,0,11,0,0,10,0,0,10,0,0,20,0,0,24,0,5,34,0,0,42,0,11,156,6,0,179,5,20,223,10,0,258,7,26,278,8,0,323,6,20,135,5,4,165,12,26,82,7,0,125,54,102,77,5,0,237,13,12,63,5,0,96,105,241,1136,46,4,1532
206061135,22,11,21,0,3,56,5,0,4,0,0,10,0,4,6,0,0,8,3,9,11,0,0,21,3,8,14,0,0,29,14,8,50,0,0,73,19,16,90,0,0,122,19,17,102,0,0,134,24,12,59,0,0,95,38,26,59,0,0,117,150,70,46,0,0,269,32,21,20,0,0,68,325,185,490,0,3,1001
206061136,33,37,53,0,0,128,9,7,8,0,0,22,3,3,11,0,0,24,3,3,25,0,0,34,3,13,21,0,0,43,24,23,178,0,0,226,22,39,224,0,0,282,37,65,299,0,0,407,28,49,153,0,0,230,83,122,111,3,0,318,179,213,57,0,0,447,31,49,59,0,0,131,466,630,1199,7,4,2296
206061138,53,19,35,0,0,98,4,0,11,0,0,15,5,5,4,0,0,10,0,3,13,0,0,8,9,3,12,0,0,24,20,14,38,0,0,71,9,11,53,0,0,76,26,24,94,0,0,137,15,11,41,0,0,75,28,31,75,0,0,135,290,98,90,0,0,479,61,23,37,0,0,124,518,234,504,0,0,1255
206061515,0,3,53,0,0,56,0,0,6,0,0,7,0,0,4,0,0,4,0,0,14,0,0,17,0,0,19,0,0,19,0,5,137,0,0,141,0,0,155,0,0,154,3,0,238,0,0,239,4,6,101,0,0,107,0,5,92,0,0,97,32,13,87,0,0,135,5,6,49,0,0,62,46,34,948,0,0,1028
206061516,23,14,22,0,0,62,0,0,3,0,0,4,0,5,0,0,0,8,0,0,7,0,0,8,4,4,22,0,0,30,8,19,81,0,0,114,4,8,98,0,0,113,7,31,119,0,0,161,14,24,35,0,0,72,15,52,54,0,0,126,69,124,25,0,0,223,13,19,26,0,0,60,161,314,498,0,0,979
206071139,12,10,22,0,0,41,3,0,0,0,0,13,0,0,0,0,0,3,3,3,3,0,0,19,4,4,15,0,0,24,9,24,99,3,0,143,9,27,132,5,0,177,16,46,156,14,0,233,11,38,77,11,0,136,29,77,82,6,0,193,35,77,39,5,0,157,9,22,23,0,0,58,146,333,650,52,0,1183
206071140,4,44,6,0,0,54,0,9,0,0,0,10,0,0,0,0,0,3,0,9,5,0,0,13,0,10,9,0,0,19,6,22,7,0,0,32,7,30,20,0,0,53,9,59,26,0,0,89,11,28,14,0,0,52,11,77,3,0,0,92,21,142,8,5,0,176,4,40,3,0,0,45,78,462,104,3,0,647
206071141,3,17,18,0,0,42,0,3,0,0,0,3,0,0,0,0,0,0,0,6,12,0,0,13,0,11,15,0,0,27,4,27,72,0,0,98,8,17,107,0,0,137,3,55,171,0,0,229,12,52,74,0,0,134,12,58,68,0,0,147,19,51,49,0,0,121,5,19,30,0,0,52,69,321,624,0,0,1011
206071142,4,24,18,0,0,45,0,9,0,0,0,11,0,3,3,0,0,7,0,3,10,0,0,17,0,11,11,0,0,27,3,27,44,0,0,72,6,22,49,4,0,81,4,38,111,0,0,154,5,37,59,0,0,107,10,70,63,0,0,144,14,130,58,0,0,199,0,37,24,0,0,56,40,413,453,5,0,919
206071143,18,56,16,0,0,88,5,4,6,0,0,9,0,9,0,0,0,7,4,7,7,0,0,23,10,18,4,0,0,32,14,38,46,0,0,106,9,39,63,0,0,112,23,73,72,3,0,172,22,51,44,0,0,115,32,123,44,0,0,195,74,173,35,0,0,288,8,36,12,0,0,65,221,625,365,3,0,1211
206071145,23,25,9,0,0,59,3,6,4,0,0,9,4,3,4,0,0,7,3,6,8,0,0,26,9,9,13,0,0,28,33,23,49,0,0,101,18,34,51,0,0,102,43,65,59,0,0,166,38,52,35,0,0,123,54,110,42,0,0,205,126,146,26,0,0,297,29,33,6,0,0,70,368,520,311,0,0,1205
206071517,28,39,20,0,0,87,3,4,5,0,0,18,9,3,8,0,0,23,3,7,10,0,0,18,9,24,26,0,0,55,22,58,106,0,0,181,32,57,137,0,0,224,46,105,184,0,0,339,49,73,101,0,0,223,82,194,92,0,0,365,184,241,58,0,0,489,21,62,45,0,0,119,484,870,786,4,0,2147
206071518,13,22,18,0,0,51,9,8,8,0,0,20,0,4,11,0,0,13,0,6,14,0,0,26,3,10,18,0,0,36,18,26,108,0,0,154,18,25,192,0,0,237,26,57,231,0,0,316,21,46,103,0,0,171,37,77,76,0,0,195,61,107,42,0,0,204,13,22,29,0,0,66,220,410,853,5,0,1491
207011146,49,9,0,0,0,63,13,0,0,0,0,12,5,5,0,0,0,8,12,8,0,0,0,15,13,4,0,0,0,20,47,8,0,0,0,59,40,15,3,0,0,61,88,24,4,4,0,123,58,20,0,0,0,77,126,26,0,0,0,152,262,40,0,0,0,299,50,9,0,0,0,58,774,152,11,0,0,944
207011147,110,28,12,0,0,149,18,7,0,0,0,27,8,3,0,0,0,11,14,4,8,0,0,25,8,3,0,0,0,13,69,28,13,0,0,109,40,27,31,0,0,96,97,56,35,0,0,187,61,36,10,0,0,104,125,51,9,0,0,187,527,75,9,0,0,611,104,20,13,0,0,134,1184,331,127,0,0,1645
207011148,181,19,4,0,0,201,18,4,0,0,0,22,16,3,0,0,0,19,22,4,0,0,0,28,31,5,0,0,0,36,98,13,3,0,0,112,97,11,10,0,0,117,181,32,19,0,0,225,121,22,5,0,0,145,277,44,7,0,0,329,746,50,0,0,0,803,202,14,7,0,0,217,1973,226,61,7,0,2264
207011149,157,22,8,0,0,189,29,7,5,0,0,42,15,7,0,0,0,24,22,7,4,0,0,35,22,10,8,0,0,43,66,23,19,0,0,108,56,22,37,0,0,116,138,59,49,0,0,244,92,49,30,0,0,170,204,76,18,0,0,301,674,106,8,4,0,801,126,22,20,0,0,166,1594,418,211,5,3,2230
207011150,118,14,4,0,0,134,17,6,0,0,0,20,12,0,3,0,0,23,30,3,0,0,0,36,24,4,9,0,0,35,81,24,18,0,0,124,70,20,24,0,0,107,152,44,49,0,0,248,113,48,15,0,0,178,198,44,19,0,0,262,671,84,9,0,0,762,101,14,5,0,0,125,1582,314,161,0,0,2053
207011152,56,19,27,0,0,103,3,0,4,0,0,12,5,5,7,0,0,13,12,6,20,0,0,37,10,11,19,0,0,44,42,21,106,0,0,168,26,16,153,0,0,195,57,29,182,0,0,273,34,35,91,0,0,155,80,50,67,0,0,198,349,144,46,0,0,536,56,30,30,0,0,113,744,360,756,0,0,1859
207011154,43,15,3,0,0,64,10,3,0,0,0,13,8,0,0,0,0,8,8,3,0,0,0,11,11,4,4,0,0,13,33,7,5,0,0,46,25,5,9,0,0,41,57,16,16,0,0,92,36,16,7,0,0,58,87,25,4,0,0,121,221,23,3,0,0,252,35,9,3,0,0,47,575,136,56,0,0,762
207011155,111,25,0,0,0,137,12,6,4,0,0,24,13,0,0,0,0,19,10,3,7,0,0,21,22,9,8,0,0,41,59,25,15,0,0,98,53,20,10,0,0,89,127,39,24,0,0,188,89,44,21,0,0,151,176,55,13,0,0,244,615,77,14,0,0,707,124,21,7,0,0,160,1416,329,119,3,5,1877
207011519,29,15,19,0,0,65,5,5,4,0,0,9,5,0,6,0,0,14,4,0,3,0,0,3,0,0,3,0,0,4,18,15,35,0,0,62,12,14,67,0,0,91,27,30,93,0,0,150,23,16,43,0,0,81,40,38,36,0,0,114,204,113,21,0,0,332,41,19,13,0,0,73,396,273,340,0,0,1009
207011520,35,5,24,0,0,68,5,3,9,0,0,16,6,5,9,0,0,12,0,0,18,0,0,17,0,5,25,0,0,32,11,4,108,0,0,131,14,5,190,0,0,208,27,17,216,0,0,258,36,15,78,0,0,127,37,28,72,0,0,136,179,59,41,0,0,276,41,14,30,0,0,83,392,165,796,0,0,1356
207011521,56,17,11,0,0,84,9,4,6,0,0,15,6,0,5,0,0,13,12,8,3,0,0,24,8,12,8,0,0,17,23,22,14,0,0,65,22,15,27,0,0,59,51,36,51,0,0,134,34,32,27,0,0,95,82,45,25,0,0,154,391,73,19,0,0,483,79,20,6,0,0,106,769,287,195,0,0,1259
207011522,59,17,14,0,0,89,9,7,0,0,0,15,8,0,5,0,0,13,8,7,4,0,0,20,13,4,7,0,0,25,33,20,19,0,0,64,37,10,38,0,0,89,72,26,86,0,0,182,39,29,47,0,0,115,77,46,35,0,0,159,383,81,27,0,0,493,89,18,12,0,0,122,812,260,302,0,0,1383
207021156,75,5,5,0,0,83,14,0,0,0,0,16,7,5,0,0,0,10,16,0,5,0,0,19,27,6,3,0,0,38,62,12,11,0,0,84,65,28,29,0,0,124,124,23,37,0,0,180,108,28,20,0,0,154,173,30,6,0,0,213,184,36,10,0,0,232,59,10,0,0,0,74,917,188,128,0,0,1234
207021157,122,32,37,0,0,194,22,6,4,0,0,32,25,3,5,0,0,32,28,9,17,0,0,49,34,15,16,0,0,64,86,43,105,0,0,229,82,47,129,0,0,264,208,112,174,0,0,494,134,101,49,0,0,283,236,121,39,0,0,401,336,81,14,0,0,435,117,39,40,0,0,194,1435,612,629,0,0,2672
207021159,118,24,0,0,0,146,15,4,0,0,0,20,18,3,0,0,0,25,35,9,0,0,0,45,36,8,0,0,0,42,107,20,12,0,0,138,88,30,12,0,0,127,201,55,10,0,0,269,127,47,4,0,0,184,286,68,7,0,0,361,443,58,0,0,0,496,139,31,3,0,0,172,1610,357,54,0,0,2016
207021160,80,21,0,0,0,95,25,0,0,0,0,24,11,0,0,0,0,16,24,7,0,0,0,32,35,4,0,0,0,35,97,21,0,0,0,115,105,33,0,0,0,147,197,63,5,0,0,260,141,43,4,0,0,192,240,60,3,0,0,303,247,40,0,0,0,287,104,21,3,0,0,129,1299,318,16,0,0,1641
207021424,102,12,3,0,0,118,28,0,0,0,0,26,17,3,0,0,0,23,23,0,7,0,0,32,37,0,0,0,0,41,104,15,23,0,0,143,90,21,57,0,4,176,201,28,49,0,0,276,136,26,15,0,0,172,297,35,8,0,0,334,334,19,4,0,0,358,101,10,15,0,0,126,1471,174,184,0,0,1835
207021425,48,50,11,0,0,105,10,7,8,0,0,23,12,3,5,0,0,16,12,12,7,0,0,27,15,9,12,0,0,44,61,42,35,0,0,135,42,49,55,0,0,148,94,123,64,0,0,284,85,106,37,0,0,228,151,118,25,0,0,299,155,72,10,0,0,238,57,49,18,0,0,120,740,644,280,0,0,1664
207031161,168,24,7,0,0,196,31,11,0,0,0,43,35,5,4,0,0,41,51,14,3,0,0,67,64,14,9,0,0,84,146,44,55,0,0,253,171,40,65,0,0,274,312,77,35,0,0,418,235,75,17,0,0,323,415,78,15,0,0,513,425,31,7,0,0,468,148,14,12,0,0,172,2200,433,218,0,0,2850
207031162,71,17,0,0,0,84,11,4,0,0,0,19,18,0,0,0,0,14,28,4,4,0,0,30,34,4,0,0,0,44,117,9,18,0,0,144,97,17,14,0,0,128,184,30,18,0,0,225,129,32,8,0,0,170,227,33,0,0,0,258,180,16,0,0,0,200,74,14,0,0,0,84,1157,174,65,0,0,1398
207031163,77,28,28,0,0,141,24,9,6,0,0,43,13,8,3,0,0,22,27,17,10,0,0,45,20,16,14,0,0,57,71,39,99,0,0,211,78,53,130,0,0,260,152,111,118,0,0,383,118,58,30,0,0,202,194,75,32,0,0,295,282,45,14,0,0,346,99,39,36,0,0,169,1160,479,529,0,0,2170
207031164,104,45,0,0,0,152,21,18,0,0,0,39,26,10,0,0,0,33,29,15,3,0,0,53,38,21,0,0,0,58,96,53,10,0,0,156,100,62,11,0,0,167,182,115,12,0,0,319,147,71,7,0,0,229,261,107,7,0,0,371,334,78,5,0,0,421,84,34,5,0,0,122,1426,622,67,0,0,2114
207031165,61,15,0,0,0,87,16,0,0,0,0,22,9,0,0,0,0,12,12,5,0,0,0,21,13,9,0,0,0,28,47,20,20,0,0,85,51,30,19,0,0,98,82,62,22,0,0,171,79,64,5,0,0,150,143,69,6,0,0,213,139,37,4,0,0,181,58,19,6,0,0,80,724,335,81,0,0,1139
207031166,51,16,3,0,0,72,17,0,0,0,0,20,14,0,4,0,0,22,19,9,0,0,0,31,35,3,3,0,0,43,61,13,25,0,0,107,60,27,36,0,0,125,125,32,16,0,0,167,90,18,5,0,0,115,160,24,0,0,0,186,117,13,0,0,0,131,66,16,5,0,0,84,819,184,109,0,0,1111
207031167,79,18,4,0,0,103,15,0,0,0,0,14,13,0,4,0,0,17,5,5,0,0,0,15,25,3,9,0,0,36,44,22,10,0,0,82,47,19,20,0,0,80,74,45,32,0,0,155,59,48,17,0,0,124,144,40,11,0,0,197,273,44,10,0,0,327,54,15,14,0,0,86,835,269,123,0,0,1225
208011168,100,10,0,0,0,114,15,0,5,0,0,19,19,3,3,0,0,22,15,11,7,0,0,34,26,4,0,0,0,34,97,15,3,0,0,113,85,7,8,5,0,96,166,32,10,0,0,208,133,31,9,0,0,172,274,35,3,0,0,319,525,58,9,0,0,591,101,10,0,0,0,113,1566,225,52,6,0,1848
208011169,145,32,16,0,0,190,19,10,10,0,0,31,14,7,9,0,0,27,20,8,5,0,0,27,32,13,0,0,0,49,70,24,30,0,0,123,46,15,44,0,0,103,119,45,78,0,0,247,81,30,41,0,0,156,175,72,43,0,0,296,825,137,43,0,0,1002,152,27,29,0,0,203,1702,415,343,0,0,2458
208011170,90,20,0,0,0,110,23,5,0,0,0,34,18,5,6,0,0,23,22,11,0,0,0,28,34,6,0,0,0,43,73,26,6,0,0,96,59,22,5,0,0,90,136,56,3,0,0,194,110,52,3,0,0,171,226,80,0,0,0,302,638,146,4,0,0,783,130,31,0,0,0,171,1558,462,21,4,0,2048
208011171,65,16,0,0,0,83,19,3,0,0,0,23,24,8,0,0,0,30,15,12,8,0,0,36,28,11,0,0,0,45,67,27,27,5,0,127,104,56,50,0,0,206,179,92,66,5,0,339,141,57,22,5,0,230,264,71,24,0,0,363,314,49,3,0,0,368,70,25,8,0,0,98,1302,420,206,19,0,1939
208011172,92,28,9,0,0,124,19,4,0,0,0,24,21,4,0,0,0,27,7,7,3,0,0,19,31,8,6,0,0,48,76,30,23,3,0,129,97,32,41,3,0,169,172,65,62,3,0,303,131,64,33,0,0,236,290,94,34,3,0,413,582,95,22,3,0,699,117,20,15,0,0,163,1638,450,257,16,3,2354
208011173,82,22,15,0,0,116,14,3,3,0,0,22,7,5,5,0,0,16,28,8,11,0,0,42,31,10,11,0,0,50,65,40,44,0,0,148,59,38,56,0,0,151,140,56,100,4,0,304,70,66,29,0,0,170,209,84,22,0,0,322,504,102,16,0,0,623,116,31,17,0,0,166,1321,476,331,8,0,2136
208021174,117,36,18,0,0,173,25,0,10,0,0,36,22,16,9,0,0,40,44,7,3,0,0,51,44,18,4,0,0,73,122,46,46,0,0,207,113,54,91,0,0,262,241,127,157,0,0,524,190,82,66,0,0,336,362,139,33,0,0,544,529,154,19,0,0,702,136,42,23,0,0,203,1949,712,480,8,4,3151
208021176,56,34,16,0,0,112,10,6,9,0,0,21,13,13,3,0,0,34,14,17,15,0,0,42,24,8,34,0,0,73,74,52,156,0,0,282,71,58,181,0,0,310,119,126,247,0,0,492,71,109,77,0,0,256,132,116,43,0,0,294,220,78,27,0,0,330,45,32,46,0,0,128,854,655,858,3,0,2365
208021177,91,28,23,0,0,149,18,12,6,0,0,36,10,11,10,0,0,23,14,8,13,0,0,37,15,10,12,0,0,32,53,37,77,0,0,165,34,42,125,0,0,206,103,80,171,0,0,349,72,71,66,0,0,208,109,112,64,0,0,284,405,138,35,0,0,580,136,58,35,0,0,227,1052,609,632,0,0,2295
208021178,89,48,4,0,0,134,19,7,4,0,0,28,10,9,4,0,0,30,19,11,6,0,0,37,25,7,11,0,0,37,61,43,32,0,0,139,64,41,38,0,0,141,143,89,70,0,0,303,96,87,23,0,0,209,198,162,18,0,0,383,429,131,14,0,0,577,115,59,12,0,0,182,1266,692,242,5,0,2210
208021179,61,20,14,5,0,101,8,4,6,0,0,17,11,3,4,0,0,18,14,6,3,0,0,24,12,6,13,0,0,27,50,17,44,6,0,109,41,34,65,4,0,140,71,30,95,0,0,200,55,42,51,0,0,147,100,42,22,0,0,159,290,46,21,0,0,365,55,16,21,0,0,92,750,269,357,9,0,1388
208021180,44,13,6,0,0,55,8,5,0,0,0,12,11,0,0,0,0,11,14,5,0,0,0,22,9,5,3,0,0,23,38,25,17,0,0,82,48,29,28,0,0,109,71,60,45,0,0,175,79,23,10,0,0,118,112,35,9,0,0,159,94,18,0,0,0,113,38,15,12,0,0,61,565,228,130,0,0,930
208021181,46,13,9,0,0,64,10,7,5,0,0,21,5,3,7,0,0,16,17,6,3,0,0,32,18,12,13,0,0,42,58,26,40,0,0,123,41,30,34,0,0,110,92,72,38,6,0,202,65,49,15,0,0,130,130,59,7,0,0,199,151,32,0,0,0,191,53,13,10,0,0,78,690,319,186,0,0,1199
208021182,51,19,19,0,0,92,6,7,5,0,0,22,10,3,7,0,0,18,9,7,7,0,0,26,22,10,14,0,0,49,36,41,69,0,0,144,44,44,134,4,0,228,79,81,161,0,0,320,72,73,42,4,0,193,112,87,27,0,0,223,194,61,8,0,0,266,48,31,19,0,0,101,684,480,508,10,0,1686
208021426,97,17,8,0,0,125,24,10,0,0,0,38,26,0,3,0,0,28,30,0,4,0,0,42,41,7,6,0,0,58,95,28,42,0,0,164,100,15,54,0,0,173,228,63,102,0,0,395,175,46,43,0,0,263,295,75,44,0,0,413,320,84,34,0,0,438,107,30,31,0,0,163,1535,376,372,0,0,2287
208021427,70,11,13,0,0,96,24,3,0,0,0,31,19,3,8,0,0,26,33,3,7,0,0,45,36,11,7,0,0,51,111,19,43,0,0,169,96,11,46,0,0,155,189,41,67,0,0,296,162,43,38,0,0,238,306,78,58,0,0,445,266,53,30,0,0,353,96,20,12,0,0,124,1411,299,317,3,0,2031
208031183,76,4,3,0,0,85,23,7,3,0,0,28,12,0,0,0,0,14,22,3,0,0,0,26,49,3,0,0,0,56,112,6,4,0,0,122,161,3,9,0,0,171,256,7,7,0,0,270,158,17,7,0,0,185,188,11,0,0,0,201,119,6,0,0,0,126,77,5,8,0,0,89,1253,80,43,0,0,1373
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
208031185,55,32,8,0,0,100,14,12,0,0,0,29,14,9,7,0,0,25,31,15,4,0,0,56,33,15,3,0,0,56,110,52,16,0,0,176,123,79,42,5,0,248,204,140,41,0,0,389,178,80,20,0,0,275,173,57,14,0,0,244,144,34,0,0,0,184,92,31,10,0,0,137,1173,557,174,5,0,1914
208031186,48,35,15,0,0,96,6,15,7,0,0,25,8,16,6,0,0,32,23,21,11,0,0,50,35,32,17,0,0,83,97,72,75,0,0,249,109,107,100,0,0,323,213,205,161,0,0,576,172,105,64,6,0,347,191,86,46,0,0,318,94,43,15,0,0,157,69,51,27,0,0,149,1067,793,545,6,0,2407
208031187,35,3,0,0,0,35,15,0,0,0,0,12,8,0,0,0,0,9,29,0,0,0,0,25,36,0,0,0,0,42,92,3,7,0,0,94,84,10,17,0,0,113,165,15,20,0,0,205,136,14,9,0,0,156,97,3,0,0,0,107,43,6,0,0,0,43,34,3,3,0,0,42,763,62,65,0,0,897
208031188,103,29,20,0,0,153,30,7,4,0,0,45,15,17,0,0,0,33,51,24,17,0,0,86,65,29,25,0,0,114,162,54,109,0,0,325,172,97,149,0,0,425,353,216,181,0,0,761,329,140,63,3,0,528,430,126,26,0,0,580,276,45,18,0,0,342,120,52,27,0,0,199,2113,835,639,10,3,3599
208031189,49,9,11,0,0,81,28,5,0,0,0,35,13,0,9,0,0,25,37,6,4,0,0,47,35,15,12,0,0,70,107,26,46,0,0,181,120,27,64,0,0,209,225,81,118,0,0,425,176,40,82,0,0,299,260,40,46,0,0,350,191,26,28,0,0,250,77,20,38,0,0,136,1326,298,476,3,0,2110
208031190,40,32,12,0,0,81,15,14,0,0,0,35,14,4,3,0,0,20,17,25,10,0,0,48,23,17,6,0,0,41,85,71,51,3,0,210,97,87,45,0,0,232,155,135,62,4,0,354,124,106,14,0,0,250,195,107,16,0,0,314,170,47,9,0,0,222,60,39,16,0,0,107,990,673,233,13,0,1913
208031191,61,3,5,0,0,76,13,7,0,0,0,20,13,0,0,0,0,16,27,0,0,0,0,26,23,0,0,0,0,30,79,7,16,0,0,103,112,10,28,0,0,152,191,22,26,0,0,235,158,18,12,0,0,188,235,16,0,0,0,249,143,17,0,0,0,156,73,10,3,0,0,84,1136,102,91,6,0,1329
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,94,56,12,0,0,159,31,20,3,0,0,51,17,20,3,0,0,38,28,19,0,0,0,50,54,43,11,0,0,105,129,96,38,0,0,264,160,156,54,0,0,370,292,246,56,0,0,590,216,184,26,0,0,427,353,169,16,0,0,537,346,109,3,0,0,458,122,45,16,0,0,181,1840,1156,234,3,0,3231
208041194,93,38,40,0,0,170,17,6,8,0,0,29,6,8,13,0,0,24,12,5,21,0,0,40,18,4,31,0,0,54,34,24,98,6,0,158,27,20,127,5,0,179,90,50,197,0,0,335,71,34,94,0,0,203,143,74,85,0,0,302,577,132,79,3,0,792,101,34,29,0,0,173,1189,433,820,17,0,2458
208041195,110,34,17,5,0,164,21,3,11,0,0,32,15,4,3,0,0,24,22,4,8,0,0,35,28,10,12,0,0,48,80,31,50,4,0,171,87,37,50,6,0,182,159,89,79,3,3,332,91,61,39,0,0,193,229,116,24,0,0,364,683,118,8,0,0,808,148,27,17,0,0,196,1676,556,305,16,3,2558
209011196,73,4,0,0,0,73,17,0,0,0,0,17,23,0,0,0,0,23,23,5,0,0,0,23,33,0,0,0,0,31,91,6,6,0,0,100,135,3,0,0,0,143,249,22,0,0,0,272,177,5,0,0,0,177,111,6,0,0,0,119,64,0,0,0,0,63,88,8,0,0,0,90,1073,55,9,0,0,1137
209011197,118,14,4,0,0,132,54,6,0,0,0,62,49,4,0,0,0,51,70,4,0,0,0,76,86,10,0,0,0,94,245,42,6,0,0,292,323,46,11,0,0,383,558,82,7,0,0,647,480,48,3,0,0,534,424,26,3,0,0,451,209,8,0,0,0,224,156,16,3,0,0,176,2782,308,43,0,0,3132
209011198,84,10,6,0,0,105,29,3,0,0,0,33,16,3,0,0,0,24,28,10,3,0,0,48,39,3,14,0,0,58,97,24,33,0,0,153,110,38,50,0,0,196,203,80,53,0,0,338,195,41,17,0,0,252,302,30,12,0,0,341,253,15,3,0,0,278,77,15,7,0,0,99,1445,272,209,5,0,1931
209011199,61,18,0,0,0,79,28,6,0,0,0,27,20,9,0,0,0,27,18,14,0,0,0,32,33,15,7,0,0,53,107,72,9,0,0,189,136,80,19,0,0,232,227,187,7,0,0,428,166,104,0,0,0,272,121,56,0,0,0,180,93,39,0,0,0,132,62,45,6,0,0,114,1070,645,56,0,0,1767
209011200,73,14,10,0,0,93,15,3,8,0,0,22,7,5,0,0,0,14,18,0,4,0,0,22,23,6,15,0,0,38,55,22,39,0,0,113,58,35,53,0,0,144,106,55,61,0,0,223,83,47,21,0,0,155,141,52,26,0,0,218,288,39,10,0,0,337,71,17,6,0,0,99,936,288,256,0,0,1479
209011201,58,0,4,0,0,60,14,0,0,0,0,13,8,0,0,0,0,8,12,0,3,0,0,13,10,3,0,0,0,18,42,0,12,0,0,53,25,4,11,0,0,44,79,8,23,0,0,103,52,0,10,0,0,66,95,4,3,0,0,106,292,9,5,0,0,309,69,0,10,0,0,81,755,35,95,0,0,878
209011202,100,12,0,0,0,113,29,8,0,0,0,36,33,7,0,0,0,43,45,10,0,0,0,59,74,9,0,0,0,79,196,38,6,0,0,238,230,64,7,0,0,302,427,87,3,0,0,522,358,36,5,0,0,403,364,18,0,0,0,377,227,10,0,0,0,244,137,22,0,0,0,155,2228,314,27,0,3,2571
209011203,139,14,0,0,0,148,42,6,0,0,0,48,23,9,0,0,0,29,49,3,0,0,0,57,67,8,0,0,0,75,177,26,0,0,0,205,226,41,0,0,0,265,400,74,0,0,0,472,340,51,4,0,0,400,429,20,0,0,0,451,198,12,0,0,0,213,117,19,0,0,0,136,2216,290,8,0,0,2512
