SA2_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
213041576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,15,24,32,47,12,4,152,0,6,21,24,32,47,12,4,156,748,731,715,669,593,398,158,33,4043,44,59,47,37,23,23,12,3,254,790,795,780,730,649,471,184,38,4452,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,4,3,0,0,21,0,5,3,5,4,3,0,0,25,693,820,807,706,671,418,172,62,4348,44,57,43,37,17,23,23,0,246,733,881,860,747,695,441,193,68,4617,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,10,20,28,42,52,12,8,169,0,13,22,28,42,52,12,8,175,1437,1548,1522,1370,1266,820,335,89,8396,88,115,90,78,46,41,31,9,498,1527,1672,1636,1479,1349,917,381,106,9067
213041577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,31,46,29,14,136,0,10,6,16,28,46,29,14,139,396,476,435,426,376,383,185,31,2702,35,68,60,47,40,33,23,0,308,433,553,497,481,443,463,234,41,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,4,0,22,0,0,0,4,6,3,4,0,21,388,457,479,409,416,499,216,60,2920,48,60,51,50,33,31,27,6,306,436,516,532,462,449,537,244,71,3248,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,21,30,54,26,15,155,0,10,5,22,33,54,26,15,165,780,931,915,834,787,886,399,91,5624,87,125,108,89,78,69,52,6,610,869,1069,1030,949,894,1004,481,109,6405
213041578,8,0,5,0,3,0,0,0,7,0,0,8,3,0,0,0,0,13,0,8,7,20,26,48,31,9,153,5,13,18,26,26,48,31,9,174,869,1164,1209,777,526,468,189,35,5237,88,138,114,85,63,31,15,9,534,958,1309,1340,883,611,545,239,56,5939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,7,0,0,24,0,0,4,4,8,7,0,0,29,858,1429,1127,748,605,601,219,109,5693,96,148,111,83,46,34,20,9,546,950,1583,1241,837,658,643,238,118,6270,8,0,3,0,3,0,0,0,11,0,0,8,6,0,0,0,0,10,5,6,7,29,31,53,31,9,181,5,10,22,34,35,53,31,9,205,1728,2598,2338,1526,1124,1065,404,149,10928,179,288,219,165,103,70,39,12,1075,1911,2895,2580,1720,1266,1195,471,165,12210
213051361,0,0,0,0,0,0,0,0,8,0,0,3,0,5,0,0,0,7,4,9,17,39,75,77,20,12,253,4,10,24,39,85,77,20,12,269,1281,1183,1088,1149,1177,644,257,63,6836,72,88,73,71,51,28,14,7,402,1357,1288,1184,1258,1302,746,285,83,7503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,11,0,0,34,0,0,3,4,15,11,0,0,36,1138,1209,1167,1228,1280,742,275,97,7143,56,76,75,52,38,38,10,8,351,1200,1281,1240,1286,1333,786,292,103,7528,0,0,0,0,0,0,0,0,6,0,0,4,0,5,0,0,0,7,4,9,18,49,86,86,20,13,283,4,10,21,48,94,86,20,13,298,2420,2389,2257,2378,2462,1385,531,159,13982,129,167,148,119,84,62,21,16,749,2562,2565,2429,2538,2639,1535,575,185,15032
213051362,0,0,0,0,7,0,0,0,3,4,0,3,0,4,0,0,0,4,0,13,12,21,68,111,67,9,303,4,13,16,21,77,111,67,9,318,1147,1263,1223,967,968,741,367,41,6725,97,136,81,69,53,33,17,5,495,1251,1409,1322,1065,1097,889,446,58,7535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,21,20,6,0,64,0,4,5,13,21,20,6,0,62,970,1246,1251,1053,1104,935,402,108,7069,72,121,94,42,49,46,19,7,443,1044,1368,1350,1105,1171,998,427,116,7576,0,0,0,0,7,0,0,0,8,3,0,3,0,4,0,0,0,6,0,17,15,33,90,131,70,9,372,0,13,19,33,95,131,70,9,382,2118,2512,2474,2024,2073,1675,765,149,13796,165,254,174,113,97,83,36,13,937,2293,2779,2672,2165,2267,1889,876,167,15111
213051363,3,10,10,6,0,0,0,0,27,0,0,0,3,0,0,0,0,4,4,11,11,10,10,18,8,7,74,10,11,19,19,16,18,8,7,104,701,1306,1103,530,366,220,60,11,4304,88,139,78,59,50,14,6,4,437,795,1462,1196,607,428,256,69,23,4844,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,5,3,3,0,5,6,0,0,21,603,1138,1004,526,415,220,66,31,4007,42,93,61,35,20,14,4,7,279,651,1232,1076,556,435,242,74,33,4306,11,10,8,6,3,0,0,0,36,4,0,0,3,0,0,0,0,10,3,11,14,15,19,19,8,7,83,18,15,24,21,21,19,8,7,126,1307,2447,2110,1051,777,442,131,41,8307,130,233,141,89,66,34,7,4,714,1449,2698,2271,1166,866,499,145,55,9147
213051368,3,4,3,0,0,0,0,0,10,0,0,4,0,3,0,0,0,16,0,18,16,22,46,51,39,19,194,6,22,22,26,46,51,39,19,222,944,1183,1247,934,769,572,289,97,6037,56,103,88,57,51,39,24,23,441,997,1306,1356,1014,868,661,351,137,6693,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,5,10,3,0,0,24,7,6,8,3,10,3,0,0,34,839,1236,1264,961,857,660,411,250,6474,73,89,76,55,33,30,34,43,428,918,1323,1348,1018,904,693,443,295,6942,3,6,3,0,0,0,0,0,18,0,0,4,4,6,0,0,0,18,0,18,19,21,55,54,43,18,228,11,26,31,30,59,54,43,18,256,1783,2419,2513,1895,1624,1231,701,349,12506,125,184,165,108,89,71,56,63,871,1912,2629,2707,2026,1773,1356,802,435,13635
213051464,0,0,3,8,3,0,0,0,21,0,4,7,5,5,0,0,0,21,4,11,25,32,41,25,7,0,144,3,22,41,47,47,25,7,0,189,1045,1209,1855,1154,630,370,110,20,6387,95,108,101,53,30,11,4,0,411,1141,1342,1997,1246,714,404,116,23,6983,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,8,5,7,3,3,0,36,0,6,8,6,11,3,3,0,42,959,1424,1894,1166,652,423,116,20,6662,56,101,91,47,23,12,11,0,343,1017,1533,1995,1228,682,438,128,25,7037,5,4,4,10,3,0,0,0,25,0,4,8,5,9,0,0,0,27,4,19,32,35,48,28,13,0,176,4,24,50,55,56,28,13,0,233,2005,2637,3746,2321,1277,793,223,41,13042,152,212,195,102,58,22,11,3,752,2159,2870,3992,2473,1394,841,246,42,14029
213051466,0,4,5,4,3,0,0,0,11,0,3,3,0,0,0,0,0,12,0,3,22,19,19,8,6,0,71,0,5,24,25,17,8,6,0,91,808,946,2558,999,359,286,69,5,6024,38,63,102,36,14,17,4,0,272,845,1020,2692,1057,387,307,75,4,6384,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,7,3,0,0,0,15,0,6,5,7,3,0,0,0,20,756,1313,2590,827,428,335,58,5,6315,34,68,81,31,18,9,3,0,239,789,1381,2678,863,451,345,67,5,6578,0,4,5,4,3,0,0,0,20,0,3,3,0,0,0,0,0,9,0,8,27,26,21,4,9,0,84,3,14,31,30,20,4,9,0,117,1558,2256,5151,1821,790,623,130,5,12339,70,132,188,61,34,24,6,0,508,1636,2397,5369,1919,843,654,142,7,12963
213051467,0,0,4,0,3,0,0,0,7,0,4,0,6,3,0,0,0,7,0,9,17,27,57,73,48,14,247,5,18,19,28,64,73,48,14,267,1127,1288,1206,1013,936,657,291,84,6601,86,116,87,59,58,49,45,32,525,1213,1415,1314,1097,1062,774,387,130,7388,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,12,17,11,12,3,52,0,0,7,12,15,11,12,3,56,1049,1412,1181,1162,1102,747,440,188,7269,53,112,92,69,46,57,73,81,581,1108,1529,1271,1244,1164,815,512,273,7915,0,0,3,0,3,0,0,0,13,0,5,0,6,3,0,0,0,11,4,7,19,32,73,81,51,21,301,7,20,23,39,79,81,51,21,324,2176,2701,2382,2171,2039,1399,727,267,13875,141,229,173,123,100,107,113,117,1107,2320,2944,2581,2340,2226,1593,900,402,15302
213051468,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,9,0,21,19,24,58,85,26,6,246,0,28,21,28,63,85,26,6,255,1246,2039,1789,1048,851,502,176,30,7684,74,131,110,61,47,26,12,7,460,1322,2200,1918,1141,964,606,215,46,8398,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,11,17,9,0,0,43,0,4,7,14,17,9,0,0,47,1265,2299,1724,1116,978,597,216,60,8254,88,145,86,67,37,29,11,3,472,1355,2444,1815,1195,1031,635,227,65,8769,0,0,0,3,0,0,0,0,6,0,4,0,0,5,0,0,0,11,0,24,27,33,77,91,32,6,292,0,27,25,40,77,91,32,6,300,2506,4338,3511,2166,1834,1095,390,95,15937,167,279,192,128,86,50,22,10,931,2675,4646,3731,2336,1996,1240,443,111,17168
213051579,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,9,5,4,13,7,0,4,43,3,8,14,9,10,7,0,4,54,509,770,1315,467,194,115,39,10,3417,29,38,57,27,10,7,0,3,173,542,822,1382,496,221,126,37,18,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,5,0,3,0,0,0,0,11,501,1091,1140,425,219,116,41,27,3560,28,68,41,9,5,8,0,3,167,527,1157,1186,437,231,122,44,28,3734,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,4,6,10,10,13,7,0,4,55,4,9,12,12,10,7,0,4,66,1006,1864,2459,893,410,230,83,34,6978,54,111,101,30,17,14,0,3,335,1070,1982,2564,938,451,248,85,46,7380
213051580,0,8,11,13,6,0,0,0,43,0,3,5,11,3,0,0,0,21,0,3,11,26,27,35,24,7,129,7,16,30,54,36,35,24,7,196,931,782,1065,1073,616,335,143,23,4976,40,48,60,56,22,12,8,0,243,977,845,1152,1181,668,371,176,31,5407,0,6,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,14,0,4,8,16,4,0,0,0,33,858,823,1178,1167,602,400,248,42,5315,38,30,53,35,29,9,13,3,216,898,860,1241,1221,631,415,259,48,5569,0,11,16,16,9,0,0,0,60,0,3,5,12,3,0,0,0,19,0,3,16,36,29,31,27,7,145,7,19,38,62,40,31,27,7,228,1791,1604,2248,2242,1214,728,395,70,10291,79,81,110,88,44,25,21,3,460,1874,1702,2397,2397,1300,784,440,81,10978
213051581,0,3,7,11,0,0,0,0,24,0,0,0,5,0,0,0,0,9,0,5,7,17,12,12,6,0,55,0,11,16,27,17,12,6,0,87,557,586,1003,617,277,169,53,16,3277,24,33,45,22,16,5,4,0,144,586,628,1061,668,308,182,59,18,3514,0,0,4,3,0,0,0,0,9,0,0,4,0,0,0,0,0,8,0,0,0,13,3,6,6,0,17,4,0,3,18,0,6,6,0,36,520,652,1028,617,295,192,83,53,3436,25,29,43,20,10,6,0,4,133,543,683,1070,652,305,200,81,61,3600,0,11,10,11,4,0,0,0,30,0,0,3,4,0,0,0,0,14,0,3,11,30,12,7,4,0,76,0,11,24,49,23,7,4,0,121,1079,1240,2026,1233,573,361,132,73,6718,52,64,85,38,19,11,5,4,273,1129,1312,2137,1321,609,385,139,73,7111
213051582,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,21,0,3,8,0,3,0,0,0,17,484,1087,1187,314,130,67,21,9,3295,48,97,67,19,3,6,0,0,243,532,1187,1266,339,134,67,22,9,3557,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,3,0,0,0,8,411,1282,945,238,159,77,22,5,3146,30,97,53,25,17,4,0,0,227,444,1381,999,262,176,85,24,3,3374,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,4,0,12,0,0,0,23,0,5,8,0,12,0,0,0,25,896,2373,2130,550,290,143,45,4,6433,79,192,120,48,23,12,0,0,470,979,2568,2261,595,311,157,48,7,6935
213051583,0,3,4,3,0,0,0,0,13,0,0,3,0,0,0,0,0,10,4,5,12,25,24,32,12,5,114,3,15,20,29,25,32,12,5,133,1766,2207,2941,1332,673,380,148,26,9460,136,208,184,73,39,19,4,3,663,1911,2422,3143,1435,736,426,162,33,10263,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,19,3,0,6,7,3,5,0,0,30,1513,2416,2787,1207,735,465,167,47,9344,95,191,159,74,43,18,10,3,591,1613,2611,2955,1284,780,489,181,49,9962,0,6,6,3,0,0,0,0,19,0,0,3,3,0,0,0,0,12,4,5,17,27,28,34,9,5,132,7,14,22,36,30,34,9,5,156,3281,4623,5726,2541,1405,845,319,64,18804,234,400,346,148,81,35,18,3,1261,3521,5036,6098,2723,1515,913,341,78,20225
213051584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,3,0,3,0,0,0,13,390,907,869,188,67,41,9,0,2470,41,79,56,10,6,5,0,0,196,434,990,927,204,74,44,12,0,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,963,672,132,94,51,10,0,2187,27,89,44,14,8,0,0,0,187,304,1046,721,144,108,52,10,4,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,3,0,3,0,0,0,9,661,1863,1543,325,160,89,14,0,4659,72,166,97,20,14,7,0,0,387,740,2037,1646,347,183,91,20,4,5062
213051585,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,5,14,19,23,10,3,78,0,5,4,14,24,23,10,3,83,696,755,1042,573,299,181,83,16,3640,47,67,73,19,12,5,3,0,232,740,826,1119,600,329,212,97,23,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,12,0,0,0,3,4,3,0,0,12,644,863,1005,559,358,227,121,19,3804,51,61,54,26,14,9,11,4,231,694,923,1060,594,376,233,134,28,4049,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,3,12,18,30,12,3,95,0,5,3,12,24,30,12,3,96,1333,1620,2047,1135,657,407,207,41,7439,100,129,132,51,20,15,13,4,462,1430,1750,2183,1194,703,453,228,49,7998
213051586,0,0,5,0,0,0,0,0,5,0,0,4,0,0,0,0,0,8,0,3,0,0,0,4,0,0,6,0,3,4,0,0,4,0,0,12,423,1076,1012,259,110,55,14,0,2940,239,470,329,114,31,14,12,0,1211,659,1547,1349,375,141,64,25,0,4173,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,325,1091,802,215,150,58,13,0,2643,35,73,53,14,0,0,0,0,176,360,1161,855,232,148,60,13,0,2824,4,0,5,0,0,0,0,0,10,0,0,4,0,0,0,0,0,8,0,3,0,3,0,4,0,0,7,4,3,4,3,0,4,0,0,16,741,2166,1814,476,252,113,22,6,5590,273,543,382,123,30,15,12,0,1387,1019,2714,2203,601,285,126,35,3,6993
213051587,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,5,0,9,5,0,0,21,0,7,7,4,7,5,0,0,26,473,938,1234,382,180,96,26,0,3333,28,73,53,14,9,5,4,0,176,503,1019,1295,400,191,106,28,0,3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,330,1014,1042,337,216,105,19,10,3077,38,61,47,18,13,3,0,0,181,376,1079,1088,355,234,114,19,10,3270,0,3,5,0,0,0,0,0,8,0,4,4,0,0,0,0,0,5,0,3,5,4,9,3,0,0,28,0,11,8,3,8,3,0,0,40,806,1957,2276,720,392,205,43,10,6416,68,136,96,25,19,10,4,0,367,880,2100,2379,752,420,220,51,11,6814
213051588,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,3,4,8,11,13,16,14,3,71,3,8,12,14,16,16,14,3,79,1017,1471,2043,829,367,246,93,12,6074,97,170,150,62,36,19,8,0,546,1114,1646,2202,899,416,284,118,18,6690,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,14,0,4,0,5,3,0,0,0,20,915,1610,1851,680,484,288,115,20,5978,87,139,142,52,31,22,8,0,485,1000,1761,1995,733,523,313,128,25,6480,0,5,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,3,6,3,11,14,18,16,12,3,86,6,7,11,16,18,16,12,3,91,1932,3086,3893,1512,853,539,217,30,12046,182,309,293,112,66,42,19,3,1028,2114,3407,4197,1636,938,601,245,39,13169
213051589,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,7,4,8,3,4,16,9,5,0,49,3,15,6,4,17,9,5,0,60,538,896,828,312,200,119,36,3,2932,58,70,71,19,10,4,3,4,240,599,980,902,340,227,133,43,6,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,13,0,0,3,0,9,0,0,0,13,535,1058,739,354,261,124,32,14,3125,59,74,45,27,13,7,6,0,236,596,1135,794,383,283,136,35,14,3374,0,0,3,0,0,0,0,0,6,0,6,0,0,0,0,0,0,7,4,8,9,4,20,13,5,0,64,3,15,12,8,23,13,5,0,75,1075,1952,1565,670,463,249,71,16,6054,116,149,116,51,24,13,7,4,475,1199,2110,1694,721,507,270,81,20,6601
213051590,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,10,0,9,20,21,50,51,19,3,177,4,11,22,21,53,51,19,3,189,885,849,1077,755,533,327,130,23,4580,43,43,62,43,22,15,3,0,237,930,894,1164,821,617,395,152,31,5002,0,0,0,0,4,0,0,0,3,4,4,0,0,0,0,0,0,6,4,0,3,10,16,10,3,0,34,5,7,3,9,14,10,3,0,46,739,1050,1096,800,608,419,158,40,4917,36,51,61,36,20,14,14,0,232,791,1099,1156,842,643,439,174,46,5199,0,4,0,0,4,0,0,0,9,3,0,3,0,5,0,0,0,18,0,6,27,27,65,56,18,3,212,10,13,28,29,75,56,18,3,233,1630,1893,2174,1559,1144,749,289,66,9499,85,90,126,77,47,26,20,3,469,1716,2000,2321,1670,1262,839,324,76,10210
214011370,0,3,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,9,0,25,33,32,57,66,45,21,277,4,29,31,35,62,66,45,21,296,1215,1671,1465,1329,1141,670,282,94,7870,59,78,65,74,50,37,21,25,408,1280,1778,1570,1437,1244,773,345,144,8574,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,12,13,7,6,4,54,0,5,6,14,13,7,6,4,63,1142,1810,1561,1379,1246,884,437,226,8690,61,92,62,46,45,39,48,52,441,1194,1910,1628,1445,1307,929,487,282,9193,0,0,6,4,0,0,0,0,6,0,3,0,5,0,0,0,0,8,3,26,43,46,77,72,47,25,336,3,34,41,48,80,72,47,25,355,2356,3481,3026,2709,2386,1558,716,318,16559,121,165,131,122,95,73,70,75,850,2481,3684,3199,2883,2557,1703,835,423,17764
214011371,0,10,4,3,7,0,0,0,22,0,10,0,4,4,0,0,0,18,0,13,33,36,66,94,58,36,342,6,31,41,46,71,94,58,36,382,1298,1617,1411,1300,1169,981,440,138,8366,87,151,124,140,114,62,47,27,743,1394,1797,1579,1491,1357,1136,541,201,9493,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,3,5,4,22,9,9,7,53,3,4,7,5,24,9,9,7,61,1271,1733,1555,1516,1384,1206,620,233,9509,102,150,119,93,78,59,64,53,717,1372,1883,1681,1616,1481,1265,677,289,10283,5,11,4,3,7,0,0,0,28,0,10,4,4,4,0,0,0,17,0,21,40,47,87,101,68,35,399,9,37,52,53,90,101,68,35,442,2571,3349,2963,2821,2558,2188,1058,369,17872,192,292,242,239,187,120,105,85,1465,2768,3674,3265,3109,2835,2408,1227,494,19778
214011372,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,4,6,27,21,40,62,78,79,37,344,6,29,21,39,63,78,79,37,350,987,1441,1160,1026,960,707,450,111,6839,113,140,102,110,107,64,42,20,698,1105,1608,1283,1174,1129,853,572,169,7887,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,11,16,12,11,9,57,0,0,10,12,16,12,11,9,59,861,1435,1224,1071,1046,886,617,277,7425,103,137,112,97,69,63,71,49,697,960,1575,1341,1174,1130,966,699,332,8184,0,3,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,4,6,27,26,45,73,89,89,43,399,6,31,28,51,77,89,89,43,408,1844,2876,2383,2096,2008,1591,1068,389,14265,219,275,210,204,175,130,116,68,1397,2065,3182,2620,2353,2257,1817,1264,504,16066
214011373,0,4,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,10,0,8,29,37,65,102,81,74,403,0,11,36,40,74,102,81,74,422,1036,725,1032,1232,1067,797,481,156,6525,22,47,40,43,35,32,55,39,318,1067,788,1107,1314,1170,933,616,276,7266,0,0,7,0,0,0,0,0,7,0,0,0,3,0,0,0,0,7,0,0,11,10,8,6,4,3,43,0,0,13,10,8,6,4,3,58,962,758,1221,1347,1170,1022,691,372,7543,32,19,35,38,33,31,54,106,351,995,782,1266,1392,1211,1064,761,484,7950,0,4,4,0,3,0,0,0,8,0,0,6,0,3,0,0,0,16,0,15,34,39,71,110,92,78,451,0,20,44,49,79,110,92,78,479,1997,1484,2255,2578,2233,1821,1175,525,14069,60,69,73,81,67,63,112,149,667,2060,1568,2371,2704,2378,1996,1378,758,15212
