SA2_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
202021027,6,0,0,0,6,0,0,11,191,61,4,0,260,3,7,9,265,24,0,293,450,187,18,8,655,9,0,8,662,38,0,700,42,16,8,0,67,0,0,0,67,0,0,68,0,0,0,3,5,0,0,0,5,0,0,5,689,263,22,11,989,9,10,16,1004,68,0,1069,5,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,11,0,0,0,11,0,0,11,14,5,0,0,17,0,0,0,17,0,0,17,694,267,24,11,999,9,10,16,1024,68,0,1085,130,34,9,4,187,4,0,4,185,22,0,215,6,0,0,0,5,0,0,0,5,0,4,12,836,299,33,22,1191,11,11,19,1211,88,5,1306
202021028,12,0,0,0,12,4,0,21,198,64,3,4,273,0,0,0,273,26,0,299,403,100,18,10,528,0,0,0,526,36,0,563,54,8,7,0,72,0,0,0,72,0,0,70,6,0,0,9,12,0,0,0,12,0,0,23,661,171,31,17,884,0,0,0,885,63,0,950,0,7,0,0,5,0,0,0,5,0,0,5,6,3,0,0,7,0,0,0,7,0,0,7,11,9,0,0,15,0,0,0,15,0,0,15,672,179,31,17,901,0,0,0,899,63,0,969,129,37,14,9,195,3,0,3,195,23,0,224,0,0,0,0,0,0,0,0,0,0,4,4,797,222,47,30,1094,6,0,6,1100,89,4,1188
202021029,11,0,0,0,11,0,0,6,124,10,7,3,143,0,0,0,143,5,0,151,225,31,7,0,267,0,0,0,266,8,0,280,25,0,5,0,31,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,8,369,44,22,5,440,0,0,0,444,18,0,464,8,0,0,0,8,4,0,4,15,0,0,15,5,0,3,0,8,0,0,0,8,0,0,8,15,0,3,0,20,4,0,4,21,0,0,21,384,49,21,5,462,8,0,6,467,18,0,489,63,0,5,0,68,0,8,9,74,17,0,86,0,0,0,0,0,0,0,0,0,4,9,6,447,48,30,7,527,7,5,11,537,34,12,582
202021030,19,0,0,0,19,6,0,26,405,41,13,0,461,0,0,0,461,33,0,494,610,134,15,6,766,5,4,10,780,12,0,788,69,19,10,0,102,0,0,0,102,5,0,110,14,4,6,10,27,0,0,0,28,0,0,28,1101,193,40,19,1356,10,6,12,1367,48,0,1414,6,3,0,0,3,0,0,0,3,0,0,9,12,3,0,0,16,0,0,0,16,0,0,16,20,6,0,0,23,0,0,0,23,0,0,18,1119,201,40,19,1375,10,6,12,1392,50,0,1436,249,19,8,12,284,0,0,0,284,24,0,312,4,0,0,0,4,0,0,0,4,0,0,9,1365,214,48,25,1659,10,6,12,1680,75,0,1753
202021031,23,0,0,0,23,0,0,25,373,60,17,4,452,7,0,9,457,31,0,491,610,98,14,3,724,8,5,8,739,17,0,760,73,8,7,0,87,0,0,0,91,0,0,91,0,0,0,5,6,0,0,0,6,0,0,6,1052,169,39,17,1277,20,3,18,1291,45,0,1343,5,0,0,0,8,5,0,5,9,0,0,9,12,0,0,0,11,0,0,0,11,0,0,11,14,0,0,0,23,5,0,5,21,0,0,21,1073,167,42,17,1296,19,3,21,1315,45,0,1364,180,26,4,4,211,0,4,4,217,11,0,225,4,0,0,0,4,0,0,0,4,0,0,4,1259,194,49,15,1517,19,4,24,1540,57,0,1595
202031032,6,0,0,0,6,0,0,6,160,22,5,3,190,0,0,0,190,18,0,202,292,28,4,5,328,0,0,0,332,17,0,347,37,7,11,0,53,0,0,0,53,0,0,53,3,5,0,15,22,0,0,0,22,3,0,29,501,52,18,23,599,0,0,0,598,36,0,634,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,7,0,11,3,0,0,0,3,0,0,0,3,7,0,11,503,52,18,23,601,0,0,0,604,36,0,638,124,8,0,6,142,0,0,0,142,33,0,173,0,0,0,0,0,0,0,0,0,0,0,0,629,68,18,33,744,0,0,0,746,70,0,811
202031033,11,0,0,0,11,0,0,11,200,5,3,5,216,0,0,0,218,14,0,230,381,46,0,12,437,0,0,0,437,6,0,442,39,4,13,0,58,0,0,0,58,0,0,58,13,0,0,12,27,0,0,0,27,3,0,32,632,56,16,28,736,0,0,0,741,15,0,753,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,8,0,0,0,8,3,0,13,5,5,0,0,10,0,0,0,13,8,0,25,640,58,16,28,747,0,0,6,751,27,0,779,110,18,4,8,146,7,0,7,155,44,0,201,4,0,0,5,9,0,0,0,9,0,9,18,752,78,24,45,902,11,0,14,911,71,9,993
203011034,23,0,0,0,23,0,0,25,424,40,8,3,482,3,0,3,486,29,5,520,859,89,28,4,974,7,5,5,985,16,0,999,107,21,21,0,145,0,0,0,145,0,0,145,0,4,0,10,16,0,0,0,16,0,6,22,1391,155,56,19,1619,8,5,10,1632,45,5,1689,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,0,16,0,0,13,20,0,0,0,18,0,0,0,18,0,0,17,1415,154,56,19,1638,8,5,10,1649,44,5,1709,182,36,6,4,237,0,0,0,235,13,0,251,0,0,0,0,0,0,0,0,0,0,0,3,1594,194,59,26,1878,11,5,10,1892,55,10,1958
203011035,26,0,0,0,26,4,0,33,340,46,5,4,390,0,0,0,391,29,0,420,712,67,12,12,803,3,0,4,806,5,0,812,111,13,7,3,132,0,0,0,132,6,0,144,4,3,0,11,19,0,0,0,19,0,0,19,1168,134,24,24,1349,6,0,7,1359,44,0,1400,12,0,0,0,12,0,0,0,12,0,0,12,6,7,0,0,7,0,0,0,7,0,0,7,11,7,0,0,17,0,0,0,17,0,0,17,1179,137,24,24,1367,7,0,7,1375,44,0,1420,282,22,7,3,324,0,0,0,327,18,0,345,0,0,0,0,0,0,0,0,0,0,11,10,1469,162,36,30,1691,6,0,8,1700,63,12,1776
203011036,20,0,0,0,20,3,0,25,261,28,11,0,297,5,0,5,301,19,0,317,445,81,24,4,553,3,0,6,559,18,0,579,63,3,0,0,68,0,0,0,68,0,0,68,17,0,0,6,26,0,0,0,26,0,0,26,780,113,41,15,945,10,0,8,954,35,0,984,9,0,3,0,6,0,0,0,6,0,0,6,8,0,0,0,7,0,0,0,7,0,0,7,13,0,3,0,17,0,0,0,17,0,0,17,794,114,40,15,963,10,0,8,973,35,0,1008,160,12,5,6,193,0,0,0,193,27,0,219,4,3,0,3,10,0,0,0,10,0,0,10,955,135,50,25,1168,10,0,8,1179,58,0,1235
203021037,30,0,0,0,30,3,0,33,425,95,10,0,530,3,0,3,535,28,0,563,917,139,28,5,1083,14,3,12,1098,34,0,1130,134,10,28,0,167,0,0,0,165,3,0,170,4,0,0,8,11,0,0,0,11,0,0,14,1476,239,56,8,1787,19,3,19,1806,66,0,1870,9,3,0,0,11,0,0,0,11,0,0,11,37,0,0,0,41,0,4,4,46,0,0,46,45,5,0,0,53,0,4,4,57,0,0,58,1518,241,61,8,1841,19,7,26,1864,65,0,1930,311,56,7,10,379,12,8,15,397,50,0,441,0,0,0,0,0,0,0,0,0,0,5,8,1828,303,68,25,2223,25,14,42,2261,112,8,2386
203021039,53,0,0,0,51,10,0,60,367,76,4,3,444,7,0,10,458,27,0,484,635,92,16,6,745,0,0,0,752,20,0,770,92,5,3,0,105,3,0,3,111,3,0,117,4,7,0,0,12,0,0,0,12,0,0,12,1093,175,30,8,1312,10,0,13,1323,49,0,1374,9,0,0,0,11,0,0,0,12,0,0,12,27,3,0,0,27,3,0,3,35,3,0,29,34,7,0,0,37,3,0,5,45,3,0,45,1129,184,30,8,1351,14,4,16,1364,50,0,1420,196,32,4,0,234,6,4,10,241,20,0,262,0,0,0,0,0,0,0,0,0,0,0,0,1325,219,33,8,1579,20,3,24,1606,74,0,1684
203021040,83,0,0,0,83,0,0,86,773,137,12,0,919,9,0,10,933,42,0,977,1583,147,30,6,1766,7,0,10,1781,34,0,1817,224,12,23,3,270,4,0,4,270,8,0,278,4,0,0,10,15,3,0,3,19,0,4,25,2580,305,66,26,2975,24,4,31,3006,80,3,3087,16,0,0,0,17,0,0,0,17,3,0,15,29,0,0,0,30,4,0,4,37,3,0,35,44,5,0,0,48,4,0,4,52,5,0,53,2622,312,72,26,3022,27,4,28,3055,80,3,3143,445,58,10,4,516,0,10,14,530,53,0,581,0,0,0,5,6,0,0,0,6,0,0,9,3066,373,77,31,3547,29,17,46,3594,132,10,3736
203021042,155,4,0,4,161,19,0,174,1288,150,36,8,1483,23,6,27,1514,51,0,1566,2053,243,38,4,2337,12,4,13,2353,39,3,2394,209,20,19,0,241,3,0,3,243,0,0,244,11,0,0,14,28,0,0,0,28,0,0,28,3559,411,88,31,4095,32,12,41,4134,89,3,4232,4,7,0,0,5,5,0,5,12,0,0,12,52,0,0,0,54,0,0,0,54,0,0,52,51,6,0,0,64,5,0,5,58,0,0,63,3617,416,88,31,4156,37,12,47,4202,96,3,4299,502,73,16,8,600,4,0,4,597,55,0,655,3,0,0,0,5,0,0,0,5,0,9,13,4122,490,107,35,4757,36,12,49,4809,155,15,4970
203021043,90,3,0,5,94,6,0,101,953,75,22,7,1055,17,3,18,1076,58,0,1134,1461,135,56,10,1668,7,0,7,1671,35,0,1707,169,11,22,0,207,8,0,8,205,0,0,210,7,0,0,12,15,0,0,0,15,0,0,19,2583,223,100,29,2943,24,3,31,2970,91,4,3066,22,3,3,0,29,3,0,3,40,4,0,41,33,3,0,0,40,0,0,4,39,0,0,39,59,7,3,0,69,4,0,7,78,4,0,85,2643,236,107,29,3012,33,6,40,3051,95,4,3152,563,54,22,17,654,14,3,18,673,60,0,739,8,4,0,3,13,0,0,0,13,0,11,23,3208,297,128,50,3684,47,8,53,3739,158,14,3915
203021044,53,0,0,0,53,7,0,58,411,91,10,0,515,6,6,11,529,17,3,552,966,149,18,4,1138,10,3,13,1155,34,0,1190,121,18,10,0,146,0,0,0,150,0,0,147,7,0,0,3,9,0,0,0,9,0,0,8,1507,255,39,12,1811,22,11,23,1836,56,4,1895,10,0,0,0,10,5,0,5,14,0,0,14,21,7,0,0,25,0,0,0,25,0,0,25,29,7,0,0,35,5,0,5,43,0,0,43,1542,260,39,12,1849,21,11,29,1879,56,4,1938,282,50,14,3,344,4,0,4,353,21,0,370,0,0,0,0,0,0,0,0,0,0,0,0,1819,313,50,14,2191,23,11,35,2226,79,4,2306
203021045,20,0,0,0,20,0,0,21,330,54,7,9,396,0,0,4,398,20,0,420,519,78,14,0,608,0,0,0,613,31,3,650,64,9,0,0,80,0,0,0,80,0,0,82,0,0,0,10,10,0,0,0,10,0,0,10,918,145,19,17,1092,12,0,13,1106,53,3,1159,0,4,0,0,3,0,0,0,4,3,0,7,22,6,0,0,26,7,0,7,30,0,0,38,23,3,0,0,28,7,0,7,38,8,0,42,942,145,18,17,1122,16,0,19,1136,59,3,1202,259,71,7,5,336,12,0,12,350,98,0,444,3,0,0,0,3,0,0,0,3,0,10,12,1199,215,24,15,1454,28,0,32,1490,158,11,1656
203021046,59,0,0,0,55,7,0,64,495,62,3,0,559,4,0,4,562,26,3,599,924,96,13,0,1036,10,0,10,1048,23,3,1071,61,5,3,0,79,0,0,0,78,0,0,77,9,3,0,6,11,0,0,0,11,0,0,11,1492,168,22,6,1685,11,0,10,1697,50,9,1753,5,3,0,0,10,0,0,0,10,0,0,11,22,0,0,0,27,0,0,0,27,0,0,27,28,8,0,0,40,0,0,0,40,0,0,38,1523,169,22,8,1727,11,0,10,1731,54,9,1792,273,34,5,0,309,0,0,0,313,15,3,335,4,0,0,0,4,0,0,0,4,0,0,4,1799,208,28,7,2039,12,0,15,2050,66,14,2132
203021047,49,0,0,0,49,12,0,59,415,80,12,3,518,3,0,7,522,45,0,571,710,112,17,7,839,18,8,25,863,34,0,900,94,22,23,0,137,0,0,0,141,5,0,148,14,0,0,19,34,0,0,0,34,5,0,36,1239,218,47,27,1533,20,6,31,1565,91,0,1658,7,3,3,0,20,0,0,0,20,4,0,24,20,5,0,0,26,0,4,3,27,0,0,27,32,9,3,0,44,5,4,8,47,4,0,55,1264,228,50,34,1575,27,8,35,1615,96,0,1708,305,87,4,3,401,10,5,10,413,86,0,497,5,0,0,6,3,0,0,0,3,0,5,8,1570,318,57,40,1978,32,12,48,2029,184,5,2213
203021485,16,0,0,0,16,4,0,24,336,56,7,3,404,8,0,8,407,14,3,424,686,103,16,0,814,6,0,6,815,15,0,831,115,32,22,0,177,0,0,0,177,0,0,176,8,5,0,8,20,0,0,0,20,0,0,20,1145,203,47,10,1405,15,0,14,1415,39,3,1455,10,0,0,0,8,0,0,0,8,0,0,8,36,12,0,0,46,0,0,0,46,0,0,48,43,16,0,0,61,0,0,0,61,0,0,60,1190,216,47,10,1461,15,0,14,1472,40,3,1514,269,21,9,7,301,11,0,11,312,28,0,341,0,0,0,0,0,0,0,0,0,0,12,10,1464,233,54,18,1772,23,0,21,1787,68,14,1870
203021486,38,0,0,0,38,18,0,55,329,58,3,0,392,7,4,8,399,33,0,432,521,111,12,6,651,14,0,19,669,52,0,727,71,20,11,0,93,0,0,0,93,7,0,100,9,0,0,15,23,0,0,0,23,0,11,27,928,190,25,18,1154,27,7,30,1185,94,9,1294,11,0,0,0,10,3,0,3,13,0,0,17,37,6,0,4,53,3,0,3,57,0,0,58,49,12,0,4,65,7,0,7,74,4,0,74,976,194,25,22,1219,29,7,34,1260,96,9,1367,513,171,9,22,718,19,8,27,738,300,4,1046,3,4,0,0,4,0,0,0,4,0,6,14,1496,369,36,46,1947,51,12,58,2006,400,23,2430
203021487,76,0,0,0,71,8,0,81,893,117,16,4,1029,8,4,12,1048,54,0,1104,1808,239,24,5,2068,9,3,10,2077,61,0,2137,204,42,31,0,285,0,0,0,285,3,0,287,11,0,0,10,18,0,0,0,20,0,0,20,2918,401,68,14,3400,20,11,26,3424,122,0,3549,17,0,3,0,30,0,0,0,30,0,0,27,49,6,0,4,60,7,0,9,71,0,0,70,68,9,5,4,87,7,0,9,93,0,0,99,2981,411,74,19,3481,23,10,42,3525,125,0,3644,550,76,20,5,656,0,0,3,658,55,0,715,5,0,0,0,4,0,0,0,4,0,3,8,3539,484,92,27,4143,31,10,42,4186,176,6,4367
203021488,8,0,0,0,8,9,0,17,72,7,5,0,79,12,0,12,90,19,0,112,126,45,5,3,178,9,0,7,185,27,0,212,28,0,10,0,45,0,0,0,45,0,0,45,3,0,0,3,13,0,0,0,13,0,0,13,235,52,20,7,313,13,0,13,325,48,0,377,6,0,0,0,7,0,0,0,14,5,0,17,5,3,0,0,9,0,0,0,15,3,0,17,14,0,0,0,17,0,0,3,21,11,0,32,252,52,20,7,331,16,4,19,347,61,0,407,144,47,0,7,206,19,4,22,224,103,0,330,0,0,0,0,0,0,0,0,0,0,5,10,394,103,19,19,540,36,3,35,575,160,5,747
203031048,46,0,0,0,46,4,0,50,531,67,19,0,619,15,0,16,634,29,0,664,978,125,32,10,1138,13,8,15,1155,21,0,1178,126,23,14,0,166,0,0,0,167,10,0,182,8,3,0,11,22,0,0,0,22,3,4,29,1648,213,61,17,1945,22,11,33,1977,68,4,2050,9,0,0,0,9,0,0,0,9,0,0,9,20,5,0,0,27,4,0,4,29,0,0,27,27,5,0,0,32,4,0,4,34,0,0,34,1675,225,61,17,1976,32,11,37,2014,74,4,2087,382,55,17,28,473,5,0,5,481,86,0,567,3,0,0,0,3,0,0,0,3,4,4,12,2060,272,75,46,2451,34,11,43,2499,155,10,2665
203031049,11,0,0,0,11,6,0,16,130,24,3,0,161,0,4,4,166,12,0,173,267,114,6,0,394,6,0,6,390,8,0,405,32,9,12,0,55,0,0,0,55,3,0,57,0,0,0,3,3,0,0,0,3,0,0,10,428,149,29,7,609,6,4,3,616,28,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,151,29,7,614,6,4,3,617,28,0,647,69,27,9,0,103,3,0,3,106,11,0,116,0,0,4,0,3,0,0,0,3,0,6,10,502,173,36,10,720,9,4,3,726,37,4,764
203031051,13,0,0,0,13,0,0,13,183,15,15,3,209,4,0,4,210,13,0,222,276,60,3,0,343,8,6,13,351,25,0,377,33,3,8,0,40,0,0,0,44,3,0,42,3,4,0,4,13,0,0,0,13,0,0,13,488,81,25,8,605,7,6,17,617,39,0,654,4,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,9,0,0,0,9,0,0,9,13,0,0,0,14,0,0,0,14,0,0,14,502,82,25,8,615,7,6,17,635,39,0,674,140,24,3,3,168,8,0,8,174,33,5,214,0,0,0,0,0,0,0,0,0,0,3,3,641,104,28,16,788,18,6,22,812,78,4,892
203031052,19,0,0,0,19,0,0,19,126,25,4,3,155,0,0,5,162,5,4,167,249,58,5,0,319,0,0,0,319,5,0,321,36,7,6,0,52,0,0,0,52,0,0,52,11,0,0,0,9,0,0,0,9,0,0,12,424,91,15,8,534,0,0,5,542,12,3,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7,424,91,15,6,539,0,0,5,548,12,3,561,55,4,9,4,70,0,0,0,70,11,0,79,0,0,0,0,0,0,0,0,0,0,0,0,480,96,19,10,606,0,0,5,613,22,7,640
203031053,98,0,0,0,94,4,0,101,1280,208,23,0,1508,5,3,10,1521,91,0,1612,2181,285,47,14,2515,17,7,16,2536,42,0,2573,269,39,51,0,355,0,0,0,361,4,0,364,15,4,3,26,53,0,0,0,53,0,4,56,3743,528,123,40,4432,20,9,32,4467,135,5,4605,20,0,0,0,19,0,0,0,25,0,0,28,69,3,0,0,73,0,0,0,73,0,0,73,84,7,0,0,97,0,0,0,95,0,0,99,3826,539,124,40,4525,23,9,31,4558,134,5,4704,587,97,28,0,708,11,0,10,720,40,0,761,7,0,0,0,7,0,0,0,7,0,3,8,4411,636,152,42,5242,28,11,40,5286,174,12,5471
203031489,41,0,0,0,41,3,0,40,494,87,9,0,595,5,0,9,603,39,0,634,1045,143,21,0,1209,7,0,7,1209,13,6,1227,147,16,19,4,186,5,0,5,191,0,0,187,11,0,0,18,31,0,0,0,34,0,0,36,1695,244,53,24,2021,9,0,16,2034,44,5,2085,5,3,0,0,6,0,0,0,6,0,0,6,25,5,0,0,35,0,0,0,35,0,0,34,29,7,0,0,37,0,0,0,37,0,0,43,1734,254,53,24,2063,9,0,16,2078,48,5,2128,278,37,14,0,332,0,0,0,330,17,0,351,0,0,0,0,0,0,0,0,0,0,3,8,2011,290,66,23,2394,17,0,14,2405,71,13,2489
203031490,64,3,0,3,63,6,0,68,813,146,22,3,985,5,6,8,993,58,0,1056,1629,253,31,19,1937,16,7,20,1957,32,3,1993,148,32,31,0,201,0,0,0,201,8,0,211,21,0,0,15,39,0,0,0,39,0,0,39,2614,426,85,38,3160,20,10,25,3190,98,3,3294,12,0,0,0,12,0,0,0,17,0,0,17,26,3,0,0,30,0,0,0,30,0,0,30,43,3,0,0,42,0,0,0,47,0,0,47,2656,433,85,38,3204,24,10,31,3238,98,3,3343,305,54,14,20,393,5,0,3,402,26,0,429,0,0,0,0,0,0,0,0,0,0,8,8,2963,482,97,65,3605,24,10,36,3640,125,7,3773
204011054,5,0,0,0,5,0,0,5,170,17,0,0,191,0,0,0,186,11,0,200,287,49,14,0,353,3,4,8,361,6,0,366,42,3,10,0,60,0,0,0,60,7,0,66,3,0,0,9,15,0,0,0,15,0,0,15,505,81,21,8,614,4,4,8,624,27,0,649,0,0,0,0,7,0,0,0,7,0,0,7,4,4,0,0,8,0,0,0,8,0,0,8,8,4,0,0,9,0,0,0,9,0,0,10,511,79,23,8,627,4,4,8,630,23,0,657,77,16,9,0,104,8,0,8,105,14,0,121,0,0,0,0,0,0,0,0,0,0,0,0,589,94,34,12,726,8,4,17,739,45,4,783
204011055,8,0,0,0,8,0,0,8,189,26,0,0,222,3,0,3,225,17,0,239,264,32,0,9,307,0,0,0,308,16,0,327,21,5,7,4,40,0,0,0,40,7,0,47,0,0,0,6,4,0,0,0,4,0,0,4,483,68,11,21,579,4,0,4,583,39,0,624,8,0,0,0,8,0,0,0,8,0,5,13,0,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,8,0,0,0,8,0,5,14,488,70,11,21,593,4,0,4,594,39,5,636,71,12,9,0,99,0,0,0,99,31,0,128,0,0,0,0,0,0,0,0,0,0,3,9,563,85,17,21,687,4,0,4,692,66,9,769
204011056,36,0,0,0,36,4,0,46,586,65,12,14,687,12,5,14,700,30,4,734,880,91,21,13,1009,6,3,15,1018,28,0,1052,135,17,9,0,158,0,0,0,158,6,0,169,14,0,0,7,26,0,0,0,26,0,0,26,1625,179,45,41,1883,19,12,23,1911,68,4,1984,7,0,0,0,8,4,0,4,18,0,0,19,35,5,3,3,49,0,0,0,50,0,0,54,51,5,8,3,64,5,0,5,71,0,0,71,1667,180,46,47,1946,21,12,27,1972,73,4,2051,435,62,27,19,547,7,0,12,554,63,0,616,0,0,0,4,4,0,0,0,4,0,0,5,2111,246,71,65,2495,29,13,36,2533,137,4,2671
204011057,3,0,0,0,3,0,0,6,301,41,12,3,359,0,0,0,362,29,3,392,549,94,24,6,673,0,0,0,678,35,0,716,38,20,10,0,60,0,0,0,60,0,0,60,4,6,0,17,25,0,0,0,25,0,0,25,889,159,39,24,1114,6,0,6,1124,61,3,1192,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,5,0,0,5,895,159,39,24,1120,6,0,6,1128,61,3,1196,121,19,6,0,147,3,0,3,150,23,0,169,5,0,0,0,5,0,0,0,5,0,4,9,1022,176,42,27,1271,9,0,9,1279,85,5,1370
204011058,10,0,0,0,10,0,0,10,147,7,6,0,161,3,0,3,165,5,0,170,231,23,0,0,254,0,0,0,255,0,0,255,23,0,0,0,25,0,0,0,25,0,0,25,7,0,0,4,9,0,0,0,9,0,0,9,406,28,8,4,440,3,0,5,447,5,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,28,8,4,444,3,0,5,446,5,0,459,79,3,0,5,93,0,0,0,93,15,0,105,0,0,0,0,0,0,0,0,0,0,0,4,481,33,7,12,535,3,0,5,541,21,0,560
204011059,9,0,0,0,9,4,0,13,180,12,3,0,193,0,3,3,196,4,0,201,215,24,9,3,249,4,0,4,259,7,0,265,22,5,10,0,31,0,0,0,31,5,0,40,0,0,0,8,8,0,0,0,8,0,0,8,418,39,20,9,492,4,4,8,496,13,0,513,7,0,0,0,7,0,0,0,7,4,0,6,4,0,0,0,8,0,0,0,9,0,0,9,14,0,0,0,12,0,0,0,19,4,0,14,430,45,20,9,501,0,4,8,512,12,0,526,81,15,3,5,105,7,0,6,113,34,0,147,0,0,0,0,3,0,0,0,3,0,0,6,515,62,21,17,616,14,9,17,630,50,0,679
