SA2_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
213021341,0,0,0,17,19,11,33,25,17,122,0,0,0,3,0,13,21,18,4,64,0,0,0,10,6,3,3,0,0,24,0,7,10,99,24,19,6,8,3,170,0,0,4,15,4,3,6,0,0,30,0,0,0,17,5,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,46,13,8,9,8,0,99,0,0,6,12,10,19,48,36,23,150,0,0,0,18,5,3,4,0,0,32,0,0,0,11,0,0,0,0,0,17,0,0,0,3,11,6,0,0,0,21,0,0,0,20,4,4,3,3,0,39,0,0,0,4,10,21,88,90,40,250,0,0,0,0,0,5,3,0,0,6,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,10,0,16,7,0,8,8,0,55,4,15,11,152,77,37,20,7,3,326,0,0,0,5,9,19,7,4,5,55
213021342,0,0,0,12,14,10,26,15,3,76,0,0,4,12,14,52,75,59,25,238,0,0,4,18,3,3,5,0,0,36,4,20,39,318,43,37,24,12,3,493,0,0,0,36,4,6,6,0,0,53,0,7,4,26,12,5,3,0,0,54,0,4,3,4,4,4,0,0,0,25,0,0,0,40,9,9,11,3,0,84,0,0,6,26,19,68,84,43,33,279,0,0,0,15,10,0,0,0,0,25,0,0,0,6,3,0,0,0,0,16,0,0,3,48,34,24,32,9,0,147,0,6,0,44,20,8,6,7,0,93,0,0,0,4,10,81,183,109,37,428,0,0,8,14,8,13,7,7,4,55,0,0,0,0,6,0,0,0,0,7,0,0,0,24,3,0,0,0,0,27,0,0,0,7,4,3,10,10,0,26,0,19,29,169,65,48,25,6,4,371,0,0,0,24,35,72,94,31,3,257
213021343,0,0,5,20,7,3,13,23,3,68,0,0,5,7,9,29,91,159,83,383,0,3,0,20,4,5,3,0,0,34,4,9,20,200,20,12,13,10,0,282,0,6,13,83,11,0,0,0,0,111,0,0,4,18,5,3,0,0,0,32,0,0,0,6,5,0,0,0,0,21,0,0,0,63,8,3,6,4,3,79,0,3,0,19,6,43,119,191,133,513,0,4,0,5,4,0,0,0,0,17,0,0,0,16,4,0,0,0,0,19,4,11,34,192,127,62,59,11,0,504,0,0,0,59,5,8,4,7,0,80,0,0,0,4,3,9,42,111,41,212,0,0,0,5,0,0,0,0,0,10,0,0,3,12,6,5,5,0,0,30,0,0,0,14,0,0,0,0,0,18,0,0,0,3,7,0,8,3,0,22,0,13,18,131,62,36,21,0,0,274,0,0,0,10,20,27,41,46,16,152
213021344,0,3,7,27,13,9,7,13,5,93,0,0,3,3,10,26,42,71,34,190,0,0,6,11,8,3,6,0,0,30,0,15,23,176,13,8,18,7,0,257,0,3,4,23,3,0,0,0,0,37,0,0,0,22,5,0,0,0,0,28,0,0,0,4,0,0,0,0,0,4,0,3,9,61,27,12,4,4,4,122,0,0,5,22,16,27,35,45,41,184,0,0,0,10,5,4,0,0,0,23,0,0,0,7,0,0,0,0,0,10,0,5,12,24,40,44,28,19,8,170,0,8,3,82,16,9,6,0,0,122,0,0,0,3,0,10,15,5,5,39,0,0,0,14,0,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,24,0,0,0,6,6,9,7,3,0,42,4,20,13,224,113,70,15,0,0,456,0,0,0,20,19,23,39,28,12,137
213021345,0,0,0,3,0,0,0,0,0,10,0,0,0,0,4,8,12,5,0,29,0,3,0,4,4,0,0,0,0,13,9,72,14,290,28,22,11,5,0,464,0,0,0,6,5,0,0,0,0,23,0,0,0,14,0,3,0,0,0,12,0,0,0,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,5,10,7,3,33,0,0,0,0,3,0,0,0,0,9,0,3,0,7,0,0,0,0,0,6,0,0,0,9,6,12,3,0,0,39,0,0,4,25,5,6,4,0,0,37,0,0,0,0,9,10,20,6,0,50,0,0,0,8,0,4,0,0,0,19,0,0,0,5,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,7,0,10,14,30,14,12,3,3,0,83,0,0,0,6,7,12,11,3,0,37
213021346,0,4,3,15,18,5,20,12,3,85,0,0,0,0,7,24,36,23,10,112,0,0,0,9,0,0,6,0,0,16,0,4,5,52,15,5,8,11,0,101,0,0,3,9,12,0,5,0,0,24,0,0,4,16,9,5,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,12,20,11,7,3,4,66,0,0,0,7,9,25,38,42,26,147,0,0,0,3,4,0,0,0,0,14,0,3,0,8,0,0,0,0,0,9,0,0,0,9,15,17,5,3,0,47,0,0,0,15,15,10,6,0,0,56,0,0,0,0,5,14,30,19,0,74,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,5,0,0,3,0,0,0,8,0,0,0,0,0,11,0,3,0,0,10,9,13,4,0,33,0,21,21,96,59,56,29,8,0,291,0,0,0,6,15,17,18,9,0,64
213031347,0,0,0,18,7,0,13,3,4,42,0,0,0,3,0,17,13,22,15,77,0,0,0,89,3,6,13,0,0,118,12,47,166,787,32,8,11,0,0,1070,0,4,8,71,9,6,8,0,0,98,0,0,0,35,3,4,0,0,0,43,0,0,3,10,0,0,0,0,0,20,0,0,3,17,3,0,3,0,0,30,0,0,4,20,4,12,25,44,22,131,0,0,0,22,5,0,0,0,0,31,0,0,0,39,3,0,0,0,0,53,0,0,0,0,7,4,3,0,0,16,5,25,20,170,11,17,13,0,0,256,0,0,0,5,0,3,17,10,7,44,0,0,4,26,3,5,3,0,0,46,0,10,18,108,7,6,0,0,0,159,0,0,14,30,6,0,0,0,0,60,0,0,0,11,3,3,0,0,0,18,0,3,22,160,38,22,16,5,0,264,0,0,0,10,11,16,22,6,4,71
213031348,0,0,6,29,6,8,3,13,3,60,0,0,0,0,6,17,26,57,24,122,0,3,6,49,10,10,5,0,0,84,7,34,102,597,34,13,4,3,3,800,0,3,13,81,9,3,4,5,0,122,0,0,0,21,0,6,0,0,0,32,0,0,0,4,0,0,0,0,0,9,0,0,3,22,9,6,0,4,0,48,0,0,3,30,6,0,12,25,49,127,0,0,3,43,19,4,0,0,0,68,0,4,4,35,3,3,0,0,0,54,0,0,0,0,0,0,4,0,0,7,0,7,16,143,29,20,7,4,0,233,0,0,0,0,0,0,6,10,9,25,0,0,6,16,0,3,4,0,4,33,0,0,0,8,0,0,0,0,0,12,3,4,97,152,0,0,0,0,0,255,0,0,6,3,0,3,3,0,0,18,0,7,28,222,37,39,18,3,0,349,0,0,9,8,10,16,17,10,4,70
213031349,0,0,0,16,3,0,10,10,0,39,0,0,0,4,9,10,19,10,10,60,0,0,6,68,6,10,6,0,0,95,0,13,45,290,28,14,10,0,0,393,0,4,3,61,7,0,5,0,0,88,0,4,0,42,9,9,4,0,0,65,0,0,0,10,0,0,0,0,0,15,0,0,0,13,9,4,3,0,0,34,0,0,3,17,17,32,42,45,14,164,0,3,6,15,6,3,0,0,0,29,0,0,9,41,0,3,3,0,0,62,0,0,0,3,4,5,0,0,0,13,0,3,18,130,27,16,22,6,0,216,0,0,0,0,0,4,10,8,0,26,0,0,0,7,0,4,0,0,0,14,0,0,0,6,5,3,0,0,0,9,0,0,15,30,0,0,0,0,0,52,0,5,4,7,0,0,3,4,0,27,3,3,16,104,44,20,14,0,0,200,0,0,0,10,6,15,15,3,0,51
213031350,0,0,0,13,9,7,3,4,5,39,0,0,0,0,4,20,21,48,21,106,0,0,0,22,4,0,0,0,0,27,3,12,17,71,8,7,10,0,0,121,0,0,0,16,0,0,0,0,0,25,0,0,0,5,3,0,0,0,0,3,0,0,0,3,0,5,0,0,0,6,0,3,3,27,14,3,0,0,0,52,0,0,0,13,3,6,9,18,12,59,0,0,0,8,3,0,0,0,0,22,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,5,0,0,0,49,0,0,0,0,0,0,10,7,0,14,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,13,14,0,0,0,0,0,30,0,0,0,9,0,0,0,0,0,7,0,9,9,145,57,25,8,0,0,249,0,0,0,5,13,21,34,21,12,107
213031351,0,0,3,14,6,5,11,0,4,38,0,0,3,4,3,6,21,37,11,86,0,0,0,15,5,4,3,0,0,31,0,17,33,331,18,20,6,3,0,434,0,3,0,34,5,0,3,0,0,47,0,0,0,13,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,4,18,9,4,0,0,0,39,0,0,0,21,0,27,28,43,31,152,0,0,0,10,6,0,0,0,0,19,0,0,0,15,4,0,0,0,0,23,0,0,0,8,5,11,0,0,0,23,3,6,6,63,10,7,0,0,0,104,0,0,0,0,4,5,6,3,6,13,0,0,3,5,0,0,3,0,0,11,0,0,0,5,0,3,0,0,0,14,0,0,30,66,0,0,0,0,0,101,0,0,0,5,4,4,0,0,0,16,0,7,12,126,44,20,14,5,5,223,0,0,0,4,11,12,18,9,0,60
213031352,0,4,0,26,8,9,6,0,4,56,0,0,4,9,13,33,55,115,53,286,0,4,0,21,4,0,0,0,0,29,0,3,11,77,10,3,4,0,3,124,0,0,0,22,3,0,3,0,0,34,0,0,0,3,0,4,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,54,20,6,4,0,0,92,0,0,0,25,3,16,27,65,31,172,0,0,0,20,7,0,0,0,0,27,0,0,0,12,3,0,0,0,0,12,0,0,0,0,10,5,9,7,0,38,0,3,7,44,16,8,0,0,0,74,0,0,0,0,0,3,12,8,0,22,0,0,0,7,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,9,24,0,0,0,0,0,31,0,0,0,12,3,5,4,0,0,25,0,14,16,197,79,37,14,0,0,359,0,0,0,11,21,28,44,38,14,147
213041353,0,0,0,6,10,7,51,22,13,110,0,0,0,3,0,6,10,17,0,39,0,0,0,6,3,0,0,0,0,9,8,43,59,521,12,28,20,3,0,708,0,0,0,6,0,0,0,0,0,15,0,0,0,3,5,7,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,0,13,14,9,6,3,0,56,0,0,0,3,8,22,30,19,7,81,0,0,3,3,0,3,0,0,0,15,0,0,0,7,3,0,0,0,0,13,0,0,0,6,4,0,0,0,0,8,0,4,4,10,5,0,3,0,0,27,0,0,3,19,11,26,57,14,8,141,0,0,0,7,4,9,0,0,0,12,0,3,0,6,3,0,0,0,0,17,0,0,0,3,0,0,0,0,0,5,0,0,3,6,13,11,43,16,11,101,4,21,16,126,76,49,37,16,4,353,0,0,0,4,0,8,3,0,5,22
213041358,0,0,4,10,11,8,18,10,3,60,0,0,0,3,4,7,8,9,0,31,0,0,0,4,0,0,0,0,0,11,7,61,81,767,88,49,36,18,0,1101,0,3,5,23,12,0,0,0,0,42,0,0,0,9,3,0,0,0,0,18,0,7,0,22,6,7,0,0,0,45,0,0,3,6,5,6,9,8,0,25,0,4,0,3,8,18,36,11,0,89,0,0,0,4,3,0,0,0,0,6,0,0,0,10,0,0,0,4,0,18,0,0,0,13,3,11,8,0,0,39,0,7,5,12,14,6,0,0,0,49,0,7,3,21,21,41,98,54,5,243,0,0,0,13,7,0,3,3,0,32,0,0,7,27,8,6,3,4,0,56,0,3,14,20,0,0,0,0,0,40,0,0,0,0,3,0,15,12,0,32,6,105,106,196,85,54,32,7,0,586,0,0,5,19,6,13,26,3,4,77
213041359,0,0,4,7,0,4,4,3,0,26,0,4,0,11,3,3,4,5,0,29,0,0,0,12,0,4,0,0,0,18,25,176,215,2526,157,86,80,15,0,3280,0,0,0,23,5,0,0,0,0,30,0,0,6,27,3,4,0,0,0,40,0,6,15,50,6,16,8,5,0,105,0,0,0,13,0,0,0,0,0,21,0,0,0,13,6,9,19,4,3,61,0,3,0,8,4,0,0,0,0,16,0,4,0,18,5,0,0,0,0,22,0,0,7,12,9,4,5,0,0,29,0,7,10,50,3,3,0,0,0,85,0,0,0,11,10,26,45,28,3,124,0,0,0,24,0,3,3,0,0,30,0,3,10,21,6,4,0,0,0,49,0,0,6,71,0,7,0,0,0,95,0,0,0,0,0,0,0,4,0,8,11,94,113,185,25,20,3,0,0,458,0,0,6,29,17,3,7,5,0,59
213041360,0,0,0,10,11,5,3,5,5,39,0,0,3,3,9,28,17,4,6,60,0,0,0,14,8,3,0,0,0,28,3,52,118,629,302,100,71,23,3,1301,0,3,7,25,15,8,7,0,0,57,0,5,4,21,11,0,0,0,0,47,0,13,10,46,6,13,6,0,0,107,0,0,0,4,4,4,0,0,0,17,0,0,0,12,16,31,47,19,4,128,0,0,0,3,6,0,0,0,0,12,0,0,0,16,5,0,0,0,0,22,0,4,5,26,23,19,4,3,0,83,0,0,4,38,13,12,4,0,0,81,0,0,5,23,39,60,91,47,5,262,0,0,5,8,3,3,0,0,0,25,0,0,4,4,0,3,0,0,0,11,0,0,5,24,0,0,0,0,0,28,0,0,0,0,0,0,0,3,0,11,6,40,80,71,37,11,4,3,0,255,0,0,3,73,81,78,83,25,3,344
213041461,0,0,0,3,3,0,4,15,13,37,0,0,0,0,0,3,4,9,5,20,0,0,0,5,0,4,0,0,0,8,4,20,20,182,24,22,10,3,7,290,0,3,0,11,0,0,0,0,0,20,0,0,0,8,0,3,0,0,0,8,0,24,36,48,20,14,11,0,0,158,0,5,5,0,0,3,0,5,4,16,0,0,0,0,0,10,19,11,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,8,0,0,3,13,5,4,0,0,0,27,0,0,0,0,11,19,56,51,18,146,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,3,0,6,17,22,11,13,3,0,0,71,0,0,0,26,12,14,12,0,10,73
213041462,0,0,0,0,0,0,4,0,0,6,0,0,0,0,4,9,0,0,0,13,0,0,0,13,5,0,0,0,0,18,9,74,46,401,84,38,23,8,0,694,0,4,0,10,0,0,0,0,0,20,0,0,0,7,4,0,0,0,0,14,0,17,17,31,9,4,9,0,0,85,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,10,3,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,7,10,0,4,0,0,25,0,6,3,29,11,8,3,0,0,66,0,0,4,3,4,6,21,12,0,54,0,0,0,7,0,4,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,22,22,37,6,6,0,4,0,99,0,0,5,21,19,16,15,3,0,87
213041463,0,0,0,12,0,3,14,15,0,51,0,7,0,13,8,7,18,4,3,64,0,3,0,26,15,12,8,0,0,63,3,57,100,649,206,86,58,16,7,1193,0,3,10,48,14,8,5,0,0,90,0,0,4,47,10,3,0,0,0,67,3,91,73,130,47,29,25,12,0,406,0,3,4,10,4,0,0,0,0,21,0,0,3,3,17,30,44,14,6,113,0,0,0,14,7,0,0,0,0,20,0,3,8,21,9,0,0,0,0,37,0,4,0,18,14,14,0,0,0,50,0,7,10,57,21,14,11,7,0,123,0,0,8,15,18,52,104,70,6,276,0,0,4,10,7,5,4,0,0,26,0,0,5,11,0,0,0,0,0,17,0,0,0,14,0,0,0,0,0,15,0,0,0,0,6,4,3,0,0,13,6,53,105,124,45,43,10,0,0,391,0,0,3,64,56,55,45,13,3,238
213041571,0,0,0,0,0,4,15,10,0,33,0,0,0,4,0,5,8,5,0,14,0,0,0,3,0,0,0,0,0,3,4,32,69,569,49,18,15,5,0,761,0,0,0,12,4,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,11,9,12,10,4,3,3,0,46,0,0,0,0,0,0,3,4,0,14,0,0,0,0,3,16,18,12,0,52,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,13,0,0,0,8,0,3,0,0,0,11,0,9,0,11,5,0,0,0,0,30,0,0,0,7,7,15,35,17,0,87,0,0,0,5,3,3,0,0,0,14,0,0,0,34,4,4,3,0,0,45,0,0,4,14,0,0,0,0,0,15,0,0,0,4,0,0,13,16,3,31,5,65,52,73,30,29,13,4,0,268,0,0,0,8,13,7,4,6,0,29
213041572,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,69,93,1406,45,63,39,4,0,1731,0,4,4,3,4,0,0,0,0,9,0,0,0,6,0,0,0,0,0,6,0,6,9,10,5,0,0,0,0,27,0,3,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,10,0,15,0,6,0,0,0,29,0,0,0,3,0,0,17,3,0,27,0,0,5,14,0,0,0,0,0,23,0,0,5,29,5,0,0,0,0,38,0,0,0,34,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,12,72,52,80,11,3,4,0,0,238,0,0,0,6,0,3,4,0,0,10
213041573,0,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,4,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,8,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,22,11,3,0,0,0,53,0,0,0,0,0,0,0,0,0,0
213041574,0,0,0,4,0,4,5,0,0,16,0,0,0,0,4,12,8,3,0,23,0,0,0,4,3,0,0,0,0,8,6,61,113,747,147,47,23,13,0,1149,0,0,3,9,7,0,0,0,0,15,0,6,0,12,4,3,0,0,0,22,0,24,21,68,15,17,4,0,0,146,0,0,0,4,0,5,0,0,0,11,0,0,7,9,10,17,22,4,0,69,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,7,0,4,0,11,7,4,0,0,0,39,0,0,8,19,8,0,3,0,0,41,0,0,5,11,8,30,46,18,5,126,0,0,0,16,4,4,3,0,0,30,0,0,0,9,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,70,60,52,19,6,7,0,0,205,0,0,0,46,24,16,32,4,0,124
213041575,0,0,0,7,8,9,15,6,0,52,0,0,4,6,12,33,26,15,3,104,0,0,0,4,5,3,0,0,0,14,0,22,60,356,96,83,47,14,4,694,0,0,0,14,9,7,3,0,0,29,0,5,4,15,13,0,0,0,0,42,0,0,4,18,6,7,9,0,0,46,0,4,0,6,0,0,3,0,0,19,0,5,0,13,20,75,79,50,11,256,0,0,0,4,5,0,0,0,0,5,0,0,7,3,4,4,0,0,0,18,0,0,4,33,22,31,10,3,0,106,0,0,12,22,14,14,12,0,0,75,0,0,3,15,27,65,104,42,7,266,0,0,0,3,4,4,3,0,0,15,0,0,0,6,0,0,0,0,0,4,0,0,0,9,4,0,0,0,0,12,0,0,5,0,3,0,11,4,0,23,3,31,35,67,34,18,5,3,0,186,0,3,5,42,74,60,91,18,4,296
213041576,0,0,0,5,0,0,21,9,4,41,0,0,0,0,3,4,5,10,0,25,0,3,0,6,4,0,0,0,0,13,0,20,20,197,20,14,13,7,0,289,0,0,0,9,0,3,0,0,0,14,0,5,0,6,5,0,0,0,0,15,0,0,6,5,9,0,0,0,0,14,0,0,0,4,3,0,0,3,0,15,0,0,0,4,5,17,15,13,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,3,3,0,0,9,0,0,4,16,3,3,3,0,0,35,0,0,9,15,19,29,66,37,3,185,0,0,0,5,0,0,0,0,0,3,0,0,0,9,0,4,0,0,0,12,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,12,5,0,15,8,27,37,90,45,45,11,3,3,266,0,0,0,15,6,14,15,0,0,49
213041577,0,0,0,0,4,4,27,9,3,50,0,0,0,0,3,6,6,12,4,31,0,0,0,0,0,0,0,0,0,5,3,12,19,114,11,13,5,4,0,177,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,6,3,4,0,19,0,0,0,0,0,9,8,5,4,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,7,0,0,0,7,6,4,3,8,0,28,0,12,0,7,3,3,3,0,0,33,0,0,3,0,5,17,47,22,5,104,0,4,0,3,0,0,3,0,0,9,0,9,15,45,19,4,0,0,0,92,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,5,0,21,3,28,30,63,27,31,20,8,3,212,0,0,0,3,7,5,11,0,0,26
213041578,0,0,0,4,0,8,18,11,0,48,0,0,0,0,0,0,8,6,0,22,0,0,0,3,0,3,0,0,0,8,8,88,125,907,54,23,32,12,4,1253,0,0,0,20,10,3,0,0,0,31,0,3,6,7,0,6,4,0,0,23,0,0,0,6,0,0,0,0,0,10,0,0,0,3,0,5,6,7,0,29,0,0,0,10,5,12,12,4,0,41,0,0,5,4,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,11,0,0,0,11,4,8,0,0,0,25,0,46,4,25,5,3,3,4,0,89,0,0,0,8,4,13,45,22,5,101,0,0,4,22,5,0,0,0,0,27,8,16,53,201,35,7,8,0,0,330,0,0,3,21,0,0,0,0,0,23,0,0,0,0,3,3,9,5,0,23,21,117,95,186,62,33,24,4,0,545,0,0,0,5,7,4,9,0,0,27
213051361,0,0,0,3,5,8,14,10,6,57,0,0,4,7,8,18,26,20,3,87,0,0,5,9,3,5,12,0,0,36,13,82,151,790,127,75,55,11,0,1308,0,3,0,20,16,9,7,0,0,54,0,5,0,23,7,8,0,0,0,37,0,6,0,8,8,0,3,5,0,32,0,0,0,10,3,11,4,0,5,33,0,0,0,4,14,64,70,59,25,244,0,0,0,4,7,3,0,0,0,18,0,0,0,5,3,0,0,0,0,15,0,8,10,124,39,25,12,3,0,227,0,12,0,36,6,13,7,6,0,78,0,0,0,6,14,41,88,41,6,196,0,0,4,15,9,9,5,10,0,42,0,7,28,104,37,19,8,0,4,206,0,0,10,32,4,0,0,0,0,51,0,0,0,0,0,4,10,6,3,21,5,56,81,173,74,81,33,12,3,514,0,0,0,14,15,41,26,8,9,117
