SA2_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
201011001,3141,3282,6424,807,837,1644,100,116,211,2718,2998,5714,66,69,137,49,56,106,15,18,33,22,21,39,20,16,42,13,14,22,0,0,0,3001,3305,6304,289,298,593,58,64,125,4157,4505,8662,269,275,540,7560,8062,15622
201011002,2742,3192,5944,333,355,687,78,92,165,1647,1859,3509,41,58,105,6,25,34,16,20,37,9,7,14,18,10,31,9,11,17,0,0,0,1824,2083,3906,193,193,386,46,47,91,2396,2676,5070,304,325,628,5445,6194,11641
201011005,2056,2117,4175,237,219,459,12,20,36,816,866,1677,19,29,52,9,8,15,6,9,18,3,4,10,0,3,3,5,5,6,0,0,0,875,940,1816,51,59,113,20,9,26,1187,1226,2418,165,149,318,3407,3493,6907
201011006,2036,2173,4210,249,275,526,58,53,113,1847,2059,3907,43,43,83,12,16,30,23,23,43,15,16,36,3,9,15,4,3,8,0,0,0,2010,2217,4232,125,121,244,56,69,121,2440,2681,5120,250,270,525,4727,5126,9852
201011007,1493,1384,2875,15,26,41,0,4,9,440,455,897,4,6,12,10,5,17,4,7,12,4,3,4,0,0,5,0,0,0,0,0,0,467,493,956,12,7,17,12,6,20,505,525,1036,60,43,101,2054,1958,4006
201011008,3850,4097,7945,526,538,1062,52,80,132,1781,1896,3674,47,61,107,26,26,46,22,17,38,10,10,23,6,5,11,4,0,0,0,0,0,1946,2094,4034,127,113,237,56,40,97,2653,2777,5432,508,533,1044,7015,7407,14418
201011481,2345,2538,4888,176,202,377,31,47,76,1276,1490,2767,28,27,56,16,18,32,15,29,50,6,14,16,12,15,32,3,0,4,0,0,0,1389,1640,3029,110,113,226,26,27,56,1713,1982,3690,294,325,617,4342,4850,9197
201011482,3801,4085,7882,488,528,1017,41,63,104,1791,1987,3777,39,42,87,11,17,32,23,18,39,18,14,28,9,12,19,3,4,9,0,0,0,1936,2162,4091,105,96,202,46,37,82,2573,2819,5397,290,315,604,6659,7220,13878
201011483,2689,2988,5680,317,352,666,53,57,108,1761,1905,3661,38,32,67,17,22,48,19,23,43,11,21,26,14,13,33,13,9,14,0,0,0,1926,2087,4008,209,187,400,55,39,92,2497,2662,5164,394,339,732,5585,5995,11573
201011484,3010,3417,6424,336,449,785,37,48,84,1602,1791,3393,47,49,99,32,35,67,10,12,25,5,16,18,11,3,13,4,8,21,0,0,0,1749,1964,3716,108,133,242,69,53,128,2269,2600,4873,498,560,1057,5775,6584,12354
201021009,1879,1797,3675,195,204,403,12,18,36,729,765,1497,13,17,24,5,3,10,5,14,11,0,7,10,3,4,4,0,0,0,0,0,0,771,831,1600,23,27,51,14,11,27,1002,1071,2071,230,203,433,3106,3077,6179
201021010,2415,2383,4793,222,251,473,21,23,51,766,759,1525,17,15,33,0,11,9,12,9,21,3,3,4,0,9,14,7,3,10,0,0,0,835,836,1671,40,38,71,15,16,33,1114,1135,2241,318,326,638,3844,3838,7676
201021011,2677,2817,5492,365,394,762,56,53,112,1003,1023,2031,33,34,68,15,13,29,15,19,27,16,7,19,10,17,25,11,15,23,0,0,0,1157,1179,2337,92,96,191,27,19,44,1640,1696,3332,386,408,793,4705,4914,9617
201021012,1959,1863,3819,107,77,187,15,12,20,711,698,1405,13,14,27,11,8,20,8,11,18,7,3,6,4,13,11,0,0,3,0,0,0,762,749,1513,11,17,30,10,12,18,899,849,1752,239,212,453,3091,2929,6025
201031013,1110,1016,2127,92,88,179,4,6,17,305,309,616,11,10,15,9,5,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,331,331,664,16,13,29,5,0,9,439,436,876,198,188,385,1751,1631,3388
201031014,1290,1249,2538,109,126,232,10,12,22,407,440,846,20,12,31,8,13,22,5,8,7,0,0,3,4,3,7,4,4,3,0,0,0,455,492,950,5,9,13,10,4,14,583,628,1206,505,211,709,2371,2089,4463
201031015,1526,1390,2914,69,70,142,14,10,29,562,539,1095,10,10,21,3,3,4,9,9,16,3,3,5,4,3,5,0,3,3,0,0,0,602,575,1181,3,7,14,10,8,20,687,662,1350,215,168,382,2425,2224,4650
201031016,2237,2352,4588,424,535,960,20,35,56,651,747,1399,22,28,45,14,15,27,13,9,18,4,5,8,4,3,10,0,3,0,0,0,0,725,842,1566,28,43,69,24,11,41,1203,1433,2640,290,297,585,3736,4089,7816
201031017,1771,1658,3432,112,122,234,21,20,36,502,475,971,11,9,23,4,8,10,0,7,10,7,4,12,6,4,8,0,0,0,0,0,0,553,522,1073,8,15,25,9,9,16,679,672,1351,303,248,552,2759,2582,5336
202011018,3450,3577,7026,366,395,758,56,91,154,1895,2117,4012,62,62,122,27,45,73,26,26,51,14,19,32,23,15,31,15,17,27,0,0,0,2127,2382,4512,251,265,525,71,52,123,2811,3099,5909,593,623,1217,6855,7292,14154
202011019,3169,3349,6512,422,463,881,50,57,109,1558,1788,3347,41,45,83,18,20,34,4,10,14,10,8,15,5,8,14,4,6,10,0,0,0,1691,1940,3634,89,99,188,43,49,90,2244,2551,4794,371,449,821,5783,6342,12125
202011020,3380,3645,7025,422,442,864,64,89,153,1736,1978,3717,43,63,108,23,29,56,17,18,37,12,13,28,6,15,14,16,16,33,0,0,0,1918,2230,4148,176,205,381,43,31,74,2562,2900,5468,375,467,840,6321,7011,13332
202011021,2245,2377,4627,238,250,484,50,66,112,1225,1554,2782,32,38,79,19,20,40,20,26,43,9,7,9,10,14,19,4,4,4,0,0,0,1356,1732,3084,114,139,256,26,33,60,1730,2151,3885,214,227,441,4191,4759,8953
202011022,4991,5602,10594,828,940,1771,83,110,195,2271,2562,4831,85,73,159,45,32,77,28,28,57,19,22,38,20,23,44,15,15,27,0,0,0,2553,2867,5420,188,223,409,83,142,229,3653,4167,7819,687,746,1435,9339,10518,19858
202011023,1673,1638,3307,102,103,201,26,26,54,644,670,1312,14,13,27,9,7,23,0,7,7,5,0,5,0,3,3,0,0,0,0,0,0,696,731,1427,20,24,41,9,10,22,830,872,1703,75,64,135,2568,2574,5138
202011024,2704,2793,5497,416,420,833,71,71,140,1385,1415,2802,33,40,73,12,21,36,21,17,46,7,4,8,13,14,26,9,14,18,0,0,0,1553,1591,3138,62,69,135,13,19,33,2046,2096,4141,198,188,381,4947,5075,10025
202011025,3258,3436,6687,522,631,1157,88,100,192,1846,2046,3888,45,56,101,20,25,52,28,28,58,8,6,16,16,17,40,21,15,39,0,0,0,2075,2305,4377,109,145,260,50,69,117,2761,3153,5914,328,331,669,6346,6918,13269
202021026,2505,2413,4916,100,94,195,43,45,86,1011,1013,2028,21,24,41,7,9,17,10,15,29,10,0,10,11,6,17,0,3,8,0,0,0,1108,1115,2226,21,24,49,16,9,24,1245,1249,2493,250,212,461,3995,3876,7873
202021027,2635,2991,5624,575,616,1191,70,56,123,973,1148,2120,22,37,61,16,18,33,28,24,46,6,4,15,9,17,28,4,5,10,0,0,0,1124,1317,2441,62,108,168,26,21,41,1788,2056,3845,915,502,1417,5338,5547,10885
202021028,2796,2606,5401,222,247,473,41,39,84,978,988,1966,21,35,56,5,7,8,15,12,20,10,5,18,4,7,17,8,9,12,0,0,0,1078,1101,2173,42,48,91,20,9,31,1361,1402,2768,336,372,709,4499,4377,8877
202021029,1401,1301,2702,133,139,266,13,20,38,584,538,1125,21,15,33,6,4,7,8,5,13,0,0,0,0,7,11,0,0,0,0,0,0,643,589,1229,11,16,27,11,6,18,796,746,1548,315,274,591,2512,2325,4840
202021030,2805,2983,5794,485,497,986,51,57,105,1005,1085,2087,14,19,37,7,14,25,11,6,16,5,5,11,4,0,7,0,6,8,0,0,0,1098,1194,2290,129,107,236,26,10,42,1736,1819,3554,339,375,710,4878,5180,10062
202021031,2133,2288,4423,238,279,515,33,35,78,899,954,1854,23,26,52,8,8,12,8,9,21,12,5,11,0,0,3,7,5,6,0,0,0,993,1046,2039,80,83,163,18,9,31,1333,1413,2746,198,199,396,3664,3895,7562
202031032,1508,1448,2960,71,75,146,10,9,24,474,515,987,14,14,28,3,10,7,4,11,14,0,3,4,8,5,6,7,0,5,0,0,0,516,565,1082,4,12,20,8,4,13,599,655,1256,242,220,465,2353,2328,4679
202031033,2232,2093,4329,251,278,527,26,32,58,449,508,957,33,36,64,11,6,20,9,6,21,4,3,14,4,0,8,0,4,6,0,0,0,536,597,1137,38,43,82,23,16,40,852,935,1784,443,432,878,3528,3460,6991
203011034,2105,2027,4129,268,260,526,11,20,27,983,1030,2016,15,16,29,7,9,12,6,10,15,5,7,12,5,4,3,3,3,8,0,0,0,1034,1085,2122,16,24,50,18,30,50,1347,1401,2742,163,160,323,3611,3576,7192
203011035,2426,2254,4678,152,141,293,21,16,40,954,968,1920,21,18,42,0,3,5,5,8,17,0,6,3,5,10,17,0,4,4,0,0,0,1012,1032,2041,33,27,57,13,14,27,1206,1218,2424,251,240,489,3883,3709,7589
203011036,1850,1788,3635,170,189,361,12,15,29,766,790,1557,14,17,34,3,5,16,4,3,12,4,3,5,10,7,20,7,0,3,0,0,0,827,852,1673,22,33,56,9,9,21,1029,1087,2110,231,243,474,3107,3115,6220
203021037,3456,3790,7245,333,392,721,82,76,156,1966,2179,4141,50,63,110,30,20,49,21,14,35,24,17,41,16,12,30,5,5,9,0,0,0,2179,2388,4566,466,323,792,58,36,94,3034,3141,6169,326,340,661,6809,7270,14075
203021039,3061,3332,6396,341,328,669,80,95,182,1749,2066,3818,43,57,99,19,15,28,23,19,45,24,26,52,17,18,33,10,14,22,0,0,0,1963,2316,4274,342,320,661,49,50,93,2694,3007,5706,399,399,800,6161,6739,12901
203021040,4795,5300,10101,849,926,1774,96,88,185,2701,2995,5690,65,63,132,30,34,63,32,23,59,24,20,48,9,13,28,4,10,10,0,0,0,2965,3257,6220,379,379,753,74,83,156,4263,4638,8905,382,406,783,9445,10341,19789
203021042,6165,6539,12701,808,809,1621,123,160,288,2745,3036,5786,61,77,132,26,46,73,55,45,93,29,51,78,16,8,24,16,17,33,0,0,0,3075,3442,6514,602,436,1041,53,42,92,4545,4728,9274,437,391,832,11145,11657,22800
203021043,5248,5289,10537,1037,1144,2181,44,52,98,1984,2079,4063,43,54,97,12,10,19,13,22,44,6,7,17,8,11,24,10,13,24,0,0,0,2132,2249,4382,175,217,392,59,45,102,3397,3660,7058,1522,406,1928,10173,9352,19520
203021044,3680,3916,7594,523,547,1075,31,36,73,1290,1418,2700,34,48,78,12,13,28,13,13,33,13,9,23,4,8,12,9,12,19,0,0,0,1410,1551,2962,74,94,169,47,33,75,2061,2226,4282,263,327,590,6004,6462,12471
203021045,4140,4520,8655,431,467,895,47,58,100,1479,1710,3191,29,44,75,16,14,32,10,14,28,12,15,21,3,3,9,3,6,9,0,0,0,1600,1867,3467,199,190,388,57,49,105,2287,2575,4857,614,630,1248,7038,7719,14762
203021046,2672,2850,5523,312,324,634,54,58,116,1267,1367,2636,30,30,56,12,13,24,12,21,31,7,10,16,0,0,0,8,8,11,0,0,0,1391,1514,2906,212,217,426,33,27,61,1948,2079,4029,189,189,377,4806,5121,9927
203021047,4047,4367,8414,445,451,899,40,44,79,1819,1931,3745,43,40,80,18,21,42,25,17,39,16,22,34,17,18,35,5,4,10,0,0,0,1978,2095,4072,276,297,573,79,98,177,2778,2942,5714,424,436,857,7250,7739,14994
203021485,951,1059,2004,143,167,308,59,62,121,2642,3022,5663,37,55,94,16,17,32,18,18,35,7,11,19,11,12,18,14,12,31,0,0,0,2808,3209,6019,250,214,468,40,46,88,3240,3639,6880,200,232,434,4392,4927,9317
203021486,4891,4986,9870,646,723,1373,63,85,150,1647,1706,3357,37,51,93,19,27,49,25,29,58,20,16,34,8,5,16,9,3,9,0,0,0,1833,1934,3769,359,355,719,56,34,91,2902,3049,5951,747,713,1460,8534,8746,17281
203021487,5414,5843,11255,864,927,1790,107,115,222,3445,3873,7316,69,99,171,37,39,77,25,39,63,20,17,41,17,24,41,12,12,28,0,0,0,3736,4216,7961,586,456,1041,93,82,171,5276,5682,10959,476,558,1027,11161,12087,23243
203021488,2135,2269,4401,207,232,437,26,22,48,979,1035,2011,24,31,51,15,14,31,14,8,18,9,9,24,0,6,8,0,4,3,0,0,0,1066,1126,2189,206,178,384,33,25,55,1516,1560,3068,525,567,1091,4166,4387,8559
203031048,3850,4077,7926,851,946,1797,86,77,163,2259,2507,4765,64,75,134,19,27,47,23,18,37,22,18,40,10,11,19,8,14,22,0,0,0,2489,2744,5233,103,131,240,43,47,93,3490,3868,7358,293,330,622,7637,8272,15907
203031049,1482,1518,3000,238,241,478,15,16,32,869,883,1755,21,20,37,9,3,10,4,12,20,0,0,3,7,7,8,6,4,9,0,0,0,926,950,1882,76,74,147,18,9,28,1251,1278,2530,234,216,449,2978,3011,5983
203031051,2107,2176,4283,347,373,723,45,38,83,1477,1633,3109,31,30,60,3,0,3,13,19,22,12,15,28,6,13,20,4,0,0,0,0,0,1581,1746,3329,49,60,105,8,14,25,1993,2188,4183,385,402,791,4478,4773,9255
203031052,1210,1399,2611,240,262,502,13,13,28,739,855,1595,16,19,27,4,8,17,3,7,11,5,11,16,12,12,14,9,6,11,0,0,0,796,926,1720,47,36,82,7,4,8,1088,1225,2313,201,213,410,2501,2837,5337
203031053,5462,5586,11047,1644,1672,3315,108,116,221,2940,3168,6106,74,59,126,16,12,34,45,44,88,13,16,31,17,20,40,14,18,31,0,0,0,3217,3452,6671,281,314,597,79,75,155,5225,5517,10739,563,614,1172,11249,11709,22963
203031489,2075,2185,4264,363,321,687,53,66,116,2037,2201,4244,34,47,83,22,22,47,17,18,36,8,7,16,18,21,38,6,6,9,0,0,0,2193,2384,4578,204,204,404,41,33,73,2798,2940,5740,250,263,515,5122,5393,10517
203031490,4505,4879,9384,1117,1262,2380,60,92,149,2273,2561,4834,36,53,88,15,18,33,24,27,54,15,12,27,16,27,39,4,13,20,0,0,0,2442,2803,5243,138,155,297,43,70,111,3735,4290,8023,433,488,926,8676,9656,18332
204011054,1930,1892,3818,353,388,739,22,29,44,637,572,1209,22,29,56,14,8,23,4,11,19,6,8,13,4,3,11,0,0,0,0,0,4,715,663,1369,44,58,103,17,12,27,1128,1118,2244,254,237,489,3312,3245,6557
204011055,1887,1953,3843,320,353,676,57,62,118,495,526,1025,25,31,58,9,19,24,6,15,24,7,11,12,10,3,9,4,6,8,0,0,0,618,673,1293,38,49,84,11,11,18,988,1093,2073,358,348,702,3232,3393,6623
204011056,3977,3990,7968,796,885,1681,42,47,87,1671,1801,3471,49,49,99,26,22,46,16,10,32,7,7,16,12,13,26,5,7,15,0,0,0,1837,1962,3801,80,100,176,45,36,82,2758,2987,5738,468,491,960,7205,7460,14668
204011057,2478,2448,4928,699,744,1450,85,74,160,1030,1117,2151,37,64,104,16,16,30,21,25,44,11,12,20,14,9,29,8,8,13,0,0,0,1223,1326,2550,116,122,230,22,14,45,2065,2211,4272,449,462,915,4992,5125,10117
204011058,1217,1126,2341,201,226,427,48,37,86,441,450,887,11,15,32,5,4,7,10,3,13,7,4,12,10,6,22,4,5,9,0,0,0,533,528,1059,37,39,74,8,12,23,776,808,1587,190,188,382,2185,2128,4310
204011059,1729,1829,3558,356,404,768,36,28,65,466,494,960,34,32,64,11,7,22,6,6,12,4,3,8,14,7,18,3,0,8,0,0,0,570,583,1156,115,63,179,27,13,45,1072,1066,2138,308,277,585,3112,3178,6290
204011060,1185,1055,2236,67,52,125,94,56,148,422,404,827,225,132,358,43,22,61,14,9,30,11,3,11,63,31,95,20,10,35,0,0,0,887,673,1556,47,46,96,6,12,19,1011,783,1792,197,166,364,2391,2006,4394
204011061,56,65,116,0,0,0,0,0,0,30,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,59,0,0,0,0,0,0,37,29,60,26,16,45,119,107,227
204011062,1125,1045,2175,167,171,339,13,12,28,449,453,903,10,11,15,0,0,0,3,3,9,4,4,4,0,4,8,0,0,0,0,0,0,486,488,971,10,16,26,5,3,5,673,673,1343,273,233,507,2072,1956,4029
204021063,2651,2939,5587,731,782,1515,72,82,152,724,843,1566,44,53,100,17,13,38,19,14,38,9,15,29,14,17,34,8,0,9,0,0,0,909,1051,1958,99,96,197,21,22,45,1761,1959,3722,488,523,1013,4897,5421,10316
204021064,1207,1136,2342,54,52,107,36,26,58,352,341,696,13,13,34,8,6,17,0,0,3,4,4,6,4,3,5,0,0,0,0,0,0,418,402,820,14,13,26,8,3,10,488,471,959,177,151,327,1871,1762,3629
204021065,1183,1204,2389,165,194,353,138,126,261,242,248,492,23,23,45,0,3,7,4,0,4,0,6,6,0,0,5,3,3,7,0,0,0,411,411,820,16,18,39,4,0,9,599,621,1223,129,112,240,1912,1945,3859
204021066,5077,5570,10646,1444,1589,3038,151,182,333,1263,1449,2710,93,121,210,23,27,52,29,42,73,6,13,24,16,18,39,4,12,17,0,0,0,1592,1863,3461,151,191,342,60,85,140,3244,3737,6974,574,639,1212,8898,9949,18840
204021067,3223,3088,6313,239,211,451,76,84,155,741,802,1545,32,28,61,5,10,12,17,17,33,13,6,14,10,10,18,0,0,0,0,0,0,893,959,1851,38,45,83,27,14,43,1191,1231,2421,332,355,690,4750,4680,9428
204031068,1267,1390,2653,282,304,586,96,109,206,365,386,756,5,6,14,11,7,23,6,6,13,3,7,12,5,5,19,5,17,21,0,0,0,503,555,1057,27,30,63,12,11,22,823,907,1729,257,133,390,2343,2426,4774
204031069,2244,2277,4517,475,509,982,132,143,278,684,642,1322,74,82,156,32,30,65,35,29,65,17,13,31,11,27,37,17,18,31,0,0,0,992,981,1977,122,114,243,16,29,44,1616,1633,3247,404,372,781,4262,4283,8545
204031070,986,1005,1987,94,89,184,70,80,151,180,214,392,11,12,26,5,5,3,5,7,4,0,0,3,0,0,0,0,3,4,0,0,0,278,317,592,0,9,8,10,0,13,381,415,799,121,113,235,1484,1534,3019
204031071,1402,1389,2792,244,246,485,47,50,93,313,370,680,24,23,45,5,5,13,3,0,6,5,5,9,6,3,7,0,0,3,0,0,0,397,458,854,38,47,79,16,18,31,687,763,1450,153,166,322,2243,2315,4560
204031072,1845,1759,3608,243,252,495,176,192,364,305,308,605,51,44,90,5,19,21,5,7,16,5,4,5,10,6,14,9,4,17,0,0,0,558,581,1142,50,39,91,11,15,32,873,886,1751,284,266,555,3004,2910,5912
204031073,3874,4152,8024,583,606,1187,435,475,908,1280,1435,2716,122,130,255,24,22,44,23,26,51,16,11,28,29,32,55,16,19,39,0,0,0,1937,2155,4094,107,131,235,63,50,113,2698,2934,5637,446,423,874,7016,7514,14525
204031075,1460,1500,2960,144,156,293,114,148,268,384,407,795,42,36,84,8,5,11,16,13,27,3,5,6,6,4,12,6,8,17,0,0,0,587,629,1216,37,27,59,16,24,42,782,841,1619,187,169,356,2427,2508,4934
204031491,2333,2417,4744,405,421,823,590,598,1188,1570,1633,3201,283,214,497,51,35,84,50,50,103,26,23,42,53,40,88,53,44,94,0,0,0,2666,2634,5301,136,140,278,75,62,134,3284,3253,6534,238,251,485,5855,5922,11771
204031492,3700,3972,7673,586,654,1238,414,421,839,1200,1326,2523,116,114,229,26,13,39,29,27,61,15,11,31,21,31,54,17,20,32,0,0,0,1844,1964,3807,223,228,456,62,47,108,2710,2897,5612,489,481,972,6896,7356,14249
205011076,4308,4526,8832,916,1014,1938,43,53,93,2811,3022,5833,51,58,112,7,12,19,20,11,32,6,8,22,9,4,18,6,6,11,0,0,0,2954,3180,6136,81,95,179,77,67,140,4032,4357,8388,591,588,1171,8929,9469,18396
205011077,2040,1911,3946,155,164,310,23,14,34,649,669,1320,18,12,27,4,0,5,10,8,21,0,6,3,3,6,10,0,0,0,0,0,0,701,716,1417,26,26,49,22,15,32,902,912,1809,268,254,522,3206,3073,6283
205011078,2333,2341,4666,327,371,696,30,28,58,807,920,1722,21,30,52,6,11,13,3,0,8,7,7,13,8,8,12,5,0,5,0,0,0,883,994,1883,51,42,100,15,22,44,1282,1434,2720,257,270,529,3870,4045,7910
205011079,5163,5590,10756,1399,1532,2938,72,64,138,2642,2947,5586,74,88,161,19,33,47,30,29,57,11,20,31,9,9,27,4,10,12,0,0,0,2858,3199,6054,219,250,475,69,61,131,4554,5051,9594,616,695,1317,10332,11335,21670
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,3665,4088,7750,1049,1162,2209,119,128,245,1239,1416,2653,54,84,137,17,15,32,37,36,75,17,14,26,12,7,25,8,5,14,0,0,0,1507,1704,3209,139,151,284,62,43,106,2756,3061,5813,569,656,1220,6987,7801,14786
205021082,2493,2309,4798,248,229,473,41,51,92,742,810,1551,34,32,68,4,0,5,14,14,23,7,4,8,6,9,11,6,10,12,0,0,0,851,923,1776,61,38,97,24,12,38,1172,1205,2381,370,351,721,4034,3863,7893
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,2862,2897,5760,595,656,1257,106,89,198,1013,1013,2027,36,47,83,8,14,26,20,12,32,21,16,36,16,6,25,14,12,31,0,0,0,1235,1222,2450,48,74,117,27,30,60,1907,1978,3888,545,541,1083,5312,5419,10729
205021085,1968,1833,3798,318,359,672,110,101,209,374,368,739,25,26,54,4,3,6,23,18,41,3,6,11,9,5,13,15,18,25,0,0,0,559,540,1099,28,35,66,20,12,32,927,945,1873,403,399,797,3292,3178,6469
205021086,1772,1905,3674,312,328,639,69,78,146,778,851,1630,37,50,86,13,15,24,7,12,19,16,25,37,8,9,14,3,4,5,0,0,0,930,1036,1967,29,41,66,21,19,46,1297,1423,2721,190,193,380,3256,3521,6777
205031087,2630,2567,5198,484,470,949,26,34,60,881,911,1787,27,24,50,9,9,16,9,7,17,0,0,6,4,8,15,7,4,6,0,0,0,959,1001,1956,52,57,114,17,18,35,1515,1543,3058,417,387,804,4562,4497,9060
205031088,38,38,77,0,0,0,0,0,0,15,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,31,0,5,3,0,0,3,19,22,42,4,4,15,68,68,129
205031089,2643,2632,5275,476,474,951,19,20,39,1046,1135,2188,32,23,56,12,7,16,13,13,27,0,9,9,0,4,5,3,0,8,0,0,0,1121,1222,2345,38,31,69,16,16,28,1652,1744,3396,306,337,646,4605,4711,9315
205031090,3144,3256,6402,676,791,1462,30,31,62,934,1045,1983,31,27,58,0,3,8,14,14,23,16,16,26,15,7,30,3,0,4,0,0,0,1039,1152,2194,53,57,111,30,24,51,1794,2023,3816,363,379,747,5308,5661,10968
205031091,2963,3013,5982,807,909,1718,42,46,90,1726,1857,3587,51,69,118,12,11,18,20,20,39,10,14,24,7,12,19,5,5,13,0,0,0,1863,2037,3904,125,159,284,35,42,76,2828,3153,5977,587,660,1246,6377,6826,13200
205031092,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,5,4,5,0,0,5,9,10,11
205031093,6192,6522,12711,1684,1809,3501,89,94,183,3175,3356,6532,56,58,116,11,14,28,48,48,91,9,15,29,12,5,21,7,4,13,0,0,0,3416,3600,7010,116,156,279,87,48,134,5313,5612,10925,934,990,1929,12439,13130,25567
205041094,3520,3494,7013,486,484,975,24,32,54,1004,1069,2072,26,19,45,6,6,20,18,12,36,3,5,10,5,9,21,0,0,0,0,0,0,1090,1153,2247,39,50,95,27,29,57,1646,1724,3371,439,451,890,5605,5663,11270
205041095,4720,4833,9555,1018,1217,2234,44,42,91,1174,1324,2494,49,55,102,14,12,22,19,14,33,10,10,16,6,5,18,0,5,4,0,0,0,1310,1459,2768,85,65,156,95,102,195,2511,2846,5362,763,740,1507,7993,8427,16419
205041096,3712,3747,7456,665,736,1397,43,43,90,1184,1204,2388,37,38,75,16,16,32,18,16,33,10,16,29,12,7,21,0,0,0,0,0,0,1323,1345,2666,86,123,210,59,57,117,2130,2258,4385,879,886,1767,6717,6890,13607
205041098,1541,1447,2983,78,82,161,5,3,11,430,465,892,3,17,18,4,0,7,0,5,13,0,0,0,3,4,7,0,0,0,0,0,0,452,499,949,12,8,22,4,4,10,540,595,1140,147,166,313,2226,2209,4436
205041493,3062,3252,6312,383,450,833,39,38,81,1241,1376,2613,47,40,81,6,14,18,15,23,34,9,17,27,13,14,27,5,4,8,0,0,0,1378,1515,2895,101,116,215,53,72,125,1924,2153,4074,458,501,954,5431,5902,11336
205041494,4187,4373,8556,902,1041,1942,75,76,148,1667,1882,3547,50,71,123,11,14,32,22,19,44,4,12,16,11,8,15,8,3,7,0,3,3,1841,2099,3941,152,196,351,45,34,76,2946,3366,6316,459,480,946,7593,8218,15811
205051099,7,4,15,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,5,5,5,3,0,6,14,10,23
205051100,1349,1217,2565,71,58,131,65,35,105,663,599,1266,62,48,105,21,7,28,14,15,31,9,3,12,8,3,15,12,9,22,0,0,0,864,724,1591,38,28,65,9,8,14,983,820,1800,191,165,362,2525,2203,4725
