SA2_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
214021382,21,53,47,36,66,13,11,237,6,13,3,0,3,0,0,27,0,6,0,0,0,0,0,8,42,91,86,78,117,28,23,470,0,0,0,3,0,0,0,7,0,6,4,0,0,0,0,7,0,3,4,3,6,0,0,19,37,97,85,82,122,28,23,485,24,43,9,14,13,4,10,122,0,0,0,0,0,0,0,5,64,138,99,101,133,32,32,609
214021383,23,49,60,33,50,18,7,237,9,11,9,7,3,4,0,32,0,0,0,0,0,0,0,5,38,94,98,62,89,28,21,416,0,0,0,8,0,0,0,8,0,6,3,0,0,0,0,8,3,10,4,8,0,0,0,20,38,103,98,62,86,28,18,438,38,60,29,23,16,8,5,183,0,5,0,0,0,0,0,9,81,160,133,84,101,38,23,623
214021384,38,99,74,45,63,28,3,348,8,22,8,8,9,11,0,70,0,4,5,7,7,0,0,19,65,185,128,95,131,52,16,669,3,9,0,0,0,0,0,16,3,9,3,0,0,0,0,19,12,18,8,0,0,0,0,37,68,198,141,96,135,52,16,713,80,94,47,31,42,11,0,299,0,3,0,0,5,0,0,7,149,296,188,129,177,66,16,1023
214021385,27,77,53,44,52,21,9,278,12,8,5,4,8,0,0,31,3,0,3,0,3,0,0,7,61,121,90,70,107,37,17,500,0,3,0,0,0,0,0,0,0,3,0,0,6,0,0,10,0,6,0,0,4,0,0,15,56,125,90,71,114,37,17,514,52,53,27,25,25,10,3,187,0,4,0,0,0,0,0,4,111,183,124,97,136,45,19,710
214021591,17,63,44,29,52,7,4,223,5,12,5,3,3,3,3,30,0,0,0,0,6,0,0,0,41,111,84,64,114,40,17,476,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,4,0,5,0,0,7,0,0,9,41,116,91,64,118,40,17,482,40,46,34,20,28,8,6,175,0,0,0,3,0,0,0,4,84,160,124,89,138,50,24,667
214021592,16,28,23,17,21,10,0,110,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,4,28,50,50,42,55,21,13,258,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,0,4,0,4,0,0,0,11,26,52,48,49,52,21,13,265,14,16,12,5,10,4,0,66,0,0,0,0,0,0,0,0,43,64,67,53,63,24,13,335
215011386,17,38,22,19,14,0,0,115,4,0,0,0,0,0,0,8,0,6,0,0,3,0,0,7,30,49,41,38,40,9,4,222,5,3,4,0,0,0,0,12,0,3,0,0,0,0,0,9,3,9,4,0,5,0,0,20,37,64,46,40,42,13,4,245,46,55,23,19,8,0,0,155,0,0,0,0,0,0,0,0,89,114,66,60,54,15,4,395
215011387,4,12,4,4,5,0,0,33,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,7,17,8,12,14,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,8,12,15,0,0,53,5,7,7,4,0,0,0,23,0,0,0,0,0,0,0,0,11,26,18,11,15,0,0,80
215011388,50,58,62,42,39,19,0,283,11,13,4,3,3,0,0,32,0,3,3,0,0,0,0,13,82,112,106,80,81,27,4,496,0,3,3,0,0,0,0,12,0,12,0,3,4,0,0,19,4,12,5,3,3,0,0,28,86,127,108,84,85,27,4,523,110,96,44,26,25,0,0,305,0,3,4,0,0,0,0,4,195,226,156,111,109,27,5,837
215011389,0,10,0,4,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,4,10,11,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,9,14,4,13,11,4,0,52,12,7,5,3,0,0,0,31,0,0,0,0,0,0,0,3,20,22,14,17,11,4,0,87
215011390,20,18,13,12,8,0,0,72,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,35,29,21,20,17,0,0,126,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,9,35,29,24,28,24,0,0,132,13,18,10,14,8,0,0,62,3,0,0,0,0,0,0,4,52,41,38,38,31,4,0,198
215011391,3,11,7,4,4,7,0,45,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,15,14,16,8,15,7,0,69,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,8,16,18,16,8,15,7,0,79,10,10,3,3,5,0,0,32,0,0,0,0,0,0,0,0,22,27,22,13,16,7,0,110
215011392,13,33,22,14,15,3,4,96,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,19,43,35,25,40,3,4,170,0,4,3,0,0,0,0,4,0,3,0,0,0,0,0,3,0,3,3,0,0,0,0,10,19,49,35,25,40,3,4,183,43,48,17,14,12,5,0,136,0,5,0,4,0,0,0,9,61,102,57,40,47,10,0,327
215011393,0,9,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,6,0,0,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,8,4,6,0,0,38,10,12,9,5,4,0,0,41,0,0,0,0,0,0,0,0,19,23,16,15,9,0,0,85
215011394,9,26,21,14,16,4,0,94,5,0,3,0,3,0,0,11,0,0,0,0,0,0,0,4,11,37,31,28,34,5,0,152,5,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,9,12,37,39,33,37,5,0,162,25,32,24,16,12,4,0,115,0,0,0,0,0,0,0,0,39,72,57,45,51,4,5,278
215021395,7,19,18,9,12,0,0,66,0,4,0,0,3,0,0,11,0,0,0,0,0,0,0,0,14,33,36,25,30,9,0,145,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,12,36,36,25,32,9,0,148,21,23,8,5,3,3,0,60,0,0,0,0,0,0,0,4,35,56,44,34,42,7,0,216
215021396,11,16,10,5,5,0,0,45,3,4,0,0,0,0,0,10,5,3,3,0,0,0,0,11,21,32,28,20,33,3,0,143,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,6,24,35,25,25,33,3,0,149,26,26,9,16,13,0,0,89,0,0,0,0,0,0,0,5,49,65,40,42,46,4,0,241
215021398,4,13,6,0,0,0,0,26,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,6,13,11,8,13,4,0,50,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,18,15,8,13,4,0,54,13,10,4,10,3,0,0,33,7,0,0,0,4,0,0,12,21,19,19,14,18,7,0,91
215021399,20,33,11,9,4,0,0,76,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,26,47,33,21,23,3,0,144,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,4,0,3,3,3,0,0,0,8,25,47,31,22,23,3,0,151,34,30,17,13,11,7,0,112,0,0,0,0,0,0,0,0,62,77,50,38,35,7,0,265
215021469,54,82,63,51,53,15,5,316,12,6,3,0,3,0,0,29,3,9,5,6,5,0,0,21,92,155,122,106,115,28,10,635,6,10,5,0,5,0,0,26,6,16,10,3,0,0,0,35,18,25,11,3,5,0,0,62,110,177,131,106,124,28,10,697,148,148,85,41,30,14,7,461,7,10,3,4,3,0,0,26,262,335,219,156,159,42,18,1189
215021470,45,73,52,25,47,17,0,250,12,8,0,0,3,0,0,27,4,9,4,3,3,0,0,23,79,158,111,72,115,33,3,568,3,7,4,0,0,0,0,15,3,5,7,0,3,0,0,26,8,12,8,0,6,0,0,39,91,167,118,78,119,32,9,605,73,106,45,34,26,7,0,298,0,0,0,4,0,0,0,7,164,272,164,114,150,38,9,911
215031400,9,27,18,14,10,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,36,30,22,17,0,0,115,0,0,0,0,0,0,0,6,0,7,0,3,0,0,0,11,0,7,5,4,0,0,0,17,11,43,30,26,16,0,0,128,17,20,12,6,4,0,0,68,0,0,0,0,0,0,0,0,32,65,39,31,22,0,0,196
215031401,16,22,12,14,9,0,0,70,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,6,17,29,27,18,18,0,0,112,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,24,32,25,18,19,0,0,117,18,20,9,11,4,0,0,64,0,0,3,0,0,0,0,3,39,55,36,29,26,0,0,185
215031402,10,12,10,6,8,0,0,46,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,23,22,14,17,0,0,85,3,3,3,0,4,0,0,13,0,0,0,0,0,0,0,6,3,3,7,0,4,0,0,21,15,24,28,13,24,0,0,102,32,25,14,14,8,0,0,92,0,0,0,0,0,0,0,9,40,55,42,27,29,0,0,200
215031403,9,5,4,7,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,11,8,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,11,20,3,11,5,0,0,51,21,15,10,7,3,4,0,61,0,0,0,0,0,0,0,3,29,31,16,21,7,0,0,115
215031404,33,55,33,28,18,10,3,180,8,6,6,0,4,0,0,25,0,0,0,0,0,0,0,5,53,104,70,49,60,23,7,358,0,0,4,0,4,0,0,9,0,4,0,0,0,0,0,4,0,6,4,0,6,0,0,14,51,106,76,49,63,28,5,371,63,63,41,32,18,4,0,232,0,0,0,0,0,0,0,3,118,166,116,86,84,27,5,604
215031405,10,14,8,6,10,4,0,54,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,15,30,20,23,18,0,0,112,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,6,0,4,5,0,0,0,0,9,15,32,25,21,18,0,0,120,15,29,15,12,11,0,0,84,0,0,0,0,0,0,0,0,29,62,39,33,32,0,0,202
216011406,24,68,40,30,39,3,6,210,9,10,0,8,0,5,0,32,0,5,0,4,4,0,0,10,45,127,88,68,93,14,7,437,4,3,3,6,3,0,0,22,6,4,6,0,3,0,0,15,6,4,5,11,6,0,0,41,56,134,96,79,96,14,7,481,89,76,48,24,28,3,0,268,5,3,5,0,0,0,0,10,146,213,145,102,128,19,7,756
216011407,24,47,36,25,33,10,0,180,3,0,6,5,3,0,0,22,0,8,4,0,0,0,0,11,37,89,72,53,64,15,0,327,0,0,0,0,0,0,0,5,4,4,5,0,4,0,0,17,5,4,5,0,3,0,0,21,46,85,77,54,67,15,0,339,54,44,24,20,18,5,0,162,0,0,3,0,0,0,0,4,100,138,105,74,87,14,0,515
216011408,10,11,9,3,5,0,0,37,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,23,24,11,11,9,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,24,11,12,9,0,84,18,5,6,6,5,0,0,47,0,0,0,0,0,0,0,3,28,31,32,20,19,6,0,134
216011409,12,6,14,10,16,4,0,59,0,3,0,0,0,0,0,7,3,3,0,0,0,0,0,7,16,14,19,21,20,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,19,21,20,0,0,95,17,16,12,8,6,0,0,59,4,3,0,3,0,0,0,10,39,40,31,20,29,5,0,158
216011410,3,19,12,4,7,4,0,50,6,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,38,14,13,17,4,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,10,44,16,16,22,4,0,107,15,18,8,7,7,0,0,52,0,0,0,0,0,0,0,0,26,62,25,20,26,4,3,157
216021411,16,30,10,16,11,0,0,87,3,3,0,0,0,0,0,6,0,4,3,0,0,0,0,5,23,55,28,23,29,6,0,168,0,5,3,0,0,0,0,6,0,5,5,0,0,0,0,14,0,5,6,0,0,0,0,14,26,61,36,25,29,6,0,187,36,33,14,9,7,6,0,106,0,3,0,0,0,0,0,3,59,91,52,36,42,11,0,292
216021412,5,8,0,3,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,10,8,10,0,0,49,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,10,11,17,15,9,10,0,0,61,10,10,5,7,0,0,0,27,0,0,0,0,0,0,0,0,21,24,15,16,11,0,0,89
216021413,28,46,55,39,35,5,3,205,3,0,0,0,0,0,0,7,0,5,0,0,0,0,0,5,37,83,87,60,72,9,3,347,0,0,0,3,0,0,0,6,0,0,5,0,0,0,0,7,0,0,5,3,0,0,0,8,38,82,91,62,72,10,3,353,37,37,31,12,21,4,3,145,3,0,0,0,0,0,0,6,79,119,119,75,92,12,4,509
216021414,25,45,28,19,17,8,0,134,9,0,0,0,0,0,0,18,0,0,0,0,4,0,0,4,43,77,39,29,42,8,3,237,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,15,0,3,3,7,0,0,0,16,44,79,46,33,43,8,3,255,29,40,16,5,3,0,0,101,0,0,4,0,0,0,0,4,76,119,66,42,50,8,3,360
216031415,23,51,37,19,21,3,0,157,5,7,5,0,4,0,0,16,0,0,0,0,0,0,0,0,42,97,65,46,51,12,0,307,5,4,7,0,0,0,0,14,6,6,6,0,0,0,0,15,10,11,8,6,0,0,0,32,47,109,71,50,55,15,0,344,75,74,39,30,22,0,4,235,0,3,3,0,0,0,0,3,122,184,112,72,74,15,0,582
216031416,39,82,39,39,44,16,9,265,3,8,7,0,7,0,6,24,0,4,4,4,0,0,0,21,67,136,96,90,101,34,11,540,0,0,3,5,4,4,0,26,9,7,5,6,3,3,0,31,11,7,13,12,13,5,0,56,78,144,107,97,115,39,13,596,97,125,63,39,37,8,5,375,0,4,10,0,4,0,0,20,181,276,182,138,159,49,17,991
216031418,0,18,3,11,10,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,10,11,16,10,5,83,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,10,0,6,0,3,0,0,0,10,0,32,12,17,16,10,5,90,3,11,6,8,6,0,0,39,0,0,0,0,0,0,0,4,6,49,22,25,23,10,5,138
216031419,12,36,17,21,18,4,0,108,4,0,0,0,5,0,0,11,0,5,6,0,0,0,0,9,23,66,37,45,46,8,0,228,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,23,72,39,47,50,8,0,243,33,32,19,15,13,0,0,116,0,6,6,0,0,0,0,4,59,107,63,64,59,6,0,363
216031593,15,28,18,11,6,4,0,81,3,6,3,6,3,0,0,22,0,0,0,0,0,0,0,4,30,62,39,26,35,19,6,218,0,0,0,0,0,6,0,5,4,0,0,0,0,0,0,4,4,0,0,0,0,6,0,11,34,64,39,30,38,19,6,230,19,19,14,3,9,0,4,71,4,0,4,0,0,0,0,6,60,88,56,31,46,20,8,302
216031594,41,98,69,39,43,12,3,301,13,12,0,0,5,0,0,27,9,4,0,0,11,0,0,33,83,146,108,63,85,26,9,520,9,4,3,3,0,6,0,26,8,12,9,4,4,0,0,39,12,13,13,9,5,3,0,59,94,164,121,71,94,26,10,580,132,138,73,51,59,15,3,463,0,5,0,0,5,0,0,6,227,307,198,122,153,41,16,1054
217011420,8,31,22,17,15,3,4,99,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24,45,35,31,34,6,4,175,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,6,5,6,0,0,0,0,0,14,24,52,41,34,36,3,4,193,23,32,16,7,9,5,0,85,0,0,0,0,0,0,0,0,51,82,59,36,42,8,4,277
217011421,23,45,39,24,26,7,0,168,9,8,0,3,0,0,0,25,0,0,0,0,0,0,0,0,36,75,65,53,60,15,3,301,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,14,0,9,6,5,0,0,0,20,36,82,67,60,68,14,3,319,34,33,16,14,12,0,0,113,6,4,4,0,0,0,0,11,71,119,85,70,79,16,3,443
217011422,24,35,28,37,31,6,0,155,4,8,3,0,0,0,0,16,0,0,0,0,0,0,0,5,30,58,53,59,72,7,0,290,0,6,0,0,3,0,0,8,6,6,6,0,3,0,0,19,6,14,13,0,9,0,0,34,34,69,64,61,76,12,0,318,62,82,23,24,22,6,0,216,0,4,4,0,0,0,0,13,101,154,93,87,100,15,0,547
217011423,13,17,16,3,10,0,0,60,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,30,19,11,18,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,19,9,18,0,0,107,11,23,9,10,9,0,0,59,0,0,0,0,0,0,0,0,30,54,31,21,27,4,0,163
217031471,9,18,8,9,8,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,12,15,15,9,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,12,15,15,9,0,89,14,8,9,5,5,0,0,45,0,0,0,0,0,0,0,3,24,33,25,26,22,9,0,132
217031472,35,59,35,34,40,7,3,217,8,5,5,5,4,0,0,22,0,0,4,5,3,0,0,12,51,96,65,63,81,17,3,375,0,0,3,0,0,0,0,4,7,6,3,0,0,0,0,7,7,4,4,0,0,0,0,15,52,102,71,63,81,17,3,392,53,65,32,16,14,0,0,187,0,3,0,0,0,0,0,3,108,171,104,79,97,16,3,579
217031473,3,10,11,5,8,0,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,22,9,22,3,3,80,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,8,6,13,24,7,22,3,3,87,15,16,13,3,4,7,0,51,0,0,0,0,0,0,0,0,23,35,32,15,23,9,6,145
217031474,3,18,10,17,18,3,0,64,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4,7,24,19,28,26,9,0,107,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,12,5,21,23,33,26,9,0,118,13,23,8,5,5,3,0,57,0,0,0,0,0,0,0,4,22,48,27,37,27,7,4,177
217031475,11,39,23,10,13,6,0,86,0,5,0,4,0,0,0,11,0,0,0,0,0,0,0,4,17,62,29,21,24,8,0,152,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,3,3,0,0,0,0,0,8,19,61,31,28,24,8,0,161,21,24,15,7,14,0,0,77,3,0,0,0,0,0,0,0,36,88,47,31,35,8,0,245
217031476,5,17,3,9,8,0,0,37,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,3,21,17,11,16,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,21,14,12,15,4,0,80,8,3,4,6,9,0,0,28,0,0,0,0,0,0,0,3,16,27,16,19,22,8,0,112
217041477,8,20,25,16,12,6,0,84,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,25,34,23,25,11,3,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,31,25,27,9,3,136,29,21,20,9,4,3,0,89,0,0,0,0,0,0,0,0,43,46,54,30,28,11,0,222
217041478,18,44,27,22,19,0,0,127,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,3,27,68,48,42,43,3,3,238,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,4,0,0,5,0,0,5,27,72,51,43,46,3,3,244,12,18,13,14,11,0,0,70,0,3,3,0,0,0,0,6,43,92,68,58,53,3,3,324
217041479,59,121,98,63,79,16,0,445,7,10,0,0,0,0,0,19,4,0,5,0,0,0,0,5,91,200,167,122,143,33,6,762,0,5,0,0,3,0,0,17,4,5,8,3,4,0,0,26,4,16,11,5,9,0,0,41,98,211,173,130,151,33,7,806,71,89,58,22,33,14,0,294,7,3,0,0,0,0,0,9,170,309,233,155,180,49,7,1111
217041480,26,58,41,23,29,5,3,185,21,11,4,0,0,0,0,35,0,0,0,4,0,0,0,10,53,101,70,47,63,12,5,352,6,0,0,0,0,0,0,7,0,0,3,0,0,0,0,5,6,3,4,0,5,0,0,12,50,101,79,45,70,12,5,368,42,44,18,14,7,5,4,119,0,0,0,0,0,0,0,0,90,146,92,59,77,17,4,489
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
