SA2_CODE_2021,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
209041529,3,0,0,4,0,0,0,0,0,0,0,7,8,0,0,11,21,16,0,0,43,0,0,7,40,13,0,50,12,6,0,3,20,0,0,0,20,11,0,34,0,0,0,0,0,0,0,0,0,0,0,0,36,19,0,3,59,0,0,7,61,19,0,82,8,0,0,0,7,0,0,0,7,4,0,9,3,4,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,5,0,0,20,0,0,0,20,5,0,22,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,7,14,5,0,0,14,3,0,3,19,4,0,26,3,8,0,0,13,0,0,0,13,11,0,26,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0
209041530,5,0,0,3,7,0,0,0,8,0,0,0,10,0,0,9,74,15,0,0,92,0,4,4,101,15,0,114,21,17,0,0,38,0,0,5,43,28,0,69,0,0,0,0,0,0,0,0,0,0,0,0,92,28,3,4,136,6,4,11,142,40,0,184,22,4,0,0,23,3,0,3,25,0,0,27,15,5,0,0,21,0,0,0,21,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,0,0,44,3,0,3,46,5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,8,0,0,44,3,0,3,51,9,0,60,9,4,0,5,16,0,0,0,16,33,0,47,0,0,0,0,0,0,0,0,0,0,0,0,48,15,0,3
209041531,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,58,7,0,0,64,0,0,0,66,3,0,66,17,0,0,0,13,0,0,0,16,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,66,10,0,0,83,0,0,0,82,6,0,90,10,5,0,0,15,0,0,0,15,0,0,13,14,0,0,0,10,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,28,0,0,0,28,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,28,0,0,0,28,3,0,30,10,0,0,0,10,0,0,0,10,3,0,12,0,0,0,3,3,0,0,0,3,0,0,0,29,8,0,3
209041532,12,0,0,12,6,0,0,0,13,0,0,0,13,0,0,13,86,19,0,0,104,4,0,4,109,4,0,108,15,3,0,0,16,0,0,0,14,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,97,19,0,0,120,3,0,3,121,8,0,136,20,0,0,0,24,0,0,0,24,0,0,29,15,5,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,42,0,0,0,42,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,44,0,0,0,44,0,0,43,11,0,0,0,13,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0,0
210011226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,4,0,54,0,0,0,52,0,0,56,14,3,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,54,15,0,0,70,0,0,0,73,0,0,72,13,4,0,0,13,0,0,0,13,0,0,20,9,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,26,0,0,0,26,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,27,0,0,0,27,0,0,31,4,0,0,0,9,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,5,3,0,113,0,0,0,113,6,0,119,10,4,0,0,16,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,116,13,3,0,127,0,0,0,126,6,0,132,21,5,0,0,24,0,0,0,24,7,0,30,17,0,0,0,21,0,0,0,22,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,45,0,0,0,48,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,45,0,0,0,48,4,0,54,10,0,0,0,12,0,0,0,12,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,52,3,4,0
210011230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,15,0,6,117,6,0,6,114,11,0,128,14,4,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,108,17,0,6,130,6,0,6,134,11,0,143,18,0,0,0,17,0,0,0,17,0,0,17,25,3,0,0,29,0,0,0,29,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,3,0,53,0,0,0,53,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,3,0,50,0,0,0,50,4,0,54,12,0,0,0,11,0,0,0,11,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,0
210011231,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,180,24,3,3,211,10,0,10,217,10,0,228,24,4,4,0,33,4,0,4,33,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,201,26,3,6,241,7,0,7,250,9,0,259,42,3,0,0,50,0,0,0,50,0,0,54,28,9,3,0,41,0,0,0,40,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,75,12,3,0,93,0,0,0,92,5,0,96,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,73,12,3,0,94,0,0,0,97,5,0,101,12,0,4,0,14,0,0,0,17,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,85,14,3,0
210011533,3,0,0,3,4,0,0,0,7,0,0,0,10,0,0,10,105,13,0,0,118,5,0,3,119,8,0,125,19,6,0,0,24,0,0,0,26,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,120,20,0,0,135,3,0,4,144,15,0,157,18,4,0,0,23,0,0,0,23,0,0,29,19,5,4,0,25,0,0,0,25,6,0,29,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,41,9,5,0,55,0,0,0,55,9,0,65,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,8,0,0,8,45,13,5,0,62,0,0,0,61,9,0,66,15,0,0,0,15,0,0,0,13,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,53,13,5,0
210011534,4,0,0,3,0,3,0,0,7,0,0,0,7,0,0,7,152,17,5,0,182,3,0,5,185,17,0,192,22,3,0,0,29,0,0,0,29,10,0,38,0,0,0,0,0,0,0,0,0,0,0,0,176,16,5,0,208,3,0,5,211,25,0,233,25,5,0,0,31,0,0,0,31,5,0,38,36,4,0,0,39,0,0,0,39,4,0,44,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,63,9,0,0,77,0,0,0,77,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,64,9,0,0,76,0,0,0,76,9,0,88,25,3,0,0,23,0,0,0,23,11,0,38,0,0,0,0,0,0,0,0,0,0,0,4,87,13,0,0
210021232,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,4,169,21,5,3,198,3,0,6,201,10,0,209,12,7,3,0,24,0,0,0,24,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,184,31,7,3,219,3,0,6,228,13,0,237,30,8,0,0,35,0,0,0,36,4,0,41,18,5,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,0,57,0,0,0,66,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,10,0,0,61,0,0,0,66,4,0,69,6,0,0,0,6,0,0,0,6,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,54,10,0,0
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,28,0,0,0,28,4,0,34,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,37,0,0,0,37,6,0,38,3,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
210021234,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,28,8,3,0,38,0,0,0,34,4,0,36,6,0,0,0,6,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,4,26,8,3,0,40,0,0,3,44,3,4,48,5,0,0,0,7,0,0,0,7,0,0,7,11,4,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,18,0,0,0,18,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,18,0,0,0,18,0,0,23,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0
210021235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7,0,0,68,0,0,0,68,3,0,75,3,0,0,0,3,0,0,0,3,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,66,7,0,0,77,0,0,0,77,10,0,85,14,3,0,0,20,0,0,0,20,0,0,18,5,0,0,0,15,0,0,0,15,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,31,0,0,0,31,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,36,0,0,0,32,5,0,34,5,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0
210031236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,11,0,0,66,0,0,0,67,0,0,70,8,7,0,0,15,0,0,0,15,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,63,16,0,0,82,0,0,0,82,4,0,89,12,0,0,0,16,0,0,0,16,0,0,16,9,8,0,0,13,0,0,0,20,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,35,0,0,0,32,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,35,0,0,0,32,3,0,37,8,0,0,0,8,0,0,0,8,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,34,10,0,0
210031237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,22,0,0,87,6,0,6,92,13,0,106,32,18,0,0,52,0,0,3,56,19,0,74,0,0,0,0,0,0,0,0,0,0,0,0,101,39,0,0,142,5,0,9,149,29,0,184,12,0,0,0,12,0,0,0,12,0,0,16,10,6,0,0,15,0,0,0,15,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,24,0,0,0,29,10,0,39,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,19,4,0,0,32,0,0,0,29,10,0,41,18,11,0,0,30,3,0,3,37,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0,45,13,5,0
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,36,3,0,5,41,0,0,49,6,0,0,0,9,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,49,3,0,5,52,5,0,55,6,0,0,0,3,0,0,0,3,0,0,7,12,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,22,0,0,0,22,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,22,0,0,0,22,6,0,18,0,5,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
210031440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,20,4,0,4,24,4,0,29,12,0,0,0,12,0,0,0,18,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,32,5,0,5,39,11,0,48,6,3,0,0,9,0,0,0,9,0,0,11,8,0,0,0,7,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,19,0,0,0,19,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,13,6,0,0,17,0,0,0,17,3,0,27,5,3,0,0,11,0,0,0,11,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,0
210031535,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,51,10,4,0,63,8,0,8,67,3,0,76,23,23,0,0,45,4,0,4,50,22,0,74,0,0,0,0,0,0,0,0,0,0,5,5,67,34,4,0,106,5,0,9,117,34,5,147,23,7,0,0,26,0,0,0,26,3,0,27,12,4,0,0,19,0,0,0,16,0,0,19,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,41,9,6,0,56,0,0,0,56,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,6,0,56,0,0,0,56,0,0,62,7,9,0,0,15,4,0,4,15,15,0,27,0,0,0,0,0,0,0,0,0,0,0,0,47,16,6,0
210031536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,32,4,0,4,39,5,0,45,10,0,0,0,11,0,0,0,11,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,44,4,0,4,42,13,0,58,11,0,0,0,11,0,0,0,11,0,0,11,10,0,0,0,10,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,20,15,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
210031537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,5,0,0,80,0,0,0,80,3,0,88,6,3,0,0,10,0,0,0,10,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,83,13,0,0,91,0,0,0,91,4,0,100,13,3,0,0,12,0,0,0,12,5,0,19,8,3,0,0,18,0,0,0,18,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,29,0,0,0,29,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,35,0,0,0,35,5,0,37,5,3,5,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,31,8,3,0
210031538,6,0,0,3,0,0,0,0,0,4,0,4,3,0,0,9,111,22,0,0,135,4,0,4,139,12,0,151,17,8,0,0,26,0,0,0,28,5,0,34,0,0,0,0,0,0,0,0,0,0,0,4,127,23,0,0,157,9,0,9,167,20,0,189,22,8,0,0,22,0,0,0,23,0,0,27,45,3,0,0,43,0,0,0,43,0,0,49,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,68,7,0,0,71,0,0,0,74,5,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,0,7,68,7,0,0,71,5,0,5,79,5,0,80,10,3,0,0,17,0,0,0,17,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,77,11,0,0
210041240,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,5,145,14,4,0,162,0,0,5,170,4,0,172,22,0,0,0,22,0,0,0,22,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,170,14,4,0,190,0,0,5,192,6,0,204,29,8,0,0,31,4,0,4,41,0,0,41,27,6,0,0,34,0,0,0,35,5,0,36,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,53,12,0,0,69,4,0,4,69,5,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,12,0,0,69,4,0,4,73,5,0,75,18,0,0,0,17,0,0,0,16,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,70,16,0,0
210041539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,27,0,0,0,31,0,0,31,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,32,0,0,0,31,0,0,32,3,0,0,0,3,0,0,0,3,0,0,8,3,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,12,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
