SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
214011376,0,0,0,4,7,0,0,3,0,18,3,3,0,0,4,0,0,3,0,17,11,18,12,11,151,163,58,93,0,522,5,0,0,0,4,19,5,16,0,52,25,23,26,38,133,298,73,139,3,760,5,3,4,4,54,64,22,38,0,191,14,71,31,15,77,71,33,42,5,352,10,60,17,6,13,13,3,9,0,147,14,10,15,14,45,44,15,44,0,196,4,0,0,4,11,21,0,7,0,48,0,5,0,3,24,40,4,19,0,101,0,4,7,0,11,13,5,5,0,45,9,12,7,11,42,87,19,47,0,234,0,14,16,6,28,22,6,19,0,112,7,6,0,4,32,71,11,23,0,160,0,15,6,5,34,20,14,24,7,129,3,23,16,20,33,33,3,10,0,145,9,11,0,3,5,19,6,4,0,59,6,9,13,7,54,53,12,22,0,173,9,10,4,8,53,64,19,28,21,213
214021377,8,10,3,0,4,8,5,6,0,47,0,0,0,0,0,4,0,11,0,17,10,17,7,7,60,77,31,53,0,271,0,0,0,4,9,15,7,6,0,35,32,46,45,47,116,291,76,143,12,810,5,7,3,5,18,35,9,14,0,98,15,64,31,21,39,46,14,24,4,251,12,71,33,6,18,17,4,25,4,188,12,9,9,10,21,28,5,19,3,114,4,0,0,0,8,12,6,0,0,38,4,5,4,0,13,15,0,12,0,57,4,0,4,0,5,16,8,10,0,56,6,23,18,8,17,42,20,48,0,188,17,21,18,19,25,24,3,10,6,138,8,5,0,4,34,44,15,16,0,125,6,11,11,3,24,27,15,24,0,121,11,12,18,20,34,22,6,10,0,129,11,10,3,0,16,7,0,4,0,55,8,8,12,9,30,30,10,22,0,119,6,16,3,7,21,42,10,17,26,144
214021378,4,17,22,11,10,36,6,32,3,140,5,5,0,0,0,0,0,0,0,6,6,10,7,6,22,22,4,29,0,107,0,0,0,0,0,5,0,0,0,7,10,22,21,18,40,87,27,47,7,274,0,7,4,5,4,8,4,8,0,48,0,24,4,5,12,13,0,15,4,83,11,3,16,7,9,15,4,16,5,78,4,9,3,0,0,10,0,9,0,32,0,6,0,3,0,0,0,7,0,15,3,12,9,4,3,12,0,21,0,67,0,4,11,6,7,11,0,22,0,57,4,29,26,13,19,46,3,40,6,168,4,7,19,6,3,12,7,12,0,70,3,0,0,3,8,14,4,4,0,38,0,11,3,5,5,9,4,17,0,61,4,14,13,3,4,14,11,13,3,79,7,15,4,0,5,10,0,0,0,42,6,3,5,6,6,8,3,4,0,34,0,14,5,3,10,8,6,13,15,77
214021379,8,13,11,13,26,38,4,22,3,134,3,0,0,4,10,4,4,11,6,39,18,28,26,19,157,194,71,120,0,639,0,3,3,3,19,37,13,15,0,90,49,58,54,74,251,435,110,237,13,1286,10,10,10,3,38,56,15,25,0,160,25,101,64,23,86,64,15,34,3,416,30,90,37,14,30,24,0,18,3,250,8,23,22,11,33,48,17,38,12,213,0,0,3,0,11,8,0,6,0,31,0,5,0,0,17,18,4,8,0,63,0,3,3,0,20,10,8,14,0,55,6,26,16,12,44,70,9,35,0,218,8,32,18,26,25,35,4,14,0,165,23,28,12,63,245,362,105,207,15,1070,6,27,19,12,37,49,12,28,4,197,12,24,33,19,27,35,17,21,0,187,8,13,11,12,20,30,3,11,0,102,13,29,16,12,50,61,18,29,0,216,9,22,13,15,56,51,11,35,38,257
214021381,0,3,8,3,4,3,5,12,0,44,0,0,0,4,5,8,0,5,0,23,18,20,23,9,69,120,50,109,0,413,4,0,0,0,11,21,6,16,0,62,9,48,29,31,111,281,81,222,9,827,3,11,9,5,23,54,28,54,0,183,13,117,50,27,42,56,18,79,0,400,28,114,28,14,18,15,7,27,6,257,7,18,15,10,25,33,11,41,0,150,0,12,4,6,11,37,5,27,0,100,3,11,8,8,19,70,28,68,4,208,4,13,4,0,12,23,7,32,0,102,10,48,36,16,44,161,51,145,3,520,6,24,16,10,16,30,8,31,0,145,9,5,0,4,61,73,10,34,0,210,15,35,24,13,39,44,18,60,3,252,14,27,26,29,52,76,22,74,0,321,7,13,8,3,10,23,5,18,0,90,3,11,8,9,13,25,4,23,0,111,5,22,12,16,28,43,9,39,26,202
214021382,0,8,5,8,8,18,3,5,0,58,3,0,0,0,0,8,0,3,0,20,11,27,11,13,81,120,60,100,4,431,0,0,3,0,11,22,6,15,0,60,31,48,52,53,148,388,91,212,15,1038,9,7,6,9,42,59,14,44,3,188,17,102,36,21,56,61,20,38,3,366,33,130,38,14,26,26,13,18,0,293,5,18,13,11,18,41,13,24,0,143,3,8,5,0,11,15,0,18,0,63,6,13,8,6,17,43,12,38,0,136,9,7,9,10,13,28,10,20,0,105,4,33,33,29,61,103,39,101,4,404,15,24,23,5,17,30,13,11,0,133,12,11,7,5,59,94,24,30,0,244,6,23,24,13,38,51,30,56,0,247,7,37,25,29,59,62,15,32,0,268,14,24,6,9,20,19,5,13,0,99,11,14,15,14,17,37,5,28,0,144,11,23,15,9,45,66,16,42,18,245
214021383,0,12,4,3,11,9,0,9,0,59,0,0,0,0,0,5,0,3,0,15,15,22,19,14,48,70,23,40,4,254,0,3,4,0,11,22,5,12,0,65,57,85,76,86,162,430,70,168,12,1147,8,17,8,7,14,35,16,16,0,119,15,55,37,24,35,50,11,36,6,279,48,78,36,21,45,44,10,24,10,320,12,17,18,15,20,21,9,36,4,148,0,9,4,4,4,12,4,20,0,52,6,20,20,3,12,26,13,31,0,127,4,16,17,6,14,19,13,18,0,105,20,57,45,22,55,81,20,97,0,399,21,42,37,28,29,39,11,27,4,231,11,8,6,7,23,29,12,13,0,112,7,32,24,17,36,32,11,14,4,173,10,23,22,19,36,32,17,19,0,177,15,27,6,6,15,19,7,19,0,121,11,15,13,9,27,21,4,22,5,125,7,25,19,13,28,59,14,28,55,253
214021384,3,3,10,10,17,18,0,10,0,67,4,0,0,0,0,4,3,3,0,20,19,23,17,12,67,99,36,37,4,323,5,0,3,5,21,25,12,16,0,97,52,64,65,78,214,441,91,154,26,1185,4,5,6,9,34,37,13,23,0,131,30,85,51,28,83,69,18,47,10,434,40,98,42,21,43,30,6,17,5,303,8,18,14,12,21,37,10,28,3,158,4,3,3,0,3,3,0,5,0,23,0,0,6,0,3,15,0,5,3,35,9,8,8,0,10,13,4,21,0,68,12,41,28,18,32,41,13,30,6,228,17,63,33,23,38,38,6,15,0,235,16,6,11,10,40,63,24,25,0,190,13,28,14,18,42,35,21,30,4,194,25,17,41,31,55,42,9,18,3,233,21,13,7,7,35,16,0,4,3,104,15,15,17,13,39,56,14,14,4,183,15,24,14,13,26,51,10,18,56,221
214021385,9,11,16,9,20,33,19,37,0,150,0,0,0,0,0,6,0,10,0,21,17,23,23,15,124,163,62,112,3,542,0,0,3,0,19,31,18,21,0,93,26,65,58,68,235,518,141,274,25,1417,11,11,5,13,39,61,20,30,0,185,18,95,43,27,71,66,15,45,0,385,26,94,19,8,19,17,7,18,0,203,16,17,13,15,35,42,19,55,0,214,3,0,0,0,4,12,3,7,0,31,0,4,5,0,10,31,4,21,0,79,0,0,0,4,10,8,3,13,0,41,4,16,16,19,44,68,20,45,0,225,11,25,20,23,35,33,7,19,0,162,11,8,9,5,50,94,28,23,3,239,6,14,14,18,45,42,26,44,0,203,6,17,13,25,30,30,7,16,3,155,9,18,10,0,17,14,6,9,0,79,10,21,21,16,54,57,19,34,4,230,13,11,19,3,56,61,12,38,32,240
214021591,3,10,0,0,8,16,3,0,0,41,0,0,0,0,0,5,0,8,0,14,5,18,9,11,89,101,37,68,0,332,3,0,0,0,12,10,7,8,0,42,18,42,28,41,152,348,90,146,11,881,4,4,4,0,25,45,15,22,0,116,12,64,25,18,59,55,22,32,0,289,21,77,27,13,22,21,4,10,4,195,10,19,15,7,18,31,16,25,5,138,0,5,0,0,5,4,3,11,0,26,0,0,3,4,19,26,4,8,0,73,0,3,4,6,7,16,5,12,0,52,3,15,3,11,31,44,15,56,0,179,0,18,13,9,23,15,4,10,0,86,21,10,9,4,33,75,23,29,0,200,15,18,11,9,43,32,13,25,0,172,11,13,12,22,35,41,10,10,0,157,15,12,3,8,21,9,3,19,0,95,9,15,7,7,29,33,14,15,0,124,3,12,8,6,42,37,8,23,19,158
214021592,0,5,3,0,3,5,0,3,0,30,0,0,0,0,0,3,0,3,0,14,10,9,13,10,25,53,21,42,0,178,0,0,0,4,8,10,5,4,0,29,22,17,23,24,64,171,49,83,10,464,5,4,0,9,17,23,0,25,0,87,7,31,22,15,26,24,6,31,3,161,15,45,18,8,10,17,4,8,6,128,7,10,8,0,13,15,6,22,0,82,3,0,0,0,0,5,0,3,0,18,4,0,9,0,12,21,3,19,0,66,0,9,4,0,0,19,3,11,3,57,3,26,19,8,29,56,14,42,6,205,4,9,13,10,16,16,3,4,0,70,8,0,8,4,16,31,9,17,4,101,10,18,0,6,19,24,15,14,0,109,11,14,12,15,21,37,12,27,3,149,4,11,4,0,15,3,3,5,0,47,4,9,6,4,7,11,0,4,3,51,5,10,4,3,21,22,15,13,14,111
215011386,10,14,10,11,15,28,8,38,0,137,5,0,0,0,0,4,0,27,0,46,9,14,16,27,69,112,31,33,0,307,4,0,0,0,9,6,4,4,0,23,9,4,14,9,39,69,10,27,3,185,0,4,6,8,27,8,5,8,0,77,8,20,16,7,26,24,5,14,0,118,6,31,13,0,8,11,0,8,4,78,6,7,6,4,11,15,4,19,0,63,0,3,0,0,4,0,0,0,0,8,0,0,0,0,3,3,0,0,0,7,0,0,0,0,4,4,6,8,0,16,0,6,0,3,0,6,0,5,0,28,0,7,5,3,0,7,0,0,0,27,17,9,5,7,72,97,15,34,6,256,4,3,8,3,18,5,10,4,0,49,13,11,16,12,35,21,7,10,0,129,0,0,3,3,0,0,0,5,0,13,0,3,10,6,11,10,3,8,0,62,0,4,0,8,15,10,0,3,13,61
215011387,10,15,29,20,26,60,34,207,6,409,3,0,0,0,5,0,0,4,0,13,3,6,0,4,13,14,4,7,0,48,0,0,0,0,5,6,0,0,0,11,5,6,0,3,3,18,8,13,0,56,0,0,0,0,0,5,0,4,0,12,0,12,4,0,6,4,4,4,0,35,3,9,8,0,0,0,0,5,0,25,4,5,3,3,5,7,0,6,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,3,0,0,5,0,8,0,5,0,0,0,4,0,0,0,13,0,0,4,0,8,24,0,4,0,46,0,4,3,3,0,0,0,0,0,14,0,0,0,11,11,5,0,3,0,37,0,0,0,0,5,12,0,0,0,13,4,0,0,0,6,4,0,0,0,8,0,8,0,0,3,0,0,4,12,29
215011388,17,24,13,20,46,98,23,88,11,346,12,0,0,0,10,11,4,26,0,59,3,19,3,12,67,74,19,35,0,243,3,0,0,4,26,45,12,14,0,110,19,30,19,26,128,267,80,110,12,697,3,11,7,3,54,78,17,24,0,205,10,84,41,29,103,81,28,40,4,428,14,66,27,17,35,22,0,23,5,204,10,21,23,13,44,64,17,81,3,268,3,3,0,0,11,10,5,3,0,38,0,0,3,5,12,26,6,7,0,61,0,0,5,0,9,10,5,13,0,34,5,8,9,10,40,37,14,15,0,125,0,20,13,6,23,28,0,3,6,103,13,9,5,5,109,88,18,21,5,271,8,13,9,10,34,28,22,40,3,157,16,26,26,29,72,67,21,29,0,294,3,11,3,4,11,13,0,0,0,48,4,22,10,6,53,57,20,32,0,196,10,14,9,14,38,36,7,20,29,165
215011389,10,19,8,16,21,101,23,165,0,367,0,0,0,0,0,0,0,5,0,12,0,5,3,0,12,14,0,9,0,45,0,0,3,0,4,3,6,0,0,13,0,10,3,8,23,41,16,25,0,133,0,0,0,4,4,16,5,7,0,34,0,3,9,4,10,7,5,4,0,38,4,7,5,4,4,0,0,9,0,30,0,0,8,4,7,12,0,18,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,5,0,0,0,5,0,10,4,4,14,0,4,5,0,39,0,0,4,0,0,4,0,0,0,11,5,0,0,6,26,10,4,0,4,56,5,8,0,0,4,7,0,6,0,30,0,9,3,6,4,6,0,4,0,25,0,0,0,5,3,0,0,7,0,20,0,5,0,3,8,11,0,7,0,40,4,0,3,4,0,15,0,4,8,50
215011390,14,31,32,22,56,141,53,326,5,689,0,0,0,3,0,0,0,3,0,7,0,3,0,0,52,36,3,15,0,109,0,0,0,4,0,6,0,0,3,24,8,10,6,4,42,44,14,23,0,149,0,0,0,0,7,16,4,5,0,37,5,17,3,6,11,9,4,18,0,63,3,7,4,0,6,0,0,5,0,24,10,13,11,5,21,21,0,43,5,137,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,5,0,6,0,9,0,27,0,6,3,0,6,5,0,8,0,27,4,4,7,4,34,26,4,6,0,82,0,7,4,0,9,14,5,9,0,45,0,0,11,4,16,42,0,5,0,76,0,0,0,0,13,0,0,0,0,14,0,5,4,0,5,11,5,10,0,46,4,3,0,3,15,10,4,9,18,71
215011391,8,21,9,13,29,64,26,133,4,305,0,0,0,0,0,0,0,0,0,0,0,3,12,3,26,24,3,3,0,83,0,0,0,0,0,6,0,0,0,7,4,5,5,5,14,18,6,6,4,58,0,0,0,0,0,3,3,7,0,19,4,13,0,3,10,11,3,10,0,52,0,7,4,0,0,3,0,3,0,28,0,6,7,4,5,10,4,32,0,68,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,3,0,0,0,0,0,0,0,4,0,0,5,4,9,14,0,0,0,35,0,0,0,0,4,0,0,4,0,15,3,6,3,4,0,3,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,3,0,4,5,8,3,4,0,23,3,0,0,3,0,10,0,0,0,27
215011392,4,13,10,9,23,40,17,86,4,203,12,4,0,4,13,18,9,81,0,142,18,19,18,12,82,104,21,51,0,326,0,0,0,0,5,12,0,4,0,24,11,8,11,14,35,61,23,50,0,208,0,10,8,3,6,14,4,12,0,45,4,32,12,9,32,24,4,10,3,135,6,46,25,7,15,22,0,20,0,139,12,3,10,11,13,19,7,22,0,92,0,0,0,0,0,0,0,0,0,13,0,0,0,0,7,0,0,0,0,12,0,0,0,0,4,4,3,5,0,14,0,5,0,4,9,9,0,0,0,31,4,17,3,0,7,6,3,4,0,45,7,15,4,7,36,50,8,11,0,149,0,3,10,4,7,6,0,9,0,42,9,18,12,16,38,32,7,14,0,143,5,5,5,3,12,7,0,3,0,46,0,12,0,0,14,17,3,6,0,53,8,7,4,0,3,13,5,11,18,72
215011393,5,21,17,26,39,91,30,181,10,416,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,6,0,0,0,20,0,0,0,0,0,0,0,0,0,4,4,0,5,0,4,6,3,16,0,50,0,0,0,0,0,3,0,0,0,8,4,5,5,0,0,3,6,6,0,32,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,7,3,7,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,12,0,3,3,0,12,25,4,0,0,46,0,3,0,0,6,0,0,3,0,16,3,0,7,5,0,10,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,15,0,0,0,0,3,3,0,0,5,17
215011394,17,31,29,20,34,132,35,253,7,564,0,0,0,0,0,0,0,3,0,4,0,3,0,0,19,14,7,17,0,64,0,0,3,0,0,10,6,7,0,23,5,3,7,9,32,40,11,16,3,122,3,0,7,5,10,30,9,6,0,64,3,16,15,4,15,14,4,13,0,82,0,9,4,3,3,3,0,9,0,30,4,6,7,0,11,23,7,31,0,89,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,6,0,19,0,4,3,0,0,7,3,6,0,19,5,8,4,9,23,16,3,4,0,70,4,6,6,0,8,9,0,9,0,42,7,10,17,13,20,19,0,4,3,101,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,19,4,9,0,45,0,3,3,0,11,6,3,8,16,48
215021395,11,26,18,11,40,62,25,104,6,299,3,0,0,0,0,8,5,15,0,33,0,5,7,5,50,53,11,36,0,163,0,0,0,0,15,13,0,4,0,38,6,11,10,15,51,143,31,75,18,359,5,0,3,6,17,28,6,18,0,79,0,41,14,12,21,22,5,15,3,139,3,24,10,5,14,9,0,10,0,63,7,6,6,3,21,25,12,51,0,133,0,0,0,0,6,4,0,0,0,11,0,0,0,0,0,10,0,6,0,19,0,0,6,0,7,4,0,4,0,20,4,3,3,4,13,26,3,15,0,74,4,12,5,9,6,9,5,9,0,52,13,0,0,3,28,23,10,17,0,86,4,6,5,3,27,27,5,12,0,83,0,3,0,7,13,15,11,15,5,65,4,3,0,0,7,0,0,0,0,22,0,7,7,5,28,25,7,12,0,94,4,14,13,3,21,18,7,14,31,126
215021396,5,16,11,8,32,33,18,44,4,179,0,0,0,0,0,12,0,19,0,31,4,7,0,3,23,39,5,16,0,99,0,0,0,0,9,16,0,0,0,30,3,6,11,10,26,49,11,34,5,144,0,0,0,0,13,7,4,8,0,37,6,20,6,3,18,17,0,13,3,88,0,10,6,3,7,5,0,9,0,45,3,5,12,7,13,22,5,26,0,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,3,0,0,5,0,8,4,0,26,0,3,3,9,5,17,3,7,0,41,6,3,5,0,9,21,3,5,0,59,0,3,5,0,13,9,0,9,5,43,3,7,5,5,9,12,0,7,0,41,0,3,0,0,0,5,0,0,0,12,0,6,3,6,19,24,10,10,0,71,5,0,0,0,12,8,0,4,21,59
215021398,6,20,11,21,65,114,40,218,12,512,0,0,0,0,0,3,0,7,0,17,0,0,0,0,8,9,3,5,0,26,0,0,0,0,3,3,6,0,0,11,3,0,5,3,16,17,3,24,0,58,0,0,0,0,7,6,3,5,0,24,0,4,4,0,5,3,0,3,0,32,3,8,4,0,3,0,0,0,0,29,0,3,9,5,10,18,4,16,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,4,0,0,0,0,0,4,0,14,0,0,0,0,7,10,6,7,0,35,0,0,0,0,5,0,0,5,0,16,0,0,0,0,5,7,0,3,0,13,0,0,0,0,3,0,0,0,0,11,4,0,0,0,3,6,4,4,0,33,6,5,3,3,10,4,0,8,11,50
215021399,9,12,21,21,52,63,23,95,6,309,0,0,0,0,0,4,0,15,0,24,3,4,5,11,53,62,12,26,3,172,0,0,0,5,3,4,0,0,3,22,9,3,11,10,36,76,21,43,8,208,3,0,0,3,21,10,9,6,0,48,4,22,7,3,30,17,3,9,0,94,5,21,7,3,9,3,0,6,0,58,5,4,8,3,13,24,4,31,5,101,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,15,3,6,0,32,0,9,3,3,9,11,3,9,0,40,6,0,0,0,18,19,0,10,0,54,6,3,3,9,14,4,4,6,0,44,0,3,4,8,11,13,0,0,0,47,0,0,0,0,0,0,0,0,0,6,5,9,3,9,9,29,4,13,0,82,4,6,5,0,11,25,0,15,16,87
215021469,12,29,49,43,82,74,34,50,9,384,4,0,0,4,3,8,0,28,0,56,5,9,0,10,80,90,26,51,8,288,0,0,0,4,16,24,10,10,0,69,8,25,23,22,82,164,41,85,4,462,4,8,3,5,35,35,12,26,0,128,11,83,50,33,91,65,20,30,10,396,24,60,40,22,52,34,4,23,3,260,4,12,11,12,35,63,18,66,9,225,3,8,0,0,9,10,0,4,0,36,0,0,0,0,12,14,4,12,0,54,0,0,4,0,7,7,6,4,0,35,7,12,4,3,30,25,19,36,0,131,7,21,12,9,39,32,15,18,4,146,12,10,0,8,74,71,17,26,0,224,0,11,9,11,65,31,17,29,0,169,16,23,26,31,63,65,15,13,3,246,0,9,0,4,7,6,4,0,0,37,7,9,3,11,49,29,3,17,0,129,12,19,20,26,31,29,10,18,75,226
215021470,9,45,38,24,102,92,32,96,10,450,8,0,0,0,0,8,10,35,0,63,5,7,12,9,79,105,24,38,6,285,0,0,3,0,18,28,5,10,3,82,17,21,19,25,90,144,45,82,11,447,4,3,6,4,32,56,13,26,0,142,10,66,36,30,80,61,22,26,3,335,19,69,34,10,33,13,9,24,6,222,12,14,13,12,33,46,24,66,6,226,0,4,0,0,13,7,0,0,0,30,0,4,0,0,12,15,3,8,0,41,0,4,0,4,11,5,3,10,0,45,3,6,6,5,41,36,13,33,0,139,0,20,17,13,29,26,8,16,5,134,14,6,10,8,66,73,21,25,0,216,3,14,7,10,48,33,6,21,0,141,11,25,27,33,77,80,9,18,0,281,5,8,3,0,5,4,0,0,3,36,6,6,12,0,38,45,0,16,4,135,7,12,15,7,41,46,13,22,40,195
215031400,15,42,23,22,42,147,43,293,13,634,0,0,0,0,0,0,4,3,0,10,0,9,0,0,11,16,4,12,0,55,0,0,0,0,0,0,6,0,0,15,4,7,5,0,22,37,10,28,0,118,0,0,7,0,3,12,5,15,0,48,3,21,3,4,7,9,0,10,0,67,0,11,11,5,8,12,3,14,0,66,0,12,6,10,12,21,11,40,0,111,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,4,0,0,8,4,0,11,0,21,0,5,0,0,0,0,0,0,0,12,3,4,5,6,29,20,4,9,0,76,4,7,5,3,10,12,5,13,0,57,0,11,5,3,6,9,0,0,0,43,0,5,0,0,0,0,0,0,0,10,5,4,0,0,8,20,6,12,4,55,3,4,0,5,12,17,0,7,18,65
215031401,18,31,33,27,56,126,49,265,11,607,0,0,0,0,0,4,6,7,0,27,7,7,12,3,34,29,11,13,5,108,0,4,3,0,8,16,10,9,0,46,6,12,7,10,31,63,23,42,9,207,0,9,3,3,3,17,9,11,0,53,4,19,10,5,12,20,3,10,0,91,0,7,3,8,0,5,6,4,0,25,0,6,9,0,7,14,7,28,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,3,0,3,10,0,8,0,27,4,9,0,0,0,0,0,0,0,17,0,3,0,4,18,24,6,7,0,56,0,6,0,4,4,0,0,7,0,24,0,3,5,4,3,9,0,0,0,31,0,4,0,0,4,0,0,0,0,11,3,0,6,4,16,18,3,17,0,61,3,8,3,6,13,21,3,13,21,103
