SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
213011333,1734,22,14,0,0,1772,1471,38,26,0,0,1534,434,35,20,0,0,491,159,8,8,0,0,176,28,0,3,0,0,34,233,7,0,0,0,241,60,0,0,0,0,58,7,0,0,0,0,7,914,54,36,0,0,1006,48,0,0,0,0,56,101,6,0,0,0,105,4274,122,73,0,0,4470
213011334,2023,178,126,3,0,2335,1110,353,137,0,4,1604,800,454,271,6,9,1540,83,51,55,0,0,188,31,20,8,0,0,59,393,135,70,4,0,606,105,35,28,3,4,171,21,8,7,0,0,32,1433,697,437,14,9,2598,115,17,12,0,0,139,163,36,19,0,0,220,4845,1279,733,21,15,6893
213011335,1780,111,53,0,0,1949,1186,190,53,0,0,1424,628,218,184,4,3,1030,118,55,21,0,0,198,24,7,16,0,0,51,339,65,41,5,0,457,99,12,10,0,0,130,6,6,3,0,0,14,1220,366,278,7,11,1881,73,10,4,0,0,94,121,15,12,0,0,148,4380,691,399,7,7,5487
213011336,718,156,29,0,0,912,720,188,58,0,0,961,556,253,159,0,0,973,16,29,4,0,0,48,5,8,0,0,0,13,181,56,16,0,0,257,41,19,6,0,0,63,4,4,3,0,0,11,804,375,182,6,4,1361,39,17,0,0,0,56,50,15,3,0,0,69,2329,742,279,6,4,3365
213011337,1340,82,26,4,0,1452,889,191,14,0,0,1104,434,144,57,0,0,636,21,12,20,0,0,54,11,3,7,0,0,23,265,38,19,3,8,332,63,10,3,5,0,81,11,0,0,0,0,13,804,208,110,8,5,1139,73,8,0,0,0,76,76,7,5,0,0,87,3176,497,163,16,7,3862
213011338,2260,138,20,0,0,2418,1456,329,41,0,0,1826,756,275,94,0,6,1120,129,31,3,0,0,160,11,15,6,0,0,24,253,54,18,0,0,326,57,15,0,0,0,78,13,5,0,0,0,20,1212,384,122,0,5,1729,86,13,8,0,0,105,117,22,5,0,0,145,5131,882,200,0,8,6217
213011339,890,179,18,0,0,1086,1088,376,27,0,0,1494,360,519,43,0,0,917,8,3,0,0,0,14,6,3,0,0,0,7,113,84,6,0,0,201,24,17,0,0,0,39,4,7,0,0,0,7,506,626,46,0,0,1182,24,11,0,0,0,34,35,15,0,0,0,58,2547,1206,87,0,3,3848
213011340,2608,176,11,0,0,2799,1875,118,6,0,0,1999,320,85,6,0,0,416,6,3,0,0,0,6,0,5,0,0,0,5,95,24,0,0,0,117,8,8,0,0,0,13,0,5,0,0,0,3,437,115,5,0,0,559,47,70,4,0,0,123,69,20,0,0,0,89,5034,502,30,5,0,5571
213011569,1669,116,0,0,0,1786,1867,237,3,0,0,2110,886,249,21,0,0,1160,98,19,0,0,0,119,12,0,0,0,0,11,290,48,3,0,0,343,40,6,3,0,0,50,21,0,0,0,0,22,1353,333,30,0,4,1717,82,9,0,0,0,87,121,22,3,0,0,148,5084,715,40,0,4,5845
213011570,370,4,0,0,0,374,1369,12,0,0,0,1386,320,8,0,0,0,337,6,15,0,0,0,19,14,21,0,0,0,33,82,3,0,0,0,89,22,0,0,0,0,24,0,0,0,0,0,4,452,51,0,0,0,504,11,4,0,0,0,17,47,0,0,0,0,47,2245,67,0,0,0,2318
213021341,1580,455,46,0,0,2080,1167,469,57,0,0,1694,584,519,219,11,0,1328,17,8,37,0,0,61,3,9,34,0,0,45,124,52,17,0,0,194,8,11,0,0,0,18,5,3,3,0,0,9,740,606,308,10,3,1662,43,35,9,0,0,86,43,15,8,0,0,61,3573,1578,423,15,3,5591
213021342,2417,185,70,0,3,2671,2081,197,103,0,0,2384,1040,217,147,0,0,1405,118,25,14,0,0,155,12,6,0,0,0,16,207,33,22,0,0,264,23,8,5,0,0,34,12,0,0,0,0,20,1405,290,187,0,0,1895,69,7,6,0,0,78,74,9,6,0,0,88,6050,690,366,0,8,7120
213021343,1588,246,17,0,0,1849,1052,653,28,4,3,1735,679,522,74,6,8,1286,33,97,44,0,0,172,8,4,22,0,0,37,166,56,12,0,0,237,31,11,0,0,0,41,8,4,0,0,0,7,923,693,155,6,5,1778,53,13,3,0,0,71,72,28,5,0,0,106,3693,1636,202,9,13,5543
213021344,1526,324,48,5,0,1903,1885,835,100,7,0,2818,675,725,243,9,0,1650,18,32,14,0,0,68,30,9,7,0,0,45,182,85,28,10,0,304,13,7,6,0,0,23,0,7,0,0,0,4,919,866,297,22,3,2101,36,27,6,5,0,69,37,11,8,0,0,56,4400,2053,459,30,4,6945
213021345,574,4,0,0,0,580,703,17,7,0,0,723,227,17,4,0,0,255,14,0,0,0,0,14,3,0,0,0,0,3,39,0,3,0,0,45,6,0,0,0,0,6,0,0,0,0,0,0,291,25,10,0,0,326,8,0,0,0,0,8,19,0,0,0,0,24,1597,43,14,0,0,1657
213021346,1509,652,167,0,9,2342,1270,568,187,0,9,2029,355,383,279,8,0,1033,3,127,133,0,0,266,6,34,6,0,0,46,76,74,34,0,0,189,13,8,4,0,0,28,0,3,0,0,0,4,458,637,456,8,3,1561,36,23,10,0,0,73,18,26,18,0,4,63,3289,1909,834,7,19,6066
213031347,958,370,39,3,0,1366,1003,1006,183,0,0,2196,617,779,322,6,3,1726,285,516,22,0,4,827,13,21,10,0,0,39,240,138,37,6,0,422,38,33,0,10,0,91,14,10,4,0,0,28,1205,1503,399,20,4,3131,48,52,4,0,0,96,65,60,10,0,0,135,3273,2987,637,27,12,6931
213031348,664,115,257,13,0,1054,691,347,938,10,3,1988,657,357,2027,20,6,3061,32,174,204,0,0,404,6,22,90,0,0,114,171,78,212,0,0,463,17,6,26,8,0,55,5,0,10,0,0,21,888,636,2570,31,9,4123,46,18,31,0,0,89,38,17,60,0,0,117,2325,1127,3856,50,15,7370
213031349,738,358,200,0,0,1294,645,586,494,0,7,1735,208,495,936,0,4,1650,0,3,5,0,0,17,0,0,7,0,0,10,50,92,72,0,0,207,9,5,12,0,0,27,0,0,5,0,0,8,266,602,1040,0,5,1913,29,26,12,0,0,63,24,21,23,0,0,65,1705,1586,1769,0,9,5070
213031350,666,76,60,6,0,808,1048,208,150,4,0,1415,528,187,363,10,3,1091,27,23,38,0,0,84,8,4,33,0,0,44,88,40,42,4,0,184,5,0,9,0,0,14,0,0,0,0,0,0,667,257,485,15,3,1420,18,7,21,0,0,41,28,5,5,0,0,43,2432,559,714,28,3,3733
213031351,788,102,97,0,0,998,1113,300,191,6,0,1608,529,315,574,0,0,1418,24,48,23,0,0,102,15,11,11,0,0,43,144,69,56,3,0,270,9,11,13,0,0,29,3,3,0,0,0,11,726,453,675,3,0,1859,39,11,7,0,0,55,38,12,16,0,0,74,2708,878,985,19,0,4599
213031352,1397,145,42,12,0,1594,1750,349,191,13,0,2296,805,357,353,40,0,1551,41,47,12,0,0,96,21,7,4,0,0,32,184,60,39,8,0,289,11,3,8,0,0,15,0,0,0,0,0,0,1054,469,409,49,0,1991,57,12,0,0,0,67,39,8,7,0,0,56,4290,981,652,70,5,5999
213041353,2321,177,10,17,0,2524,4111,127,0,5,3,4246,878,289,0,5,4,1183,135,25,36,0,0,194,15,50,4,0,0,68,261,53,13,0,0,333,26,5,10,9,0,47,5,8,0,0,0,15,1324,432,59,12,3,1837,158,16,0,0,0,173,100,8,3,0,0,110,8012,754,74,38,8,8888
213041358,1384,58,11,0,0,1456,3236,123,24,0,0,3378,1175,124,25,0,0,1322,30,14,0,0,0,44,26,4,0,0,0,27,262,11,3,0,0,281,32,0,0,0,0,37,9,0,0,0,0,10,1532,157,34,0,0,1720,34,0,0,0,0,36,110,3,0,0,0,118,6299,344,64,0,3,6712
213041359,370,3,0,36,0,409,2931,31,0,0,7,2969,866,20,0,0,5,886,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,109,26,0,0,59,0,86,3,0,0,3,0,7,1003,24,0,67,8,1097,26,0,0,0,0,32,76,0,0,8,0,78,4407,58,3,110,15,4586
213041360,1237,156,0,0,0,1401,2961,285,0,0,0,3242,421,144,0,0,0,565,4,0,0,0,0,4,0,3,0,0,0,3,94,19,0,0,0,107,12,5,0,0,0,19,3,4,0,0,0,3,529,177,0,0,0,707,26,86,0,0,0,115,67,25,0,0,0,93,4826,725,0,0,3,5553
213041461,397,99,0,0,0,498,903,29,0,0,0,937,116,11,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,43,3,0,0,0,0,5,0,0,0,0,0,0,153,12,3,0,0,173,12,84,0,0,0,100,25,23,0,0,0,45,1489,247,10,0,0,1745
213041462,289,24,0,0,0,316,976,90,0,0,0,1064,213,38,0,0,0,253,6,0,0,0,0,6,3,0,0,0,0,3,31,5,0,0,0,40,6,0,0,0,0,6,0,0,0,0,0,0,258,41,0,0,0,309,6,4,0,0,0,4,24,0,0,0,0,30,1565,162,0,0,0,1726
213041463,1407,73,39,0,0,1516,2932,181,61,0,0,3179,871,159,84,0,0,1115,0,9,0,0,0,3,0,19,0,0,0,20,168,19,8,0,0,200,22,0,0,0,0,18,6,0,0,0,0,6,1066,203,93,0,0,1361,98,9,0,0,0,105,79,5,0,0,0,83,5579,465,201,0,5,6248
213041571,600,172,0,0,0,777,1395,17,0,0,0,1410,547,34,0,0,0,581,5,4,0,0,0,11,9,17,0,0,0,25,107,15,0,0,0,116,21,47,0,0,0,63,4,5,0,0,0,3,686,113,0,0,0,805,17,20,0,0,0,37,33,18,0,0,0,53,2727,342,0,0,0,3071
213041572,135,0,0,0,0,135,1378,0,0,0,0,1378,544,28,0,0,7,576,6,0,0,0,0,6,0,0,0,0,0,0,43,0,0,0,0,43,8,0,0,0,0,8,4,0,0,0,0,4,602,28,0,0,7,635,11,0,0,0,0,11,41,3,0,0,0,37,2168,35,0,0,5,2208
213041573,181,0,0,0,0,181,655,0,0,0,0,655,74,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,89,4,0,0,0,0,4,0,0,0,0,0,0,933,0,0,0,0,933
213041574,340,13,9,0,6,365,2028,66,0,0,3,2099,402,42,0,0,0,441,3,0,0,0,0,3,0,0,0,0,0,0,62,3,0,0,3,66,8,0,0,0,0,11,0,0,0,0,0,0,472,46,0,0,3,520,23,0,3,0,0,28,41,0,0,0,0,41,2905,131,14,0,8,3059
213041575,1455,81,13,0,0,1554,2424,171,36,0,0,2630,336,158,33,0,0,525,0,0,0,0,0,4,0,0,0,0,0,0,99,30,11,0,0,141,8,0,0,0,0,10,4,0,0,0,0,0,451,194,43,0,0,689,23,4,0,0,0,27,54,7,0,0,0,72,4412,459,96,0,0,4964
213041576,968,35,4,7,0,1007,1827,79,3,0,0,1911,551,69,0,0,0,617,49,6,0,0,0,54,9,0,0,0,0,9,142,11,0,3,0,159,19,5,0,0,0,20,10,0,0,0,0,10,775,89,0,3,0,869,31,0,3,0,0,37,43,3,0,0,0,49,3649,205,10,8,0,3875
213041577,838,120,0,0,0,960,794,102,0,0,0,892,578,180,0,0,0,761,49,45,0,0,0,89,8,7,0,0,0,13,118,25,0,0,0,141,13,0,0,0,0,13,3,3,0,0,0,8,765,268,0,0,0,1036,33,4,0,0,0,33,62,10,0,0,0,74,2488,500,3,0,0,2994
213041578,963,72,5,0,0,1039,1950,120,0,0,5,2078,1367,223,7,0,0,1602,52,54,0,0,0,117,19,17,0,0,0,37,203,22,0,0,0,235,30,4,0,0,0,31,13,0,0,0,0,10,1687,333,10,0,0,2028,40,7,0,0,0,46,107,9,0,0,0,116,4746,536,10,0,9,5303
213051361,1828,172,66,0,0,2067,2266,235,76,0,0,2580,702,183,112,0,0,990,38,3,19,0,0,53,23,0,20,0,0,49,203,37,13,0,0,253,24,0,5,0,0,27,4,0,0,0,0,4,997,221,161,0,0,1385,35,3,29,0,0,69,63,9,18,0,0,87,5182,643,349,4,5,6182
213051362,1986,111,98,0,3,2191,1898,125,99,0,0,2113,1113,81,292,0,0,1482,26,5,16,0,0,45,3,0,7,0,0,13,263,17,38,0,0,320,38,0,3,0,0,46,11,0,4,0,0,14,1459,104,363,0,0,1924,54,10,11,0,0,67,86,3,6,0,0,101,5474,351,571,0,5,6401
213051363,527,42,13,13,0,586,1186,149,24,0,0,1364,1066,206,138,3,7,1421,30,5,17,0,0,45,0,0,0,0,0,0,147,24,6,6,0,189,33,4,0,21,0,62,7,0,0,0,0,10,1287,239,166,37,0,1729,29,4,0,0,0,34,65,10,0,4,0,77,3092,438,198,51,0,3787
213051368,1477,177,47,26,0,1724,1773,211,42,0,0,2021,1207,413,135,3,0,1758,28,15,4,0,0,42,4,8,0,0,0,16,156,55,8,0,0,230,22,7,0,0,0,35,7,6,0,0,0,11,1429,507,148,3,0,2086,49,4,0,3,0,56,78,21,4,3,0,103,4807,914,237,34,3,5994
213051464,712,155,43,0,0,909,2484,253,28,0,0,2767,1704,128,14,0,0,1848,0,0,0,0,0,0,0,0,0,0,0,0,98,9,4,0,0,118,16,3,0,0,0,25,3,0,0,0,0,3,1833,145,20,0,0,1998,38,13,5,0,0,56,63,5,3,0,0,73,5132,567,97,0,0,5800
213051466,517,53,0,0,0,568,2827,261,15,0,0,3105,1444,192,6,0,0,1640,5,0,0,0,0,4,5,0,0,0,0,5,91,15,0,0,0,103,17,0,0,0,3,18,0,0,0,0,0,0,1560,205,8,0,3,1773,30,4,0,0,0,33,42,5,0,0,0,51,4984,524,21,0,3,5533
213051467,1672,175,3,0,0,1852,1996,218,3,0,0,2217,1283,400,14,0,0,1697,259,48,0,0,0,315,19,32,0,0,0,41,269,58,0,0,0,332,54,6,0,0,0,58,9,6,0,0,0,17,1892,545,19,0,0,2457,87,59,0,0,0,144,83,26,0,0,0,111,5729,1027,23,0,0,6786
213051468,1294,122,16,0,0,1432,3483,146,33,0,0,3667,1604,248,44,0,0,1900,36,25,3,0,0,67,10,0,0,0,0,15,197,38,7,0,0,244,22,4,0,0,0,23,15,0,0,0,0,15,1874,324,59,4,0,2265,50,8,0,0,0,63,99,13,0,0,0,108,6808,610,101,4,6,7536
213051579,183,11,0,0,0,191,1943,78,0,0,0,2024,684,56,0,0,0,738,4,0,0,0,0,4,6,5,0,0,0,8,68,7,0,0,0,70,4,0,0,0,0,4,7,0,0,0,0,7,766,64,0,0,0,829,21,0,0,0,0,21,50,4,0,0,0,55,2958,161,0,0,0,3116
213051580,872,79,109,0,0,1056,1889,170,56,0,0,2109,719,146,81,0,0,948,8,0,0,0,0,6,0,0,0,0,0,0,97,12,13,0,0,122,49,0,0,0,0,52,4,0,0,0,0,4,872,161,92,0,0,1132,30,18,125,0,0,179,42,0,7,0,0,51,3708,435,386,0,0,4532
213051581,364,29,0,0,0,393,1373,130,3,0,0,1507,679,112,15,0,0,802,8,0,0,0,0,8,0,0,0,0,0,0,62,12,4,0,0,71,24,0,0,0,0,22,0,0,0,0,0,0,769,119,15,0,0,908,22,0,0,0,0,24,19,8,0,0,0,23,2547,290,23,0,0,2862
213051582,140,0,0,0,0,143,1772,8,0,0,0,1778,686,9,0,0,0,699,6,0,0,0,0,6,3,0,0,0,0,3,80,0,0,0,0,80,22,0,0,0,0,22,3,0,0,0,0,3,801,9,0,0,0,809,33,0,0,0,0,33,73,0,0,0,0,73,2817,20,0,0,0,2836
213051583,765,94,4,0,0,862,3841,340,3,0,0,4189,1676,322,5,0,0,2005,14,0,0,0,0,15,10,0,0,0,0,10,195,28,0,0,0,220,45,6,0,0,0,49,8,0,0,0,0,13,1956,351,5,0,3,2320,101,43,0,0,0,141,109,12,0,0,0,126,6769,844,12,0,6,7635
213051584,70,0,0,0,0,70,1230,3,0,0,3,1236,514,11,0,0,0,526,9,0,0,0,0,9,0,0,0,0,0,0,48,0,0,0,0,48,17,0,0,0,0,17,0,0,0,0,0,0,588,11,0,0,0,600,13,0,0,0,0,13,39,0,0,0,0,39,1944,15,0,0,8,1965
213051585,367,99,3,0,0,470,1382,270,0,0,0,1655,534,198,0,0,0,730,5,0,0,0,0,5,8,4,0,0,0,7,85,26,0,0,0,109,11,7,0,0,0,18,3,4,0,0,0,9,648,232,0,0,0,881,14,67,24,0,0,107,44,23,0,0,0,68,2457,684,28,0,0,3176
213051586,88,0,0,0,0,89,1489,45,0,0,3,1538,599,29,0,0,0,630,4,0,0,0,0,4,0,0,0,0,0,0,56,0,0,0,0,58,16,0,0,0,0,17,6,0,0,0,0,6,675,31,0,0,0,712,9,0,0,0,0,9,52,0,0,0,0,54,2317,82,0,0,4,2401
213051587,183,14,0,0,3,200,1552,129,0,0,0,1686,671,63,17,0,0,749,0,0,0,0,0,0,0,0,0,0,0,0,68,7,0,0,0,71,12,0,0,0,0,15,0,0,0,0,0,0,750,69,17,0,0,845,15,0,0,0,0,15,47,3,0,0,0,46,2551,218,20,0,5,2789
213051588,531,55,0,0,0,591,2372,289,0,0,0,2663,1165,210,4,0,0,1376,13,6,0,0,0,16,21,10,0,0,0,29,156,28,0,0,0,184,39,5,0,0,0,41,6,0,0,0,0,8,1395,260,4,0,0,1659,45,4,0,0,0,55,128,14,0,0,0,145,4482,628,3,0,3,5104
213051589,227,16,0,0,0,243,1337,43,7,0,0,1385,910,77,0,0,0,987,8,4,0,0,0,12,4,0,0,0,0,4,79,11,0,0,0,87,14,0,0,0,0,17,6,0,0,0,0,6,1014,92,3,0,0,1109,16,0,0,0,0,17,43,3,0,0,0,48,2640,153,9,0,0,2804
213051590,901,28,7,0,0,932,2150,50,0,0,0,2202,814,47,0,0,0,857,23,0,0,0,0,23,11,0,0,0,0,16,160,14,0,0,0,174,10,0,0,0,0,8,0,0,0,0,0,0,1021,62,0,0,0,1083,36,5,0,0,0,36,62,0,0,0,0,62,4171,141,11,0,0,4318
214011370,1493,308,14,30,0,1845,3389,553,7,0,0,3956,1103,467,10,0,0,1582,71,27,0,0,0,106,21,57,0,0,0,81,264,75,3,0,0,338,80,30,0,24,0,138,5,14,0,0,0,16,1550,668,17,33,0,2267,56,72,0,0,0,127,74,31,0,4,0,115,6563,1630,34,69,3,8307
214011371,1818,448,68,0,6,2340,2361,544,116,0,4,3025,1539,1064,528,3,11,3147,157,135,22,0,0,314,26,29,9,0,0,66,322,174,56,7,0,552,24,10,6,0,0,36,6,5,7,0,0,13,2067,1410,622,8,9,4124,63,16,15,0,0,88,98,42,17,0,0,158,6399,2459,843,12,16,9726
214011372,1919,161,14,0,0,2099,2306,189,19,0,0,2515,1675,235,28,3,4,1945,273,106,17,0,0,390,31,0,0,0,0,36,321,45,8,0,0,381,22,0,0,0,0,25,14,3,0,0,0,19,2338,387,59,4,4,2789,71,9,0,0,0,84,128,21,0,0,0,145,6756,771,87,6,9,7623
214011373,2267,187,7,19,0,2482,2702,146,6,0,0,2856,605,161,4,0,4,762,29,5,10,0,0,47,5,13,26,0,0,47,148,28,3,0,0,175,8,12,6,13,0,36,6,4,8,0,0,12,793,218,58,12,3,1087,34,227,39,0,0,305,60,25,7,0,0,93,5858,807,113,32,3,6820
214011374,2389,317,8,17,0,2731,4073,416,0,6,0,4501,602,416,0,6,0,1034,45,5,0,0,0,51,7,0,0,3,0,9,200,89,0,0,0,294,12,4,0,112,0,132,3,0,0,3,0,9,880,524,4,126,0,1530,49,46,0,0,0,88,49,17,0,8,0,74,7439,1314,16,147,7,8918
214011375,1636,319,22,0,7,1978,2077,424,43,0,0,2544,1059,556,67,3,0,1687,122,94,25,0,0,239,17,16,0,0,0,34,241,81,11,0,0,329,14,10,8,33,0,56,6,5,0,0,0,18,1459,754,110,40,0,2368,43,138,5,0,0,188,77,35,4,0,0,116,5295,1666,182,43,8,7191
214011376,996,121,0,0,0,1115,2305,202,0,0,0,2514,499,80,0,0,0,584,9,0,0,0,0,7,0,0,0,0,0,0,93,10,0,0,0,102,8,0,0,0,0,8,0,0,0,0,0,0,608,92,3,0,0,709,26,19,0,0,0,47,40,6,0,0,0,47,3977,442,0,0,0,4426
214021377,1906,241,41,94,0,2283,1352,171,20,5,0,1543,631,279,30,16,0,961,23,9,0,0,0,32,5,9,0,0,0,12,174,46,0,5,0,229,13,0,0,16,0,33,11,0,0,0,0,10,849,348,42,42,0,1276,147,23,7,0,0,181,85,15,0,0,0,100,4345,794,111,141,4,5388
214021378,1225,8,7,0,0,1243,578,7,7,0,0,587,96,0,4,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,117,26,0,0,0,0,26,6,0,0,0,0,6,237,0,0,0,0,246,65,0,0,0,0,65,29,0,0,0,5,34,2138,14,14,0,3,2173
214021379,2892,446,20,33,0,3393,2911,307,21,3,5,3245,739,388,21,0,0,1158,173,92,0,0,0,265,11,32,0,0,0,46,225,66,0,10,3,308,194,20,0,12,3,224,4,0,0,0,0,13,1352,611,26,21,3,2014,144,27,5,5,0,176,113,37,0,5,0,151,7402,1428,68,68,12,8976
214021381,2595,114,131,0,4,2841,2693,45,40,0,4,2780,274,55,76,0,0,400,0,0,3,0,0,3,0,0,0,0,0,0,91,11,15,0,0,113,5,0,0,0,0,3,3,0,0,0,0,3,371,68,90,0,0,526,55,0,8,0,0,60,47,10,4,0,0,62,5762,240,273,0,5,6271
214021382,2438,529,8,0,0,2968,2751,194,4,0,0,2945,483,165,0,0,0,651,9,0,0,0,0,13,0,0,0,0,0,0,118,37,0,0,0,158,14,4,0,0,0,19,5,0,0,0,0,3,639,210,0,0,0,848,45,139,0,0,0,182,48,24,0,0,6,71,5916,1084,20,0,3,7022
214021383,3689,74,10,44,4,3820,2242,25,3,0,0,2270,1008,92,6,7,0,1110,7,0,0,0,0,8,0,0,0,0,0,0,302,6,9,0,0,319,27,0,0,4,4,36,12,0,0,0,0,12,1351,103,11,15,3,1483,155,3,0,0,0,159,133,8,0,0,0,140,7568,205,28,58,8,7869
214021384,3481,396,75,17,3,3973,2402,125,35,0,0,2556,1445,155,83,0,3,1692,105,44,9,0,0,159,26,3,0,0,0,25,374,30,11,0,0,425,29,11,4,17,0,61,21,5,0,0,0,25,1992,254,112,30,4,2389,122,316,17,0,0,458,182,55,10,0,0,252,8177,1144,250,50,8,9631
214021385,2058,246,11,9,0,2328,2933,277,7,0,0,3217,409,252,0,0,0,661,45,17,0,0,0,53,5,4,0,0,0,11,227,52,0,0,0,279,28,0,0,3,5,35,0,0,0,0,0,3,709,336,0,3,3,1050,69,102,0,0,0,176,55,12,0,0,0,73,5833,974,14,13,4,6841
214021591,1670,188,67,94,0,2024,2145,70,45,0,0,2249,553,49,29,0,0,639,126,5,13,0,0,144,9,0,0,0,0,10,159,14,8,0,0,186,14,0,0,30,0,44,0,0,0,0,0,3,862,74,55,24,0,1023,193,69,42,0,0,309,74,12,9,5,0,96,4943,421,217,124,0,5708
214021592,1599,343,354,0,4,2302,822,148,134,0,0,1103,471,133,232,0,0,829,46,43,79,0,0,172,0,0,4,0,0,6,96,26,53,0,0,175,3,0,4,0,0,7,6,6,3,0,0,10,623,205,373,0,0,1202,33,46,17,0,0,94,38,16,17,0,0,70,3122,751,890,0,4,4773
215011386,1218,64,3,9,0,1304,921,15,0,3,0,944,396,107,3,6,4,514,65,36,0,0,0,104,3,6,0,0,0,8,151,18,0,4,0,173,32,5,0,7,0,44,3,3,0,0,0,5,648,172,3,8,9,847,43,20,0,0,0,62,55,14,0,0,0,73,2885,293,13,23,7,3225
215011387,653,0,0,4,0,658,337,0,0,0,0,340,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,79,3,0,0,0,86,17,0,0,0,0,20,5,0,0,0,0,5,122,3,0,0,0,128,79,0,0,3,0,85,27,0,0,0,0,29,1222,3,0,7,0,1234
215011388,2436,70,51,9,0,2558,2208,17,13,0,3,2241,939,125,179,4,0,1249,176,65,45,0,0,287,12,5,18,0,0,36,253,19,28,0,0,302,20,4,12,6,0,40,6,4,5,0,0,14,1419,220,281,3,0,1922,78,29,11,0,0,115,92,15,13,0,0,114,6220,348,366,11,6,6953
215011389,668,3,0,3,0,682,387,0,0,0,0,391,34,0,4,0,0,36,5,0,0,0,0,5,0,0,0,0,0,0,69,0,0,0,0,69,11,0,0,0,0,9,0,0,0,0,0,0,107,0,4,4,0,118,56,0,0,0,0,58,29,0,0,0,0,29,1249,7,8,8,0,1272
215011390,1512,27,4,12,7,1561,699,0,0,0,0,702,156,38,13,0,0,204,17,7,0,0,0,24,0,0,7,0,0,10,165,7,0,0,0,177,42,6,0,0,0,50,4,0,5,0,0,6,378,49,26,4,0,460,116,0,0,0,0,119,32,3,0,0,0,36,2744,82,28,19,6,2882
215011391,779,3,0,6,0,800,366,3,0,0,0,370,67,6,0,3,0,73,20,18,0,0,0,34,8,9,0,0,0,18,76,9,0,0,0,90,15,0,0,0,0,18,0,4,0,0,0,3,181,37,0,7,0,226,53,0,0,0,0,53,35,0,0,0,0,38,1416,49,3,12,3,1478
215011392,1522,18,18,7,0,1573,947,3,3,0,0,952,290,58,47,0,3,396,56,14,19,0,0,85,11,0,17,0,0,32,153,12,9,4,0,174,42,0,6,14,0,62,3,0,6,0,0,5,554,77,103,21,4,756,72,0,3,0,0,80,56,0,10,0,3,67,3159,103,137,27,6,3432
