SA2_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
212051324,1115,1936,461,55,3567,723,191,4479,103,136,45,12,300,135,16,446,89,197,51,5,333,47,24,402,194,333,98,16,632,177,33,849,338,487,119,17,972,406,46,1423,12,6,0,0,19,16,0,33,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,356,491,119,22,992,425,48,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1660,2758,682,91,5195,1330,272,6797
212051325,1501,2342,634,92,4568,954,169,5693,121,176,59,4,366,133,29,526,147,249,55,12,463,102,30,601,271,422,118,11,830,238,67,1127,0,0,0,0,8,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,4,0,4,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,5,0,0,0,7,4,0,8,1775,2774,759,105,5412,1207,237,6856
212051326,1395,2318,644,104,4459,1089,281,5826,127,116,45,10,307,138,36,484,197,264,90,13,570,155,108,835,333,381,142,23,875,296,144,1319,156,114,40,9,314,255,56,630,42,5,4,4,58,44,4,108,175,49,41,16,280,310,55,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,369,165,85,25,657,610,115,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5,3,0,0,0,3,3,0,5,0,0,0,0,4,4,0,5,2099,2860,871,153,5993,2002,545,8543
212051327,1845,2688,652,65,5248,819,102,6174,74,33,10,0,116,174,9,293,33,51,15,4,101,15,0,117,103,85,28,4,222,188,8,419,38,35,11,3,92,191,8,290,50,0,0,0,51,80,0,134,91,0,0,0,98,156,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,188,35,11,7,241,435,8,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137,2806,690,73,5715,1441,117,7274
212051567,185,238,113,29,565,212,188,961,50,36,26,5,116,90,57,262,76,60,23,10,161,40,107,313,125,91,49,15,273,133,167,577,100,40,17,17,172,194,67,431,47,9,3,6,62,69,14,145,102,17,12,24,159,237,69,463,96,20,22,14,149,147,94,383,0,0,0,0,0,0,0,0,343,90,58,60,545,642,236,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,658,414,214,105,1387,992,593,2973
212051568,379,434,165,49,1024,368,280,1676,252,254,81,24,609,246,159,1015,265,250,72,53,642,169,297,1113,518,504,160,78,1258,417,455,2126,37,21,10,7,74,29,13,116,73,22,15,9,122,84,27,236,5,0,0,0,7,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,44,21,19,210,117,41,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,9,1021,990,350,145,2493,901,781,4175
213011328,420,489,241,44,1197,537,113,1851,45,48,42,3,147,100,18,259,98,57,32,7,197,87,29,312,147,109,76,12,342,184,39,566,70,42,49,7,173,258,24,453,0,4,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,46,49,7,179,260,24,462,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,29,0,0,0,0,0,0,0,3,641,647,362,70,1720,1009,183,2912
213011329,422,1386,387,38,2228,212,45,2480,4,18,5,0,23,0,0,26,37,72,38,4,151,28,10,189,45,89,38,4,172,34,10,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,4,3,46,58,5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,4,3,46,58,5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,498,1478,430,41,2446,299,59,2808
213011331,463,843,339,22,1657,362,36,2054,99,163,93,6,356,99,12,467,15,33,13,0,61,16,0,73,108,190,103,9,414,113,11,534,0,0,0,0,0,103,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,1033,439,32,2078,578,49,2701
213011332,1059,1419,614,39,3133,733,72,3941,99,111,52,5,273,88,9,366,46,71,33,0,146,16,0,166,146,178,86,5,422,105,12,530,8,6,0,0,13,3,0,18,6,0,5,0,6,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,8,4,22,18,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,1609,710,45,3576,858,84,4520
213011333,974,1571,815,71,3427,728,117,4274,18,26,20,3,62,35,0,102,0,6,4,0,9,0,4,17,15,32,23,3,77,40,7,122,9,21,16,3,45,23,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,16,3,50,25,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,1626,859,75,3548,800,122,4470
213011334,1047,1519,864,128,3559,1051,238,4845,131,173,95,18,412,221,34,664,134,186,97,25,443,135,41,614,264,355,194,45,851,353,80,1279,126,155,111,21,416,251,33,698,0,0,0,0,0,6,0,8,0,0,0,0,4,10,0,13,0,0,0,0,0,0,0,0,0,9,0,0,8,8,0,10,128,165,115,21,431,274,33,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,12,3,0,20,10,4,3,0,11,6,0,21,0,3,4,0,7,3,0,15,1448,2051,1175,188,4860,1688,346,6893
213011335,937,1487,798,110,3333,831,216,4380,49,84,68,12,216,170,26,411,55,84,52,15,202,51,27,281,100,169,120,25,418,224,50,691,86,81,47,15,224,147,27,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,81,47,15,224,147,27,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,3,7,3,3,0,0,5,0,3,7,0,4,0,0,3,4,0,7,1128,1744,966,151,3986,1204,298,5487
213011336,503,760,335,66,1659,495,175,2329,107,101,74,12,288,155,37,481,69,84,26,11,191,47,22,267,177,185,102,18,480,201,60,742,18,12,8,5,47,86,7,138,8,3,0,0,10,15,4,27,8,4,0,0,9,11,0,18,11,6,6,4,27,53,14,91,0,0,0,0,0,0,0,5,45,26,17,6,98,160,19,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,4,0,4,728,971,456,90,2249,857,259,3365
213011337,577,1149,557,67,2353,664,164,3176,29,41,29,5,108,47,7,164,75,108,51,4,242,67,29,332,102,152,85,10,349,113,38,497,25,29,18,0,76,70,3,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,3,0,11,26,34,25,0,83,71,4,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,12,0,12,4,4,0,0,6,8,0,16,9,0,0,0,4,0,0,7,715,1334,662,82,2797,856,208,3862
213011338,1201,1717,871,98,3891,1029,207,5131,50,93,45,7,202,123,21,340,106,197,82,9,403,105,33,545,157,299,130,17,599,231,55,882,26,42,26,4,98,62,14,172,4,0,0,0,4,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,0,6,28,44,29,4,105,81,14,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,1387,2056,1034,121,4602,1338,279,6217
213011339,553,1198,356,29,2130,365,50,2547,122,140,115,13,390,230,16,630,105,174,111,20,412,132,33,577,225,313,230,32,798,360,49,1206,9,5,4,0,25,5,0,27,11,8,5,0,22,38,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,9,4,43,38,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,796,1523,594,58,2976,762,106,3848
213011340,1367,2499,535,41,4444,530,57,5034,99,78,27,0,207,154,8,366,22,48,26,0,94,36,8,136,124,120,54,5,303,190,9,502,0,5,3,0,13,17,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,3,0,13,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,5,0,4,0,0,5,0,0,5,0,0,0,0,0,0,0,0,1491,2631,599,44,4764,740,68,5571
213011569,1113,1946,773,106,3943,966,179,5084,76,134,76,8,295,147,14,456,54,70,56,6,191,62,3,258,133,202,132,18,488,210,21,715,6,0,0,0,11,14,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,4,0,6,0,12,23,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1255,2156,910,120,4441,1198,202,5845
213011570,319,1375,290,23,2014,177,56,2245,3,3,0,0,14,4,0,18,13,5,10,0,29,22,5,50,17,8,13,0,41,27,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,1388,303,26,2050,210,56,2318
213021341,988,1241,377,41,2647,836,86,3573,200,116,52,6,379,385,14,780,265,224,84,4,582,197,22,802,469,338,139,10,962,584,40,1578,39,13,16,3,73,134,5,209,3,0,0,0,6,59,0,63,29,15,21,0,59,85,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,75,23,32,5,138,278,9,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,15,4,0,0,0,4,7,0,15,0,0,0,0,0,0,0,3,1536,1605,549,62,3755,1709,133,5591
213021342,1512,2014,825,79,4430,1478,147,6050,115,125,65,6,318,207,21,547,38,43,25,7,110,28,3,142,157,171,90,12,429,239,25,690,43,49,44,4,141,154,7,300,0,0,0,0,0,0,0,0,9,4,4,0,15,46,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,53,53,4,161,200,15,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,8,1717,2240,973,90,5022,1921,180,7120
213021343,889,1231,470,71,2666,933,94,3693,159,133,60,3,354,245,19,622,286,314,126,21,738,215,55,1014,440,448,187,19,1099,463,76,1636,18,14,12,3,37,110,8,153,3,8,13,0,23,12,0,34,4,0,0,0,7,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,24,4,68,121,8,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,9,4,0,9,0,0,0,0,11,0,0,13,1363,1695,681,103,3843,1523,171,5543
213021344,1028,1925,443,58,3451,819,133,4400,179,133,60,12,380,277,21,678,382,548,129,12,1070,254,40,1372,561,680,192,26,1457,536,65,2053,82,42,40,7,169,203,19,397,15,0,0,0,16,23,3,43,5,0,4,0,11,8,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,45,47,7,195,240,28,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,11,18,3,31,3,4,4,0,11,16,3,30,0,6,0,0,3,0,0,4,1696,2657,680,89,5115,1607,228,6945
213021345,357,743,204,17,1324,237,35,1597,6,7,0,0,14,19,5,37,0,5,0,0,9,0,0,5,6,17,0,0,22,15,5,43,5,6,3,0,12,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,0,19,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,771,207,19,1362,258,33,1657
213021346,917,1517,271,32,2738,509,46,3289,167,137,77,0,385,363,13,758,311,458,129,8,897,237,15,1151,474,590,200,10,1277,608,25,1909,68,28,30,10,134,235,18,392,28,17,8,0,54,75,3,133,49,13,8,0,70,87,0,164,19,6,23,7,52,97,3,150,0,0,0,0,0,0,0,4,162,62,73,15,311,499,28,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,7,0,3,3,0,5,0,0,7,3,4,0,0,12,12,0,19,1567,2173,551,58,4351,1621,99,6066
213031347,610,1110,557,93,2361,665,246,3273,190,179,161,27,563,509,50,1120,524,573,199,51,1346,326,190,1866,715,760,363,79,1908,837,241,2987,43,18,23,4,86,111,14,212,84,30,20,8,140,110,22,274,24,11,7,4,48,75,17,143,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,3,150,63,54,18,281,305,51,637,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,3,0,0,11,6,0,17,0,3,3,0,7,16,0,27,0,0,3,0,3,5,0,12,1472,1926,982,189,4568,1820,545,6931
213031348,640,610,237,52,1528,489,304,2325,95,48,30,9,177,130,35,345,205,142,98,22,471,211,90,781,299,192,133,28,653,348,128,1127,210,152,80,24,465,437,86,988,164,75,38,13,293,324,60,681,304,70,49,28,450,614,93,1158,278,64,51,18,417,535,71,1018,0,0,0,0,5,3,0,9,961,365,218,77,1626,1916,312,3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,3,27,11,8,50,8,10,4,3,27,11,8,50,3,0,5,0,5,10,0,15,1910,1175,593,164,3839,2772,760,7370
213031349,391,782,190,29,1389,249,67,1705,26,12,4,0,52,26,0,84,423,462,142,31,1065,347,97,1506,449,475,148,35,1109,377,100,1586,89,38,24,10,158,195,39,388,33,24,3,3,63,37,5,115,248,86,51,12,395,414,51,855,113,23,18,3,160,225,14,404,0,0,0,0,4,0,0,4,482,168,101,28,779,874,113,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,3,0,0,9,1323,1431,434,86,3282,1503,284,5070
213031350,634,978,218,50,1873,420,136,2432,64,39,18,4,128,104,17,250,96,87,17,5,206,81,23,306,164,134,32,11,336,184,35,559,88,37,32,13,165,270,33,464,40,11,9,10,72,114,11,198,4,0,0,0,8,37,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,128,58,41,17,249,420,43,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,12,9,5,28,9,6,0,0,12,9,5,28,0,0,0,0,4,3,0,3,942,1171,288,72,2474,1043,221,3733
213031351,683,1010,279,38,2012,497,204,2708,80,60,42,4,187,203,33,430,167,109,32,6,312,90,46,451,245,167,72,13,500,296,82,878,106,55,43,9,219,316,51,580,49,26,7,3,86,171,29,276,27,13,13,0,57,49,3,114,0,0,0,0,0,0,0,0,7,0,0,3,7,0,0,16,185,99,62,22,371,537,81,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,8,0,5,19,7,7,0,0,8,0,5,19,0,0,0,0,0,5,0,0,1120,1290,425,68,2894,1333,372,4599
213031352,1105,1699,379,57,3241,849,198,4290,91,47,29,5,173,141,20,328,206,187,58,7,463,149,43,650,291,241,87,11,629,294,61,981,44,21,12,5,91,148,27,266,70,6,10,6,98,132,17,236,10,3,3,0,16,24,7,45,30,6,8,0,42,59,3,104,0,3,0,0,3,0,0,0,155,43,35,11,245,357,53,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,10,0,41,25,9,70,27,3,10,0,41,25,9,70,0,0,0,0,0,5,0,5,1573,1984,508,82,4152,1528,318,5999
213041353,2220,3067,1003,71,6361,1503,146,8012,111,45,67,8,236,376,18,634,29,12,27,4,72,48,0,116,147,62,93,9,311,432,20,754,0,0,0,0,0,39,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,21,0,0,0,0,0,0,0,0,3,0,0,0,5,7,0,15,3,0,0,0,8,71,0,74,0,0,0,0,3,8,0,9,9,0,0,0,11,10,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,0,0,3,16,16,0,38,0,4,0,0,9,0,0,8,2382,3128,1103,84,6698,2023,167,8888
213041358,1324,2578,1102,57,5060,1102,131,6299,53,73,56,6,192,112,14,312,0,4,9,0,15,9,6,32,49,77,70,6,206,125,12,344,8,11,16,0,37,22,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,11,14,0,34,28,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1386,2665,1188,64,5305,1253,153,6712
213041359,933,2432,400,53,3811,508,89,4407,9,7,4,0,21,3,0,25,11,7,4,0,21,3,0,29,13,15,7,0,41,10,0,58,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,5,44,0,47,5,0,0,0,5,54,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,94,4,110,6,5,0,0,8,4,0,15,954,2453,409,52,3867,623,98,4586
213041360,720,3163,510,32,4422,355,48,4826,103,111,31,0,250,122,0,372,71,111,90,11,277,69,8,354,175,220,122,11,527,191,8,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,896,3384,625,45,4952,545,56,5553
213041461,264,875,159,15,1318,157,17,1489,56,21,9,0,89,149,5,241,0,3,0,0,4,0,0,4,56,22,9,0,95,149,5,247,3,0,0,0,4,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,901,174,14,1412,315,20,1745
213041462,211,1048,182,15,1458,81,25,1565,10,55,12,0,78,7,0,82,8,44,20,4,74,7,3,81,17,95,32,4,151,15,3,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,1145,212,19,1609,93,25,1726
213041463,968,3011,700,60,4738,732,105,5579,12,8,7,0,22,14,0,37,85,142,96,3,328,92,10,426,97,151,99,3,353,108,6,465,0,0,0,0,0,0,0,0,14,6,5,0,31,30,0,62,40,16,26,0,84,48,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,23,35,0,115,83,4,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1127,3181,835,64,5205,918,120,6248
213041571,565,1320,418,31,2336,355,41,2727,85,6,14,0,108,225,4,342,0,0,0,0,0,0,0,0,85,6,14,0,108,225,4,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,661,1327,431,32,2450,578,43,3071
