SA2_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
205031093,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,10,8,4,0,36,0,0,0,13,0,4,4,0,0,20,0,0,0,0,0,0,0,0,0,5,0,11,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,20,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,5,9,6,0,26,0,0,0,0,4,0,0,0,0,3,0,0,0,23,13,33,38,25,6,140,26,78,62,171,121,150,171,113,46,941,625,1443,1165,2460,1544,1992,2290,1200,352,13065,0,0,0,0,0,0,0,0,0,0,567,1248,945,2159,1281,1708,1692,843,323,10763,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,4,0,0,0,0,0,10,0,0,0,4,0,3,0,0,0,16
205041094,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,21,9,5,5,66,22,68,72,102,46,63,57,24,11,458,334,835,693,1291,704,907,777,335,58,5934,0,0,0,0,0,0,0,0,0,0,292,629,583,1176,625,787,541,205,35,4880,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
205041095,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,3,6,5,0,0,0,18,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,7,0,3,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,26,9,17,39,25,11,135,34,84,70,166,91,92,94,50,17,693,450,983,953,1940,965,1191,1128,609,220,8444,0,0,0,0,0,0,0,0,0,0,393,852,804,1694,883,940,787,410,195,6964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,10
205041096,0,0,0,0,0,3,0,0,0,3,0,0,4,3,3,4,0,0,0,13,0,0,3,7,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,9,5,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,0,0,0,14,0,0,0,7,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,24,8,20,26,21,7,130,56,107,94,213,117,105,94,57,28,877,419,888,790,1638,891,940,898,494,178,7136,0,0,0,0,0,0,0,0,0,0,352,646,658,1191,659,725,536,293,147,5214,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
205041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,0,16,7,9,13,42,25,33,31,6,0,162,124,312,277,549,299,376,304,95,16,2358,0,0,0,0,0,0,0,0,0,0,140,282,243,513,279,305,194,64,19,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205041493,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,3,3,0,0,16,0,0,0,3,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,0,3,11,21,15,8,10,11,3,84,20,46,39,101,47,60,36,47,18,402,332,759,719,1428,690,729,610,371,136,5773,0,0,0,0,0,0,0,0,0,0,303,604,583,1249,628,662,499,297,158,4991,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
205041494,0,0,0,3,0,0,0,0,0,9,0,0,5,11,6,6,4,4,0,32,0,3,6,18,8,0,0,5,0,39,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,3,0,22,0,4,0,6,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,8,0,0,0,0,4,0,0,0,0,6,7,8,6,14,21,19,11,12,3,100,14,39,35,100,51,60,46,62,29,434,506,1108,938,2180,942,948,850,479,141,8094,0,0,0,0,0,0,0,0,0,0,483,977,812,1967,833,875,715,355,112,7136,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,9
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,16,8,6,0,40,3,22,11,23,38,50,52,19,0,215,110,257,277,429,342,497,517,173,33,2634,0,0,0,0,0,0,0,0,0,0,69,203,203,304,270,346,278,84,13,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
205051101,0,5,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,0,0,7,0,4,0,0,0,9,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,15,16,3,4,49,24,67,70,131,67,81,91,41,4,582,416,982,810,1591,797,1038,1086,468,123,7308,0,0,0,0,0,0,0,0,0,0,369,840,677,1399,712,900,790,405,148,6231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11
205051102,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,44,13,5,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,3,5,3,0,0,50,23,24,23,66,26,35,36,23,0,248,132,266,259,1119,336,325,288,117,24,2860,0,0,0,0,0,0,0,0,0,0,107,199,183,407,212,237,187,76,24,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
205051103,0,0,0,0,0,0,0,0,0,3,0,5,0,8,9,4,0,0,0,28,0,0,3,16,5,0,4,0,0,37,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,12,5,0,0,7,3,30,0,0,0,4,0,4,4,0,0,14,0,0,0,0,4,0,3,0,0,5,0,0,0,0,5,3,0,0,0,7,0,10,0,14,12,8,15,12,3,76,18,48,52,115,66,48,58,34,21,456,451,995,866,1769,855,890,843,492,171,7328,0,0,0,0,0,0,0,0,0,0,415,846,706,1491,866,801,725,421,205,6476,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,11
205051104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,11,0,0,30,4,18,21,50,30,46,47,29,13,261,114,262,252,457,323,522,536,238,74,2777,0,0,0,0,0,0,0,0,0,0,115,238,188,409,296,378,367,162,57,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206011106,0,0,0,14,6,0,0,0,0,26,0,0,0,24,3,0,0,0,0,27,0,0,0,4,5,4,0,0,0,16,0,0,0,8,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,9,0,0,0,6,5,0,3,0,0,19,0,3,4,44,12,3,3,0,0,75,0,0,3,3,8,0,3,0,0,18,0,0,0,5,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,3,0,5,14,129,25,15,10,8,3,215,11,11,13,126,35,23,12,10,7,250,239,385,606,3155,677,406,250,156,69,5946,0,0,0,0,0,0,0,0,0,0,222,328,587,2269,456,325,162,46,12,4400,0,6,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,24,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,41,5,0,0,0,0,43
206011107,0,5,4,11,9,4,0,0,0,26,0,0,3,5,3,3,0,0,0,22,0,0,4,27,5,4,4,0,0,36,0,0,0,7,0,0,0,0,0,9,0,0,4,5,0,0,0,0,0,14,0,0,0,21,7,4,11,0,0,43,0,0,4,18,4,0,0,0,0,26,0,7,3,18,7,4,0,0,0,37,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,6,6,8,170,26,24,17,9,7,267,10,9,19,95,21,23,15,16,3,224,356,563,793,2885,828,616,421,246,104,6795,0,0,0,0,0,0,0,0,0,0,297,524,749,1972,617,430,233,85,54,4965,0,0,0,13,3,0,3,0,0,13,0,0,0,3,0,0,0,0,0,11,0,0,0,17,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,5,0,0,25
206011109,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,8,0,0,3,9,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,11,0,0,0,11,9,10,3,0,0,30,0,5,4,12,3,0,0,0,0,29,0,0,0,10,15,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,5,0,38,21,20,16,12,6,114,8,10,8,43,24,15,11,14,6,142,254,678,660,1377,741,633,338,202,119,5010,0,0,0,0,0,0,0,0,0,0,277,633,535,1130,658,443,190,59,95,4019,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,10
206011495,0,0,0,9,4,0,0,0,0,12,0,0,0,16,0,0,0,0,0,20,0,0,0,10,0,0,3,0,0,18,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,8,3,7,9,3,0,38,4,0,3,44,14,0,5,0,0,68,0,0,4,8,4,4,4,3,0,33,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,17,122,20,17,17,13,3,199,9,9,5,82,18,20,12,5,3,161,269,464,738,2872,733,522,331,221,79,6231,0,0,0,0,0,0,0,0,0,0,235,394,653,1945,524,374,178,57,24,4391,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,23,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,24,6,0,0,0,0,35
206011496,0,0,9,9,6,0,0,0,0,19,0,0,9,18,4,0,0,5,0,34,0,0,0,15,3,0,0,0,0,28,0,0,0,10,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,9,0,3,0,14,0,5,5,0,0,26,3,4,6,48,8,3,4,0,0,75,0,0,9,19,5,9,3,0,0,42,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,8,102,28,18,12,12,6,201,3,8,20,105,25,23,21,12,9,241,269,367,701,3146,722,488,324,194,96,6292,0,0,0,0,0,0,0,0,0,0,228,316,617,2113,487,377,200,63,21,4415,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,4,0,0,41
206011497,0,0,0,3,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,15,0,0,0,7,5,7,0,3,0,19,0,0,0,3,0,0,0,0,0,5,0,0,0,9,3,0,0,0,0,20,0,0,0,16,15,30,9,10,0,84,0,3,0,20,13,3,0,0,0,42,0,0,0,4,3,10,5,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,13,11,74,25,21,25,10,4,177,8,12,17,92,23,24,33,17,4,232,315,532,700,2358,737,622,424,248,114,6038,0,0,0,0,0,0,0,0,0,0,269,476,584,1663,560,345,177,39,25,4141,0,0,0,7,0,0,4,0,0,13,0,0,0,4,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,12,6,0,0,0,0,16
206011498,0,0,0,6,0,0,0,0,0,7,0,0,0,8,3,0,0,0,0,18,0,0,0,8,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,6,0,0,4,7,0,0,0,0,0,11,0,0,0,8,17,23,12,14,4,73,0,0,0,20,13,5,0,0,0,41,0,0,5,14,3,5,6,0,0,28,0,0,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,8,3,72,24,18,22,18,3,170,8,6,30,56,20,21,16,17,9,188,410,788,767,2265,1033,670,465,283,141,6822,0,0,0,0,0,0,0,0,0,0,398,756,677,1650,753,476,218,52,47,5025,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,6,0,0,0,22
206021110,0,6,0,0,7,0,0,0,0,8,0,0,0,3,3,0,0,0,0,9,0,0,0,6,0,0,3,0,0,18,0,0,0,3,0,0,0,0,0,3,0,0,5,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,5,0,0,34,0,0,0,7,8,6,3,3,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,22,6,8,0,102,7,11,9,47,18,18,9,10,0,125,218,493,488,1366,622,523,331,157,56,4257,0,0,0,0,0,0,0,0,0,0,235,429,462,1140,521,422,199,54,28,3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,3,0,0,25
206021112,0,0,0,12,0,0,0,0,0,16,0,0,3,15,6,0,3,0,0,31,0,0,3,13,3,0,7,0,0,28,0,0,0,4,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,19,0,0,0,5,0,0,0,0,0,4,0,0,7,25,7,3,0,0,0,52,0,0,5,10,12,23,13,4,0,80,0,0,0,7,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,7,11,101,43,34,29,10,10,234,8,29,37,101,37,23,21,14,3,272,505,948,911,3375,1290,874,559,364,197,9024,0,0,0,0,0,0,0,0,0,0,452,812,826,2701,1040,656,312,80,51,6934,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,12,3,0,0,0,0,15,0,0,0,0,0,0,6,0,0,7,0,0,0,35,12,4,0,0,0,46
206021499,0,6,5,7,0,0,0,0,0,16,0,0,4,20,4,4,4,0,0,33,0,0,0,7,5,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,8,0,0,0,7,3,4,0,5,0,15,8,4,4,28,10,8,3,0,5,63,0,0,0,11,4,15,8,8,0,42,0,0,0,5,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,7,0,4,7,69,33,13,18,12,10,160,7,20,22,78,31,25,27,20,4,233,358,800,758,2446,1089,785,489,323,136,7180,0,0,0,0,0,0,0,0,0,0,328,742,685,1987,896,623,304,86,48,5696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,3,18,6,0,0,0,0,38
206021500,0,0,0,9,0,0,0,0,0,11,0,0,0,8,6,5,0,0,0,19,0,0,3,13,3,8,0,0,0,20,0,0,0,6,3,0,0,0,0,4,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,6,0,20,11,0,5,0,0,45,0,0,0,3,4,6,0,0,0,26,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,4,51,13,15,5,8,5,107,0,9,15,64,24,19,8,9,4,158,229,504,476,1866,745,474,278,169,80,4814,0,0,0,0,0,0,0,0,0,0,214,484,436,1477,642,365,188,74,38,3919,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,3,0,0,26
206031113,0,4,0,9,7,0,3,0,0,19,0,0,7,6,3,0,0,0,0,25,0,0,0,13,3,0,3,0,0,21,0,0,0,4,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,11,0,0,0,7,0,9,3,0,0,22,0,0,0,19,3,0,3,0,0,32,0,7,17,33,38,43,20,4,4,173,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,7,0,23,23,190,71,45,22,12,3,383,32,39,32,137,66,53,21,14,7,397,503,897,803,2468,1068,825,533,273,88,7466,0,0,4,4,0,0,0,0,0,6,430,718,632,1608,698,568,329,101,37,5118,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,0,0,17,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,5,0,0,0,17
206031115,0,0,0,9,0,4,0,0,0,12,0,0,0,10,3,0,0,0,0,11,0,0,0,13,0,0,3,0,0,26,0,0,0,4,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,13,0,0,0,10,3,4,0,5,0,20,0,0,4,23,0,0,0,0,0,34,0,0,10,27,22,30,20,3,9,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,202,63,48,27,18,6,407,17,34,30,136,41,30,19,0,4,321,237,363,487,1882,513,388,318,109,40,4336,0,0,0,0,0,3,3,0,0,7,211,259,375,1045,266,203,148,48,21,2572,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,7,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,4,3,0,0,6,0,3,0,13,3,0,0,0,0,26
206031116,0,0,0,13,5,0,0,0,0,17,0,0,4,6,4,0,0,0,0,20,0,0,0,19,3,0,4,8,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,3,6,4,0,0,26,4,9,3,21,11,0,3,0,0,55,0,0,0,28,19,11,8,5,0,77,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,9,4,11,12,128,31,27,21,11,3,237,3,16,30,86,37,36,26,19,7,271,389,746,903,2708,1012,951,656,311,144,7821,0,0,0,0,0,0,0,0,0,0,333,683,771,1727,834,697,406,135,117,5716,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,12,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0,0,0,4,0,5,0,0,0,15,4,0,3,0,0,19
206031501,0,8,3,11,3,0,0,0,0,26,0,4,0,4,3,3,0,0,0,30,0,3,3,16,12,4,9,7,0,58,0,0,0,5,0,0,0,0,0,5,0,3,4,3,0,0,0,0,0,12,0,0,0,6,7,10,3,0,0,31,0,5,0,10,5,4,0,0,0,25,0,0,6,25,32,10,3,3,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,11,16,64,39,30,13,15,3,194,8,22,27,70,31,25,17,9,21,229,348,997,1148,1933,1195,1020,640,328,159,7771,0,0,0,0,0,0,0,0,0,0,284,807,998,1359,977,777,436,187,181,6008,0,0,0,4,0,0,0,0,0,6,0,0,0,5,0,3,4,0,0,15,0,0,0,16,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,22
