SA2_CODE_2021,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
213041353,12,40,10,5,5,5,3,9,0,84,29,80,28,11,16,13,16,5,6,205,172,108,591,44,39,40,174,111,14,1296,67,18,477,7,19,11,48,75,12,727,24,11,38,11,7,3,13,21,3,126,14,52,6,28,7,9,3,6,5,121,25,118,8,12,9,3,6,0,3,181,153,118,45,39,87,39,69,28,4,583,36,48,17,98,27,15,16,12,3,284,15,28,19,8,12,13,10,11,0,119,14,5,50,14,12,10,20,18,0,126,0,0,0,0,0,0,0,0,0,5,12,8,24,7,5,4,15,16,0,88,22,3,44,7,11,6,22,18,32,162,590,639,1364,288,253,164,414,320,78,4113,15,32,22,18,22,11,0,4,0,115,9,27,8,9,13,5,0,4,0,76,7,19,11,3,14,4,12,0,6,75,8,16,10,7,14,9,0,0,0,59,4,9,17,4,15,3,4,3,0,60
213041358,14,25,5,0,7,0,15,0,0,62,18,49,34,12,15,8,27,15,3,177,71,78,366,33,42,25,136,104,17,872,46,5,275,5,6,0,37,53,3,441,8,3,30,5,3,3,10,13,0,70,3,37,8,28,3,0,7,9,0,98,6,43,10,16,4,0,11,4,0,94,92,60,23,41,67,46,84,21,9,433,21,35,11,90,24,13,43,23,3,254,7,7,4,3,7,3,4,7,0,51,19,0,46,12,13,7,53,27,0,176,0,0,0,0,0,0,0,3,0,4,3,4,7,3,10,0,21,3,0,55,13,6,29,8,7,3,29,26,23,143,313,341,846,249,204,121,474,314,65,2931,5,18,5,14,7,12,0,4,0,69,7,15,3,4,9,4,0,5,0,48,0,8,6,3,20,3,3,9,0,53,0,3,4,3,7,0,4,3,0,26,4,0,9,4,3,8,0,0,0,29
213041359,10,16,10,3,8,0,14,3,0,72,47,192,55,10,26,13,47,21,10,405,79,149,248,28,41,17,115,66,14,761,19,11,168,6,5,7,30,31,9,285,4,0,13,0,5,0,11,3,0,34,4,96,5,17,4,3,15,4,3,155,0,21,3,8,0,0,5,0,0,50,97,134,39,28,104,46,132,48,20,650,26,24,14,56,14,10,34,14,0,194,11,18,3,6,4,11,3,0,0,68,19,3,59,14,16,13,96,15,5,236,0,0,0,0,0,0,0,3,0,9,8,4,18,3,5,3,20,11,0,70,4,0,11,0,5,4,19,9,21,81,340,678,651,177,247,123,532,235,80,3058,7,32,19,15,17,3,5,0,3,105,10,85,7,24,29,8,5,9,6,179,14,40,15,0,18,6,3,7,3,118,6,10,13,0,3,4,5,0,0,46,0,0,3,0,4,0,0,3,0,9
213041360,11,34,3,7,6,3,4,6,3,81,83,163,34,8,17,21,24,6,11,379,128,160,328,19,55,26,111,81,16,922,39,20,204,0,13,11,24,48,6,356,6,0,9,0,0,0,3,5,0,29,12,80,13,19,4,9,9,4,3,152,8,66,0,11,6,0,10,6,4,105,196,160,31,23,125,70,58,16,10,686,34,28,3,57,19,14,15,10,4,196,7,18,10,5,11,8,8,8,3,78,16,0,33,4,9,5,23,16,0,114,0,0,0,0,0,0,0,0,0,0,11,8,9,5,3,0,12,8,4,58,13,0,19,5,3,6,11,14,16,85,576,740,703,157,276,177,314,226,70,3244,22,34,18,21,24,13,0,3,4,139,14,62,8,9,19,10,0,4,3,123,8,30,17,6,9,6,12,4,0,100,0,9,7,4,4,3,0,0,0,31,0,0,5,4,0,3,0,0,0,19
213041461,4,7,3,0,6,0,3,3,0,25,9,48,5,6,5,4,3,4,0,76,20,31,111,4,17,9,31,25,0,252,12,0,46,0,3,0,8,10,0,84,0,0,0,0,0,3,0,0,0,3,0,22,9,12,0,0,3,0,0,47,0,12,0,4,0,0,0,4,0,23,27,45,9,14,32,3,23,6,0,162,13,6,0,22,5,6,10,3,0,69,5,10,4,0,3,4,4,3,0,28,4,0,8,0,0,0,6,5,3,29,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,18,4,0,0,4,3,0,5,0,3,27,102,183,208,64,77,37,95,71,18,845,4,13,8,5,4,4,0,0,0,40,10,17,0,6,4,0,0,4,0,36,6,8,3,4,12,0,4,8,0,40,3,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0
213041462,3,8,7,3,5,0,0,0,0,30,23,73,18,4,12,0,12,3,3,154,28,63,97,3,18,10,34,13,5,269,10,6,34,0,6,0,14,3,0,70,0,0,3,0,0,0,4,4,0,9,0,31,4,4,3,0,4,0,5,42,3,18,0,3,0,0,0,3,0,29,56,59,11,20,48,19,27,4,6,249,4,9,0,28,14,0,5,0,5,72,5,0,3,0,0,0,0,5,0,14,9,0,18,0,0,0,10,8,0,57,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,3,0,16,4,5,8,0,0,0,4,0,12,30,155,277,210,73,109,33,115,55,34,1049,5,14,0,4,6,3,0,4,0,47,4,37,3,6,19,0,0,0,0,66,8,20,0,0,11,5,3,4,0,45,0,9,4,0,0,0,0,0,0,14,4,0,4,0,0,0,7,0,0,10
213041463,16,35,13,3,7,6,7,5,0,94,74,172,35,12,29,10,12,5,6,356,145,163,348,15,55,26,101,80,9,948,45,15,187,4,12,5,30,39,16,357,8,5,12,0,0,0,4,4,0,26,17,129,12,31,6,3,18,8,4,218,17,75,3,6,4,8,3,3,0,118,202,177,38,30,132,69,64,35,13,756,39,41,11,57,27,11,18,13,4,226,17,33,8,4,6,7,6,9,0,93,17,8,43,16,8,10,13,11,4,120,0,0,0,0,0,0,0,0,0,3,6,5,12,6,8,0,13,5,0,58,25,3,29,6,6,5,11,7,14,109,610,859,748,184,298,171,314,228,72,3482,22,52,18,17,16,13,0,3,0,155,19,40,0,7,23,0,0,3,4,97,10,32,11,4,8,5,5,10,0,87,0,9,11,4,3,3,0,3,0,36,0,4,6,0,3,0,0,4,0,14
213041571,4,13,0,0,3,0,4,0,0,27,8,46,10,0,4,9,13,8,0,103,38,51,173,14,24,11,67,43,3,423,10,3,110,7,8,3,21,15,3,170,5,0,11,0,3,0,0,6,0,25,0,21,0,12,0,0,5,4,4,50,0,21,5,3,0,0,3,0,0,35,44,31,13,19,32,25,56,9,4,235,10,28,6,34,9,4,15,11,0,111,3,9,7,8,6,6,8,9,0,41,6,0,26,9,8,7,22,7,0,88,0,0,0,0,0,0,0,0,0,0,4,4,5,4,0,0,12,0,0,29,6,0,7,4,4,6,19,9,12,56,137,211,378,106,102,71,250,117,36,1398,4,5,0,3,7,0,0,0,0,21,4,7,3,6,10,3,3,0,0,39,4,6,0,0,5,4,4,3,0,25,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,7
213041572,3,12,8,0,6,5,7,3,3,33,29,72,6,12,16,7,33,9,0,184,27,72,124,9,31,7,73,54,8,407,9,4,61,3,4,0,18,14,0,118,0,0,0,0,3,0,18,0,0,23,3,33,5,8,0,0,4,0,0,63,0,15,0,7,3,0,6,4,0,28,24,34,17,27,55,19,61,19,10,269,7,14,4,43,8,6,32,5,5,126,0,15,3,0,7,3,0,0,0,30,10,0,39,10,4,11,71,5,0,152,0,0,0,0,0,0,0,0,0,0,0,4,12,5,0,4,12,6,0,42,0,0,7,0,4,0,10,0,10,37,112,275,298,122,143,60,345,119,33,1502,0,7,7,12,8,4,0,0,0,44,7,36,3,16,11,4,0,6,4,92,3,25,5,3,9,0,0,5,0,50,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4
213041573,0,7,0,0,0,0,0,0,0,9,3,20,5,0,0,3,0,0,3,30,27,20,82,0,9,4,15,6,0,173,14,5,65,0,0,0,6,6,0,96,0,5,10,6,0,3,0,0,0,21,8,10,0,0,0,0,0,0,0,23,5,21,0,3,0,0,0,0,0,30,30,14,3,3,15,16,6,0,0,91,12,7,0,11,4,5,0,0,0,33,4,4,8,0,0,3,0,0,0,16,0,4,9,0,0,0,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,3,0,0,0,3,0,0,0,5,15,102,110,172,35,34,30,43,20,8,562,0,10,0,0,7,0,0,0,0,18,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,3
213041574,3,3,5,7,0,0,0,6,0,30,32,93,17,5,14,5,19,9,0,195,56,79,199,17,40,14,85,36,5,515,22,6,126,3,8,7,17,27,0,210,0,0,6,0,0,0,5,0,0,21,5,59,3,17,7,0,4,3,0,109,7,33,0,3,3,0,7,0,0,62,93,92,13,17,73,32,53,22,3,407,16,12,9,32,20,6,19,5,5,126,0,18,3,0,11,10,8,0,0,49,14,0,38,4,9,3,16,10,0,98,0,0,0,0,0,0,0,0,0,3,3,5,6,0,7,3,11,7,0,43,0,7,10,0,7,5,13,6,17,67,254,418,435,110,195,83,269,127,36,1927,3,24,7,10,15,5,4,6,0,78,6,30,3,4,13,4,9,3,0,78,6,24,0,3,10,3,3,0,5,56,8,4,9,0,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,10
213041575,11,21,6,6,6,3,3,4,0,54,39,89,17,4,19,11,16,12,0,203,115,134,454,14,37,35,97,64,26,975,54,13,242,3,8,12,28,45,5,414,0,0,11,0,0,0,5,0,6,26,6,71,7,16,3,6,4,9,0,131,7,53,0,9,6,3,3,8,0,93,153,122,20,22,93,58,35,24,11,536,20,33,12,48,16,8,17,7,3,171,3,14,8,3,10,7,4,6,0,63,22,0,47,4,4,8,16,10,0,118,0,0,0,0,0,0,0,0,0,0,7,3,6,6,0,0,14,6,3,39,13,7,23,5,3,9,7,13,21,93,439,570,857,124,214,161,247,221,74,2912,16,30,14,11,29,9,0,0,0,99,7,26,0,4,23,4,3,0,4,70,4,28,9,8,19,6,3,4,0,75,3,10,3,0,4,0,0,0,0,29,0,4,0,0,6,0,0,0,0,14
213041576,7,11,7,0,4,0,3,0,4,37,11,35,17,4,4,0,9,3,0,85,50,40,278,15,23,16,100,56,16,590,25,0,148,4,0,3,24,36,5,255,0,0,11,0,4,0,12,8,0,33,4,21,5,17,3,4,5,6,0,56,4,30,3,6,0,0,3,0,0,46,44,29,17,11,29,31,51,21,0,237,7,8,4,33,19,4,8,9,0,93,4,8,8,6,4,0,5,5,0,36,8,4,21,4,8,8,22,6,0,73,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,13,0,3,33,6,0,11,7,9,0,14,12,9,65,174,196,534,104,104,66,261,161,31,1633,5,9,3,3,3,5,0,0,0,33,0,6,6,4,5,4,0,0,0,28,0,5,4,8,0,3,3,6,0,25,0,0,0,0,0,3,0,0,0,6,8,0,5,3,4,0,0,0,0,25
213041577,7,6,4,0,3,7,5,4,0,27,6,12,8,0,7,0,9,0,0,48,13,12,106,10,11,6,53,31,4,246,3,6,62,5,4,0,17,13,0,101,3,0,3,0,0,0,0,10,0,19,4,5,4,8,4,0,4,6,0,40,5,11,0,3,0,0,5,4,0,28,12,21,12,7,20,9,26,6,3,121,10,3,3,34,6,8,7,9,3,80,4,0,3,3,3,0,3,4,0,30,4,0,15,0,3,0,4,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,3,20,0,0,15,0,0,0,14,17,3,50,67,77,242,79,66,34,150,110,17,840,0,9,0,0,8,0,0,0,0,17,0,5,0,4,0,4,0,0,0,14,0,0,3,5,0,0,5,5,0,18,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,6
213041578,8,7,4,12,0,3,4,3,0,42,27,85,25,19,23,3,24,13,5,211,38,82,208,7,21,10,109,52,5,527,9,3,112,3,3,3,34,34,8,208,4,4,17,3,0,0,11,10,0,48,3,28,4,17,7,0,5,3,0,70,4,22,0,7,0,0,3,5,0,40,55,50,26,40,64,17,70,24,7,360,16,20,16,60,11,11,28,22,9,191,0,14,8,4,12,6,4,3,0,49,10,0,36,8,7,9,45,14,4,127,0,0,0,0,0,0,0,0,0,4,4,0,4,0,6,0,25,10,3,54,0,9,22,4,8,0,24,18,21,114,180,325,479,180,154,69,391,204,58,2048,0,11,5,6,3,7,0,4,0,39,7,20,6,14,14,10,0,7,0,69,3,12,3,3,11,8,8,10,0,56,0,0,4,0,5,0,4,0,0,11,0,3,3,0,0,3,0,0,0,13
213051361,21,30,10,10,10,9,8,7,0,102,35,133,27,14,14,15,23,21,3,292,96,113,411,22,42,35,147,93,8,962,35,9,186,6,6,4,36,39,14,339,6,3,24,0,5,0,10,4,0,50,3,54,5,29,5,3,4,14,0,115,4,44,0,5,0,0,11,0,3,74,102,126,41,21,78,51,86,50,4,556,11,26,20,58,15,16,30,18,3,192,7,20,14,3,3,6,12,5,0,73,9,3,46,8,6,6,31,13,7,124,0,0,0,0,0,0,5,0,0,3,3,0,22,4,8,0,18,13,0,71,5,6,19,0,5,3,22,9,21,91,340,562,825,187,196,150,430,279,64,3037,9,28,10,10,19,10,0,3,0,91,10,38,8,9,26,3,9,6,3,108,5,21,3,8,12,8,4,0,0,73,9,10,4,4,0,4,0,0,0,29,0,3,5,3,0,3,0,0,0,27
213051362,14,24,7,6,8,0,3,5,0,80,31,156,32,16,18,8,42,25,4,334,63,126,324,24,38,23,126,91,21,837,19,10,137,10,4,0,18,19,0,229,6,3,10,0,4,0,6,4,0,26,3,45,5,24,4,3,7,3,0,97,6,43,5,8,0,5,8,5,0,78,82,92,33,26,82,34,90,47,8,504,19,36,10,55,15,10,29,20,7,197,5,11,14,0,9,9,10,6,0,61,11,0,56,11,15,15,30,16,0,154,0,0,0,0,0,0,0,0,0,3,8,9,13,7,4,3,13,10,5,71,6,3,27,9,4,7,23,14,23,128,279,562,678,187,215,126,408,268,76,2797,9,26,6,8,18,7,0,4,0,85,9,45,3,9,9,4,3,12,5,92,5,28,4,6,14,9,9,7,0,87,0,8,4,0,3,5,0,0,0,16,3,0,6,5,0,0,4,4,0,20
213051363,3,18,6,5,4,6,5,10,0,64,62,235,36,10,30,40,43,22,11,488,69,145,146,10,35,24,91,53,11,587,18,15,53,0,8,0,11,25,3,135,6,0,7,0,0,0,0,6,0,17,5,54,0,9,3,0,7,4,0,89,0,18,0,3,3,0,3,4,0,42,125,163,38,42,82,26,69,43,5,604,17,40,8,23,13,11,13,8,0,132,7,28,0,3,8,3,0,8,0,63,23,0,69,9,5,10,31,23,3,164,0,0,0,0,0,0,0,0,0,0,7,7,4,3,0,0,13,8,3,53,0,3,20,4,4,7,11,8,17,65,338,739,393,129,204,134,314,219,60,2516,5,33,10,12,14,0,4,8,0,101,26,86,12,15,14,18,11,17,4,201,15,53,6,10,15,0,5,6,4,112,3,13,7,3,4,0,0,3,0,33,0,4,3,5,3,0,0,0,0,16
213051368,21,35,12,5,0,0,4,5,0,89,45,168,31,7,13,7,25,4,7,308,121,154,284,17,28,16,96,59,7,783,45,23,221,3,12,6,25,35,3,367,19,10,17,0,5,0,8,11,3,66,20,71,7,21,10,5,5,10,4,144,3,65,0,10,4,3,6,3,0,99,114,148,41,27,84,61,50,26,7,560,26,44,17,63,16,8,17,13,6,200,4,30,15,5,17,9,10,3,0,99,9,0,34,11,4,10,20,13,0,97,0,0,0,0,0,0,0,0,0,5,6,7,17,5,0,6,8,6,0,46,14,12,18,12,3,4,10,16,12,97,451,766,719,183,204,129,270,193,54,2956,20,27,14,9,16,12,0,4,0,97,11,50,0,13,21,10,3,4,5,121,14,41,7,4,7,3,0,4,0,92,6,14,4,0,5,7,0,0,0,34,0,0,10,0,6,0,0,0,0,29
213051464,33,37,9,3,7,3,7,0,0,105,130,306,44,15,32,21,25,13,7,601,203,254,225,19,40,32,62,57,9,901,55,23,137,0,7,11,23,27,5,296,12,6,5,0,3,4,0,6,0,31,20,137,5,17,3,0,5,4,6,204,17,30,5,16,0,0,0,3,0,69,277,268,43,53,148,85,77,38,20,1010,43,62,7,56,30,8,24,17,4,254,21,29,10,0,6,5,0,6,4,87,21,3,47,4,11,15,14,13,0,131,5,0,0,0,0,0,0,0,0,9,6,7,11,0,3,4,10,0,0,48,22,12,10,3,4,3,9,14,36,107,863,1193,569,187,298,196,260,197,94,3844,19,32,19,11,25,3,0,0,0,117,31,111,9,22,34,14,0,3,4,219,24,51,11,8,18,8,3,10,3,134,9,7,12,4,6,0,0,3,0,52,7,8,3,0,7,0,5,0,0,24
213051466,15,51,4,8,10,4,7,0,0,100,181,552,51,10,43,32,28,11,20,926,189,406,192,20,57,29,63,43,14,1005,23,17,84,6,8,5,18,17,7,180,8,3,10,0,0,0,8,4,0,35,10,87,4,25,3,0,5,5,0,139,9,36,0,4,4,0,3,3,0,65,277,308,54,38,144,89,69,25,11,1015,25,51,8,42,16,10,15,14,3,185,13,24,9,3,3,7,12,3,0,68,25,11,48,14,4,12,25,14,6,147,0,0,0,0,0,0,0,0,0,3,9,18,5,3,5,3,6,3,0,59,9,12,13,0,4,3,11,4,25,75,789,1584,473,175,297,191,256,148,87,4007,20,63,18,16,19,10,0,3,5,162,41,223,15,31,37,26,3,10,4,398,30,146,18,10,25,13,9,7,4,256,5,11,3,5,4,0,0,0,0,31,3,6,4,4,0,0,0,0,0,19
213051467,9,30,10,0,10,10,9,5,0,79,21,116,32,9,16,7,30,20,6,257,70,97,285,20,36,20,103,79,8,720,26,15,174,5,9,4,28,38,0,301,4,0,9,0,4,3,18,7,0,43,4,34,10,17,5,0,3,7,0,90,14,39,6,9,0,6,9,6,0,78,83,84,28,35,78,36,71,35,10,463,19,42,15,61,21,19,15,29,4,222,8,19,8,9,0,14,15,11,0,78,3,3,60,12,11,8,26,16,4,142,0,0,0,0,0,4,0,0,0,9,3,4,12,4,4,5,24,10,4,73,6,5,19,5,7,4,34,11,19,105,277,482,661,184,211,129,374,287,60,2671,6,30,13,13,13,3,0,8,0,82,8,34,10,9,15,11,3,7,4,99,4,13,10,6,3,9,5,12,0,61,3,10,7,0,6,3,3,4,0,33,0,5,3,0,3,0,0,3,0,14
213051468,10,30,9,4,10,4,16,3,0,84,68,229,44,12,32,14,28,19,4,460,124,200,487,34,56,25,145,85,17,1166,43,20,266,16,10,5,46,53,5,467,9,7,27,4,3,3,20,11,0,86,11,78,15,44,6,5,11,4,3,176,13,77,3,12,7,0,13,0,0,128,159,168,57,42,124,63,91,42,15,759,23,52,12,94,30,9,36,21,6,285,12,26,11,8,15,10,16,8,0,103,24,0,56,19,8,11,45,16,0,192,0,0,0,0,0,0,0,0,0,3,7,12,16,10,7,0,20,13,5,85,16,4,18,4,4,4,18,17,33,124,522,910,1030,291,321,152,499,292,87,4103,16,40,19,21,25,11,0,4,5,130,15,82,5,24,23,5,5,10,4,174,10,46,19,16,7,7,12,6,0,121,4,7,11,7,15,6,0,5,0,50,4,5,7,7,7,6,0,3,0,38
213051579,10,35,0,3,9,3,6,5,0,64,91,367,28,6,32,13,20,14,13,598,59,234,115,6,27,18,51,24,7,542,4,10,52,0,3,0,18,13,0,106,4,4,0,0,0,0,4,3,0,15,3,35,5,5,3,3,4,9,0,66,3,13,4,3,4,0,3,0,0,26,88,123,26,26,77,25,64,14,10,451,3,27,3,34,11,5,16,8,5,124,4,9,5,4,4,3,5,4,0,25,5,3,35,8,8,3,25,5,0,99,0,0,0,0,0,0,0,0,0,0,0,11,7,0,6,4,6,0,4,42,3,5,7,3,3,0,7,4,6,46,273,874,292,105,195,83,233,103,49,2214,6,24,5,14,8,3,0,3,5,81,18,168,10,25,26,9,3,6,5,267,15,88,3,12,14,5,3,4,4,146,0,8,9,0,0,0,0,0,0,19,0,0,0,0,6,0,0,0,0,10
213051580,16,54,11,6,5,5,5,3,3,100,62,192,46,7,17,15,17,7,9,367,121,197,237,9,43,19,83,40,14,759,27,12,105,0,6,5,15,12,0,182,4,8,11,0,4,0,4,3,0,30,7,69,0,19,6,0,10,3,0,115,10,37,3,10,3,0,3,3,0,63,167,167,32,26,99,54,41,28,13,628,21,44,6,34,12,3,15,11,0,137,5,21,14,7,3,5,9,6,0,72,20,10,38,11,5,12,22,10,0,121,0,0,0,0,0,0,0,5,0,5,12,10,4,4,7,0,8,0,0,44,12,10,14,6,0,9,12,3,17,76,472,813,513,136,208,118,236,127,58,2685,20,34,17,11,23,8,0,3,5,118,15,55,6,9,14,9,0,8,0,116,14,44,12,3,8,4,6,0,0,97,3,3,12,0,3,8,0,0,0,34,0,0,4,0,4,3,0,0,0,14
213051581,10,34,0,0,4,12,4,6,0,65,64,191,37,8,24,12,20,8,5,364,73,157,125,5,29,11,46,31,6,486,18,10,58,5,8,6,0,13,0,114,5,7,7,0,0,0,0,0,0,19,3,52,4,10,0,0,6,8,4,81,4,19,6,5,0,0,3,0,0,37,122,131,25,19,80,38,34,15,4,476,20,27,10,27,23,8,4,3,6,119,8,22,3,4,3,4,0,0,0,48,9,9,25,11,5,4,9,5,0,73,0,0,0,0,0,0,0,0,0,0,3,7,6,0,3,4,4,3,0,33,0,0,9,7,9,5,10,0,8,46,337,669,313,97,189,98,139,101,37,1973,19,19,11,5,15,3,3,4,0,72,8,78,5,9,27,4,0,7,0,137,12,41,8,13,12,12,0,0,0,96,4,4,6,0,6,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0
