SA2_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
213011332,0,0,0,0,4,0,4,4,19,0,22,0,0,0,0,6,0,6,4,3,0,4,0,3,0,3,0,0,0,3,6,0,17,0,4,0,4,0,0,6,4,9,0,16,0,0,0,4,0,0,3,9,9,0,17,0,13,0,18,3,0,5,21,19,0,37,3,10,0,19,0,0,0,22,26,0,51,9,19,0,30,0,0,0,32,48,0,85,21,22,0,39,0,0,0,39,32,4,73,23,23,0,49,3,0,3,50,36,0,83,29,9,0,37,0,0,0,40,28,0,68,14,9,0,25,0,0,5,31,20,0,47,26,16,3,45,0,3,3,45,23,0,75,25,0,0,27,0,0,0,27,18,0,44,14,5,0,27,0,0,0,27,0,0,28,8,0,0,14,0,0,0,14,4,0,14,9,0,0,9,0,0,0,13,4,0,18,12,6,3,27,5,3,3,30,9,0,44,0,0
213011333,0,0,0,4,0,3,9,7,35,3,48,0,0,0,0,0,0,0,0,10,0,12,0,6,0,6,0,3,3,10,21,0,25,0,11,0,11,3,0,3,10,18,0,34,0,13,0,13,0,0,8,17,31,0,50,4,11,4,20,4,3,7,25,42,4,70,7,21,0,28,0,0,3,36,38,0,72,15,13,0,30,0,7,7,35,73,0,108,24,21,4,52,0,0,4,52,46,0,95,23,14,0,37,0,0,4,38,37,0,77,17,6,3,21,0,3,3,27,23,0,53,12,6,0,17,0,0,0,15,22,0,42,28,18,4,46,0,0,3,47,25,0,69,11,7,0,18,0,0,0,19,17,0,37,8,3,3,16,0,0,0,11,7,0,26,8,0,0,6,0,3,3,8,5,0,14,3,3,0,5,0,0,0,5,0,0,4,5,9,5,20,0,0,0,20,28,0,53,0,0
213011334,0,0,0,0,5,4,7,10,56,0,67,0,0,0,0,0,0,0,4,14,0,13,0,7,8,9,3,3,4,19,23,0,35,0,20,0,18,3,4,10,27,32,0,59,4,11,4,18,0,0,0,22,39,0,57,3,26,3,29,8,7,8,38,52,0,86,11,29,0,43,3,6,12,53,49,0,104,23,26,5,49,5,4,10,59,96,0,152,26,28,4,58,7,0,7,64,83,0,145,28,20,0,55,6,3,9,62,59,0,124,14,12,0,28,6,0,5,35,38,0,68,17,12,0,29,0,0,0,29,21,0,50,22,6,4,36,0,4,4,39,31,0,64,16,10,0,28,0,0,0,26,27,0,52,13,0,0,16,0,0,0,16,9,0,22,6,0,0,7,0,0,0,7,16,0,18,4,0,0,7,0,0,0,9,10,0,20,14,13,10,29,0,0,6,36,28,4,66,0,0
213011335,0,0,0,5,0,6,6,11,43,0,50,0,0,0,0,0,3,3,9,7,0,14,0,8,6,4,0,0,3,14,18,0,29,0,10,4,16,4,4,5,21,26,0,52,3,15,0,17,0,0,8,29,44,0,69,4,16,5,25,0,7,3,33,45,0,77,8,26,0,39,0,6,7,39,43,3,89,18,10,0,30,3,3,9,41,63,0,105,26,14,3,40,4,3,8,43,53,0,97,21,18,4,50,8,0,8,51,44,0,96,24,13,4,38,5,3,5,45,35,0,74,23,8,0,29,5,0,4,32,28,0,61,20,15,4,34,3,4,4,40,31,0,71,17,4,3,28,0,0,0,28,16,0,42,5,3,0,8,0,4,3,15,12,0,25,4,0,0,4,0,0,0,4,6,0,10,9,0,0,16,0,0,6,19,4,0,20,16,0,5,20,3,0,3,26,14,5,49,3,0
213011336,0,0,0,0,0,0,0,6,14,0,17,0,0,0,0,0,0,0,0,3,0,3,0,6,0,5,0,0,0,3,12,0,14,0,5,0,5,3,5,7,8,5,0,15,0,0,0,5,3,0,3,11,16,0,25,0,11,0,12,5,0,7,12,23,0,35,0,8,3,13,0,0,0,16,15,0,29,12,7,0,15,0,0,5,22,31,0,47,13,19,0,26,0,4,4,34,16,0,51,9,11,0,20,0,0,0,22,19,0,39,6,5,0,8,0,0,0,8,17,0,26,10,3,3,14,0,0,0,14,5,0,27,23,15,7,42,0,0,0,43,15,0,59,5,0,0,9,0,0,0,9,3,0,14,0,4,0,6,0,0,4,6,3,0,13,0,0,0,7,0,0,0,7,0,0,7,9,0,0,6,0,0,0,6,4,0,16,6,5,0,18,0,0,0,17,14,3,36,0,0
213011337,0,0,0,0,4,0,0,0,30,0,35,0,0,0,0,4,0,6,6,0,0,5,0,3,0,3,0,0,0,4,11,0,17,0,7,0,6,5,0,10,11,19,0,34,0,9,0,10,0,4,4,15,26,0,40,0,13,0,12,6,4,5,16,27,0,44,11,17,0,27,3,0,3,25,31,0,58,13,19,0,30,0,0,0,39,34,0,67,8,11,7,22,0,0,0,22,39,0,56,25,14,0,38,0,4,7,43,45,0,82,13,7,0,26,0,0,4,28,24,0,50,9,5,0,11,0,0,0,11,11,0,26,24,8,5,35,3,0,5,38,30,0,64,16,7,0,24,0,0,0,24,17,0,36,8,4,0,12,0,0,0,12,9,0,22,3,0,0,3,0,0,0,3,5,0,7,4,0,0,8,0,0,0,8,6,0,11,7,6,0,11,0,3,0,14,13,3,32,0,0
213011338,0,0,0,0,0,0,3,6,26,0,32,0,3,0,3,0,0,0,6,4,0,8,0,4,0,4,0,3,3,5,17,0,26,0,12,0,13,0,3,3,12,21,0,40,0,3,5,9,6,0,8,10,34,0,52,7,5,0,16,0,3,3,20,50,0,67,10,21,3,31,0,0,5,30,43,0,78,15,9,0,26,4,3,5,30,70,0,104,24,17,4,46,5,7,5,51,50,0,105,28,16,0,49,9,4,11,59,74,0,132,30,10,6,46,5,0,8,47,44,0,97,27,11,0,40,0,0,0,39,41,0,81,37,7,5,50,0,3,5,56,37,0,97,22,4,0,28,0,0,0,28,22,0,47,16,7,4,24,0,0,0,20,8,0,33,5,3,0,9,0,0,0,9,5,0,13,9,0,0,14,0,0,0,14,8,0,26,10,7,0,17,3,3,8,28,17,3,49,5,0
213011339,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,9,0,4,0,9,0,0,0,9,4,0,8,0,3,0,4,0,0,0,7,6,0,12,5,3,0,5,0,0,0,5,20,0,18,3,5,3,8,0,6,3,14,26,0,38,8,21,5,25,0,0,6,30,17,0,51,3,19,0,24,0,0,6,25,24,0,52,19,10,0,29,4,0,5,37,23,0,60,19,15,0,36,0,4,6,39,12,0,52,20,11,0,32,0,3,3,37,8,0,47,19,6,3,26,0,0,0,31,8,0,40,41,14,8,60,0,0,0,58,14,0,80,21,5,0,26,0,0,0,26,7,0,39,24,3,0,27,0,0,0,27,0,0,29,3,3,0,4,0,0,0,4,4,0,12,11,4,0,17,0,0,0,17,6,0,19,15,3,4,24,0,0,0,24,9,0,36,5,0
213011340,0,0,0,0,0,0,0,0,5,0,7,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,9,4,0,7,0,0,0,0,0,0,0,0,3,0,8,0,3,0,7,0,0,0,8,8,0,19,0,8,0,8,0,0,3,13,15,0,31,0,16,4,18,0,0,4,18,14,0,38,8,11,0,19,0,0,3,22,22,0,39,18,12,0,36,0,0,0,36,20,0,52,18,19,0,41,0,0,0,41,22,0,60,17,9,5,28,0,0,0,27,10,0,41,16,9,0,32,0,0,0,29,11,0,44,51,11,3,62,0,0,0,63,20,0,87,20,14,0,33,0,0,0,33,10,0,46,24,7,0,29,0,0,0,34,5,0,41,7,4,0,13,0,0,0,13,0,0,15,20,4,5,27,0,0,0,25,5,0,28,14,8,6,28,0,0,0,28,15,3,43,5,0
213011569,0,0,0,0,0,0,7,6,27,0,33,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,5,4,15,6,0,27,0,6,0,10,4,4,6,14,25,0,36,0,8,3,18,0,5,6,24,19,0,39,10,12,0,16,0,3,10,25,33,0,54,8,30,0,42,0,0,3,43,29,0,77,15,19,0,39,9,3,8,47,54,0,103,24,12,0,40,5,0,6,46,46,0,92,38,19,0,60,0,0,4,56,40,0,102,21,12,4,31,3,0,5,38,25,0,59,22,21,4,41,0,4,3,44,21,0,67,33,14,11,58,0,0,5,60,35,0,98,18,3,0,23,0,0,4,27,22,0,47,14,0,0,16,0,0,0,16,4,0,21,8,0,0,8,0,3,3,9,4,0,9,10,3,0,11,0,0,0,11,12,0,22,17,4,4,29,0,0,0,27,25,0,54,0,0
213011570,0,0,0,3,0,0,3,6,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,4,0,4,9,6,0,13,0,8,0,7,0,0,0,8,3,0,13,4,4,0,10,0,0,0,7,13,0,23,6,8,0,7,0,3,3,15,11,0,25,3,13,0,20,0,0,0,20,16,0,34,13,10,0,24,0,0,4,28,9,0,35,9,0,0,21,0,0,0,21,8,0,25,21,7,0,24,0,0,0,24,3,0,28,10,3,0,12,0,0,4,14,6,0,18,16,0,3,16,0,0,3,21,14,0,30,8,0,0,4,0,0,0,9,4,0,15,0,0,0,8,0,0,0,8,0,0,10,4,0,0,4,0,0,0,4,0,0,7,3,4,0,8,3,0,3,11,3,0,14,9,5,5,13,0,0,0,13,9,0,19,0,0
213021341,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,7,0,6,0,4,0,0,4,0,4,3,15,0,19,0,12,0,13,0,0,0,10,15,0,31,0,10,0,11,0,0,0,16,21,0,32,7,6,0,18,0,0,0,20,26,0,42,10,19,0,24,0,0,0,24,27,0,50,21,9,3,31,0,0,4,31,23,0,56,29,11,0,39,0,0,0,39,10,0,48,21,4,0,26,0,0,0,24,6,0,34,45,8,3,61,0,0,0,61,22,0,83,25,0,0,29,0,0,0,29,6,0,35,18,0,0,18,0,0,0,24,0,0,24,6,0,0,5,0,0,0,5,0,0,5,14,0,0,14,0,0,0,16,0,0,24,19,7,3,28,5,0,5,31,19,0,53,0,0
213021342,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,5,12,0,20,0,0,0,0,5,0,8,7,6,0,15,0,5,0,4,3,0,5,5,32,0,39,0,13,5,19,0,0,0,19,31,0,50,4,17,7,21,6,0,6,27,40,0,75,20,34,7,57,0,3,6,64,54,0,112,29,35,5,66,8,0,4,70,60,0,131,33,23,8,59,3,0,3,61,40,0,104,21,18,0,44,0,0,0,44,30,0,72,33,14,4,50,0,0,0,54,19,0,80,51,14,11,78,0,0,0,72,23,0,99,26,15,0,41,0,0,3,43,13,0,56,14,0,0,16,0,0,0,16,3,0,22,0,0,0,5,0,0,0,5,0,0,9,14,0,0,19,0,0,0,19,4,0,19,16,11,0,28,0,3,3,31,22,4,55,0,0
213021343,0,0,0,0,4,0,4,4,20,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,3,0,8,0,0,0,8,10,0,9,0,3,0,3,0,0,0,9,23,0,30,4,9,0,9,0,3,4,16,22,0,42,5,9,0,14,0,3,6,20,29,0,54,7,13,0,15,6,4,4,22,46,0,71,23,16,0,37,0,0,0,37,34,0,72,18,16,0,35,0,0,0,36,27,0,62,25,13,0,37,0,0,0,37,22,0,60,21,11,0,34,0,0,0,39,18,0,52,35,6,5,49,0,0,0,49,21,0,70,15,8,3,26,0,0,0,30,10,0,35,7,5,0,16,0,0,0,16,0,0,16,9,0,0,13,0,0,0,11,0,0,14,8,6,0,14,0,0,0,14,11,0,19,9,4,0,17,0,0,5,19,22,0,45,0,0
213021344,0,0,0,5,0,0,0,4,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,5,0,0,0,0,0,0,0,7,5,0,5,0,0,0,5,0,0,3,3,13,0,22,0,6,0,9,0,0,0,9,13,0,24,0,17,0,19,3,0,5,20,23,0,42,6,13,0,14,3,3,5,19,18,0,41,18,23,6,41,0,0,0,44,30,0,71,17,16,4,38,0,0,4,39,24,0,62,25,11,0,40,0,0,0,40,9,0,53,32,9,4,42,0,0,0,43,7,0,52,57,12,3,75,0,0,0,75,17,0,87,27,8,0,35,0,0,0,35,6,0,44,36,7,0,45,0,0,0,45,3,0,43,11,0,0,15,0,0,0,15,0,0,14,25,0,0,32,0,0,0,26,8,0,36,28,5,0,38,0,0,0,35,12,0,53,0,0
213021345,0,0,0,0,0,0,3,3,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,5,0,9,0,3,0,3,0,0,0,3,7,0,11,0,9,0,10,0,0,0,9,6,0,19,3,6,0,15,0,0,0,15,13,0,25,6,3,0,15,0,0,0,14,12,0,23,11,5,0,19,0,0,0,15,0,0,19,10,8,0,16,0,0,0,18,0,0,20,11,0,0,13,0,0,0,13,5,0,16,3,8,0,9,0,0,0,9,9,0,21,4,0,0,6,0,0,0,6,0,0,8,0,3,0,5,0,0,0,5,3,0,7,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,8,6,0,11,3,3,0,9,0,0,0,9,0,0,8,0,0
213021346,0,0,0,3,0,0,0,5,9,0,9,0,0,0,5,3,0,3,6,0,0,10,0,0,0,0,0,0,0,5,0,0,4,0,3,0,3,0,0,0,3,10,0,8,0,0,0,0,0,0,0,4,11,0,12,0,3,0,7,4,0,3,6,15,0,21,4,7,0,14,0,0,0,16,14,0,28,0,8,3,11,0,0,0,19,23,0,39,0,13,0,18,0,0,0,18,15,0,25,21,10,3,32,0,0,0,32,10,0,46,33,14,0,45,0,0,0,45,5,0,52,23,7,0,30,0,0,0,30,6,0,40,50,12,3,64,0,0,0,69,14,0,83,16,0,0,17,0,0,0,17,8,0,33,21,6,0,32,0,0,0,32,4,0,39,3,0,3,7,0,0,0,7,0,0,7,34,8,0,47,0,0,0,47,4,0,51,21,15,0,39,0,0,0,39,11,0,46,0,0
213031347,0,0,0,0,0,0,0,0,26,0,28,0,4,0,4,0,0,4,8,8,0,20,0,6,6,8,0,0,6,10,13,0,30,0,7,0,7,3,3,5,9,32,0,40,3,14,0,13,0,0,0,22,34,0,48,0,11,6,12,3,0,3,19,40,0,57,11,11,3,25,6,8,12,30,39,0,75,21,18,0,43,3,0,7,46,60,0,109,28,21,9,62,0,0,0,62,52,0,117,25,14,0,45,4,5,7,52,44,0,94,22,12,8,35,4,0,0,41,29,3,68,23,8,0,41,0,0,0,39,24,0,63,37,14,9,53,0,0,3,59,32,0,92,13,9,0,24,0,0,0,19,19,0,41,18,5,4,30,0,0,0,30,7,0,36,5,3,0,4,0,0,0,4,3,0,8,11,0,0,14,0,0,0,14,9,0,22,16,11,0,22,0,0,3,27,33,5,63,0,0
213031348,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,3,3,3,0,7,0,0,0,0,0,0,0,0,4,0,5,0,4,0,4,0,0,0,9,6,0,15,0,3,0,3,0,3,3,8,23,0,28,0,5,0,10,0,0,7,16,20,0,35,0,9,3,14,0,4,0,20,21,0,43,7,9,0,23,0,0,0,25,41,0,68,16,8,4,31,0,0,3,33,19,0,51,19,14,0,38,0,0,0,38,22,0,58,14,4,0,23,0,0,0,23,18,0,38,23,3,0,27,0,0,0,31,9,0,43,46,22,0,62,0,0,0,65,16,0,78,13,0,0,12,0,0,0,12,12,0,24,13,3,0,14,0,0,0,17,3,0,19,4,6,0,4,0,0,0,4,5,0,11,20,0,0,21,0,0,0,19,0,0,22,10,3,0,12,0,0,3,14,18,0,30,0,0
213031349,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,5,0,10,0,5,0,5,0,0,0,5,4,0,9,0,0,0,0,0,0,3,3,10,0,17,0,4,0,4,0,0,4,3,15,0,22,8,13,0,18,0,0,0,16,10,0,29,6,12,0,23,0,0,0,23,18,0,42,9,11,0,19,0,0,0,19,15,0,29,14,6,6,21,0,6,3,25,16,0,41,14,0,3,20,5,0,5,25,12,0,33,17,8,0,32,0,0,0,32,10,0,40,31,14,0,45,0,0,0,45,13,0,55,15,3,0,20,0,0,0,25,9,0,31,13,0,4,19,0,0,0,19,3,0,26,3,3,0,6,0,0,0,6,0,0,6,28,0,0,29,0,0,0,29,5,0,29,14,5,4,17,0,0,0,17,8,0,29,0,0
213031350,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,10,0,8,0,0,0,0,0,0,0,4,10,0,13,0,0,0,0,0,0,0,0,9,0,9,0,6,0,9,0,0,0,12,11,0,23,3,6,0,13,0,0,0,13,15,0,30,11,9,0,16,0,0,0,16,15,0,29,11,7,0,12,0,0,0,17,16,0,28,10,8,0,20,0,0,0,20,8,0,26,8,7,0,19,0,0,0,19,6,0,20,28,4,0,29,0,0,0,29,11,0,41,8,4,0,10,0,0,0,10,0,0,11,12,4,0,15,0,0,0,15,0,0,16,0,0,0,0,0,0,0,0,0,0,4,17,0,0,17,0,0,0,17,0,0,25,3,4,0,12,0,0,0,12,6,0,16,0,0
213031351,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,5,0,5,3,0,3,3,4,0,6,0,0,0,0,0,5,0,6,8,0,16,0,8,0,10,0,3,3,13,8,0,24,0,14,6,19,0,3,3,20,10,0,29,3,13,4,18,0,0,0,23,18,0,34,8,13,0,26,0,0,0,26,19,0,47,18,17,3,38,0,0,3,42,10,0,50,12,3,0,22,0,0,0,26,5,0,32,16,3,0,18,0,0,0,18,6,0,24,42,7,0,42,0,0,0,42,14,0,61,11,4,0,9,0,0,0,9,8,0,22,6,3,0,12,0,0,0,12,3,0,15,0,0,0,0,0,0,0,0,5,0,3,14,0,0,14,0,0,0,14,3,0,17,11,4,0,19,4,0,4,19,11,0,32,0,0
213031352,0,0,0,0,0,0,4,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,4,5,0,11,0,4,0,4,5,3,4,13,18,0,26,0,13,0,14,0,0,0,16,11,0,29,0,8,4,16,0,0,0,16,24,0,42,8,19,0,27,0,0,0,26,15,0,45,14,11,0,20,0,0,0,22,24,0,47,13,3,0,23,0,0,0,22,20,0,46,17,12,0,26,0,0,0,27,15,0,44,41,21,4,59,0,0,0,58,14,0,70,13,3,0,22,0,0,0,27,5,0,28,10,0,0,13,0,0,0,16,0,0,17,3,0,0,3,0,0,0,3,3,0,5,28,3,3,32,0,0,0,32,7,0,39,21,8,0,25,0,0,3,24,19,0,47,0,0
213041353,0,0,4,4,0,0,0,8,21,0,27,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,3,0,4,13,0,23,0,0,0,0,0,0,0,7,12,0,18,0,10,0,13,3,4,5,14,31,0,45,8,21,7,34,4,5,9,41,38,0,82,11,28,3,43,0,3,10,48,53,0,104,16,37,9,61,0,0,0,64,58,0,124,31,37,4,71,6,0,5,79,46,0,127,38,25,0,62,0,0,0,62,34,0,97,41,26,0,67,5,0,3,74,23,0,95,43,7,0,57,0,0,0,57,19,0,82,63,21,0,88,3,0,3,90,20,0,110,39,0,0,43,0,0,0,43,13,0,53,28,5,0,33,0,0,0,36,4,0,37,9,6,0,13,0,0,0,13,0,0,17,17,5,3,24,0,0,0,24,6,0,26,21,18,3,44,0,0,0,42,13,3,61,0,0
213041358,0,0,6,3,0,3,3,11,15,0,26,0,0,0,0,0,0,3,6,5,0,6,0,3,5,5,0,0,4,16,14,0,22,0,3,3,9,0,0,0,9,27,0,34,0,10,0,12,0,0,7,14,40,0,55,0,25,3,30,4,7,10,50,65,0,113,8,28,7,38,5,9,13,51,58,0,113,25,44,12,84,4,3,6,95,64,0,160,44,33,7,86,3,0,3,88,61,0,150,39,34,3,78,0,0,0,82,41,0,121,32,17,5,57,0,0,4,60,19,0,83,26,15,3,50,0,0,0,52,10,0,62,45,22,5,72,0,3,3,78,31,0,104,22,11,4,34,0,0,0,34,14,0,50,12,6,0,18,0,0,0,18,9,0,24,8,0,5,17,0,0,0,17,0,0,17,9,0,0,10,0,0,0,10,5,0,15,17,6,6,34,0,0,3,37,19,3,62,5,0
213041359,0,0,0,0,0,0,0,5,3,0,9,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,3,0,6,0,5,0,0,0,5,8,0,10,0,4,0,4,4,5,4,10,10,0,19,0,4,3,7,0,6,3,16,18,0,35,4,6,3,16,0,0,3,21,18,0,39,6,14,0,22,0,0,0,19,14,0,37,16,20,3,43,0,4,4,44,19,0,59,9,11,3,22,0,0,0,28,9,0,30,23,6,0,30,0,0,0,30,6,0,40,14,12,0,21,0,0,0,21,7,0,33,20,0,0,23,0,0,0,25,8,0,35,10,5,0,17,0,0,0,15,3,0,18,13,0,0,13,0,0,0,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,7,0,0,3,4,7,0,14,0,0,0,16,7,0,26,0,0
213041360,0,0,0,0,0,0,4,4,14,0,14,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,4,7,7,8,0,13,0,3,0,3,0,0,0,4,4,0,13,0,4,0,5,0,0,3,5,7,0,17,4,17,6,26,0,0,0,29,19,0,49,9,16,4,23,0,6,6,29,17,0,50,6,10,3,25,0,3,3,31,15,0,48,25,11,5,36,0,0,4,38,24,0,62,32,13,3,52,0,3,3,53,15,0,73,24,11,6,40,0,0,0,39,15,0,54,25,6,0,31,3,0,3,34,11,0,48,44,13,4,57,0,0,0,59,17,0,76,20,0,0,22,0,0,0,21,18,0,44,15,3,0,22,0,0,0,22,0,0,21,9,3,0,10,0,0,0,10,4,0,12,13,4,0,21,0,0,0,20,3,0,26,20,7,5,35,0,0,5,38,5,0,47,0,0
