SA2_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
212031557,87,73,157,27,36,64,0,0,0,0,0,0,34,20,48,4108,2662,6772,216,284,503,73,6,74,19,0,19,8,3,12,42,28,67,23,36,59,4642,3140,7781,34,48,81,0,0,0,0,0,0,23,16,37,0,9,8,0,0,0,56,76,132,0,0,0,0,0,0,7,3,8,5,6,9,0,4,4,10,11,20,44,23,65,114,112,219,23,28,57,0,4,3,5,0,7,36,35,68,650,912,1563,367,669,1038,34,15,51,5840,4884,10730
212031558,50,39,87,4,17,27,4,0,4,0,0,0,13,13,29,2226,1488,3712,98,165,266,40,0,40,4,0,4,4,0,4,27,6,31,4,18,24,2481,1749,4231,13,32,45,0,0,0,0,0,3,13,15,25,0,13,13,0,0,3,30,56,86,0,0,0,0,0,0,0,5,5,3,0,7,0,0,0,6,7,9,18,14,29,49,76,124,14,16,28,0,4,4,0,0,0,12,15,31,362,473,838,179,421,598,20,8,32,3107,2742,5848
212031559,47,36,79,6,14,21,0,0,0,0,0,0,5,6,15,2167,1513,3682,111,161,273,28,0,30,3,0,3,0,0,4,17,9,26,8,25,30,2402,1767,4168,13,19,23,0,0,0,0,0,0,22,10,36,5,6,7,0,0,0,35,40,72,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,3,7,5,10,12,25,56,51,105,14,16,26,0,0,5,0,0,0,17,17,31,551,642,1187,206,355,558,6,8,18,3233,2837,6066
212031560,44,26,76,13,16,28,0,0,0,0,0,0,11,6,26,2131,1390,3519,118,133,260,48,0,48,16,0,16,9,0,9,15,4,23,15,25,34,2432,1606,4040,17,12,24,0,0,0,0,0,0,8,5,13,6,4,6,0,0,4,30,23,49,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,5,6,15,6,26,43,35,81,15,9,17,0,0,0,0,0,0,15,9,17,316,454,772,195,351,548,7,5,20,3014,2465,5480
212031561,44,39,83,19,31,57,0,0,3,0,0,0,8,8,13,2262,1321,3583,157,173,329,50,0,51,15,0,15,5,0,5,25,11,34,6,8,20,2595,1593,4186,7,17,23,0,0,0,0,4,4,16,9,19,0,0,5,0,0,0,30,22,57,0,0,0,0,0,0,0,0,4,0,9,10,0,0,0,0,10,14,19,13,35,52,52,100,12,13,26,0,0,0,3,0,3,16,13,30,253,395,652,193,292,486,18,3,28,3130,2349,5477
212031562,41,34,74,21,47,66,0,0,3,0,0,0,8,12,22,2325,1338,3660,147,175,322,45,0,48,7,0,10,4,0,11,31,9,39,17,21,38,2650,1635,4287,16,22,32,0,0,0,0,0,5,10,0,13,4,0,6,3,0,3,28,26,56,0,0,0,0,0,0,3,0,3,0,5,12,0,0,0,5,11,18,20,20,41,60,51,115,10,17,23,0,0,0,0,0,0,11,19,27,270,379,651,206,287,497,32,14,46,3234,2392,5626
212041309,54,45,95,14,31,44,0,0,0,0,0,0,3,7,10,1630,1117,2744,83,149,232,23,0,23,3,0,3,21,3,19,12,11,26,22,25,52,1863,1386,3249,10,12,25,0,0,0,4,0,3,26,7,33,0,0,6,0,0,0,45,21,71,0,0,0,0,0,0,0,4,0,3,5,6,0,0,4,3,8,10,12,9,24,65,41,109,7,15,27,0,3,0,0,0,0,12,18,28,596,662,1255,226,344,572,11,6,21,2775,2459,5236
212041310,143,142,288,23,41,67,3,0,3,3,0,6,23,20,44,2164,1175,3342,106,220,326,34,0,38,18,0,17,21,10,24,19,9,28,30,47,74,2583,1673,4257,34,64,94,0,0,0,10,9,19,14,11,27,0,13,12,3,4,3,64,99,164,0,0,0,0,0,0,0,0,0,3,11,13,0,0,0,3,12,17,17,19,36,83,131,213,12,30,43,0,0,0,0,0,0,16,32,44,679,691,1373,234,346,582,36,18,47,3634,2891,6516
212041312,55,35,94,54,79,134,0,0,0,0,0,0,18,11,27,3598,2192,5788,183,277,458,73,0,73,7,3,15,9,0,12,54,27,79,17,28,42,4073,2657,6730,17,27,43,0,0,0,5,0,7,19,9,33,0,6,0,0,3,0,48,40,85,0,0,0,0,0,0,11,4,16,5,18,22,5,0,3,17,24,45,29,17,41,92,86,173,14,14,35,0,3,6,0,0,0,14,22,37,675,818,1492,309,502,809,41,33,75,5196,4111,9310
212041313,26,5,35,7,11,18,0,0,0,0,0,0,3,3,6,1660,1241,2894,64,96,161,31,0,31,12,0,12,21,0,23,12,11,23,28,32,59,1870,1396,3267,4,0,9,0,0,0,0,0,0,16,6,20,0,0,0,0,0,3,19,8,35,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,4,6,9,15,7,20,34,22,58,0,0,3,0,0,0,0,0,0,0,0,3,543,742,1288,235,394,629,9,3,11,2700,2560,5259
212041316,22,20,43,12,11,24,0,0,0,0,0,0,12,9,21,1195,771,1961,71,91,159,14,0,14,3,0,3,6,3,5,19,4,21,9,9,20,1362,915,2277,5,8,12,0,0,0,0,0,0,8,10,17,6,0,5,0,0,0,16,22,33,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,6,13,7,22,29,35,65,0,3,10,0,0,0,0,0,0,4,3,6,253,293,545,105,169,272,7,8,15,1763,1415,3177
212041317,138,170,306,67,109,182,0,0,0,0,0,0,21,24,48,3536,1947,5481,240,424,664,57,0,63,12,0,15,23,8,32,49,18,69,91,110,195,4238,2807,7049,43,81,129,0,0,0,7,14,21,22,21,42,4,14,18,3,0,3,85,133,214,0,0,0,0,0,0,4,7,6,3,16,20,3,7,7,7,26,33,47,24,72,147,180,325,38,40,79,0,3,5,0,0,3,40,48,87,619,619,1248,255,395,652,38,25,62,5335,4081,9421
212041318,42,32,69,25,39,66,0,0,0,0,0,0,5,13,17,2112,1452,3564,181,281,463,24,0,24,4,0,4,8,6,8,14,15,31,9,22,32,2433,1845,4277,22,24,47,0,0,0,5,0,5,13,6,17,0,4,3,0,4,4,36,35,73,0,0,0,0,0,0,0,0,4,0,6,6,0,0,0,4,8,10,34,14,51,74,60,142,14,20,31,0,4,4,0,4,4,14,25,37,277,331,613,148,226,365,16,11,26,2960,2504,5459
212041459,109,130,229,23,47,63,0,0,0,0,0,0,15,15,28,2230,1199,3425,120,214,335,39,0,38,14,0,14,13,0,16,33,14,50,21,40,60,2607,1666,4270,22,52,71,0,0,0,4,8,10,8,6,15,0,10,12,3,0,4,41,75,114,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,4,9,10,19,20,43,61,101,165,11,39,51,0,0,0,0,0,0,13,39,51,388,459,846,191,282,479,22,18,32,3282,2567,5851
212041460,105,159,267,22,62,85,0,0,0,0,0,0,18,19,42,3114,1967,5084,255,415,675,43,0,43,17,0,16,13,4,17,23,27,48,14,50,66,3633,2709,6337,42,81,114,0,0,0,4,10,15,30,8,42,3,8,8,0,4,8,73,112,187,0,0,0,0,0,0,6,3,5,3,8,14,0,0,5,11,13,25,48,27,75,134,154,291,25,43,72,0,3,3,3,0,3,30,42,73,490,553,1040,256,360,617,17,21,35,4566,3838,8398
212041563,127,106,231,117,149,263,0,0,0,0,0,0,20,26,50,3426,1458,4883,186,304,491,51,0,56,13,3,13,26,4,27,39,14,56,71,96,167,4075,2157,6229,29,72,103,0,0,0,3,0,3,6,10,19,6,4,11,7,3,5,49,94,141,0,0,0,0,0,0,7,0,9,10,12,21,3,8,15,14,23,37,30,12,49,99,133,227,30,32,61,0,0,4,0,0,0,30,34,65,450,461,911,284,379,665,42,19,64,4978,3185,8158
212041564,35,46,84,31,52,83,0,0,0,0,0,0,8,8,19,1570,637,2209,111,129,242,32,3,37,0,0,0,20,5,19,15,8,21,28,17,44,1857,904,2759,12,18,29,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,19,20,40,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,6,9,10,19,4,26,42,28,71,4,0,9,3,0,3,0,0,0,6,0,9,163,171,337,92,132,225,30,14,45,2196,1251,3452
212041565,43,24,66,15,37,57,6,0,6,0,0,0,9,13,21,2466,1668,4136,197,269,463,53,0,56,5,0,5,15,5,20,25,6,30,17,23,44,2843,2050,4895,7,14,25,0,0,0,0,4,4,15,8,26,4,3,9,0,0,0,26,30,60,0,0,0,0,0,0,0,0,0,0,5,7,4,5,4,8,10,19,33,15,46,65,56,123,15,15,32,0,3,3,0,0,0,15,14,31,373,503,874,198,302,493,21,14,32,3516,2940,6454
212041566,54,39,90,16,18,29,0,0,0,0,0,0,11,5,22,2677,2030,4706,124,217,341,43,0,43,3,0,7,9,3,13,25,12,34,16,15,32,2971,2339,5315,13,7,25,0,0,0,0,0,3,29,17,45,0,4,4,0,0,0,45,25,70,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,3,0,5,19,23,41,68,51,121,8,20,23,0,4,3,0,0,0,9,22,32,941,991,1934,222,388,611,11,8,20,4230,3795,8026
212051319,144,95,238,42,52,91,0,0,0,4,4,10,6,16,29,2376,1797,4180,91,180,270,22,0,22,21,3,29,34,7,44,26,14,35,45,38,82,2820,2209,5034,32,27,59,0,0,0,16,13,26,25,8,37,0,9,9,3,4,4,76,65,143,0,0,0,3,4,4,0,4,5,0,0,3,0,0,3,8,10,15,29,20,47,113,95,209,18,18,38,3,3,5,4,0,4,24,20,44,1829,1751,3581,426,681,1102,23,18,41,5233,4773,10010
212051321,126,103,228,46,62,107,0,0,0,0,6,5,6,3,11,2419,1884,4304,110,204,309,17,0,20,11,0,9,17,3,21,30,11,41,58,67,132,2841,2343,5182,28,21,45,0,0,0,6,13,16,27,13,40,4,0,5,9,6,12,61,59,122,0,0,0,3,0,3,7,0,3,3,8,9,0,3,3,9,13,20,23,19,39,94,84,181,20,12,36,7,6,8,0,4,6,29,17,50,1709,1549,3257,408,548,956,23,13,39,5107,4566,9664
212051322,161,128,286,39,67,104,0,0,0,0,0,0,12,10,24,2496,1785,4277,129,237,368,18,0,19,16,0,21,21,9,26,33,19,50,94,118,214,3010,2372,5381,25,29,53,0,0,0,12,19,24,25,19,39,0,11,15,0,3,3,66,74,135,0,0,0,5,0,4,4,0,4,3,8,12,3,0,4,12,11,25,30,25,54,107,102,209,20,21,36,4,0,4,0,0,0,25,21,43,1663,1430,3093,333,528,862,14,11,24,5155,4469,9622
212051323,104,86,191,14,30,44,0,0,0,4,0,8,6,0,7,1841,1381,3221,99,167,261,19,0,19,4,0,3,17,3,23,26,7,30,24,32,55,2155,1714,3870,14,15,25,0,0,0,3,5,9,20,13,34,3,4,6,0,0,0,38,37,81,0,0,0,0,3,3,0,0,3,3,9,15,0,0,4,8,12,21,20,18,35,67,65,132,13,15,28,0,5,5,0,0,4,14,23,38,1439,1375,2815,300,534,837,19,20,37,3995,3736,7724
212051324,144,103,245,31,33,66,6,0,6,0,0,3,6,9,14,2291,1743,4035,108,145,254,32,0,32,15,0,15,32,11,43,23,15,36,54,38,94,2739,2105,4843,26,19,39,0,0,0,3,15,18,19,20,38,3,0,9,3,0,3,53,53,101,0,0,0,0,0,0,0,0,3,0,9,12,0,0,0,3,9,14,22,22,45,78,82,158,17,17,35,0,0,0,0,0,0,18,19,41,1707,1538,3243,353,633,984,18,14,29,4909,4385,9297
212051325,51,44,87,41,54,95,0,0,0,0,0,0,9,16,21,2876,2115,4993,110,191,301,43,0,39,11,0,16,18,4,18,22,10,38,31,42,75,3221,2468,5692,20,18,43,0,0,0,0,3,3,45,16,61,5,4,8,0,0,0,69,38,110,0,0,0,0,0,0,0,3,9,8,9,17,0,0,4,11,10,31,22,23,43,109,79,185,24,14,31,0,3,7,0,0,0,25,13,39,1303,1271,2570,356,595,944,21,25,46,5034,4444,9479
212051326,193,168,362,69,88,160,0,0,0,0,0,4,19,18,38,3076,2182,5257,118,234,352,31,0,31,24,4,31,58,18,76,47,26,72,79,99,184,3722,2831,6555,29,46,75,0,0,0,11,21,31,20,11,34,4,10,11,9,10,12,74,92,170,0,0,0,0,4,0,3,7,11,3,13,20,4,6,6,13,30,42,33,22,61,128,144,267,30,39,68,0,8,6,3,5,5,35,45,71,1826,1979,3804,559,833,1387,21,28,48,6284,5853,12138
212051327,55,37,86,20,27,50,0,0,0,0,0,3,3,8,7,2489,1877,4363,137,188,327,26,0,29,14,0,10,23,0,21,28,10,41,33,22,56,2820,2171,4993,9,7,21,0,0,0,4,0,3,30,19,57,3,3,7,0,0,4,52,39,90,0,0,0,0,0,0,4,6,8,0,6,6,0,0,0,8,10,22,25,14,32,79,63,145,9,17,27,0,0,0,0,0,0,13,16,35,1392,1478,2869,362,544,910,18,15,31,4694,4287,8980
212051567,29,30,62,55,98,151,0,0,0,0,0,4,21,15,32,1173,707,1880,49,85,129,10,0,10,10,3,17,30,4,30,16,10,28,162,136,302,1555,1086,2646,42,37,80,0,0,0,3,3,8,12,10,23,0,0,0,4,0,3,57,49,111,0,0,0,0,0,0,3,3,9,3,14,13,8,0,9,14,19,34,14,17,28,89,90,175,26,26,52,0,13,12,0,0,0,29,31,58,480,483,965,281,366,645,19,14,24,2454,2069,4520
212051568,201,184,389,75,110,187,0,0,0,0,0,3,37,27,61,1887,861,2751,81,160,241,14,0,14,25,9,28,33,17,53,33,12,47,118,177,300,2512,1552,4059,56,82,134,0,0,0,15,17,32,16,11,21,4,8,16,11,3,9,100,121,220,0,0,0,0,4,4,0,0,4,4,14,15,0,6,9,10,21,31,31,12,42,139,155,292,23,38,54,0,4,4,0,0,0,19,40,65,720,612,1333,291,378,667,27,16,45,3703,2749,6450
213011328,99,86,189,10,29,37,0,0,0,0,0,0,12,12,19,1071,560,1637,54,69,122,19,0,22,11,5,13,18,7,23,11,6,11,19,20,45,1339,791,2128,10,28,35,0,0,0,4,9,13,10,3,14,0,0,4,10,3,7,33,46,79,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,4,4,10,12,10,18,49,58,110,7,15,21,0,0,0,0,0,0,7,13,21,339,400,744,160,207,367,14,5,20,1904,1481,3388
213011329,47,53,94,3,9,15,0,0,0,0,0,0,7,13,18,1620,1099,2722,79,163,242,36,0,36,7,0,7,0,0,0,6,10,15,7,18,28,1818,1360,3176,11,15,25,0,0,0,0,8,8,13,12,30,0,7,3,0,0,0,28,39,67,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,9,19,16,38,49,59,110,6,16,25,0,0,0,3,0,3,14,16,30,386,507,895,183,272,456,20,14,33,2481,2223,4701
213011331,38,50,86,4,17,17,0,0,0,0,0,0,6,5,13,1328,878,2200,71,130,196,24,0,24,5,0,5,0,3,11,15,3,14,0,4,6,1496,1075,2579,11,15,24,0,0,0,0,0,0,12,8,20,0,6,3,0,0,0,23,32,54,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,12,9,12,3,21,36,48,83,5,8,16,0,0,0,0,0,0,5,8,16,200,324,522,166,223,390,5,3,9,1909,1681,3589
213011332,43,45,86,8,15,19,0,0,0,0,0,0,5,3,15,1922,1343,3269,83,134,218,37,0,37,14,0,16,8,0,8,16,11,24,6,16,28,2148,1571,3717,6,10,17,0,0,0,4,3,7,12,15,33,0,3,10,0,0,0,26,33,63,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,6,15,11,33,47,53,104,12,14,26,5,0,5,0,0,0,16,14,28,513,648,1157,236,409,645,15,9,26,2971,2702,5672
213011333,50,50,104,8,15,24,0,0,0,0,0,0,4,11,19,2026,1180,3203,128,191,324,29,0,29,4,0,4,9,0,9,17,9,25,3,14,22,2291,1468,3760,17,24,42,0,0,0,0,0,0,16,14,33,3,13,15,4,0,3,38,53,92,0,0,0,0,0,0,0,0,6,5,3,10,0,0,0,8,7,13,18,14,38,63,74,137,16,23,40,0,0,0,0,0,0,16,25,41,234,349,586,199,273,477,23,15,42,2833,2204,5039
213011334,167,217,390,19,35,52,0,0,0,0,3,3,24,12,34,2778,1544,4327,170,261,424,62,0,62,10,0,14,9,5,14,30,15,40,25,39,67,3292,2137,5432,29,76,100,0,0,0,9,14,29,25,16,40,3,6,14,9,0,6,75,115,191,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,8,6,38,23,70,114,147,265,33,42,81,0,0,0,6,0,6,36,42,80,384,497,880,302,431,730,34,23,56,4171,3274,7440
213011335,151,243,396,15,33,43,0,0,0,0,0,0,20,13,26,2408,1307,3714,130,252,381,36,0,34,14,3,15,10,3,15,25,8,35,29,41,68,2835,1902,4735,27,43,70,0,0,0,9,23,29,18,15,31,4,14,14,3,3,12,58,96,157,0,0,0,0,0,0,0,0,0,3,4,5,0,4,4,3,11,10,21,21,39,82,128,207,10,39,53,0,0,0,4,0,4,14,41,53,339,439,778,244,328,565,20,22,47,3534,2852,6387
213011336,121,118,239,43,59,102,0,0,0,0,0,0,14,8,25,1296,685,1981,62,97,160,17,0,15,20,0,18,15,6,22,13,3,17,28,35,66,1627,1018,2645,21,29,49,0,0,0,8,13,20,12,9,18,0,5,7,4,0,7,53,55,112,0,0,0,0,0,4,0,0,0,3,7,10,0,0,0,3,11,20,24,4,27,78,71,150,19,31,49,0,4,4,0,0,0,19,39,57,517,553,1064,204,272,473,19,11,23,2457,1958,4414
213011337,44,63,107,37,23,60,0,0,0,0,0,0,10,8,13,1769,1109,2882,101,191,289,31,0,31,12,3,10,14,5,18,19,8,29,35,27,60,2069,1439,3503,22,18,41,0,0,0,0,5,3,22,21,46,5,4,5,3,0,3,48,51,99,0,0,0,0,0,0,0,4,4,7,7,15,4,3,7,6,10,17,25,21,49,77,88,165,12,17,34,0,3,6,0,0,4,16,20,42,365,422,786,179,252,428,17,16,30,2723,2233,4961
213011338,77,90,166,40,43,82,0,0,0,0,4,3,18,14,29,2799,1473,4276,160,225,379,33,0,32,18,4,24,30,6,35,32,15,48,22,28,50,3222,1903,5126,33,53,85,0,0,0,5,7,10,23,12,36,4,13,14,3,0,4,65,85,146,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,4,6,44,14,55,104,106,212,20,30,49,0,4,4,3,0,3,18,33,51,594,759,1351,268,438,700,39,18,60,4243,3254,7498
213011339,96,120,217,6,11,20,0,0,0,0,0,0,11,4,15,1910,1224,3135,92,135,228,48,0,52,4,0,4,5,0,5,27,3,28,13,37,52,2212,1542,3757,9,28,38,0,0,0,4,15,18,11,12,20,0,8,12,0,4,3,26,60,88,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,5,3,19,7,24,49,71,121,10,15,19,0,0,0,4,0,4,8,15,23,459,665,1126,268,391,655,12,7,14,3013,2689,5704
213011340,76,56,127,0,4,6,0,0,0,0,0,0,0,8,12,3045,2047,5094,149,190,332,44,3,49,12,0,12,0,0,0,18,11,31,19,20,38,3370,2342,5704,12,6,18,0,0,0,0,0,0,19,4,23,3,6,11,0,0,3,38,27,60,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,23,21,46,60,46,110,3,10,16,0,0,0,0,0,0,8,10,19,859,1164,2018,403,653,1049,13,15,24,4710,4225,8929
213011569,87,92,178,10,40,50,0,0,3,0,0,0,19,9,24,2745,1598,4337,154,228,378,28,0,28,9,0,7,11,0,9,32,16,48,26,25,50,3117,2003,5120,15,35,45,0,0,0,9,15,23,17,19,37,3,6,9,0,0,4,43,72,119,0,0,0,0,0,0,11,5,14,5,3,9,0,0,0,19,6,20,36,15,44,88,91,182,16,39,53,0,0,0,0,0,0,16,39,52,483,633,1124,253,418,674,20,17,37,3984,3204,7191
213011570,39,37,77,7,9,18,0,0,0,0,0,4,6,7,15,1397,941,2343,62,131,192,16,0,16,3,0,3,9,0,9,13,4,17,12,8,21,1563,1134,2702,11,7,18,0,0,0,0,4,8,15,15,29,0,3,10,0,4,4,26,28,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,20,8,31,44,42,96,11,15,27,0,0,0,0,0,0,11,18,23,374,442,812,137,226,359,6,6,15,2141,1870,4012
213021341,84,98,185,8,24,24,0,0,0,0,0,0,0,5,9,1674,1161,2834,64,90,156,15,0,15,11,0,19,37,18,51,14,11,23,43,63,103,1950,1468,3420,8,22,26,0,0,0,5,13,21,8,7,14,0,3,4,4,6,11,25,50,74,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,3,14,12,25,45,64,106,7,7,19,0,0,0,0,0,0,6,7,19,1054,1322,2373,283,483,763,14,17,33,3359,3355,6710
213021342,92,88,185,13,24,39,3,0,0,0,0,0,9,16,21,2761,1886,4640,120,167,287,33,0,34,19,0,26,24,6,25,23,13,35,25,31,52,3112,2231,5344,10,24,38,0,0,0,3,4,7,15,11,33,8,4,9,8,3,13,45,57,100,0,0,0,0,0,0,8,3,7,6,7,12,0,0,0,11,7,20,44,16,56,90,79,169,15,20,33,0,0,0,0,0,0,21,20,40,815,1201,2017,381,621,1003,21,17,43,4440,4176,8617
213021343,36,32,72,30,44,76,0,0,5,0,0,0,5,3,14,2026,1192,3216,77,107,187,32,0,34,13,3,18,27,9,41,12,12,27,33,24,60,2306,1434,3741,15,23,39,0,0,0,0,0,0,14,16,31,0,0,3,3,0,6,37,43,80,0,0,0,7,3,15,5,0,3,3,9,9,0,3,3,12,12,27,30,8,38,77,65,140,12,14,27,0,0,0,0,0,0,12,17,31,836,1133,1971,254,428,681,22,15,37,3497,3095,6597
213021344,168,133,307,12,14,25,5,0,5,0,0,5,14,4,12,2156,1496,3654,101,114,216,30,0,30,26,0,29,77,26,101,16,21,37,45,71,119,2653,1881,4530,11,19,35,0,0,0,16,22,36,7,12,23,4,4,8,11,4,18,57,64,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,8,33,81,76,157,14,13,31,0,0,0,0,0,0,17,15,31,1958,2382,4343,423,745,1173,16,5,23,5148,5105,10252
213021345,34,24,62,6,5,9,0,0,0,0,0,0,4,4,6,681,478,1163,36,56,93,6,0,9,3,0,3,3,0,6,3,0,6,4,13,15,789,584,1367,3,8,17,0,0,0,0,0,0,12,4,15,0,0,0,0,0,0,15,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,17,25,26,49,13,5,13,0,0,0,0,0,0,13,7,17,319,385,702,119,163,282,4,0,10,1264,1169,2428
213021346,118,84,197,6,9,14,0,0,0,0,0,0,0,4,6,1701,1175,2877,92,105,195,16,0,17,15,3,21,55,23,78,19,10,31,94,124,212,2121,1540,3655,10,18,23,0,0,0,11,12,20,13,12,23,0,4,8,8,8,16,46,50,94,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,12,11,27,63,62,124,7,17,22,0,0,0,0,0,0,15,17,27,1550,1848,3396,380,586,964,6,16,21,4129,4060,8194
213031347,98,77,183,75,83,155,0,0,0,9,16,24,30,15,47,2724,1647,4377,130,266,402,33,0,33,43,0,39,45,18,59,29,7,35,52,60,109,3257,2190,5449,41,64,104,0,0,0,0,5,9,21,23,43,0,9,13,5,4,12,72,102,179,0,0,0,3,11,15,7,5,13,0,11,10,4,3,6,13,27,42,43,28,76,133,162,294,36,48,84,0,3,7,4,0,4,36,56,92,1045,1294,2341,411,590,1003,28,19,45,4911,4322,9234
213031348,360,280,637,79,120,204,0,0,0,8,23,34,19,12,31,1808,1069,2881,63,121,182,14,3,15,46,8,55,121,56,179,23,20,45,136,171,310,2676,1894,4565,56,76,134,0,0,0,57,60,114,18,5,20,4,9,17,17,11,30,149,161,311,0,0,0,10,13,19,4,4,6,0,8,14,0,5,6,13,27,42,20,21,45,190,206,398,47,71,114,0,0,3,0,0,0,52,70,122,1718,1852,3567,474,676,1152,16,18,41,5132,4713,9841
213031349,32,34,66,10,14,28,0,0,0,31,73,112,8,15,20,1918,1301,3219,90,159,254,24,0,21,20,0,26,44,19,59,14,9,17,66,56,121,2251,1686,3931,17,20,39,0,0,0,41,46,89,13,6,22,3,3,8,0,0,0,70,89,153,0,0,0,4,11,14,0,0,0,0,5,6,0,0,0,8,16,17,26,24,51,102,124,226,22,35,57,3,0,5,0,0,0,28,34,57,1109,1241,2353,313,413,731,8,12,18,3810,3507,7320
213031350,125,109,232,8,12,15,0,0,0,0,5,5,3,8,11,912,580,1489,36,53,86,3,0,3,12,0,16,59,31,95,9,4,18,52,63,116,1219,862,2079,14,23,33,0,0,0,16,16,33,4,9,12,0,4,7,9,8,15,47,47,99,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,4,11,5,15,62,54,118,7,13,16,0,0,0,0,0,0,7,10,17,1134,1312,2448,266,418,685,11,8,15,2699,2669,5363
