SA2_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
213011569,6,0,0,0,5,0,0,0,3,0,0,7,0,0,0,4,7,0,0,0,7,0,0,6,110,31,9,4,152,0,0,5,154,15,0,164,9,0,0,0,11,0,0,0,9,0,0,9,7,0,0,0,7,0,0,0,7,0,0,6,10,4,0,0,15,0,0,0,16,0,0,19,118,35,9,3,165,5,0,3,171,16,0,186,53,16,0,3,77,0,0,0,76,39,0,117,0,0,0,0,0,0,0,0,0,0,0,0,175,54,6,7,240,6,5,7,247,54,0,300,35,9,0,0,48,4,0,4,46,9,0,58,26,6,0,0,37,0,3,3,38,7,0,43,0,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,4,0,0,0,4,0,0,4,67,19,3,0,88,3,3,7,94,13,0,104,6,5,0,0,7,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0
213011570,9,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,138,29,5,0,171,3,0,3,176,18,0,195,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,139,29,5,0,177,9,0,10,182,18,0,206,40,18,4,0,63,3,0,3,71,11,0,84,0,0,0,0,0,0,0,0,0,0,0,0,186,51,10,5,244,11,0,12,255,29,0,285,43,7,0,0,51,0,0,0,51,8,0,57,18,7,0,0,27,0,0,0,27,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,5,63,17,0,5,77,0,0,0,77,9,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021341,3,0,3,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,143,24,8,0,179,0,0,3,177,6,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,6,0,0,6,146,25,8,0,182,0,0,3,180,6,0,186,31,4,0,0,36,0,0,0,37,6,0,47,0,0,0,0,0,0,0,0,0,0,0,0,173,34,8,0,213,0,0,3,219,20,0,234,51,5,0,0,56,0,0,0,56,5,0,61,41,14,0,0,59,0,0,4,62,9,0,67,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,92,22,0,0,114,0,0,6,119,8,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021342,0,0,3,0,4,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,167,21,12,0,210,9,0,7,212,16,0,226,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,3,4,0,0,0,8,0,0,0,8,0,0,12,175,22,12,0,215,9,0,7,219,17,0,237,41,7,0,0,56,4,0,4,61,18,0,80,0,0,0,0,0,0,0,0,0,0,0,0,217,30,13,0,268,15,0,17,283,30,0,316,58,8,3,0,70,0,0,0,70,4,0,72,44,6,6,0,59,0,0,0,61,8,0,67,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,108,19,5,0,128,0,0,0,132,14,0,148,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
213021343,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,104,23,0,0,127,0,0,0,130,10,0,140,6,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,6,0,0,0,10,0,0,10,110,23,0,0,139,5,0,5,137,10,0,146,26,13,5,3,42,0,0,0,42,19,0,64,0,0,0,0,0,0,0,0,0,0,0,0,133,33,5,6,181,3,0,3,186,30,0,215,16,3,0,0,20,0,0,0,17,5,0,22,23,8,0,0,33,3,0,3,32,0,0,33,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,4,0,4,3,0,0,3,41,15,0,0,56,6,0,6,62,8,0,68,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0
213021344,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,257,42,3,0,305,3,0,3,311,12,0,327,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,6,5,0,0,0,7,0,0,0,7,0,0,7,265,40,3,0,309,3,0,3,316,12,0,331,29,12,0,0,39,0,0,0,41,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,292,51,3,0,352,9,3,6,356,15,0,377,71,13,0,0,82,0,0,3,88,0,0,95,58,12,0,0,68,0,0,0,75,3,0,79,4,3,0,0,5,0,0,0,5,0,0,5,0,0,0,3,3,0,0,0,3,0,0,3,135,24,5,3,163,9,0,7,173,5,0,177,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
213021345,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,69,13,0,0,83,3,0,3,85,12,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,13,0,0,84,3,0,3,89,12,0,103,20,6,0,0,23,0,0,0,23,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,86,16,5,0,103,3,0,3,110,12,0,129,27,0,0,0,27,0,0,0,27,8,0,31,20,3,0,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,5,0,0,51,0,0,0,51,8,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021346,3,5,4,0,10,0,0,0,10,0,0,10,3,0,0,0,3,0,0,0,3,0,0,3,350,42,7,0,408,7,0,6,413,20,0,437,5,0,0,0,5,0,0,0,4,0,0,3,7,0,0,0,7,0,0,0,7,0,0,10,10,0,0,0,10,0,0,0,14,4,0,14,362,42,7,0,417,5,0,5,422,21,0,445,41,6,0,0,48,3,0,3,52,11,0,59,0,0,0,0,0,0,0,0,0,0,0,0,406,51,7,0,463,8,0,12,476,33,0,509,122,14,0,0,133,9,0,9,141,9,0,148,86,14,0,0,99,0,0,4,97,9,0,109,0,0,0,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,212,30,4,0,245,5,6,6,249,14,0,269,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
213031347,4,0,4,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,137,44,8,0,188,0,0,0,191,15,0,205,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,8,0,0,0,13,0,0,15,9,0,0,0,11,0,0,0,14,3,0,15,147,41,7,0,204,0,0,0,200,17,0,223,49,13,0,0,57,0,0,0,58,24,0,85,0,0,0,0,0,0,0,0,0,0,0,0,190,58,8,0,260,0,4,3,264,42,0,308,58,4,0,0,63,3,0,3,65,7,0,77,22,12,3,0,41,0,4,4,46,7,0,54,0,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,86,22,0,0,112,3,4,8,116,15,0,135,6,0,0,0,6,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0
213031348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,18,0,0,78,0,0,0,78,9,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,7,0,0,7,61,18,0,0,75,5,0,3,85,9,0,86,9,3,0,4,12,0,0,0,12,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,69,18,0,4,93,5,0,3,93,12,0,104,24,6,0,0,34,0,0,0,32,0,0,34,11,4,0,0,18,0,0,0,18,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,0,0,57,0,0,0,52,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
213031349,0,0,5,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,161,27,5,0,194,3,3,5,195,3,0,207,0,5,5,0,5,0,0,0,5,0,0,5,3,0,0,0,4,0,0,0,4,0,0,4,3,4,5,0,8,0,0,0,9,0,0,9,162,32,6,0,200,5,3,10,208,3,0,213,16,9,0,0,29,0,0,0,29,12,0,37,0,0,0,0,0,0,0,0,0,0,0,0,183,37,3,0,230,5,3,10,240,15,0,255,57,10,0,0,65,0,0,3,72,8,0,76,36,15,0,0,54,4,0,4,53,0,0,58,0,0,0,0,4,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,98,24,3,0,124,0,0,8,133,15,0,137,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
213031350,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,97,21,0,0,121,0,0,0,121,8,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,21,0,0,119,0,0,0,119,8,0,128,11,0,0,0,11,0,0,0,11,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,111,22,0,0,136,0,0,0,136,11,0,147,24,5,0,0,31,0,0,0,31,0,0,36,10,8,0,0,18,0,0,0,18,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,0,0,54,0,0,0,54,5,0,60,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
213031351,0,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,101,21,3,0,119,0,0,0,127,15,0,141,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,10,0,0,10,8,0,0,0,10,0,0,0,10,0,0,10,101,21,0,0,133,0,0,0,133,15,0,147,6,3,0,0,14,0,0,0,14,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,113,25,4,0,145,0,0,0,141,19,0,162,24,5,0,0,27,0,0,0,27,3,0,38,18,4,0,0,20,0,0,0,20,5,0,26,5,0,0,0,5,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,43,11,0,0,56,0,0,0,54,9,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
213031352,3,3,0,0,7,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,238,32,7,0,268,3,0,3,272,13,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,236,34,7,0,273,3,0,3,278,13,0,287,24,4,0,0,26,0,0,0,28,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,256,37,4,0,299,8,0,11,304,14,0,322,64,13,0,0,73,0,0,0,73,11,0,85,41,4,0,0,51,0,0,0,48,0,0,46,0,0,4,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,104,15,4,0,120,0,0,0,127,6,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041353,8,0,0,0,10,3,0,3,14,0,0,14,6,0,0,0,9,0,0,0,9,0,0,9,329,42,17,6,389,3,0,6,392,19,0,415,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,4,7,0,0,0,7,0,0,0,7,0,0,12,337,42,17,6,400,3,0,6,404,21,0,422,62,6,0,5,64,0,0,0,67,14,0,87,0,0,0,0,0,0,0,0,0,0,0,0,398,47,16,11,466,6,0,9,474,33,0,512,90,3,0,0,97,0,0,0,99,7,0,100,69,3,7,0,78,0,0,0,81,4,0,82,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,5,0,0,3,161,10,5,0,175,0,0,0,181,7,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041358,9,0,0,0,9,0,0,0,9,0,0,4,0,0,0,3,4,0,0,0,4,0,0,4,225,27,6,3,265,10,0,10,274,21,0,294,0,6,0,0,8,0,0,0,10,0,0,10,3,0,0,0,8,3,0,3,8,0,0,12,7,8,0,0,12,0,0,0,16,4,0,22,231,30,6,3,278,9,0,11,288,27,0,311,70,17,4,5,100,0,5,5,100,36,0,136,0,0,0,0,0,0,0,0,0,0,0,0,305,50,12,13,375,9,7,20,395,54,0,452,56,5,0,0,62,3,0,3,64,0,0,66,46,0,4,0,56,0,0,0,54,6,0,57,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,103,10,9,0,119,6,0,6,123,3,0,126,0,4,0,0,3,0,0,0,10,4,0,7,0,4,3,0,4,0,0,0
213041359,9,0,0,0,9,0,0,0,9,0,0,11,0,0,0,0,3,0,0,0,3,0,0,3,136,31,3,5,166,3,0,3,171,11,0,184,5,0,0,0,8,0,0,0,5,0,0,5,4,0,0,0,0,6,0,6,6,0,0,6,3,3,0,0,10,0,0,0,9,0,0,9,142,32,3,5,179,5,0,5,182,11,0,196,22,10,0,0,28,0,0,0,33,11,0,43,0,0,0,0,0,0,0,0,0,0,0,0,163,38,3,3,211,5,0,10,216,28,0,240,44,9,0,3,54,0,0,0,54,0,0,59,32,5,4,0,39,0,0,0,39,0,0,37,0,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,73,15,0,6,99,0,0,0,99,6,0,103,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0
213041360,10,3,3,0,23,0,0,0,24,0,0,24,3,0,0,11,12,0,0,0,12,0,0,12,459,75,7,9,556,12,0,15,568,35,0,611,11,0,0,0,14,0,0,0,15,0,0,17,11,0,0,0,11,0,0,0,13,0,0,13,15,0,0,0,23,5,0,5,19,0,0,23,475,80,7,12,575,14,0,16,590,37,0,636,99,25,3,4,124,5,0,5,129,27,0,159,0,0,0,0,0,0,0,0,0,0,0,3,577,105,13,17,708,17,0,19,721,65,10,793,138,18,5,0,172,4,0,4,178,4,0,181,108,15,0,0,128,4,0,4,132,15,0,144,6,0,0,0,11,0,0,0,9,0,0,9,0,0,0,4,4,0,0,0,4,0,0,4,255,38,12,11,313,4,0,6,323,19,0,341,6,0,0,0,6,0,0,0,10,0,0,10,3,0,0,0,3,0,0,0
213041461,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,13,5,3,109,0,0,4,116,17,0,134,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,6,0,0,6,99,12,5,3,119,3,0,5,124,17,0,138,33,5,0,0,40,0,0,6,40,11,0,52,0,0,0,0,0,0,0,0,0,0,0,0,132,19,3,5,157,3,3,8,163,28,0,192,35,4,0,0,35,0,0,0,37,0,0,41,16,6,0,0,29,0,0,0,32,5,0,36,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,56,8,0,0,67,0,0,4,73,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
213041462,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,37,0,3,144,5,0,8,143,7,0,153,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,0,0,7,3,0,0,0,7,0,0,0,7,0,0,11,111,37,0,3,149,5,0,8,156,3,0,159,20,3,0,0,25,0,0,0,27,12,4,41,0,0,0,0,0,0,0,0,0,0,0,0,127,41,4,3,179,4,0,5,185,15,4,204,33,12,0,0,47,0,0,0,41,0,0,45,25,13,0,0,36,0,0,0,36,0,0,38,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,66,16,0,0,84,0,0,0,82,4,0,85,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0
213041463,8,0,0,0,14,0,0,0,13,3,0,14,3,0,0,0,5,0,0,0,5,0,0,5,436,47,8,4,496,8,4,10,507,31,3,539,5,0,0,3,5,0,0,0,10,0,0,10,8,0,0,0,8,0,0,0,8,0,0,11,15,0,0,3,15,0,0,0,17,7,0,21,454,47,4,7,518,7,4,10,523,38,3,565,89,20,9,3,114,4,3,5,116,28,0,147,0,0,0,0,0,0,0,0,0,0,5,0,544,68,11,9,633,12,4,18,650,64,0,715,135,18,4,0,151,3,0,4,160,3,0,168,106,18,3,4,132,9,0,9,137,15,0,152,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,3,0,0,3,244,37,8,3,291,7,0,10,300,19,0,321,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0
213041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,27,0,8,149,6,0,4,157,14,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,5,0,0,5,0,8,0,0,8,0,0,0,5,0,0,5,116,32,0,8,157,4,0,6,166,14,0,175,32,7,0,0,37,0,0,0,44,19,0,62,0,0,0,0,0,0,0,0,0,0,0,0,146,37,4,5,193,7,0,9,204,33,0,236,19,3,0,0,25,0,0,0,24,0,0,25,17,12,0,0,22,0,4,4,28,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,38,11,0,3,51,0,4,4,55,5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041572,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,62,4,0,0,64,0,0,0,68,6,0,75,10,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,8,0,0,0,7,0,0,5,13,0,0,0,10,0,0,0,11,3,0,12,72,7,0,0,75,0,0,0,80,10,0,86,7,3,0,4,19,0,0,0,21,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,83,10,0,8,98,0,3,4,101,15,0,118,27,0,0,0,33,0,0,0,33,0,0,26,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,41,0,0,0,41,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
213041573,3,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,9,0,0,0,9,0,0,9,85,11,0,0,93,0,0,0,93,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,11,0,0,95,0,0,0,95,0,0,95,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,90,11,0,0,101,0,0,0,101,0,0,101,13,5,0,0,21,0,0,0,21,0,0,24,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,4,0,34,0,0,0,34,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041574,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,150,28,3,0,178,3,0,3,180,10,0,196,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,10,0,0,0,10,0,0,9,153,30,3,0,185,3,0,3,186,12,0,203,36,9,0,9,53,0,0,0,53,9,0,57,0,0,0,0,0,0,0,0,0,0,0,0,194,36,3,9,237,3,0,3,239,14,0,258,63,5,0,0,66,0,0,0,72,0,0,71,19,6,0,0,29,0,0,0,29,0,0,26,4,0,0,0,4,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,106,0,0,0,104,4,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
