SA2_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,9,42,618,2906,1553,176,49,98,5448,0,129,420,117,9,0,0,28,696,0,0,13,18,4,0,0,0,29,0,129,431,134,7,0,0,24,723,0,13,49,8,5,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,49,8,5,0,0,0,75,0,11,6,4,5,0,0,0,28,0,0,4,3,5,0,0,0,11,11,198,1106,3053,1569,176,50,125,6280
205021082,17,93,412,1372,865,170,33,55,3012,0,7,3,8,0,0,0,0,20,0,0,0,5,0,0,0,0,5,0,7,3,9,0,0,0,0,23,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,3,24,34,9,0,0,0,0,74,0,0,4,0,0,0,0,0,8,18,127,450,1385,873,170,34,59,3118
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,11,76,531,2138,1004,167,37,82,4040,0,33,193,40,4,0,0,3,279,0,0,9,33,6,0,0,0,51,0,29,213,72,8,0,0,4,332,0,8,21,0,0,0,0,0,36,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,0,0,0,0,0,45,10,46,46,3,3,0,4,21,133,7,6,8,4,0,0,0,8,28,21,171,824,2223,1018,167,37,118,4579
205021085,23,108,488,1380,478,81,17,59,2638,0,23,31,7,4,0,0,4,57,0,0,3,0,0,0,0,0,5,0,23,26,3,4,0,0,9,69,0,4,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,19,4,16,3,0,0,0,0,5,32,0,0,4,11,0,0,0,0,20,36,159,534,1396,485,84,13,75,2777
205021086,8,38,399,1498,706,87,11,48,2800,0,3,103,49,3,0,0,4,164,0,0,9,14,10,0,0,0,39,0,9,113,60,10,4,0,4,198,0,3,5,10,0,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,0,0,0,17,3,19,8,7,0,0,0,0,39,0,4,0,0,0,0,0,0,9,12,69,525,1573,716,94,11,52,3060
205031087,6,75,599,2038,797,125,26,73,3732,0,15,21,4,3,0,0,3,49,0,0,0,0,0,0,0,0,0,0,15,21,5,3,0,0,7,52,0,23,46,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,48,0,0,0,0,0,78,4,12,6,9,0,0,0,4,38,0,0,0,0,0,0,0,0,8,13,127,675,2056,803,130,33,85,3906
205031088,3,0,18,25,5,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,25,5,3,0,0,54
205031089,14,45,358,1754,1060,167,38,59,3487,0,18,102,19,0,0,0,3,154,0,0,4,4,0,0,0,0,7,0,18,106,23,0,0,0,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,9,3,0,0,0,0,23,0,0,0,0,3,0,0,0,4,13,66,473,1782,1069,167,37,66,3675
205031090,11,65,521,2206,1257,173,31,54,4318,0,23,54,13,0,0,0,0,102,0,0,3,3,4,0,0,0,18,0,25,60,22,4,0,0,3,116,0,21,11,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,21,11,0,0,0,0,0,32,5,9,7,7,0,0,0,0,19,0,0,5,0,0,0,0,0,7,12,115,598,2236,1257,173,30,58,4490
205031091,13,64,550,2425,1494,228,51,89,4908,0,25,152,72,3,0,0,8,265,0,0,20,97,47,8,0,0,182,4,25,175,173,51,9,0,10,444,0,37,33,26,0,0,0,3,106,5,8,9,0,0,0,0,0,24,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,49,44,28,5,0,0,3,141,3,0,3,6,0,0,0,3,14,0,0,10,3,0,3,3,0,18,20,139,773,2639,1551,239,55,109,5526
205031092,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8
205031093,22,145,1505,5100,2838,394,81,176,10258,4,117,206,58,0,0,0,21,403,0,6,30,65,11,0,0,3,111,4,117,234,125,10,0,0,23,514,0,13,62,18,8,0,0,0,107,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,71,20,8,0,0,0,117,4,65,76,7,0,0,0,13,167,0,5,3,9,0,0,0,0,15,26,340,1897,5262,2857,395,78,212,11074
205041094,5,55,246,2433,1302,229,40,52,4362,0,0,5,0,0,0,0,0,6,0,0,0,9,0,0,5,0,17,0,0,6,9,3,0,3,0,25,0,9,30,4,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,4,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,65,283,2449,1307,233,42,56,4442
205041095,9,69,818,3552,1305,170,36,127,6081,14,252,488,78,4,0,0,36,874,0,18,8,3,0,0,0,0,27,16,271,492,83,4,0,0,40,908,0,96,145,4,0,0,0,12,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,145,4,0,0,0,12,250,6,16,0,0,0,0,0,9,33,0,4,0,4,0,0,0,0,6,31,440,1462,3639,1315,165,42,186,7280
205041096,11,44,735,3008,944,121,17,136,5011,0,105,159,26,0,0,0,17,316,0,5,38,0,0,0,0,0,49,0,106,203,30,0,0,0,17,366,3,64,324,17,0,0,0,10,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,3,66,324,17,0,0,0,10,425,0,12,8,0,3,0,0,0,23,0,0,0,0,3,0,0,0,5,20,232,1267,3059,946,122,18,172,5830
205041098,4,25,134,903,477,98,16,32,1696,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,5,0,0,0,0,5,0,0,0,13,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,139,905,481,98,16,38,1713
205041493,5,20,218,2210,1284,140,20,67,3960,10,25,74,17,0,0,0,0,131,0,0,0,11,0,0,0,0,15,10,25,75,33,0,0,0,0,149,11,155,340,35,0,0,4,28,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,155,340,35,0,0,4,28,575,0,0,0,4,0,0,0,0,4,0,0,3,4,8,0,0,0,15,26,206,634,2284,1291,140,27,94,4686
205041494,7,38,427,3068,1947,224,34,44,5787,0,22,213,75,6,0,0,3,314,0,4,19,11,0,0,0,0,37,0,25,227,89,6,0,0,3,350,0,76,246,59,0,0,0,11,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,249,59,0,0,0,11,400,5,19,36,0,0,0,0,0,56,0,0,6,0,0,0,0,0,10,9,155,939,3227,1951,227,36,55,6603
205051099,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
205051100,4,57,336,792,487,121,19,25,1843,0,4,12,26,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,4,12,26,3,0,0,0,44,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,5,4,4,0,0,0,21,0,0,0,0,0,0,0,0,6,9,70,357,820,492,122,23,30,1918
205051101,5,59,697,2618,1604,249,46,83,5367,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,68,113,9,0,0,0,8,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,74,116,9,8,0,0,8,211,3,13,13,5,3,0,0,0,34,0,0,0,3,0,0,0,0,4,13,142,824,2638,1615,256,51,85,5626
205051102,4,21,122,739,416,74,20,34,1432,0,0,12,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,3,31,142,736,416,74,20,34,1466
205051103,11,32,483,2605,1806,215,32,75,5260,0,38,238,69,3,0,0,6,356,0,50,26,16,0,0,0,0,95,0,86,263,86,3,0,0,10,452,0,85,205,64,0,0,0,11,371,0,0,20,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,222,69,0,0,0,11,396,9,20,4,0,0,0,0,0,35,0,0,3,8,0,0,0,0,17,20,228,978,2771,1816,215,40,89,6156
205051104,10,38,304,1121,501,99,17,44,2134,0,3,39,45,6,0,0,0,93,0,0,3,0,0,0,0,0,7,0,3,41,43,6,0,0,0,98,0,20,21,4,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,23,4,0,0,0,0,49,6,19,13,0,5,0,0,3,38,0,3,0,0,0,0,0,0,8,12,81,376,1172,514,100,20,46,2321
206011106,0,27,311,747,285,44,6,17,1435,0,86,401,141,14,0,0,10,655,0,35,371,501,63,0,0,11,983,0,120,773,643,79,7,0,15,1638,3,126,184,21,0,0,0,0,332,5,55,35,10,0,0,0,0,103,10,687,1021,68,4,0,3,9,1798,0,350,339,14,0,0,0,4,706,0,0,0,0,0,0,0,0,0,21,1216,1581,111,6,0,6,12,2950,0,8,15,9,0,0,0,0,39,0,0,3,0,0,0,0,0,9,23,1364,2689,1518,365,51,11,42,6059
206011107,0,20,447,1232,593,96,24,25,2443,0,44,330,132,21,3,0,3,533,0,45,382,268,32,3,0,3,737,0,88,719,397,54,8,0,10,1268,10,656,926,89,0,0,0,32,1717,14,69,163,11,0,0,0,5,256,0,211,374,17,0,0,0,0,603,0,54,34,0,0,0,0,0,90,0,3,0,0,5,0,0,0,5,23,993,1499,110,3,0,0,43,2669,0,5,14,3,0,0,0,0,26,0,4,6,0,0,0,0,3,7,25,1102,2682,1748,652,108,24,79,6415
206011109,0,11,515,1553,743,138,22,19,2997,0,10,65,37,6,0,0,0,119,0,5,121,137,21,0,0,5,291,0,13,188,177,23,0,0,9,408,0,23,151,29,0,0,0,3,213,0,31,27,0,0,0,0,0,58,0,24,29,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,213,29,0,0,0,3,317,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,91,919,1761,767,138,22,33,3734
206011495,0,17,486,1238,475,82,15,15,2323,5,67,551,241,30,5,0,3,898,0,43,356,192,30,8,3,3,645,3,113,907,433,62,12,0,8,1541,14,216,275,35,5,0,0,8,543,0,73,239,25,4,0,0,0,340,0,287,416,18,0,0,0,3,724,0,49,19,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,14,623,940,74,4,0,0,16,1680,0,8,36,25,9,4,0,0,83,0,6,0,4,0,0,0,0,8,22,763,2377,1769,549,92,17,48,5631
206011496,0,28,455,785,314,44,6,12,1642,3,68,505,238,48,16,0,0,885,4,39,352,395,62,12,0,11,874,5,109,858,632,108,27,6,12,1763,6,139,261,22,4,0,0,9,441,12,187,284,24,9,0,0,0,523,48,464,677,83,7,0,0,14,1299,0,64,103,6,0,0,0,3,179,0,0,0,0,0,0,0,0,0,70,859,1325,134,23,0,0,24,2433,3,11,21,21,0,0,3,0,64,0,0,5,0,0,0,0,0,3,73,1005,2659,1576,448,67,16,57,5911
206011497,6,25,504,1426,579,102,20,36,2704,6,65,303,143,14,4,0,14,549,4,97,419,359,102,0,0,8,1001,6,162,723,507,121,7,3,19,1546,0,14,130,14,3,0,0,0,163,0,39,126,8,0,0,0,0,167,6,217,190,27,6,5,0,3,445,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,273,448,46,10,5,5,5,785,0,0,0,6,0,0,0,0,9,0,9,4,4,0,0,0,0,9,18,475,1672,1982,712,119,23,56,5055
206011498,0,28,749,2148,861,131,20,38,3979,0,43,235,111,18,3,0,0,410,3,35,268,151,38,0,0,6,510,3,72,511,263,56,9,0,6,923,4,30,63,8,9,0,0,6,105,0,5,38,0,0,0,0,0,42,0,7,25,4,0,0,0,0,33,0,23,55,0,0,0,0,0,81,0,0,0,3,0,0,0,0,9,4,57,183,16,5,0,0,6,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,157,1445,2421,926,138,22,54,5177
206021110,0,11,290,931,545,108,16,9,1911,0,35,163,115,15,0,0,3,329,0,61,176,196,31,0,0,4,469,0,91,339,311,47,0,0,4,798,6,370,342,32,3,0,0,4,756,0,22,58,3,0,0,0,0,89,0,56,63,15,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,450,459,43,3,0,0,4,961,0,0,10,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,10,561,1095,1281,595,113,16,18,3690
206021112,8,34,861,2196,820,135,28,32,4117,0,59,435,198,19,0,0,9,729,0,193,543,347,45,3,0,4,1138,0,255,980,545,72,9,0,14,1872,0,709,774,70,5,0,0,10,1573,0,83,72,14,0,0,0,3,178,0,42,93,11,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,837,936,93,10,0,0,18,1893,0,10,20,17,5,0,0,0,52,0,0,0,0,0,0,0,0,3,14,1131,2803,2851,901,144,35,75,7941
206021499,0,25,578,1623,782,149,29,19,3209,3,60,295,247,40,7,4,5,660,0,122,255,260,47,3,0,8,695,3,175,549,514,90,11,4,12,1350,5,215,245,47,6,0,0,9,523,0,116,181,31,0,0,0,8,341,0,161,302,20,0,0,0,0,489,7,86,4,0,0,0,0,4,105,0,0,0,0,0,0,0,0,6,14,586,733,105,5,0,0,15,1460,0,3,11,7,0,0,0,0,22,0,0,5,0,0,0,0,0,5,19,792,1872,2248,882,157,33,49,6049
206021500,0,37,347,937,396,73,11,9,1807,0,44,397,298,59,9,0,5,811,0,94,284,218,30,5,3,0,639,0,137,685,516,86,12,5,3,1447,10,207,111,8,0,0,0,0,340,8,26,91,3,0,0,0,3,134,6,211,218,18,4,0,0,8,461,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,23,449,424,30,7,0,0,12,937,0,9,25,10,0,0,0,0,40,0,0,0,0,0,0,0,0,6,29,634,1479,1494,486,90,15,26,4247
206031113,4,25,447,1328,756,141,28,20,2740,0,5,291,275,62,7,0,9,647,0,8,207,420,80,3,0,8,723,0,15,502,695,141,10,0,9,1369,3,121,278,94,5,0,0,6,515,4,211,823,51,0,0,0,42,1129,0,39,117,18,4,0,0,0,182,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,372,1224,165,9,0,3,50,1829,0,5,6,6,0,0,0,0,22,0,0,4,0,0,0,0,3,7,9,415,2179,2197,906,148,30,85,5961
206031115,3,3,175,426,171,47,3,10,831,0,29,365,144,30,5,0,4,580,0,6,87,123,13,0,0,0,233,0,40,452,272,42,5,0,4,811,0,110,136,25,3,0,0,4,278,10,305,222,11,0,0,0,14,570,0,59,639,15,0,0,0,19,739,7,238,412,178,3,0,0,35,875,0,0,0,0,0,0,0,0,0,21,711,1416,235,5,0,0,71,2458,0,11,9,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,25,770,2049,930,216,50,6,87,4137
206031116,0,16,429,1411,931,222,37,23,3064,0,29,252,173,41,3,0,0,497,0,5,155,316,79,10,0,9,576,0,33,403,492,122,7,0,16,1076,0,144,437,54,0,0,0,6,646,37,255,212,28,0,0,0,18,554,0,630,589,93,0,0,0,17,1329,0,59,72,24,0,0,0,6,167,0,0,0,0,0,0,0,0,0,41,1094,1311,201,3,0,0,50,2697,0,3,14,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,40,1144,2154,2109,1055,227,39,85,6862
206031501,0,7,286,1355,1248,321,42,14,3279,0,5,147,111,25,0,0,7,295,0,9,214,372,148,9,0,0,756,0,12,357,484,173,11,0,6,1048,5,123,592,368,14,3,4,12,1114,0,63,101,0,0,0,0,0,174,3,151,258,7,0,0,0,9,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,334,950,382,12,3,3,19,1713,0,0,7,8,0,0,0,0,11,0,0,0,0,3,0,0,0,6,6,362,1598,2231,1434,337,47,42,6055
206031502,0,6,211,846,753,203,24,22,2073,7,16,169,62,3,6,3,0,269,0,166,331,262,53,6,0,10,821,8,180,502,323,56,8,3,13,1085,3,149,518,149,12,0,0,9,839,0,120,119,25,4,0,0,6,271,0,300,513,46,0,0,0,5,863,0,20,20,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,582,1177,214,22,0,0,23,2016,0,0,9,3,0,0,0,0,15,0,0,0,3,0,0,0,0,9,12,776,1900,1388,830,213,34,52,5198
206041117,0,3,34,41,11,3,0,0,93,0,67,233,100,29,9,0,5,442,4,19,178,311,151,53,14,12,748,8,84,415,411,180,57,17,13,1188,5,55,73,41,15,3,0,5,199,65,165,309,90,4,0,4,6,638,81,500,616,119,13,0,3,19,1358,125,1202,1850,306,13,0,3,65,3560,0,0,0,0,0,0,0,0,0,283,1918,2852,561,46,8,5,95,5755,0,15,18,13,4,3,0,0,38,0,3,10,0,0,0,0,0,16,286,2026,3324,1018,245,65,24,110,7099
206041118,0,6,8,12,13,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,15,57,32,3,0,0,108,0,0,15,57,32,3,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,317,584,94,7,0,0,5,1015,40,2139,3460,617,39,0,0,58,6353,0,0,0,0,0,0,0,0,0,44,2454,4043,718,51,5,0,63,7376,0,0,0,0,0,0,0,0,5,0,7,6,3,0,0,0,0,20,43,2466,4067,788,91,9,0,71,7546
206041119,0,3,14,31,17,10,0,3,77,0,12,53,44,16,0,0,0,134,0,25,91,191,79,8,11,0,407,0,38,151,234,92,11,12,3,538,0,116,76,25,4,0,0,3,227,40,264,249,54,8,0,0,3,623,0,69,162,76,0,0,0,0,308,6,120,346,105,16,0,3,3,599,0,0,0,0,0,0,0,0,0,53,565,833,266,25,0,0,14,1762,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,9,60,609,1003,539,143,16,17,20,2396
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,34
206041121,0,13,242,367,155,28,4,5,810,0,94,294,194,31,9,3,6,632,7,170,702,772,217,9,4,14,1894,6,264,999,967,248,19,6,22,2522,5,58,50,12,0,0,0,4,121,0,92,189,32,4,0,0,0,317,0,247,399,43,0,0,0,7,698,4,91,115,21,0,0,0,3,239,0,0,0,0,0,0,0,0,0,8,487,750,108,7,0,0,15,1384,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,16,769,1986,1438,408,49,9,49,4727
