SA2_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
213041360,0,79,0,79,..,13,0,12,0,12,..,164,4,167,0,167,..,22,8,30,0,30,..,276,19,292,0,292,..,100,8,112,0,112,..,89,5,94,0,91,..,19,6,25,0,25,..,117,12,130,0,129,..,288,118,403,4,406,..,609,60,665,10,677,..,3908,423,4328,30,4357,..,58,11,69,278,346,4985,3964,431,4393,309,9693,4879,..,..,..,..,4879,..,4,0,4,0,4,..,307,24,332,0,336,..,0,0,0,0,0,..,57,24,83,0,86,..,110,25,139,0,137,..,107,23,131,0,131,..,273,78,351,3,348,..,145,19,166,3,164,..,10,0,10,0,10,..,5,0,6,0,6,..,121,14,133,0,133,..,25,0,28,0,28,..,20,0,26,0,26,..,208,16,225,0,223,..,19,0,19,0,19,..,268,35,308,0,308,..,126,10,128,0,133,..,108,3,108,0,108,..,41,3,40
213041461,0,60,0,63,..,3,0,3,0,3,..,95,3,99,0,99,..,7,0,8,0,8,..,167,9,176,0,181,..,56,14,71,0,71,..,16,4,17,0,17,..,0,0,0,0,0,..,14,0,20,0,19,..,157,43,203,0,205,..,316,58,376,4,379,..,1286,199,1487,20,1506,..,27,4,31,131,163,1168,1309,210,1518,150,2832,1219,..,..,..,..,1219,..,0,0,0,0,0,..,50,22,68,0,73,..,0,0,0,0,0,..,21,16,36,0,43,..,27,8,36,0,36,..,12,11,23,0,23,..,64,33,95,0,95,..,18,10,26,0,26,..,0,0,0,0,0,..,15,0,15,0,15,..,34,8,42,0,45,..,5,0,5,0,5,..,3,0,3,0,3,..,51,3,55,0,55,..,0,0,0,0,0,..,39,4,43,0,43,..,34,7,36,0,36,..,22,7,31,0,31,..,10,0,10
213041462,0,48,0,48,..,9,0,9,0,9,..,83,0,81,0,81,..,12,0,17,0,17,..,144,3,149,0,149,..,50,4,57,0,52,..,50,3,48,0,49,..,4,0,4,0,4,..,36,5,38,0,38,..,208,84,290,0,295,..,263,34,298,4,303,..,1632,222,1854,11,1865,..,17,9,24,63,86,1195,1643,229,1877,76,3140,1172,..,..,..,..,1172,..,0,0,0,0,0,..,92,14,104,0,104,..,0,0,0,0,0,..,34,12,44,0,44,..,40,14,52,0,52,..,27,5,35,0,40,..,97,29,129,0,130,..,27,5,34,0,34,..,5,0,5,0,5,..,0,0,0,0,0,..,21,0,28,0,29,..,5,0,5,0,5,..,13,0,13,0,13,..,126,6,134,0,134,..,11,0,11,0,11,..,123,11,141,3,139,..,30,0,33,0,33,..,85,3,87,5,88,..,15,0,14
213041463,0,147,0,147,..,33,0,33,0,38,..,236,0,238,0,238,..,27,0,25,0,29,..,439,4,447,0,448,..,151,15,167,0,165,..,86,3,85,3,86,..,11,0,15,0,15,..,84,15,94,0,95,..,380,96,475,0,477,..,697,127,824,10,831,..,4006,480,4493,37,4529,..,61,12,73,380,454,5074,4072,493,4564,420,10056,5043,..,..,..,..,5043,..,8,0,8,0,8,..,240,49,287,3,287,..,0,0,0,0,0,..,84,27,108,0,108,..,137,47,183,0,183,..,33,7,43,0,43,..,255,85,340,0,334,..,103,15,113,0,113,..,19,0,19,0,19,..,8,0,8,0,10,..,113,4,115,0,115,..,39,4,46,0,46,..,22,0,22,0,22,..,185,12,191,0,191,..,7,0,10,0,10,..,224,19,245,0,245,..,84,5,87,0,87,..,110,7,119,0,120,..,42,0,43
213041571,0,35,0,35,..,9,4,13,0,12,..,59,0,59,0,59,..,7,0,12,0,12,..,113,3,115,0,119,..,28,9,35,0,35,..,15,0,15,0,15,..,3,0,3,0,3,..,9,0,9,0,9,..,27,11,44,0,44,..,381,55,436,6,441,..,1489,165,1661,19,1674,..,38,10,46,212,265,2889,1530,180,1710,229,4831,2999,..,..,..,..,2999,..,3,0,3,0,3,..,56,9,63,0,67,..,0,0,0,0,0,..,10,4,8,0,8,..,14,3,21,0,21,..,0,0,0,0,0,..,21,11,30,0,30,..,10,3,12,0,12,..,8,0,9,0,9,..,10,0,10,0,10,..,25,8,28,0,28,..,21,0,25,0,25,..,13,0,13,0,13,..,83,9,97,0,98,..,15,0,19,0,19,..,295,39,330,3,330,..,24,0,24,0,24,..,110,22,129,0,132,..,5,0,5
213041572,7,88,0,90,..,6,0,6,0,6,..,102,0,103,0,101,..,12,0,12,0,11,..,203,6,208,5,210,..,24,0,24,0,29,..,44,6,49,0,49,..,0,0,0,0,0,..,18,0,18,0,18,..,13,9,21,0,21,..,298,43,348,15,361,..,1889,182,2069,53,2120,..,16,7,28,198,224,1467,1908,187,2093,246,3811,1513,..,..,..,..,1513,..,3,0,3,0,3,..,35,0,37,0,37,..,0,0,0,0,0,..,0,0,0,0,0,..,13,4,17,0,17,..,6,0,6,0,6,..,18,4,24,0,24,..,5,0,7,0,7,..,7,0,7,0,7,..,0,0,0,0,0,..,8,0,8,0,8,..,34,0,33,0,38,..,23,13,36,0,36,..,104,8,116,5,120,..,21,0,21,0,21,..,701,102,801,23,826,..,32,0,28,0,28,..,50,5,56,0,55,..,8,0,8
213041573,0,12,0,12,..,0,0,0,0,0,..,5,0,9,0,9,..,0,0,0,0,0,..,17,0,15,0,15,..,6,4,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,7,..,32,6,38,0,38,..,114,16,128,0,126,..,3,0,3,37,41,1298,114,16,129,41,1473,1341,..,..,..,..,1341,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,5,0,5,..,0,0,0,0,0,..,4,0,5,0,5,..,14,0,14,0,14,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
213041574,0,101,4,99,..,12,0,12,0,12,..,156,5,157,0,162,..,13,0,13,0,13,..,276,5,278,4,282,..,44,5,50,0,50,..,41,3,43,0,43,..,6,0,6,0,6,..,47,4,52,0,52,..,91,31,119,0,122,..,357,48,401,7,409,..,2283,209,2492,28,2519,..,23,3,23,156,180,2267,2307,207,2515,182,4970,2305,..,..,..,..,2305,..,6,0,6,0,6,..,143,27,163,0,163,..,0,0,0,0,0,..,17,0,15,0,15,..,23,5,26,0,26,..,9,5,15,0,15,..,45,14,58,0,58,..,63,4,66,0,63,..,11,0,11,0,11,..,6,0,6,0,6,..,53,5,57,0,60,..,11,0,11,0,11,..,20,0,22,0,22,..,159,9,168,3,172,..,3,0,3,0,3,..,381,35,419,9,424,..,78,9,88,0,88,..,71,3,76,0,79,..,20,3,22
213041575,0,48,0,48,..,4,0,5,0,5,..,63,0,68,0,68,..,7,0,7,0,7,..,120,6,121,0,121,..,104,14,122,0,121,..,36,0,40,0,37,..,0,0,4,0,4,..,88,6,95,0,95,..,91,33,125,0,125,..,327,33,362,4,367,..,2402,257,2662,18,2686,..,45,5,50,252,303,5077,2445,259,2711,274,8060,4944,..,..,..,..,4944,..,3,0,3,0,3,..,288,20,315,0,315,..,0,0,0,0,0,..,34,7,37,0,37,..,38,17,53,0,59,..,26,11,38,0,38,..,101,30,133,0,132,..,118,16,137,0,133,..,8,0,5,0,5,..,6,0,6,0,6,..,183,21,202,0,203,..,5,0,13,0,13,..,8,0,7,0,7,..,87,9,90,0,90,..,3,3,7,0,7,..,183,26,210,3,213,..,64,6,73,0,73,..,46,4,48,0,48,..,14,0,14
213041576,0,28,0,31,..,3,0,3,0,3,..,19,0,19,0,19,..,7,0,7,0,7,..,57,0,59,0,62,..,54,4,62,0,62,..,8,0,16,0,16,..,3,0,4,0,4,..,29,3,31,0,31,..,27,17,38,0,38,..,288,25,313,3,319,..,1058,100,1160,5,1170,..,23,5,22,301,323,4217,1080,101,1183,307,5715,4362,..,..,..,..,4362,..,3,0,3,0,3,..,45,11,51,0,51,..,0,0,0,0,0,..,10,0,10,0,10,..,23,5,32,0,32,..,11,0,18,0,18,..,40,11,55,0,55,..,22,4,32,0,32,..,0,0,0,0,0,..,6,0,6,0,6,..,32,6,38,0,38,..,7,0,3,0,3,..,0,0,0,0,0,..,40,3,44,0,44,..,4,0,4,0,4,..,84,14,94,5,93,..,22,0,20,0,21,..,31,0,32,0,32,..,7,0,7
213041577,0,7,0,7,..,6,0,6,0,6,..,22,0,22,0,22,..,0,0,3,0,3,..,42,3,41,0,41,..,27,0,29,0,29,..,7,3,8,0,8,..,0,0,0,0,0,..,31,5,33,4,33,..,34,17,52,0,52,..,218,59,271,6,275,..,687,145,828,14,843,..,21,3,26,351,382,2702,715,146,856,369,3924,2664,..,..,..,..,2664,..,0,0,0,0,0,..,31,9,38,0,38,..,0,0,0,0,0,..,9,3,15,0,15,..,21,13,33,0,33,..,4,0,6,0,6,..,37,14,53,0,53,..,14,9,28,0,28,..,0,0,4,0,4,..,11,0,7,0,7,..,20,11,29,0,32,..,17,3,19,0,27,..,3,0,3,0,3,..,22,0,22,0,22,..,5,0,3,0,3,..,51,0,54,0,53,..,7,0,8,0,8,..,24,4,26,0,26,..,0,0,0
213041578,0,66,0,66,..,20,0,16,0,16,..,58,0,59,0,60,..,23,3,26,0,26,..,157,5,165,0,166,..,48,8,52,0,52,..,64,7,70,3,74,..,10,0,12,0,12,..,17,6,19,0,25,..,45,25,68,0,68,..,584,202,789,16,806,..,2381,427,2811,45,2861,..,70,17,93,675,766,4570,2454,447,2904,720,8196,4747,..,..,..,..,4747,..,0,0,0,0,0,..,71,12,87,0,87,..,0,0,0,0,0,..,14,6,15,0,15,..,34,22,54,3,52,..,7,0,10,0,10,..,52,27,79,3,82,..,14,0,12,0,12,..,25,0,27,0,29,..,7,0,7,0,7,..,13,3,15,0,15,..,148,32,185,3,185,..,9,0,9,0,9,..,114,8,118,4,127,..,18,3,21,0,18,..,420,61,486,5,490,..,36,5,39,0,39,..,182,34,215,4,223,..,5,0,5
213051361,3,51,0,50,..,27,0,30,0,30,..,96,5,97,0,99,..,6,0,6,0,6,..,173,8,185,5,185,..,74,3,84,0,84,..,79,3,79,0,79,..,15,0,12,0,12,..,18,5,22,0,22,..,57,20,79,0,79,..,654,124,785,9,797,..,2809,399,3209,41,3251,..,43,19,60,457,516,5455,2847,416,3267,503,9225,5334,..,..,..,..,5334,..,7,0,7,0,7,..,287,52,339,0,339,..,0,0,0,0,0,..,35,15,47,0,47,..,137,41,180,0,180,..,10,9,17,0,17,..,180,64,245,0,245,..,36,4,40,0,40,..,13,0,13,0,13,..,13,0,17,0,17,..,78,15,93,3,96,..,51,7,59,0,59,..,67,11,69,0,69,..,164,17,180,3,185,..,26,4,31,0,35,..,183,24,206,4,205,..,47,6,50,0,50,..,114,16,120,3,130,..,25,0,21
213051362,3,73,0,73,..,22,0,22,0,22,..,81,0,81,0,81,..,30,0,31,0,31,..,204,3,211,0,211,..,56,15,72,3,72,..,84,4,94,0,91,..,12,4,14,0,14,..,18,3,22,0,22,..,92,31,128,0,128,..,757,245,998,13,1014,..,3053,540,3598,33,3633,..,45,13,56,571,627,5202,3099,551,3654,603,9466,5000,..,..,..,..,5000,..,7,0,7,0,7,..,209,34,246,0,250,..,0,0,0,0,0,..,50,22,77,0,77,..,189,94,284,6,288,..,11,7,17,0,17,..,259,122,383,6,383,..,28,0,31,0,31,..,13,0,13,0,13,..,10,0,12,0,12,..,57,19,71,0,71,..,87,6,89,4,96,..,94,13,106,0,106,..,189,8,199,0,199,..,66,9,76,0,76,..,218,27,245,0,245,..,43,0,41,0,41,..,103,18,119,0,119,..,27,0,26
213051363,0,69,0,69,..,122,7,123,0,130,..,67,0,68,0,71,..,17,0,17,0,24,..,273,10,281,4,292,..,70,8,83,0,83,..,61,0,61,0,60,..,21,6,27,0,27,..,4,0,7,0,7,..,75,21,99,0,99,..,525,132,652,14,662,..,2907,421,3328,51,3383,..,33,11,41,417,456,2190,2940,432,3373,469,6024,2001,..,..,..,..,2001,..,6,0,6,0,6,..,82,17,91,0,91,..,0,0,0,0,0,..,89,27,108,0,108,..,308,128,436,11,448,..,10,5,16,0,11,..,402,157,556,9,572,..,7,0,7,0,7,..,7,0,7,0,7,..,6,0,6,0,6,..,27,5,29,0,29,..,45,0,45,6,48,..,83,4,84,0,84,..,273,12,286,7,288,..,97,5,97,0,97,..,293,13,312,3,312,..,32,0,37,0,37,..,83,5,84,0,84,..,32,3,31
213051368,4,67,0,72,..,23,3,25,0,25,..,53,0,55,0,56,..,20,6,29,0,29,..,163,9,169,0,176,..,51,10,63,0,60,..,65,0,65,0,69,..,13,4,10,0,10,..,9,5,13,0,13,..,40,9,53,0,51,..,410,108,519,9,531,..,2407,308,2706,39,2749,..,46,7,51,453,506,5039,2446,311,2757,489,8294,5118,..,..,..,..,5118,..,9,0,9,0,9,..,66,5,73,4,73,..,0,0,0,0,0,..,47,15,68,0,64,..,194,67,255,0,258,..,8,0,5,0,5,..,246,78,325,5,329,..,15,0,17,0,17,..,25,0,25,0,25,..,19,0,13,0,15,..,54,11,63,0,63,..,64,3,68,0,68,..,53,0,55,0,55,..,220,18,239,9,240,..,17,0,17,0,17,..,147,18,164,0,163,..,47,9,55,0,55,..,84,14,99,4,102,..,34,5,35
213051464,0,47,0,47,..,69,5,75,0,78,..,66,0,64,0,68,..,28,0,28,0,28,..,208,5,219,4,217,..,108,10,121,0,122,..,126,0,126,0,136,..,10,0,10,0,10,..,31,0,31,0,31,..,78,12,95,0,95,..,538,52,590,13,601,..,3900,477,4373,52,4424,..,69,5,74,492,569,4714,3964,487,4451,545,9705,4516,..,..,..,..,4516,..,75,3,75,0,80,..,84,15,96,0,97,..,0,0,0,0,0,..,135,39,168,0,172,..,665,296,958,7,969,..,32,9,46,0,46,..,833,341,1173,7,1181,..,28,4,27,0,27,..,34,3,41,0,41,..,19,0,24,0,24,..,66,3,70,0,70,..,72,7,78,0,81,..,78,5,84,0,80,..,385,15,402,6,407,..,17,0,17,0,16,..,228,24,252,5,254,..,60,4,70,0,67,..,147,10,155,0,156,..,63,9,64
213051466,4,69,0,72,..,139,10,147,3,154,..,70,0,70,0,70,..,23,0,19,0,19,..,295,13,309,7,315,..,67,4,75,0,73,..,249,5,259,0,260,..,12,4,11,0,11,..,6,0,8,0,8,..,56,23,80,0,85,..,713,72,786,16,802,..,5070,519,5588,69,5655,..,39,7,42,324,367,3540,5109,525,5629,393,9569,3386,..,..,..,..,3386,..,46,0,51,0,47,..,89,6,95,0,99,..,0,0,0,0,0,..,173,33,213,0,213,..,751,290,1038,16,1050,..,9,0,12,0,12,..,937,323,1264,16,1277,..,8,0,8,0,8,..,43,0,40,0,40,..,4,0,4,0,4,..,46,4,43,0,43,..,83,8,95,0,92,..,242,19,257,6,261,..,828,57,885,8,890,..,30,0,32,0,32,..,275,25,301,0,300,..,79,8,84,0,84,..,233,10,245,11,259,..,164,6,174
213051467,3,68,0,66,..,21,0,22,0,22,..,77,6,85,5,86,..,10,9,22,0,22,..,172,24,188,0,197,..,56,8,60,0,60,..,47,9,57,0,52,..,14,3,16,0,16,..,8,0,4,0,4,..,96,33,127,0,132,..,750,348,1095,14,1112,..,2445,624,3069,42,3113,..,79,26,105,619,721,5450,2523,650,3175,655,9277,5626,..,..,..,..,5626,..,5,0,5,0,6,..,148,30,182,0,182,..,3,0,3,0,3,..,26,10,41,5,42,..,84,37,121,0,121,..,3,0,4,0,4,..,121,56,167,5,171,..,26,3,30,0,32,..,17,0,21,0,20,..,26,3,24,0,24,..,47,18,62,0,62,..,64,3,68,0,66,..,35,4,40,0,44,..,122,18,136,0,136,..,28,0,31,0,31,..,217,27,243,3,251,..,38,5,41,0,41,..,64,10,75,0,77,..,24,0,22
213051468,0,68,0,75,..,38,0,39,0,42,..,103,4,112,0,112,..,32,9,36,0,36,..,244,15,254,4,257,..,66,11,72,4,75,..,122,4,124,5,129,..,12,6,15,0,15,..,9,0,9,0,9,..,67,15,78,0,81,..,747,154,900,14,916,..,3159,383,3539,61,3599,..,53,17,63,595,652,6841,3207,399,3598,656,11092,6919,..,..,..,..,6919,..,12,0,15,0,15,..,78,20,94,0,96,..,4,0,4,0,4,..,51,5,56,0,56,..,130,53,186,0,185,..,7,0,6,0,6,..,183,63,244,0,244,..,26,0,27,0,27,..,25,3,24,0,24,..,6,0,6,0,6,..,38,3,44,0,44,..,121,11,136,0,135,..,74,4,79,0,80,..,241,18,258,3,265,..,45,4,53,0,51,..,406,49,457,7,462,..,94,11,102,0,106,..,114,9,121,4,125,..,55,5,52
213051579,0,61,0,61,..,24,3,27,0,27,..,92,0,94,0,91,..,26,0,26,0,26,..,204,4,214,0,213,..,31,4,29,0,29,..,167,7,175,5,179,..,7,4,10,0,12,..,5,0,10,0,10,..,17,0,19,0,19,..,701,73,773,26,795,..,2710,196,2910,48,2962,..,33,0,32,225,263,2088,2747,200,2947,271,5311,2109,..,..,..,..,2109,..,6,0,6,0,6,..,37,5,39,0,39,..,0,0,0,0,0,..,14,4,15,0,15,..,47,11,56,0,56,..,5,0,5,0,5,..,65,11,72,0,72,..,5,0,5,0,5,..,19,0,19,0,17,..,6,0,6,0,6,..,7,0,3,0,3,..,92,6,101,0,102,..,128,13,142,3,139,..,393,27,420,4,423,..,17,5,21,0,21,..,326,31,358,6,366,..,56,0,61,4,63,..,82,5,88,5,86,..,73,10,81
213051580,3,55,0,55,..,80,10,83,0,83,..,50,0,52,0,53,..,25,3,28,0,28,..,199,12,214,0,216,..,62,4,68,0,69,..,83,4,90,0,90,..,15,5,22,0,22,..,8,0,15,0,15,..,88,19,107,0,107,..,328,27,347,9,357,..,2567,319,2888,33,2918,..,23,0,21,276,304,3863,2587,320,2908,311,7093,3719,..,..,..,..,3719,..,22,6,25,0,25,..,126,19,151,0,152,..,0,0,0,0,0,..,93,30,130,0,130,..,319,164,482,8,488,..,22,3,26,0,26,..,434,200,634,8,638,..,34,4,38,0,38,..,9,0,10,0,10,..,12,0,12,0,12,..,62,3,67,0,67,..,26,5,30,0,30,..,52,4,55,0,55,..,310,21,330,0,332,..,13,3,13,0,13,..,110,12,119,0,119,..,32,0,32,0,36,..,57,4,65,0,67,..,39,4,46
213051581,0,39,0,39,..,104,6,109,0,110,..,57,0,59,0,59,..,29,0,35,0,35,..,227,7,237,0,238,..,35,0,36,0,36,..,97,0,95,3,95,..,13,0,14,0,14,..,4,0,4,0,4,..,42,5,51,0,51,..,280,20,308,11,316,..,2238,241,2480,44,2523,..,20,3,22,162,178,2060,2260,245,2501,205,4767,2052,..,..,..,..,2052,..,7,0,7,0,7,..,45,4,50,0,50,..,8,0,6,0,6,..,79,35,116,0,118,..,307,130,438,3,442,..,12,10,14,0,14,..,394,166,569,8,576,..,10,0,11,0,11,..,8,0,8,0,8,..,0,0,0,0,0,..,26,0,27,0,27,..,34,3,42,0,42,..,67,6,74,0,74,..,307,22,319,0,321,..,0,0,4,0,4,..,125,9,134,4,141,..,43,4,46,0,46,..,84,9,91,0,94,..,56,4,59
213051582,5,80,3,87,..,24,0,24,0,20,..,100,3,102,3,105,..,22,5,26,0,26,..,229,6,234,5,236,..,18,0,18,0,18,..,113,14,123,4,127,..,5,0,5,0,5,..,11,0,15,0,15,..,30,6,40,0,40,..,498,58,554,11,562,..,3257,300,3558,48,3609,..,44,3,46,291,340,1241,3304,298,3606,341,5186,1248,..,..,..,..,1248,..,0,0,0,0,0,..,79,15,99,0,99,..,0,0,0,0,0,..,26,5,30,0,30,..,22,12,33,0,33,..,4,0,5,0,5,..,52,16,65,0,65,..,9,0,9,0,9,..,14,0,17,0,17,..,0,0,0,0,0,..,12,0,14,0,14,..,132,12,146,0,142,..,157,12,175,8,181,..,265,20,281,0,285,..,59,4,67,0,67,..,668,74,738,14,756,..,59,0,60,0,62,..,363,37,403,5,408,..,36,0,35
213051583,3,156,0,156,..,48,3,53,0,48,..,242,0,250,0,253,..,60,5,58,4,63,..,505,8,513,7,519,..,96,8,107,3,106,..,222,15,237,4,243,..,12,4,17,0,17,..,20,4,19,0,19,..,83,26,109,0,111,..,1451,148,1600,32,1626,..,8295,672,8961,116,9083,..,78,21,105,803,903,4341,8374,692,9067,921,14327,4287,..,..,..,..,4287,..,11,0,11,0,11,..,313,39,351,5,360,..,0,0,0,0,0,..,52,16,69,0,69,..,163,64,223,6,227,..,11,6,19,0,19,..,229,83,315,6,317,..,18,4,20,0,20,..,21,5,22,0,22,..,0,0,6,0,6,..,32,4,34,0,34,..,194,10,208,3,213,..,574,63,638,5,642,..,876,69,946,14,954,..,92,9,95,0,95,..,1725,203,1926,22,1949,..,153,11,161,0,164,..,475,31,511,4,510,..,98,14,107
