SA2_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
201021009,553,534,167,24,222,224,39,125,558,49,517,3132,195,5253,10,10,4,0,5,7,0,0,6,0,10,59,0,100,76,31,30,5,35,37,3,27,26,8,42,139,14,328,25,8,9,0,13,14,0,6,7,7,19,45,6,102,32,7,8,0,16,15,4,8,8,5,23,59,5,125,0,0,0,0,0,4,0,0,0,0,0,7,0,13,0,3,4,0,3,0,0,0,4,0,7,23,0,40,0,4,0,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,0,0,0,0,0,0,20,4,22,3,3,0,0,5,5,0,6,5,0,5,27,0,50,0,4,0,0,0,0,0,0,0,0,0,18,0,17,154,61,52,7,82,74,10,43,61,13,102,412,30,827,16,6,7,4,5,9,0,6,14,0,9,53,386,485,726,604,225,36,313,311,47,174,634,67,630,3596,606,6559,259,317,82,0
201021010,860,782,246,54,389,399,67,211,844,115,648,3647,215,6626,21,20,3,0,4,5,3,5,11,0,16,33,3,87,80,29,28,6,34,36,3,24,33,8,54,116,20,321,38,11,18,9,21,20,5,6,12,4,18,51,3,139,18,11,3,0,15,8,0,7,4,0,9,35,4,80,0,0,5,0,0,0,0,0,0,0,0,4,0,13,0,3,4,0,0,0,0,0,0,0,4,37,4,49,0,0,0,0,0,0,0,0,0,0,0,19,0,18,0,0,0,0,0,0,0,0,0,0,0,21,0,23,7,3,0,0,0,0,0,0,5,0,5,23,3,49,0,0,0,0,0,0,0,0,0,0,4,13,0,25,163,76,60,18,78,69,14,50,79,19,112,346,35,806,35,20,5,0,13,8,3,12,16,7,16,71,501,648,1060,883,311,67,477,481,89,268,940,138,781,4068,750,8085,269,371,86,0
201021011,885,746,340,78,329,418,81,229,856,79,763,4165,282,7503,22,14,3,0,6,9,0,4,15,0,21,86,3,156,105,57,48,3,40,63,6,25,66,15,65,246,28,574,34,6,9,5,18,19,3,8,16,0,31,119,5,216,35,15,14,5,18,21,0,10,19,0,17,114,12,218,6,0,0,0,0,0,0,0,0,0,7,10,0,23,7,7,3,0,11,6,0,0,7,0,9,67,10,105,3,7,0,0,0,0,0,0,5,0,8,43,0,60,6,0,0,0,4,4,0,0,3,0,4,65,6,87,9,7,4,0,5,10,0,5,13,0,8,71,3,120,14,5,9,0,4,3,0,6,8,3,0,41,0,65,228,121,91,17,107,136,17,51,150,24,168,869,64,1631,21,10,8,5,8,21,5,5,20,5,17,92,656,817,1130,876,435,95,445,569,100,291,1026,108,945,5127,994,9955,350,458,126,5
201021012,489,436,161,16,219,200,22,93,487,50,434,3280,178,5200,13,15,4,0,8,9,0,10,3,0,11,49,3,83,45,17,14,3,25,21,5,17,20,6,38,126,4,258,17,5,5,4,11,9,0,6,3,3,9,54,0,104,25,3,7,0,11,4,3,6,13,0,7,45,9,96,0,3,0,0,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,4,26,0,35,0,0,0,0,0,0,0,0,0,0,0,5,0,11,6,0,0,0,0,0,0,0,0,0,0,11,0,14,7,5,0,0,0,0,0,0,0,0,4,14,0,30,0,0,0,0,0,0,0,0,0,0,0,11,0,15,112,58,25,3,49,49,7,37,55,15,76,342,17,656,22,8,9,0,8,9,0,10,14,7,14,67,394,516,626,505,196,23,283,264,34,142,551,69,523,3687,588,6372,236,282,78,0
201031013,457,302,140,19,181,215,32,132,367,50,261,1521,102,2838,7,3,6,0,3,0,0,3,4,0,9,23,6,45,45,15,5,0,21,21,3,10,23,7,22,55,6,143,11,0,0,0,3,3,3,6,5,0,12,21,0,46,9,4,3,0,10,3,0,0,6,4,0,12,5,40,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,4,0,0,0,4,0,0,13,0,24,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,9,3,0,0,0,0,3,0,0,5,0,7,15,0,17,0,0,0,0,0,0,0,0,0,0,0,9,0,7,75,29,21,3,44,39,4,26,45,8,48,153,11,335,24,5,14,0,7,9,5,6,6,3,12,24,287,359,553,334,170,22,230,260,38,164,422,57,318,1698,404,3532,139,125,36,0
201031014,468,430,146,19,224,197,37,106,452,59,313,1918,359,3762,7,8,3,0,0,0,0,0,10,0,7,17,6,52,46,17,13,3,29,26,5,18,29,6,26,73,10,194,6,0,9,5,8,9,0,5,3,4,3,22,4,50,10,0,4,0,11,0,0,0,9,5,8,16,5,42,0,0,0,0,0,0,0,0,0,0,0,3,7,7,4,4,0,0,0,0,0,0,0,0,3,21,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,15,3,25,3,0,0,0,0,0,0,0,0,0,0,13,4,18,71,32,37,7,43,50,8,28,57,12,57,180,48,449,15,6,3,0,0,3,5,0,12,0,8,48,350,436,557,470,183,18,273,246,46,136,516,77,371,2148,757,4644,182,214,55,0
201031015,458,503,126,10,179,189,34,102,541,43,402,2285,130,4044,6,13,7,0,0,0,0,3,13,0,0,28,0,57,48,23,19,0,20,23,0,9,30,6,33,82,5,197,11,6,5,0,3,9,4,3,8,5,13,38,0,74,7,0,7,0,14,8,5,0,3,0,5,14,5,38,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,10,3,3,0,0,0,0,0,3,0,0,3,12,0,15,0,0,0,0,0,0,0,0,0,0,0,8,0,16,82,47,39,9,54,47,5,20,62,11,63,217,10,453,18,9,0,0,9,7,0,6,11,3,3,39,305,387,557,564,169,19,240,246,43,134,610,51,471,2535,448,4894,210,257,54,0
201031016,1155,811,336,102,512,513,87,314,1093,129,736,3271,270,6884,21,9,3,0,8,10,0,4,10,4,11,29,0,78,86,41,37,8,42,37,11,41,51,10,35,84,10,277,24,0,5,4,15,20,0,4,6,5,16,19,3,78,18,0,3,0,15,13,0,4,6,4,5,21,3,63,3,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,3,0,3,0,0,0,3,0,0,61,6,85,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,10,0,0,0,0,0,5,61,3,77,9,0,3,0,3,0,0,0,7,0,4,4,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,13,165,60,54,15,94,86,12,65,89,30,80,299,30,716,51,19,11,7,17,17,0,17,32,4,14,78,373,563,1375,889,401,121,627,615,107,394,1213,167,831,3648,676,8160,256,278,77,0
201031017,752,511,172,31,322,265,48,195,605,79,493,2197,163,4373,9,3,0,0,10,0,0,4,5,8,8,34,3,63,73,31,22,3,36,29,5,28,36,8,48,84,10,265,27,5,6,0,16,10,4,6,7,5,13,20,5,80,10,8,5,0,6,8,3,7,5,0,4,33,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,33,0,45,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,9,3,0,0,0,8,0,0,0,0,0,3,4,0,22,0,4,0,0,0,0,0,0,0,0,0,5,0,6,127,47,36,7,72,61,10,45,55,16,72,228,18,553,26,14,7,0,7,5,0,6,22,5,13,61,471,599,904,569,216,41,410,332,58,249,685,100,576,2491,652,5526,227,204,69,0
202011018,1565,1537,460,160,677,611,160,304,2117,169,1349,6123,626,12151,24,9,6,0,10,10,0,4,12,0,19,69,12,146,78,42,22,10,31,31,5,17,48,5,38,118,12,302,26,10,14,4,9,17,0,9,13,4,14,38,0,109,19,3,10,5,17,11,3,4,9,0,14,33,0,74,4,0,0,0,0,0,0,0,4,0,0,39,4,50,7,18,3,0,18,6,0,0,15,6,30,410,15,510,0,3,0,0,0,0,0,0,3,0,4,90,3,100,4,4,4,0,11,4,0,0,15,0,10,333,12,373,4,0,4,0,5,4,0,0,10,0,6,41,5,66,3,0,0,0,4,3,0,0,3,0,9,34,5,59,167,99,54,23,103,86,13,38,126,18,142,1198,63,1780,41,17,6,0,21,21,4,12,24,3,11,54,843,991,1773,1654,523,185,797,717,176,352,2265,196,1508,7368,1536,14929,468,759,160,4
202011019,1502,1481,386,64,686,563,153,336,1854,136,1108,5567,476,11028,18,13,9,0,10,11,4,0,19,0,15,51,0,106,61,27,22,3,30,25,10,22,27,7,29,100,3,234,16,8,4,3,11,10,3,6,9,0,7,20,3,62,10,0,3,5,3,8,0,0,4,0,0,13,0,35,0,0,0,0,0,0,0,0,0,0,0,19,0,20,13,11,3,3,15,4,3,0,9,8,45,420,11,508,0,0,0,0,0,0,0,0,0,0,5,21,0,30,0,0,0,0,0,0,0,0,0,0,5,86,0,97,6,0,0,0,0,0,0,3,4,0,0,15,0,26,3,4,0,0,6,0,0,0,4,0,3,30,0,43,125,65,36,10,80,61,16,28,75,19,102,774,20,1157,49,27,10,9,21,17,7,6,30,7,10,65,600,764,1676,1576,440,82,786,639,174,372,1963,163,1227,6407,1101,12949,475,664,115,5
202011020,1578,1248,509,151,567,674,165,265,1613,164,1224,6202,485,11683,11,15,6,0,3,4,0,0,12,4,10,75,4,125,63,24,26,8,31,38,10,18,41,7,32,121,10,303,28,9,8,7,17,22,0,0,18,0,11,53,3,118,20,4,12,3,7,10,4,3,8,4,4,28,3,74,6,3,0,0,4,3,0,0,4,0,16,59,0,73,15,13,8,0,18,7,0,0,11,0,24,191,6,262,4,4,0,4,3,0,0,0,10,0,7,133,0,156,11,10,6,0,15,9,3,3,7,0,16,254,9,312,4,9,0,0,0,4,0,0,8,0,6,46,0,73,6,8,0,0,4,0,0,0,8,0,7,60,0,78,167,98,66,31,104,99,23,33,125,19,124,1012,34,1582,39,19,14,3,17,22,5,7,19,7,17,65,584,726,1788,1364,591,180,685,792,189,300,1760,191,1363,7284,1102,13988,445,635,129,0
202011021,849,949,272,62,323,333,88,146,1244,101,854,4397,348,8089,13,8,3,0,0,8,0,0,14,0,15,44,9,74,46,15,12,0,14,20,4,5,29,3,35,84,3,192,8,6,0,0,0,7,0,0,4,0,5,31,0,61,10,0,0,0,3,4,0,0,6,0,5,18,0,43,0,0,0,0,0,0,0,0,6,0,0,21,0,26,4,7,5,0,6,0,0,0,10,0,10,153,0,178,0,0,0,0,4,4,0,0,0,0,6,42,0,54,5,4,0,0,7,5,0,0,3,0,5,149,12,174,0,4,5,0,0,0,0,0,9,0,3,40,0,60,3,4,0,0,4,0,0,0,3,0,10,61,0,72,88,46,27,0,40,43,9,12,83,5,84,636,29,936,28,14,9,5,3,12,4,10,14,0,8,28,344,415,960,1009,310,64,369,378,99,165,1340,107,951,5054,720,9437,304,530,83,3
202011022,2545,2142,740,210,1095,1053,250,464,2723,250,1919,8771,805,17614,26,20,0,0,9,13,5,8,23,5,18,75,7,160,114,60,31,14,53,53,17,37,56,14,58,119,23,403,35,7,17,8,11,20,0,6,15,0,10,54,8,143,27,10,7,0,26,21,6,4,16,8,13,42,4,116,0,3,0,0,0,0,0,0,5,0,8,39,0,51,26,20,12,0,37,8,6,0,20,0,39,564,25,719,4,0,0,0,4,0,0,0,4,0,3,81,3,101,3,6,0,0,9,0,0,0,0,3,8,344,3,382,3,8,0,0,0,6,0,0,8,0,5,42,0,69,3,8,0,0,5,3,0,0,3,0,6,47,0,62,248,139,76,22,164,129,40,57,141,32,166,1407,83,2206,67,30,24,10,27,30,11,17,30,11,21,90,998,1222,2851,2305,844,249,1290,1214,297,543,2892,287,2104,10266,1883,21043,727,1039,186,0
202011023,443,553,157,16,172,162,27,62,414,34,388,3207,193,5054,4,5,0,0,3,3,0,3,3,0,3,21,0,32,24,10,5,0,10,4,3,0,9,0,20,29,4,86,3,0,6,0,6,8,0,0,3,0,9,8,0,26,5,3,4,0,0,0,0,0,3,0,5,7,0,16,0,0,0,0,0,0,0,0,0,0,0,12,0,18,0,0,0,0,3,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,3,0,0,4,0,0,0,0,0,0,48,0,59,0,3,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,5,0,5,12,0,20,37,23,11,0,25,21,0,4,26,0,41,188,3,315,5,5,0,0,0,5,0,0,3,0,0,20,110,145,489,580,173,16,201,186,37,65,440,42,428,3413,308,5518,194,321,70,0
202011024,870,924,291,24,328,341,62,130,947,79,780,5791,388,9457,14,6,3,0,6,5,0,0,12,0,12,56,0,90,41,22,21,0,21,11,0,14,29,4,32,134,9,259,12,3,4,0,4,3,0,0,4,0,3,24,0,51,8,5,10,0,12,7,0,3,8,0,3,19,0,60,0,0,0,0,0,0,0,0,0,0,7,11,0,23,10,4,0,0,3,0,0,0,0,0,8,63,5,89,0,0,0,0,0,0,0,0,0,0,0,52,0,57,4,5,0,0,14,0,0,0,0,0,15,105,0,145,6,8,0,0,0,0,0,0,5,0,5,35,4,52,3,0,0,0,0,3,0,0,7,0,8,50,0,70,106,53,36,3,62,32,6,22,74,6,83,560,23,896,12,5,4,0,0,9,0,5,7,4,3,34,307,369,981,983,332,31,390,390,72,149,1022,85,875,6385,717,10719,328,501,100,0
202011025,1257,1468,353,42,514,446,105,180,1626,106,1086,7208,475,12331,9,21,4,0,14,7,0,4,10,5,5,73,8,127,54,24,28,5,16,24,5,10,22,8,32,85,3,218,14,7,5,0,8,3,6,4,9,3,0,24,3,71,12,4,5,0,6,4,0,5,9,0,7,25,0,51,0,6,0,0,7,0,0,0,6,0,3,41,0,59,3,6,3,0,17,7,3,0,13,0,26,349,8,420,0,0,0,0,5,0,0,0,0,0,4,47,0,54,6,7,0,0,17,7,0,0,5,0,18,265,7,314,6,3,0,0,3,0,0,0,5,0,5,20,0,35,0,6,0,0,0,0,0,0,10,0,0,57,5,74,110,83,39,3,103,60,11,24,96,16,98,973,39,1426,25,20,8,0,10,17,0,4,20,5,13,51,574,696,1386,1566,395,46,626,515,121,211,1745,130,1192,8237,1088,14446,505,790,129,0
202021026,702,694,234,14,261,261,56,109,728,46,566,4607,225,7308,12,8,4,0,0,0,0,0,4,0,3,34,0,66,45,21,14,3,15,21,4,8,24,7,28,97,7,216,15,0,9,0,3,7,4,4,8,3,6,30,0,62,8,0,0,3,4,3,0,0,0,0,3,18,3,29,0,0,0,0,0,0,0,0,0,0,0,7,0,10,4,0,0,0,3,4,0,0,6,0,3,53,5,72,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,4,0,0,0,0,0,3,24,0,36,0,3,0,0,0,0,0,0,4,0,0,21,0,34,4,5,0,0,0,4,0,0,0,0,0,12,0,24,82,44,21,6,36,43,8,12,49,8,53,316,18,566,16,4,3,0,9,4,0,4,9,0,5,65,370,473,805,743,259,17,296,305,60,124,785,60,624,4989,615,8344,318,416,108,3
202021027,1200,854,426,61,388,482,107,197,1135,124,963,4733,615,9079,28,21,4,0,0,6,0,0,29,0,21,90,33,193,85,38,42,9,26,46,9,16,56,13,63,233,31,520,21,8,3,3,9,12,0,8,19,0,21,93,20,178,13,12,9,4,0,12,0,6,3,0,7,46,20,99,5,4,0,0,0,0,0,0,5,0,0,22,36,73,8,5,0,0,3,0,0,3,0,0,9,58,68,145,3,0,0,0,0,0,0,0,0,0,3,23,15,49,0,3,3,0,4,0,0,0,4,0,3,36,20,69,15,3,5,0,3,3,0,0,12,0,13,62,10,115,5,8,5,0,3,0,0,5,4,0,3,30,8,60,182,96,78,22,53,87,13,42,137,20,139,706,254,1506,34,4,10,3,9,11,3,9,23,3,17,74,625,770,1408,959,513,85,446,584,121,247,1296,143,1120,5511,1497,11352,327,427,109,0
202021028,984,702,354,28,343,409,86,193,868,82,766,4142,294,7485,22,16,4,0,5,8,0,3,12,0,13,86,5,145,88,39,31,11,32,36,6,14,56,11,42,200,22,454,26,6,9,0,10,13,3,6,16,3,21,77,8,155,14,0,8,0,6,5,0,4,8,0,14,38,4,81,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,5,0,6,3,0,0,6,0,0,23,0,46,3,0,0,0,0,0,0,0,0,0,0,19,0,28,5,0,0,0,3,0,0,0,0,0,4,10,0,29,11,9,5,0,5,10,0,3,12,0,11,34,0,77,8,0,0,0,0,5,0,0,9,0,0,18,0,39,181,81,61,16,65,87,10,32,121,17,109,515,44,1059,24,7,8,3,8,11,0,4,16,7,7,65,561,680,1181,789,425,40,420,507,102,226,1004,100,887,4727,903,9225,384,394,109,4
202021029,701,442,183,32,264,242,58,146,508,48,411,1979,141,3912,13,6,4,0,8,3,0,8,10,0,9,28,0,60,58,17,21,0,21,32,5,12,22,3,20,80,13,216,27,9,4,6,4,5,0,7,3,0,10,22,4,71,23,3,6,3,13,12,5,3,8,4,16,25,3,85,3,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,5,0,5,25,0,32,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,4,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,6,10,0,22,0,6,0,0,0,0,0,0,0,0,5,13,0,18,131,38,44,7,60,64,11,26,42,15,61,210,31,533,32,10,6,0,16,12,0,4,12,5,5,52,499,612,859,491,234,46,341,315,73,164,568,57,476,2239,667,5062,229,206,54,3
202021030,892,762,332,107,389,384,97,194,973,93,833,4792,289,8331,19,21,8,3,8,12,3,5,27,3,20,94,8,185,93,50,38,9,51,61,15,22,65,14,74,274,12,556,15,5,5,7,12,13,0,8,15,3,18,80,8,154,23,10,13,6,15,17,0,7,16,10,18,74,5,143,6,0,0,0,4,0,0,0,0,0,5,18,0,27,6,6,0,3,5,0,0,0,6,0,5,77,4,109,0,0,0,0,3,0,0,0,0,0,4,99,7,106,8,5,0,0,3,5,0,0,4,0,3,34,4,56,5,9,5,0,4,4,5,0,15,0,14,56,4,95,8,3,4,0,5,0,0,5,3,0,8,38,0,56,185,110,71,30,101,103,26,44,164,31,165,837,42,1483,34,21,8,7,9,17,3,9,14,3,15,68,604,751,1109,897,412,139,495,505,128,247,1149,126,1009,5687,939,10562,357,462,130,5
202021031,549,588,222,54,201,211,46,138,655,61,578,3900,195,6290,13,7,4,0,3,3,0,0,15,0,16,64,3,115,81,54,34,18,37,42,5,21,59,6,57,301,25,578,28,4,14,11,16,13,0,5,7,5,31,102,3,190,27,0,10,0,18,12,5,0,9,4,14,63,0,117,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,4,0,0,3,0,0,0,7,0,6,40,7,57,0,0,4,0,0,0,0,0,0,0,0,14,0,19,0,3,4,0,0,0,0,0,0,0,0,24,0,35,7,7,5,0,5,3,0,0,10,0,8,57,4,96,0,0,0,0,0,0,0,0,5,0,8,35,0,45,169,81,76,30,85,70,14,30,115,18,149,702,35,1269,12,10,7,4,5,9,5,0,8,5,6,31,332,397,729,677,307,84,290,294,69,169,776,79,741,4628,563,7949,208,355,100,3
202031032,551,520,142,19,213,183,45,98,458,47,326,2330,166,4133,6,9,4,0,4,0,0,0,6,0,0,11,0,32,35,11,5,0,11,14,0,3,13,0,18,43,0,111,10,0,0,0,4,7,0,0,4,0,0,14,0,26,4,0,0,0,4,3,0,0,0,5,0,10,3,29,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,0,0,0,0,0,0,0,0,0,0,27,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,10,0,18,0,5,0,0,0,0,0,0,6,0,3,15,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,9,64,29,18,5,33,24,5,9,28,9,30,142,5,290,17,7,0,0,9,5,8,7,8,0,9,44,428,513,634,561,158,26,257,212,58,109,492,54,367,2516,603,4934,216,261,50,3
