SA2_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
211011448,0,4,0,372,16,5,5,20,9,11,0,4,5,7,43,123,0,0,0,4,0,0,0,0,0,0,4,11,453,95,25,760,107,330,41,103,22,148,52,2133
211011449,0,0,0,118,10,0,5,7,0,5,0,0,0,3,14,42,0,0,0,0,0,0,0,0,0,0,0,6,132,31,10,223,29,92,13,27,4,29,13,607
211021261,3,28,0,1037,25,11,0,29,3,18,0,5,0,12,68,177,0,0,0,3,0,0,0,0,0,0,7,23,607,146,16,757,68,392,27,141,23,188,81,2447
211021262,5,20,0,711,23,0,0,27,0,17,0,14,0,9,24,123,0,0,0,4,0,0,0,0,0,0,0,7,403,87,11,543,52,237,13,97,10,83,36,1568
211031263,0,5,0,270,19,4,5,25,0,8,0,3,0,3,35,103,0,0,0,0,0,3,0,0,0,0,9,11,341,76,10,598,97,254,26,63,17,87,40,1609
211031265,5,13,0,881,32,3,5,40,4,11,0,7,3,9,58,191,0,0,0,3,0,0,0,0,0,5,8,16,672,116,28,1105,123,386,47,95,17,135,72,2792
211031266,6,7,0,443,17,7,5,23,5,12,0,4,3,10,50,125,5,0,0,3,0,0,0,0,0,0,10,15,475,114,20,682,109,379,22,109,36,174,66,2187
211031267,0,7,0,794,23,0,4,25,7,15,0,0,5,10,53,131,6,0,8,10,4,0,0,0,5,0,0,18,661,144,28,1012,144,453,30,122,21,199,64,2884
211031268,3,5,0,488,17,4,0,9,3,8,0,3,0,0,25,73,0,0,0,4,0,0,0,0,0,0,0,7,358,64,6,566,62,191,16,51,12,66,32,1435
211031450,3,3,0,263,14,5,0,17,4,6,0,0,0,3,25,75,0,0,4,0,0,0,0,0,0,0,3,10,335,94,17,606,94,347,19,81,30,128,31,1789
211031451,0,4,0,452,15,0,0,20,0,11,0,5,3,6,34,98,0,0,0,4,0,0,0,0,0,0,4,15,433,78,26,568,88,276,29,83,18,104,39,1737
211031452,0,0,0,128,7,0,0,12,6,4,0,0,0,0,11,32,3,0,0,0,0,0,0,0,0,0,8,8,146,35,3,245,41,118,11,21,7,29,22,660
211041269,0,6,0,357,7,3,0,12,0,3,0,4,6,8,39,70,6,0,0,0,0,0,0,0,0,0,4,4,339,77,12,409,44,217,20,98,23,121,42,1398
211041270,0,7,3,727,13,0,0,13,3,7,0,4,4,10,37,93,3,0,0,0,0,0,0,0,3,0,0,8,584,105,19,743,115,373,22,117,19,137,45,2290
211041271,0,0,0,477,13,3,0,15,3,4,0,3,7,6,29,85,0,0,0,0,0,0,0,0,0,0,0,7,397,77,10,554,65,244,23,82,17,108,39,1606
211041272,0,0,0,459,12,4,5,20,0,8,6,3,3,7,36,101,0,0,0,0,0,0,0,0,0,0,3,11,463,90,13,552,56,255,25,71,15,90,51,1675
211041273,7,17,0,483,17,4,0,12,0,9,0,0,0,7,52,108,0,0,0,0,0,0,0,0,0,0,3,6,407,92,12,458,55,270,15,108,13,193,60,1674
211051274,5,3,0,382,22,4,0,19,3,12,0,4,0,3,17,92,4,0,0,0,0,0,0,0,0,0,7,8,314,117,15,496,76,202,29,60,16,85,21,1438
211051275,3,6,0,349,20,6,0,23,3,9,3,0,3,0,41,108,0,0,3,3,0,4,0,0,0,0,4,11,375,72,16,620,107,232,28,70,18,84,45,1672
211051276,0,3,0,272,17,3,3,17,6,13,0,4,3,10,45,126,3,0,0,7,0,3,0,0,0,0,3,18,312,104,22,602,83,220,34,68,19,110,48,1622
211051277,0,0,0,155,9,3,0,11,9,8,0,6,0,5,31,77,0,0,0,0,0,6,0,0,0,0,4,9,243,42,14,404,82,197,19,38,11,73,37,1165
211051278,0,10,0,462,35,8,0,44,0,24,4,10,0,6,58,183,0,0,0,4,0,0,0,0,0,0,3,16,513,102,30,935,124,431,35,97,22,135,66,2489
211051279,0,0,0,166,16,0,0,13,0,5,3,0,0,3,14,57,0,0,0,0,0,0,0,0,0,0,4,8,158,51,10,283,28,117,15,36,13,42,25,778
211051280,0,10,0,216,8,0,0,11,0,4,0,0,0,3,17,58,0,0,4,0,0,0,0,0,0,0,3,7,227,43,11,399,48,116,12,45,9,64,25,1012
211051281,0,8,0,574,30,6,0,38,5,19,0,0,12,12,79,206,0,0,0,3,0,0,0,0,0,0,5,20,698,123,25,1126,169,518,42,148,38,188,91,3163
211051282,4,6,0,359,21,6,5,14,7,3,0,0,0,10,26,94,0,0,4,0,0,0,0,0,0,0,3,9,280,80,11,439,74,178,22,59,18,87,31,1277
211051283,4,0,0,229,11,6,3,17,0,8,7,9,0,4,35,94,0,0,0,3,0,0,0,0,0,0,4,8,257,66,14,585,84,203,25,65,25,63,43,1439
211051284,0,6,0,299,7,0,0,26,3,6,5,8,0,8,27,93,0,0,6,0,0,0,0,0,0,0,5,13,297,65,10,532,81,205,32,57,14,75,26,1399
211051285,0,3,0,201,21,0,0,18,0,10,0,0,0,3,26,85,0,0,0,4,0,0,0,0,4,0,8,13,236,56,13,470,61,153,15,47,16,48,32,1145
211051286,3,5,0,179,18,5,6,28,3,11,4,13,3,13,43,147,3,0,3,7,0,0,0,0,0,0,9,34,305,116,37,655,115,306,39,89,32,118,60,1874
212011289,3,6,0,573,37,11,0,59,8,14,0,13,3,11,47,212,7,0,7,5,0,3,0,0,0,3,5,27,620,136,46,984,131,366,44,113,29,140,65,2662
212011546,0,10,3,618,31,8,0,31,6,5,3,9,4,9,74,182,0,0,0,4,0,0,0,0,0,3,9,26,887,152,25,1179,206,621,56,149,49,157,96,3577
212011547,0,5,0,215,26,3,0,31,0,12,4,5,0,5,28,111,0,0,4,3,0,4,0,0,0,0,0,17,306,64,24,490,61,171,19,49,15,53,32,1283
212011548,0,4,0,117,15,8,7,13,0,6,3,3,3,0,30,79,6,0,0,0,0,0,0,0,0,3,7,21,273,63,17,455,76,224,27,49,25,51,42,1306
212011549,0,3,0,134,15,0,0,17,4,9,0,0,4,4,48,101,0,0,0,0,0,0,0,0,0,0,11,11,360,68,8,587,125,400,37,109,23,129,69,1912
212011550,0,0,0,120,10,0,0,7,0,5,0,8,0,0,28,57,0,0,0,0,0,0,0,0,0,0,3,14,251,39,7,331,49,231,15,42,20,51,33,1063
212011551,0,0,0,39,5,0,0,9,0,4,0,3,0,0,15,30,0,0,0,0,0,0,0,0,0,0,3,3,98,26,6,156,23,172,8,36,6,55,22,607
212011552,0,0,0,338,29,5,3,37,8,26,0,5,6,21,87,223,5,0,4,4,0,0,0,0,0,3,22,38,797,189,43,1068,185,771,44,173,49,223,128,3674
212021293,4,7,0,839,45,6,5,51,3,10,0,3,6,11,69,217,0,0,3,4,0,0,0,0,0,3,12,22,802,118,25,1043,121,503,29,133,37,173,88,3063
212021295,0,0,0,53,5,0,0,3,4,10,0,6,3,13,35,79,0,0,0,0,0,0,0,0,0,3,9,15,145,54,9,165,23,352,7,158,36,248,51,1251
212021297,0,14,0,95,7,0,0,8,3,11,4,8,0,15,46,110,0,0,0,0,0,0,0,0,0,0,6,15,229,62,17,282,26,305,19,149,40,272,60,1467
212021299,0,14,0,410,16,5,0,19,3,9,4,3,5,6,27,104,0,0,0,4,0,0,0,0,4,0,0,10,316,70,12,405,49,199,13,70,13,94,27,1271
212021453,4,10,0,245,12,4,4,18,0,17,4,5,3,13,44,124,0,3,0,4,0,0,0,0,0,0,8,14,353,74,8,424,46,326,26,139,29,235,50,1725
212021454,0,13,0,256,16,7,4,15,0,5,0,9,5,17,44,120,3,0,0,5,0,0,0,0,0,0,12,21,388,91,16,467,57,363,23,155,31,294,55,1933
212021455,0,8,0,267,18,4,7,23,0,14,4,10,0,8,39,123,3,0,0,0,0,0,0,0,0,3,19,27,445,92,20,549,89,383,23,115,30,174,58,1978
212021456,0,5,0,146,7,0,0,6,5,14,0,9,7,15,57,119,0,0,5,0,3,0,0,0,3,0,10,16,361,77,15,419,97,412,30,150,30,220,76,1872
212021553,0,4,0,677,24,3,7,28,6,10,0,0,0,5,72,162,6,0,3,0,0,5,0,0,0,3,6,14,897,129,28,940,111,505,34,112,32,124,81,2991
212021554,0,0,0,272,14,0,0,8,0,8,0,5,6,0,39,83,0,0,3,0,0,0,0,0,0,0,0,4,457,95,17,593,90,349,15,104,17,93,45,1881
212031300,4,9,0,155,22,0,4,19,3,15,6,9,5,9,78,177,0,0,3,3,3,0,0,3,0,7,15,34,461,107,20,582,87,547,37,195,56,272,101,2462
212031303,3,3,0,388,23,5,6,19,3,7,0,3,3,11,70,152,0,0,4,4,0,0,0,0,4,0,10,26,669,106,39,902,176,424,30,115,35,113,90,2693
212031304,3,3,0,231,21,0,0,17,5,13,0,7,3,9,82,159,0,0,0,0,0,0,0,0,0,0,9,17,735,173,42,871,158,667,33,218,45,211,100,3260
212031306,0,7,0,442,20,0,4,20,0,13,0,3,5,16,78,163,4,0,0,3,0,0,0,0,0,0,20,32,907,133,21,816,108,589,41,170,44,206,107,3150
212031308,0,0,0,158,13,0,5,18,3,9,0,5,0,3,30,86,0,0,0,0,0,0,0,0,3,0,5,14,225,50,16,405,49,172,18,38,14,60,32,1082
212031457,0,9,0,443,32,8,0,16,0,15,4,3,0,17,49,152,0,0,0,5,4,3,0,0,0,0,3,20,534,98,16,659,81,391,28,121,33,177,59,2206
212031458,7,18,0,271,26,5,4,27,5,11,5,7,6,17,60,163,0,0,0,0,0,0,0,0,3,0,6,16,529,111,20,617,86,582,24,180,54,293,73,2570
212031555,4,0,0,289,9,0,5,7,0,8,3,0,0,5,51,88,0,0,0,4,0,0,0,0,0,0,4,9,574,107,20,553,96,354,31,74,9,82,60,1966
212031556,0,3,0,217,11,0,6,6,3,13,0,4,6,4,77,123,0,0,0,5,0,0,0,0,0,0,10,24,620,170,29,732,160,503,49,133,43,117,96,2644
212031557,0,6,0,275,18,4,8,25,4,28,0,13,4,11,130,237,0,3,4,0,0,0,0,0,0,4,26,32,860,199,28,1038,153,771,43,225,41,215,160,3730
212031558,0,3,0,114,12,0,0,11,5,12,0,3,3,0,55,98,0,0,3,0,0,0,0,0,0,0,5,11,426,102,24,536,110,380,23,115,35,98,75,1917
212031559,0,7,0,256,17,3,0,7,0,11,0,0,4,8,52,109,0,0,0,0,0,0,0,0,5,0,5,14,572,115,18,573,81,445,30,131,30,152,68,2212
212031560,0,5,0,133,15,4,0,8,4,17,0,5,0,7,43,104,0,0,0,4,0,0,0,0,0,0,6,12,330,73,12,409,60,359,23,143,32,155,48,1634
212031561,0,6,0,117,15,0,0,8,0,14,0,9,4,10,41,110,0,0,0,0,0,6,0,0,4,8,11,18,322,64,7,317,53,484,19,172,34,255,62,1787
212031562,5,5,0,103,7,0,0,9,4,15,0,7,4,8,50,108,0,0,0,0,0,3,0,0,0,0,11,14,301,78,9,318,49,444,13,177,45,292,74,1800
212041309,3,20,0,316,10,0,0,4,0,12,3,4,3,12,30,89,3,0,0,0,0,0,0,0,0,0,5,14,370,88,17,354,72,236,20,108,31,247,40,1582
212041310,0,9,0,184,13,4,0,8,4,7,0,6,3,10,40,84,5,0,0,0,0,0,0,0,0,0,7,13,321,57,10,321,61,291,23,126,25,245,53,1539
212041312,0,17,0,239,13,7,8,5,0,20,0,11,7,27,73,171,0,0,0,0,0,0,0,0,0,4,21,36,529,150,34,586,88,568,16,236,38,472,113,2834
212041313,3,3,0,390,10,6,0,17,4,5,3,0,3,0,26,80,0,0,0,4,0,0,0,0,0,0,4,12,374,74,13,541,67,197,21,68,24,114,30,1534
212041316,0,5,0,65,4,0,0,3,0,8,0,6,0,17,28,61,0,0,0,0,0,0,0,0,0,0,6,6,160,44,6,220,28,202,12,79,8,155,31,955
212041317,4,14,0,168,11,5,4,5,5,8,0,8,4,28,65,147,0,0,0,0,0,0,0,5,0,3,12,24,398,133,19,375,61,514,30,237,41,541,97,2445
212041318,0,11,0,126,3,3,0,6,3,11,0,8,6,10,56,113,0,0,0,0,0,0,0,0,0,0,13,16,355,76,4,236,35,304,5,140,31,314,74,1585
212041459,0,0,0,75,3,0,4,4,6,5,0,5,0,4,37,64,0,0,0,0,0,0,0,0,0,6,6,18,213,84,9,264,49,324,19,125,17,165,54,1322
212041460,0,7,0,126,13,4,10,7,3,10,6,4,4,7,59,126,0,0,0,0,0,4,0,0,0,0,15,21,398,116,17,354,54,490,25,220,43,407,87,2214
212041563,0,10,0,84,15,0,4,4,0,10,0,4,6,19,45,112,0,0,0,0,0,0,0,0,0,3,14,23,246,110,15,295,56,579,21,236,53,445,80,2134
212041564,0,6,0,66,3,0,0,5,0,7,0,0,3,9,36,57,0,0,0,0,0,0,0,0,4,0,15,19,155,27,3,139,21,302,6,110,32,215,50,1072
212041565,0,9,0,150,8,0,4,8,0,13,0,3,0,22,51,112,0,0,0,0,0,0,0,0,0,3,6,11,447,84,15,332,45,402,22,153,29,349,70,1947
212041566,4,9,0,595,24,3,0,14,6,13,0,4,5,4,75,145,4,0,0,0,4,0,0,0,0,0,6,16,867,143,17,663,93,444,36,111,31,158,82,2636
212051319,6,10,0,832,17,5,0,19,7,10,5,9,0,11,56,130,0,0,0,9,0,0,0,0,0,3,11,21,635,91,21,672,147,376,23,136,24,178,70,2369
212051321,7,21,5,943,33,8,3,12,0,17,3,14,0,15,80,185,0,0,0,6,0,4,0,0,0,0,12,20,940,193,24,730,79,531,23,223,32,302,91,3173
212051322,8,29,4,784,16,4,0,19,0,18,0,7,3,7,116,199,3,0,3,3,4,0,0,0,0,4,9,15,845,165,25,638,72,541,17,201,31,310,136,2979
212051323,3,6,0,749,24,7,0,17,3,6,0,3,0,10,90,162,0,0,0,4,0,0,0,0,0,0,8,18,700,124,15,612,63,393,22,132,20,172,102,2361
212051324,6,21,0,937,21,7,0,19,8,9,0,4,5,10,90,176,0,0,0,6,0,0,0,0,0,0,10,19,804,143,19,761,104,462,22,130,32,196,104,2778
212051325,5,20,0,610,26,3,3,18,7,11,0,11,3,21,62,158,4,0,6,0,0,0,0,3,0,5,11,20,744,138,20,697,126,451,49,172,47,264,87,2796
212051326,0,12,0,826,19,3,3,27,3,9,6,9,0,11,57,137,0,0,7,0,0,0,0,0,0,0,9,14,744,149,31,852,143,439,32,142,26,263,67,2882
212051327,0,26,5,884,28,14,4,34,4,17,0,3,0,15,72,194,0,0,0,5,0,0,0,0,0,0,8,16,769,168,22,774,78,412,22,160,36,298,95,2838
212051567,0,0,0,60,3,3,0,0,0,0,0,0,0,5,8,20,0,0,0,0,0,0,0,0,0,0,0,3,79,41,0,109,16,75,8,29,8,53,9,422
212051568,0,4,0,103,4,0,0,3,3,3,0,0,0,6,27,49,0,0,0,0,0,0,0,0,0,0,6,8,196,50,11,226,41,213,17,77,13,130,35,1008
213011328,0,0,0,71,0,0,0,4,0,5,0,0,0,4,20,37,0,0,0,0,0,4,0,0,0,0,5,9,106,38,7,142,33,123,10,76,14,95,20,665
213011329,4,4,0,243,10,4,4,9,4,7,0,0,8,10,43,98,5,0,0,0,0,0,0,0,0,3,6,17,368,64,17,326,59,281,20,125,28,183,55,1529
213011331,0,4,0,93,8,3,3,13,3,5,0,0,0,6,33,78,0,0,0,0,0,0,0,0,0,0,7,11,174,65,15,223,33,213,13,85,18,183,36,1058
213011332,7,20,0,246,12,3,3,3,4,10,0,5,0,15,39,91,0,0,0,0,0,0,0,0,0,4,12,13,281,63,16,390,73,314,20,122,28,283,47,1630
213011333,0,12,0,78,9,0,3,3,0,12,0,10,4,21,50,115,0,0,0,0,0,0,0,0,3,3,10,22,219,69,18,223,40,363,22,196,46,403,69,1677
213011334,0,11,0,107,7,5,3,5,3,19,5,12,5,31,53,133,0,0,0,0,0,0,0,0,0,9,19,21,238,94,12,301,50,468,22,257,50,516,81,2100
213011335,0,14,0,113,5,4,0,6,4,8,0,9,9,16,50,109,0,0,0,0,0,0,0,0,0,4,16,22,220,87,13,273,41,364,22,201,49,441,86,1790
213011336,0,3,0,151,0,0,0,8,3,3,0,5,0,3,30,60,0,0,0,0,0,0,0,0,0,0,0,8,162,53,5,231,56,184,19,83,25,130,38,985
213011337,0,5,0,120,3,6,0,4,0,0,0,3,7,15,23,68,0,0,0,0,0,0,0,0,0,0,6,8,235,73,15,224,37,275,19,162,26,285,36,1381
213011338,0,16,0,191,11,8,5,10,4,15,0,6,9,28,46,136,0,0,0,0,0,0,0,0,0,7,14,28,334,88,22,362,71,437,10,199,39,455,75,2107
213011339,0,3,0,216,9,0,5,16,0,15,3,0,0,7,35,103,0,0,0,3,3,0,0,0,3,0,4,18,332,69,18,377,58,325,21,119,30,170,44,1555
213011340,0,13,0,725,35,9,8,31,3,17,0,11,7,8,50,179,0,0,0,3,0,0,0,0,0,0,10,16,607,120,19,780,102,446,41,164,48,283,62,2670
213011569,0,16,0,158,11,0,3,10,0,12,0,0,5,17,69,133,0,0,0,0,0,0,0,0,0,4,9,20,329,91,26,365,73,515,24,211,54,418,91,2202
213011570,0,3,0,191,4,0,0,6,0,11,0,6,0,5,43,71,0,0,0,0,0,0,0,0,0,0,6,12,381,74,13,318,64,280,13,94,22,100,56,1421
213021341,0,8,0,570,22,0,5,11,0,7,0,0,3,3,36,87,0,0,0,0,0,0,0,0,0,0,6,5,453,74,13,491,93,244,13,69,16,99,38,1613
213021342,7,0,0,308,7,6,4,21,3,9,0,5,4,15,57,131,3,0,3,5,0,0,0,0,0,3,6,28,440,90,23,607,105,394,33,143,44,302,72,2257
213021343,3,8,0,374,8,3,3,7,3,5,0,8,4,11,49,100,0,0,0,0,0,0,0,0,0,0,5,11,319,74,19,433,106,281,19,131,36,239,61,1709
213021344,7,6,4,1196,20,6,5,22,4,13,0,5,3,0,56,139,0,0,0,0,0,0,0,0,0,0,6,10,785,114,23,866,157,358,35,113,35,111,61,2658
213021345,0,0,0,162,5,0,3,4,0,4,0,0,0,3,15,36,0,0,0,4,0,0,0,0,0,0,4,5,217,27,13,193,31,153,14,40,16,56,19,776
213021346,3,18,0,1221,20,4,0,22,0,10,0,14,0,4,45,117,0,0,0,0,0,4,0,0,0,0,3,14,675,90,14,709,86,311,25,72,21,113,53,2176
213031347,0,13,0,333,12,3,0,7,0,13,0,9,3,8,55,103,0,0,0,0,0,0,0,0,0,6,7,18,428,114,25,401,82,354,23,156,34,275,69,1955
213031348,0,3,0,288,10,0,0,3,0,0,4,0,0,5,20,46,0,0,0,0,0,0,0,0,0,0,8,6,238,82,10,294,81,197,25,82,9,130,31,1175
213031349,3,11,0,412,7,6,4,9,0,4,0,0,0,12,36,75,0,0,0,0,0,0,0,0,0,3,7,11,369,73,25,363,51,255,13,84,29,143,45,1446
213031350,0,4,0,511,4,7,0,6,4,5,0,0,0,4,17,44,0,0,0,0,0,0,0,0,0,0,3,0,341,66,12,383,78,127,19,48,9,72,23,1171
213031351,3,0,6,365,5,3,6,10,4,6,6,0,0,4,21,59,0,0,0,0,0,0,0,0,0,0,7,9,290,76,13,409,85,163,17,68,15,105,33,1297
213031352,4,3,0,976,17,5,0,15,5,5,0,3,0,7,39,88,3,0,0,0,0,0,0,0,0,0,5,8,600,89,14,653,123,269,20,64,15,99,45,1992
213041353,5,4,3,577,42,5,3,27,4,20,4,4,3,12,80,210,3,0,6,3,3,0,0,0,0,0,15,32,787,117,41,1015,190,529,40,119,52,157,100,3148
213041358,0,3,0,240,14,4,5,28,4,22,0,10,8,15,70,178,0,0,0,0,6,0,0,0,0,0,11,24,528,100,24,654,125,596,46,207,69,276,90,2713
213041359,0,6,0,293,15,3,4,4,0,9,0,0,4,12,59,117,0,0,0,0,0,0,0,0,0,3,10,19,584,135,42,618,135,518,48,183,39,136,81,2508
213041360,11,11,0,645,22,4,7,18,8,13,4,12,4,16,78,182,3,0,6,9,3,4,0,3,0,0,23,53,884,134,38,1010,137,602,43,210,40,238,106,3453
213041461,0,0,0,139,6,5,0,7,3,3,0,0,3,3,21,57,0,0,0,0,0,0,0,0,0,0,8,11,223,39,9,203,41,180,13,70,11,100,31,924
213041462,3,3,0,182,10,3,0,3,0,7,0,0,3,5,32,66,0,0,0,0,0,0,0,0,0,4,8,9,307,67,15,273,45,219,9,63,15,90,39,1155
213041463,0,7,0,658,26,7,4,24,7,5,0,4,6,6,68,158,9,0,3,6,0,4,0,0,0,0,16,46,845,138,31,881,129,540,38,218,60,248,92,3220
213041571,0,0,0,128,11,0,0,12,8,7,3,0,3,6,32,79,8,0,0,0,0,0,0,0,0,0,10,21,279,64,12,316,44,310,16,114,31,133,49,1352
213041572,0,3,0,103,0,0,0,0,4,0,0,0,0,8,40,63,0,0,0,0,0,0,0,0,0,0,8,5,275,38,8,292,52,304,24,77,28,78,55,1228
213041573,0,0,0,115,6,0,0,0,0,6,0,0,0,0,14,32,0,0,0,0,0,0,0,0,0,0,4,9,159,9,3,177,31,78,9,10,9,13,16,518
213041574,3,9,0,231,11,5,0,4,0,9,3,0,3,3,33,65,0,0,0,0,0,0,0,0,0,0,7,11,443,77,7,459,119,320,21,75,31,110,51,1707
213041575,6,7,0,522,41,8,4,29,5,21,3,4,5,5,52,169,7,0,0,0,0,0,0,0,0,3,15,30,634,108,32,766,106,511,40,146,35,208,78,2658
213041576,0,6,0,149,15,4,8,11,0,8,0,3,0,13,41,101,0,0,0,4,0,0,0,0,0,0,10,19,298,66,14,349,74,289,26,103,22,138,51,1427
213041577,3,0,0,49,3,0,0,8,3,7,0,5,0,10,26,59,0,0,0,0,0,0,0,0,0,0,8,13,98,22,9,111,26,167,7,64,34,135,48,723
213041578,0,3,0,97,9,6,0,5,0,5,0,3,0,6,60,98,0,0,0,0,0,3,0,0,0,0,10,16,291,92,5,330,62,539,14,178,33,264,74,1887
213051361,4,13,0,353,29,0,8,19,6,22,5,7,13,25,62,184,0,3,0,6,0,3,0,0,0,0,14,27,513,119,15,560,89,537,33,193,68,286,80,2493
213051362,0,4,0,239,14,4,4,15,3,19,0,3,5,27,44,135,3,0,0,0,0,0,0,0,0,8,13,17,432,100,20,526,62,513,27,181,54,319,61,2305
213051363,0,5,0,326,7,0,0,7,0,5,0,0,6,7,41,69,0,0,0,0,0,0,0,0,0,0,6,7,367,62,15,333,55,298,18,86,26,136,52,1451
213051368,0,9,0,422,15,0,7,21,4,5,0,0,4,9,50,126,4,0,4,3,0,3,0,0,0,10,12,33,522,91,24,565,100,400,25,110,33,155,73,2094
213051464,3,4,0,849,18,6,0,7,5,17,3,11,5,7,126,203,3,0,0,0,0,0,0,0,0,0,12,21,877,129,24,741,126,722,37,167,37,169,149,3182
213051466,0,10,0,957,21,4,5,4,3,13,3,0,3,10,84,152,0,0,4,0,0,0,0,0,0,0,13,16,1242,115,39,826,149,782,32,134,37,148,104,3613
213051467,0,3,0,203,15,0,0,8,4,9,0,9,0,12,51,116,4,0,5,3,0,0,0,0,0,6,11,23,363,95,10,475,69,508,22,188,41,294,67,2145
213051468,4,8,0,406,19,7,0,23,5,16,4,4,0,10,86,168,0,0,3,0,7,0,0,0,0,5,6,26,733,128,30,785,160,679,42,175,47,183,97,3060
213051579,0,5,0,297,14,0,0,6,0,9,0,0,9,3,51,91,0,0,5,0,0,0,0,0,0,0,13,23,594,58,20,398,70,452,13,77,43,65,77,1865
213051580,0,8,0,475,22,5,0,15,3,12,5,6,0,6,58,131,0,0,0,0,0,3,0,0,0,0,8,9,650,86,20,611,77,454,16,127,24,133,75,2267
213051581,0,0,0,371,7,5,0,5,0,12,0,5,0,9,40,83,0,0,0,0,0,0,0,0,0,0,4,9,515,61,13,395,68,338,12,64,26,68,47,1610
213051582,0,3,0,111,7,0,3,6,3,8,0,0,3,5,50,80,0,0,0,0,0,0,0,0,0,0,8,12,362,88,16,350,92,425,18,156,42,104,64,1715
213051583,6,8,3,555,17,0,13,14,6,16,3,9,7,4,129,229,0,0,0,0,0,0,0,0,3,0,28,42,1230,211,47,1085,164,1045,58,304,76,275,181,4687
213051584,0,5,0,97,7,0,3,3,0,0,0,0,4,0,40,62,0,0,0,0,0,0,0,0,0,0,3,9,310,61,14,245,67,272,13,93,29,61,55,1207
213051585,0,3,0,167,6,0,9,10,0,8,0,4,3,5,45,80,3,0,4,0,0,0,0,0,0,0,10,15,393,83,16,392,64,386,24,158,27,130,57,1741
213051586,0,0,0,161,0,0,4,0,0,9,0,0,0,4,45,66,0,0,0,0,0,0,0,0,0,0,7,9,403,75,23,262,75,278,16,91,26,72,59,1384
213051587,0,0,4,247,5,0,3,9,0,4,0,0,8,5,51,77,0,0,0,0,0,0,0,0,0,0,9,13,486,73,17,379,103,311,30,88,26,84,73,1673
213051588,0,3,0,296,4,0,4,7,3,6,0,8,5,9,98,148,4,0,0,0,0,0,0,0,0,0,27,33,673,129,31,606,105,735,39,276,67,237,133,3040
213051589,0,0,0,109,9,0,0,4,0,3,0,4,0,0,48,76,0,0,0,0,0,0,0,0,0,0,3,11,319,43,10,260,57,320,22,95,17,72,57,1262
213051590,0,7,0,209,8,4,0,6,4,12,0,5,4,8,58,110,3,0,0,0,0,0,0,0,0,3,15,20,432,68,15,436,74,452,18,134,34,174,82,1914
214011370,3,0,0,212,34,0,3,26,0,8,3,4,4,10,81,184,5,0,4,5,0,4,0,0,0,4,4,25,582,110,37,802,153,472,44,129,39,162,87,2617
214011371,0,3,0,290,28,3,0,26,3,10,0,9,4,8,66,147,6,0,4,3,4,0,0,0,0,0,10,26,408,110,19,716,130,304,45,105,29,169,82,2121
214011372,0,6,0,119,12,0,0,7,3,18,0,9,4,17,37,115,0,0,7,5,0,5,0,0,0,0,0,18,259,90,23,482,114,328,33,89,34,208,53,1706
214011373,11,6,0,783,28,4,0,36,3,12,6,8,0,7,60,158,0,0,0,0,0,0,0,0,0,0,4,9,644,137,24,969,127,309,43,84,21,121,68,2539
214011374,0,6,0,666,40,3,8,36,6,18,9,9,0,16,70,217,4,0,0,12,0,0,0,0,0,0,9,32,746,153,46,1323,197,464,59,141,23,168,91,3412
214011375,0,0,0,292,21,4,4,12,3,19,0,0,0,9,41,116,4,0,3,0,4,0,0,0,0,0,6,22,344,90,11,639,146,291,42,68,26,124,46,1825
214011376,0,4,0,389,27,6,7,29,4,11,0,3,0,7,43,130,3,0,0,7,0,0,0,0,0,5,6,17,572,71,26,678,100,329,19,74,16,87,50,2027
214021377,0,4,0,205,15,5,0,23,0,14,3,0,0,11,34,105,0,0,0,0,0,0,0,0,0,0,7,17,230,77,29,420,72,147,26,56,14,87,50,1210
214021378,4,9,0,208,11,4,7,9,5,6,5,3,3,8,13,64,0,0,0,0,0,0,0,0,0,4,0,3,142,41,8,188,17,77,14,32,11,49,21,591
214021379,3,3,0,340,22,8,9,33,4,24,3,9,4,14,78,198,0,0,0,3,4,0,0,0,0,3,4,14,426,114,29,838,158,384,50,110,34,181,86,2406
