SA2_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
209011198,205,267,111,46,61,39,19,751,82,115,48,28,44,25,19,357,89,136,47,27,33,16,6,357,382,476,292,166,248,126,65,1757,0,0,0,0,0,0,0,5,761,991,501,269,385,212,111,3235,5,21,23,11,15,9,5,88,6,6,12,10,8,10,5,52,6,11,7,3,9,9,9,42,28,39,30,44,39,20,13,214,0,0,0,0,0,0,5,3,47,78,70,64,71,45,29,403,812,1073,576,332,459,253,139,3641
209011199,279,224,136,73,97,65,43,905,71,61,23,13,23,3,9,203,78,64,16,12,19,6,0,197,358,212,99,64,79,34,25,873,8,10,3,0,0,0,0,21,798,567,279,155,218,110,76,2205,32,50,32,28,41,37,38,252,16,13,17,14,12,3,0,70,8,9,6,3,10,7,3,41,54,82,47,32,56,25,10,306,3,4,3,3,4,0,0,10,111,164,98,81,115,74,46,690,908,733,378,233,335,186,124,2896
209011200,125,168,74,43,47,54,33,546,44,51,36,34,52,29,18,270,77,80,43,28,31,23,18,305,253,249,168,138,196,144,92,1239,0,4,3,0,0,0,0,12,500,555,329,249,323,250,156,2367,7,17,15,12,23,18,11,102,5,10,5,10,9,3,0,48,0,9,5,0,3,0,0,19,16,30,28,26,29,16,12,159,0,0,0,0,0,0,0,0,32,67,52,46,63,37,28,321,527,621,380,295,385,290,186,2686
209011201,55,73,39,20,24,24,18,255,23,36,27,30,31,26,15,186,34,24,17,24,19,23,14,153,162,226,159,137,208,139,72,1113,0,5,0,0,0,0,0,6,276,369,245,207,284,209,122,1710,3,5,3,4,5,7,5,32,0,3,4,0,3,3,0,22,0,0,0,4,5,0,4,20,8,12,4,13,25,17,11,98,0,0,0,0,0,0,0,0,12,23,17,22,42,29,24,168,287,390,262,228,326,239,140,1877
209011202,115,116,51,33,31,17,16,379,110,105,59,32,42,24,18,396,80,97,49,28,36,17,7,310,564,632,360,225,283,152,81,2308,0,0,0,0,0,0,0,8,876,952,524,320,394,216,118,3402,8,12,6,3,4,3,0,44,13,11,18,10,17,6,0,82,10,16,8,5,9,4,10,61,42,83,79,62,65,29,22,377,0,0,0,4,0,0,0,6,69,125,112,88,100,44,37,566,943,1082,634,406,500,250,152,3970
209011203,260,340,190,107,126,72,46,1142,103,110,56,42,41,29,9,394,101,91,40,28,31,11,11,323,552,569,337,228,286,157,71,2199,0,0,0,0,0,0,0,0,1020,1120,626,407,482,265,139,4060,8,26,22,13,28,10,15,131,6,11,7,12,20,14,5,80,4,9,5,11,10,6,0,49,43,68,55,58,70,48,24,351,0,6,0,0,0,0,0,5,70,122,92,94,125,79,42,623,1087,1241,714,505,613,347,183,4685
209011204,92,99,31,20,37,22,15,319,47,57,26,11,11,8,9,174,49,39,26,10,17,7,4,154,333,302,163,106,113,66,28,1116,0,3,5,0,0,0,0,7,530,487,250,147,182,103,54,1761,4,16,3,4,13,4,3,46,4,6,6,7,9,4,0,38,6,4,4,0,4,0,3,18,23,52,49,39,45,16,11,237,0,0,0,0,0,0,0,0,38,78,64,55,71,27,20,345,565,565,319,200,251,129,74,2099
209021205,190,150,62,49,83,61,48,643,33,34,20,12,23,22,9,159,30,37,16,10,14,7,0,119,114,130,93,97,139,84,37,691,0,0,0,0,0,0,0,0,362,348,196,175,257,178,99,1619,14,21,22,16,16,15,9,111,3,10,4,4,6,0,0,26,4,0,5,4,0,0,0,21,15,20,14,18,21,9,4,105,0,0,0,0,0,0,0,8,36,51,50,38,50,31,17,267,397,405,248,213,305,208,115,1884
209021428,231,212,99,63,75,51,38,771,115,74,31,28,47,17,12,334,116,101,44,25,30,9,10,338,422,354,207,143,177,105,45,1446,0,0,3,0,0,0,0,3,891,741,383,250,320,190,112,2888,17,40,34,23,27,23,21,193,20,29,18,7,16,12,3,101,5,8,3,6,5,4,0,33,43,67,34,34,46,21,13,257,3,5,0,0,0,0,0,12,85,155,89,81,90,55,40,601,976,894,473,331,419,247,155,3489
209021429,165,147,61,29,32,33,12,478,92,89,46,38,31,29,11,344,73,64,42,28,24,13,7,251,312,311,211,131,164,75,39,1236,0,0,0,0,0,0,0,9,637,621,364,228,256,146,72,2315,5,12,9,6,9,4,5,60,10,14,11,9,13,3,0,60,4,7,11,5,4,3,3,39,26,40,34,31,34,18,6,183,0,3,0,0,0,0,0,10,53,81,57,48,64,36,18,353,691,699,420,275,317,177,91,2671
209021523,270,192,83,44,64,46,23,720,87,51,27,17,21,10,0,214,128,56,30,21,19,10,4,272,317,196,92,68,75,42,11,798,6,5,0,0,0,0,0,10,804,500,231,144,179,107,47,2013,19,37,25,13,17,16,13,136,10,20,8,11,8,5,3,70,16,12,0,3,0,0,3,38,40,74,37,38,54,22,11,279,0,0,0,0,0,0,0,11,89,151,74,58,80,42,29,530,888,646,302,207,265,154,78,2547
209021524,114,118,66,39,52,56,26,483,53,44,26,13,31,8,9,194,48,33,9,14,12,12,3,133,246,207,98,77,100,55,23,794,3,3,4,0,0,0,0,11,468,398,207,137,196,133,66,1610,3,3,6,10,20,12,5,57,14,16,9,10,12,3,0,60,0,0,3,3,0,3,0,12,41,33,13,21,23,5,9,137,0,0,4,3,0,0,0,6,62,55,35,40,49,23,17,275,523,456,243,180,243,156,77,1881
209021525,225,199,66,45,65,42,31,684,53,35,8,13,24,12,8,156,62,46,15,16,11,8,3,165,244,175,125,90,108,54,44,836,3,3,0,0,0,0,0,8,593,457,217,157,209,123,90,1845,20,34,19,16,32,11,15,150,3,7,9,6,13,6,0,47,4,9,8,7,7,4,0,33,45,67,33,27,31,15,10,232,0,8,5,3,3,0,0,20,72,130,75,58,83,37,25,477,662,583,296,221,292,157,109,2319
209021526,249,197,74,40,67,37,22,676,111,106,35,35,24,15,12,333,83,83,41,18,18,7,0,261,359,279,189,105,113,60,32,1140,3,0,0,0,0,0,0,9,805,667,339,195,230,115,64,2422,14,22,19,12,12,14,10,110,9,13,17,9,10,0,3,62,3,11,6,10,8,6,3,38,51,65,48,31,40,13,7,263,0,5,0,0,0,0,0,7,82,128,92,62,62,36,22,483,892,790,432,254,295,149,87,2909
209031209,167,181,104,87,92,60,27,716,134,168,127,73,96,34,12,643,139,140,69,46,73,55,31,553,696,810,538,392,546,320,154,3452,3,8,0,0,0,0,0,13,1137,1305,842,602,810,462,225,5385,11,15,10,11,20,5,9,88,4,15,16,9,11,8,6,73,3,18,18,13,24,14,7,91,44,82,71,73,94,55,30,452,0,0,0,0,0,0,0,5,66,126,124,113,152,79,55,704,1205,1438,963,712,957,543,277,6089
209031210,5,15,4,10,4,3,0,40,14,14,13,8,12,6,3,67,15,17,12,8,12,6,0,65,159,148,98,64,79,34,18,600,0,0,0,0,0,0,0,0,192,196,126,95,98,40,21,774,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,19,0,4,0,0,0,0,3,10,12,12,16,12,19,7,0,75,3,0,0,0,0,0,0,4,14,19,26,17,28,11,4,109,202,212,151,107,130,56,23,882
209031211,6,10,0,4,4,3,0,24,15,12,12,0,12,0,4,54,22,16,10,4,8,4,0,57,164,164,103,64,86,22,6,621,6,5,0,0,0,0,0,12,206,203,123,76,111,30,9,769,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,6,0,0,0,0,0,0,3,5,16,30,18,17,33,3,0,113,0,0,0,0,0,0,0,0,13,31,19,23,33,7,7,130,224,236,146,96,138,35,19,893
209031212,3,13,9,0,8,8,3,41,15,19,16,17,19,10,0,88,12,17,16,7,10,6,0,70,127,157,134,99,116,81,35,744,0,9,0,0,0,0,0,11,156,213,176,122,146,100,40,951,0,0,0,0,0,0,0,0,3,0,8,3,3,0,0,26,0,0,0,0,0,0,0,4,9,15,15,13,20,9,5,83,0,0,0,0,0,0,0,3,17,13,26,20,24,9,8,120,171,228,200,142,171,112,44,1070
209031213,60,75,48,31,47,32,17,310,40,41,37,18,17,5,12,167,27,40,25,19,22,16,17,168,268,341,248,187,241,162,68,1516,0,4,4,0,0,0,0,10,389,503,354,262,322,224,113,2167,0,5,5,0,0,5,3,18,4,3,0,4,6,0,0,22,5,7,4,0,0,3,0,21,13,26,27,20,33,16,7,142,0,0,0,0,0,0,0,3,25,40,40,28,42,30,16,207,411,535,397,286,362,250,127,2374
209031214,26,26,13,14,20,16,7,112,34,51,39,16,31,18,6,195,29,45,23,20,21,10,7,154,214,277,170,135,189,124,63,1180,0,0,0,0,0,0,0,0,304,402,244,180,262,172,84,1644,0,0,0,5,0,0,0,9,5,12,14,3,4,0,0,38,5,7,0,0,5,0,0,15,13,22,15,17,34,0,3,113,0,0,0,0,0,0,0,0,19,39,31,33,40,8,9,173,326,437,274,209,304,176,93,1817
209031215,55,69,44,39,55,30,21,318,64,67,47,28,42,18,12,290,48,75,37,28,35,29,9,265,591,585,345,241,363,182,100,2409,0,4,0,0,0,0,0,5,758,803,481,343,495,258,148,3285,5,3,0,4,9,9,8,39,5,7,4,6,15,8,4,54,6,10,3,9,9,0,5,38,35,77,64,35,59,33,19,327,0,0,0,0,0,0,0,3,45,97,78,53,100,57,36,459,802,900,557,388,593,316,182,3736
209041216,125,109,46,43,74,56,44,504,12,23,12,16,31,15,12,121,23,29,17,18,17,13,5,125,102,132,110,78,108,48,18,600,0,7,4,3,0,0,0,12,275,295,194,152,221,140,83,1359,9,18,6,4,9,8,11,61,0,3,7,8,9,10,3,36,0,5,3,6,11,7,0,26,24,15,14,15,16,10,0,95,0,0,0,0,0,0,0,0,30,40,33,31,47,30,19,221,302,335,224,180,270,165,105,1579
209041217,131,124,48,24,32,27,15,402,23,15,11,8,11,10,6,79,15,13,8,3,5,3,0,47,97,65,32,21,27,25,14,277,0,5,0,0,0,0,0,5,266,225,94,61,77,55,36,818,4,20,16,8,11,6,4,63,0,9,5,3,3,4,3,25,0,4,0,0,6,3,0,11,20,20,13,8,17,10,4,94,0,0,0,0,0,0,0,3,30,49,36,20,32,19,15,203,295,273,129,82,116,75,51,1022
209041220,275,290,139,107,129,125,77,1153,78,66,39,30,43,45,28,328,71,67,36,24,36,18,14,262,281,264,181,132,236,141,67,1308,4,11,0,0,0,0,0,14,717,701,404,297,438,325,186,3067,23,29,23,11,27,11,12,141,18,21,11,11,11,12,4,74,11,21,11,0,6,6,0,57,45,86,55,46,75,31,11,345,3,0,3,3,0,0,0,12,100,162,94,80,117,57,31,631,816,859,496,372,556,386,212,3698
209041221,168,217,115,55,91,56,50,748,49,47,17,10,28,13,14,181,46,42,16,11,26,10,8,157,220,200,99,67,75,62,33,761,0,0,4,0,0,0,0,7,488,513,260,150,215,142,93,1857,11,17,15,9,17,17,13,104,7,11,12,7,10,0,5,50,4,3,3,3,0,6,5,29,37,68,42,34,52,19,15,269,0,0,3,0,0,0,0,6,65,100,79,56,83,40,31,451,546,611,334,201,297,176,128,2309
209041223,486,497,268,183,243,160,101,1940,103,73,41,35,38,20,5,315,73,76,30,17,17,9,0,220,267,142,70,54,59,29,16,636,8,0,9,0,0,0,0,13,930,782,419,294,361,221,121,3124,22,57,56,39,58,49,32,321,19,36,20,12,20,11,5,124,7,18,6,4,9,3,0,48,69,73,51,34,48,29,6,305,7,9,4,6,3,3,0,32,121,192,139,91,135,98,44,828,1060,970,555,384,500,317,169,3954
209041224,411,344,169,83,109,48,20,1177,137,94,48,24,39,12,9,365,110,88,57,18,27,11,5,319,1081,936,519,294,357,111,55,3360,4,4,0,0,0,0,0,8,1737,1463,797,427,536,181,85,5225,19,31,18,9,11,3,0,99,15,21,12,10,14,4,4,66,8,11,12,8,9,4,0,43,192,237,145,87,113,23,23,826,7,12,6,0,0,0,0,23,230,311,195,120,137,37,26,1059,1964,1771,984,546,679,223,115,6282
209041225,162,123,60,27,36,24,7,436,27,30,16,6,16,6,0,98,35,28,15,7,15,9,0,103,366,378,252,170,197,79,36,1473,4,5,0,0,0,0,0,8,598,557,347,204,258,111,47,2119,0,8,3,5,8,0,0,28,0,8,6,0,3,3,0,24,0,4,3,5,10,3,0,27,43,79,50,34,63,12,10,296,0,0,0,3,4,0,0,3,50,99,66,49,83,19,18,383,644,657,415,252,341,132,60,2501
209041431,306,330,186,99,132,91,64,1214,47,64,28,17,26,13,19,209,59,47,34,20,17,9,12,192,220,222,167,90,107,58,32,892,6,6,0,0,0,0,0,16,639,664,412,231,284,173,121,2526,25,17,16,16,29,27,11,146,18,15,8,5,15,4,4,64,5,11,4,0,10,9,0,39,56,53,54,37,51,20,10,290,0,3,0,0,0,0,0,8,105,105,86,63,105,64,28,546,744,769,496,291,386,234,147,3070
209041432,224,196,90,54,70,46,28,698,37,25,16,10,11,10,4,104,33,23,10,13,12,6,3,87,75,83,41,38,54,25,15,333,0,0,0,0,0,0,0,3,364,332,160,112,148,87,44,1238,9,16,10,15,23,10,9,86,9,15,9,4,4,5,0,48,4,11,6,3,5,8,3,36,31,60,42,29,33,11,3,211,0,3,0,0,0,0,0,9,56,96,65,53,66,32,18,384,421,430,226,159,207,118,61,1623
209041433,511,655,306,171,202,137,79,2053,88,65,39,29,23,10,4,260,60,52,29,14,14,3,5,175,213,253,103,53,65,23,4,713,3,9,8,5,3,0,0,22,874,1028,477,266,312,175,96,3226,45,65,41,41,31,13,18,247,10,24,13,12,7,6,0,73,12,13,11,4,8,0,0,43,38,51,37,27,25,16,3,196,4,5,5,3,0,0,0,17,104,158,105,81,75,34,23,578,979,1185,578,351,385,207,120,3805
209041435,248,303,182,103,153,119,74,1185,51,80,37,34,37,30,9,276,75,58,37,21,33,22,9,241,353,459,315,185,246,86,40,1685,3,3,3,6,0,0,0,11,727,903,574,345,468,253,134,3394,10,24,10,14,20,10,12,90,9,9,11,5,12,0,6,51,5,3,9,8,3,10,3,34,37,63,61,50,59,27,11,310,5,0,0,0,0,0,0,5,60,101,89,72,91,45,27,496,789,1005,662,415,564,301,161,3890
209041436,237,243,157,89,130,74,46,982,44,50,37,9,34,23,7,208,39,38,23,10,15,9,5,145,292,283,182,143,193,89,38,1215,0,3,0,0,0,0,0,7,606,617,389,257,378,199,102,2557,10,21,12,14,20,16,7,97,8,8,6,11,9,7,5,43,11,15,3,0,7,3,4,35,35,69,47,25,56,29,3,266,0,6,3,0,0,0,0,10,61,121,70,49,86,53,15,457,667,743,464,309,463,250,118,3011
209041437,1746,1646,685,355,420,222,105,5178,163,133,48,16,26,14,6,403,142,98,42,18,10,8,3,321,556,328,112,58,60,26,10,1154,15,10,5,4,3,3,0,40,2623,2213,893,445,525,267,126,7087,61,121,80,45,76,36,21,433,21,45,19,13,19,9,0,121,14,14,9,0,0,3,0,54,65,97,57,39,40,18,3,322,3,0,0,4,0,0,0,11,167,282,159,104,139,61,27,936,2791,2494,1050,553,666,330,151,8027
209041527,208,243,122,80,90,34,16,792,84,93,60,38,53,16,4,347,65,85,42,36,36,20,13,290,739,937,521,303,396,168,51,3110,3,6,0,0,0,0,0,8,1098,1355,739,462,578,237,81,4550,10,21,10,9,13,7,6,71,7,15,7,10,14,0,3,73,0,3,11,7,10,0,4,43,57,144,125,89,101,31,17,578,3,0,0,3,0,0,0,11,83,194,163,121,141,42,28,775,1183,1549,902,582,721,286,106,5328
209041528,268,275,92,59,68,30,16,812,70,46,24,10,26,9,0,183,61,40,28,5,15,7,0,160,558,526,193,99,115,43,19,1540,3,0,0,0,0,0,0,9,961,891,332,172,217,86,39,2706,7,5,14,11,13,11,0,55,10,18,11,5,10,4,0,57,15,11,0,6,4,3,0,40,60,110,84,60,78,22,8,428,4,3,3,0,0,0,0,9,101,147,110,79,104,41,12,591,1062,1038,445,250,323,127,45,3293
209041529,290,269,127,85,100,68,48,991,39,44,25,12,16,3,0,143,33,36,10,4,9,3,0,98,121,85,42,29,35,5,5,312,7,5,5,0,0,0,0,22,493,436,204,129,162,84,54,1570,15,43,25,28,27,25,12,177,8,13,3,12,3,4,7,57,0,5,0,7,8,9,3,31,24,26,31,18,22,0,9,131,0,3,0,4,0,0,0,12,57,93,60,62,61,44,27,406,552,528,262,195,227,124,84,1971
209041530,369,393,220,139,185,137,89,1526,88,88,40,24,29,13,13,292,82,75,15,11,20,14,3,224,248,201,91,54,48,28,3,680,4,5,6,6,0,0,0,14,797,760,364,233,286,190,113,2738,15,38,33,31,54,30,11,217,10,15,17,12,14,4,3,73,9,17,11,5,11,0,0,57,38,58,31,16,33,18,6,201,0,11,0,3,0,0,0,16,78,144,93,68,106,53,24,563,871,899,461,305,394,238,136,3299
209041531,443,441,187,90,103,42,26,1329,80,63,29,17,15,7,5,215,52,66,25,11,19,0,5,171,341,322,161,100,111,43,14,1099,8,3,0,0,0,0,0,8,914,898,403,225,251,92,44,2828,17,37,30,19,21,15,4,142,18,19,19,8,10,10,7,81,5,4,7,5,13,5,0,37,64,93,58,35,42,13,9,320,0,4,0,3,0,0,0,7,101,154,110,70,88,44,21,587,1019,1050,517,292,342,139,68,3412
209041532,510,495,198,103,130,76,50,1561,65,69,34,16,19,9,0,212,49,53,21,13,9,13,0,161,426,415,171,102,102,44,9,1268,5,3,0,4,0,0,0,11,1052,1034,425,239,257,138,61,3207,21,35,20,18,15,8,6,117,14,20,9,7,12,4,0,63,3,10,3,4,5,0,0,30,59,101,55,43,44,19,6,333,0,4,3,0,0,0,0,7,98,164,86,73,83,30,12,554,1149,1196,516,315,348,166,72,3762
210011226,63,61,27,22,20,14,11,222,41,33,22,10,19,9,0,126,43,34,14,5,9,3,4,120,315,255,104,65,101,52,16,901,0,0,0,0,0,0,0,4,462,378,167,108,142,82,41,1371,6,0,12,0,0,0,4,24,6,5,6,5,12,6,0,38,0,6,3,0,6,0,0,25,37,40,27,18,20,28,8,187,0,5,0,0,0,0,0,10,50,58,50,29,41,36,11,283,514,436,217,137,187,112,49,1650
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,25,44,32,17,39,21,18,201,24,42,27,17,21,15,10,159,42,36,19,15,15,13,3,146,284,269,169,113,158,85,46,1130,0,4,0,0,0,0,0,8,375,403,256,159,233,136,74,1639,4,4,3,3,9,0,6,25,3,9,7,10,5,6,5,44,3,4,0,4,4,3,0,16,21,37,30,23,29,24,10,168,0,0,0,0,0,0,0,4,32,56,41,42,51,28,19,261,409,458,292,201,286,161,89,1895
210011230,47,50,22,16,21,16,13,190,39,46,17,26,18,18,12,177,45,30,15,14,21,9,4,137,224,257,177,117,167,95,42,1072,0,0,0,0,0,0,0,3,354,378,232,171,229,146,70,1580,3,8,4,4,9,11,10,47,5,5,8,6,6,3,4,45,0,4,6,7,6,9,0,30,20,18,18,25,34,18,8,142,3,0,0,0,4,0,0,8,34,37,37,39,48,43,19,260,388,414,271,210,277,185,91,1846
210011231,62,103,68,47,59,40,14,396,35,49,35,34,43,29,10,232,40,67,29,27,30,35,14,233,231,372,280,184,250,163,86,1574,0,0,0,0,0,0,0,0,366,595,420,288,384,267,123,2441,3,3,4,8,8,9,4,39,0,0,5,6,14,10,0,41,0,0,5,0,0,4,0,14,16,37,33,29,34,27,13,185,4,0,3,0,0,0,0,5,22,41,53,40,59,44,24,279,388,639,469,334,442,309,145,2723
210011533,150,186,119,68,91,81,46,737,56,54,35,21,25,19,6,213,83,65,32,20,17,4,3,231,261,288,136,76,101,57,29,955,0,3,0,0,0,0,0,8,551,602,319,177,249,162,85,2148,16,24,21,6,20,12,15,121,6,16,6,0,11,4,3,48,0,12,8,7,8,0,0,37,28,29,22,26,37,22,10,161,0,0,5,0,0,0,0,7,51,76,57,43,75,42,27,375,608,681,383,219,319,201,112,2527
210011534,135,166,87,58,85,66,46,647,48,56,35,39,45,33,11,277,60,82,32,21,21,12,7,244,470,441,271,191,256,125,62,1814,5,0,0,0,0,0,0,6,724,741,424,310,417,239,132,2990,3,19,15,7,7,11,9,75,9,13,7,15,8,7,4,60,4,18,7,7,9,4,3,49,38,81,57,42,48,38,14,319,0,3,0,0,0,0,0,9,49,125,83,70,86,62,29,505,773,874,509,378,507,301,162,3491
210021232,48,49,24,16,32,12,3,191,73,89,42,35,44,28,4,321,69,78,27,31,30,18,16,263,601,806,453,282,368,188,60,2744,3,0,0,0,0,0,0,5,795,1020,552,370,478,243,80,3529,3,4,8,7,3,6,0,33,3,8,7,10,12,5,4,50,5,5,8,5,11,4,0,41,45,84,66,54,63,16,15,344,0,0,0,0,0,0,0,5,53,106,88,80,95,35,22,480,850,1125,639,443,567,280,99,4001
210021233,5,13,5,0,7,0,0,22,17,16,26,15,11,8,0,92,24,38,16,14,18,8,0,110,127,163,98,64,84,35,10,568,0,0,0,0,0,0,0,5,163,223,140,93,112,42,15,794,0,0,0,0,0,0,0,0,5,9,0,0,4,0,4,18,0,0,0,0,0,0,0,4,3,11,6,11,17,8,0,57,0,0,0,0,0,0,0,0,11,17,15,15,22,7,4,83,175,243,152,107,136,49,14,879
210021234,5,3,10,5,3,3,0,27,14,15,15,4,14,0,5,70,6,17,7,7,7,3,0,53,171,201,148,87,133,44,20,810,0,0,0,0,0,0,0,0,193,246,182,110,161,51,20,966,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,4,0,0,0,0,8,0,0,11,15,26,15,16,28,10,0,114,0,0,0,0,0,0,0,0,22,27,22,19,37,16,0,143,214,275,205,129,199,68,25,1103
210021235,18,31,14,6,19,4,3,99,43,44,21,19,29,5,3,171,47,47,12,15,9,4,0,138,472,471,257,165,255,78,30,1729,3,3,0,0,0,0,0,6,575,596,308,204,311,89,41,2140,0,0,0,5,6,0,0,12,6,12,4,8,3,0,0,24,3,10,4,0,0,0,4,18,52,97,55,29,56,13,5,316,3,3,3,6,0,0,0,21,65,117,69,44,66,21,5,392,642,722,377,246,379,113,51,2532
210031236,110,97,27,21,32,23,25,329,77,67,25,24,23,16,4,227,57,60,21,16,16,9,9,185,241,222,100,77,89,43,21,790,0,0,0,0,0,0,0,0,487,451,172,138,163,89,50,1541,6,7,9,5,12,16,10,53,6,14,16,7,8,0,4,59,5,8,4,6,4,4,0,25,23,34,26,16,23,8,3,130,0,0,0,4,0,0,0,8,40,62,52,35,45,29,14,274,527,505,225,172,207,115,65,1813
210031237,580,582,271,149,203,124,64,1971,67,67,43,24,44,20,5,275,83,71,33,8,10,6,6,219,223,162,76,38,65,36,5,599,5,4,8,0,0,0,0,14,954,885,429,224,319,183,85,3076,17,27,26,31,26,8,13,155,8,15,10,16,14,8,4,75,0,12,5,5,7,3,0,46,23,38,19,21,20,13,0,146,6,6,3,0,3,0,0,20,54,99,72,77,78,40,20,433,1011,983,504,292,391,221,100,3507
210031439,30,23,17,16,28,18,15,141,26,20,11,10,15,0,0,92,11,15,10,9,6,0,3,52,85,106,71,55,68,33,9,425,0,5,0,0,0,0,0,0,153,165,107,88,113,55,28,710,0,0,0,0,0,0,0,4,0,9,0,3,6,0,0,23,0,3,0,0,4,3,0,9,5,24,13,8,6,8,0,63,0,0,0,0,0,0,0,7,12,31,18,17,19,16,6,105,161,197,126,102,131,69,29,816
210031440,121,105,50,36,40,18,16,388,66,56,28,24,25,8,8,217,35,20,20,4,17,0,4,97,164,111,56,42,40,14,9,436,0,0,4,0,4,0,0,10,390,297,154,107,127,51,36,1154,8,16,5,7,9,8,8,59,7,15,7,4,3,5,0,48,8,9,4,6,0,0,0,29,13,33,16,6,16,4,4,100,3,0,0,0,0,0,0,9,41,79,31,24,35,19,11,240,436,373,185,129,154,66,46,1395
210031535,459,357,160,87,99,91,61,1309,125,95,49,37,23,24,9,361,100,54,33,16,17,13,8,237,229,166,78,62,81,28,16,667,10,12,4,0,0,0,0,29,921,676,329,207,225,155,93,2608,22,29,28,19,38,17,9,165,17,18,15,17,19,6,5,99,3,10,8,9,8,3,0,41,56,50,16,17,30,14,10,198,0,0,0,5,0,0,0,10,101,109,75,68,94,44,23,515,1023,788,402,270,324,199,114,3119
210031536,267,218,66,45,43,30,21,699,27,17,8,3,9,5,3,72,49,30,16,5,3,0,0,101,206,111,63,45,46,22,12,499,0,4,0,0,0,0,0,7,548,384,152,97,96,57,37,1376,16,25,11,12,13,10,4,102,13,6,3,4,10,3,0,40,3,7,6,3,8,0,0,30,14,25,15,14,20,21,7,115,3,0,0,0,4,0,0,12,52,60,38,29,53,35,13,293,601,441,191,126,149,93,58,1664
