SA2_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
213051363,210,173,145,822,14,1361,3,4,4,65,4,80,1454,0,15,10,11,1492,37,6,5,21,0,67,26,7,4,25,0,67,591,114,115,781,24,1634,438,6,26,7,0,475,14,0,4,9,0,26,68,11,4,90,4,177,57,13,8,31,0,108,14,4,4,11,0,27,1913,9,5,3,0,1933,118,34,30,267,12,459,91,34,23,97,3,257,50,0,4,0,0,57,60,7,0,9,0,76,45,0,0,6,0,50,58,13,7,52,0,132,137,3,7,0,0,150,63,8,13,0,0,79,50,8,11,16,0,82,18,0,4,6,0,21,114,4,0,4,0,123,116,28,25,220,0,385,40,4,5,0,0,47,17,9,0,0,0,26,46,0,0,3,0,52,63,0,0,0,0,69,234,0,3,9,0,247,8,0,0,12,0,23,2967,83,61,75,14,3203,158,11,4,19,725,913,8215,355,312,1787,794,11459
213051368,247,439,301,2611,53,3643,8,10,8,130,4,166,768,4,20,13,4,814,78,12,13,29,0,127,67,27,21,76,0,190,923,375,273,2145,71,3785,425,4,28,4,0,469,26,3,4,11,0,54,124,41,33,190,4,384,230,29,26,158,3,448,29,5,0,6,0,49,1406,6,10,4,3,1426,204,88,65,844,8,1198,1016,231,104,736,23,2112,66,0,0,0,0,65,36,10,0,11,6,64,97,14,6,54,0,173,174,51,31,113,0,372,141,13,12,6,0,170,81,28,9,17,0,134,85,16,30,32,0,165,72,6,4,10,0,82,148,9,0,3,0,160,246,91,82,575,10,1005,69,11,3,16,0,97,66,3,8,4,0,77,50,0,6,6,0,64,68,3,3,7,0,75,134,0,15,0,0,150,24,6,8,20,0,64,2563,150,108,158,22,3007,121,14,8,29,907,1082,8474,1004,722,5514,1094,16810
213051464,356,392,363,1621,15,2746,13,8,15,101,0,135,2627,19,41,28,19,2736,94,21,10,45,0,171,88,14,17,44,0,163,1541,282,252,1413,27,3513,423,18,33,8,0,478,61,9,6,16,0,99,175,36,20,156,10,397,159,54,20,116,0,346,25,4,7,5,0,39,2360,9,13,12,3,2397,273,92,55,479,3,902,366,97,52,303,3,826,151,0,4,0,0,158,35,19,0,15,0,73,147,25,14,43,0,224,142,49,21,118,4,336,322,25,14,7,0,372,152,29,15,8,0,193,93,14,9,37,0,148,100,0,6,5,0,117,307,11,0,0,10,330,277,62,58,442,0,841,97,11,11,16,0,131,259,10,9,0,0,279,105,5,14,8,0,142,120,5,0,3,0,132,196,16,15,0,4,237,40,0,4,20,0,71,4039,168,186,165,20,4583,181,17,7,32,890,1126,13117,879,740,3544,992,19274
213051466,327,275,233,1164,15,2014,7,18,5,72,0,98,3049,23,20,17,19,3136,40,11,0,10,0,70,74,15,7,33,0,128,1021,214,180,891,17,2327,492,7,32,15,0,547,36,4,0,8,0,45,91,24,18,92,9,236,90,35,17,62,0,205,11,6,0,12,0,26,4907,24,14,3,3,4950,228,47,37,312,3,625,142,64,30,182,0,410,197,0,0,0,0,201,25,13,9,13,0,50,77,20,22,23,0,137,102,36,24,88,0,248,221,18,6,8,0,264,104,13,5,0,0,131,52,11,9,17,0,89,38,6,4,4,0,53,204,13,3,3,0,229,190,40,41,262,3,532,61,11,3,4,0,79,126,4,3,4,0,144,67,4,6,4,0,88,145,4,0,4,0,153,174,5,4,10,0,196,41,0,5,9,0,54,4256,152,122,81,23,4635,280,12,4,15,598,907,14946,662,499,2304,681,19091
213051467,393,585,456,3226,55,4718,4,24,11,227,6,268,464,4,16,15,0,515,125,9,13,36,0,188,77,27,25,59,3,193,1147,424,336,2701,53,4650,506,10,54,3,0,581,38,0,0,29,0,69,167,44,29,260,6,508,120,42,8,76,0,247,43,8,4,12,0,65,1035,20,4,13,3,1075,223,78,60,878,8,1254,423,108,48,281,12,864,46,0,0,0,0,46,102,47,11,11,0,176,69,4,10,22,0,96,199,72,32,150,7,454,220,18,14,18,6,271,87,34,20,9,0,152,120,21,16,27,0,184,40,3,3,13,0,52,117,9,3,3,0,128,281,116,85,723,6,1207,122,8,13,17,7,172,11,9,3,8,0,25,113,6,5,22,0,147,75,0,0,0,0,86,281,3,10,0,0,295,29,14,3,26,0,74,4020,184,142,163,49,4553,206,8,9,46,1227,1501,9404,1148,830,6219,1405,19010
213051468,359,753,570,3983,43,5709,7,29,20,298,8,363,622,12,22,25,0,687,98,29,10,39,0,180,96,33,25,114,0,266,1266,556,432,3462,57,5775,636,20,51,15,5,725,29,8,4,20,0,67,163,80,40,352,10,642,108,37,15,104,0,264,35,4,3,21,0,67,2170,16,10,0,3,2201,286,107,65,1113,21,1589,468,152,77,582,5,1291,57,0,8,0,0,68,45,24,0,7,0,76,55,15,3,40,0,120,207,73,44,203,6,529,269,37,15,20,0,343,121,35,32,17,0,203,75,20,24,56,4,166,42,9,5,10,0,67,197,12,8,8,0,216,333,142,118,948,11,1553,60,4,6,13,0,79,52,13,9,0,0,76,82,9,0,16,0,108,145,4,0,8,0,154,178,0,10,0,0,192,27,15,14,32,0,81,4143,185,144,223,20,4712,182,4,5,49,1126,1357,10825,1395,1004,7845,1272,22341
213051579,262,184,157,1010,11,1626,3,9,0,74,0,87,249,0,9,4,0,271,24,3,4,12,0,46,22,9,4,21,0,54,498,158,99,790,13,1558,516,8,16,6,0,544,10,4,0,10,0,28,53,14,10,76,0,155,25,11,0,22,0,56,13,0,4,10,0,28,2971,13,0,3,3,2990,63,20,17,212,0,316,75,36,21,121,0,245,33,0,4,0,0,34,8,4,4,0,0,18,16,3,0,7,0,25,38,23,12,64,0,140,131,6,10,0,0,144,66,23,8,3,0,100,25,3,9,15,0,49,15,0,0,4,0,19,81,3,3,6,0,91,78,34,36,203,0,356,24,0,0,0,0,27,18,0,0,3,0,25,44,0,7,0,0,49,105,3,0,0,0,100,60,0,9,0,0,70,8,0,0,3,0,12,3005,74,54,46,19,3200,118,3,3,22,401,544,7637,380,285,1858,453,10616
213051580,210,407,288,1707,22,2634,0,4,9,73,0,94,1577,20,46,19,6,1669,115,18,14,43,0,189,61,18,21,39,0,141,832,251,222,1493,24,2818,361,9,33,9,0,409,38,3,6,14,0,63,90,23,22,153,3,298,167,39,28,126,0,352,17,3,0,8,0,36,1528,26,5,5,4,1571,163,67,41,452,8,733,321,98,34,292,0,750,156,6,3,0,0,156,135,61,20,49,0,270,163,22,14,50,0,245,205,49,29,152,5,426,128,4,4,9,0,153,95,26,7,0,0,124,80,10,15,34,0,137,50,0,3,6,0,61,73,0,0,0,0,80,208,61,52,397,3,725,134,24,4,14,0,174,90,5,7,5,0,111,85,14,0,10,0,101,60,0,5,0,0,72,249,13,20,7,0,292,26,3,0,26,0,52,2255,155,129,124,15,2663,144,11,3,30,497,691,8485,864,639,3622,565,14167
213051581,161,197,188,802,13,1362,0,3,5,54,0,65,1449,7,22,11,0,1491,29,8,0,13,0,52,36,12,6,16,0,68,572,149,126,675,3,1527,339,5,10,3,0,360,16,0,0,5,0,31,67,27,6,63,0,157,75,16,18,56,5,172,11,0,0,3,0,16,1622,15,6,6,0,1646,106,27,14,202,0,354,138,44,30,124,0,337,77,0,0,0,0,79,25,14,0,3,0,44,86,12,15,25,0,133,111,27,9,63,0,208,125,9,10,4,3,150,73,16,4,0,0,92,37,5,10,15,0,69,26,0,0,0,0,30,62,9,6,3,0,81,115,27,18,177,0,337,73,13,0,15,0,103,62,9,12,7,0,82,43,4,3,7,0,60,58,4,0,0,0,65,130,6,0,7,0,139,8,4,0,4,0,14,1940,75,83,70,13,2182,79,4,0,15,317,423,6781,435,355,1639,362,9565
213051582,333,81,60,332,3,813,3,4,5,24,0,40,221,4,5,3,0,227,11,0,3,0,0,20,21,6,5,9,0,33,431,48,45,292,13,833,539,5,14,3,0,568,4,0,0,3,0,10,35,7,5,28,0,70,12,0,5,13,0,32,0,0,0,0,0,6,2833,5,5,0,8,2857,32,7,6,68,0,112,54,20,8,56,3,135,11,0,0,0,0,15,37,6,8,8,0,59,24,6,0,6,0,31,48,8,11,28,0,92,117,3,4,0,0,127,44,9,4,0,0,60,8,5,0,5,0,14,13,0,0,0,0,13,190,10,8,0,0,211,31,13,6,89,0,137,20,0,0,0,0,21,20,0,0,0,0,24,21,0,0,4,0,26,75,0,0,0,0,75,79,3,0,3,0,87,0,4,0,0,0,3,4048,48,46,26,6,4172,245,5,5,11,548,810,8505,189,161,694,582,10132
213051583,820,369,294,1491,20,2992,13,12,9,87,0,123,946,9,22,14,3,1002,83,16,12,54,0,161,49,18,7,33,0,104,1264,250,191,1155,31,2898,1194,9,75,6,6,1285,21,4,0,12,0,41,75,21,14,111,0,222,92,29,7,67,3,194,32,10,0,8,0,38,7785,30,11,7,20,7849,131,52,19,357,9,565,246,88,35,263,0,635,34,0,0,0,0,38,193,59,30,34,0,318,100,12,9,37,0,152,222,72,49,169,4,511,399,15,12,0,5,432,149,24,10,8,0,190,83,12,11,17,0,123,19,0,4,0,0,28,402,19,12,10,0,441,129,44,38,317,4,532,82,13,12,14,0,121,41,0,3,6,0,51,157,10,4,9,0,183,264,11,6,5,0,284,217,13,6,5,0,235,9,0,4,16,0,30,9348,170,164,162,49,9891,503,11,7,21,1497,2045,21928,831,643,3077,1640,28116
213051584,285,58,32,171,0,549,3,3,0,22,0,34,193,0,4,5,0,205,0,0,0,0,0,6,0,0,0,0,0,7,381,24,21,144,0,571,245,0,4,0,0,251,7,0,0,0,0,7,21,7,3,4,0,39,10,3,0,9,0,21,5,0,0,0,0,6,2305,6,0,0,4,2309,11,4,0,27,0,42,15,14,0,15,0,40,11,0,0,0,0,11,29,20,5,0,0,54,11,0,5,0,4,15,32,8,0,19,0,58,78,0,0,0,0,79,36,0,3,0,0,43,3,0,0,0,0,8,6,0,0,0,0,6,163,0,7,3,0,174,15,6,5,24,0,49,0,0,3,0,0,6,6,0,0,0,0,4,15,6,0,0,0,20,57,5,0,0,0,57,63,0,3,0,0,61,0,0,0,0,0,0,2960,30,22,10,14,3041,190,0,3,6,435,634,6218,121,86,317,462,7197
213051585,355,200,152,966,12,1685,0,0,9,43,0,50,247,5,12,8,3,275,35,10,4,9,0,55,30,16,0,17,0,70,506,139,111,710,11,1481,455,3,19,3,0,477,16,0,0,3,0,25,76,25,10,89,0,208,26,5,6,26,5,76,12,5,3,3,3,20,2172,0,6,5,3,2188,49,41,31,255,6,383,132,45,21,132,5,329,14,0,4,0,0,16,97,29,0,8,0,140,35,5,0,5,0,53,95,30,18,66,3,206,106,8,15,0,0,124,67,4,3,3,0,87,35,17,3,16,0,76,5,0,6,3,0,17,168,7,9,0,0,188,72,19,26,196,0,313,51,4,5,3,0,67,19,0,6,0,0,29,31,0,6,0,0,34,45,4,0,0,0,54,51,5,19,3,0,79,16,0,3,11,0,33,3900,76,62,69,20,4127,188,3,4,8,554,751,8030,421,324,1800,606,11182
213051586,279,58,53,235,0,623,0,0,4,12,0,19,324,5,0,3,0,335,14,0,0,0,0,14,0,0,0,0,0,5,354,31,24,162,3,572,413,4,9,8,0,436,4,3,7,0,0,14,29,0,0,20,0,52,13,10,5,3,0,33,4,0,0,4,0,11,2644,11,0,0,0,2660,29,5,7,42,0,85,24,15,3,36,0,78,25,0,0,0,0,24,27,0,14,10,0,51,23,3,0,4,0,31,16,7,0,21,0,48,90,5,0,0,0,98,39,0,0,0,0,40,3,0,0,3,0,9,4,0,0,0,0,4,211,12,4,0,0,228,11,8,0,38,0,56,15,0,0,4,0,20,3,4,0,0,0,9,29,0,0,0,0,30,74,0,0,0,0,74,180,6,3,11,0,197,0,0,4,0,0,3,3013,66,30,24,17,3158,158,5,0,20,1426,1599,7169,164,115,442,1449,9340
213051587,319,113,72,331,5,839,5,0,5,23,0,33,859,5,20,10,8,894,14,6,6,7,0,31,6,0,0,11,0,20,358,56,37,225,7,689,527,4,23,3,0,558,7,0,0,9,0,11,26,6,6,43,0,84,32,9,4,18,0,67,3,0,0,0,0,3,2841,6,11,0,5,2867,54,13,15,47,0,127,53,24,11,50,0,130,42,0,0,0,0,44,80,20,6,11,0,122,48,11,0,10,3,74,31,15,7,29,0,77,88,3,5,3,0,102,59,5,5,0,0,61,12,6,8,5,0,30,9,0,0,0,0,11,132,0,3,0,0,140,47,23,13,54,0,130,48,4,0,0,0,58,13,4,3,0,0,15,27,0,3,0,0,35,70,4,3,0,0,74,205,6,8,3,0,221,0,0,0,0,0,3,2990,66,43,27,20,3150,191,5,7,8,374,570,8104,248,191,636,413,9596
213051588,798,241,162,729,17,1952,13,4,5,41,0,59,774,4,23,18,4,815,24,4,3,6,0,45,25,5,3,15,0,47,758,121,110,640,21,1658,825,14,27,5,4,875,25,4,6,0,0,34,69,11,10,52,0,147,65,27,9,40,0,137,18,0,0,3,0,27,4487,19,7,4,7,4519,81,23,15,227,0,347,109,40,20,108,0,274,75,0,0,0,0,71,295,105,51,29,0,480,57,16,7,11,0,86,88,36,9,50,0,187,231,22,13,0,0,270,54,0,0,3,0,60,34,8,7,10,0,59,15,0,0,3,0,16,240,13,4,0,4,263,86,24,22,139,0,278,47,4,0,3,0,58,21,0,0,0,0,20,79,0,3,4,0,91,130,0,0,0,0,137,293,4,5,9,0,319,7,0,0,6,0,18,7052,107,88,65,44,7355,370,14,8,14,1229,1639,15225,584,397,1535,1326,19065
213051589,208,216,153,1253,12,1852,0,18,0,124,5,150,147,0,7,10,0,164,17,14,0,17,0,47,18,14,6,33,0,72,475,161,105,915,10,1676,216,4,29,3,0,245,16,0,0,5,0,19,53,20,11,94,3,177,21,14,7,19,0,64,7,3,0,4,0,18,1501,20,5,8,0,1533,58,48,20,228,0,359,66,30,8,121,0,226,13,4,0,0,0,15,6,3,0,0,0,9,17,5,0,8,0,30,46,22,11,68,0,144,144,13,9,0,0,170,62,9,16,0,0,81,32,4,9,9,0,47,16,0,0,7,0,20,104,8,7,0,0,124,108,40,19,179,0,342,41,6,7,6,0,57,25,0,0,0,0,34,24,0,0,0,0,26,76,3,0,3,0,80,35,0,0,3,0,37,3,3,0,7,0,9,2717,91,51,70,16,2947,124,0,0,17,578,721,5499,450,271,2200,606,9032
213051590,219,413,340,2566,20,3557,4,24,12,204,0,247,285,4,13,13,8,320,52,15,10,23,0,106,48,23,20,52,0,143,845,343,268,2041,29,3521,270,3,51,6,0,329,14,0,0,10,0,29,76,45,13,230,0,359,71,21,17,42,0,147,26,10,3,6,0,45,1374,27,10,5,0,1415,159,90,48,561,3,865,175,65,34,240,3,513,25,0,0,0,0,25,27,6,0,7,0,30,29,3,0,7,0,38,136,47,38,141,4,368,153,16,7,9,0,188,59,15,11,23,4,115,46,18,13,29,0,97,44,3,5,9,0,50,89,7,8,8,4,111,205,104,61,521,5,890,49,8,10,3,0,70,25,0,0,0,0,34,62,9,0,9,0,76,49,3,0,0,0,58,56,9,3,0,0,66,24,4,3,28,0,65,2958,99,97,125,19,3306,134,0,8,33,558,738,6714,815,618,4747,653,13546
214011370,301,919,717,5464,48,7455,0,37,10,273,8,328,374,13,16,57,3,460,108,15,10,21,0,151,255,55,45,156,8,513,1711,836,653,4681,78,7960,544,5,58,13,0,622,79,8,14,47,0,151,209,53,44,389,0,708,195,62,40,158,7,458,54,11,9,17,0,103,761,21,15,17,0,813,377,143,105,1229,12,1867,293,107,63,438,6,900,23,0,0,0,0,26,82,31,11,25,0,150,33,0,4,13,0,51,54,25,8,53,6,144,206,32,40,26,0,306,141,39,28,28,0,230,118,16,15,48,0,195,137,4,3,13,0,162,103,15,11,4,3,132,450,196,137,1115,22,1929,95,8,4,4,0,113,83,18,17,5,0,121,86,12,5,21,0,123,146,21,6,16,0,195,94,3,18,0,0,118,50,16,11,59,0,137,2117,218,176,262,19,2794,119,14,21,94,903,1151,7660,1708,1319,10207,1088,21976
214011371,217,1106,875,5578,87,7867,3,18,5,263,0,294,611,15,19,32,7,680,100,25,8,27,0,160,252,84,59,208,4,607,2143,986,824,5229,123,9302,209,6,34,6,3,257,96,22,4,59,0,181,291,111,78,520,16,1025,239,61,35,133,4,477,59,22,11,23,0,114,328,17,15,25,0,394,490,207,167,1788,21,2658,294,114,49,361,16,829,39,0,5,5,0,41,44,0,7,9,0,68,16,4,0,11,0,26,44,26,13,42,3,128,138,27,17,14,4,201,135,40,38,20,0,234,146,26,13,47,3,233,146,7,10,11,0,182,46,12,3,4,0,57,587,202,203,1513,31,2540,59,13,4,3,4,81,87,33,13,9,0,136,70,9,4,29,0,121,48,19,3,3,0,86,47,0,9,0,0,50,91,22,15,68,0,201,1672,253,237,290,34,2476,65,15,12,126,1544,1757,7002,1998,1586,11178,1831,23586
214011372,185,848,636,4866,82,6619,6,35,14,308,4,363,377,15,16,26,6,444,62,9,5,16,0,94,138,53,36,121,0,356,1706,809,625,4361,90,7584,211,6,57,3,7,290,67,13,6,48,0,134,211,75,57,391,4,742,161,36,24,93,4,317,63,13,13,23,4,116,141,12,6,13,0,173,322,162,116,1429,10,2043,211,75,54,321,8,672,11,0,0,0,0,11,46,7,5,9,0,65,19,4,0,9,0,33,40,19,5,32,0,97,224,26,31,16,7,312,109,44,33,27,0,209,111,25,19,54,0,209,130,7,6,13,5,157,63,15,3,0,0,79,474,188,136,1176,14,1988,73,13,0,11,0,88,38,12,13,3,0,64,75,5,14,16,0,112,31,16,0,4,0,54,61,3,9,6,3,80,74,21,9,56,0,159,1274,173,186,268,15,1924,88,7,7,120,1477,1705,5450,1576,1238,9498,1691,19453
214011373,133,944,733,4813,44,6665,4,9,3,109,0,123,334,9,34,33,3,404,57,9,13,28,0,108,206,71,47,162,0,485,2018,946,641,4505,52,8164,81,8,37,7,0,134,55,23,3,61,0,142,257,77,70,411,4,811,208,35,23,124,0,388,43,16,8,27,0,93,188,24,11,21,0,238,470,192,157,1465,13,2297,295,123,44,405,3,877,14,0,7,3,0,22,38,6,0,7,0,51,6,10,6,8,0,22,35,17,10,32,0,98,46,8,8,10,0,73,89,40,21,14,0,164,113,28,16,33,0,186,77,7,5,16,0,105,22,8,4,0,0,30,549,197,168,1327,11,2248,48,3,4,10,0,70,84,19,13,8,0,117,31,6,0,8,0,50,28,14,5,3,0,54,18,4,0,3,0,27,81,18,18,50,0,164,927,188,173,246,7,1538,46,7,13,78,688,831,5303,1760,1285,9660,794,18801
214011374,185,1243,921,7770,53,10172,0,9,9,211,0,229,169,7,16,66,0,256,74,20,13,45,0,156,309,100,73,281,3,765,2342,1211,960,6633,49,11196,142,8,31,18,0,201,65,11,8,59,0,147,268,103,67,561,7,1007,152,54,15,121,0,335,50,15,9,26,0,109,156,23,10,17,0,208,533,240,140,1784,10,2707,356,142,79,510,4,1086,0,0,0,0,0,0,54,17,5,20,0,94,10,0,0,6,0,20,60,20,18,71,0,172,72,23,13,6,0,116,101,60,35,27,0,227,117,33,9,71,0,228,54,8,5,11,0,72,25,3,0,4,0,28,665,281,230,1762,20,2954,42,12,5,10,0,61,88,24,16,9,0,133,41,4,7,22,0,72,48,28,17,31,0,117,17,0,6,0,0,20,108,28,24,57,0,209,879,235,166,329,18,1625,53,15,8,126,717,916,5722,2270,1663,14434,854,24939
214011375,126,785,661,4443,44,6052,3,39,17,179,6,233,224,11,14,32,0,278,52,5,7,23,0,97,143,66,40,124,0,376,1529,731,549,4160,66,7040,108,6,19,4,3,145,67,11,12,50,0,134,264,72,41,345,3,735,174,38,30,110,3,361,57,15,3,26,0,102,139,7,5,17,0,170,416,200,105,1475,12,2208,246,95,48,272,0,669,30,0,8,5,0,42,21,6,0,12,0,37,16,0,0,0,0,19,37,15,20,44,0,114,124,21,16,17,0,177,95,46,27,14,0,183,95,21,18,38,0,175,121,10,4,4,0,150,35,4,10,0,0,44,439,178,142,1196,6,1955,48,8,0,8,0,59,57,12,13,11,0,97,52,0,0,12,0,67,29,11,11,11,0,57,21,0,0,4,0,30,56,12,20,48,0,133,983,182,151,251,10,1569,57,14,10,94,919,1103,4607,1490,1140,8923,1060,17215
214011376,153,569,474,3351,34,4580,4,15,5,118,0,143,270,11,12,17,5,306,72,13,0,24,0,112,158,51,29,96,0,331,1300,519,380,2755,27,4972,218,3,32,9,0,264,58,3,9,40,0,110,140,45,37,215,0,442,155,32,28,90,0,307,25,19,3,19,0,71,399,14,16,8,0,444,256,96,68,769,7,1197,186,77,45,267,0,573,24,0,0,0,0,24,38,10,14,6,0,74,4,0,0,0,0,11,40,18,13,29,0,104,101,19,9,3,0,124,103,19,21,8,0,148,98,12,20,35,0,163,40,3,4,9,0,60,45,6,0,0,0,50,308,119,70,732,7,1236,49,4,9,8,0,75,170,15,12,10,0,203,62,0,4,7,0,70,108,5,8,12,0,145,59,0,13,0,0,73,62,10,5,29,0,112,1174,174,112,176,17,1658,67,9,5,41,358,479,4766,1092,847,6164,428,13303
214021377,109,540,393,3537,62,4642,0,8,5,103,0,115,64,3,7,30,0,106,56,12,3,23,0,92,152,43,25,98,6,322,1209,479,354,3309,94,5447,35,0,11,0,0,47,50,10,0,32,0,91,163,62,39,254,10,521,412,38,28,92,10,572,31,0,0,15,0,46,31,7,6,3,0,49,242,107,56,1146,24,1571,475,111,27,333,10,963,6,0,4,0,0,9,17,3,0,11,0,32,38,10,3,16,0,64,56,4,10,22,0,88,19,5,0,7,0,30,47,24,22,11,0,108,40,11,9,19,0,85,19,0,5,5,0,36,8,0,4,0,0,10,300,137,74,925,10,1445,27,3,0,5,0,34,41,15,4,7,0,69,21,5,0,16,0,48,20,6,0,4,0,25,9,0,0,0,0,13,42,4,10,29,0,82,492,103,112,162,13,884,29,9,3,75,737,853,3502,1029,693,7218,923,13366
214021378,33,243,172,1521,17,1980,0,0,0,25,0,33,19,5,0,16,0,38,12,7,4,8,0,21,64,16,18,18,0,113,493,267,201,1917,38,2915,8,0,3,0,0,13,15,6,3,18,0,47,67,24,11,162,4,263,18,6,4,18,0,47,12,7,0,6,0,26,9,5,4,0,0,19,94,69,34,669,8,871,75,26,14,114,0,233,4,0,0,0,0,4,0,0,0,10,0,10,3,0,0,0,0,3,13,4,4,6,0,18,3,0,0,0,0,9,24,13,15,3,0,46,24,7,8,18,0,58,8,6,0,4,0,11,0,0,0,0,0,0,126,81,59,628,7,894,13,0,0,0,0,13,19,3,0,0,0,24,9,0,0,0,0,9,3,4,0,0,0,9,3,0,0,0,0,3,14,6,0,18,0,37,147,36,41,75,5,309,7,3,0,32,414,462,1031,485,341,3655,485,5995
