SA2_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,6,6,0,0,0,0,13
210011228,0,0,4,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,4,14,0,0,50,0,0,0,3,0,8,7,7,4,32,0,0,0,4,0,0,0,0,0,4,0,0,0,0,6,3,8,12,0,30,0,0,5,0,0,0,0,0,0,5,0,0,0,9,4,5,5,0,0,16,0,3,3,8,12,0,10,0,0,48,0,0,0,0,0,0,3,0,0,5,0,0,6,10,4,0,0,0,0,20,0,0,0,0,0,3,0,0,0,6,0,0,4,4,0,0,0,0,0,11,4,0,0,20,33,19,4,4,4,89,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,9,8,42,40,72,54,46,16,275,14,30,19,61,37,28,35,33,15,282,429,996,943,1829,1154,1094,1068,751,285,8548
210011230,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,22,0,4,0,3,0,11,0,9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,3,4,22,0,5,0,3,5,0,0,0,0,9,3,0,0,7,10,3,5,0,0,30,0,5,3,9,5,4,9,0,0,33,0,0,0,3,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,17,0,0,0,6,3,6,6,0,0,21,0,4,5,9,5,3,0,0,0,24,4,0,10,19,19,9,5,0,0,71,0,0,0,0,0,0,3,0,0,8,0,0,0,5,0,0,0,0,0,3,0,7,7,73,27,27,27,17,8,199,9,18,14,57,42,40,29,16,14,237,405,930,960,1929,1185,898,611,337,216,7460
210011231,0,4,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,7,4,3,0,0,0,19,0,0,0,5,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,9,5,4,26,0,0,0,0,6,0,0,0,0,14,0,5,3,5,3,4,0,0,0,27,0,5,4,21,21,7,14,0,0,78,0,0,0,3,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,13,0,0,0,33,44,27,7,9,0,108,0,0,7,6,7,0,6,0,0,28,0,0,7,31,26,16,5,0,0,86,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,10,4,64,39,31,14,13,8,186,5,25,30,60,31,26,21,17,15,230,402,1490,1403,2208,1585,1281,988,462,213,10031
210011533,4,0,5,35,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,6,7,56,25,17,34,14,0,166,0,0,0,4,5,4,23,8,9,45,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,7,5,0,8,27,0,0,3,10,5,0,0,0,0,20,0,0,0,6,4,0,0,0,0,11,0,0,3,11,9,3,9,4,4,40,0,3,0,10,0,0,0,0,0,9,0,5,3,15,3,0,0,0,0,29,0,0,0,7,0,14,5,0,0,32,5,3,0,14,9,4,3,0,0,39,0,9,25,157,157,187,126,39,12,711,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,20,9,146,62,75,106,94,46,562,20,57,27,125,54,44,55,82,30,493,633,1346,1175,3030,1510,1373,1424,1280,607,12388
210011534,0,3,7,10,8,0,0,0,0,28,0,0,0,3,3,0,0,0,0,3,0,3,11,32,19,22,15,3,0,109,0,0,0,7,3,6,12,9,3,47,0,0,0,0,0,0,0,0,0,3,0,4,0,4,6,3,10,4,3,43,0,4,3,3,0,0,0,0,0,10,0,0,6,10,3,3,0,0,0,23,0,7,4,27,15,14,16,9,0,92,0,0,0,3,0,0,0,0,0,11,0,6,6,16,10,5,0,0,0,36,0,0,0,10,9,12,6,7,0,37,0,0,6,11,9,4,0,0,0,25,0,6,20,82,68,93,57,22,48,397,0,0,0,0,0,0,6,0,0,5,0,0,0,9,3,0,0,0,0,10,0,24,26,108,72,63,71,69,21,457,19,57,36,130,71,46,43,64,31,497,807,1839,1611,3593,2139,1650,1479,1452,514,15073
210021232,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,12,5,0,0,0,0,23,0,0,0,9,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,13,8,21,14,17,3,76,0,4,5,4,11,9,0,0,0,23,0,0,7,16,16,3,3,0,0,49,0,0,0,6,0,5,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,16,0,0,0,0,7,0,0,0,0,13,0,4,6,17,4,12,9,0,3,47,0,0,0,8,4,0,0,0,0,11,0,3,0,9,8,9,0,0,0,26,0,0,0,0,0,3,4,0,0,8,3,5,10,36,29,34,33,28,4,194,20,53,61,105,80,83,65,31,18,511,878,2293,1640,3192,2130,1763,1326,742,254,14222
210021233,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,6,3,0,0,27,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,8,13,9,4,7,4,48,11,31,13,45,41,28,44,14,3,220,187,543,329,647,554,525,500,205,34,3523
210021234,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,4,3,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,3,0,0,0,6,0,4,0,4,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,8,10,5,0,49,6,29,23,34,31,29,20,10,0,179,224,634,550,949,695,661,493,223,33,4457
210021235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,18,10,0,3,0,0,39,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,9,3,0,49,0,0,0,4,5,5,0,0,0,12,0,0,0,6,8,3,0,0,0,17,0,0,0,3,3,6,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,8,4,8,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,7,12,0,8,0,3,0,36,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,0,20,24,18,23,14,0,100,18,68,63,143,111,120,87,54,19,676,674,1437,1176,2616,1568,1499,1169,532,99,10765
210031236,0,4,4,39,3,3,0,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,3,26,17,5,8,0,0,59,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,21,0,6,3,16,5,3,5,0,0,30,0,3,0,19,3,0,0,0,0,25,0,0,0,11,0,4,4,0,0,20,0,0,0,4,0,0,0,0,0,7,0,0,4,10,3,4,0,0,0,18,0,0,4,13,15,21,9,16,4,77,0,4,4,23,10,0,0,0,0,42,0,0,4,18,17,12,8,6,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,3,8,116,54,36,21,16,18,273,22,27,31,131,58,37,25,45,73,448,553,945,859,2836,1204,808,489,408,337,8425
210031237,21,115,163,646,107,41,13,0,0,1102,0,0,0,0,0,0,0,0,0,0,0,3,16,62,17,35,24,7,0,154,0,0,0,8,5,0,7,0,6,20,0,0,0,0,0,3,0,0,0,9,0,0,0,4,7,0,3,3,0,21,0,3,0,7,3,5,0,0,0,16,0,0,4,9,3,0,0,0,0,12,0,3,9,46,14,20,6,0,0,103,0,0,0,0,0,0,0,0,0,0,0,4,0,11,7,6,0,0,0,23,0,7,0,39,51,57,19,15,0,190,0,6,4,12,4,0,0,0,0,29,0,0,0,25,25,28,16,3,0,97,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,6,52,34,179,61,64,56,47,32,528,57,133,99,283,83,70,52,57,40,880,1068,1909,1710,4402,1478,1243,888,781,520,14002
210031439,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,5,3,4,0,0,0,20,0,0,0,8,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,11,15,7,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,11,8,12,4,0,0,33,0,5,0,3,0,0,0,0,0,11,0,0,6,9,5,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,40,16,16,11,8,0,96,7,5,3,27,14,4,5,9,11,91,170,434,390,798,489,319,228,204,71,3111
210031440,5,12,13,112,8,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,6,0,25,6,4,3,0,0,45,0,0,0,5,0,4,6,4,0,24,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,3,0,13,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,8,0,0,0,15,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,24,19,28,3,5,0,85,0,0,4,7,0,0,0,0,0,13,0,0,0,12,4,6,10,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,12,9,97,23,32,24,22,10,226,22,42,53,119,39,37,34,38,18,399,458,733,650,1993,719,596,441,417,231,6241
210031535,11,64,71,354,29,0,5,0,0,531,0,0,0,5,0,4,0,0,0,10,0,4,10,70,29,26,19,0,5,158,0,0,0,6,3,11,11,11,17,57,0,0,3,0,6,4,0,0,0,12,0,0,0,0,0,8,0,4,0,16,0,3,0,11,0,0,0,0,0,17,0,0,0,15,0,0,0,4,0,21,0,4,9,74,16,30,6,6,0,149,0,0,0,6,0,0,0,0,0,7,0,4,0,24,8,0,0,0,0,38,3,10,4,105,91,75,34,19,0,333,0,4,0,9,8,9,0,6,0,31,0,3,4,43,33,37,18,9,0,144,0,0,0,5,0,3,0,4,0,13,0,0,0,4,0,0,0,0,0,5,13,59,56,256,85,71,49,55,25,665,80,125,114,372,98,72,60,36,43,1011,1102,1586,1770,5296,1544,1343,907,740,508,14783
210031536,3,21,24,124,7,5,0,0,0,182,0,0,0,0,0,0,0,0,0,0,5,3,13,58,16,10,4,7,0,112,0,0,0,10,0,5,9,7,12,37,0,0,0,0,5,0,0,0,0,6,0,0,0,4,0,5,3,3,0,12,0,3,0,13,6,0,0,0,0,24,0,0,0,5,0,0,0,4,0,12,0,3,6,41,13,16,0,0,0,99,0,0,0,11,0,0,0,0,0,9,0,0,0,18,3,6,0,0,0,34,0,5,3,66,50,44,19,7,0,198,0,9,0,11,0,4,0,0,0,17,0,8,5,40,20,19,13,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,14,148,28,35,35,30,25,336,20,46,62,186,55,36,14,12,16,454,637,812,1057,3573,866,716,463,406,319,8857
210031537,3,6,9,44,8,0,0,0,0,65,0,0,0,3,0,0,0,0,0,3,0,9,3,67,13,8,4,5,0,108,0,0,0,11,0,3,5,0,5,31,0,0,0,0,4,0,0,0,0,4,0,0,0,7,4,0,0,4,5,22,0,0,0,11,0,0,0,0,0,8,0,0,0,10,4,0,3,0,0,23,0,8,9,51,17,8,5,9,0,112,0,0,0,7,0,0,0,0,0,3,0,0,0,25,3,0,4,0,0,35,0,4,3,45,33,44,19,0,0,152,0,5,4,13,5,3,5,0,0,33,0,0,3,40,14,3,11,0,0,71,0,0,0,0,0,4,0,0,0,10,0,0,0,6,0,0,0,0,0,6,0,8,7,141,32,28,19,5,12,256,11,41,29,116,38,18,12,23,15,315,511,810,892,2992,950,760,482,295,204,7898
210031538,5,22,19,127,8,0,0,0,0,182,0,0,0,3,6,4,0,0,0,4,0,5,18,92,11,13,4,3,0,155,0,0,0,9,7,0,3,6,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,11,12,7,3,57,0,3,3,21,4,0,4,0,0,34,0,0,0,29,11,4,3,0,0,60,3,16,11,66,23,15,3,3,0,152,0,0,3,16,0,0,0,0,0,22,0,4,7,26,9,4,0,0,0,50,0,6,3,69,60,40,19,4,0,201,0,6,9,40,7,5,0,0,3,69,0,9,10,63,20,15,9,0,0,123,0,0,0,0,5,0,0,0,0,9,0,0,0,16,0,4,0,0,0,22,10,32,36,293,55,36,41,38,16,555,32,64,68,239,96,53,65,49,39,699,1079,1951,1779,6191,2197,1659,1039,726,607,17214
210041240,0,0,0,13,3,0,0,0,0,16,0,0,0,6,0,0,0,0,0,6,0,3,8,27,22,7,17,5,0,87,0,0,0,0,5,0,4,4,0,16,0,0,0,3,0,0,0,0,0,5,0,0,0,10,13,13,28,11,4,74,0,0,5,7,4,8,0,0,0,18,0,4,8,16,15,8,4,0,0,55,0,0,7,12,11,7,0,4,0,43,0,0,0,4,0,4,6,0,0,10,4,0,4,12,4,0,0,0,0,28,0,0,0,0,4,7,4,0,0,12,0,8,3,14,10,5,3,0,0,47,0,0,6,8,5,6,0,0,0,17,0,0,0,5,0,4,4,3,0,7,0,0,0,4,7,0,0,0,0,13,0,10,9,64,37,53,36,29,8,251,25,81,44,138,68,54,45,33,9,497,768,1850,1759,3463,1986,1883,1266,519,183,13671
210041539,0,3,0,15,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,19,62,22,20,6,0,0,144,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,3,0,0,12,0,0,0,4,6,5,3,0,0,16,0,0,0,9,0,0,0,0,0,11,0,0,4,18,13,4,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,23,0,0,0,0,0,9,0,0,0,8,0,0,0,5,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,6,41,13,11,11,7,0,101,16,24,20,85,30,32,24,11,4,248,501,614,483,2170,523,509,314,94,14,5237
210041540,0,0,6,10,5,7,0,0,0,21,0,0,0,0,8,5,4,0,0,14,0,10,16,62,21,17,15,8,0,160,0,0,0,4,3,0,8,0,7,21,0,5,8,4,3,0,5,0,0,17,0,0,7,19,13,10,16,34,6,105,0,0,10,8,0,6,0,0,0,24,0,0,13,7,20,14,4,0,0,64,0,6,0,19,10,5,0,0,0,50,0,0,0,0,0,0,0,0,0,4,0,3,9,9,3,8,0,0,0,30,0,0,0,3,0,3,0,0,0,13,0,5,0,4,3,3,4,0,0,26,0,5,0,19,4,9,0,0,0,36,0,0,0,4,0,0,0,0,0,10,0,0,0,9,3,0,0,0,0,13,0,19,10,65,43,37,50,41,18,288,18,81,71,210,87,75,66,54,31,683,857,1916,1742,4217,1985,1640,1429,812,380,14985
210041541,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,8,0,0,0,14,0,6,6,36,22,15,10,0,0,87,0,0,0,3,0,9,5,0,0,15,0,0,0,0,4,0,0,0,0,4,0,0,0,7,3,12,11,5,0,51,0,0,0,4,0,0,6,0,0,10,0,6,4,4,9,5,8,0,0,37,0,0,3,8,6,8,3,0,0,32,0,3,0,6,0,0,0,0,0,13,0,0,3,19,7,3,0,0,0,25,0,0,0,3,0,0,0,0,0,7,4,5,4,15,6,0,3,0,0,32,0,0,0,13,4,3,0,0,0,27,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,4,0,0,0,7,0,7,8,43,30,19,24,24,4,151,23,57,53,121,72,49,45,17,4,442,750,1408,1355,3223,1463,1481,970,401,110,11166
210051242,10,63,71,408,22,0,0,0,0,590,0,5,5,3,5,0,0,0,0,18,4,3,8,105,30,27,30,11,0,225,0,0,0,7,3,0,10,0,4,20,0,8,10,23,21,11,9,0,0,88,0,0,0,0,4,8,10,8,5,33,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6,0,10,20,91,27,9,10,10,3,182,0,0,0,6,0,0,0,0,0,10,0,0,4,28,6,0,0,0,0,42,0,6,18,110,89,115,63,63,15,480,0,0,0,3,0,0,0,0,0,14,0,4,16,95,52,64,22,11,5,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,126,127,441,147,148,90,51,22,1164,87,209,197,474,158,140,83,62,21,1427,1009,1788,1853,4795,1396,1376,858,562,221,13859
210051243,11,29,66,244,39,11,3,0,0,396,0,0,0,0,0,0,0,0,0,0,0,6,8,46,23,22,15,5,0,123,0,0,0,0,3,0,5,0,0,12,0,4,9,12,16,23,7,5,0,77,0,0,0,0,0,5,9,10,0,19,0,4,3,13,3,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,8,3,37,10,10,4,0,3,81,0,0,0,0,0,0,0,0,0,4,0,0,0,13,7,5,3,0,0,26,3,26,33,233,296,330,217,126,12,1272,0,0,6,3,0,0,0,0,0,12,0,8,12,54,54,56,19,13,0,216,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,121,101,245,171,107,96,53,33,927,75,160,132,378,150,149,112,79,25,1263,1092,2389,2179,4379,1879,1622,1246,938,327,16057
210051245,0,15,23,43,4,5,0,0,0,86,0,0,0,0,3,0,0,0,0,3,5,10,12,71,26,35,40,9,0,211,0,0,0,8,5,7,11,3,3,44,0,6,6,12,15,3,11,0,0,51,0,0,0,7,10,15,21,20,9,77,0,0,0,3,3,3,10,0,0,23,0,0,0,5,6,0,8,6,0,19,0,11,16,61,57,56,35,29,8,277,0,0,0,5,0,0,0,0,0,5,0,7,3,18,4,3,0,0,0,40,5,13,6,60,77,73,29,29,5,286,0,7,3,13,3,5,0,0,0,30,0,0,8,37,33,16,9,4,0,114,0,0,0,3,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,10,7,67,106,257,129,161,120,101,37,978,39,92,77,194,96,82,86,73,31,771,1008,2044,2071,4702,2254,2328,2094,1173,352,18024
210051246,0,25,21,123,20,10,0,0,0,201,0,0,3,5,0,3,0,0,0,3,0,13,23,106,51,33,25,7,5,259,0,0,0,6,9,4,18,4,0,42,0,0,0,9,11,9,0,0,0,31,0,0,0,0,3,0,9,3,0,19,0,10,7,16,7,14,0,0,0,55,0,0,4,15,4,0,5,0,0,34,0,32,42,185,100,74,31,9,0,467,0,0,0,11,3,5,0,0,0,15,0,0,3,22,9,7,0,0,0,43,0,9,17,223,279,182,68,28,0,822,0,7,4,19,4,5,0,0,0,46,0,0,6,18,22,7,4,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,6,0,0,0,20,0,38,44,250,161,184,161,40,0,889,39,78,61,227,93,92,67,27,4,693,1560,3086,3006,6369,2983,2678,1668,627,132,22095
210051247,3,27,48,204,29,15,8,0,0,343,0,0,0,0,0,0,0,0,0,4,0,0,18,30,39,34,22,9,0,160,0,0,0,3,5,13,10,0,0,32,0,5,8,16,15,14,8,0,0,63,0,0,0,0,0,3,5,0,0,8,0,0,3,3,7,0,0,0,0,17,0,0,0,5,5,0,5,0,0,9,0,0,3,11,9,17,17,0,5,65,0,0,0,3,0,0,0,0,0,3,0,4,3,27,3,0,0,0,0,43,3,20,42,329,405,435,272,138,16,1656,0,3,6,0,0,0,0,0,0,12,0,5,4,67,81,127,56,11,10,367,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,96,107,386,186,197,140,82,17,1217,76,170,137,365,134,125,51,43,7,1114,1013,2184,2196,4118,1818,1821,1106,530,108,14890
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,12,11,3,4,0,0,52,6,8,20,34,18,17,14,8,0,126
210051250,0,7,12,28,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,4,0,11,4,42,14,9,10,3,0,96,0,0,0,3,0,0,6,7,0,15,0,6,6,15,9,7,5,0,0,52,0,0,0,0,0,3,5,3,0,22,0,0,0,9,0,4,0,0,0,8,0,3,0,15,4,0,0,0,0,21,0,0,4,25,8,14,29,8,4,86,0,0,0,0,0,0,0,0,0,3,0,9,4,17,0,0,0,0,0,38,0,0,0,13,9,20,6,0,0,52,0,0,0,0,3,0,0,3,0,6,0,0,0,9,6,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,34,131,47,63,70,46,4,443,3,28,35,135,38,31,31,32,11,345,386,614,609,2124,782,740,738,466,117,6576
210051441,0,10,8,35,12,0,0,0,0,70,0,0,0,3,0,5,0,0,0,11,0,0,0,19,12,15,18,0,0,68,0,0,0,6,0,0,0,0,0,12,0,5,13,29,20,9,10,0,0,81,0,0,0,0,4,7,5,0,5,22,0,0,3,0,3,0,0,0,0,13,0,0,0,3,0,4,3,0,0,11,0,0,12,38,24,30,10,3,0,117,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,3,0,0,0,40,0,4,0,10,14,13,4,3,0,56,0,0,0,0,0,0,0,0,0,10,0,0,3,13,6,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,5,39,44,127,89,53,57,14,12,445,34,85,44,151,54,49,23,10,5,456,551,1171,1135,2327,997,1014,615,224,59,8099
