SA2_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
207011152,26,9,28,0,64,6,3,9,0,18,8,0,13,0,21,3,5,14,0,28,22,5,10,4,38,15,4,16,0,40,42,11,19,7,75,44,17,22,7,84,80,17,31,6,139,101,53,41,9,196,78,38,23,9,145,106,32,29,6,169,242,106,61,14,426,184,96,18,15,317,176,116,31,5,325,123,85,6,3,218,463,958,58,3,1480,61,103,38,0,204,17,13,0,0,32,1797,1680,452,84,4011
207011154,17,3,4,3,19,4,3,0,0,10,0,0,3,0,9,6,0,9,0,15,10,0,8,0,26,8,3,13,0,21,43,8,11,0,66,24,3,13,4,41,39,6,15,5,72,28,14,22,0,66,28,33,18,0,77,35,22,17,0,82,79,64,31,5,168,43,65,16,0,124,52,64,12,0,133,29,60,3,0,95,106,515,32,6,652,11,55,18,0,90,6,11,3,0,22,564,933,264,22,1778
207011155,34,10,44,0,91,8,0,5,0,14,7,3,6,0,24,3,0,14,0,17,20,3,15,0,48,21,17,21,0,51,48,15,29,5,94,62,16,24,0,109,81,32,24,0,140,134,33,38,7,207,74,38,32,3,141,89,38,36,3,164,185,127,53,8,373,154,110,27,0,298,122,121,32,0,275,112,114,6,5,239,385,1373,71,12,1833,54,171,38,0,267,15,11,3,0,33,1610,2236,526,46,4413
207011519,7,0,10,0,19,9,0,0,7,12,5,0,4,0,5,0,0,7,0,10,8,0,5,3,14,8,5,14,0,25,32,7,5,4,48,14,11,13,5,48,49,13,19,0,85,56,18,11,4,87,46,5,16,9,76,52,27,14,0,94,124,50,27,6,210,107,51,11,3,177,106,62,14,3,181,76,57,7,0,145,337,600,36,6,976,31,89,26,0,148,14,12,4,0,25,1087,998,246,57,2386
207011520,10,8,12,0,37,11,3,5,0,16,5,0,4,3,11,0,0,8,0,9,11,6,8,0,26,8,3,13,4,28,30,9,15,4,62,36,0,11,5,64,62,9,16,11,98,98,19,18,8,139,58,25,17,5,105,55,24,16,8,105,185,55,32,15,282,178,54,18,8,257,146,78,19,9,245,104,42,5,7,162,327,574,44,6,949,41,90,22,0,157,4,9,0,3,17,1376,1010,273,102,2770
207011521,20,10,25,0,60,5,0,9,0,18,5,3,10,5,16,0,3,7,0,15,23,5,16,4,48,16,7,9,0,31,43,12,17,4,77,40,16,22,3,74,44,16,37,7,100,60,32,25,8,124,43,35,25,0,106,53,29,19,0,105,145,78,44,3,275,118,67,21,3,216,96,87,25,3,209,76,71,3,0,155,273,829,74,9,1193,40,100,39,0,175,13,11,7,0,31,1126,1398,431,60,3014
207011522,29,6,23,0,69,4,3,4,0,16,9,4,11,0,17,5,3,8,0,18,14,4,6,5,22,24,9,21,0,47,43,16,18,3,76,35,17,27,9,83,42,21,39,6,115,67,34,29,9,135,57,36,21,3,117,68,34,27,7,129,144,103,49,13,302,129,115,16,0,258,117,126,21,5,279,79,73,12,0,161,347,853,53,11,1265,45,117,52,4,216,12,3,3,0,20,1269,1581,441,67,3349
207021156,65,13,13,0,92,16,0,4,0,26,11,3,9,0,23,6,6,4,3,17,61,12,19,0,88,32,9,16,0,60,166,19,25,0,207,98,36,43,9,188,85,51,51,4,194,91,67,50,3,214,53,49,31,4,140,52,64,35,0,155,119,159,67,6,355,87,165,24,6,276,60,154,26,0,239,58,124,13,0,188,134,484,23,0,641,44,82,28,0,156,25,11,5,3,43,1250,1517,491,49,3308
207021157,137,36,83,13,271,63,9,18,4,94,30,19,13,0,56,19,6,36,0,64,107,21,54,0,185,71,39,55,8,168,311,50,80,12,447,192,94,74,11,368,199,123,115,14,455,249,169,86,12,523,154,138,80,13,382,161,156,67,11,399,313,393,139,17,864,243,256,64,18,575,172,277,37,7,488,89,194,8,0,296,280,733,43,5,1064,99,191,61,9,361,50,26,12,0,91,2940,2937,1115,159,7154
207021159,67,23,29,0,111,27,4,14,0,40,16,5,12,0,36,20,0,14,0,39,51,9,15,0,77,29,20,31,6,84,182,30,33,0,248,113,46,39,5,211,123,81,59,6,272,151,85,47,12,291,73,98,33,0,209,111,104,35,0,245,188,240,60,10,495,131,239,29,5,403,121,241,22,0,379,75,191,7,0,280,261,830,42,3,1140,50,181,36,0,274,29,26,9,3,62,1831,2464,549,49,4894
207021160,60,10,20,0,88,13,0,8,0,27,15,7,11,5,32,12,7,6,0,22,54,11,11,0,76,17,23,25,0,69,171,32,23,0,226,123,47,50,7,216,115,61,72,8,262,125,70,59,6,263,67,96,38,5,207,89,95,43,0,229,141,229,75,6,449,96,201,37,3,344,77,193,29,4,302,54,169,13,0,232,156,619,32,6,802,39,109,39,0,193,23,14,6,0,48,1448,1988,593,52,4082
207021424,94,25,42,0,166,37,9,5,0,47,13,9,13,0,36,6,8,12,3,26,62,17,12,0,99,47,22,29,0,99,188,46,39,3,268,121,56,35,0,216,130,82,63,0,271,154,103,46,7,307,74,124,40,7,243,79,111,37,3,234,176,297,37,11,524,125,247,40,8,417,94,248,16,0,365,42,185,9,0,239,126,642,31,0,800,36,157,32,0,220,22,14,3,0,41,1613,2391,543,53,4609
207021425,68,23,35,0,127,30,9,9,0,46,16,8,17,0,33,16,10,9,0,34,47,14,26,0,84,37,29,25,3,103,165,53,33,4,252,122,72,57,8,252,135,104,73,7,322,124,145,54,8,325,43,131,44,6,229,78,125,53,8,268,120,296,83,10,503,108,239,44,3,394,60,241,25,4,337,46,134,8,0,184,134,436,36,0,612,56,127,27,4,215,27,14,9,0,48,1417,2203,681,67,4375
207031161,68,10,27,4,113,22,4,9,0,36,17,7,6,4,39,12,3,12,0,28,38,10,24,0,77,30,13,29,5,85,144,35,42,3,223,121,56,50,11,231,170,83,90,15,348,192,89,71,15,375,99,112,56,4,274,125,108,54,4,292,259,275,106,11,652,194,291,42,6,536,149,325,31,5,513,99,261,12,0,380,289,1140,39,0,1471,50,191,54,0,292,19,14,5,0,43,2108,3042,761,86,6001
207031162,40,6,16,0,67,11,0,0,0,16,5,4,6,3,20,5,4,8,0,13,47,7,5,0,57,20,10,21,0,53,110,14,26,0,152,75,29,25,0,135,85,35,32,4,164,86,47,27,5,163,37,68,34,0,133,61,72,35,3,169,90,163,56,11,321,72,180,25,6,284,43,172,17,0,242,36,144,3,0,186,81,491,23,0,598,25,77,31,0,128,10,0,0,3,19,959,1523,407,49,2933
207031163,134,21,76,12,238,43,9,10,5,71,43,9,27,0,79,28,9,24,0,56,84,18,55,0,161,63,28,61,0,151,175,59,56,13,298,169,65,60,17,318,171,98,75,19,361,210,110,69,26,414,134,106,57,22,313,139,95,61,5,298,295,226,94,21,637,166,207,44,7,421,134,188,20,3,348,59,154,14,3,231,194,691,33,4,920,89,120,50,0,262,39,13,7,3,63,2359,2224,889,177,5648
207031164,77,20,54,0,154,23,0,7,0,38,22,16,19,4,55,14,5,16,3,30,37,16,26,0,77,26,16,51,6,96,144,42,42,7,233,129,52,50,9,248,121,67,82,12,284,139,99,64,16,318,72,86,56,6,216,119,102,47,0,267,167,270,76,20,532,115,224,54,9,400,112,270,31,11,416,77,194,11,0,277,176,814,39,4,1040,51,138,45,0,234,14,14,10,0,32,1627,2438,779,107,4958
207031165,43,4,20,0,73,20,3,12,0,38,8,3,9,3,28,7,5,22,0,35,30,7,29,4,67,33,7,35,6,82,108,6,33,5,153,59,21,42,12,135,81,37,40,0,153,83,56,35,14,190,63,62,24,9,162,61,45,20,3,129,112,106,47,11,278,88,129,24,9,256,66,111,21,6,206,38,84,8,0,130,114,376,18,6,508,34,71,30,0,128,12,7,12,0,27,1063,1144,480,91,2776
207031166,55,12,24,0,83,24,5,0,0,34,9,3,14,0,22,5,5,9,0,18,48,3,15,0,67,38,17,17,0,75,148,18,19,0,189,91,41,30,9,164,103,65,36,3,208,106,83,44,7,240,54,73,33,4,163,56,68,27,0,155,121,208,62,10,403,68,135,22,8,232,65,144,17,5,228,27,94,9,0,131,70,313,15,0,393,36,81,28,0,141,17,7,8,0,36,1128,1355,441,51,2982
207031167,30,9,8,0,44,3,0,7,0,13,8,4,8,0,14,3,0,3,0,14,16,4,13,0,32,22,8,13,0,40,43,9,14,4,68,59,18,25,9,99,55,26,19,0,106,70,32,18,3,129,52,33,23,7,112,53,37,23,5,116,124,100,43,7,274,114,86,24,4,227,86,111,20,0,216,72,103,12,5,182,219,713,32,5,971,31,87,28,0,144,15,5,4,0,16,1068,1372,329,54,2819
208011168,30,9,6,0,41,5,0,3,0,7,8,5,0,0,15,11,0,10,0,16,32,9,10,0,41,14,0,12,0,27,78,7,21,4,109,83,12,27,3,124,127,21,34,4,189,130,33,31,3,195,84,37,34,5,153,83,30,23,0,148,181,121,50,3,357,119,136,15,3,272,108,168,22,0,304,72,149,9,0,229,308,1177,43,0,1530,52,136,38,0,228,19,19,7,0,43,1549,2067,394,30,4036
208011169,48,15,33,5,105,16,3,5,0,33,12,0,8,0,22,5,5,9,0,13,22,3,21,3,48,21,4,29,0,58,90,16,32,4,134,78,11,35,8,130,131,28,55,3,219,159,26,47,6,246,104,42,53,4,195,123,48,41,4,220,246,139,88,11,485,236,145,35,10,420,181,163,45,3,391,124,130,9,0,265,847,1793,142,9,2785,108,253,64,0,421,42,22,7,0,68,2583,2848,764,68,6259
208011170,35,17,26,3,72,11,0,8,0,16,10,6,8,0,28,10,4,6,0,21,26,7,15,4,46,25,10,10,3,49,73,17,21,3,109,59,13,39,4,113,76,27,42,6,148,116,36,52,11,212,64,44,46,0,155,75,42,50,0,163,153,134,80,8,367,148,131,31,0,303,97,202,38,0,332,76,156,12,0,251,337,1392,63,0,1796,42,157,48,0,258,26,17,13,0,48,1456,2411,596,30,4500
208011171,11,0,5,0,25,8,0,0,0,11,10,3,8,0,23,6,0,5,0,15,29,3,12,0,47,15,3,28,0,41,67,10,31,0,108,44,15,49,4,110,65,17,60,5,152,86,35,48,7,169,56,30,36,0,124,54,36,48,0,144,113,154,77,0,351,120,164,21,3,310,90,208,26,0,326,54,137,9,5,201,221,818,33,3,1070,33,80,42,0,158,3,9,8,0,23,1087,1740,549,31,3408
208011172,27,10,13,0,48,8,0,8,0,22,11,6,19,0,33,3,0,9,0,20,27,3,30,3,69,26,3,29,0,66,75,16,36,4,129,106,14,52,5,176,89,36,50,9,181,135,42,47,10,241,60,46,44,3,155,71,45,26,9,150,173,137,72,4,391,173,144,32,4,348,136,203,34,4,371,109,165,15,0,287,403,1451,72,9,1927,56,171,57,0,288,18,19,9,0,46,1710,2521,656,54,4940
208011173,28,9,14,0,56,21,3,3,0,29,15,0,8,3,21,4,0,6,0,17,31,5,24,0,52,26,5,19,0,51,89,12,28,4,126,88,7,38,3,140,130,16,39,3,192,156,24,35,4,218,84,32,33,4,152,141,45,27,3,222,212,121,56,4,392,172,130,30,0,334,178,183,29,0,386,129,144,11,0,291,435,1302,67,5,1811,67,158,54,0,277,28,6,3,0,41,2032,2216,526,35,4813
208021174,58,13,64,4,132,19,5,18,0,41,20,4,17,0,39,11,4,15,0,28,47,9,22,0,82,33,22,45,6,100,173,24,53,5,259,115,35,82,14,247,133,70,75,6,287,157,108,83,9,360,90,99,75,3,271,104,116,69,3,295,227,289,137,17,662,217,306,45,9,582,170,339,61,0,573,143,285,14,4,445,362,1605,73,4,2049,67,188,58,0,314,20,17,16,0,57,2182,3524,1020,91,6814
208021176,41,9,18,5,73,17,0,8,3,26,11,0,8,0,18,5,0,8,3,18,39,11,19,3,69,28,5,18,0,61,141,15,38,5,192,71,23,49,10,156,123,47,55,11,230,146,65,49,11,277,102,67,39,12,222,130,85,34,14,263,320,216,65,26,629,229,196,29,18,473,191,176,25,5,394,120,154,10,6,286,340,777,33,4,1158,73,107,33,7,210,32,9,3,0,48,2151,1972,548,126,4802
208021177,41,15,21,4,76,11,6,9,0,26,12,3,12,3,26,7,3,7,0,15,28,3,16,5,61,27,15,22,0,67,95,12,35,0,147,70,40,36,0,154,109,52,56,8,219,149,69,46,7,275,91,66,29,4,180,124,67,34,4,227,296,169,84,11,564,258,188,24,11,476,208,166,16,10,405,158,130,14,4,305,565,1201,53,0,1826,82,190,54,0,337,45,49,16,0,106,2378,2441,575,87,5487
208021178,42,13,20,0,73,9,8,5,0,19,12,3,9,0,27,11,0,9,0,20,33,5,10,6,48,20,5,19,3,54,135,13,30,0,178,80,15,41,8,134,113,43,51,7,216,134,64,47,4,245,78,58,41,5,178,96,68,33,3,200,221,185,84,9,493,168,191,25,5,386,175,210,25,6,414,104,171,12,0,283,352,1144,56,4,1564,55,140,46,3,246,37,28,10,0,68,1874,2352,563,64,4857
208021179,14,8,18,0,39,11,0,5,0,13,4,6,3,0,7,0,5,4,0,6,15,7,13,0,31,18,3,13,0,36,45,6,15,0,66,41,13,22,4,81,53,23,36,6,113,63,30,30,3,132,67,22,28,8,130,57,29,17,0,107,173,87,42,3,309,141,85,15,5,245,128,110,23,3,263,94,88,9,5,193,287,743,51,3,1086,39,71,31,0,141,12,18,0,0,30,1280,1351,364,48,3037
208021180,15,0,7,5,26,11,0,0,0,9,3,6,3,0,11,0,0,0,0,5,24,6,7,0,40,13,0,16,5,35,63,7,23,0,93,47,15,22,12,91,29,31,33,0,101,57,32,30,0,122,44,41,30,3,121,39,28,20,6,92,103,93,24,9,227,82,110,14,9,209,58,88,10,0,163,33,98,7,0,145,109,371,10,3,493,25,42,20,0,87,0,0,3,4,9,767,971,278,55,2072
208021181,20,9,4,0,40,6,3,0,0,5,4,0,0,0,4,3,0,3,0,7,16,3,9,0,26,9,7,9,0,30,56,4,9,8,70,44,16,34,5,94,66,29,18,9,122,78,36,27,8,141,56,34,19,0,106,49,43,16,4,117,133,110,33,3,287,103,107,16,10,233,83,126,19,0,224,59,92,0,0,161,155,537,23,6,729,31,52,25,5,114,4,7,7,0,15,998,1203,281,47,2527
208021182,17,3,22,0,47,15,4,5,0,26,7,5,6,0,16,0,3,12,0,15,24,3,12,0,46,8,3,27,0,41,69,15,17,0,97,46,28,39,5,113,76,30,52,8,165,104,46,40,6,197,66,52,44,6,157,85,58,31,10,182,185,162,56,4,412,147,144,17,3,316,129,159,21,11,318,92,130,6,0,227,193,638,33,5,873,43,86,29,5,160,11,13,0,0,28,1311,1587,474,59,3433
208021426,45,11,15,0,67,21,0,4,0,28,12,3,13,0,38,3,7,12,0,28,31,12,24,3,70,19,11,34,3,67,123,23,40,4,189,88,40,60,4,187,100,57,65,6,227,119,80,74,4,278,57,71,66,4,196,59,94,50,3,210,111,268,94,11,485,111,253,39,0,410,94,285,38,5,416,76,216,14,5,315,168,958,53,9,1179,28,137,41,0,212,19,15,7,0,39,1271,2559,740,68,4633
208021427,44,12,8,6,72,11,6,4,0,15,3,6,11,0,18,4,0,11,0,18,33,5,10,0,48,31,4,26,4,61,129,16,21,0,165,80,25,58,11,168,97,42,57,4,202,109,69,60,5,240,44,78,53,4,181,66,77,30,4,175,137,207,81,6,428,115,234,28,0,385,87,242,28,0,357,64,201,7,0,278,184,748,37,0,969,37,94,47,3,176,20,7,4,0,32,1288,2076,576,54,3993
208031183,30,3,7,0,43,7,0,4,0,9,0,0,4,0,5,7,0,4,0,10,27,3,7,0,36,9,9,8,0,25,90,5,16,0,108,51,12,17,0,79,66,30,25,0,122,71,52,24,5,150,50,54,30,0,133,39,69,31,0,139,80,194,34,4,311,48,187,18,3,259,32,175,14,0,222,24,150,7,0,189,61,479,15,0,559,14,73,10,5,101,13,9,3,0,27,729,1497,274,17,2522
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
208031185,27,3,11,0,43,13,0,9,0,21,11,0,5,0,20,7,0,4,0,10,23,8,20,0,51,24,6,23,0,56,108,7,47,0,168,95,25,55,4,172,84,32,68,0,188,102,52,55,6,217,67,57,51,0,178,71,74,33,3,180,153,187,70,0,409,127,220,28,4,379,122,184,17,0,324,81,132,6,0,223,160,382,27,4,573,38,85,48,0,172,19,17,15,3,55,1347,1478,597,27,3443
208031186,23,7,12,0,38,15,3,4,0,17,10,0,0,0,11,7,4,7,0,20,28,6,18,0,45,21,3,46,0,76,118,4,47,11,181,80,25,74,6,190,119,24,77,5,224,109,51,65,9,235,77,65,57,8,208,100,59,45,8,213,222,242,82,6,551,196,223,35,4,460,157,249,18,3,425,101,169,15,3,282,200,420,29,0,648,40,89,42,0,176,30,8,0,0,47,1642,1665,669,62,4042
208031187,11,0,4,0,19,5,0,0,0,9,3,0,0,0,6,0,0,6,0,8,19,5,10,0,34,7,4,12,0,22,60,4,11,0,83,49,14,23,4,79,31,12,27,0,78,37,34,27,0,98,19,37,22,0,80,18,41,16,3,76,50,117,27,0,200,51,141,14,0,205,33,92,5,3,135,21,77,3,0,102,29,153,6,0,191,16,45,28,0,82,7,8,0,0,21,483,785,235,14,1517
208031188,43,12,16,0,77,22,0,9,0,34,16,5,12,0,33,9,5,25,0,41,59,17,29,6,101,37,17,43,5,102,221,26,67,4,315,134,38,84,13,270,156,73,122,4,357,207,102,109,14,436,102,122,89,0,318,116,123,70,5,313,309,319,128,19,775,240,387,52,12,692,222,377,40,5,651,144,302,8,3,459,302,923,50,8,1277,68,148,69,9,288,46,17,14,0,77,2452,3000,1039,113,6608
208031189,25,0,17,0,50,8,0,6,0,9,5,5,5,0,11,5,0,9,0,13,22,3,19,4,49,21,3,32,0,59,83,3,32,0,124,83,8,47,4,147,89,46,63,8,203,80,46,54,3,185,48,52,49,3,155,57,69,38,5,171,165,203,82,9,460,154,224,28,0,414,113,271,23,3,409,71,197,14,0,275,197,641,31,3,868,30,94,43,6,169,14,12,10,0,32,1274,1882,595,44,3795
208031190,33,4,15,0,50,15,0,0,0,20,6,7,5,0,20,7,3,10,0,22,41,3,19,0,59,22,3,22,3,49,95,13,24,0,137,59,20,49,6,130,118,23,64,4,204,105,41,50,3,195,66,39,57,3,169,65,55,43,5,170,199,170,76,8,454,157,156,33,8,345,135,199,34,5,370,100,148,9,0,261,206,587,39,3,831,59,82,46,0,186,15,8,5,0,25,1503,1555,589,50,3700
208031191,20,4,6,0,29,12,0,5,0,7,11,0,4,0,13,6,0,5,0,10,15,0,11,0,30,22,0,23,0,49,73,10,17,0,109,41,18,39,0,94,51,36,40,7,132,65,40,39,0,148,29,48,32,0,117,44,59,22,0,132,73,154,58,8,294,80,164,20,3,262,70,150,17,3,242,49,121,0,0,166,106,377,15,0,500,31,71,29,0,130,12,13,0,0,25,808,1263,379,39,2492
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,37,4,12,0,54,12,0,3,0,21,8,4,12,0,21,12,4,13,0,25,21,4,18,0,42,36,11,39,0,84,130,18,39,3,191,104,26,69,9,206,150,44,93,3,291,159,65,97,7,323,104,77,67,6,256,117,87,53,9,263,229,249,101,9,589,201,318,58,3,575,164,320,33,0,527,138,244,17,5,402,310,1203,65,3,1575,45,163,58,5,272,22,15,9,3,60,1999,2863,858,71,5783
208041194,16,14,17,0,43,15,0,7,0,20,5,3,17,0,29,4,0,13,0,24,20,5,18,0,49,20,4,19,4,42,71,11,27,5,113,60,15,50,5,123,82,22,49,6,153,98,38,46,15,193,76,44,32,11,159,116,49,38,7,214,266,118,87,18,491,224,104,20,10,363,211,167,39,12,426,143,120,19,3,284,623,1425,96,8,2146,67,176,68,9,314,25,26,3,4,56,2147,2333,659,109,5248
208041195,36,13,19,3,72,13,0,8,0,17,7,0,10,0,19,5,3,11,6,17,42,6,21,7,73,27,6,28,3,66,109,10,22,9,150,96,13,33,12,156,99,37,40,8,185,153,47,52,10,260,102,49,42,8,197,106,61,46,11,221,258,148,90,19,513,215,209,30,8,460,136,227,36,0,402,98,166,18,4,283,463,1635,88,11,2196,59,161,41,0,272,25,15,7,0,41,2055,2797,641,107,5595
209011196,28,6,11,0,43,8,5,0,0,9,6,3,3,0,18,12,0,7,0,15,33,3,13,0,49,28,7,33,0,65,102,22,37,3,158,86,46,40,4,173,81,51,36,3,169,106,79,35,7,228,50,73,32,7,157,50,88,39,3,187,89,165,50,4,316,83,158,29,3,265,43,148,19,0,210,31,93,4,0,130,46,247,11,3,308,21,69,27,4,119,29,12,9,0,42,911,1267,437,48,2671
209011197,44,7,12,0,64,18,5,4,0,26,11,0,12,0,22,8,0,18,0,30,52,8,18,0,78,35,9,42,3,92,187,16,42,0,242,149,26,75,4,253,174,71,78,3,332,232,78,90,8,406,114,96,73,4,276,111,133,49,9,306,247,367,106,8,724,181,374,59,9,620,158,389,35,4,591,124,312,15,0,445,230,860,25,0,1123,54,160,51,0,272,35,10,4,0,59,2169,2924,800,60,5951
209011198,28,10,10,0,50,13,0,3,0,18,9,4,7,0,20,3,0,4,0,13,42,3,12,0,55,18,4,30,0,49,104,15,29,0,149,80,11,33,7,133,114,50,51,11,215,105,51,43,11,205,77,53,41,3,178,97,62,41,7,204,218,207,87,0,519,179,188,27,6,400,146,228,28,4,408,115,194,5,0,317,220,862,23,3,1115,49,97,44,0,193,17,10,10,0,38,1628,2035,539,59,4266
209011199,31,3,22,0,56,7,3,8,0,19,4,8,27,0,38,7,6,21,3,41,25,10,44,0,79,19,14,62,0,96,105,34,69,14,217,59,36,77,15,192,50,61,73,9,194,72,76,84,14,244,61,79,51,11,202,74,88,53,10,215,195,196,76,20,480,170,161,23,6,362,134,168,16,5,329,90,117,11,0,222,169,281,28,0,472,56,80,42,0,176,15,19,17,6,51,1337,1439,798,117,3688
209011200,12,4,7,3,28,11,6,5,0,18,4,0,6,0,12,10,0,9,0,14,31,3,16,0,48,16,4,15,3,40,66,11,21,0,102,59,13,33,3,115,76,14,42,3,139,77,36,29,5,147,59,38,21,5,126,66,53,31,0,148,158,105,65,7,336,150,125,24,8,303,126,141,21,3,292,87,130,5,4,224,264,801,43,9,1112,43,82,28,0,158,19,7,3,0,29,1329,1580,426,47,3388
209011201,16,10,6,0,32,5,0,0,0,8,3,0,7,0,10,3,0,4,0,12,11,3,5,0,22,3,0,5,0,14,33,7,10,0,48,31,6,9,0,46,51,15,15,0,74,62,17,7,3,93,36,15,13,0,68,38,22,18,3,87,90,62,29,5,185,71,77,14,0,159,73,84,13,0,171,49,69,4,0,121,215,675,29,0,929,18,83,14,0,117,20,9,0,0,26,847,1144,210,20,2220
209011202,34,9,9,0,55,16,0,0,0,22,18,4,10,0,29,5,0,10,0,22,23,3,11,0,43,23,4,33,4,67,139,9,43,4,191,108,20,68,9,206,148,18,70,4,243,169,56,67,5,300,101,59,61,5,226,95,75,59,0,232,213,248,93,6,557,206,302,41,11,561,133,279,26,3,435,95,219,10,6,333,196,744,31,0,973,47,112,59,0,224,27,14,5,0,44,1786,2181,730,60,4763
209011203,45,6,12,0,64,19,4,4,0,22,8,3,8,0,16,4,0,16,6,22,52,4,20,0,75,29,11,42,0,79,150,21,46,0,214,110,27,60,0,203,156,66,80,4,309,132,90,74,8,311,96,94,75,0,269,86,132,53,0,284,173,285,112,13,585,163,328,39,9,540,123,373,24,0,518,81,256,10,4,360,195,791,32,0,1018,63,153,50,3,268,28,11,6,0,48,1721,2670,763,49,5213
209011204,29,9,5,0,37,11,0,7,0,13,8,0,5,0,16,4,0,5,0,15,21,0,12,0,34,19,9,17,0,43,89,7,18,4,119,57,7,45,6,117,71,26,54,0,154,86,46,34,4,171,48,55,33,0,135,36,61,33,7,133,106,164,42,6,317,100,172,33,3,306,68,183,14,0,267,75,117,11,0,201,103,281,16,3,403,28,67,30,0,127,19,10,6,4,36,963,1212,417,37,2637
209021205,23,7,11,0,50,14,0,0,0,18,11,3,3,0,19,0,4,5,0,15,32,13,10,0,58,26,10,19,3,53,101,22,32,0,155,77,32,29,4,139,70,55,26,7,166,91,64,31,4,189,52,61,29,4,146,52,67,26,7,153,97,127,40,6,269,72,121,20,3,211,69,119,6,0,193,30,80,3,0,117,96,346,17,0,462,31,62,27,0,120,10,6,0,0,19,949,1191,338,63,2547
