SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
211011258,26,21,15,0,11,0,69,9,5,4,0,0,0,20,9,3,7,4,0,0,24,3,7,16,0,0,0,33,12,9,23,0,11,0,51,13,12,10,4,3,0,49,24,11,21,0,6,0,58,12,32,30,3,3,0,85,20,28,24,8,11,0,87,9,38,27,0,4,0,86,21,35,22,5,4,0,83,24,73,31,3,8,0,136,7,34,19,7,3,0,75,17,38,23,0,0,0,84,27,61,35,6,9,6,140,54,130,53,5,11,0,251,12,32,17,5,3,0,71,8,18,13,0,0,0,40,23,40,37,3,10,0,116,327,627,429,50,99,7,1545
211011259,24,19,20,4,6,0,79,6,4,4,0,0,0,14,16,4,7,0,0,0,29,9,7,6,0,0,0,20,10,10,5,3,3,0,36,15,16,11,0,3,0,43,20,31,19,0,3,0,75,7,15,35,0,9,0,71,22,52,17,6,7,0,108,17,35,22,0,11,0,85,22,42,5,4,4,0,72,35,101,29,7,11,0,184,17,59,11,3,11,0,99,28,61,5,0,0,0,101,32,109,24,7,5,0,172,57,188,42,9,9,0,302,17,45,12,0,0,0,74,12,36,5,0,0,0,51,28,50,15,7,9,0,110,395,875,306,62,92,8,1740
211011260,35,26,36,0,5,0,113,7,6,5,0,0,0,20,18,9,7,0,3,0,32,11,9,16,3,3,0,38,17,10,17,0,8,0,44,13,9,16,0,6,0,52,29,28,24,0,10,0,93,19,30,29,0,11,4,92,21,31,20,0,6,0,79,18,33,34,6,7,0,111,12,26,24,6,6,0,65,36,97,52,10,14,3,204,23,54,18,0,5,0,98,18,57,28,8,3,0,114,31,79,34,12,0,0,150,56,181,74,3,6,0,329,17,64,23,3,4,0,115,14,47,30,8,4,0,92,25,53,27,0,7,3,121,414,838,525,58,123,13,1965
211011446,25,15,15,3,8,3,68,17,5,12,0,5,0,32,14,17,9,0,13,3,47,10,11,6,6,0,0,34,18,10,17,4,8,0,64,28,25,24,11,18,3,111,41,47,28,8,22,0,144,67,77,39,13,21,0,215,69,91,31,16,29,0,234,62,108,33,21,22,0,246,69,112,34,6,17,3,241,126,175,43,15,12,0,374,75,117,16,3,6,4,217,67,104,17,4,10,0,194,97,134,29,0,4,0,266,66,117,22,5,12,0,224,20,29,9,3,3,0,70,6,18,11,0,0,0,45,45,57,27,8,15,0,149,910,1272,421,141,217,21,2984
211011447,13,8,11,0,8,0,43,6,3,3,0,3,0,14,10,0,7,0,4,0,25,7,7,9,4,3,0,25,13,12,10,0,3,0,44,20,19,14,7,11,0,68,31,33,21,3,17,0,105,29,49,16,14,8,0,114,33,67,27,10,20,0,161,27,70,21,10,14,0,138,37,60,20,7,12,0,140,59,98,42,9,10,5,225,36,67,13,7,4,0,124,36,63,11,0,9,0,120,54,83,20,11,9,0,176,44,88,32,5,13,0,178,9,18,8,3,0,0,39,11,23,10,0,0,0,42,17,35,19,5,0,0,77,506,808,299,97,150,14,1868
211011448,24,20,22,3,7,0,83,12,0,7,0,0,0,24,8,3,11,0,0,0,29,12,0,4,0,7,0,23,11,5,22,0,0,0,43,19,20,25,8,12,0,90,27,40,26,9,21,0,124,40,49,31,15,15,0,136,25,59,36,14,16,0,155,29,78,32,10,18,0,162,35,82,26,3,9,7,159,71,136,41,4,18,0,272,34,103,24,3,6,0,168,41,70,12,4,4,0,133,55,135,43,8,8,0,248,57,111,37,4,8,5,220,7,29,11,5,4,0,48,7,21,4,0,0,0,37,28,42,22,9,13,0,109,535,1012,429,104,157,20,2256
211011449,5,7,3,0,6,0,19,3,0,0,0,0,0,7,6,0,0,5,0,0,10,4,4,0,0,0,0,8,11,3,9,0,4,0,24,0,9,4,0,6,0,15,3,10,9,4,5,0,30,7,17,3,0,5,0,38,10,24,10,5,3,0,47,19,25,13,4,3,0,64,10,35,10,0,4,0,53,23,44,14,5,6,0,93,13,31,4,4,0,0,46,9,21,0,0,0,0,29,28,48,4,6,8,0,86,16,28,5,0,0,0,62,3,16,6,0,0,0,26,0,5,3,0,0,0,9,9,15,6,3,5,0,39,193,330,106,35,48,6,722
211021261,35,16,31,8,6,0,92,0,3,5,0,0,0,15,8,11,11,0,0,0,30,8,7,12,4,0,0,24,9,10,12,5,3,0,38,10,21,20,3,0,0,51,15,22,23,3,4,0,62,18,18,17,6,8,0,69,19,32,18,10,5,0,78,9,22,17,6,5,0,59,9,22,16,0,5,0,51,33,69,53,0,5,0,156,22,40,15,0,0,0,69,20,45,19,0,4,0,87,32,58,33,7,3,0,136,55,199,81,5,7,3,349,41,114,49,10,9,0,223,34,142,65,9,11,0,253,30,62,48,6,9,4,161,403,912,538,69,90,8,2016
211021262,21,21,21,0,6,0,70,3,0,6,0,0,0,16,13,4,10,0,0,0,22,0,5,6,0,0,0,17,7,13,17,0,3,0,37,10,13,16,3,0,0,36,17,23,15,0,9,0,61,17,16,19,6,3,0,57,6,14,24,4,0,0,53,16,26,16,0,3,0,64,11,26,12,0,0,0,44,13,71,42,8,6,0,138,13,29,6,6,3,0,60,16,28,18,0,0,0,63,22,44,25,9,6,0,101,35,117,43,6,5,6,211,28,61,25,3,0,0,120,25,87,49,4,3,0,162,24,37,31,3,7,0,104,289,628,396,52,61,6,1439
211031263,21,13,10,3,4,0,49,4,6,3,0,0,0,18,14,11,4,5,7,3,31,4,6,11,0,8,0,34,14,15,17,0,13,0,50,15,13,13,3,12,0,58,23,30,27,6,9,0,93,27,39,25,15,11,0,110,29,56,27,8,8,0,123,15,60,31,7,8,0,133,27,57,10,10,3,0,107,59,109,31,12,5,4,219,30,65,20,0,3,0,121,35,50,8,3,3,0,103,35,85,27,3,4,0,159,46,79,30,10,3,3,170,10,23,5,0,0,0,42,5,14,10,0,0,0,29,20,37,15,6,9,0,78,426,767,319,91,107,19,1720
211031265,31,22,26,3,15,0,93,8,3,11,0,0,0,24,14,18,23,0,5,0,63,5,8,13,6,7,0,40,18,19,17,4,8,0,66,15,24,34,9,11,0,89,27,36,48,4,12,5,134,26,48,41,7,12,0,131,27,41,39,10,11,5,134,39,87,39,11,16,0,190,31,71,25,3,9,0,145,39,128,57,10,9,0,243,29,75,27,5,3,3,148,33,85,18,6,8,0,146,62,180,45,11,10,5,314,96,245,87,9,6,0,452,25,84,24,0,4,0,144,15,41,17,5,0,0,79,38,68,37,0,10,4,156,580,1283,630,110,160,20,2784
211031266,20,28,8,3,0,0,71,13,0,0,3,3,0,15,3,6,4,0,4,0,25,7,5,9,0,5,0,20,19,6,6,0,5,0,43,14,8,10,6,7,0,54,26,33,15,3,9,5,88,33,41,22,7,8,0,104,35,51,9,7,3,4,118,33,49,17,10,13,0,126,25,57,13,0,4,0,100,54,108,30,13,8,0,209,47,67,8,3,7,0,136,41,61,8,3,6,0,124,52,94,13,8,6,0,173,78,143,29,13,10,0,267,13,50,9,3,4,0,72,10,36,0,3,0,6,60,28,55,17,4,7,0,117,568,906,239,90,113,19,1934
211031267,20,22,19,0,7,0,77,6,6,5,0,0,0,23,10,10,10,0,5,0,41,9,13,14,0,3,0,46,10,18,13,0,7,0,48,17,29,11,5,5,0,70,22,34,23,0,9,0,97,26,47,23,4,12,0,109,36,82,25,9,14,0,169,34,87,35,14,15,0,186,22,75,15,8,8,0,135,68,144,53,16,19,3,306,44,101,17,10,5,0,173,35,103,21,3,7,0,166,60,182,27,5,3,4,276,81,261,37,9,8,0,398,31,72,20,4,3,0,133,20,54,10,0,0,0,87,29,47,34,8,8,0,128,596,1388,414,105,144,14,2663
211031268,19,14,14,6,3,0,55,3,0,0,0,0,0,8,14,3,6,0,3,0,30,9,4,6,0,0,0,22,8,0,9,0,4,0,22,8,8,10,0,3,0,32,15,22,13,5,6,0,58,9,22,16,4,3,0,55,10,37,9,4,3,0,58,9,33,19,3,6,0,67,14,43,8,0,9,0,72,27,57,33,4,8,0,132,14,40,5,3,6,0,68,19,40,11,5,0,0,69,30,86,18,4,0,0,138,54,145,38,9,7,0,252,15,48,18,0,4,0,85,10,32,20,0,0,0,55,13,40,16,5,10,0,86,284,682,273,45,76,5,1366
211031450,40,12,3,0,5,0,65,6,0,0,0,7,0,19,3,0,6,3,7,0,18,6,7,0,0,9,0,19,14,7,11,6,5,0,44,17,19,9,7,17,0,68,15,30,16,8,13,0,89,29,50,19,22,23,5,134,45,50,16,15,6,4,144,40,73,26,16,15,0,173,42,79,8,13,8,0,153,76,132,30,16,10,0,262,52,73,7,4,4,0,153,50,79,7,3,5,0,147,65,87,15,3,5,3,174,66,98,15,4,0,0,189,12,19,8,0,0,0,44,9,12,0,0,0,0,27,23,29,13,5,10,3,76,623,854,223,126,150,19,1998
211031451,29,13,7,4,5,0,56,3,3,3,0,5,0,20,8,4,5,3,3,0,26,5,7,4,0,0,0,16,8,22,10,0,4,0,46,11,19,7,3,0,0,46,19,21,22,5,11,0,77,18,39,20,8,9,0,94,18,40,13,0,13,0,88,26,54,15,9,9,0,121,28,57,16,4,4,0,110,53,87,42,7,4,0,189,36,68,8,4,3,0,123,38,74,14,3,3,0,136,67,112,15,8,5,3,201,57,141,39,4,6,0,254,16,39,15,7,4,0,79,6,19,11,0,0,0,50,14,35,15,7,11,0,79,463,852,289,95,102,11,1810
211031452,7,5,3,0,9,0,25,6,0,0,0,0,0,10,4,3,6,0,0,0,12,3,4,4,0,5,0,17,5,3,6,0,5,0,13,5,10,7,9,0,0,32,4,3,8,5,0,0,21,5,16,5,3,6,0,33,7,22,8,4,4,0,44,6,27,12,5,3,0,51,16,22,4,7,3,0,52,23,44,8,0,0,0,86,14,23,10,0,0,0,42,9,29,6,3,3,0,57,26,44,4,5,7,0,78,25,38,5,0,0,0,76,8,24,8,0,0,0,33,0,14,0,0,0,0,15,13,17,8,3,5,0,39,190,340,117,46,48,4,737
211041269,25,23,18,0,5,0,68,3,8,3,0,0,0,16,0,4,0,0,0,0,12,0,7,4,0,0,0,18,5,10,4,5,3,0,28,7,11,8,0,0,0,31,9,17,16,0,10,0,51,7,24,14,0,5,0,58,10,28,13,0,6,0,65,18,34,10,5,11,0,73,6,29,3,3,0,0,43,24,55,24,4,5,0,112,7,29,5,3,5,0,51,10,31,14,3,4,0,61,26,64,14,3,9,0,109,49,115,17,4,10,0,203,16,44,15,0,3,0,79,6,36,7,0,0,0,52,13,21,25,0,8,0,69,251,580,220,44,91,6,1196
211041270,26,32,17,0,7,0,88,8,6,7,0,0,0,25,9,6,6,0,9,0,29,8,4,8,0,4,0,25,13,10,12,0,4,0,40,6,20,18,7,8,0,54,24,21,12,5,10,0,79,12,32,15,0,11,0,71,26,40,21,4,7,0,98,28,58,16,5,4,4,103,11,48,8,3,10,0,81,40,108,33,5,8,5,201,25,50,10,0,3,0,87,22,65,10,4,5,0,106,40,94,27,4,3,0,167,86,233,43,14,3,3,389,34,86,23,0,0,0,146,24,61,12,3,4,0,106,16,46,25,6,5,0,98,467,1031,327,60,94,13,1996
211041271,19,15,9,3,7,0,55,3,3,0,0,3,0,9,10,4,5,0,0,0,22,4,4,6,4,0,0,18,10,7,0,0,3,0,17,11,10,6,5,0,0,34,14,19,6,6,3,4,56,11,29,17,0,3,0,62,12,34,8,8,8,0,73,17,36,15,5,5,0,77,7,46,8,0,0,0,68,27,68,13,7,8,0,129,11,34,4,3,4,0,59,21,53,11,8,6,0,86,29,74,13,0,9,0,125,57,156,20,8,10,0,255,21,54,9,0,0,0,88,17,42,10,0,0,0,70,21,40,9,0,0,0,73,324,736,189,65,74,13,1392
211041272,19,23,12,0,5,0,63,3,8,7,0,4,0,14,4,0,7,0,0,0,9,9,9,9,0,4,0,25,6,6,4,4,6,0,26,3,18,10,0,4,0,30,8,22,9,0,3,0,44,5,23,14,0,0,0,44,7,23,25,8,3,0,57,5,31,12,4,9,0,63,13,32,13,6,3,0,67,23,73,25,0,6,0,124,12,35,15,0,0,0,62,16,67,12,0,7,0,100,31,87,20,6,13,0,150,37,192,33,12,8,0,287,11,70,8,4,4,0,100,10,51,10,3,0,0,72,11,47,19,8,8,0,94,229,813,249,62,79,10,1434
211041273,26,22,29,0,7,0,84,6,7,13,0,0,0,24,3,4,10,0,0,0,16,3,4,8,0,0,0,17,13,7,3,0,0,0,24,8,0,10,3,0,0,25,18,18,13,3,9,0,59,8,17,14,3,3,0,50,4,7,16,3,3,0,39,11,16,10,4,6,0,43,16,16,8,0,0,0,44,18,42,35,5,4,0,112,9,26,10,0,8,0,60,15,28,18,5,3,0,65,17,54,21,3,8,0,99,42,156,45,12,10,0,262,32,72,16,8,3,0,139,18,51,12,4,0,0,82,20,31,23,5,9,0,88,279,588,310,62,84,6,1327
211051274,24,18,8,6,8,0,65,13,0,4,0,0,0,17,8,3,4,0,7,0,29,11,7,11,0,3,0,28,15,9,4,7,8,0,44,10,20,15,5,5,0,55,32,36,25,4,12,0,107,20,46,27,8,17,0,128,24,56,18,3,6,0,108,33,55,21,13,9,0,135,23,64,17,11,5,0,116,42,76,42,5,10,0,184,38,65,12,11,3,0,119,30,52,8,4,5,0,99,44,85,14,5,0,0,147,37,105,22,4,3,0,167,21,27,7,0,0,0,68,15,20,6,0,0,0,44,21,32,21,9,9,0,92,473,772,287,102,113,4,1751
211051275,15,8,17,5,6,0,44,5,4,0,0,0,0,11,10,5,5,0,0,0,26,5,6,4,0,3,0,13,12,9,6,0,7,0,30,7,13,12,0,0,0,41,5,20,20,3,17,0,57,19,27,20,4,11,0,78,24,42,19,12,3,0,92,21,49,20,10,10,0,108,35,61,21,3,4,0,120,49,96,29,7,13,0,190,47,72,12,9,8,0,138,35,69,10,4,0,0,121,47,149,31,3,0,3,240,59,145,36,6,3,4,246,14,25,17,0,0,0,59,8,15,10,0,0,0,36,25,49,27,8,9,0,110,427,850,321,77,84,8,1767
211051276,26,14,12,4,7,0,67,4,0,8,0,0,0,12,21,5,4,3,5,0,40,19,9,3,3,11,0,43,17,11,11,3,13,0,52,23,20,18,7,4,0,71,42,38,33,7,16,0,136,29,51,19,12,18,0,138,36,47,23,11,12,0,132,53,84,28,9,15,0,192,42,66,11,7,7,0,136,54,116,26,17,7,0,222,26,51,17,5,4,0,102,25,44,6,4,3,0,80,29,84,17,0,7,0,136,52,85,27,6,4,0,172,14,20,3,4,0,0,42,16,23,7,4,3,0,49,38,43,10,3,9,0,110,569,804,292,108,134,11,1916
211051277,15,11,10,0,4,0,42,3,3,4,0,0,0,10,5,4,4,0,3,0,23,8,0,0,4,5,0,17,4,4,6,0,4,0,25,18,15,8,0,9,0,49,14,20,5,9,9,0,68,13,23,8,14,7,0,62,18,27,9,11,13,0,73,23,51,13,9,6,0,107,29,65,12,6,4,0,110,52,100,19,8,3,0,178,37,60,8,5,3,0,118,29,38,6,5,3,0,87,48,77,10,0,4,3,145,30,58,9,3,7,0,109,22,26,8,0,0,0,55,3,10,7,0,0,0,25,27,34,25,8,3,0,92,399,628,176,83,95,14,1392
211051278,31,24,29,0,15,0,98,11,0,4,3,3,0,22,19,6,12,3,4,0,39,12,10,16,3,0,0,46,27,15,18,3,7,0,72,23,27,30,10,16,0,92,35,32,28,5,14,0,117,40,61,42,10,18,0,172,50,87,43,11,19,4,211,48,116,40,16,17,0,245,52,117,25,8,14,0,214,108,144,55,12,14,3,341,49,84,18,9,4,0,164,54,78,19,5,8,0,169,79,124,32,14,5,0,256,83,163,49,5,6,0,310,29,38,18,3,0,0,98,17,27,17,0,0,0,60,53,58,47,9,9,0,183,822,1202,542,144,184,20,2913
211051279,22,6,8,0,0,3,34,3,5,0,0,0,0,10,6,6,7,0,0,0,15,11,0,0,0,0,0,9,6,0,0,0,0,0,7,3,7,6,3,0,0,23,11,11,19,4,3,0,46,16,16,14,4,4,0,54,10,22,13,0,8,0,49,9,30,15,0,4,0,57,16,19,10,8,0,0,49,21,40,25,4,3,0,91,8,27,3,5,0,3,49,11,25,7,5,4,0,38,13,40,16,0,0,0,69,25,54,17,6,6,0,106,9,16,9,0,0,0,38,8,12,6,0,0,0,23,23,20,10,3,3,0,56,217,348,165,43,38,6,817
211051280,11,8,5,0,3,0,28,4,6,4,0,0,0,11,5,5,6,4,3,0,21,7,4,8,0,3,0,15,6,8,5,0,0,0,20,10,9,13,6,0,0,39,8,20,7,4,4,0,44,16,27,17,4,0,0,71,17,37,21,8,8,0,78,14,47,13,4,10,0,86,8,43,9,5,0,0,66,22,69,28,4,4,0,126,17,40,10,0,0,0,70,20,37,9,0,0,0,64,29,83,23,5,4,0,138,35,70,17,5,4,0,121,7,17,3,0,0,0,25,8,21,6,0,0,0,39,28,23,12,5,5,0,77,272,558,207,43,52,0,1127
211051281,32,17,19,6,4,0,87,11,6,6,0,3,0,35,9,12,12,8,6,0,45,8,10,8,3,9,0,36,17,11,25,0,12,0,74,24,27,28,7,15,0,103,38,36,33,6,20,0,142,35,69,31,3,28,0,164,45,91,26,14,20,4,196,56,98,63,14,16,3,252,67,136,30,10,16,0,263,107,208,55,23,20,0,407,83,140,21,7,6,0,258,68,124,27,3,6,3,223,101,208,48,12,16,0,380,84,200,53,8,3,5,353,30,46,20,0,0,0,102,11,30,17,0,0,0,56,52,57,43,11,15,0,179,870,1542,562,136,224,25,3360
211051282,22,16,9,7,12,0,62,0,3,0,0,0,0,11,13,8,3,0,5,0,25,10,5,9,0,5,0,25,11,11,0,9,3,0,29,18,12,9,3,8,0,53,24,30,21,9,10,0,83,30,35,13,4,7,0,86,24,39,27,4,5,0,91,17,41,18,6,10,0,97,23,51,10,5,5,0,89,62,78,20,5,14,0,188,21,40,8,4,10,0,73,24,49,15,5,5,0,93,36,69,25,7,9,0,151,74,103,39,0,3,0,220,20,36,10,0,5,0,74,15,24,9,0,0,0,47,18,30,10,9,4,0,68,459,675,258,69,97,9,1571
211051283,14,8,13,0,4,4,49,3,0,5,0,6,0,15,16,4,13,0,3,0,34,10,4,8,0,5,0,22,7,11,16,3,6,0,41,12,16,20,3,3,0,57,16,21,16,4,9,4,75,20,40,21,9,8,0,94,27,39,25,6,14,0,114,27,73,24,11,9,3,149,26,79,19,0,3,0,125,44,106,44,10,7,0,213,39,40,7,3,7,3,99,48,56,11,8,0,0,121,42,96,23,4,0,0,169,49,90,28,8,8,0,169,11,22,6,3,3,0,44,11,13,4,0,0,0,27,25,36,25,3,11,6,104,434,761,332,81,98,21,1723
211051284,19,14,11,0,4,0,56,14,0,6,0,3,0,23,16,7,10,0,6,0,27,8,6,6,5,5,0,28,16,11,11,3,8,0,48,16,19,16,0,9,0,52,26,34,12,9,12,0,84,19,45,27,11,9,0,115,17,54,22,7,12,0,114,29,63,21,7,16,0,140,23,66,9,3,4,0,109,49,98,28,10,8,0,191,33,65,9,0,4,0,111,32,47,14,3,0,0,93,45,90,12,9,7,0,162,47,80,25,8,6,0,167,9,29,6,0,0,0,43,8,12,4,0,5,0,24,30,39,18,4,10,0,102,437,783,268,79,119,10,1698
211051285,18,10,11,7,3,0,53,7,0,3,0,4,0,13,8,3,10,0,0,0,23,6,0,3,5,0,0,18,9,14,3,0,3,0,34,7,17,13,0,3,0,42,20,18,9,3,9,0,61,8,32,23,8,6,0,76,21,32,26,9,7,0,90,30,43,15,3,10,0,97,23,59,5,5,6,0,96,46,80,30,3,6,0,163,19,27,3,0,0,0,55,20,28,9,0,0,0,53,33,66,15,4,0,0,121,34,72,30,0,7,0,140,12,22,16,3,3,0,49,8,13,13,0,0,0,37,22,38,28,3,10,0,101,346,585,260,56,76,8,1325
211051286,33,9,9,5,10,0,69,8,3,4,5,6,0,26,18,4,9,5,7,0,43,24,10,5,0,12,0,52,27,19,18,9,21,0,96,33,32,32,10,21,0,127,53,53,29,18,17,3,169,53,80,29,31,20,0,219,54,98,23,23,14,7,219,72,129,26,24,10,3,267,57,107,29,12,10,3,221,108,129,28,18,9,0,294,35,73,10,11,0,0,129,28,50,9,5,3,0,91,51,67,24,11,5,0,152,43,55,25,7,3,0,145,15,18,18,0,0,0,51,18,0,3,0,0,0,28,40,45,37,10,23,0,151,781,997,367,196,184,18,2548
212011289,30,20,22,0,4,0,78,13,11,11,4,4,0,37,21,5,14,0,10,0,51,8,16,8,0,5,0,37,21,15,10,0,6,0,46,35,39,31,13,20,0,129,34,54,38,12,27,0,165,59,81,43,11,21,0,212,39,87,30,19,9,0,190,49,107,36,14,15,0,218,59,116,34,11,8,0,226,96,174,66,14,11,0,366,52,103,20,8,5,0,185,33,79,30,5,6,0,144,73,162,51,10,9,0,298,72,172,60,8,6,0,317,36,54,24,4,3,0,117,18,43,25,3,4,0,88,58,62,60,9,9,0,198,801,1404,597,130,169,10,3108
212011546,17,31,14,4,9,0,79,3,9,6,0,0,0,18,12,5,4,4,4,0,29,14,8,6,0,13,0,44,19,18,11,3,3,0,62,22,25,23,3,7,0,77,26,44,30,11,22,0,135,45,62,30,12,21,3,176,67,126,37,8,16,0,254,122,213,43,17,24,0,418,101,218,42,13,15,7,394,131,315,74,20,23,7,568,78,178,37,0,0,0,293,51,133,28,0,3,0,221,61,165,48,8,8,0,298,72,188,62,8,19,0,347,24,57,23,0,4,0,112,14,54,19,0,0,0,88,55,98,37,12,15,0,221,929,1949,571,142,216,22,3831
212011547,12,8,10,0,0,0,34,0,0,0,0,0,0,7,10,0,3,0,0,0,17,3,4,4,0,0,0,17,11,9,11,0,0,0,25,20,10,15,5,7,0,56,16,35,13,0,4,0,76,24,25,10,6,8,0,78,19,49,18,0,7,0,96,37,62,27,3,6,0,140,40,56,15,8,0,0,118,54,88,36,9,7,0,191,20,43,8,0,4,0,77,14,44,7,0,4,0,70,25,60,18,4,3,0,114,30,95,26,5,7,0,155,19,20,12,0,0,0,44,12,11,5,0,0,0,37,19,30,21,9,12,0,82,394,646,264,44,76,10,1430
212011548,8,12,11,3,5,0,28,0,0,0,0,0,0,7,9,0,3,0,0,0,18,7,9,5,5,0,0,19,16,12,7,0,0,0,39,12,16,9,7,7,0,45,24,27,10,0,11,0,77,30,40,15,9,7,0,104,27,56,19,7,3,0,110,40,81,24,15,5,0,164,50,88,13,5,4,0,164,58,132,24,8,5,0,219,56,67,4,0,3,0,132,24,41,6,0,5,0,77,43,48,11,5,11,0,118,29,64,13,4,0,0,116,13,13,9,4,0,0,39,9,14,3,0,5,0,25,34,40,18,7,4,3,104,484,759,210,68,75,9,1612
212011549,17,10,6,7,5,3,46,7,5,3,0,0,0,13,4,7,3,0,4,0,24,5,6,4,0,10,0,28,13,8,9,3,6,0,34,27,17,11,9,15,0,84,27,49,15,16,15,0,120,50,89,18,18,27,7,209,54,126,33,16,18,4,247,79,157,21,26,13,0,294,85,156,21,14,9,0,284,81,160,35,13,6,4,307,41,67,21,8,5,3,143,19,48,0,6,6,0,82,25,48,13,3,9,0,93,25,47,10,0,0,0,84,6,12,3,0,6,0,26,4,18,3,0,0,0,33,31,42,8,11,9,0,108,612,1066,246,158,155,23,2262
212011550,7,9,0,0,0,0,20,4,0,0,0,0,0,4,7,3,0,0,0,0,12,4,3,0,0,0,0,8,4,8,0,4,3,0,15,0,3,0,4,0,0,14,9,12,3,3,8,0,40,13,37,8,11,9,0,78,20,49,15,4,6,0,99,27,75,15,9,3,3,136,23,69,9,8,4,0,118,46,87,19,3,3,0,160,34,72,10,6,5,0,117,17,42,0,0,5,0,60,25,58,9,5,0,0,94,21,44,9,0,0,0,84,12,4,3,0,0,0,21,9,16,0,0,0,0,21,10,43,6,0,5,0,65,288,619,120,64,59,11,1163
212011551,4,0,0,0,0,0,10,0,0,0,0,0,0,3,8,4,0,0,0,0,10,6,5,4,0,0,0,16,4,4,5,0,4,0,15,10,0,0,3,11,0,29,9,17,5,5,10,0,42,15,18,6,6,8,0,58,24,47,15,6,6,0,102,24,37,4,3,10,0,80,10,28,5,4,0,0,47,13,21,5,0,3,0,54,6,10,0,4,0,0,20,6,6,0,0,0,0,10,8,13,3,0,0,0,18,0,5,6,5,0,0,17,0,6,4,0,0,0,9,0,5,0,0,0,0,3,22,10,9,0,0,0,40,168,234,75,45,56,12,588
