SA1_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
20701152105,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,0,19,0,7,0,0,0,0,0,0,0,18,7,18,4,0,0,0,0,0,0,32,4,17,0,0,0,0,0,0,0,25,3,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,54,11,4,9,4,0,0,0,117,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,19,4,13,0,0,4,0,0,0,0,20,6,13,0,0,5,0,0,0,0,32,7,15,0,0,3,0,0,0,0,28,0,0,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,64,0,9,26,4,0,4,0,124
20701152106,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12,0,16,5,0,6,0,0,0,5,25,11,14,0,4,0,0,0,0,0,26,12,10,4,0,3,5,0,0,0,24,9,8,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,45,11,6,7,10,4,4,0,129,0,0,0,3,0,6,0,0,0,7,0,9,0,0,0,0,0,0,0,8,0,14,0,5,3,0,0,0,0,20,9,19,0,0,0,0,0,0,0,42,15,10,0,0,8,0,0,0,0,35,4,0,0,0,8,0,0,0,0,24,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,48,0,11,24,10,0,0,4,142
20701152107,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,12,0,0,3,3,0,0,0,20,3,4,0,0,0,0,0,0,0,9,4,11,0,0,0,0,0,0,0,13,3,10,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,38,3,5,6,8,0,0,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,0,0,16,6,4,0,0,0,0,0,0,0,9,5,0,0,0,4,3,0,0,0,17,4,5,0,0,3,0,0,0,0,16,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,24,0,0,16,10,0,3,0,67
20701152108,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,6,0,0,0,10,0,5,3,0,4,0,0,0,0,14,8,11,0,0,0,0,0,0,0,15,8,14,0,0,5,0,0,0,3,25,4,6,0,4,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24,43,10,3,8,5,0,3,3,100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,13,5,0,8,0,0,0,0,24,0,7,0,3,0,0,0,0,0,11,0,5,0,0,3,0,0,0,0,19,6,11,0,4,4,0,0,0,0,16,0,3,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,5,7,14,0,0,0,0,74
20701152109,0,0,0,4,3,0,0,5,0,5,0,3,5,3,5,0,0,4,0,23,4,14,4,0,4,0,0,0,0,31,4,7,0,0,0,0,0,0,0,20,12,13,0,5,0,0,0,0,0,35,15,14,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,48,12,7,16,7,4,5,5,150,0,0,0,0,0,5,0,0,0,7,0,4,0,4,3,7,0,0,0,22,7,10,0,0,6,0,0,0,0,28,4,14,0,0,0,0,0,0,0,34,4,18,0,0,5,0,0,0,0,24,0,7,0,0,3,0,0,0,0,18,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,59,3,4,25,16,0,3,4,138
20701152110,0,0,0,3,0,0,0,0,0,7,0,3,0,3,3,11,0,0,0,22,0,8,0,0,0,5,0,0,0,18,3,13,0,0,5,0,0,0,0,21,9,10,0,0,0,0,0,0,0,22,11,15,0,3,0,0,0,0,0,35,4,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,57,5,6,11,18,0,0,3,133,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,3,0,0,0,14,0,15,0,0,3,0,0,0,0,22,3,11,0,5,5,0,0,0,0,19,13,9,0,3,3,0,0,0,0,21,0,8,0,3,4,4,0,0,0,17,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,47,0,13,25,9,0,0,0,117
20701152111,0,0,0,0,0,3,0,0,0,6,0,5,0,0,4,0,0,0,0,16,0,8,0,0,0,0,0,0,0,17,4,8,5,0,0,0,0,0,0,12,3,15,0,0,0,5,0,0,0,27,3,14,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,58,7,4,7,9,0,0,0,105,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,11,4,4,0,0,3,0,0,0,0,9,0,7,0,0,4,0,0,0,0,14,7,3,3,0,7,0,0,0,0,18,4,9,0,0,3,5,0,0,0,20,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,3,6,13,9,0,3,0,84
20701152112,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,3,0,0,14,3,6,0,0,0,0,0,0,0,13,4,12,0,0,0,3,0,0,0,18,3,8,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,39,0,4,10,4,0,0,0,75,0,0,0,0,0,3,0,0,0,5,0,3,0,4,0,0,0,0,0,12,3,7,0,4,0,0,0,0,0,13,0,10,0,6,4,0,0,0,0,16,3,13,0,3,5,0,0,0,0,21,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,28,0,8,16,7,0,0,5,77
20701152113,0,0,0,0,0,5,0,0,0,4,0,4,0,6,0,0,0,0,0,17,4,14,3,0,0,4,0,0,0,28,8,8,0,0,0,0,0,0,0,21,8,11,0,0,0,0,0,0,0,17,6,10,0,3,3,0,0,0,0,20,0,9,0,0,0,0,0,0,0,13,4,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,26,50,12,9,4,10,0,6,6,122,0,0,0,5,0,4,0,0,0,12,0,7,0,3,0,3,0,4,0,14,4,13,0,0,5,5,0,0,0,26,0,13,0,0,7,0,0,0,0,23,7,18,0,0,7,0,0,0,4,34,5,7,0,5,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,55,6,13,24,19,0,5,7,141
20701152114,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,10,3,8,0,0,0,4,0,0,0,18,7,0,0,0,0,0,0,0,0,13,11,11,4,0,0,0,0,0,0,17,8,11,0,0,4,0,0,0,0,23,0,3,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,3,0,8,12,0,4,6,90,0,0,0,0,0,5,0,0,0,5,0,6,0,0,4,6,0,0,0,9,0,3,4,0,0,0,0,0,0,14,9,5,0,0,0,0,0,0,0,19,11,9,0,0,0,0,0,0,0,21,3,4,0,0,3,4,0,0,0,17,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,5,5,11,13,0,0,0,85
20701152115,0,0,0,3,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,6,5,0,5,0,0,0,0,0,0,12,3,9,0,0,0,0,0,0,0,15,9,18,0,0,0,0,0,0,0,27,5,5,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,4,3,4,5,0,6,3,83,0,0,0,0,0,4,0,0,0,3,0,7,0,0,4,3,0,0,0,9,0,4,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,15,7,11,0,0,7,0,0,0,0,27,3,3,0,0,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,0,4,13,3,0,0,0,79
20701152116,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,11,0,9,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,3,0,16,15,11,5,0,0,0,0,0,0,32,6,16,0,0,0,0,0,0,0,23,8,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,29,54,9,0,3,7,0,4,5,116,0,0,0,0,0,5,0,0,0,7,0,6,0,3,4,0,0,0,0,13,0,12,0,0,0,0,0,0,0,13,4,7,0,0,0,0,0,0,0,14,13,16,0,0,10,3,0,0,0,40,3,6,0,0,9,0,0,0,0,22,0,6,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,50,0,10,25,7,0,0,6,120
20701152117,0,0,0,3,0,3,0,0,0,7,0,3,0,3,3,0,0,3,0,13,0,4,0,0,5,0,0,0,0,5,3,5,0,0,0,0,0,0,0,7,4,9,0,0,0,0,0,0,0,9,11,9,3,0,0,0,0,0,0,23,7,6,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,41,4,4,11,5,0,3,0,91,0,0,0,0,3,0,0,0,0,9,0,0,0,5,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,4,8,0,0,9,0,0,0,0,24,6,10,0,0,3,0,0,0,0,20,0,5,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,8,22,4,0,0,0,70
20701152118,0,0,0,0,0,0,0,0,0,4,4,6,0,5,0,3,0,3,0,16,3,12,6,3,3,0,0,0,0,26,6,10,3,0,0,0,0,0,0,17,18,11,0,0,0,4,0,0,0,38,3,6,0,0,0,0,0,0,0,19,0,10,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,58,13,11,5,8,3,3,0,135,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,18,0,0,0,3,0,0,0,24,7,8,0,0,3,0,0,0,0,22,10,13,0,0,3,0,0,0,0,29,3,12,0,0,7,3,0,0,0,23,0,10,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,57,3,7,22,6,0,5,0,126
20701152119,0,0,0,0,0,0,0,4,0,6,0,3,0,0,3,0,5,0,0,18,7,17,10,7,0,5,0,0,0,45,8,15,0,0,0,0,0,0,0,33,17,9,0,0,3,0,0,0,0,26,4,7,0,0,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,43,69,10,8,16,12,5,4,0,151,0,0,0,0,0,4,0,0,0,6,0,5,0,7,3,5,0,0,0,18,4,22,0,4,7,3,0,0,0,40,4,13,0,0,0,4,0,0,0,21,7,17,0,0,5,0,0,0,0,32,3,12,0,0,9,3,0,0,0,25,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,66,0,12,27,23,0,3,4,154
20701152120,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,14,5,12,0,0,3,0,0,0,0,28,6,16,0,0,0,0,0,0,0,25,3,3,0,0,0,0,0,0,0,17,0,6,3,0,0,8,0,3,0,21,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,42,14,8,12,9,0,0,3,112,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,0,0,11,4,15,0,4,4,0,0,0,0,27,4,8,0,0,5,0,0,0,0,22,6,13,0,0,3,0,0,0,0,23,3,4,0,3,3,0,0,0,0,18,0,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,49,0,17,16,3,0,3,0,108
20701152121,0,0,0,0,0,5,0,0,0,5,0,5,0,4,0,3,0,0,0,20,0,12,5,0,0,4,0,0,0,16,5,9,0,0,0,0,0,0,0,9,9,16,3,0,0,0,0,0,0,25,5,20,0,0,0,0,0,0,0,26,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,62,8,5,3,10,0,3,0,115,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,14,6,15,4,0,0,0,0,0,0,29,0,10,0,0,8,0,0,0,0,9,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,4,5,20,8,0,0,0,93
20701152122,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,0,12,0,0,8,0,0,0,0,17,4,8,0,0,0,0,0,0,0,18,4,9,0,0,0,0,0,0,0,22,7,16,0,0,0,0,0,0,0,18,3,12,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,49,4,3,5,4,4,5,0,94,0,0,0,0,0,6,0,0,0,10,0,3,0,0,0,0,0,0,0,7,3,12,0,0,0,0,0,0,0,18,4,8,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,27,0,10,0,0,3,0,0,0,0,10,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,50,0,9,14,9,0,0,3,94
20701152123,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,28,5,12,4,0,4,0,0,0,0,30,5,12,0,0,0,3,0,0,0,26,4,15,5,0,0,0,0,0,0,29,4,6,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,57,14,4,13,10,0,3,0,134,0,0,0,4,0,4,0,0,0,5,0,3,0,6,4,3,0,0,0,21,0,18,0,10,9,0,0,0,0,39,3,9,0,0,5,3,0,0,0,29,3,11,0,0,0,0,0,0,0,19,5,4,0,0,4,7,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,43,4,17,29,15,0,3,0,135
20701152124,0,0,0,3,0,0,0,0,0,3,0,4,3,0,0,0,5,0,0,9,3,8,3,3,0,5,0,0,0,31,11,13,0,0,6,0,0,0,0,38,14,7,0,0,0,0,0,0,0,21,4,10,0,0,0,0,0,0,0,18,0,5,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,41,9,8,9,9,3,0,3,122,0,0,0,0,0,6,0,0,0,5,0,3,0,5,3,4,0,0,0,11,5,21,0,0,9,4,0,0,0,33,5,19,4,4,5,3,0,0,6,40,3,9,0,0,6,0,0,0,0,23,4,10,0,0,3,4,0,0,0,20,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,63,3,9,24,19,0,3,5,148
20701152125,0,0,0,8,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,10,0,14,0,0,0,0,0,0,3,22,0,3,0,0,0,0,0,0,0,11,3,8,0,0,0,0,0,0,0,17,4,11,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,45,0,8,4,6,3,5,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,17,0,16,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,12,8,5,0,0,4,0,0,0,0,19,0,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,36,0,17,18,10,0,0,4,88
20701152126,0,0,0,5,0,3,0,0,0,8,0,0,0,0,6,0,0,0,0,9,4,3,5,0,0,0,0,0,0,19,8,9,0,0,0,0,0,0,0,25,11,10,0,5,0,0,0,0,0,25,6,14,0,0,0,0,0,0,0,19,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,29,47,8,9,7,6,0,0,0,120,0,0,0,0,0,0,0,0,0,4,0,4,0,3,4,0,0,0,0,9,0,0,0,4,4,0,0,0,0,11,8,13,0,3,3,0,0,0,0,26,6,12,0,3,4,0,0,0,0,17,4,10,0,0,3,0,0,0,0,20,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,42,0,11,19,4,0,0,4,92
20701152127,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,3,0,0,0,11,8,21,4,0,0,0,5,4,0,36,4,6,0,0,0,0,0,0,0,12,4,12,3,0,0,0,0,0,0,17,4,6,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,42,7,3,4,4,3,8,0,99,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,14,0,3,4,3,0,0,0,30,0,9,0,0,0,0,0,0,0,9,0,4,0,4,3,0,0,0,0,17,3,12,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,0,7,10,10,0,0,0,85
20701152128,0,0,0,3,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,13,3,9,5,0,9,0,0,0,0,30,6,4,3,0,0,0,0,0,0,17,12,3,0,0,0,0,0,0,0,16,3,3,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,11,3,10,4,3,3,7,99,0,0,0,0,0,0,0,0,0,5,0,4,0,3,3,0,0,0,0,9,4,10,0,4,6,0,0,0,0,20,3,7,0,3,4,0,0,0,0,15,4,6,0,0,3,0,0,0,0,18,3,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,0,17,17,5,0,0,0,82
20701152201,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,17,0,18,4,4,0,6,0,0,0,37,9,20,6,0,0,0,0,0,0,41,5,5,3,0,3,3,0,5,0,27,3,8,6,0,0,6,0,0,3,20,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,63,22,5,6,20,3,13,4,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,32,0,0,8,7,0,0,0,52,10,16,0,3,0,0,0,0,0,29,5,9,0,0,0,6,0,0,0,15,0,7,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,55,3,10,19,13,0,0,0,126
20701152202,0,0,0,6,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,0,9,3,0,3,0,0,0,0,19,4,8,0,0,0,0,0,0,0,18,4,6,0,0,0,5,0,0,0,18,3,21,0,0,4,0,0,0,0,27,3,4,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,56,7,11,4,0,0,0,6,105,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,11,0,9,0,3,0,0,0,0,0,13,0,13,6,0,0,0,0,0,0,16,3,15,0,0,8,0,0,0,0,25,6,14,0,0,0,0,0,0,0,26,0,5,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,55,7,19,10,8,0,0,0,108
20701152203,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,8,0,10,3,4,3,0,0,0,0,24,4,6,0,0,0,0,0,0,0,11,7,12,0,0,0,0,0,0,0,22,3,11,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,53,4,4,3,5,0,4,0,85,0,0,0,0,0,0,0,4,0,4,0,3,0,7,0,0,0,0,0,7,0,4,0,0,3,0,0,0,0,10,6,7,0,0,0,4,0,0,0,16,4,8,0,0,7,0,0,0,0,19,5,12,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,4,3,13,7,0,4,5,78
20701152204,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,5,4,15,0,0,0,0,0,0,0,22,16,13,0,0,0,0,0,0,0,32,7,15,0,0,4,0,0,0,0,25,6,10,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,58,7,3,7,6,0,0,0,124,0,0,0,5,0,3,0,0,0,8,0,6,0,0,0,0,0,0,4,12,0,3,0,0,0,0,0,0,0,9,3,12,0,0,0,0,0,0,0,22,11,15,0,4,0,3,0,0,3,33,3,14,0,0,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,56,0,5,12,12,0,0,7,104
