SA1_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
21101125515,52,0,0,0,0,0,0,51
21101125516,47,3,0,0,0,0,0,50
21101125517,75,3,3,0,0,0,0,81
21101125518,45,0,0,0,0,0,0,48
21101125601,34,3,0,0,0,0,0,40
21101125602,50,0,3,0,0,0,0,52
21101125603,54,3,0,0,0,0,0,52
21101125604,52,0,0,0,0,0,0,56
21101125605,70,4,4,4,0,0,0,74
21101125606,52,7,0,0,0,0,0,60
21101125607,47,0,3,0,0,0,0,50
21101125608,81,0,3,0,0,0,0,83
21101125609,66,7,3,0,0,0,0,70
21101125610,53,0,3,0,0,0,0,61
21101125611,50,4,0,0,0,0,0,54
21101125612,59,4,0,0,0,0,0,65
21101125613,61,5,0,0,0,0,0,69
21101125614,46,0,0,0,0,0,0,52
21101125615,32,3,0,0,0,0,0,34
21101125616,90,3,0,0,0,0,0,100
21101125617,26,3,0,0,0,0,0,32
21101125618,50,0,0,0,0,0,0,50
21101125619,69,5,0,0,0,0,0,73
21101125620,58,5,3,0,0,0,0,68
21101125621,89,6,0,0,0,0,0,95
21101125622,57,0,0,0,0,0,0,61
21101125623,0,0,0,0,0,0,0,0
21101125624,75,9,0,0,0,0,0,82
21101125625,63,4,0,0,0,0,0,71
21101125626,72,0,0,0,0,0,0,74
21101125627,90,0,4,0,0,0,0,94
21101125628,26,0,0,0,0,0,0,29
21101125629,70,3,0,0,0,0,0,72
21101125630,68,4,0,0,0,0,0,71
21101125631,40,3,0,0,0,0,0,46
21101125632,71,0,0,0,0,0,0,79
21101125633,76,0,3,0,0,0,0,80
21101125634,44,7,6,0,0,0,0,47
21101125635,63,0,5,0,0,0,0,72
21101125636,30,5,0,0,0,0,0,33
21101125637,42,4,0,0,0,0,0,44
21101125638,46,0,0,0,0,0,0,50
21101125639,24,4,0,0,0,0,0,30
21101125701,0,0,0,0,0,0,0,0
21101125702,74,3,0,0,0,0,0,82
21101125703,113,11,4,0,0,0,0,129
21101125704,95,7,0,0,0,0,0,103
21101125705,53,7,0,0,0,0,0,62
21101125706,71,5,0,0,0,0,0,76
21101125707,65,5,0,0,0,0,0,68
21101125708,89,4,0,0,0,0,0,98
21101125709,52,4,0,0,0,0,0,54
21101125710,84,9,0,0,0,0,0,87
21101125711,71,3,0,0,0,0,0,80
21101125712,75,7,0,0,0,0,0,80
21101125713,31,0,0,0,0,0,0,35
21101125714,82,5,3,0,0,0,0,87
21101125715,62,4,4,0,0,0,0,68
21101125716,65,0,3,0,0,0,0,76
21101125717,0,0,0,0,0,0,0,0
21101125718,55,5,4,0,0,0,0,66
21101125719,38,0,0,4,0,0,0,46
21101125801,0,0,0,0,0,0,0,0
21101125802,0,0,0,0,0,0,0,0
21101125803,50,7,9,0,0,0,0,66
21101125804,50,0,5,0,0,0,0,49
21101125805,71,5,5,0,0,0,0,83
21101125806,63,6,4,0,0,0,0,73
21101125807,82,3,0,0,0,0,0,92
21101125808,0,0,0,0,0,0,0,0
21101125809,34,3,4,3,0,0,0,43
21101125810,72,0,0,0,0,0,0,74
21101125811,47,4,0,3,0,0,0,49
21101125812,57,3,0,0,0,0,0,64
21101125813,81,4,4,0,0,0,0,86
21101125814,77,0,3,0,0,0,0,79
21101125815,69,5,0,0,0,0,0,74
21101125816,63,4,0,0,0,0,0,65
21101125817,67,0,3,0,0,0,0,74
21101125818,37,0,0,0,0,0,0,45
21101125819,69,9,5,0,0,0,0,75
21101125820,33,3,0,0,0,0,0,44
21101125821,61,5,0,0,0,0,0,69
21101125822,76,4,4,0,0,0,0,81
21101125823,66,3,0,0,0,0,0,69
21101125824,77,3,5,0,0,0,0,85
21101125825,43,0,0,0,0,0,0,43
21101125826,73,3,0,0,0,0,0,81
21101125827,45,3,0,0,0,0,0,48
21101125828,54,7,0,0,0,0,0,65
21101125901,51,5,0,0,0,0,0,63
21101125902,38,4,4,0,0,0,0,40
21101125903,48,5,0,0,0,0,0,51
21101125904,35,0,0,0,0,0,0,42
21101125905,51,4,3,0,0,0,0,61
21101125906,74,6,0,0,0,0,0,80
21101125907,57,5,4,0,0,0,0,61
21101125908,45,9,0,0,0,0,0,57
21101125909,73,7,0,0,0,0,0,77
21101125910,42,5,0,0,0,0,0,44
21101125911,53,0,0,0,0,0,0,57
21101125912,55,5,3,0,0,0,0,62
21101125913,99,3,0,0,0,0,0,100
21101125914,49,3,0,0,0,0,0,52
21101125915,55,5,0,0,0,0,0,60
21101125916,62,3,0,0,0,0,0,67
21101125917,24,0,0,0,0,0,0,34
21101125918,47,4,0,0,0,0,0,49
21101125919,41,3,0,0,0,0,0,43
21101125920,47,0,0,0,0,0,0,50
21101125921,38,0,0,0,0,0,0,43
21101125922,54,8,0,0,0,0,0,63
21101125923,58,4,5,0,0,0,0,70
21101125924,0,0,0,0,0,0,0,0
21101125925,39,8,0,0,0,0,0,46
21101125926,42,0,0,0,0,0,0,41
21101125927,73,3,0,0,0,0,0,82
21101125928,0,0,0,0,0,0,0,0
21101125929,84,0,0,0,0,0,0,90
21101125930,64,0,0,0,0,0,0,70
21101125931,58,3,0,0,0,0,0,59
21101125932,42,0,0,0,0,0,0,38
21101125933,45,0,0,0,0,0,0,51
21101125934,36,0,0,0,0,0,0,38
21101125935,47,7,0,0,0,0,0,57
21101125936,88,3,0,0,0,0,0,91
21101125937,49,0,0,0,0,0,0,53
21101125938,37,0,0,0,0,0,0,37
21101126001,0,0,0,0,0,0,0,0
21101126002,36,0,5,0,0,0,0,39
21101126003,0,0,0,0,0,0,0,0
21101126004,40,3,3,0,0,0,0,51
21101126005,51,0,0,0,0,0,0,56
21101126006,0,0,0,0,0,0,0,0
21101126007,88,4,0,4,0,0,0,96
21101126008,55,4,3,0,0,0,0,65
21101126009,47,10,0,0,0,0,0,53
21101126010,42,0,0,0,0,0,0,43
21101126011,55,3,0,0,0,0,0,61
21101126012,45,4,0,0,0,0,0,54
21101126013,86,3,7,0,0,0,0,95
21101126014,68,0,0,0,0,0,0,70
21101126015,65,0,0,0,0,0,0,67
21101126016,55,10,0,0,0,0,0,73
21101126017,49,0,3,0,0,0,0,47
21101126018,48,4,0,0,0,0,0,58
21101126019,55,3,0,0,0,0,0,63
21101126020,36,0,0,0,0,0,0,32
21101126021,24,0,3,0,0,0,0,25
21101126022,83,4,0,0,0,0,0,87
21101126023,64,7,4,3,0,0,0,70
21101126024,0,0,0,0,0,0,0,0
21101126025,37,0,0,0,0,0,0,37
21101126026,42,5,0,0,0,0,0,48
21101126027,63,0,0,0,0,0,0,64
21101126028,53,6,0,0,0,0,0,58
21101126029,52,6,0,0,0,0,0,60
21101126030,47,4,0,0,0,0,0,47
21101126031,59,9,3,0,0,0,0,73
21101126032,50,0,0,0,0,0,0,58
21101126033,72,0,0,0,0,0,0,75
21101126034,58,6,0,0,0,0,0,63
21101126035,56,3,3,0,0,0,0,64
21101126036,58,0,0,0,0,0,0,54
21101126037,38,4,0,0,0,0,0,40
21101126038,66,4,0,0,0,0,0,74
21101126039,47,0,0,0,0,0,0,47
21101126040,45,4,0,0,0,0,0,46
21101126041,41,0,0,0,0,0,0,52
21101126042,59,0,0,0,0,0,0,63
21101126043,49,0,0,0,0,0,0,49
21101126044,52,5,0,0,0,0,0,61
21101126045,56,8,0,0,0,0,0,63
21101126046,61,0,0,0,0,0,0,61
21101126047,51,5,0,0,0,0,0,63
21101144601,46,3,0,0,0,0,0,48
21101144602,33,4,0,0,0,0,0,38
21101144603,41,5,0,0,0,0,4,57
21101144604,51,10,4,0,0,0,0,59
21101144605,62,3,0,0,0,0,0,70
21101144606,51,4,3,3,0,0,0,56
21101144607,52,10,0,0,0,0,0,60
21101144608,52,9,5,0,0,0,0,59
21101144609,45,4,0,0,0,0,0,42
21101144610,44,4,0,0,0,0,0,54
21101144611,52,5,0,0,0,0,0,55
21101144612,38,3,0,0,0,0,0,45
21101144613,28,7,0,0,0,0,0,35
21101144614,47,3,0,0,0,0,0,51
21101144615,44,3,0,0,0,0,0,43
21101144616,45,4,0,0,0,0,0,54
21101144617,72,0,3,0,0,0,0,73
21101144618,55,0,0,0,0,0,0,54
21101144619,24,5,3,0,0,0,0,31
21101144620,45,3,0,0,0,0,0,54
21101144621,52,0,0,6,0,0,0,54
21101144622,65,3,6,0,0,0,0,68
21101144623,51,5,3,0,0,0,0,60
21101144624,58,5,0,0,0,0,0,67
21101144625,50,4,0,0,0,0,0,54
21101144626,32,0,5,0,0,0,0,39
21101144627,41,4,0,0,0,0,0,40
21101144628,23,3,0,0,0,0,0,28
21101144629,11,0,3,0,0,0,0,19
21101144630,49,4,3,0,0,0,0,59
21101144631,39,4,0,0,0,0,0,45
21101144632,37,6,0,0,0,0,0,41
21101144633,52,3,0,0,0,0,0,62
21101144634,44,3,0,0,0,0,0,47
21101144635,46,0,0,3,0,0,0,49
21101144636,64,0,0,0,0,0,0,62
21101144637,29,0,0,0,0,0,0,39
21101144638,39,0,0,0,0,0,0,48
21101144639,22,7,0,0,0,0,0,27
21101144640,0,0,0,0,0,0,0,0
21101144641,69,3,3,0,0,0,0,78
21101144642,60,5,4,0,0,0,0,68
21101144643,37,4,6,0,0,0,0,51
21101144644,42,4,5,0,0,0,0,50
21101144645,88,10,3,0,0,0,0,99
21101144646,54,3,3,0,0,0,0,60
21101144647,37,0,0,0,0,0,0,40
21101144648,23,0,0,0,0,0,0,28
21101144649,49,0,0,0,0,0,0,60
21101144650,43,4,0,0,0,0,0,47
21101144651,0,0,0,0,0,0,0,0
21101144652,34,4,0,0,0,0,0,41
21101144653,69,0,8,0,0,0,0,73
21101144654,22,0,0,0,0,0,0,24
21101144701,60,0,0,0,0,0,0,57
21101144702,61,3,5,0,0,0,0,72
21101144703,41,5,0,0,0,0,0,46
21101144704,26,0,3,0,0,0,0,32
21101144705,85,3,8,0,0,0,0,93
21101144706,80,9,6,0,0,0,0,89
21101144707,46,0,0,0,0,0,0,49
21101144708,70,3,5,0,0,0,0,80
21101144709,50,9,4,0,0,0,0,59
21101144710,58,5,0,0,0,0,3,65
21101144711,29,6,0,0,0,0,0,37
21101144712,70,0,4,0,0,0,0,77
21101144713,17,3,0,0,0,0,0,19
21101144714,22,3,0,0,0,0,0,24
21101144715,49,6,0,3,0,0,0,60
21101144716,40,3,0,0,0,0,0,48
21101144717,68,0,0,0,0,0,0,67
21101144718,47,0,6,0,0,0,0,61
21101144719,82,4,6,0,0,0,0,87
21101144720,51,3,9,0,0,0,0,62
21101144721,51,0,0,0,0,0,0,57
21101144722,42,5,0,0,0,0,0,46
21101144723,38,6,0,0,0,0,0,43
21101144724,39,7,0,0,0,0,0,52
21101144725,20,3,0,0,0,0,0,26
21101144726,33,0,4,0,0,0,0,37
21101144727,48,0,0,0,0,0,0,49
21101144728,61,6,0,0,0,0,0,69
21101144729,32,3,6,0,0,0,0,45
21101144730,47,0,0,0,0,0,0,50
21101144801,51,0,0,0,0,0,0,51
21101144802,52,7,0,0,0,0,5,60
21101144803,38,5,5,0,0,0,0,41
21101144804,45,0,0,3,0,0,0,49
21101144805,65,3,4,0,0,0,0,76
21101144806,64,10,0,0,0,0,0,68
21101144807,63,7,0,0,0,0,0,73
21101144808,29,6,0,0,0,0,0,33
21101144809,74,5,0,0,0,0,0,81
21101144810,71,11,3,0,0,0,0,79
21101144811,42,7,4,0,0,0,0,49
21101144812,67,3,3,0,0,0,0,69
21101144813,80,4,0,0,0,0,0,84
21101144814,45,0,0,0,0,0,0,48
21101144815,71,7,0,0,0,0,0,77
21101144816,47,3,0,0,0,0,0,53
21101144817,77,7,0,0,0,0,0,82
21101144818,64,9,0,0,0,0,0,66
21101144819,36,0,3,0,0,0,0,40
21101144820,38,3,3,0,0,0,0,49
21101144821,48,5,0,0,0,0,0,53
21101144822,33,0,0,0,0,0,0,31
21101144823,41,3,0,0,0,0,0,43
21101144824,101,7,10,0,0,0,0,116
21101144825,70,3,4,0,0,0,0,76
21101144826,81,4,3,0,0,0,0,89
21101144827,58,8,4,0,0,0,0,66
21101144828,55,3,3,0,0,0,0,62
21101144829,71,4,0,0,0,0,0,81
21101144830,71,8,0,0,0,0,0,77
21101144831,0,0,0,0,0,0,0,0
21101144832,72,4,0,0,0,0,0,77
21101144833,44,8,0,0,0,0,0,51
21101144834,45,0,0,0,0,0,0,45
21101144835,30,0,0,0,0,0,0,34
21101144901,70,10,4,0,0,0,0,79
21101144902,72,9,0,0,0,0,0,82
21101144903,88,6,0,0,0,0,0,97
21101144904,44,7,4,0,0,0,0,57
21101144905,73,3,6,0,0,0,0,81
21101144906,75,0,0,0,0,0,0,79
21101144907,64,0,3,0,0,0,0,67
21101144908,58,3,0,0,0,0,0,62
21102126101,79,3,0,0,0,0,5,83
21102126102,73,4,0,0,0,0,0,76
21102126103,108,5,0,0,0,0,0,110
21102126104,70,4,0,0,0,0,0,74
21102126105,58,3,0,0,0,0,0,65
21102126106,51,0,0,0,0,0,0,51
21102126107,45,0,0,0,0,0,0,42
21102126108,97,0,0,0,0,0,0,100
21102126109,19,0,0,0,0,0,0,24
21102126110,47,3,0,0,0,0,0,50
21102126111,67,0,0,0,0,0,0,68
21102126112,73,3,0,0,0,0,0,75
21102126113,42,0,0,0,0,0,0,43
21102126114,56,0,4,0,0,0,0,63
21102126115,46,0,0,0,0,0,0,48
21102126116,76,0,0,0,0,0,0,77
21102126117,60,0,0,0,0,0,0,62
21102126118,39,0,0,0,0,0,0,39
21102126119,79,0,0,0,0,0,0,83
21102126120,44,0,0,0,0,0,0,42
21102126121,76,9,0,0,0,0,0,86
21102126122,39,0,0,0,0,0,0,42
21102126123,24,4,0,0,0,0,0,30
21102126124,45,4,0,0,0,0,0,47
21102126125,81,6,0,3,0,0,0,90
21102126126,67,3,0,0,0,0,0,66
21102126127,79,0,4,5,0,0,0,91
21102126128,55,0,0,0,0,0,0,56
21102126129,60,6,0,0,0,0,0,74
21102126130,58,5,0,0,0,0,0,66
21102126131,63,3,0,0,0,0,0,68
21102126132,65,0,0,0,0,0,0,66
21102126133,103,0,0,0,0,0,0,108
21102126134,65,0,0,0,0,0,0,67
21102126135,50,0,5,0,0,0,0,50
21102126136,30,0,4,0,0,0,0,36
21102126137,30,3,0,0,0,0,0,32
21102126138,44,0,0,0,0,0,0,48
21102126139,57,3,0,0,0,0,0,61
21102126201,41,3,4,0,0,0,0,48
21102126202,33,0,0,0,0,0,0,33
21102126203,33,0,0,0,0,0,0,37
21102126204,66,0,0,3,0,0,0,75
21102126205,68,4,0,0,0,0,0,72
21102126206,35,0,3,0,0,0,0,38
21102126207,31,4,0,0,0,0,0,36
21102126208,65,0,0,0,0,0,0,69
21102126209,38,5,0,0,0,0,0,45
21102126210,83,4,0,0,0,0,0,87
21102126211,29,0,0,0,0,0,0,29
21102126212,23,0,0,0,0,0,0,23
21102126213,47,0,0,0,0,0,0,50
21102126214,43,6,0,0,0,0,0,51
21102126215,39,6,0,0,0,0,0,51
21102126216,56,0,4,0,0,0,0,62
21102126217,41,3,0,0,0,0,0,44
21102126218,32,0,0,0,0,0,0,32
21102126219,23,0,0,0,0,0,0,23
21102126220,51,8,0,0,0,0,0,63
21102126221,65,7,0,0,0,0,0,74
21102126222,54,3,0,0,0,0,0,54
21102126223,23,3,0,0,0,0,0,28
21102126224,58,0,0,0,0,0,0,58
21102126225,44,7,4,0,0,0,0,45
21102126226,42,0,3,0,0,0,0,42
21102126227,68,4,0,0,0,0,0,71
21102126228,41,3,0,4,0,0,0,50
21102126229,47,4,0,0,0,0,0,54
21102126230,36,6,0,0,0,0,0,42
21102126231,32,0,0,0,0,0,0,38
21102126232,50,0,0,0,0,0,0,50
21103126301,60,3,0,0,0,0,0,63
21103126302,39,3,3,0,0,0,0,46
21103126303,27,0,0,0,0,0,0,29
21103126304,59,4,0,0,0,0,0,63
21103126305,45,3,0,0,0,0,0,50
21103126306,54,5,0,0,0,0,0,62
21103126307,42,4,6,0,0,0,0,51
21103126308,39,0,0,0,0,0,0,37
21103126309,27,3,0,0,0,0,0,34
21103126310,39,4,6,0,0,0,0,44
21103126311,74,5,6,0,0,0,0,85
21103126312,47,3,4,0,0,0,0,61
21103126313,32,5,0,0,0,0,0,45
21103126314,46,3,0,0,0,0,0,55
21103126315,38,5,0,0,0,0,0,46
21103126316,31,3,0,0,0,0,0,35
21103126317,75,8,4,0,0,0,0,83
21103126318,68,6,0,5,0,0,0,79
21103126319,84,6,0,0,0,0,0,89
21103126320,58,3,0,0,0,0,0,62
21103126321,14,0,0,0,0,0,0,15
21103126322,40,5,3,0,0,0,0,46
21103126323,78,9,0,3,0,0,0,92
21103126324,60,5,3,0,0,0,0,66
21103126325,64,9,3,0,0,0,0,76
21103126326,46,5,0,0,0,0,0,55
21103126327,0,0,0,0,0,0,0,0
21103126328,0,0,0,0,0,0,0,0
21103126329,66,3,6,0,0,0,0,74
21103126330,68,5,0,0,0,0,0,76
21103126501,50,9,3,0,0,0,0,65
21103126502,43,3,0,0,0,0,0,46
21103126503,46,0,0,0,0,0,0,49
21103126504,37,5,0,0,0,0,0,43
21103126505,33,6,3,0,0,0,0,42
21103126506,52,0,0,0,0,0,0,54
21103126507,66,3,0,0,0,0,0,73
21103126508,77,5,5,0,0,0,0,86
21103126509,80,8,0,0,0,0,0,92
21103126510,72,4,5,0,0,0,0,76
21103126511,60,5,0,0,0,0,0,70
21103126512,52,10,0,0,0,0,0,72
21103126513,74,10,0,0,0,0,0,89
21103126514,87,5,0,0,0,0,0,88
21103126515,76,0,0,0,0,0,0,82
21103126516,42,9,0,0,0,0,0,45
21103126517,51,8,0,0,0,0,0,66
21103126518,44,3,0,0,0,0,0,49
21103126519,68,6,6,0,0,0,0,74
21103126520,90,3,0,0,0,0,0,90
21103126521,30,0,0,0,0,0,0,35
21103126522,26,0,0,0,0,0,0,32
21103126523,85,9,3,0,0,0,0,95
21103126524,72,0,0,0,0,0,0,76
21103126525,71,5,0,0,0,0,0,74
21103126526,44,3,0,0,0,0,0,47
21103126527,51,0,5,0,0,0,0,51
21103126528,49,3,4,0,0,0,0,57
21103126529,93,6,0,0,0,0,0,100
21103126530,52,0,0,0,0,0,0,55
21103126531,80,8,4,0,0,0,0,87
21103126532,70,3,0,0,0,0,0,74
21103126533,60,0,0,0,0,0,0,61
21103126534,50,9,3,0,0,0,0,53
21103126535,65,5,3,0,0,0,0,75
21103126536,41,0,0,0,0,0,0,42
21103126537,46,0,0,0,0,0,0,48
21103126538,31,0,0,0,0,0,0,35
21103126539,80,0,0,0,0,0,0,76
21103126540,24,3,0,0,0,0,0,33
21103126541,43,0,0,0,0,0,0,53
21103126542,41,0,0,0,0,0,0,41
21103126543,55,4,0,0,0,0,0,64
21103126544,77,5,0,0,0,0,0,87
21103126601,36,0,0,0,0,0,0,40
21103126602,38,0,0,0,0,0,0,42
21103126603,0,0,0,0,0,0,0,0
21103126604,0,0,0,0,0,0,0,0
21103126605,0,0,0,0,0,0,0,0
21103126606,65,3,0,0,0,0,0,76
21103126608,60,5,0,0,0,0,0,69
21103126609,33,0,0,0,0,0,0,39
21103126610,0,0,0,0,0,0,0,0
21103126611,50,10,0,0,0,0,0,57
21103126612,17,0,0,0,0,0,0,19
21103126613,41,0,0,0,0,0,0,47
21103126614,53,0,0,0,0,0,0,60
21103126615,35,0,0,0,0,0,0,42
21103126616,6,0,0,0,0,0,0,7
21103126617,48,3,0,0,0,0,0,50
21103126618,60,3,0,0,0,0,0,60
21103126619,37,0,0,0,0,0,0,42
21103126620,36,0,0,0,0,0,0,35
21103126621,43,0,0,0,0,0,0,39
21103126622,41,0,0,0,0,0,0,37
21103126623,72,4,0,0,0,0,0,74
21103126624,36,3,0,0,0,0,0,45
21103126625,68,0,3,0,0,0,0,75
21103126626,32,5,0,0,0,0,0,30
21103126627,42,3,3,0,0,0,0,45
21103126628,10,3,0,0,0,0,0,11
21103126629,0,0,0,0,0,0,0,0
21103126630,43,5,0,0,0,0,0,46
21103126631,44,0,0,0,0,0,0,49
21103126632,68,4,4,0,0,0,0,77
21103126633,34,0,0,0,0,0,0,34
21103126634,18,0,0,0,0,0,0,16
21103126635,47,8,0,0,0,0,0,61
21103126636,32,0,0,0,0,0,0,33
21103126637,29,0,0,0,0,0,0,36
21103126639,39,7,0,0,0,0,0,44
21103126640,47,10,0,0,0,0,0,53
21103126641,70,4,4,0,0,0,0,84
21103126642,56,0,0,0,0,0,0,58
21103126643,72,11,3,0,0,0,0,80
21103126644,59,3,0,0,0,0,0,64
21103126645,60,5,0,0,0,0,0,71
21103126646,73,10,0,0,0,0,0,85
21103126647,36,0,0,0,0,0,0,39
21103126648,47,0,0,3,0,0,0,52
21103126649,40,3,0,0,0,0,0,44
21103126650,21,0,0,0,0,0,0,26
21103126651,14,0,0,0,0,0,0,14
21103126652,36,3,0,0,0,0,0,37
21103126653,28,0,0,0,0,0,0,34
21103126701,52,0,4,0,0,0,0,54
21103126702,83,3,0,0,0,0,0,89
21103126703,70,0,0,0,0,0,0,72
21103126704,71,0,0,0,0,0,0,69
21103126705,96,5,0,0,0,0,0,101
21103126706,80,7,0,0,0,0,0,87
21103126707,76,0,5,0,0,0,0,85
21103126708,45,3,0,0,0,0,0,45
21103126709,77,6,0,0,0,0,0,89
21103126710,50,3,0,0,0,0,0,61
21103126711,71,0,3,0,0,0,0,73
21103126712,64,4,0,0,0,0,0,70
21103126713,65,7,3,0,0,0,0,75
21103126714,70,0,0,0,0,0,0,74
21103126715,41,0,0,0,0,0,0,42
21103126716,51,3,0,0,0,0,0,59
21103126717,21,0,0,0,0,0,0,25
21103126718,81,0,0,0,0,0,0,82
21103126719,57,6,6,0,0,0,0,68
21103126720,39,4,0,0,0,0,0,45
21103126721,43,3,0,0,0,0,0,54
21103126722,63,0,0,0,0,0,0,63
21103126723,26,0,0,0,0,0,0,25
21103126724,70,5,0,0,0,0,0,78
21103126725,51,0,0,0,0,0,0,54
21103126726,57,3,0,0,0,0,0,64
21103126727,70,7,0,0,0,0,0,78
21103126728,22,0,0,0,0,0,0,25
21103126729,42,0,0,0,0,0,0,48
21103126730,52,4,0,0,0,0,0,57
21103126731,52,0,0,0,0,0,0,52
21103126732,71,0,0,0,0,0,0,74
21103126733,85,4,3,0,0,0,0,92
21103126734,44,3,0,0,0,0,0,48
21103126735,62,4,0,0,0,0,0,60
21103126736,67,0,0,0,0,0,0,74
21103126737,82,6,3,0,0,0,0,94
21103126738,40,0,0,0,0,0,0,41
21103126739,59,6,0,0,0,0,0,63
21103126740,50,3,0,4,0,0,0,55
21103126741,24,0,0,0,0,0,0,34
21103126742,37,0,0,0,0,0,0,34
21103126743,66,3,4,0,0,0,0,70
21103126744,57,4,3,0,0,0,0,64
21103126745,31,5,0,0,0,0,0,32
21103126746,46,3,0,0,0,0,0,41
21103126747,52,0,0,0,0,0,0,52
21103126801,36,4,0,0,0,0,0,42
21103126802,54,0,0,0,0,0,0,57
21103126803,32,4,0,0,0,0,0,42
21103126804,60,0,3,0,0,0,0,58
21103126805,58,0,0,0,0,0,0,61
21103126806,70,4,0,0,0,0,0,73
21103126807,53,0,0,0,0,0,0,52
21103126808,103,5,0,0,0,0,0,115
21103126809,62,3,0,0,0,0,0,69
21103126810,65,3,0,0,0,0,0,68
21103126811,59,6,5,0,0,0,0,69
21103126812,53,3,0,0,0,0,0,62
21103126813,57,3,0,0,0,0,0,61
21103126814,39,0,0,0,0,0,0,37
21103126815,56,0,0,0,0,0,0,60
21103126816,59,5,0,0,0,0,0,65
21103126817,86,0,0,0,0,0,0,86
21103126818,77,4,6,0,0,0,0,83
21103126819,54,6,0,0,0,0,0,59
21103126820,60,0,0,0,0,0,0,63
21103126821,70,0,0,0,0,0,0,78
21103126822,27,4,0,0,0,0,0,33
21103126823,34,3,4,0,0,0,0,42
21103145001,57,5,3,0,0,0,0,68
21103145002,39,0,0,0,0,0,0,39
21103145003,54,5,0,0,0,0,0,59
21103145004,23,0,0,0,0,0,0,25
21103145005,16,0,0,0,0,0,0,19
21103145006,42,3,0,0,0,0,0,44
21103145007,67,9,3,0,0,0,0,81
21103145008,36,0,0,0,0,0,0,43
21103145009,19,6,0,0,0,0,0,21
21103145010,33,0,0,0,0,0,0,34
21103145011,62,6,0,0,0,0,0,66
21103145012,72,3,6,0,0,0,0,83
21103145013,23,3,4,0,0,0,0,31
21103145014,28,0,3,0,0,0,0,30
21103145015,61,0,0,0,0,0,0,67
21103145016,41,4,0,0,0,0,0,47
21103145017,77,6,0,0,0,0,0,87
21103145018,28,0,3,0,0,0,0,38
21103145019,28,0,0,0,0,0,0,28
21103145020,0,0,0,0,0,0,0,0
21103145021,47,3,0,0,0,0,0,51
21103145022,25,0,0,0,0,0,0,25
21103145023,27,0,4,0,0,0,0,35
21103145024,41,0,0,0,0,0,0,43
21103145025,38,7,0,0,0,0,0,45
21103145026,43,7,0,0,0,0,0,48
21103145027,43,0,0,0,0,0,0,43
21103145028,37,3,0,0,0,0,0,45
21103145029,49,3,0,0,0,0,0,57
21103145030,53,6,0,0,0,0,0,58
21103145031,48,0,0,0,0,0,0,50
21103145032,54,3,7,0,0,0,0,69
21103145033,76,0,4,0,0,0,0,75
21103145034,45,0,0,0,0,0,0,56
21103145035,34,3,0,0,0,0,0,39
21103145036,52,0,5,4,0,0,0,54
21103145037,39,0,0,0,0,0,0,44
21103145038,33,3,0,0,0,0,0,38
21103145101,286,17,17,0,0,0,0,319
21103145102,75,5,0,0,0,0,0,78
21103145103,28,4,0,0,0,0,0,27
21103145104,57,5,0,0,0,0,0,59
21103145105,70,8,0,0,0,0,0,80
21103145106,50,3,5,3,0,0,0,60
21103145107,44,9,3,0,0,0,0,60
21103145108,49,0,0,0,0,0,0,58
21103145109,54,5,0,0,0,0,0,59
21103145110,36,0,0,0,0,0,0,43
21103145111,28,0,0,0,0,0,0,33
21103145112,37,3,5,0,0,0,0,43
21103145113,90,10,0,0,0,0,0,101
21103145114,71,5,3,0,0,0,0,80
21103145115,54,3,4,0,0,0,0,65
21103145116,60,3,0,0,0,0,0,63
21103145117,45,9,0,0,0,0,0,54
21103145118,48,10,0,0,0,0,0,59
21103145119,51,4,0,0,0,0,0,57
21103145120,48,9,0,0,0,0,0,55
21103145121,66,4,0,0,0,0,0,74
21103145122,30,0,0,0,0,0,0,34
21103145123,61,6,4,0,0,0,0,73
21103145124,34,0,0,0,0,0,0,43
21103145125,60,4,0,0,0,0,0,68
21103145126,0,0,0,0,0,0,0,0
21103145201,67,3,0,0,0,0,0,76
21103145202,66,4,0,0,0,0,0,72
21103145203,39,0,0,0,0,0,0,42
21103145204,35,0,0,0,0,0,0,38
21103145205,24,6,0,0,0,0,0,31
21103145206,45,0,0,0,0,0,0,47
21103145207,0,0,0,0,0,0,0,0
21103145208,47,5,3,0,0,0,0,53
21103145209,91,6,0,0,0,0,0,104
21103145210,64,3,6,0,0,0,0,76
21103145211,48,0,0,0,0,0,0,52
21103145212,34,0,0,0,0,0,0,40
21103145213,32,0,0,0,0,0,0,43
21104126901,49,0,0,0,0,0,0,55
21104126902,76,0,3,0,0,0,0,77
21104126903,44,0,0,0,0,0,0,46
21104126904,42,4,0,0,0,0,0,51
21104126905,54,0,0,0,0,0,0,58
21104126906,53,5,0,0,0,0,0,59
21104126907,77,3,0,0,0,0,0,85
21104126908,87,4,0,0,0,0,0,92
21104126909,43,4,0,0,0,0,0,47
21104126910,47,3,0,0,0,0,0,50
21104126911,65,4,0,0,0,0,0,74
21104126912,44,3,3,0,0,0,0,52
21104126913,36,0,0,0,0,0,0,36
