SA1_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
21005144508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,15,0,0,0,0,15,23,0,0,0,0,23,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,77,0,0,0,0,77
21005144509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,6,0,0,0,17,31,0,0,0,0,31,15,0,0,0,0,15,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,89,6,0,0,0,90
21005144510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,23,0,0,0,0,23,57,0,0,0,0,57,4,0,0,0,0,4,4,0,0,0,0,4,7,0,0,0,0,7,9,0,0,0,0,9,99,0,0,0,0,99
21005144511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,6,33,0,0,0,0,33,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,65,0,0,0,0,65
21005144512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,8,3,0,0,0,14,50,6,0,0,0,53,15,0,0,0,0,15,4,0,0,0,0,4,5,0,0,0,0,5,9,0,0,0,0,9,108,11,0,0,0,112
21005144513,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,18,0,0,0,0,18,30,0,0,0,0,30,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,74,0,0,0,0,74
21005144514,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,7,0,0,0,0,7,21,0,0,0,0,21
21005144515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,30,0,0,0,0,30,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,62,0,0,0,0,62
21005144516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,21,0,0,0,0,21,46,0,0,0,0,46,11,0,0,0,0,11,14,0,0,0,0,14,3,0,0,0,0,3,6,0,0,0,0,6,104,0,0,0,0,104
21005144517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,24,0,0,0,0,24,44,0,0,0,0,44,8,0,0,0,0,8,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,4,97,3,0,0,0,103
21005144518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,17,45,3,0,0,0,52,91,0,0,0,0,91,20,0,0,0,0,15,8,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,12,189,11,0,0,0,198
21005144519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,52,0,0,0,0,52,20,0,0,0,0,20,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,102,0,0,0,0,102
21005144520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,11,6,0,0,0,16,35,0,0,0,0,35,12,0,0,0,0,12,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,83,3,0,0,0,83
21005144521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,29,7,0,0,0,38,39,0,0,0,0,39,9,0,0,0,0,9,7,0,0,0,0,7,5,0,0,0,0,5,12,0,0,0,0,12,112,7,0,0,0,120
21005144522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,26,0,0,0,0,22,32,0,0,0,0,32,6,0,0,0,0,6,6,0,0,0,0,6,7,0,0,0,0,7,8,0,0,0,0,8,89,0,0,0,0,91
21005144523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,20,53,0,0,0,0,53,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,105
21005144524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,44,0,0,0,0,44
21005144525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,21,63,0,0,0,0,66,29,0,0,0,0,29,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,6,137,0,0,0,0,135
21005144526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,0,8,0,0,0,0,9,30,4,0,0,0,28,85,0,0,0,0,88,15,0,0,0,0,19,7,0,0,0,0,7,5,0,0,0,0,5,10,4,0,0,0,9,173,8,0,0,0,179
21005144527,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,18,0,0,0,0,18,45,0,0,0,0,45,9,0,0,0,0,9,3,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,8,98,0,0,0,0,100
21005144528,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,12,0,0,0,0,12,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44
21005144529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,15,35,0,0,0,0,35,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,68,0,0,0,0,68
21005144530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,27,3,0,0,0,32,40,3,0,0,0,48,6,0,0,0,0,6,6,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,0,114,9,0,0,0,117
21005144531,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,25,0,0,0,0,25,29,0,0,0,0,33,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,89,0,0,0,0,88
21005144532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,23,0,0,0,0,23,31,0,0,0,0,31,21,0,0,0,0,21,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,97,0,0,0,0,97
21005144533,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,20,0,0,0,0,20,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,47,0,0,0,0,47
21005144534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,0,0,0,0,16,30,0,0,0,0,30,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,65,0,0,0,0,65
21005144535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,18,0,0,0,0,18,8,0,0,0,0,8,6,0,0,0,0,6,3,0,0,0,0,3,8,0,0,0,0,8,51,0,0,0,0,51
21005144536,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,23,0,0,0,0,25,9,0,0,0,0,9,6,0,0,0,0,6,8,0,0,0,0,8,3,0,0,0,0,3,63,0,0,0,0,63
21005144537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,13,0,0,0,0,12,33,0,0,0,0,33,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,9,71,0,0,0,0,77
21005144538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,16,0,0,0,0,16,29,0,0,0,0,29,12,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,4,7,0,0,0,0,7,84,0,0,0,0,80
21005144539,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,40,0,0,0,0,40,15,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,71
21005144540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,17,0,0,0,0,17,13,0,0,0,0,13,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,49,0,0,0,0,49
21005144541,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,15,0,0,0,0,15,29,0,0,0,0,29,4,0,0,0,0,4,8,0,0,0,0,8,4,0,0,0,0,4,10,0,0,0,0,10,81,0,0,0,0,81
21005144542,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,12
21005144543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,7,0,0,0,0,7,23,0,0,0,0,23,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,7,63,0,0,0,0,63
21005144544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,15,0,0,0,0,17,24,0,0,0,0,21,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10,62,5,0,0,0,62
21005144545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,18,54,0,0,0,0,54,16,0,0,0,0,16,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,104,0,0,0,0,104
21005144546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,0,0,0,0,22,61,0,0,0,0,61,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,106,0,0,0,0,106
21005144547,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,12,0,0,0,0,12,18,0,0,0,0,20,30,0,0,0,0,29,14,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,91,3,0,0,0,93
21005144548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,13,0,0,0,0,13,25,0,0,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,56
21005144549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,10,0,0,0,0,10,34,0,0,0,0,34,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,74,4,0,0,0,79
21005144550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,19,0,0,0,0,19,68,0,0,0,0,68,9,0,0,0,0,9,9,0,0,0,0,9,7,0,0,0,0,7,8,0,0,0,0,8,131,0,0,0,0,131
21005144551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,22,0,0,0,0,22,35,0,0,0,0,37,11,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,90,0,0,0,0,96
21005144552,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,10,0,0,0,0,16,52,0,0,0,0,60,28,0,0,0,0,28,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,129,3,0,0,0,128
21005144553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,12,0,0,0,0,12,40,0,0,0,0,40,13,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,92,0,0,0,0,92
21005144554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,26,0,0,0,0,26,57,0,0,0,0,57,20,0,0,0,0,20,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10,126,0,0,0,0,126
21005144555,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,28,0,0,0,0,28,70,3,0,0,0,71,14,0,0,0,0,14,3,0,0,0,0,3,5,0,0,0,0,5,18,0,0,0,0,18,157,3,0,0,0,155
21005154201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,19,0,0,0,0,19,39,0,0,0,0,39,12,0,0,0,0,12,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,84,0,0,0,0,84
21005154202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,36,0,0,0,0,36,58,0,0,0,0,58,17,0,0,0,0,17,9,0,0,0,0,9,6,0,0,0,0,6,5,0,0,0,0,5,138,0,0,0,0,138
21005154203,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,27,0,0,0,0,27,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,71,0,0,0,0,71
21005154204,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,32,0,0,0,0,32,32,0,0,0,0,32,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,88,0,0,0,0,88
21005154205,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,6,18,0,0,0,0,26,81,0,0,0,0,82,17,0,0,0,0,17,9,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,8,142,8,0,0,0,143
21005154206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,12,0,0,0,0,12,25,0,0,0,0,25,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,57
21005154207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,17,0,0,0,0,20,22,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,60,7,0,0,0,65
21005154208,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,16,21,8,0,0,0,30,10,3,0,0,0,16,7,0,0,0,0,7,0,3,0,0,0,4,0,0,0,0,0,8,58,26,0,0,0,80
21005154209,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,12,42,4,0,0,0,45,10,0,0,0,0,5,9,0,0,0,0,9,6,0,0,0,0,6,11,0,0,0,0,17,88,10,0,0,0,98
21005154210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,10,17,4,0,0,0,19,14,0,0,0,0,20,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,51,8,0,0,0,55
21005154211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,18,0,0,0,0,17,41,5,0,0,0,45,8,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,11,91,8,0,0,0,106
21005154212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,10,0,0,0,0,10,18,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,56,0,0,0,0,56
21005154213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,13,36,0,0,0,0,36,6,0,0,0,0,6,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,67,0,0,0,0,67
21005154214,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,26,0,0,0,0,31,22,0,0,0,0,22,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,81,0,0,0,0,81
21005154215,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,27,0,0,0,0,27,49,0,0,0,0,49,7,0,0,0,0,7,6,0,0,0,0,6,4,0,0,0,0,4,7,0,0,0,0,7,119,0,0,0,0,119
21005154216,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,15,0,0,0,0,15,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,56,0,0,0,0,56
21005154217,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,20,5,0,0,0,26,14,0,0,0,0,14,10,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,69,5,0,0,0,74
21005154218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,24,0,0,0,0,24,36,0,0,0,0,36,9,0,0,0,0,9,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,102,0,0,0,0,102
21005154219,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,14,13,0,0,0,0,13,15,0,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,63,0,0,0,0,63
21005154220,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,13,34,0,0,0,0,33,33,0,0,0,0,34,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,98,5,0,0,0,103
21005154301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,36,0,0,0,0,36,64,0,0,0,0,64,11,0,0,0,0,11,9,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,13,133,0,0,0,0,133
21005154302,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,27,0,0,0,0,27,38,0,0,0,0,38,0,0,0,0,0,0,10,0,0,0,0,10,5,0,0,0,0,5,11,0,0,0,0,11,107,0,0,0,0,107
21005154303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,12,0,0,0,0,17,15,0,0,0,0,15,5,0,0,0,0,5,6,0,0,0,0,4,5,0,0,0,0,5,4,0,0,0,0,4,57,4,0,0,0,62
21005154304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,13,3,0,0,0,17,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,5,55,7,0,0,0,63
21005154305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,0,0,0,0,16,49,0,0,0,0,49,17,0,0,0,0,17,15,0,0,0,0,15,4,0,0,0,0,4,11,0,0,0,0,12,112,0,0,0,0,114
21005154306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005154307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,17,0,0,0,20,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,8,33,0,0,0,43
21005154308,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,28,3,0,0,0,32,9,0,0,0,0,9,4,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,73,9,0,0,0,77
21005154309,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,0,0,0,0,3,22,0,0,0,0,19,37,0,0,0,0,39,17,0,0,0,0,17,9,0,0,0,0,9,5,0,0,0,0,5,9,0,0,0,0,9,95,3,0,0,0,104
21005154310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,3,8,0,0,0,0,10,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,47
