SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
20101100215,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,12,18,10,10,0,0,6,0,43,0,0,0,0,0,0,0,0,28,25,8,5,0,6,0,67,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,19,32,34,9,4,0,7,3,89
20101100216,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,5,0,0,0,0,0,0,7,16,9,0,4,0,0,0,38,0,0,0,0,0,0,0,0,26,14,0,10,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,12,4,5,5,0,0,59
20101100217,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,11,10,11,6,0,0,39,0,0,0,0,0,0,0,0,11,12,7,11,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,17,12,18,15,14,10,3,0,60
20101100218,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,12,12,8,0,7,0,0,48,0,0,0,0,0,0,0,0,18,17,11,4,7,3,0,55,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,12,0,0,0,0,0,0,0,0,0,3,3,7,3,0,0,12,14,18,14,13,9,3,0,68
20101100219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,5,3,3,3,4,0,0,19
20101100220,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,3,0,0,24,0,0,0,0,0,0,0,0,10,9,0,0,9,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,3,0,7,0,0,31
20101100221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,10,3,0,4,7,3,0,28,0,0,0,0,0,0,0,0,8,5,3,4,7,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,11,13,7,3,3,12,3,0,45
20101100222,4,7,3,0,0,0,0,8,6,8,4,0,0,0,0,19,4,0,4,4,0,0,0,14,13,28,12,15,13,6,4,89,0,0,0,0,0,0,0,0,28,42,22,13,14,6,4,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,10,28,39,28,23,21,6,4,140
20101100223,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,11,8,5,5,9,8,0,49,0,0,0,0,0,0,0,0,9,10,10,11,16,8,0,60,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,11,15,7,10,11,17,8,0,75
20101100224,3,3,0,0,0,0,0,6,0,3,0,0,0,0,0,4,0,0,4,3,0,0,0,6,7,6,9,9,9,6,0,55,0,0,0,0,0,0,0,0,16,10,21,11,9,6,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,18,14,21,11,14,6,0,83
20101100225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,3,3,5,0,25,0,0,0,0,0,0,0,0,0,12,0,6,12,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,10,0,6,10,6,0,41
20101100226,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,15,0,0,0,0,0,0,0,0,4,11,3,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,5,0,0,20
20101100227,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,6,8,3,4,8,3,0,40,0,0,0,0,0,0,0,0,13,13,4,8,14,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,0,0,13,0,0,0,0,0,0,0,0,0,4,3,5,8,0,0,14,13,14,6,8,19,3,0,66
20101100228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,9,3,10,3,8,10,0,0,34,0,0,0,0,0,0,0,0,6,11,6,10,10,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,12,6,13,7,11,8,3,0,45
20101100229,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,5,5,4,3,3,0,32,0,0,0,0,0,0,0,0,11,9,5,4,3,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,4,12,8,3,4,3,3,0,40
20101100230,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,7,7,9,0,9,0,0,33,0,0,0,0,0,0,0,0,7,9,9,0,9,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,8,3,4,0,0,0,0,18,13,13,12,0,7,0,0,56
20101100231,0,0,0,4,0,0,0,4,4,4,4,0,0,0,0,7,0,3,0,0,0,0,0,9,13,6,5,4,0,0,0,38,0,0,0,0,0,0,0,0,20,15,6,3,0,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,5,0,0,20,0,0,0,0,0,0,0,0,7,5,4,0,5,0,0,20,26,14,15,3,11,5,0,77
20101100232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,6,0,0,20,0,0,0,0,0,0,0,0,0,4,4,4,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,10,4,4,6,0,0,30
20101100233,0,4,0,0,0,4,0,19,0,0,0,0,3,0,0,7,5,0,0,4,0,0,0,9,3,10,5,9,3,0,0,28,0,0,0,0,0,0,0,0,15,13,10,10,10,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,9,12,13,13,8,15,3,3,69
20101100234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,8,6,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,10,6,0,4,5,0,0,22
20101100501,4,4,0,3,0,0,0,6,0,3,3,0,4,3,0,15,0,0,0,0,0,0,0,8,6,27,12,13,8,0,0,74,0,0,0,0,0,0,0,0,10,34,20,21,14,8,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,8,10,41,27,21,14,4,0,116
20101100502,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,7,0,0,0,0,0,13,13,31,19,7,6,4,5,84,0,0,0,0,0,0,0,0,12,35,21,8,10,4,5,95,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,5,9,0,3,9,0,0,29,0,4,0,0,0,0,0,10,8,12,10,4,11,0,0,46,19,54,24,14,23,4,9,140
20101100504,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,5,0,0,0,0,0,4,0,6,16,28,16,8,18,6,0,86,0,0,0,0,0,0,0,5,16,27,18,14,17,10,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,6,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,4,7,0,0,19,18,30,20,16,22,7,3,119
20101100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101100506,0,4,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,27,21,14,15,5,4,93,0,0,0,0,0,0,0,0,25,29,19,13,18,3,5,107,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,5,7,0,0,33,0,0,0,0,0,0,0,0,8,7,4,6,9,0,0,39,30,35,30,17,24,5,5,147
20101100507,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,20,17,13,7,13,0,0,66,0,0,0,0,0,0,0,0,19,18,13,9,13,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,6,0,3,0,11,0,0,0,0,0,0,0,0,0,7,5,0,0,3,0,16,19,23,15,14,14,7,0,98
20101100508,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,38,35,19,9,10,0,0,110,0,0,0,0,0,0,0,0,46,43,16,11,8,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,4,4,0,0,20,0,0,0,0,0,0,0,0,8,8,8,4,6,0,0,24,49,43,23,13,9,10,0,149
20101100509,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,10,8,4,8,4,0,41,0,0,0,0,0,0,0,0,11,14,10,11,14,7,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,9,7,12,7,0,58
20101100510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,25,19,9,3,4,0,84,0,0,0,0,0,0,0,0,14,29,19,14,5,4,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,15,16,31,23,18,5,4,0,99
20101100511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,11,10,10,10,8,9,4,0,49,0,0,0,0,0,0,0,0,14,15,5,8,10,8,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,5,8,10,5,0,67
20101100512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,11,7,12,14,7,0,61,0,0,0,0,0,0,0,0,16,11,13,11,17,7,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,12,15,16,19,11,17,7,0,83
20101100513,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,10,11,11,12,13,7,0,62,0,0,0,0,0,0,0,0,10,16,14,12,16,9,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,16,13,16,9,0,81
20101100514,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,6,3,9,12,0,0,32,0,0,0,0,0,0,0,0,7,8,6,9,12,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,9,12,8,0,46
20101100515,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,10,3,3,0,0,0,0,0,12,18,32,19,7,10,5,0,99,0,0,0,0,0,0,0,0,26,34,25,14,14,10,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,16,27,45,25,14,14,10,0,131
20101100516,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,0,0,0,4,0,0,5,14,21,8,7,8,5,3,65,0,0,0,0,0,0,0,0,24,23,10,7,14,5,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,4,0,0,15,0,0,0,0,0,0,0,0,0,6,3,3,3,3,0,18,20,32,13,11,19,8,3,99
20101100517,0,0,0,0,4,0,0,5,0,3,0,4,0,0,0,8,0,0,3,0,3,0,0,11,10,15,4,0,13,4,0,47,0,0,0,0,0,0,0,0,15,17,9,9,18,4,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,4,9,0,0,15,0,0,0,0,0,0,0,0,4,7,4,0,10,0,0,23,17,19,14,8,19,8,0,93
20101100518,0,7,0,0,0,0,0,15,0,5,4,3,0,0,0,10,0,5,3,0,0,0,0,7,45,60,43,17,25,6,0,194,0,0,0,0,0,0,0,0,50,73,49,22,30,6,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,50,75,53,24,30,6,6,241
20101100519,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,9,10,10,8,0,0,44,0,0,0,0,0,0,0,0,12,15,10,10,8,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,15,14,11,6,6,0,0,62
20101100601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,0,3,6,0,0,31,0,0,5,0,0,0,0,4,10,13,3,5,6,0,0,40,0,5,5,3,3,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,4,11,13,6,7,7,0,0,50,3,6,0,0,0,0,0,7,16,19,14,11,11,0,0,72,27,29,18,12,22,5,0,111
20101100602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,16,10,0,5,5,5,49,0,0,0,0,0,0,0,0,14,16,10,0,5,5,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,4,17,0,0,0,0,0,0,0,0,0,6,6,4,3,0,4,20,16,21,11,3,10,7,5,67
20101100603,0,0,0,0,4,0,0,4,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,9,5,0,3,4,0,0,23,0,0,0,0,0,0,0,0,14,4,3,6,7,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,10,3,0,0,0,29,0,0,0,0,0,0,0,0,4,14,10,3,0,0,0,29,22,18,12,7,7,0,0,67
20101100604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,14,23,7,8,12,5,5,74,0,0,0,0,0,0,0,0,14,29,7,10,12,5,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,16,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,16,18,28,14,9,18,5,3,97
20101100607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,10,14,5,7,6,0,46,0,0,0,0,0,0,0,0,10,10,13,6,10,6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,10,13,14,13,7,6,9,0,60
20101100610,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,3,3,4,3,4,49,0,0,0,0,0,0,0,0,13,17,11,3,4,5,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,0,16,0,0,0,0,0,0,0,0,4,11,0,3,0,0,0,17,17,28,10,8,4,5,4,73
20101100611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,8,9,0,10,3,0,39,0,0,0,0,0,0,0,0,5,8,9,0,13,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,15,0,0,0,0,0,0,0,6,10,3,0,0,3,0,0,21,11,14,10,9,21,3,5,65
20101100612,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,13,12,5,0,0,67,0,0,0,0,0,0,0,6,21,26,10,12,5,0,0,84,0,6,0,0,3,0,0,7,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,7,9,10,5,8,6,3,40,0,0,0,0,0,0,0,0,9,8,10,11,13,6,0,58,33,39,26,17,14,6,0,135
20101100613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,13,15,5,4,7,0,0,37,0,0,0,0,0,0,0,0,15,14,5,4,8,0,0,40,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,9,0,0,16,0,0,0,0,0,0,0,0,0,5,8,3,9,0,0,17,15,15,10,4,12,0,0,62
20101100614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,5,0,0,0,0,0,0,0,0,6,4,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,12,8,6,4,0,4,0,0,21
20101100615,0,0,0,0,0,5,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,15,23,13,6,7,3,0,70,0,0,0,0,0,0,0,0,12,24,17,6,12,5,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,5,0,0,28,0,0,0,0,0,0,0,0,12,12,6,0,5,0,0,30,26,34,19,8,19,6,3,110
20101100616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101100618,14,0,0,0,0,0,0,13,3,3,5,0,0,0,0,9,4,0,3,0,0,0,0,8,38,28,11,0,4,0,0,79,0,0,0,0,0,0,0,0,54,39,17,0,4,0,0,110,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,4,0,4,0,0,15,0,0,0,0,0,0,0,0,3,11,6,6,4,0,0,23,56,47,22,9,11,0,0,135
20101100619,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,6,3,6,0,0,42,0,0,0,0,0,0,0,0,25,12,7,3,6,0,0,56,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,22,0,0,0,0,0,0,0,0,11,3,0,5,0,0,0,24,39,16,7,10,5,0,0,73
20101100620,22,15,5,5,0,0,0,44,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,51,27,18,11,0,0,0,104,0,0,0,0,0,0,0,0,76,47,18,11,4,0,7,163,0,4,5,0,0,0,0,9,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,7,23,11,16,10,0,0,67,0,0,0,0,0,0,0,0,8,27,12,17,11,0,0,83,83,72,38,30,15,4,7,243
20101100621,4,5,0,0,0,0,0,8,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20,10,11,5,10,3,0,56,0,0,0,0,0,0,0,0,23,24,12,3,10,3,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,11,7,0,0,33,0,0,0,0,0,0,0,0,8,8,11,8,6,0,0,39,32,22,24,13,16,5,3,113
20101100622,4,6,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,50,30,10,10,7,3,0,114,0,0,0,0,0,0,0,0,61,38,15,8,9,3,0,137,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,10,5,0,4,0,0,0,21,64,42,16,13,9,0,0,151
20101100623,8,9,3,0,0,4,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,26,8,3,4,6,0,0,45,0,0,0,0,0,0,0,0,29,16,8,5,8,4,0,76,0,6,4,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,4,0,3,0,0,0,18,0,0,0,0,0,0,0,0,10,11,0,3,0,4,0,21,40,26,16,4,5,6,0,100
20101100624,4,0,4,3,0,0,0,17,0,4,0,0,0,0,0,8,3,0,0,0,0,0,0,0,59,55,21,14,13,3,0,162,0,0,0,0,0,0,0,0,68,59,30,17,10,8,0,189,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,7,7,3,10,3,0,0,35,0,0,0,0,0,0,0,0,9,12,3,10,9,0,0,47,77,67,35,27,23,8,0,234
