SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
21501139017,33,13,23,26,30,77,64,23,22,326
21501139018,22,16,14,12,20,25,33,16,9,161
21501139019,64,64,73,36,53,69,59,63,66,550
21501139020,34,23,26,17,19,30,35,36,12,246
21501139021,57,17,39,31,32,38,38,33,13,303
21501139022,52,29,53,29,35,39,33,35,14,335
21501139023,31,22,19,23,16,32,41,27,10,227
21501139024,29,14,12,26,37,33,41,34,14,244
21501139025,13,11,16,7,17,24,27,19,11,135
21501139026,32,30,24,26,19,42,26,11,5,215
21501139027,29,24,17,24,35,39,39,22,10,240
21501139028,23,23,21,14,36,50,33,31,23,254
21501139029,38,21,28,8,39,52,16,23,5,231
21501139030,0,0,0,0,0,0,0,0,0,5
21501139101,27,22,13,18,21,35,27,9,0,173
21501139102,45,46,58,30,55,75,66,53,22,448
21501139103,92,55,63,36,77,70,90,72,20,566
21501139104,49,40,40,35,44,39,60,43,20,369
21501139105,45,20,26,32,28,48,39,35,11,277
21501139106,56,22,26,30,37,64,37,14,3,286
21501139107,78,31,19,36,64,81,82,37,5,434
21501139108,44,23,16,22,32,39,28,6,4,216
21501139109,33,18,19,20,32,31,42,47,45,289
21501139110,46,35,42,34,49,90,77,27,7,397
21501139201,14,26,23,8,29,31,37,0,0,171
21501139202,69,31,54,40,38,61,69,38,30,437
21501139203,38,30,30,12,40,50,50,5,3,261
21501139204,65,27,60,31,35,70,68,37,15,411
21501139205,64,33,26,55,54,57,55,19,7,365
21501139206,39,17,21,32,30,55,37,12,3,250
21501139207,36,25,56,33,37,40,24,21,0,271
21501139208,36,53,36,38,33,56,53,30,6,337
21501139209,71,39,38,36,39,58,27,27,3,347
21501139210,73,34,50,34,41,41,30,21,5,326
21501139211,60,41,56,37,70,85,79,34,0,452
21501139212,46,33,30,35,48,58,43,31,3,331
21501139213,29,41,35,33,31,27,39,21,8,259
21501139214,52,22,65,54,36,50,59,20,10,363
21501139215,47,18,26,24,30,41,39,19,0,243
21501139216,62,30,37,31,56,74,65,29,3,385
21501139217,43,39,52,32,52,44,54,36,16,353
21501139218,46,33,50,30,42,60,33,23,10,338
21501139219,60,38,50,29,29,54,52,22,9,343
21501139220,92,63,73,60,64,63,77,41,9,550
21501139221,53,25,33,18,33,26,18,13,0,232
21501139222,50,34,40,35,35,42,52,43,15,345
21501139223,46,47,45,38,53,49,71,38,22,405
21501139224,38,19,19,26,37,45,33,28,3,244
21501139225,38,5,7,26,14,36,35,60,70,285
21501139226,24,20,12,22,32,33,40,15,3,198
21501139301,37,15,17,23,26,30,32,17,4,203
21501139302,34,17,21,27,37,37,36,8,3,222
21501139303,62,16,29,34,41,58,47,14,11,310
21501139304,41,14,15,16,21,48,31,4,3,201
21501139305,61,26,29,30,55,74,34,40,16,374
21501139306,44,25,24,23,39,79,60,22,3,329
21501139307,39,17,17,21,42,35,19,16,0,201
21501139308,23,14,19,22,29,38,52,30,7,240
21501139309,40,11,19,17,16,33,37,22,6,208
21501139310,70,27,46,42,52,69,79,47,47,473
21501139401,60,36,34,35,50,47,57,42,11,374
21501139402,60,30,31,26,40,60,32,32,8,318
21501139403,47,40,21,31,38,44,33,13,5,267
21501139404,100,28,37,51,38,76,55,27,0,406
21501139405,68,43,44,43,47,70,76,59,45,494
21501139406,37,38,37,12,35,42,59,34,8,298
21501139407,79,38,44,47,54,73,44,22,9,427
21501139408,62,34,45,17,37,58,76,31,11,368
21501139409,44,26,30,30,48,80,74,55,39,424
21501139410,73,41,46,38,40,75,78,40,12,438
21501139411,60,46,18,32,53,45,45,29,4,341
21501139412,39,24,33,28,35,68,63,40,17,353
21501139413,39,17,19,22,23,40,18,9,4,190
21501139414,41,16,13,16,18,32,13,8,3,158
21501139415,33,25,16,26,33,40,18,11,7,212
21501139416,33,20,30,21,22,59,63,33,20,292
21501139417,8,13,0,10,22,29,38,15,11,142
21501139418,12,5,15,3,14,49,36,26,15,171
21501139419,61,35,24,31,40,65,57,31,6,355
21501139420,43,23,23,31,29,41,32,32,23,271
21501139421,18,16,24,20,27,41,31,25,25,219
21502139501,75,68,79,49,57,50,68,46,9,501
21502139502,124,63,57,92,77,75,43,17,0,547
21502139503,49,31,27,23,56,50,35,12,0,283
21502139505,74,42,49,60,36,45,43,41,14,405
21502139506,118,80,66,73,80,72,55,11,6,562
21502139507,90,50,43,52,67,64,41,21,7,424
21502139508,87,63,44,48,65,46,18,9,3,383
21502139509,38,20,33,34,39,39,27,14,3,251
21502139511,29,16,14,20,26,31,12,6,3,152
21502139512,170,46,39,101,79,41,24,11,0,506
21502139513,101,47,45,48,54,66,68,30,11,463
21502139514,48,47,37,31,39,28,50,39,6,330
21502139515,32,31,45,16,34,29,25,18,9,242
21502139516,60,47,28,37,57,42,35,37,5,338
21502139517,60,42,43,33,54,43,31,13,5,318
21502139518,0,0,0,0,0,0,4,0,0,5
21502139519,0,0,0,0,0,0,0,3,0,3
21502139520,35,14,37,18,28,15,30,10,4,196
21502139521,117,63,55,59,94,80,55,26,12,555
21502139522,95,55,32,72,71,85,63,26,14,499
21502139523,111,64,46,53,77,57,45,25,25,507
21502139524,53,27,48,27,28,31,17,9,0,227
21502139601,50,26,38,24,25,36,24,24,7,255
21502139602,31,18,12,20,27,30,26,14,0,166
21502139603,109,37,47,66,58,49,43,19,9,433
21502139604,41,28,26,19,45,60,24,13,3,261
21502139605,124,66,63,91,87,82,89,34,4,630
21502139606,103,62,37,60,84,93,44,13,3,504
21502139607,114,53,59,57,74,55,47,24,5,479
21502139608,62,30,45,31,38,41,44,26,11,337
21502139609,59,31,23,31,39,52,16,14,0,270
21502139610,27,13,16,10,19,26,13,6,0,135
21502139611,49,19,29,17,32,27,30,42,58,300
21502139612,57,37,24,29,36,47,43,33,8,311
21502139613,65,31,54,34,40,55,29,13,7,335
21502139614,75,40,55,42,42,63,69,24,6,411
21502139615,36,9,18,14,26,17,30,6,0,156
21502139801,27,10,16,21,30,36,25,18,4,187
21502139802,53,33,66,33,43,70,93,58,44,497
21502139803,72,26,39,56,40,69,36,10,0,348
21502139804,0,0,0,0,0,0,0,0,0,0
21502139805,0,0,0,0,0,0,0,0,0,8
21502139806,41,32,25,43,41,40,45,24,17,313
21502139807,38,29,74,44,27,55,29,9,3,305
21502139808,0,0,0,0,0,0,7,0,0,5
21502139809,19,9,8,11,29,25,19,0,0,114
21502139810,36,14,30,17,22,27,32,14,14,210
21502139811,65,51,28,40,52,84,73,35,0,428
21502139812,71,17,18,47,28,58,47,24,10,312
21502139813,49,40,17,28,43,38,47,21,0,272
21502139814,34,18,21,21,27,44,30,19,9,214
21502139815,120,72,36,83,64,74,55,10,0,505
21502139901,0,0,0,0,0,0,0,0,0,0
21502139902,50,37,31,23,39,71,29,7,0,296
21502139903,31,25,27,28,20,27,30,17,3,205
21502139904,26,31,31,27,31,32,44,40,53,304
21502139905,50,23,40,28,24,37,27,17,10,251
21502139906,38,31,24,26,39,38,19,14,3,234
21502139907,36,27,27,20,15,27,23,8,4,190
21502139908,59,43,42,42,52,63,31,14,3,354
21502139909,118,61,66,53,87,61,28,20,6,499
21502139910,78,44,37,69,55,71,32,18,4,410
21502139911,136,108,82,85,116,153,68,26,7,785
21502139912,72,41,63,55,44,52,58,12,0,399
21502139913,60,38,48,41,50,47,42,43,23,390
21502139914,93,65,56,63,49,69,73,47,24,540
21502139915,168,70,104,86,82,73,56,32,14,683
21502139916,61,32,40,35,34,34,29,11,0,281
21502139917,59,32,38,46,44,56,26,20,7,323
21502146901,64,45,19,43,64,58,52,22,0,369
21502146902,136,103,118,77,62,66,48,15,4,623
21502146903,48,39,29,41,53,53,45,18,9,330
21502146904,72,40,49,35,50,40,29,13,4,337
21502146905,77,41,84,54,59,40,44,31,8,442
21502146906,86,67,78,59,50,46,44,32,10,461
21502146907,47,26,53,38,46,61,42,16,4,334
21502146908,82,55,83,55,66,51,58,41,5,499
21502146909,32,19,30,23,19,23,26,15,11,203
21502146910,73,46,62,45,36,50,72,72,33,487
21502146911,105,75,86,73,66,58,55,37,18,573
21502146912,53,37,73,49,37,62,38,21,6,372
21502146913,25,28,37,23,34,31,37,11,9,241
21502146914,69,39,74,55,41,54,30,18,5,391
21502146915,67,68,95,43,69,57,45,20,16,487
21502146916,67,52,58,40,51,78,68,47,13,475
21502146917,70,40,96,57,54,50,36,21,12,429
21502146918,215,126,158,104,70,72,46,28,7,819
21502146919,40,30,50,31,20,20,26,3,4,237
21502146920,52,26,49,28,27,32,25,14,8,270
21502146921,19,19,32,22,20,35,19,5,0,173
21502146922,46,45,45,36,32,54,43,14,8,325
21502146923,160,81,87,106,106,86,50,31,3,721
21502146924,96,54,77,61,77,65,51,19,11,515
21502146925,34,13,31,28,26,26,44,22,13,245
21502146926,66,40,59,68,53,62,46,30,16,439
21502146927,106,46,65,69,53,39,40,18,0,438
21502146928,62,56,49,52,44,70,104,90,22,556
21502146929,50,43,54,35,32,34,18,19,4,290
21502146930,84,43,53,53,40,52,33,21,8,397
21502146931,37,22,68,41,46,43,42,16,10,321
21502146932,49,46,38,38,58,62,59,20,14,382
21502146933,80,63,49,52,75,48,47,18,0,427
21502146934,69,48,68,43,44,48,71,88,108,584
21502146935,141,93,133,70,59,63,32,18,6,604
21502146936,38,25,21,27,40,34,51,25,11,277
21502146937,71,41,58,57,53,57,54,36,11,441
21502146938,49,26,28,28,30,29,40,20,11,265
21502146939,65,48,58,42,51,58,44,28,11,396
21502146940,42,32,20,31,42,63,41,13,8,292
21502146941,40,24,40,27,41,46,31,11,0,249
21502146942,50,32,53,27,27,40,49,42,14,341
21502146943,167,86,79,69,70,44,16,11,0,533
21502146944,75,53,77,50,60,40,29,30,6,427
21502147001,69,47,34,63,49,50,42,39,3,403
21502147002,203,90,169,127,93,78,76,31,3,861
21502147003,66,71,43,37,72,68,45,34,14,451
21502147004,97,68,62,57,95,86,51,27,11,543
21502147005,92,60,69,67,78,68,58,43,15,557
21502147006,56,42,58,39,39,38,56,50,22,396
21502147007,105,80,66,74,94,77,80,32,10,617
21502147008,77,42,65,49,47,69,56,34,6,451
21502147009,69,48,75,58,57,77,72,52,20,525
21502147010,29,31,28,22,32,55,50,41,26,312
21502147011,254,129,144,142,121,82,70,19,10,976
21502147012,41,27,38,27,26,36,28,22,9,259
21502147013,179,121,190,104,85,91,71,41,23,903
21502147014,189,73,134,121,94,66,87,97,56,913
21502147015,61,53,54,33,50,58,57,27,18,407
21502147016,50,44,28,36,32,36,63,66,71,433
21502147017,106,57,68,72,56,54,41,22,11,476
21502147018,36,37,37,17,37,52,34,31,3,289
21502147019,192,141,160,137,108,97,76,39,11,956
21502147020,17,51,42,18,42,54,38,51,75,377
21502147021,38,33,42,44,35,47,50,30,21,331
21502147022,62,36,85,40,31,20,13,6,0,294
21502147023,89,72,63,45,51,46,21,16,0,401
21502147024,48,24,28,27,30,40,32,23,16,265
21502147025,39,20,44,19,21,29,34,23,3,224
21502147026,80,63,56,57,68,38,40,35,7,450
21502147027,328,127,208,202,124,108,83,31,8,1216
21502147028,63,52,54,42,53,62,65,27,7,427
21502147029,84,41,47,38,55,75,60,30,11,433
21502147030,79,55,40,50,43,35,15,11,0,329
21502147031,60,23,30,39,34,29,36,22,10,286
21502147032,109,67,74,65,79,120,75,41,23,647
21503140001,25,16,22,15,39,52,38,23,21,248
21503140002,38,24,18,18,24,28,36,16,6,211
21503140003,44,21,14,29,28,37,33,11,3,225
21503140004,44,24,25,21,36,32,38,15,14,234
21503140005,33,6,18,15,31,37,35,18,6,210
21503140006,50,25,37,18,44,57,50,49,32,354
21503140007,49,41,28,22,62,66,75,33,15,400
21503140008,34,20,20,22,31,48,46,38,26,289
21503140009,67,31,17,29,40,40,47,23,11,307
21503140010,19,8,16,8,18,45,32,10,0,169
21503140011,64,72,29,35,67,78,54,33,7,438
21503140012,27,26,25,19,31,57,64,34,17,311
21503140013,47,27,17,33,38,39,55,58,50,359
21503140014,40,17,30,31,28,35,35,25,8,255
21503140015,39,42,27,16,32,66,49,22,17,304
21503140016,58,37,32,22,44,62,31,15,3,310
21503140017,58,33,30,31,44,61,29,14,9,312
21503140018,72,27,54,42,58,48,67,50,18,439
21503140019,35,29,21,13,38,63,42,16,4,261
21503140020,64,31,28,24,32,53,42,28,14,322
21503140021,31,16,28,24,21,41,40,30,8,232
21503140101,10,25,11,5,28,46,39,17,9,179
21503140102,17,18,15,11,11,28,46,33,16,203
21503140103,39,12,25,31,27,51,64,23,13,294
21503140104,40,20,18,23,32,22,39,38,9,239
21503140105,41,23,18,16,29,50,38,33,5,250
21503140106,90,43,35,68,60,109,109,56,12,572
21503140107,43,29,29,29,44,56,73,48,5,363
21503140108,49,17,24,17,31,37,30,12,4,216
21503140109,13,23,13,15,15,26,15,7,0,124
21503140110,68,32,23,47,44,65,55,22,8,369
21503140111,26,17,25,11,31,50,25,28,11,212
21503140112,33,15,20,29,32,56,52,21,0,262
21503140113,64,33,24,37,45,54,57,29,0,345
21503140114,71,54,34,50,86,100,89,47,7,550
21503140115,21,15,17,11,30,27,28,10,3,158
21503140116,33,20,20,27,22,29,25,13,0,189
21503140117,46,31,31,32,44,48,58,22,4,322
21503140118,60,39,34,29,60,34,36,36,0,319
21503140119,37,31,23,26,25,18,21,10,0,196
21503140120,78,30,42,44,44,43,73,52,23,429
21503140121,36,16,25,17,20,27,61,61,40,311
21503140122,46,24,20,41,58,64,78,50,18,396
21503140123,50,16,25,22,32,41,30,12,0,221
21503140201,86,30,36,43,32,52,49,40,13,377
21503140202,27,18,25,26,27,40,58,44,20,297
21503140203,44,43,24,29,34,49,46,12,9,296
21503140204,84,54,44,62,58,65,52,57,31,498
21503140205,41,26,13,25,24,25,37,19,0,200
21503140206,39,20,40,22,34,43,44,33,13,300
21503140207,34,8,19,14,15,27,32,10,9,167
21503140208,45,22,23,33,46,45,57,26,28,325
21503140209,76,45,37,36,52,47,44,27,5,368
21503140210,24,13,22,14,10,28,19,6,4,138
21503140211,15,4,0,11,5,23,49,5,4,125
21503140212,78,40,48,34,51,69,71,42,8,439
21503140213,57,19,22,30,47,59,59,80,72,441
21503140301,63,30,84,68,54,61,27,14,6,407
21503140302,75,40,93,55,53,47,42,11,4,427
21503140303,0,0,0,0,0,0,0,0,0,0
21503140304,31,20,56,69,32,30,44,34,37,356
21503140305,111,53,80,80,57,61,38,8,4,486
21503140306,38,31,36,35,26,43,42,10,8,270
21503140307,41,23,28,33,17,21,10,0,0,175
21503140308,71,39,74,49,46,48,36,7,0,370
21503140309,43,21,46,42,30,39,28,16,7,272
21503140310,82,35,52,57,29,30,30,4,3,322
21503140311,130,77,116,117,67,62,62,24,6,664
21503140312,0,0,0,0,0,0,0,0,0,0
21503140401,51,50,54,46,44,83,65,75,59,516
21503140402,92,51,69,59,61,75,79,64,27,579
21503140403,49,25,45,34,18,33,17,21,3,247
21503140404,47,35,40,28,22,37,31,19,6,268
21503140405,109,56,60,58,53,64,52,26,11,495
21503140406,38,25,28,33,24,18,31,24,8,219
21503140407,69,40,51,51,33,43,26,26,15,352
21503140408,48,39,71,29,33,40,44,55,17,371
21503140409,48,27,35,30,19,26,30,24,9,252
21503140411,37,19,14,21,18,31,19,8,0,165
21503140412,38,19,10,14,25,19,18,5,0,152
21503140413,69,48,67,56,46,62,30,26,12,419
21503140414,92,63,77,55,48,44,47,40,18,472
21503140415,55,34,53,42,28,29,31,21,17,312
21503140416,98,57,90,65,49,53,51,38,25,521
21503140417,98,36,82,36,42,36,40,30,10,404
21503140418,78,43,25,42,33,30,34,15,5,304
21503140419,142,96,103,73,66,62,51,29,6,629
21503140420,257,97,183,145,92,96,74,82,87,1111
21503140421,106,50,70,55,52,43,38,26,5,432
21503140422,98,71,78,81,58,43,30,23,10,492
21503140423,47,37,11,23,42,60,30,7,3,262
21503140424,59,41,60,33,47,44,42,22,14,362
21503140425,86,69,70,66,65,64,61,18,17,518
21503140426,124,43,73,63,46,60,38,28,11,483
21503140427,19,6,23,25,10,13,32,22,3,169
21503140428,104,62,94,71,63,118,90,46,22,671
21503140501,43,32,22,25,44,43,36,23,8,280
21503140502,26,21,15,14,25,26,21,8,5,144
21503140503,59,35,35,33,28,59,43,19,9,320
21503140504,47,30,33,23,36,49,36,8,0,275
21503140505,112,75,50,56,74,78,45,38,4,550
21503140506,51,19,27,22,30,35,24,14,0,223
21503140507,75,34,79,63,26,43,24,16,0,362
21503140508,38,12,43,42,28,46,38,5,3,263
21503140509,39,11,12,26,21,15,30,3,0,151
21503140510,32,21,6,24,19,23,22,11,3,159
21503140511,33,19,35,23,34,51,45,28,13,270
21503140512,57,34,34,34,24,47,47,18,11,300
21503140513,17,17,10,10,21,58,25,21,12,193
21503140514,54,35,28,29,33,48,31,4,0,262
21503140515,73,34,32,50,52,78,29,16,4,374
21503140516,57,30,40,30,37,42,29,19,7,291
21503140517,42,15,31,25,28,43,34,21,15,241
21503140518,66,44,53,36,42,63,47,32,6,395
21503140519,68,46,48,50,50,50,40,16,0,367
21503140520,66,31,38,42,36,67,35,12,0,337
21503140521,59,40,30,37,47,57,56,36,8,369
21503140522,24,12,11,17,23,32,14,7,0,144
21503140523,28,21,50,25,34,29,21,5,0,210
21601140601,59,50,43,41,54,61,49,27,12,387
21601140602,104,47,71,75,69,81,78,50,13,589
21601140603,50,58,38,19,44,36,33,19,6,301
21601140604,63,33,55,39,56,64,83,29,14,440
21601140605,28,23,25,28,28,36,43,17,0,223
21601140606,33,21,28,20,28,54,43,16,11,247
21601140607,89,97,64,36,62,87,56,36,10,536
21601140608,0,0,0,0,0,3,0,0,0,6
21601140609,19,23,43,22,32,37,37,34,15,263
21601140610,21,17,20,27,24,24,38,39,8,222
21601140611,30,26,31,26,21,31,41,53,46,308
21601140612,44,35,30,31,45,52,74,43,17,373
21601140613,32,19,15,20,31,65,32,11,7,227
21601140614,16,26,30,17,19,49,56,44,15,268
21601140615,37,29,20,24,28,50,49,33,8,280
21601140616,62,48,37,46,66,87,60,53,7,458
21601140617,91,55,57,56,59,85,90,61,18,568
21601140618,55,41,20,44,23,38,35,31,5,290
21601140619,132,70,72,49,56,47,43,25,4,496
21601140620,311,118,274,189,120,103,112,114,144,1490
21601140621,71,55,52,48,61,45,49,23,8,428
21601140622,59,50,33,28,70,61,56,22,6,381
21601140623,82,39,61,52,67,55,52,29,19,457
21601140624,65,45,59,32,36,31,19,26,4,313
21601140625,71,50,50,51,39,36,38,16,8,348
21601140626,61,40,45,29,49,77,65,45,9,425
21601140627,70,83,29,26,125,97,78,51,53,618
21601140628,0,0,0,0,0,0,0,0,0,0
21601140629,148,70,81,97,97,64,72,32,3,671
21601140630,64,53,42,50,57,73,61,31,4,427
21601140631,61,35,25,32,62,75,56,23,7,375
21601140632,29,23,8,15,26,27,17,25,10,174
21601140633,25,22,29,17,23,44,27,14,12,207
21601140634,143,78,72,87,97,86,121,70,14,768
21601140635,143,68,66,83,79,63,72,40,4,621
21601140636,36,27,9,23,30,26,25,9,0,189
21601140637,29,27,18,25,39,32,27,12,0,201
21601140638,29,35,23,21,33,48,29,26,3,247
21601140639,44,47,17,37,55,70,26,17,3,307
21601140640,114,56,33,76,78,77,57,18,0,508
21601140701,45,32,31,25,32,39,42,26,22,295
21601140702,43,39,32,34,58,48,78,43,14,381
21601140703,115,68,90,65,59,67,51,35,6,561
21601140704,56,45,33,34,40,59,41,43,7,356
21601140705,53,22,40,28,29,47,48,16,10,290
21601140706,56,44,47,36,40,51,43,24,5,345
21601140707,87,38,37,47,46,48,36,26,13,381
21601140708,42,28,35,28,33,50,47,53,19,339
21601140709,63,43,41,37,43,54,73,41,25,419
21601140710,81,46,53,31,58,56,48,34,18,419
21601140711,141,70,57,81,83,91,83,35,0,640
21601140712,84,27,54,50,36,54,52,21,3,380
21601140713,82,43,31,43,55,52,36,23,4,363
21601140714,0,0,0,0,0,0,0,0,0,0
21601140715,53,51,23,38,52,60,33,33,0,333
21601140716,80,55,35,45,66,62,44,30,0,414
21601140717,79,32,32,53,38,60,51,11,0,355
21601140718,114,43,40,69,68,55,62,63,19,535
21601140719,101,52,47,46,59,55,85,60,16,529
21601140720,56,28,28,22,29,28,17,21,0,224
21601140721,98,59,59,49,61,69,64,39,45,538
21601140722,109,60,81,35,68,58,92,39,23,565
21601140723,70,48,24,37,65,62,57,18,0,387
21601140724,21,22,21,19,23,35,45,66,118,365
21601140725,77,60,53,41,59,72,80,43,8,496
21601140726,51,42,21,27,35,33,29,17,3,258
21601140727,61,37,21,30,52,50,49,16,3,305
21601140728,40,19,23,23,21,20,22,7,3,177
21601140729,33,14,19,21,27,26,10,4,0,157
21601140730,58,38,36,47,29,38,32,22,8,308
21601140801,63,48,29,22,42,63,66,40,23,395
21601140802,23,16,19,20,29,32,23,6,0,171
21601140803,96,47,53,47,61,76,53,19,7,454
21601140804,37,24,20,25,26,29,30,13,3,215
21601140805,68,27,25,35,33,44,33,10,4,279
21601140806,51,19,28,30,43,50,52,22,8,303
21601140807,81,52,36,40,88,73,50,17,5,442
21601140808,91,62,43,49,72,70,45,27,3,466
21601140809,39,14,12,25,23,33,14,9,3,182
21601140810,62,36,18,30,62,50,39,16,0,305
21601140811,47,23,30,29,30,48,34,15,0,257
21601140812,49,29,22,31,33,48,35,27,0,269
21601140813,28,13,16,33,27,39,22,13,0,192
21601140901,56,42,24,29,54,49,49,39,13,356
21601140902,50,40,25,25,41,54,53,15,0,299
21601140903,45,40,36,33,60,70,68,60,62,480
21601140904,96,44,48,45,46,63,62,59,31,498
21601140905,50,37,32,34,61,74,55,56,14,409
21601140906,42,32,26,29,29,50,48,48,17,316
21601140907,95,61,42,54,56,70,31,10,0,425
21601140908,26,37,18,24,42,63,71,39,9,337
21601140909,67,29,33,38,50,76,74,35,11,409
21601140910,93,51,42,60,62,79,70,33,5,489
21601140911,0,0,0,0,0,0,0,0,0,0
21601141001,57,37,42,34,58,67,64,35,11,407
21601141002,30,26,31,19,61,76,56,30,6,326
21601141003,68,29,30,36,62,69,52,38,4,402
21601141004,61,30,34,26,31,53,41,34,4,319
21601141005,37,22,20,31,33,61,53,32,0,293
21601141006,65,46,49,42,42,57,47,23,9,376
21601141007,33,25,21,14,36,57,42,33,6,274
21601141008,58,25,30,43,48,69,106,52,36,467
21601141009,33,7,16,16,34,34,55,29,3,230
21601141010,36,21,18,20,19,25,22,20,6,190
21601141011,27,10,15,16,15,33,33,18,6,169
21601141012,51,31,42,32,35,42,40,33,10,318
21601141013,24,6,10,10,23,28,17,10,0,131
21601141014,34,20,31,13,51,86,35,23,9,303
21602141101,37,29,24,22,45,48,53,34,10,304
21602141102,44,29,25,25,27,39,45,26,3,267
21602141103,59,26,33,36,37,28,37,11,5,272
21602141104,33,16,10,16,27,50,130,82,19,380
21602141105,87,22,48,64,56,74,75,26,5,454
21602141106,70,35,65,44,43,33,59,62,50,458
21602141107,121,66,71,61,75,57,70,37,3,561
21602141108,82,50,76,53,55,66,62,43,25,515
21602141109,92,54,98,59,60,66,69,44,16,552
21602141110,40,34,39,40,41,60,117,130,50,543
21602141111,17,13,8,20,22,27,34,21,23,187
21602141112,52,37,30,31,25,31,27,17,7,265
21602141113,67,38,48,58,38,34,49,28,9,370
21602141114,57,42,42,43,44,55,39,23,4,344
21602141115,110,50,38,67,74,79,98,57,16,600
21602141116,29,15,30,13,13,16,18,18,15,171
21602141117,53,37,18,17,42,38,22,9,4,232
21602141201,43,28,23,34,46,47,46,26,4,291
21602141202,61,23,33,28,40,66,62,25,5,348
21602141203,64,37,24,32,39,66,48,36,10,356
21602141204,36,31,25,27,51,43,48,11,0,270
21602141205,36,23,31,23,27,38,29,23,10,240
21602141206,56,36,26,35,47,67,38,13,5,320
21602141207,64,37,20,37,67,90,68,25,0,405
21602141208,40,25,21,15,26,40,21,6,3,213
21602141209,85,35,44,55,61,57,39,16,5,400
21602141301,68,41,39,44,61,66,40,16,5,369
21602141302,79,46,36,26,65,64,36,12,12,374
21602141303,28,25,12,19,26,34,23,17,4,179
21602141304,62,37,48,20,42,57,57,22,0,352
21602141305,11,9,10,8,14,14,5,8,0,93
21602141306,29,24,22,18,19,27,22,4,4,170
21602141307,102,50,37,69,73,71,40,14,6,458
21602141308,106,81,87,81,65,59,57,22,8,571
21602141309,25,26,26,25,45,79,46,22,4,297
21602141310,25,22,16,9,25,41,13,7,4,159
21602141311,42,19,11,18,28,35,23,12,0,198
21602141312,39,35,36,18,38,52,25,10,0,255
21602141313,66,43,27,35,61,38,35,10,5,307
21602141314,118,61,48,62,79,57,47,22,3,500
21602141315,8,4,8,9,26,31,44,27,3,167
21602141316,33,26,13,36,35,48,42,20,7,250
21602141317,44,38,27,31,23,29,42,22,10,262
21602141318,67,41,34,37,36,70,49,42,8,390
21602141319,58,19,43,34,43,60,76,75,62,472
21602141320,26,24,27,26,26,38,33,15,5,221
21602141321,59,29,27,31,40,53,65,27,16,345
21602141322,15,33,22,16,39,36,53,51,31,299
21602141323,69,32,52,55,47,58,61,69,18,458
21602141324,54,40,55,33,45,48,56,26,9,378
21602141325,50,16,26,17,40,39,37,18,0,252
21602141326,69,25,43,33,34,52,33,11,4,301
21602141327,111,36,50,50,52,59,43,14,7,420
21602141328,31,27,25,23,25,43,14,9,3,202
