SA1_CODE_2021,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
21204131201,0,0,8,38,30,17,15,95,51,245
21204131202,0,0,9,75,98,31,41,127,14,394
21204131203,0,3,7,51,55,36,25,135,23,329
21204131204,0,0,0,46,64,16,15,122,16,283
21204131205,5,0,10,99,122,51,35,167,22,495
21204131206,0,0,7,68,59,32,32,138,21,354
21204131207,3,0,3,78,114,30,34,171,16,439
21204131208,3,0,9,50,63,32,20,89,11,268
21204131209,0,0,4,33,38,18,20,80,14,207
21204131210,3,0,8,57,83,24,23,112,26,327
21204131211,0,0,4,43,58,21,19,136,22,290
21204131212,3,0,5,48,75,29,28,126,12,317
21204131213,4,0,4,51,67,40,23,141,12,343
21204131214,3,0,7,90,106,56,46,145,42,480
21204131215,0,0,6,37,42,21,19,53,10,183
21204131216,72,4,80,45,52,22,37,250,37,446
21204131217,4,0,4,41,60,17,15,80,10,222
21204131218,3,0,12,52,60,40,32,135,30,343
21204131219,7,0,7,41,52,20,14,148,28,311
21204131220,0,0,5,55,59,21,34,123,9,306
21204131221,11,5,15,46,45,20,31,142,41,329
21204131222,3,3,9,40,60,24,19,128,17,291
21204131223,9,0,9,66,77,44,35,186,32,440
21204131224,3,0,10,67,42,25,36,141,33,344
21204131225,5,0,13,63,56,27,30,236,63,480
21204131226,3,0,6,36,45,30,26,170,12,325
21204131227,6,0,10,73,99,44,37,198,39,494
21204131228,0,7,8,36,64,23,34,142,37,327
21204131229,4,0,6,89,87,38,26,228,36,501
21204131230,3,0,16,58,47,24,19,135,39,324
21204131231,5,0,4,53,52,24,29,89,36,280
21204131232,3,0,3,41,70,31,24,126,35,328
21204131233,6,0,9,101,122,76,50,170,13,533
21204131234,70,3,80,45,57,23,21,141,5,295
21204131235,4,0,4,37,63,22,24,86,16,252
21204131236,6,4,15,88,120,38,39,175,42,498
21204131237,3,0,8,74,84,33,22,136,25,371
21204131238,0,0,6,66,93,36,29,143,32,387
21204131239,3,0,6,45,48,28,15,47,9,192
21204131240,0,0,0,0,0,0,0,0,0,3
21204131241,0,0,7,38,34,20,18,86,20,215
21204131242,3,0,12,68,82,60,42,166,26,448
21204131243,5,0,6,52,57,32,24,75,12,246
21204131244,0,0,0,59,71,31,28,167,16,371
21204131245,4,0,6,62,86,38,30,106,24,339
21204131246,4,0,7,92,101,40,29,146,24,433
21204131247,0,0,10,86,122,48,52,140,19,476
21204131248,4,0,4,62,66,49,39,105,18,339
21204131249,3,0,6,72,87,38,41,124,28,392
21204131250,4,0,10,55,79,30,23,77,18,284
21204131251,3,0,10,90,91,43,48,89,19,385
21204131252,4,0,6,67,70,41,27,115,19,335
21204131253,0,0,10,44,52,34,18,125,39,312
21204131254,0,0,3,43,47,19,23,69,24,227
21204131255,0,0,6,34,57,22,36,73,0,224
21204131301,0,0,5,56,78,36,16,42,12,242
21204131302,6,0,5,69,99,49,24,86,11,343
21204131303,0,0,5,51,88,43,18,76,10,280
21204131304,11,3,23,52,63,31,23,71,11,248
21204131305,6,0,4,44,68,32,21,71,7,240
21204131306,11,0,15,67,105,48,36,105,13,370
21204131307,12,0,22,94,111,63,40,75,17,396
21204131308,3,0,3,72,80,48,18,82,15,317
21204131309,0,0,0,5,14,0,0,10,0,37
21204131310,14,0,24,112,163,83,60,113,10,544
21204131311,0,0,3,106,151,53,29,101,6,444
21204131312,0,0,3,105,130,55,30,81,4,418
21204131313,0,0,5,82,109,52,33,104,3,390
21204131314,3,0,5,51,90,34,21,62,19,283
21204131315,13,6,20,67,94,33,30,81,18,327
21204131316,11,5,25,72,90,49,27,80,13,324
21204131317,6,6,7,48,78,48,21,64,22,280
21204131318,3,0,13,98,150,56,34,112,14,458
21204131319,3,0,14,80,121,42,42,63,17,360
21204131320,7,0,16,115,149,67,37,131,0,506
21204131321,4,4,6,46,70,33,21,72,6,252
21204131322,0,0,0,77,91,38,42,81,18,347
21204131323,0,0,5,80,107,35,25,101,8,357
21204131324,3,0,8,54,64,22,21,68,18,242
21204131325,62,11,81,55,87,47,17,146,36,382
21204131326,0,0,3,60,69,34,18,67,10,268
21204131601,6,0,5,38,37,31,13,112,4,241
21204131602,0,0,6,53,56,21,25,105,30,284
21204131603,3,0,4,64,104,42,39,193,41,486
21204131604,0,0,6,57,64,35,29,121,28,329
21204131605,3,0,7,48,61,35,20,155,26,351
21204131606,3,3,5,51,58,28,20,81,16,261
21204131607,9,0,5,83,93,51,34,193,28,485
21204131608,0,0,0,70,74,42,32,120,18,351
21204131609,3,0,3,55,75,35,30,116,17,333
21204131610,8,0,8,79,123,50,38,188,36,513
21204131611,4,0,5,69,96,44,31,153,40,428
21204131612,0,0,9,66,75,42,32,148,29,398
21204131613,7,0,10,81,59,38,33,193,29,437
21204131614,4,0,9,94,104,29,38,113,4,389
21204131615,0,0,0,26,56,18,19,51,3,173
21204131616,9,0,19,54,86,29,27,91,14,300
21204131617,6,0,15,61,116,51,36,145,11,424
21204131618,0,0,0,0,0,0,0,0,3,3
21204131701,0,0,4,40,27,18,9,105,9,201
21204131702,6,0,11,52,61,31,34,118,25,316
21204131703,7,0,15,111,101,47,34,326,32,649
21204131704,4,7,9,67,46,31,22,159,32,353
21204131705,9,0,12,45,36,15,13,117,13,249
21204131706,5,0,11,55,57,9,20,211,40,389
21204131707,4,0,4,41,40,21,13,162,36,301
21204131709,6,5,15,91,88,43,20,178,24,436
21204131710,0,0,3,45,56,21,16,185,37,357
21204131711,0,0,7,51,45,18,16,112,19,271
21204131712,14,3,23,88,87,34,40,215,24,488
21204131713,4,0,10,60,55,34,24,163,25,364
21204131714,3,0,9,53,71,35,36,171,31,402
21204131715,3,0,5,48,37,25,16,126,13,262
21204131716,3,0,13,98,91,52,36,173,24,486
21204131717,8,0,13,61,73,32,19,179,23,398
21204131718,3,0,6,46,66,31,23,167,29,362
21204131719,11,0,19,81,82,37,26,211,33,469
21204131720,49,8,63,65,78,25,18,308,38,537
21204131721,3,0,7,53,51,15,21,133,21,295
21204131722,3,0,3,53,63,29,22,134,32,329
21204131723,10,5,23,67,68,34,24,218,32,447
21204131724,3,0,11,47,71,37,25,210,36,425
21204131725,3,0,3,44,38,18,11,135,28,272
21204131726,6,0,8,74,61,34,29,246,38,480
21204131727,4,0,10,76,56,40,34,175,27,406
21204131728,8,0,8,46,53,22,22,174,11,329
21204131729,0,0,0,24,27,16,4,109,23,207
21204131730,6,0,12,93,85,29,36,278,35,552
21204131731,0,0,0,0,0,0,0,0,0,0
21204131732,10,0,8,78,76,43,27,287,38,551
21204131733,0,0,0,0,0,0,0,0,0,0
21204131734,4,0,5,83,100,31,32,232,40,522
21204131735,8,0,8,75,91,37,34,180,33,451
21204131736,4,0,6,78,91,41,22,239,41,505
21204131737,3,0,4,55,83,43,21,171,29,397
21204131738,3,0,5,51,39,22,25,164,29,326
21204131739,8,0,9,55,37,29,17,156,16,314
21204131740,4,0,11,71,77,30,31,230,33,467
21204131741,0,0,16,100,116,50,34,263,38,589
21204131742,4,0,4,45,49,28,23,176,8,331
21204131743,4,0,7,69,93,32,37,231,28,484
21204131744,0,0,0,0,0,0,0,0,0,0
21204131745,3,0,3,62,72,22,21,137,34,346
21204131746,3,0,12,78,87,55,34,194,32,490
21204131747,8,0,15,87,100,55,42,146,13,450
21204131748,12,0,16,63,69,36,18,116,28,332
21204131749,5,0,11,38,45,28,6,160,25,307
21204131750,3,0,12,138,137,73,41,308,44,745
21204131751,92,13,134,44,44,18,18,220,34,375
21204131801,3,0,5,99,57,22,25,173,28,401
21204131802,0,0,7,57,71,38,33,152,10,356
21204131803,3,0,7,75,59,21,17,151,5,332
21204131804,4,0,4,61,76,45,25,181,32,420
21204131805,7,0,11,97,98,37,32,210,17,486
21204131806,44,12,61,77,108,27,27,286,65,581
21204131807,0,0,3,77,68,48,22,218,8,447
21204131808,8,0,14,58,85,26,31,187,24,407
21204131809,3,0,0,59,48,23,25,131,15,304
21204131810,3,0,3,34,47,16,16,133,25,273
21204131811,6,0,9,74,78,39,29,262,32,518
21204131812,3,0,4,69,57,29,20,166,12,362
21204131813,0,0,8,75,76,31,39,200,15,445
21204131814,3,0,4,57,61,18,14,190,9,341
21204131815,7,0,3,62,54,16,10,128,22,289
21204131816,0,0,8,76,95,29,23,236,22,483
21204131817,0,0,0,51,44,20,10,144,17,280
21204131818,0,0,7,94,61,32,19,191,17,416
21204131819,3,0,3,67,75,25,26,214,23,431
21204131820,0,0,4,61,37,31,18,169,27,354
21204131821,9,0,15,66,77,41,39,272,20,523
21204131822,5,0,12,103,91,47,27,256,46,578
21204131823,3,0,3,60,69,18,23,188,25,386
21204131824,4,0,10,72,88,43,29,188,28,446
21204131825,5,0,7,62,74,43,23,231,13,446
21204131826,6,0,3,37,39,18,18,129,18,252
21204145901,6,0,15,96,132,42,54,296,37,661
21204145902,0,0,9,45,53,17,16,111,38,278
21204145903,7,0,8,46,79,42,19,184,27,402
21204145904,5,3,10,56,60,12,21,149,25,321
21204145905,0,0,7,108,120,54,32,206,52,572
21204145906,8,0,12,100,134,41,36,253,62,625
21204145907,43,5,55,60,67,32,30,231,52,473
21204145908,6,0,8,93,114,47,44,234,50,572
21204145909,12,3,20,72,85,46,51,216,43,509
21204145910,0,0,5,62,67,24,26,130,27,338
21204145911,0,0,10,90,115,53,48,233,58,593
21204145912,36,4,46,82,104,27,29,269,49,556
21204145913,8,0,14,61,79,27,21,182,35,412
21204145914,7,4,16,44,55,31,25,172,17,351
21204145915,7,0,15,63,83,32,30,203,32,440
21204145916,4,0,4,31,41,16,12,115,18,235
21204145917,7,0,8,87,110,53,38,243,40,569
21204145918,27,0,33,77,76,39,39,223,33,480
21204145919,5,0,7,59,80,41,21,210,34,442
21204145920,13,0,18,91,105,43,61,249,43,593
21204145921,0,0,0,42,41,11,16,85,22,210
21204145922,6,0,4,79,87,38,22,148,18,391
21204145923,0,0,4,113,103,34,47,278,56,634
21204146001,4,0,10,93,126,36,36,265,35,587
21204146002,0,0,7,73,94,34,24,277,42,543
21204146003,8,0,11,73,90,26,31,203,43,473
21204146004,4,0,10,96,140,63,47,292,46,681
21204146005,60,4,63,69,72,32,24,276,19,496
21204146006,3,0,8,55,68,28,20,124,18,313
21204146007,3,0,10,80,62,34,31,220,38,465
21204146008,3,0,9,76,102,57,31,205,22,496
21204146009,5,0,8,71,76,37,28,233,33,470
21204146010,6,0,6,91,71,34,25,214,31,471
21204146011,0,0,4,62,80,40,15,216,45,463
21204146012,3,0,8,79,91,32,30,209,25,461
21204146013,0,0,5,82,94,38,38,231,24,507
21204146014,4,0,4,75,87,42,30,212,21,469
21204146015,3,0,4,83,79,31,37,241,43,512
21204146016,4,0,4,37,41,21,12,108,31,253
21204146017,3,0,8,49,70,32,26,156,29,365
21204146018,6,0,3,104,82,40,24,253,35,534
21204146019,3,6,13,108,87,34,39,258,45,572
21204146020,16,0,18,77,86,36,43,250,19,501
21204146021,0,0,12,103,128,50,33,333,34,686
21204146022,7,0,5,63,68,28,27,197,18,405
21204146023,72,7,80,61,50,29,19,316,49,529
21204146024,11,0,13,87,87,31,43,266,11,532
21204146025,4,0,13,66,89,41,33,206,30,470
21204146026,6,0,16,78,68,27,29,199,49,452
21204146027,4,4,10,138,143,48,43,272,26,664
21204146028,0,0,4,36,24,14,13,120,17,221
21204146029,4,0,17,84,109,23,30,317,21,573
21204146030,4,3,9,51,58,28,21,196,14,369
21204146031,4,0,11,72,67,30,34,166,35,403
21204146032,0,0,6,38,41,18,15,120,14,252
21204146033,0,3,4,42,55,38,15,151,24,330
21204146034,8,3,19,75,79,47,23,202,37,458
21204146035,3,0,6,61,47,17,17,237,31,413
21204156301,4,4,16,31,59,16,16,139,50,311
21204156302,3,0,5,43,52,16,28,165,40,339
21204156303,0,0,3,51,54,28,32,162,40,364
21204156304,0,0,10,92,70,35,29,180,49,453
21204156305,3,0,3,66,71,30,34,192,53,445
21204156306,9,0,9,62,76,43,28,157,20,387
21204156307,4,0,9,77,81,43,12,194,51,461
21204156308,0,0,0,32,47,12,22,141,28,282
21204156309,0,0,4,65,78,33,35,144,39,391
21204156310,5,0,7,57,56,22,25,168,40,362
21204156311,7,0,8,31,34,10,12,129,50,273
21204156312,0,0,3,66,66,23,29,179,65,425
21204156313,10,0,17,79,101,50,44,143,44,449
21204156314,0,0,0,59,50,19,11,109,44,290
21204156315,3,0,7,53,62,31,32,185,32,392
21204156316,9,0,19,74,65,48,40,220,36,482
21204156317,0,0,0,0,0,0,0,11,0,14
21204156318,4,0,7,50,66,22,27,95,25,282
21204156319,0,0,0,60,50,30,21,115,30,305
21204156320,4,0,10,62,74,37,31,179,46,436
21204156321,40,12,80,13,37,19,14,110,39,236
21204156322,7,0,7,42,64,14,17,124,47,308
21204156323,3,0,9,71,82,25,20,214,64,477
21204156324,7,0,11,74,79,38,37,293,105,622
21204156325,0,0,5,44,71,16,23,150,51,348
21204156326,11,0,12,50,56,23,29,206,97,469
21204156327,5,0,7,56,86,20,17,190,54,427
21204156328,9,0,16,91,107,49,24,191,44,504
21204156329,3,6,5,76,72,20,30,215,62,476
21204156330,4,0,13,63,73,40,24,176,10,386
21204156331,5,0,14,49,65,25,33,177,48,393
21204156332,7,0,3,64,92,32,17,158,27,394
21204156333,0,0,5,68,80,34,27,125,20,344
21204156334,4,0,4,47,56,17,16,170,58,367
21204156335,0,0,0,41,39,14,29,139,35,296
21204156336,61,5,65,56,43,19,19,227,33,402
21204156337,5,0,7,75,104,34,42,273,103,629
21204156338,7,7,11,40,58,24,33,128,40,324
21204156339,48,4,53,27,20,9,3,156,8,222
21204156340,4,0,5,67,76,36,22,247,53,497
21204156341,4,0,17,68,72,24,28,155,18,376
21204156342,0,0,5,54,40,21,18,92,18,243
21204156343,12,4,16,66,57,28,24,119,49,342
21204156344,4,0,14,60,80,37,33,159,38,396
21204156345,4,0,4,60,78,23,30,213,50,458
21204156346,6,0,8,29,31,20,13,79,38,215
21204156347,4,0,9,39,45,17,22,103,46,271
21204156348,3,0,6,37,37,14,6,127,23,243
21204156401,6,0,7,71,51,19,24,251,18,429
21204156402,0,0,0,75,101,31,18,195,34,461
21204156403,0,0,0,60,65,24,18,131,19,313
21204156404,0,0,3,40,29,19,25,165,24,300
21204156405,0,0,0,13,24,11,7,26,3,87
21204156406,0,0,3,48,65,16,27,246,30,426
21204156407,0,0,3,40,30,21,19,136,43,294
21204156408,6,0,9,40,38,14,13,238,33,378
21204156409,0,0,0,24,24,3,3,32,10,96
21204156410,0,0,0,43,35,19,12,179,36,326
21204156411,0,0,0,18,22,8,0,37,21,107
21204156412,5,0,11,62,63,35,33,261,29,487
21204156413,5,0,4,20,35,14,28,162,40,302
21204156414,0,0,0,51,36,18,27,178,33,354
21204156415,0,0,0,152,152,65,50,340,34,797
21204156416,9,0,11,52,64,26,25,244,57,465
21204156417,8,0,12,52,53,33,31,242,29,436
21204156418,23,13,63,62,80,39,37,223,67,507
21204156419,0,0,0,91,94,30,31,213,17,474
21204156420,0,0,6,41,39,21,10,148,28,280
21204156501,3,0,8,60,65,36,33,152,20,358
21204156502,0,0,4,48,36,13,7,63,0,176
21204156503,7,4,20,55,79,42,27,164,30,402
21204156504,0,0,0,43,35,23,19,86,6,212
21204156505,0,0,6,43,55,7,14,146,16,290
21204156506,0,0,9,39,71,29,23,135,10,298
21204156507,4,0,14,86,76,45,35,184,26,441
21204156508,3,0,17,68,72,47,21,186,29,420
21204156509,5,0,7,80,88,46,23,140,13,395
21204156510,4,0,9,48,41,20,9,90,9,223
21204156511,0,0,5,61,55,30,22,131,3,305
21204156512,0,0,3,68,57,49,26,92,30,327
21204156513,3,0,11,63,77,38,39,199,28,441
21204156514,8,0,9,59,65,53,17,138,21,352
21204156515,3,0,10,62,76,45,34,209,22,444
21204156516,0,0,3,89,93,40,36,198,17,478
21204156517,6,0,14,59,76,27,20,97,5,286
21204156518,0,0,0,0,0,0,0,4,0,4
21204156519,5,0,7,74,61,28,23,158,30,369
21204156520,0,0,3,45,33,13,18,78,0,195
21204156521,0,0,10,45,53,16,19,139,9,283
21204156522,0,4,3,58,60,33,19,143,22,336
21204156523,0,0,6,67,62,32,29,180,18,398
21204156524,0,0,3,34,49,25,24,115,15,261
21204156525,4,0,0,46,66,29,22,113,14,289
21204156526,5,3,11,59,67,29,20,171,11,358
21204156527,6,0,11,68,88,45,33,207,9,460
21204156528,0,0,4,45,63,23,16,109,18,278
21204156529,5,0,3,23,45,21,16,91,9,202
21204156530,5,0,5,59,86,42,33,120,12,347
21204156531,0,0,0,0,0,0,0,3,0,5
21204156532,3,0,10,62,71,34,36,132,18,351
21204156533,33,0,42,31,57,38,31,138,24,322
21204156534,3,0,12,64,83,42,44,167,19,409
21204156535,41,13,67,45,46,27,18,153,24,314
21204156536,3,3,11,62,58,22,30,187,41,402
21204156537,0,0,3,88,93,57,27,157,29,455
21204156538,4,0,8,79,90,44,24,135,8,376
21204156539,0,0,0,36,52,30,19,148,20,303
21204156601,0,0,0,84,103,27,24,102,13,361
21204156602,3,0,5,95,133,57,41,195,10,527
21204156603,0,0,5,93,101,63,45,140,6,446
21204156604,5,0,8,162,157,70,44,247,15,696
21204156605,0,0,0,69,112,42,37,140,13,421
21204156606,0,0,0,49,58,30,25,83,6,245
21204156607,0,0,0,58,66,30,15,134,12,307
21204156608,0,0,0,67,72,44,30,156,18,378
21204156609,0,3,4,35,40,25,20,69,5,201
21204156610,51,3,56,35,58,37,15,142,0,285
21204156611,0,0,4,119,151,55,32,208,29,595
21204156612,0,0,0,71,74,38,28,103,4,316
21204156613,0,0,0,88,95,51,32,109,14,400
21204156614,0,0,0,71,59,28,22,137,8,332
21204156615,0,0,0,93,99,30,19,137,17,405
21204156616,5,0,4,27,30,16,29,43,4,156
21204156617,3,0,3,165,174,69,70,193,10,677
21204156618,7,0,7,127,193,54,43,238,15,671
21204156619,3,0,3,50,65,45,30,96,6,289
21204156620,0,0,0,114,137,63,44,201,25,586
21204156621,0,0,0,56,53,26,24,60,6,228
21204156622,0,0,4,143,154,66,40,256,27,685
21204156623,0,0,7,109,128,44,41,153,16,492
21204156624,0,0,0,102,97,54,26,129,17,430
21204156625,0,0,0,59,74,23,12,82,0,251
21204156626,0,0,4,94,113,43,32,162,10,459
21204156627,4,0,4,57,60,20,14,73,8,224
21204156628,6,0,10,137,134,74,45,255,14,657
21205131901,6,0,10,61,95,48,29,96,16,335
21205131902,4,0,12,67,101,45,28,124,24,400
21205131903,3,0,6,73,117,53,29,145,26,433
21205131904,14,0,24,127,182,64,38,191,29,638
21205131905,3,0,14,107,156,71,38,82,15,463
21205131906,3,0,11,117,137,51,29,89,27,449
21205131907,0,0,5,74,94,39,20,59,4,292
21205131908,3,0,11,106,135,57,25,83,16,423
21205131909,54,0,60,80,104,56,41,155,28,474
21205131910,5,0,12,52,94,45,16,61,11,276
21205131912,7,0,9,70,108,41,27,88,0,332
21205131913,0,0,0,59,80,49,20,52,7,262
21205131914,3,0,5,133,134,61,39,133,4,512
21205131915,7,0,7,99,139,70,30,75,21,437
21205131916,3,0,3,75,116,55,24,70,18,358
21205131917,12,0,15,95,123,53,29,139,28,460
21205131918,3,0,4,68,109,39,25,66,19,319
21205131919,58,6,65,91,122,48,24,178,16,464
21205131922,3,0,8,76,130,40,12,151,42,452
21205131923,0,0,7,77,78,34,38,142,39,405
21205131924,3,4,9,96,139,45,34,149,30,495
21205131925,0,0,3,42,66,38,18,114,28,297
21205131926,4,0,8,74,128,46,18,125,28,417
21205131927,6,0,15,81,126,48,33,104,18,420
21205131928,0,0,6,72,65,39,30,85,39,335
21205131929,0,0,3,101,143,52,36,148,7,484
21205131930,0,0,4,90,136,32,19,87,11,382
21205131932,3,0,14,53,67,43,18,72,12,266
21205131933,9,0,6,81,118,43,32,117,25,410
21205131934,0,3,14,51,103,29,19,71,16,294
21205131935,0,0,10,106,156,57,39,105,18,485
21205131936,0,0,12,96,95,38,25,64,11,333
21205131937,40,0,48,83,102,44,29,137,18,422
21205131938,0,0,0,0,0,0,0,0,0,0
21205131939,7,0,12,68,65,29,40,99,6,307
21205131940,6,0,9,69,88,30,32,88,17,327
21205131941,3,0,11,65,104,34,29,68,3,293
21205131942,4,0,13,77,88,34,17,63,9,297
21205131943,0,0,5,93,90,28,26,143,23,398
21205131944,0,0,3,54,74,18,16,71,6,241
21205131945,3,0,6,68,65,20,20,141,23,350
21205131946,3,0,9,56,79,28,25,93,29,306
21205131947,3,0,3,93,151,52,14,196,29,537
21205132101,9,0,27,88,133,64,47,129,15,473
21205132102,0,0,5,66,82,53,20,36,7,266
21205132103,4,0,11,79,103,61,33,124,10,401
21205132104,11,0,21,65,76,40,35,113,12,343
21205132105,3,0,12,98,107,65,30,168,14,491
21205132106,6,0,4,46,43,28,20,64,9,206
21205132107,0,0,11,70,71,27,38,94,6,311
21205132108,0,0,7,54,100,52,27,112,15,351
21205132109,8,3,26,95,97,73,49,132,27,475
21205132110,28,10,63,98,102,62,28,120,42,449
21205132111,7,0,21,74,102,46,29,105,21,379
21205132112,6,0,14,80,85,58,38,98,8,363
21205132113,0,0,3,74,98,54,30,108,17,386
21205132114,3,3,15,93,122,63,48,122,10,462
21205132115,4,0,11,78,102,73,50,101,21,424
21205132116,0,0,3,35,44,21,18,54,5,183
21205132117,3,0,14,86,119,76,57,81,15,436
21205132118,7,8,16,47,70,36,26,103,16,287
21205132119,4,0,11,54,50,42,38,84,5,271
21205132120,3,0,11,73,92,55,29,110,7,366
21205132121,5,0,15,98,125,64,43,137,15,484
21205132122,0,0,3,53,94,49,23,81,9,314
21205132123,6,0,8,47,66,39,21,37,11,220
21205132124,9,3,12,52,98,41,33,109,9,345
21205132125,8,0,11,90,82,47,42,119,11,395
21205132126,0,0,8,51,49,30,22,94,14,267
21205132127,7,0,11,85,109,53,34,125,13,410
21205132128,3,0,5,69,94,43,27,86,7,329
21205132129,4,0,13,62,62,37,36,134,32,355
21205132130,5,0,10,95,123,60,44,119,13,454
21205132131,8,19,37,99,112,46,51,123,56,483
21205132132,0,0,6,79,100,49,35,99,12,361
21205132133,0,0,0,44,56,20,21,73,12,228
21205132134,0,0,14,58,80,48,31,80,10,310
21205132135,4,0,9,59,67,42,33,79,21,303
21205132136,0,0,0,35,55,23,13,48,4,180
21205132137,6,0,6,68,86,54,43,66,17,329
21205132138,39,15,78,63,121,46,35,129,31,429
21205132139,0,0,0,32,62,26,27,25,0,167
21205132140,0,0,3,40,55,20,18,51,0,177
21205132141,0,0,7,87,102,41,41,122,7,408
21205132142,0,0,8,73,98,46,38,79,16,352
21205132143,0,0,4,51,47,24,17,53,9,205
21205132144,6,0,12,57,93,41,18,65,4,264
21205132145,23,0,28,67,109,46,34,115,7,382
21205132146,6,0,14,67,79,43,37,76,4,303
21205132147,3,0,6,67,74,67,20,85,14,324
21205132148,3,0,6,51,72,41,22,75,5,268
21205132149,5,0,8,28,56,33,15,71,7,218
21205132150,0,6,15,50,65,28,27,115,18,297
21205132151,0,5,6,47,74,39,24,74,12,272
21205132152,6,0,8,51,78,41,14,102,0,277
21205132153,0,0,8,60,85,38,23,80,0,283
21205132154,3,0,0,59,63,34,22,59,3,240
21205132201,11,0,15,77,109,58,28,129,17,426
21205132202,5,0,5,82,80,48,32,119,6,368
21205132203,0,0,4,78,82,39,28,67,11,300
21205132204,0,0,5,68,83,32,25,98,7,316
21205132205,10,0,19,40,46,36,16,64,0,204
21205132206,4,0,3,60,63,37,30,50,17,255
21205132207,0,6,11,62,62,29,24,80,4,257
21205132208,95,9,104,53,58,37,20,227,14,408
21205132209,4,0,5,62,47,32,14,33,9,184
21205132210,0,0,7,53,73,30,20,75,19,271
21205132211,4,0,9,42,58,34,19,72,18,243
21205132212,8,0,11,71,74,44,36,150,18,385
21205132213,6,3,20,54,78,53,35,121,33,373
21205132215,11,0,14,75,125,59,46,177,38,522
21205132216,4,0,9,59,64,17,31,90,12,269
21205132217,3,0,9,39,56,24,21,82,32,256
21205132218,44,48,104,84,81,40,31,164,84,477
21205132219,0,3,14,82,94,47,40,98,19,375
21205132220,0,0,10,52,74,34,27,103,0,297
21205132221,0,0,5,99,94,65,33,118,25,445
21205132222,3,0,11,51,71,38,27,56,7,251
21205132223,4,0,12,84,93,58,23,116,24,398
21205132224,0,0,8,62,81,43,27,82,11,302
21205132225,4,0,13,124,148,66,56,164,26,584
21205132226,0,0,0,36,48,21,11,51,9,174
21205132227,8,5,8,87,112,49,35,108,12,406
21205132228,6,0,11,44,77,39,22,91,14,296
21205132229,5,0,13,68,76,49,25,120,28,366
21205132230,3,4,15,81,116,53,33,107,15,409
21205132231,10,3,20,82,95,44,35,103,21,372
21205132232,3,0,10,111,97,57,44,128,6,448
21205132233,16,0,28,128,123,70,31,160,18,540
21205132234,0,0,0,73,100,31,27,81,3,314
21205132235,0,0,4,52,58,25,22,79,4,238
21205132236,0,0,3,43,63,49,25,83,17,278
21205132237,0,0,5,39,46,23,15,41,10,172
21205132238,0,0,0,39,47,28,19,69,8,216
21205132239,14,0,25,98,169,73,32,144,15,531
21205132240,5,0,9,63,76,33,26,80,16,294
21205132241,4,0,3,60,68,41,28,69,10,269
21205132242,3,0,6,50,62,32,14,74,0,231
21205132243,3,0,8,72,80,53,33,113,7,355
21205132244,3,0,3,60,75,48,35,103,12,321
21205132245,0,0,0,34,62,25,9,57,9,200
21205132246,3,0,16,55,66,45,35,142,15,358
21205132247,0,0,0,0,0,0,0,0,0,0
21205132248,32,11,48,36,57,28,15,131,24,294
21205132249,0,0,0,36,61,28,16,72,0,222
21205132250,5,0,6,41,69,38,24,94,10,276
21205132251,4,0,7,55,76,31,32,100,24,317
21205132252,0,0,0,63,88,34,35,71,8,287
21205132253,0,0,9,136,149,74,28,296,136,815
21205132254,5,3,15,98,98,51,32,160,18,454
21205132301,11,0,11,93,77,45,30,111,29,376
21205132302,12,0,15,66,101,51,48,96,7,367
21205132303,0,0,6,61,50,32,23,42,7,215
21205132304,0,4,15,39,78,32,19,52,10,231
21205132305,4,0,18,83,109,57,29,106,17,400
21205132306,5,0,12,84,117,72,31,120,13,421
21205132307,8,0,16,70,109,48,35,102,17,381
21205132308,8,0,5,92,146,71,38,103,19,469
21205132309,13,3,21,95,99,60,30,79,22,383
21205132310,8,0,12,95,111,61,43,120,20,454
21205132311,7,0,15,76,99,42,31,110,32,388
21205132312,0,0,0,0,0,0,0,0,0,0
21205132313,0,0,16,83,105,50,38,93,16,388
21205132314,8,5,25,92,119,56,25,118,21,433
21205132315,0,0,11,40,64,19,16,46,3,189
21205132316,6,0,8,70,94,56,26,84,8,342
21205132317,8,0,22,94,96,57,38,111,22,417
21205132318,4,3,22,82,118,60,30,117,33,439
21205132319,16,0,20,81,101,39,38,130,26,414
21205132320,13,0,23,63,79,48,34,93,11,326
21205132321,3,0,9,74,72,46,18,52,12,271
21205132322,5,0,19,83,102,48,20,86,6,341
21205132323,3,0,8,67,100,54,29,93,10,361
21205132324,3,3,17,92,108,57,49,100,18,419
21205132325,5,0,14,69,105,55,26,103,3,368
21205132326,3,0,6,77,145,50,28,94,5,403
21205132327,3,0,11,76,110,68,40,98,8,389
21205132328,10,0,14,119,148,69,50,155,22,560
21205132329,8,3,21,77,112,54,35,105,11,391
21205132330,10,0,18,94,112,63,38,126,15,446
21205132331,6,4,31,107,137,60,46,127,22,501
21205132332,6,0,14,70,100,38,32,114,6,370
21205132333,5,0,11,109,161,68,55,151,21,553
21205132334,0,0,11,59,77,52,31,89,9,318
21205132335,4,0,13,43,68,28,20,45,15,215
