SA1_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
20101100113,5,10,8,3,0,0,25,0,3,0,4,0,3,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,17,28,15,5,0,0,85,0,0,0,6,0,0,0,0,6,0,0,9,3,5,0,0,0,14,0,0,0,4,4,3,0,0,11,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,3,4,0,5,14,0,0,0,0,25,0,7,4,0,0,0,0,0,17,4,0,5,11,7,4,0,0,33,4,3,3,3,0,3,0,0,17,3,0,0,0,4,0,0,0,6,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,12,13,10,30,49
20101100114,4,5,4,3,0,0,19,3,3,9,5,4,0,0,0,23,6,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,19,25,22,23,19,16,13,0,141,6,6,4,0,0,3,0,0,20,0,0,0,0,0,0,0,0,4,0,5,5,7,11,7,0,0,33,4,0,5,0,4,0,0,0,14,0,3,0,4,0,6,0,0,10,7,10,3,9,4,9,3,0,38,0,4,9,14,4,7,4,0,38,0,8,10,7,8,10,3,0,43,3,4,9,6,4,3,7,0,30,6,0,0,0,4,0,0,0,9,3,3,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,3,5,0,0,3,0,0,14,28,52,48,51
20101100118,8,8,0,0,0,0,15,0,0,3,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,11,20,20,10,8,0,0,67,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,3,3,0,0,14,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,5,5,10,3,0,0,0,29,0,0,6,8,0,0,0,0,12,0,4,9,11,7,3,0,0,35,0,5,3,5,0,0,0,0,19,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,6,0,0,5,0,15,4,17,39,47
20101100119,16,14,8,0,0,0,43,0,0,14,8,6,7,0,0,25,0,0,0,0,0,0,0,0,5,9,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,6,14,21,50,56,22,9,4,0,176,0,0,0,0,0,0,0,0,7,0,0,5,0,4,0,0,0,4,0,12,12,26,20,3,0,0,66,0,8,12,7,7,4,0,0,30,0,0,0,4,0,0,0,0,9,0,5,13,19,14,0,0,0,56,0,8,10,11,4,4,4,0,30,5,4,20,23,11,3,0,0,62,0,5,19,7,5,7,0,0,35,3,0,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,5,3,0,4,0,0,0,19,22,42,89,115
20101100120,12,3,0,0,0,0,33,3,9,3,7,4,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,4,0,0,6,12,35,59,26,13,16,0,4,156,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,5,9,0,6,5,0,0,33,0,4,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,3,3,8,19,3,3,4,3,0,46,0,6,10,3,3,7,0,0,36,3,13,22,9,0,0,0,0,55,3,10,3,9,4,0,0,0,32,0,0,3,0,0,0,0,0,5,0,3,10,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,6,3,3,5,0,4,0,0,20,22,57,96,48
20101100121,14,7,8,0,0,0,30,0,4,9,8,4,0,3,0,27,6,0,0,0,0,0,0,0,5,6,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,9,24,48,36,25,10,7,0,157,0,0,3,0,3,0,0,0,6,0,0,3,6,0,0,0,0,6,4,10,7,12,12,5,5,0,49,0,4,4,0,0,0,0,0,8,0,0,5,0,0,0,0,0,6,5,7,16,15,11,4,4,0,55,0,8,15,9,0,3,0,4,32,6,3,25,15,11,9,0,0,63,0,3,12,8,9,3,3,0,43,0,0,0,0,0,0,0,0,7,4,0,4,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,5,0,0,0,13,18,42,92,66
20101100124,3,3,0,0,0,0,7,0,3,8,6,0,5,0,0,21,0,0,0,5,0,0,0,0,4,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,5,29,33,14,8,7,0,106,0,0,5,5,0,0,0,0,7,0,0,7,0,0,0,0,0,5,3,0,7,8,0,4,6,0,27,0,0,0,3,0,0,0,0,13,0,0,0,3,0,0,0,0,6,3,4,7,12,12,3,4,0,45,0,0,7,5,0,0,0,0,17,0,0,12,12,8,6,0,0,38,0,5,10,9,0,3,0,0,33,3,0,0,5,0,0,0,0,8,0,0,8,8,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,6,0,0,0,0,11,23,13,60,64
20101100125,16,7,4,8,0,0,36,3,5,5,0,4,0,0,0,21,0,3,0,3,0,0,0,0,6,3,4,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,0,0,7,17,19,45,31,20,12,0,5,147,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,11,14,12,9,10,0,0,59,0,5,5,3,3,0,0,0,15,3,0,3,0,0,0,0,0,4,6,3,9,7,3,3,0,0,28,0,4,13,5,0,0,0,0,22,4,4,20,16,9,7,0,0,51,3,5,5,3,6,0,0,0,25,0,0,4,5,0,0,0,0,10,3,4,4,6,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,4,0,0,4,5,4,3,0,21,29,39,75,62
20101100126,13,18,9,4,0,0,48,3,5,4,9,0,4,0,0,29,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,4,0,3,0,12,4,18,34,51,38,29,15,0,189,0,0,0,3,3,3,0,0,16,0,3,0,0,0,0,0,0,8,0,6,4,6,14,5,0,5,40,0,0,0,3,0,0,0,0,7,0,0,0,4,0,0,3,0,6,0,7,9,15,19,8,0,0,73,0,0,5,11,12,16,7,0,57,0,7,21,30,11,11,0,0,79,3,5,6,9,6,6,4,0,36,0,0,0,5,0,0,0,0,4,0,4,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,6,0,3,5,4,0,23,10,36,65,86
20101100127,11,7,7,0,0,0,30,8,10,3,3,3,3,0,0,31,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,9,23,61,41,16,16,11,0,0,156,0,4,4,0,0,0,0,0,8,0,4,7,0,0,0,0,0,15,6,3,11,4,4,0,0,0,28,0,11,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,3,5,18,17,5,5,4,0,0,54,0,11,6,5,0,0,0,0,31,0,21,15,9,8,3,0,0,58,11,16,7,9,5,3,0,0,46,0,10,0,0,0,0,0,0,12,0,6,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,14,32,107,78,36
20101100128,7,4,0,0,0,0,20,0,4,3,8,5,5,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,9,28,18,25,6,3,4,0,96,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,13,0,3,3,0,0,0,0,0,10,0,5,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,4,0,5,9,8,0,0,0,0,29,0,4,6,5,6,0,5,0,15,0,9,15,6,0,0,0,0,32,0,8,4,14,5,5,0,0,26,0,0,0,0,0,0,0,0,6,4,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,4,0,5,0,0,0,0,0,13,14,49,40,39
20101100129,13,7,9,0,0,0,33,0,4,5,3,0,0,0,0,17,0,4,0,0,0,0,0,0,5,0,4,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,0,0,0,0,13,13,42,37,25,10,5,0,0,139,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,11,0,10,8,8,0,0,0,0,24,5,0,3,0,0,0,0,0,16,0,0,0,3,0,0,0,0,3,3,16,14,4,4,0,0,0,40,0,7,6,8,0,3,0,0,31,0,14,17,13,8,4,6,0,60,7,8,12,6,5,0,0,0,31,0,3,5,0,0,0,0,0,9,0,8,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,8,3,3,5,0,0,0,28,24,71,71,49
20101100130,4,3,0,0,0,0,11,4,4,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,33,13,8,3,0,0,82,0,0,4,0,0,0,0,0,3,0,6,3,0,0,0,0,0,13,5,7,0,0,4,0,0,0,24,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,15,14,9,0,0,0,0,47,0,0,0,4,0,3,0,0,6,3,5,9,6,0,0,0,0,24,4,3,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,6,0,0,0,5,15,55,53,26
20101100131,9,6,8,0,0,0,25,0,0,6,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,23,17,14,15,0,0,95,0,0,4,0,0,0,0,0,4,0,3,7,0,0,0,0,0,15,3,4,3,3,3,3,5,0,15,0,5,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,19,12,8,0,0,0,0,44,0,8,3,0,0,3,0,0,20,6,0,9,8,7,5,0,0,42,0,0,3,0,3,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,18,38,62,25
20101100132,30,3,9,0,0,0,55,9,15,10,7,3,0,0,0,44,0,3,0,0,0,0,0,0,4,3,6,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,6,0,10,4,3,0,0,0,17,33,78,85,27,19,6,3,0,253,0,4,3,0,0,0,0,0,14,0,3,6,3,0,0,0,0,12,13,14,10,8,3,0,4,0,51,0,4,3,4,5,0,0,0,26,0,5,4,0,0,0,0,0,7,5,23,22,11,3,0,0,0,71,0,17,13,6,5,0,0,0,50,6,21,34,12,10,3,0,0,85,13,20,10,10,3,4,0,0,65,5,5,0,0,0,0,0,0,11,3,11,9,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,10,11,3,9,7,0,4,0,0,39,51,135,145,61
20101100133,12,4,4,0,0,0,22,0,9,0,6,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,7,12,35,28,22,10,5,0,0,108,0,0,3,4,0,0,0,0,6,0,6,3,4,0,0,0,0,11,4,7,5,6,0,0,0,0,19,3,3,6,0,0,0,0,0,15,0,3,3,0,0,0,0,0,10,0,14,11,4,0,0,0,0,34,0,3,0,3,0,3,0,0,25,5,9,15,10,0,0,0,0,44,0,8,0,6,4,0,0,0,27,0,0,3,0,0,0,0,0,4,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,3,0,0,0,0,19,19,65,59,34
20101100134,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,10,9,12,14,9,6,11,11,0,66,3,0,0,0,0,3,0,0,8,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,4,0,11,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,4,0,16,0,5,3,0,0,4,6,0,8,7,5,4,0,0,4,0,0,16,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,3,9,0,15,14,18,24,15
20101100135,9,6,4,0,0,0,32,0,6,3,4,0,0,0,0,23,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,16,33,37,16,12,3,0,0,121,0,3,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,10,0,13,5,0,4,0,0,0,18,0,4,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,6,11,14,11,4,0,0,0,48,7,9,3,0,4,0,0,0,15,3,10,19,6,4,0,0,0,52,0,9,11,6,4,4,0,0,35,0,0,6,0,0,0,0,0,3,0,0,7,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,0,11,0,3,8,0,3,0,0,0,12,26,65,76,33
20101100136,15,0,3,4,0,0,28,5,5,13,0,0,0,0,0,25,4,3,3,0,0,0,0,0,12,0,8,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,13,48,66,17,9,4,0,0,160,0,5,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,18,5,18,7,8,0,0,0,0,40,3,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,23,18,10,3,0,0,0,49,0,5,16,10,0,0,0,0,31,3,16,26,6,4,5,0,0,63,6,14,19,0,0,0,0,0,44,7,5,3,0,0,0,0,0,17,0,5,7,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6,3,6,0,0,0,0,15,28,103,111,47
20101100137,10,6,7,0,0,0,29,3,9,11,8,4,0,0,0,32,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,12,9,40,32,32,17,6,0,0,135,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,3,6,5,0,0,0,0,15,0,9,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,22,6,13,3,0,0,0,49,0,9,3,7,0,5,0,0,23,0,6,16,13,6,4,0,0,50,6,6,11,13,8,3,0,0,45,0,0,3,7,0,0,0,0,8,4,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,15,21,70,59,48
20101100138,9,0,0,0,0,0,28,0,18,3,0,4,0,0,0,23,0,6,0,0,0,0,0,0,6,0,10,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,20,74,33,11,5,3,0,0,147,4,5,0,0,0,0,0,0,14,0,11,4,0,0,0,0,0,15,0,21,10,0,4,3,0,0,32,7,10,4,0,0,3,0,0,23,0,0,0,0,0,0,0,0,0,4,20,17,3,0,0,0,0,45,3,15,9,0,0,0,0,0,25,3,21,18,7,0,0,0,0,55,4,19,4,0,4,0,0,0,35,0,10,0,0,0,0,0,0,11,0,7,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,5,0,0,3,0,0,0,11,30,147,76,27
20101100139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101100140,11,16,4,0,0,0,35,0,0,7,5,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,21,50,36,18,16,12,5,156,0,0,0,5,0,0,0,0,4,0,0,9,0,0,0,0,0,10,0,6,4,5,0,0,0,0,19,0,3,3,4,5,0,0,0,14,0,0,3,8,0,0,0,0,4,0,8,20,12,3,5,0,0,56,0,10,17,4,0,8,6,0,51,3,13,21,21,11,0,3,0,71,0,4,4,9,0,3,0,0,17,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,5,0,4,0,5,0,0,0,12,9,45,89,69
20101100141,4,4,0,0,0,0,10,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,9,5,17,12,12,8,0,0,64,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,4,0,7,5,0,0,20,0,5,0,7,0,0,0,0,7,3,0,4,3,0,0,0,0,8,0,6,0,6,0,0,0,0,13,0,6,0,4,7,4,0,0,16,0,0,6,10,5,0,0,0,23,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,12,9,15,28,31
20101100142,11,0,0,0,0,0,20,0,9,3,0,0,0,0,0,17,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,7,25,32,12,3,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,16,0,8,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,6,4,10,4,0,0,0,0,0,18,0,5,6,5,0,0,0,0,12,0,4,21,4,0,0,0,0,33,0,9,7,8,0,0,0,0,15,0,4,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,5,0,0,0,17,8,43,65,22
20101100201,7,10,3,0,0,0,29,0,0,3,8,0,4,5,0,24,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,4,0,0,0,6,3,18,15,40,29,17,17,3,141,0,7,0,5,4,0,0,0,16,0,0,0,4,0,0,0,0,6,5,10,0,5,8,3,7,0,35,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,9,0,5,3,13,12,9,0,0,45,0,0,0,9,5,8,7,0,27,0,5,10,16,10,3,6,0,47,3,4,7,14,6,3,12,0,44,0,0,0,4,0,0,0,0,9,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,6,0,7,0,0,6,0,0,0,17,7,41,26,75
20101100202,0,6,3,0,0,0,16,0,0,6,3,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12,4,4,11,15,20,16,17,0,94,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,7,4,0,0,17,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,5,12,5,4,0,28,0,0,5,6,8,4,8,0,35,0,0,3,6,6,5,4,0,32,0,0,4,3,3,6,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,0,12,5,9,23,30
