SA1_CODE_2021,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
21601140636,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,6,4,10,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,7,3,16,0,5,5,3,0,3,3,0,3,0,0,0,0,8,8,4,7,16,5,0,4,0,5,4,0,0,4,0,4,3,0,0,3,10,8,15,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,0,0,3,0,0,0,0,0,0,4,0,6,4,0,4,8,3,13,0,0,0,0,4,4,0,0,0,4,3,3,0,0,0,6,3,11,0,4,3,0,0,0,3,0,4,0,0,0,3,0,4,8,12,17,5,0
21601140637,0,0,5,0,0,0,0,0,0,0,3,5,0,0,0,3,5,11,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,6,10,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,8,6,3,7,0,3,0,5,0,5,3,0,8,0,4,4,7,12,27,0,0,0,5,0,5,0,0,0,0,3,3,0,0,4,5,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,6,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,5,11,0,0,0,3,0,3,0,0,0,0,5,7,3,0,4,9,9,20,5,4,4,0,0,0,0,4,4,0,0,0,4,0,3,11,11,16,0,0
21601140638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,8,0,0,0,4,0,4,0,0,0,9,7,13,0,0,0,0,0,0,0,3,7,0,0,0,4,0,4,3,3,10,5,7,8,0,3,0,7,0,7,0,0,0,3,0,3,14,5,22,0,0,0,0,0,3,0,0,0,4,3,8,5,0,4,10,5,15,0,0,0,7,0,4,0,0,0,5,0,5,0,0,0,11,9,9,0,0,0,0,3,8,0,0,3,0,0,4,0,0,0,3,8,11,0,4,4,0,4,4,0,0,4,0,0,0,0,0,0,3,8,14,0,0,9,0,4,4,0,0,0,0,5,5,0,0,0,0,11,11,0,0,0,3,3,8,5,0,9,0,0,0,5,0,5,13,9,22,0,0,6,0,5,3,0,3,3,0,0,0,0,0,0,0,9,13,4,5
21601140639,0,3,3,0,0,0,0,0,0,0,4,3,0,0,4,5,8,10,0,0,4,0,0,3,0,0,0,0,0,0,4,4,8,9,3,16,0,0,0,0,0,0,5,5,10,5,0,5,9,0,9,11,7,19,3,4,3,6,6,9,0,0,0,4,0,6,0,3,3,13,7,24,0,0,5,5,0,5,4,0,4,3,0,3,0,0,0,13,4,22,0,0,0,0,0,4,3,0,3,0,4,8,0,0,0,3,6,13,0,0,0,0,6,5,0,0,0,0,0,3,0,0,0,3,4,7,0,0,0,3,0,3,3,0,3,0,3,5,4,0,4,5,5,15,0,0,5,0,0,0,4,4,8,0,3,3,7,5,12,11,14,21,0,3,3,5,0,5,0,0,6,4,4,9,7,0,11,14,14,25,0,8,8,8,3,7,4,0,5,3,3,6,4,3,3,12,11,30,0,3
21601140640,0,3,3,3,5,9,0,0,6,3,0,7,14,0,13,18,16,37,8,3,9,0,4,6,0,6,11,9,3,11,0,3,3,18,22,40,6,3,7,0,4,5,9,0,9,7,3,8,5,0,3,21,16,37,10,0,10,6,3,9,6,4,4,4,0,8,4,3,6,19,13,32,4,5,11,0,0,8,0,4,4,0,4,3,0,0,0,8,14,17,0,0,0,3,0,5,0,0,6,0,0,0,0,0,0,3,3,5,0,0,0,0,3,4,4,4,12,0,4,4,6,3,6,9,17,25,6,3,7,4,5,14,5,6,12,0,0,4,0,4,6,12,24,40,7,3,3,3,6,11,5,3,6,0,3,5,7,11,13,19,21,36,6,7,10,3,3,12,0,4,11,4,5,10,5,0,4,22,23,47,0,3,8,3,0,8,5,3,9,0,9,9,6,0,5,12,20,31,9,5
21601140701,0,5,4,0,4,4,0,3,3,0,0,3,0,0,0,4,11,11,4,5,10,7,0,3,0,3,3,0,0,0,0,3,3,7,7,16,0,4,6,0,0,0,0,0,0,5,5,9,7,0,7,15,8,18,0,0,0,0,4,4,0,0,5,0,0,5,5,3,3,6,10,21,0,0,5,0,0,0,6,3,7,3,0,3,0,0,0,8,4,13,0,6,6,0,4,3,0,0,0,0,0,5,3,0,3,4,3,9,6,3,4,0,0,3,0,3,8,0,0,0,0,0,0,8,8,20,0,0,0,0,0,0,0,0,0,0,4,5,4,0,3,6,9,11,0,0,0,3,0,3,0,0,0,3,3,8,0,0,0,8,7,14,0,0,0,0,0,0,4,0,4,5,0,5,0,4,4,3,3,8,0,3,4,3,3,4,0,0,3,0,4,7,3,3,9,12,12,23,0,3
21601140702,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,5,4,9,0,0,6,3,0,3,0,0,0,0,5,4,0,0,0,10,6,14,3,3,3,0,0,0,3,4,3,0,0,4,0,0,4,5,7,17,0,0,3,7,6,8,6,0,6,0,0,0,0,0,0,13,3,22,0,4,4,0,0,7,0,0,3,3,0,3,0,0,5,4,8,16,4,0,4,0,0,0,4,0,8,3,3,8,4,0,4,15,12,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,7,0,4,4,0,5,5,0,3,8,4,5,7,0,0,3,9,12,22,0,0,0,0,6,4,0,0,0,3,9,7,4,0,0,6,11,17,3,0,4,3,0,5,3,6,3,0,0,0,4,0,4,10,9,17,0,3,7,0,3,0,0,6,10,3,7,12,3,5,8,15,19,34,5,0
21601140703,4,4,4,10,0,11,0,0,6,6,6,11,4,3,5,22,23,43,8,3,12,4,3,7,0,3,4,7,0,8,3,3,7,17,16,35,0,0,4,4,4,5,3,3,6,7,0,12,5,9,8,18,17,40,3,8,8,3,3,8,5,5,9,0,5,4,4,0,5,16,21,37,0,3,7,3,5,10,0,7,7,4,3,9,0,7,5,12,18,34,0,7,10,9,0,4,9,3,7,4,4,4,0,6,6,20,19,36,6,5,9,4,3,10,5,9,12,9,0,10,3,0,5,24,24,49,5,0,8,3,6,4,0,7,5,4,0,7,3,0,11,21,17,37,0,5,8,3,4,8,5,3,5,0,3,10,0,5,5,5,25,34,0,5,0,7,3,14,5,6,8,3,0,8,5,8,11,19,23,40,7,5,6,4,5,4,0,0,7,3,0,3,0,0,4,16,7,24,4,0
21601140704,0,0,3,0,0,0,5,8,7,6,0,7,0,0,4,11,3,15,5,0,10,0,0,4,0,0,0,0,0,0,0,4,0,11,6,17,3,0,6,0,0,0,0,0,3,4,0,5,0,3,3,9,8,19,3,3,7,6,3,3,5,7,6,0,5,3,0,0,0,9,15,23,3,5,7,4,0,4,7,0,9,0,0,3,0,0,0,9,9,17,3,0,3,0,0,3,0,3,10,0,0,6,0,0,0,8,10,17,3,5,4,0,0,0,0,0,0,3,6,7,0,0,0,8,6,16,6,0,6,6,0,0,0,0,5,5,0,3,4,5,7,14,7,26,3,0,6,0,0,0,0,0,5,0,0,0,0,0,3,6,4,15,0,0,0,3,0,3,0,0,3,3,3,6,5,4,3,10,5,10,0,0,3,4,0,8,0,9,7,0,0,3,0,4,9,8,12,23,3,3
21601140705,0,0,4,3,0,3,0,5,5,0,6,6,4,0,4,15,4,14,3,0,0,0,0,0,5,0,4,3,0,8,4,0,4,11,10,19,0,3,6,0,0,0,0,0,6,0,0,3,0,0,0,10,8,16,0,0,6,0,0,0,4,0,5,0,0,0,0,0,0,6,7,12,0,3,3,5,0,5,0,0,0,0,0,0,4,0,3,6,9,8,3,0,4,4,0,0,4,3,3,6,0,4,0,4,6,15,7,18,4,0,4,0,3,4,4,0,4,0,3,6,0,0,0,14,6,19,3,0,5,0,4,3,0,4,4,3,0,5,0,0,4,10,8,20,0,0,0,0,0,3,0,0,0,5,0,4,0,0,0,4,3,10,0,0,6,0,0,0,0,0,0,3,3,8,0,0,0,5,9,14,4,0,3,0,0,0,0,3,3,4,5,3,0,0,0,7,11,13,3,0
21601140706,6,3,8,0,0,3,0,0,0,0,0,3,0,5,5,7,11,16,3,0,0,0,0,0,3,0,8,0,0,4,0,0,4,17,3,18,5,0,5,0,0,0,0,0,7,0,3,3,3,3,3,12,5,22,0,0,0,3,0,8,0,0,4,0,4,4,0,6,5,7,8,16,0,5,3,3,3,9,3,0,4,5,0,3,6,3,5,13,7,26,5,0,3,3,7,10,0,5,7,0,0,3,3,0,3,16,9,24,6,7,7,4,0,4,0,3,4,3,0,8,0,3,5,10,12,25,8,0,6,0,0,0,0,0,8,0,5,5,4,0,6,9,4,16,0,0,0,0,3,7,4,0,3,4,5,4,0,0,7,12,11,15,4,0,5,0,3,9,3,6,3,0,0,0,0,0,5,13,13,23,0,3,3,0,0,4,0,0,9,0,0,0,0,3,3,11,9,14,0,5
21601140707,4,0,4,3,6,9,0,0,4,3,0,0,5,0,7,13,9,24,10,5,13,0,0,3,6,0,5,4,0,6,4,3,9,22,16,33,4,0,6,5,4,6,0,4,0,4,6,5,9,0,7,14,14,27,3,0,3,0,3,9,3,0,3,3,0,4,4,0,4,13,4,18,0,0,0,4,0,3,3,0,3,6,0,7,3,0,6,11,5,19,0,0,0,0,0,3,0,0,0,0,0,0,0,7,7,3,9,13,4,5,5,0,5,7,4,0,4,4,5,8,0,3,3,9,15,23,5,3,6,3,0,3,7,0,5,0,5,4,0,0,3,14,11,23,4,4,3,5,7,9,4,0,6,4,0,9,0,3,3,12,10,25,0,0,7,0,5,8,4,0,4,0,4,4,0,0,4,10,9,21,4,0,7,0,0,0,6,0,3,0,4,4,3,4,6,12,14,29,0,0
21601140708,0,5,3,6,5,8,0,0,0,0,0,0,0,5,0,8,12,13,4,0,4,3,0,0,0,0,0,3,0,5,4,0,4,16,4,12,0,3,3,3,0,3,0,0,3,0,0,0,0,6,6,4,11,14,5,0,3,0,0,0,0,0,0,0,7,7,3,0,3,3,4,12,0,0,6,6,0,0,3,0,6,4,0,7,5,0,8,16,8,21,0,5,5,0,3,3,0,3,6,0,0,0,0,0,5,9,10,15,8,5,9,0,0,3,0,0,0,8,0,8,0,0,0,16,7,22,0,3,3,0,0,0,0,0,5,0,0,0,5,0,5,5,8,11,0,0,0,0,0,0,0,3,6,0,0,0,0,0,9,7,9,20,0,0,4,0,3,9,0,0,5,0,0,4,0,0,0,10,10,14,0,0,5,0,0,0,3,4,7,0,0,3,0,0,3,6,14,19,3,0
21601140709,0,5,4,0,0,3,0,0,0,5,0,5,0,3,4,6,7,19,5,4,5,0,0,0,7,0,11,0,0,0,0,0,0,13,7,18,0,4,10,7,0,4,0,4,4,3,3,5,3,0,4,10,12,27,0,0,4,0,0,0,0,4,3,4,0,8,3,0,4,9,12,20,6,0,11,3,3,9,0,3,4,4,0,3,3,0,3,18,8,28,4,0,5,3,3,8,0,4,10,0,0,0,0,0,3,19,10,24,3,4,4,0,0,0,0,0,0,0,0,3,0,5,3,9,9,17,0,4,8,0,0,0,0,5,4,0,0,0,0,0,6,4,13,20,0,6,7,4,0,4,3,6,6,0,0,0,0,5,3,11,17,21,0,0,0,0,4,4,0,0,0,4,0,4,0,4,4,5,4,8,0,3,6,3,6,10,0,0,3,0,6,6,5,3,5,14,12,28,7,0
21601140710,3,8,8,4,0,7,0,0,0,0,4,9,4,4,4,17,17,31,0,0,6,3,3,3,0,3,5,0,3,3,3,3,5,11,12,19,5,4,6,0,3,5,0,3,5,4,0,3,0,3,8,13,13,24,7,0,4,4,3,9,6,0,3,0,3,7,3,0,6,11,12,27,0,0,5,0,0,6,6,5,9,0,6,6,0,3,5,7,13,21,0,6,4,0,0,5,0,4,0,0,0,4,8,0,9,14,14,26,3,7,6,0,4,4,0,0,0,11,3,11,0,6,4,11,12,21,3,6,7,0,3,0,0,0,0,0,0,4,6,0,4,8,13,21,0,6,5,0,0,3,0,0,0,0,0,0,4,0,0,7,10,9,3,3,6,5,0,6,0,5,4,4,0,0,5,0,0,15,10,29,7,3,5,0,0,5,0,9,10,3,3,8,5,3,7,13,17,27,3,4
21601140711,7,3,7,0,0,6,3,5,12,5,3,5,3,6,3,16,19,35,7,0,6,9,5,15,9,7,14,5,3,8,6,4,5,34,23,51,7,4,12,5,4,9,4,6,9,6,8,9,5,4,12,20,28,51,4,4,4,7,6,10,6,4,10,3,0,8,5,0,7,23,16,39,0,4,4,3,0,7,4,0,8,5,3,12,4,0,5,17,18,32,3,3,5,0,0,0,3,4,8,0,0,3,5,0,9,10,11,26,0,8,10,5,4,6,3,0,6,3,4,7,5,4,8,17,14,34,5,3,7,3,8,9,6,4,8,6,5,7,8,4,12,24,23,49,6,9,10,6,0,9,0,3,3,9,4,6,0,0,3,13,18,28,0,0,5,0,4,3,10,6,13,3,0,9,3,3,9,16,15,35,4,5,12,3,9,11,3,4,10,6,3,8,8,5,15,25,23,42,4,3
21601140712,0,6,6,0,0,4,3,0,4,3,0,5,6,0,4,11,15,20,0,4,5,0,6,3,3,3,3,0,5,8,0,3,0,6,14,28,4,3,8,0,5,6,6,0,8,7,8,10,3,4,7,19,14,37,3,0,7,0,0,0,4,0,4,0,0,0,0,0,0,11,4,13,5,0,4,3,4,9,3,0,3,0,0,0,0,0,3,8,5,13,4,0,3,0,3,4,0,7,3,3,3,6,4,0,0,14,12,19,3,3,7,0,0,3,7,3,13,4,6,4,3,7,12,15,17,37,3,5,9,3,0,0,4,6,3,5,0,5,3,0,4,9,6,17,3,5,10,0,0,5,0,6,6,3,3,6,6,3,7,13,17,30,4,6,10,0,0,0,0,6,3,3,0,3,4,0,4,13,9,20,0,0,7,6,0,3,0,4,4,5,3,7,0,0,0,6,7,18,8,0
21601140713,0,0,4,3,0,3,0,0,3,0,3,6,0,5,3,8,6,16,0,4,4,5,0,0,0,0,0,3,4,8,5,0,12,10,14,23,3,0,6,0,9,8,0,7,6,5,0,8,9,0,10,18,16,38,4,0,5,0,3,3,8,4,12,3,4,6,5,0,5,16,11,24,0,0,0,3,0,4,0,0,0,0,5,7,0,0,0,9,8,11,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,3,4,12,0,0,7,0,0,0,0,6,6,6,5,8,0,8,3,11,12,22,0,3,7,5,0,5,3,3,3,0,3,3,3,4,9,13,14,25,3,4,3,3,0,7,0,0,0,3,4,5,0,0,4,8,12,18,0,4,4,6,3,7,0,0,5,4,0,4,3,0,6,12,11,26,0,3,6,5,0,3,0,3,8,3,0,3,3,0,5,18,15,35,4,3
21601140714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21601140715,0,4,4,0,0,0,0,3,6,0,0,0,0,0,0,5,8,12,0,0,0,6,0,3,0,3,3,5,3,10,3,4,4,17,13,20,3,3,6,0,3,5,0,0,0,0,5,6,0,0,0,8,5,19,3,0,4,4,9,11,4,3,5,4,0,5,5,3,4,22,15,34,5,5,5,0,0,3,0,0,0,0,0,0,0,0,4,14,10,20,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,4,4,7,0,3,3,0,3,6,3,0,3,0,0,0,0,0,4,4,8,13,0,4,0,4,4,4,0,0,5,0,9,8,3,0,7,9,13,19,0,0,5,0,0,0,3,3,4,3,0,3,3,0,3,15,3,16,3,0,0,0,0,3,0,0,0,0,5,6,5,4,10,8,12,23,4,4,12,0,6,7,0,0,3,8,3,4,0,0,0,17,13,32,0,0
21601140716,6,0,3,0,3,3,5,0,7,3,4,7,0,5,5,11,12,18,0,3,3,5,4,8,0,0,0,7,3,10,0,0,0,11,10,23,6,3,6,4,0,7,5,3,3,8,7,12,4,0,8,28,10,39,4,0,4,5,6,8,3,7,8,4,4,7,0,0,5,16,19,36,0,0,0,0,8,11,6,0,3,0,0,3,0,0,3,10,14,16,0,0,0,0,0,0,0,0,0,0,3,3,0,4,5,5,9,13,0,3,3,0,3,3,6,0,4,3,7,10,3,0,3,10,8,20,4,0,6,0,0,0,0,0,0,0,0,3,3,0,5,4,10,16,0,3,3,4,0,8,9,4,11,3,5,8,7,4,3,17,16,35,5,3,9,4,0,4,10,6,11,3,0,3,3,3,11,24,20,35,5,0,9,0,0,3,0,5,3,0,9,6,3,0,3,14,17,29,6,0
21601140717,0,3,3,3,4,7,8,0,3,3,7,10,0,0,4,14,17,23,3,5,7,0,0,0,4,6,12,0,4,9,4,0,6,16,17,28,8,3,10,4,0,4,4,3,4,4,5,3,0,0,3,12,14,26,0,3,8,6,0,6,0,0,4,0,5,5,4,0,3,13,8,25,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,9,7,3,0,3,0,0,3,0,0,3,0,0,0,0,5,5,5,4,11,0,0,3,0,0,3,0,0,0,3,3,6,3,0,5,15,10,20,5,3,6,5,7,11,0,6,5,3,3,4,0,0,3,16,22,33,0,0,0,3,0,7,5,0,5,4,5,9,3,3,3,11,7,21,0,0,0,0,3,3,4,0,4,0,0,6,0,0,0,9,6,19,3,0,3,0,0,8,0,4,4,0,3,0,0,0,0,4,9,15,0,3
21601140718,4,0,3,0,0,3,3,0,4,6,0,6,4,0,0,14,8,21,7,5,11,0,4,3,0,8,7,4,4,5,7,3,9,20,20,40,3,0,6,10,3,10,7,11,15,4,6,8,9,7,6,25,31,53,7,4,10,3,3,6,0,0,0,9,4,7,0,5,7,17,11,27,3,0,0,0,0,4,0,0,0,4,0,6,4,0,6,9,9,18,0,3,7,0,0,0,4,3,6,4,0,6,4,0,6,12,9,19,0,0,3,3,4,6,0,0,0,0,3,4,0,0,0,7,11,22,0,0,4,0,7,5,5,5,5,3,0,3,3,5,7,8,19,26,4,9,6,4,3,9,9,8,13,0,3,6,7,3,9,24,23,40,4,0,0,0,8,15,9,5,16,3,0,3,5,0,4,19,15,41,0,8,8,0,0,6,4,3,6,0,5,8,0,0,0,14,13,25,4,5
21601140719,5,0,9,8,3,11,0,9,10,6,5,10,3,7,5,19,19,40,3,4,9,0,0,0,3,5,10,0,0,6,6,0,12,22,10,30,7,6,7,0,0,0,5,3,7,5,4,7,0,0,5,17,14,30,4,3,8,4,0,10,0,0,0,4,4,5,0,3,3,14,10,24,3,5,7,3,0,9,0,5,0,0,4,4,0,5,5,10,15,24,0,3,7,4,0,4,0,0,7,0,3,7,7,0,9,10,15,24,0,5,6,3,0,6,0,3,3,4,3,7,0,0,0,8,13,28,4,11,11,3,4,8,3,4,4,0,0,0,4,3,12,12,22,29,0,0,0,0,0,4,5,0,5,0,7,4,0,3,7,3,11,17,0,0,0,0,0,0,6,0,6,0,6,7,6,6,5,14,17,33,6,6,3,0,3,10,0,5,8,3,0,0,0,0,5,14,17,26,0,3
21601140720,0,5,4,0,0,3,5,0,3,3,4,4,4,5,8,13,11,25,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,7,5,11,4,0,9,5,0,9,3,3,7,0,0,3,7,3,7,9,10,21,0,0,0,0,0,0,3,0,8,3,0,3,0,0,0,13,0,11,0,0,0,0,5,4,0,3,6,0,0,0,0,0,0,3,9,17,0,5,3,0,0,0,0,0,4,0,3,4,0,0,4,8,11,14,0,0,6,0,5,5,0,0,0,6,0,3,0,0,0,7,7,12,0,0,0,0,0,7,0,0,0,0,3,4,0,0,0,3,8,14,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,10,4,8,3,0,0,0,0,4,0,0,4,6,0,5,0,5,3,6,13,12,5,0,5,0,0,0,3,3,3,5,0,5,6,0,6,10,3,15,0,0
21601140721,3,4,3,3,0,8,0,0,6,0,0,4,0,3,6,14,10,23,0,5,5,5,6,7,0,0,4,0,3,6,3,4,4,11,19,31,3,6,3,3,5,13,3,4,10,6,5,11,9,0,9,20,27,44,3,3,8,3,4,8,4,4,3,0,0,0,0,4,5,12,11,29,0,3,4,3,3,3,4,4,4,3,4,9,7,8,10,15,18,31,3,5,6,4,0,4,4,3,11,0,0,5,3,6,7,12,18,29,8,0,8,4,5,9,0,6,7,6,3,8,0,0,3,14,16,31,5,8,15,7,0,8,0,3,3,0,0,3,0,0,6,12,12,29,3,0,5,5,0,0,0,3,0,4,3,8,3,0,6,13,11,21,0,0,0,3,3,6,4,4,5,3,3,9,0,5,5,14,16,30,3,3,3,0,5,9,3,0,9,3,0,3,4,6,11,17,20,30,0,3
21601140722,3,0,6,6,7,9,4,0,7,4,8,10,0,3,0,21,18,37,4,5,11,7,0,8,4,5,9,0,5,7,4,7,11,20,20,35,0,3,3,0,6,6,5,6,10,0,3,7,9,5,10,18,14,37,0,3,3,3,0,4,8,6,10,4,3,3,7,0,8,23,16,36,0,3,6,4,7,9,0,0,0,0,3,6,4,0,4,7,11,21,0,3,5,4,7,8,5,3,11,4,6,9,5,0,11,20,24,48,9,5,13,4,3,6,4,3,3,3,4,8,0,5,3,19,17,39,3,0,8,3,0,6,0,0,0,0,0,0,0,5,4,8,8,20,0,3,0,3,0,3,9,0,3,0,4,4,5,0,3,12,9,15,3,5,6,3,8,8,3,0,3,0,5,3,3,3,6,14,20,35,0,4,6,0,3,8,7,5,8,0,3,5,3,6,6,16,17,35,3,6
21601140723,0,6,6,0,3,0,0,4,0,0,0,6,3,0,3,10,14,20,0,0,6,3,0,5,0,3,3,0,5,8,0,7,5,7,13,21,3,0,5,3,0,3,4,0,4,4,0,3,6,3,8,22,14,32,3,0,3,3,5,6,3,0,3,0,3,0,0,3,8,15,13,26,0,0,0,3,0,3,5,6,5,0,0,8,0,0,7,13,12,26,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,7,10,12,0,0,4,0,3,0,0,0,3,3,0,3,0,0,6,8,8,14,4,0,3,3,0,4,3,0,3,0,0,0,0,0,0,10,9,11,0,5,3,0,8,4,5,4,7,4,3,5,0,0,3,8,15,20,0,0,4,0,5,9,6,0,6,0,5,6,5,3,11,17,18,30,4,0,4,4,0,4,0,5,4,0,5,0,3,5,11,11,22,35,0,3
21601140724,3,0,5,0,0,5,0,0,0,0,0,5,0,0,0,3,5,6,0,0,0,0,3,3,0,4,6,0,0,0,0,0,0,4,6,11,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,10,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,4,7,0,0,0,0,3,7,0,0,0,5,3,11,0,0,3,0,0,0,3,0,3,0,0,0,0,0,4,3,4,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,6,4,0,4,0,0,3,0,0,0,0,4,4,0,3,3,4,3,10,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,4,5,10,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,4,8,11,3,4,4,0,0,0,5,0,5,0,0,0,0,0,0,8,4,11,0,0
