SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
21205132126,0,0,0,5,3,9,0,0,5,0,3,4,6,7,10,11,11,23,0,0,0,7,6,14,19,22,43,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,5,5,3,10,0,0,4,0,0,3,0,0,5,0,0,0,5,9,20,13,12,28,0,3,4,0,0,3,0,0,0,0,5,7,4,11,17,46,47,98
21205132127,0,0,7,25,17,42,0,0,0,5,0,5,30,19,46,17,24,38,0,4,4,7,12,18,26,33,58,0,0,0,0,8,9,0,0,0,0,0,3,0,0,0,4,6,12,15,9,24,3,6,10,0,0,0,5,0,7,0,0,0,21,20,39,27,25,51,0,0,0,0,4,9,0,0,0,0,6,10,4,5,9,81,87,174
21205132128,0,0,0,9,10,18,0,0,0,3,4,11,13,12,26,13,7,24,4,0,4,8,6,10,22,20,40,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,7,3,5,8,4,0,3,0,0,3,6,0,11,0,0,0,10,11,24,19,13,34,0,0,0,0,0,0,0,0,0,4,0,4,6,4,4,58,49,107
21205132129,8,0,10,17,15,31,0,0,0,8,3,5,22,23,37,19,16,38,0,0,3,5,3,15,23,28,48,4,0,6,0,0,0,4,0,4,0,0,0,0,0,0,6,4,9,19,17,31,0,0,0,0,0,0,0,4,4,0,0,0,19,22,35,28,20,46,4,3,3,0,0,3,0,0,0,0,0,3,15,18,32,91,88,180
21205132130,11,4,13,15,22,34,0,0,0,0,6,6,19,25,41,10,12,19,3,0,5,3,5,10,16,17,33,5,0,5,0,3,3,0,0,0,3,3,3,0,0,0,4,6,12,16,13,34,3,3,3,0,0,0,0,7,11,0,0,0,22,27,52,26,34,58,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,68,87,158
21205132131,4,3,10,18,23,41,0,0,0,0,4,6,25,26,47,12,8,20,8,0,7,7,12,15,19,23,47,3,0,4,0,0,0,0,0,0,0,5,3,0,0,0,3,10,10,14,12,31,3,5,5,0,0,0,0,0,5,0,0,0,22,18,38,27,26,54,0,0,0,3,0,4,0,0,0,3,3,9,10,9,22,88,89,173
21205132132,9,4,10,17,22,38,0,4,4,0,0,0,18,25,42,11,11,18,0,0,0,5,0,7,12,12,30,4,0,4,3,0,5,6,0,6,6,4,10,0,0,0,17,10,20,16,14,28,3,0,10,0,3,3,5,3,8,0,0,0,21,27,47,35,33,68,0,0,0,5,0,5,0,0,0,5,4,4,4,5,7,83,77,162
21205132133,0,4,6,14,0,18,0,0,0,0,4,4,14,6,18,10,6,13,0,0,0,0,0,0,10,4,17,4,0,4,3,0,3,0,0,0,3,0,3,0,0,0,6,0,5,7,6,11,7,0,7,0,0,0,0,6,4,0,0,0,14,8,21,18,7,33,0,0,0,4,0,0,0,0,0,4,0,0,3,6,13,53,35,87
21205132134,0,3,4,10,6,21,3,0,7,5,0,8,15,10,27,3,4,11,3,0,4,4,9,8,10,12,18,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,13,9,20,3,0,4,0,0,0,0,4,4,0,0,0,22,12,35,22,16,40,0,0,3,0,6,3,0,0,0,5,3,8,0,0,0,57,43,98
21205132135,0,0,0,14,10,16,0,3,3,0,3,3,14,12,23,10,7,15,0,0,0,0,0,4,10,9,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,7,10,9,18,3,3,6,0,0,0,0,3,3,0,0,0,4,15,25,13,21,27,0,4,4,3,0,7,0,0,0,3,8,6,10,3,13,49,48,92
21205132136,0,3,3,8,8,17,0,0,4,0,0,0,10,12,23,8,5,17,0,0,0,3,5,7,9,7,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,8,17,4,0,4,0,0,0,0,0,5,0,0,0,14,15,25,13,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,39,76
21205132137,3,4,10,11,10,22,0,0,6,0,4,4,15,16,30,12,14,21,3,3,11,0,0,4,16,18,34,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,13,22,0,0,0,0,6,3,0,4,7,0,0,0,10,17,31,13,21,32,0,0,4,0,3,8,0,0,0,3,4,9,12,12,17,53,73,128
21205132138,0,0,3,3,16,23,0,0,4,0,0,0,5,19,25,5,9,15,0,3,5,0,0,4,13,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,20,3,0,3,0,0,0,0,0,0,0,0,0,15,6,18,17,6,27,0,0,0,0,0,0,0,0,0,0,0,0,12,14,29,50,54,103
21205132139,4,6,7,5,8,11,0,0,0,0,0,0,10,5,20,6,3,10,0,3,3,4,3,4,8,8,17,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,3,6,0,4,7,0,3,3,0,0,0,0,4,5,0,0,0,6,11,9,5,13,17,0,0,0,0,0,4,0,0,0,0,3,4,0,0,4,25,35,67
21205132140,4,8,4,9,0,13,0,0,0,4,0,3,12,3,12,9,4,7,0,0,0,0,3,3,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14,0,0,4,0,0,0,0,0,6,0,0,0,12,7,22,13,7,23,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,31,27,64
21205132141,5,4,9,16,24,42,0,0,0,5,0,5,17,22,40,17,12,30,0,3,6,5,4,3,24,20,38,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,9,3,10,12,16,26,0,5,7,0,6,5,3,0,6,0,0,0,25,16,41,29,24,54,0,0,0,3,0,5,0,0,0,0,0,3,3,5,9,87,76,155
21205132142,3,5,12,16,9,27,0,0,5,0,0,0,17,15,33,12,12,20,7,6,10,3,6,8,23,17,41,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,6,9,8,16,11,19,0,0,0,0,0,0,0,0,5,0,0,0,14,9,24,21,15,35,0,0,0,0,5,5,0,0,0,0,5,5,4,6,15,70,64,131
21205132143,0,0,4,4,4,13,0,0,5,0,0,4,9,5,14,4,0,11,0,0,4,3,7,11,13,11,21,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,7,6,7,12,0,0,0,3,0,5,0,0,0,0,0,0,14,5,17,15,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,35,71
21205132144,0,0,0,10,10,20,0,0,0,0,0,0,13,10,22,0,5,0,0,3,3,0,3,5,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,14,4,3,6,0,0,0,3,5,6,0,0,0,11,12,26,15,12,29,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,41,38,70
21205132145,7,0,7,13,11,23,0,0,0,0,0,0,17,11,27,10,8,16,0,3,9,6,9,8,15,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,16,11,23,4,4,4,0,0,0,0,0,0,0,0,0,21,11,36,21,19,46,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,55,61,117
21205132146,4,5,8,22,21,43,0,0,0,0,0,0,21,22,48,15,18,30,0,0,0,8,4,6,25,16,41,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,10,9,22,0,0,4,0,0,0,0,3,3,0,0,0,10,14,31,17,15,35,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,63,64,131
21205132147,5,5,11,17,23,39,3,0,3,0,0,0,20,25,44,11,8,16,0,3,3,0,9,9,12,18,32,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,8,11,11,18,4,0,0,0,0,5,0,3,3,0,0,0,18,10,28,19,19,33,0,0,0,0,3,3,0,0,0,0,3,3,10,5,15,63,74,132
21205132148,0,0,3,19,13,27,0,0,0,0,0,0,14,17,35,5,8,14,0,0,0,0,4,4,5,12,18,5,0,4,0,0,3,0,0,3,0,0,0,0,0,0,3,8,13,16,10,22,4,0,4,0,0,0,0,0,4,0,0,0,17,11,25,25,18,38,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,56,50,100
21205132149,0,0,3,15,13,22,0,0,5,0,0,0,12,16,28,10,7,20,0,6,4,0,3,3,13,14,22,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,8,3,3,5,5,3,3,0,0,3,0,0,4,0,0,0,10,7,20,10,14,26,6,6,3,0,0,0,0,0,0,6,6,10,5,3,6,46,51,96
21205132150,0,0,6,15,6,27,0,0,0,3,3,3,24,12,32,19,14,33,0,0,0,4,0,4,24,14,38,0,0,0,4,4,10,0,0,0,0,7,7,0,0,0,4,7,8,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,11,6,13,11,13,28,0,3,3,0,0,0,0,0,0,0,5,5,8,4,15,63,58,120
21205132151,0,3,12,15,13,23,0,0,0,4,7,13,17,17,35,5,10,17,0,0,0,0,0,0,11,12,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,9,10,10,15,3,3,9,5,0,5,0,4,4,0,0,0,13,16,32,18,25,38,0,0,0,0,0,5,0,0,0,0,0,5,8,14,20,56,73,130
21205132152,3,0,3,6,12,18,6,0,5,0,0,0,16,14,33,6,3,14,4,0,6,4,4,5,11,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,11,6,0,3,0,0,0,0,0,0,0,0,0,9,11,19,9,13,20,0,0,0,0,0,5,0,0,0,0,8,6,0,9,10,43,47,87
21205132153,7,6,14,18,9,18,0,0,0,0,0,0,18,7,24,5,5,9,0,0,3,4,0,6,8,11,16,0,0,0,4,5,0,0,0,0,0,4,0,0,0,0,8,4,7,7,13,22,5,3,8,0,0,0,0,0,0,0,0,0,13,12,30,15,18,37,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,55,42,98
21205132154,4,0,3,17,11,30,0,0,0,0,0,0,17,9,30,11,3,11,0,3,3,3,3,0,12,11,25,0,0,0,3,0,4,0,0,0,0,7,3,0,0,0,3,4,11,14,7,20,3,4,8,0,0,0,3,0,4,0,0,0,21,10,32,24,16,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,61,41,99
21205132201,4,3,7,18,12,29,0,3,4,3,0,0,21,16,40,7,9,17,0,3,3,0,3,9,13,16,27,0,0,0,3,5,6,3,0,3,0,3,3,0,0,0,7,8,16,5,13,22,4,3,6,0,0,3,0,0,5,0,0,0,13,21,32,25,26,53,0,0,6,4,0,4,0,0,0,0,0,4,10,10,19,74,76,145
21205132202,8,5,14,16,17,33,0,3,7,0,0,0,20,25,47,10,14,25,0,0,4,0,8,9,11,24,33,0,0,4,0,0,0,0,0,0,4,7,6,0,0,0,4,10,11,9,8,20,4,13,15,0,0,0,3,0,7,0,0,0,22,20,41,27,31,55,3,0,3,0,4,4,0,0,0,3,4,10,3,0,3,73,84,159
21205132203,5,0,6,18,10,28,0,5,0,0,0,0,20,13,28,6,8,17,0,3,5,4,6,0,7,11,23,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,9,5,10,11,11,20,0,5,3,0,0,0,0,0,0,0,0,0,14,16,32,19,24,43,0,0,0,0,0,0,0,0,0,0,0,4,8,6,8,53,64,118
21205132204,3,0,5,17,12,24,6,0,3,4,0,6,18,10,30,9,6,17,0,0,0,4,5,7,12,15,26,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,3,7,27,18,44,0,0,3,0,0,4,0,0,0,0,0,0,26,24,51,29,30,63,0,0,0,0,5,5,0,0,0,6,5,4,3,3,7,69,62,136
21205132205,0,0,5,14,9,18,0,0,0,0,0,5,8,9,22,9,14,25,0,0,0,4,3,10,14,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,4,0,3,4,0,0,0,0,0,0,0,0,0,5,6,11,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,32,73
21205132206,6,6,5,13,8,22,0,0,0,0,0,4,14,12,23,7,4,11,3,0,0,3,0,3,13,3,18,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,5,5,3,11,4,19,0,0,0,3,0,3,0,0,0,0,0,0,14,8,23,20,12,27,0,4,4,0,3,4,0,0,0,0,6,11,4,4,15,56,41,99
21205132207,0,4,8,15,10,21,0,0,0,0,5,5,15,13,31,15,9,22,0,0,0,3,0,9,20,11,29,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,11,4,18,0,0,5,0,0,0,0,0,0,0,0,0,18,6,18,19,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,54,42,96
21205132208,0,0,4,14,7,24,0,0,0,6,4,9,15,15,30,0,5,5,0,0,0,4,11,10,4,13,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,6,12,0,4,9,3,0,3,0,0,0,0,0,0,12,13,23,11,16,31,0,0,0,0,0,0,0,0,0,7,0,7,3,6,8,46,45,91
21205132209,0,0,0,8,0,8,0,0,0,9,0,5,14,5,16,5,7,7,0,0,0,3,3,7,9,6,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,4,11,5,16,0,0,0,0,0,0,0,0,0,0,0,0,17,4,17,15,7,21,3,0,3,0,0,0,0,0,0,3,0,3,7,8,7,46,20,68
21205132210,0,4,7,20,18,35,6,0,4,0,0,0,20,21,39,17,14,25,0,0,0,3,5,7,22,17,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,13,5,9,3,3,7,0,0,0,4,0,0,0,0,0,15,7,21,20,9,29,0,0,0,0,3,5,0,0,0,0,3,6,8,11,18,71,58,137
21205132211,0,4,3,6,10,17,0,0,0,0,0,0,6,8,14,15,7,23,0,0,0,6,0,6,16,7,27,3,0,3,0,5,4,0,0,0,4,0,4,0,0,0,5,5,8,10,9,22,0,0,0,0,0,0,5,7,3,0,0,0,17,13,33,24,15,42,0,0,0,0,0,4,0,0,0,0,0,4,8,5,16,58,46,110
21205132212,0,9,9,21,16,40,0,0,0,0,6,3,25,23,47,17,14,34,0,0,0,23,9,29,45,25,67,3,0,5,0,4,3,7,0,7,4,5,10,0,0,0,9,6,16,5,10,17,3,0,7,0,0,0,6,6,8,0,0,0,20,17,35,34,22,52,0,0,0,0,0,5,0,0,0,0,0,3,6,8,18,112,86,199
21205132213,4,7,13,24,16,36,0,0,0,3,7,5,28,26,51,31,25,52,0,0,0,5,0,10,39,28,64,0,5,3,0,5,3,0,0,0,0,0,6,0,0,0,7,9,16,11,11,26,0,7,9,0,0,0,0,0,0,0,0,0,16,16,31,18,26,44,3,0,4,3,0,5,0,0,0,8,4,7,21,11,34,113,101,212
21205132215,4,10,14,23,18,36,4,0,0,5,0,5,28,19,47,23,21,46,0,0,0,3,0,3,24,26,49,4,0,4,3,6,7,4,0,4,3,7,11,0,0,0,10,12,24,18,18,34,9,7,13,4,4,5,4,4,10,0,0,0,27,32,60,40,42,85,0,9,8,4,4,7,0,0,0,5,12,16,26,15,40,130,116,248
21205132216,0,0,3,0,8,14,0,0,0,3,5,11,9,11,19,5,10,20,0,0,0,0,0,5,9,10,17,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,6,8,11,20,6,8,9,0,0,0,3,0,6,0,0,0,10,22,32,16,27,42,3,0,4,5,3,9,0,0,0,6,3,9,7,12,20,51,62,111
21205132217,0,3,6,10,11,19,3,0,3,0,0,0,10,7,24,13,8,20,0,0,0,0,6,4,13,14,23,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,9,4,7,8,7,16,3,3,3,3,0,3,0,0,0,0,0,0,12,8,23,23,12,35,0,0,0,0,0,0,0,0,0,0,0,0,14,11,26,59,60,121
21205132218,4,7,10,4,4,8,0,0,0,0,0,0,4,3,7,14,5,21,0,0,0,0,3,6,18,13,26,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,3,6,13,12,7,20,6,0,5,0,0,3,0,4,5,0,0,0,16,14,28,22,18,38,0,0,0,0,3,3,0,0,0,0,5,5,29,41,73,72,89,163
21205132219,4,10,12,16,20,33,0,0,0,0,0,3,18,22,35,20,12,35,0,0,6,7,0,7,23,17,42,0,0,0,0,0,9,0,0,3,3,5,5,0,0,0,10,10,15,11,10,22,3,0,3,0,3,3,0,0,0,0,0,0,19,10,31,28,15,47,3,7,12,0,0,0,0,0,0,3,10,14,10,6,19,90,78,168
21205132220,8,3,10,7,14,18,3,3,3,3,0,9,11,18,33,18,6,20,0,0,0,3,8,14,20,12,37,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,6,6,7,9,16,0,0,3,0,0,0,4,0,0,0,0,0,9,11,24,12,17,36,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,54,55,113
21205132221,3,4,4,6,9,19,0,0,6,12,4,11,17,16,29,15,15,26,0,0,4,4,9,15,21,25,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,6,17,14,29,0,0,5,0,0,0,0,3,3,0,0,0,16,21,35,20,20,41,4,4,3,0,0,0,0,0,0,4,4,4,16,9,26,85,80,164
21205132222,5,0,7,10,7,15,0,0,0,0,7,7,7,14,24,12,7,26,0,4,6,0,0,0,19,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,18,0,3,3,0,0,3,0,5,0,0,0,0,11,17,24,8,18,29,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,48,47,96
21205132223,7,3,7,17,13,25,0,0,0,6,4,7,22,13,37,19,16,41,0,0,0,0,6,7,24,22,51,3,5,6,0,0,0,0,0,0,4,0,4,0,0,0,9,4,17,17,12,31,7,3,7,0,4,5,0,0,4,0,0,0,31,16,44,36,20,53,0,0,4,0,0,3,0,0,0,4,3,12,7,6,15,100,77,170
21205132224,9,4,14,16,14,29,0,0,4,3,0,3,24,13,38,3,0,5,0,4,4,8,8,14,14,10,21,0,0,0,0,5,5,0,0,0,5,0,4,0,0,0,3,3,6,7,4,11,0,0,0,0,0,0,4,0,4,0,0,0,11,8,14,13,7,26,0,0,0,0,0,3,0,0,0,0,3,3,3,3,10,59,54,111
21205132225,13,3,14,19,33,50,0,0,0,3,4,4,22,29,56,26,22,48,0,0,0,8,3,14,30,26,60,0,0,0,0,9,9,5,0,5,0,6,5,0,0,0,10,12,15,24,23,42,10,6,14,0,0,4,4,0,4,0,0,0,35,25,65,40,34,79,0,0,5,0,0,4,0,0,0,5,5,6,16,17,33,129,124,250
21205132226,3,0,4,7,3,9,0,0,0,0,0,0,7,3,9,5,4,8,0,0,3,3,4,3,7,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,3,5,4,0,0,0,3,0,0,0,0,0,8,9,15,8,13,18,0,0,0,0,3,3,0,0,0,0,3,3,5,6,11,29,32,60
21205132227,4,3,8,9,6,17,3,3,8,0,0,4,10,13,24,15,10,27,3,6,7,0,0,6,24,17,40,5,5,3,0,0,0,0,0,0,0,3,5,0,0,0,10,9,15,16,12,30,3,3,0,0,0,0,0,0,0,0,0,0,16,16,29,26,25,43,0,0,0,0,3,4,0,0,0,0,3,4,9,9,19,70,65,138
21205132228,5,0,11,9,20,27,0,0,0,0,0,0,15,19,36,9,8,12,0,0,4,6,4,7,15,10,22,0,0,0,0,0,0,0,0,0,5,9,11,0,0,0,0,5,7,5,10,18,0,3,3,0,3,3,0,4,4,0,0,0,11,21,25,13,27,36,0,0,0,0,3,3,0,0,0,0,3,3,10,11,17,51,64,120
21205132229,0,3,7,15,14,23,4,7,6,0,0,0,17,16,34,17,11,27,0,3,3,4,8,5,23,16,42,5,0,4,0,0,3,0,3,3,0,3,3,0,0,0,3,6,11,14,12,25,4,0,3,0,0,0,0,0,5,0,0,0,12,18,28,21,24,43,0,0,0,0,4,4,0,0,0,0,4,0,10,11,23,72,76,149
21205132230,5,3,4,9,12,22,7,8,11,0,0,0,15,18,31,10,5,11,8,3,8,0,0,0,14,8,22,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,8,5,12,13,28,7,11,16,0,6,3,0,0,0,0,0,0,22,27,47,26,31,54,6,0,5,0,3,3,0,0,0,6,4,5,6,9,14,66,72,133
21205132231,8,0,8,13,28,33,0,0,0,0,0,0,13,30,39,5,15,22,5,3,9,0,0,0,12,14,30,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,7,12,20,29,0,5,0,0,0,0,5,8,9,0,0,0,15,24,38,19,23,44,0,0,0,0,0,5,0,0,0,7,0,5,13,8,23,62,86,147
21205132232,0,3,8,15,15,35,0,0,0,5,0,8,25,19,37,16,14,35,0,0,5,5,3,12,26,21,42,0,0,0,4,5,7,0,0,0,0,5,9,0,0,0,3,3,15,11,8,24,6,4,9,0,0,0,6,4,12,0,0,0,24,16,41,31,22,54,0,4,3,7,0,9,0,0,0,5,3,13,6,0,12,89,72,164
21205132233,12,11,25,25,15,41,0,4,6,0,0,0,27,22,45,13,14,30,3,0,6,0,3,3,17,22,41,6,0,7,4,6,7,0,0,0,0,5,4,0,0,0,11,7,16,9,7,14,9,3,13,0,3,3,0,3,3,0,0,0,19,14,32,24,25,49,0,3,3,6,4,7,0,0,0,6,9,10,10,12,20,98,93,193
21205132234,3,4,7,9,5,16,0,6,3,6,4,7,16,9,26,20,4,23,4,7,9,0,0,4,20,11,32,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,19,13,33,0,0,0,0,0,0,0,0,4,0,0,0,19,13,37,27,15,41,0,0,0,0,6,7,0,0,0,0,6,12,3,0,3,66,52,122
21205132235,4,5,10,7,4,11,3,0,3,0,0,0,13,6,17,17,12,21,4,0,6,0,4,8,20,17,34,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,8,9,3,9,14,4,0,5,0,0,0,0,3,3,0,0,0,11,12,18,14,16,32,0,0,0,0,0,3,0,0,0,0,0,3,3,4,9,48,43,95
21205132236,4,8,6,14,15,27,4,3,7,0,4,0,20,21,37,0,3,11,3,5,10,5,3,10,15,11,25,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,3,4,13,4,0,3,3,5,11,0,0,0,0,0,5,0,0,0,6,13,17,15,16,26,0,0,0,0,0,4,0,0,0,3,3,5,9,8,16,61,62,125
21205132237,3,0,0,7,4,13,0,0,0,0,0,0,7,4,13,3,3,3,0,0,0,0,4,4,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,6,4,4,0,4,0,0,0,0,0,3,0,0,0,10,3,12,12,4,19,0,0,0,0,3,0,0,0,0,4,3,4,4,4,12,29,24,54
21205132238,0,0,6,17,10,22,0,0,0,0,0,3,16,6,25,8,8,16,0,0,0,0,7,7,8,9,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,11,0,13,0,4,4,0,0,4,0,0,0,0,0,0,14,5,22,19,9,22,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,48,37,84
21205132239,3,7,9,15,20,29,7,6,9,0,0,3,19,23,45,16,21,35,3,4,8,4,6,10,20,28,49,3,0,3,0,4,0,0,0,0,3,4,10,0,0,0,10,5,20,12,7,21,3,6,5,0,0,0,0,6,6,0,0,0,16,17,36,23,27,54,4,0,3,4,5,6,0,0,0,3,3,11,7,3,17,91,92,184
21205132240,5,0,10,12,18,31,0,0,3,7,4,3,18,18,37,9,7,13,0,0,0,3,0,3,15,9,18,0,0,0,0,3,3,0,0,0,0,7,3,0,0,0,5,5,8,13,5,19,3,0,4,3,0,3,0,5,5,0,0,0,14,12,29,19,13,34,4,0,5,0,0,4,0,0,0,4,0,8,3,7,9,62,51,122
21205132241,5,5,11,7,10,14,5,0,5,0,0,0,12,10,24,4,0,6,0,0,0,3,8,6,6,4,14,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5,6,9,10,3,10,0,0,3,5,0,5,6,3,5,0,0,0,19,10,22,18,13,31,0,0,3,0,0,4,0,0,0,3,0,5,3,0,4,45,35,82
21205132242,5,6,4,12,13,21,0,0,0,6,5,3,11,11,29,4,0,8,3,0,3,3,3,6,14,11,21,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,4,7,6,9,9,14,0,0,0,0,0,0,4,0,4,0,0,0,15,4,18,13,11,23,4,0,8,4,0,3,0,0,0,3,0,10,0,0,4,47,39,92
21205132243,7,8,13,21,21,45,0,0,0,4,3,6,23,30,52,18,12,33,0,5,5,4,0,5,24,18,42,4,0,5,0,0,4,0,0,0,0,0,3,0,0,0,3,8,11,16,5,22,0,0,4,0,0,0,0,0,3,0,0,0,16,5,28,23,15,38,3,0,3,0,4,4,0,0,0,3,7,4,3,0,8,85,69,153
21205132244,0,8,13,16,25,40,3,0,3,4,0,4,20,25,46,11,11,22,0,0,4,3,4,8,13,18,32,3,4,5,0,0,0,0,0,0,0,0,3,0,0,0,3,5,10,5,5,10,0,0,6,4,0,4,0,0,0,0,0,0,14,8,19,16,9,33,0,0,0,0,4,0,0,0,0,0,4,0,9,4,13,65,70,133
