POW_SA3_CODE_2021,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49ov_Mng,FTS_49ov_Pro,FTS_49ov_TecTW,FTS_49ov_CoPSW,FTS_49ov_ClAW,FTS_49ov_SWks,FTS_49ov_MaOpDv,FTS_49ov_Lab,FTS_49ov_IDNS,FTS_49ov_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49ov_Mng,PTS_49ov_Pro,PTS_49ov_TecTW,PTS_49ov_CoPSW,PTS_49ov_ClAW,PTS_49ov_SWks,PTS_49ov_MaOpDv,PTS_49ov_Lab,PTS_49ov_IDNS,PTS_49ov_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
21301,8,11,10,99,20,155,11,74,7,396,33,115,33,252,128,1125,76,516,31,2308,24,26,65,107,70,304,121,161,15,897,10,19,8,47,34,112,25,40,3,309,12,7,18,20,18,20,8,10,0,105,4,8,24,4,8,5,4,6,0,76,0,0,11,3,3,0,0,3,0,29,0,0,0,4,0,0,0,3,0,10,4,3,4,12,7,23,4,17,35,103,102,186,183,539,285,1745,256,832,93,4230,0,7,4,9,0,6,4,0,0,24,4,5,7,24,11,38,14,36,0,137,3,4,26,22,9,19,19,33,0,145,8,5,18,9,9,12,14,9,3,79,0,3,109,12,11,7,3,8,5,166,0,8,109,5,11,0,4,6,0,143,3,0,31,0,0,0,0,0,0,37,0,4,32,3,5,0,0,4,0,44,0,3,4,3,3,8,0,0,3,20,22,42,337,82,61,93,58,96,11,806
21302,7,5,7,104,16,85,8,42,0,261,8,44,17,245,64,489,35,288,11,1210,9,14,34,78,36,121,58,95,4,444,15,7,6,30,9,49,20,20,3,151,5,3,16,8,6,9,5,6,0,64,0,0,12,4,4,4,3,3,0,33,0,0,8,0,0,0,0,5,0,15,0,0,3,0,0,0,0,0,0,7,0,6,3,6,0,7,4,4,12,40,41,75,107,476,134,763,134,463,32,2232,0,0,0,3,4,4,0,0,0,17,0,0,5,28,11,29,0,12,0,81,4,3,25,8,5,22,11,15,4,92,3,0,24,14,4,9,3,7,0,62,0,7,58,3,7,3,10,5,0,94,0,0,69,0,7,4,3,3,0,104,0,0,38,0,0,3,0,0,0,40,0,0,26,5,0,0,0,4,0,34,0,0,4,4,0,0,0,0,4,13,14,21,240,67,41,76,28,51,4,543
21303,9,8,9,141,14,253,13,54,4,494,23,108,38,367,81,941,55,356,12,1972,16,20,39,108,44,268,47,116,7,669,18,14,12,32,15,81,15,33,0,233,7,9,11,14,7,20,3,10,3,94,4,10,14,7,7,8,0,3,0,49,4,0,4,0,0,0,0,3,0,17,0,5,0,0,0,0,0,0,0,17,0,0,0,10,0,9,7,12,20,58,76,179,143,678,178,1580,137,577,46,3602,0,0,3,12,4,12,0,4,0,38,4,7,10,35,6,54,11,23,3,155,4,3,26,21,10,37,12,26,0,145,5,8,7,15,7,16,0,11,6,69,3,6,44,7,7,10,3,0,0,84,3,11,37,4,0,4,0,0,0,66,0,5,9,5,0,4,0,0,0,22,0,0,8,3,0,0,0,0,0,17,0,0,4,0,0,0,0,0,7,17,25,37,147,101,43,132,31,64,21,610
21304,4,4,6,90,11,150,11,65,0,337,18,70,56,330,68,1134,46,550,17,2296,14,14,93,85,55,225,83,152,0,726,11,8,10,35,19,83,10,41,7,222,3,11,33,14,8,11,7,13,0,105,5,4,20,6,6,5,6,3,0,54,5,0,8,3,4,0,0,0,0,27,0,0,3,0,0,5,0,0,0,15,0,0,5,13,0,10,3,15,15,71,65,110,230,578,175,1636,173,842,47,3853,0,0,7,3,0,7,0,3,0,28,0,11,16,27,4,47,3,20,0,132,3,5,19,18,5,29,12,19,3,116,5,6,21,16,7,17,8,9,3,88,7,9,98,17,15,3,5,4,0,159,5,4,141,3,3,9,0,5,0,177,0,0,48,0,0,0,0,0,0,57,0,0,35,0,0,0,5,0,0,39,0,0,6,4,0,9,0,0,3,26,17,37,397,86,43,116,41,77,19,822
21305,3,21,15,145,30,252,12,87,16,587,28,176,70,488,140,1664,113,735,34,3453,35,42,133,142,107,429,212,293,25,1417,21,16,21,63,43,144,45,73,5,429,11,20,49,15,17,32,21,14,0,188,5,8,32,15,5,0,14,5,0,87,5,5,11,0,0,5,6,0,0,34,0,7,12,8,5,3,4,0,0,31,0,0,0,12,0,23,3,18,33,94,111,289,341,893,351,2560,433,1222,118,6319,0,0,7,8,0,7,6,6,0,47,7,6,15,49,7,52,9,40,4,193,8,11,52,36,23,54,52,49,0,281,11,15,28,29,14,32,17,23,0,174,15,16,128,24,23,11,20,7,0,245,8,13,155,5,9,3,10,3,4,210,3,4,66,3,6,0,5,0,0,89,0,0,26,0,0,5,3,3,3,42,0,4,4,9,0,6,0,6,8,37,50,67,488,176,88,176,129,134,27,1329
21401,9,12,6,140,17,138,6,63,10,402,12,42,31,370,81,1012,52,519,24,2149,11,29,31,110,61,257,28,148,3,693,21,11,7,46,19,76,4,40,6,223,7,4,29,20,14,12,3,11,0,96,4,4,17,8,0,9,0,6,0,48,0,4,12,5,4,0,0,0,0,22,0,0,0,0,0,4,0,0,0,13,0,3,0,8,6,22,0,3,15,58,67,112,138,705,196,1530,98,796,62,3700,0,3,9,8,6,15,0,4,0,49,4,7,7,21,3,64,0,24,0,138,6,7,17,29,20,41,8,32,0,155,5,11,17,36,15,22,8,9,0,122,7,17,118,39,21,10,3,0,3,206,3,3,169,7,5,5,4,4,0,207,6,6,59,5,0,3,0,0,0,79,3,0,20,0,0,0,0,0,0,28,0,0,0,4,0,0,0,0,3,22,29,56,422,160,67,157,17,85,15,1001
21402,13,9,18,362,21,135,8,127,6,692,23,64,67,655,66,1255,72,652,18,2857,18,14,38,200,36,252,21,118,7,700,10,9,34,73,13,86,3,25,3,262,0,7,67,29,5,15,0,14,3,148,6,0,71,30,3,4,0,6,0,114,0,6,35,14,4,4,0,0,0,61,5,0,31,26,0,0,0,4,0,65,0,0,6,28,8,29,3,8,20,100,75,115,353,1418,144,1780,106,953,61,4998,6,0,6,20,5,3,0,8,3,49,0,5,9,51,6,52,0,20,4,154,3,10,27,47,18,44,9,22,0,171,3,11,33,38,6,29,9,15,0,138,14,4,152,36,10,5,0,15,0,236,6,5,194,16,6,6,0,4,3,237,0,0,67,3,5,0,0,3,0,86,5,4,25,3,0,0,3,0,0,36,0,0,13,6,0,0,0,0,4,33,35,34,528,230,54,135,23,89,19,1146
21501,0,0,3,28,7,42,0,19,0,102,14,16,21,113,17,258,16,234,10,687,7,4,11,18,3,26,3,35,0,105,0,3,0,9,7,12,0,9,0,44,4,4,8,3,6,0,0,9,0,39,0,0,11,3,3,0,0,0,0,19,0,0,5,0,0,0,0,5,0,6,0,3,0,0,0,0,0,4,0,7,0,0,0,3,0,3,0,4,9,26,24,33,63,185,37,352,22,308,20,1046,0,0,4,7,0,0,0,5,0,14,3,0,8,5,0,13,0,12,0,45,0,0,13,15,3,5,0,9,0,44,0,4,5,19,0,8,0,0,0,44,8,4,51,13,4,13,0,6,0,104,0,5,43,11,9,3,0,8,0,80,4,0,21,3,0,4,3,5,0,38,3,0,10,4,0,0,0,0,0,20,0,0,3,3,0,0,0,0,0,7,15,11,163,82,18,46,6,45,3,396
21502,0,3,3,27,0,40,0,21,4,97,15,10,17,73,15,410,9,172,10,727,0,3,7,18,7,45,4,31,0,118,0,5,7,13,5,19,0,17,0,58,0,7,11,6,5,0,0,0,0,28,0,5,11,0,0,0,0,0,0,12,0,5,0,7,0,0,0,0,0,13,0,0,0,7,0,0,0,4,0,11,0,0,0,4,0,12,0,3,8,25,13,31,57,144,37,531,10,244,16,1095,0,0,0,6,0,4,0,0,0,13,0,0,3,6,3,15,0,10,0,33,0,5,6,12,0,14,3,7,0,42,0,6,6,6,3,11,0,6,4,41,4,6,55,23,16,8,3,3,3,117,6,3,44,3,6,6,0,0,0,69,4,4,26,6,5,0,0,0,0,46,4,0,16,0,0,0,0,0,0,21,0,0,3,0,0,0,0,4,0,9,19,29,170,56,31,48,12,25,3,396
21503,6,0,3,12,0,20,3,10,0,49,11,8,13,57,6,173,7,131,5,419,5,0,8,14,3,18,4,15,0,72,0,6,7,8,0,5,0,3,0,28,0,3,4,8,0,0,0,0,0,17,0,5,5,4,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,8,23,21,18,45,111,21,230,17,160,19,629,0,4,4,6,0,0,0,0,0,14,0,0,6,5,3,4,0,4,0,22,0,0,8,4,0,3,0,0,0,17,0,5,8,10,5,0,0,4,0,32,6,0,26,6,4,6,0,5,0,60,10,0,34,3,0,0,0,5,0,53,0,0,21,0,0,0,0,0,0,21,0,3,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,9,106,44,20,15,6,23,0,232
21601,4,0,6,41,0,50,4,29,8,143,3,7,15,72,19,278,8,155,8,559,4,0,4,5,0,38,0,17,0,70,0,3,0,6,0,4,0,3,0,20,0,0,9,9,0,0,0,0,0,20,5,0,7,0,0,5,0,3,0,20,0,0,8,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,7,0,0,0,3,0,6,0,3,4,27,18,23,45,136,21,380,12,214,20,876,0,0,4,5,0,4,0,0,0,19,0,0,0,5,0,11,4,0,0,21,0,7,3,8,3,9,0,3,0,35,0,0,3,13,6,4,0,4,0,32,6,4,54,17,8,9,0,4,0,91,4,4,39,0,0,0,3,3,0,51,0,4,11,0,0,0,0,4,0,26,0,0,8,5,0,0,0,0,0,16,0,0,6,0,0,0,0,4,0,6,12,14,133,62,17,39,8,18,3,300
21602,0,0,0,17,0,18,0,10,0,51,7,7,13,51,11,158,3,119,3,368,0,4,5,12,3,23,0,15,0,58,0,5,3,10,3,4,0,0,0,20,0,0,0,4,0,5,0,7,0,21,0,0,4,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,10,17,14,12,26,99,20,221,7,151,10,554,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,9,0,4,0,24,0,0,0,10,0,0,0,4,0,16,4,0,5,7,0,5,0,5,0,28,0,0,29,4,5,0,3,0,3,49,3,0,28,0,4,0,0,5,0,43,0,0,12,0,0,0,0,6,0,15,0,0,15,0,0,0,0,4,0,18,0,0,5,0,0,0,0,0,4,8,4,10,100,36,6,25,6,19,5,212
21603,0,7,0,35,6,74,0,28,3,164,10,13,14,112,38,515,11,250,4,965,9,15,12,25,12,71,4,34,4,180,3,6,7,20,6,15,0,9,0,71,4,4,13,10,8,4,5,9,0,55,4,5,13,8,0,3,0,0,0,39,0,4,5,0,0,0,0,0,0,15,0,0,8,3,0,0,0,0,0,20,0,0,0,8,0,10,0,8,12,33,30,59,76,222,76,687,17,343,30,1537,0,0,0,0,4,0,0,3,0,13,0,4,4,15,0,23,0,11,0,65,0,6,9,9,5,15,4,4,0,60,0,13,8,20,9,15,0,12,0,74,6,16,77,20,18,11,6,4,0,153,7,7,86,9,9,5,0,3,0,126,0,8,39,3,0,0,0,0,0,59,3,0,16,4,0,4,0,0,0,33,0,0,3,0,0,0,0,0,0,9,16,48,244,90,46,72,7,53,10,588
21701,0,0,0,31,0,26,0,17,0,77,9,0,12,74,4,214,5,120,0,430,5,0,3,7,3,18,0,17,0,54,0,0,0,3,0,9,3,6,0,19,0,5,12,5,0,0,0,7,0,27,6,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,10,23,13,9,42,122,15,269,6,167,16,655,0,0,3,4,0,0,0,0,0,7,0,0,0,11,0,13,0,3,0,20,0,0,0,12,0,7,0,3,0,28,0,0,4,15,0,3,0,0,0,25,0,8,34,0,9,6,0,9,0,67,0,3,37,3,3,0,0,5,0,53,0,0,17,0,0,0,4,4,0,26,0,0,4,0,0,5,0,3,0,17,0,0,0,0,0,0,0,0,0,7,6,16,108,41,19,29,6,28,4,252
21703,3,0,6,31,3,33,4,24,0,97,16,7,21,74,10,243,7,175,9,560,5,6,6,14,9,28,0,26,0,93,0,0,0,13,0,6,0,3,0,22,4,0,3,3,0,0,0,0,0,11,4,0,10,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,5,0,7,15,41,38,19,50,139,20,315,14,240,20,851,0,0,0,4,0,0,0,0,0,8,6,0,4,7,0,6,0,5,0,31,6,0,3,3,0,9,0,8,0,29,0,0,3,11,0,9,0,0,0,30,4,3,31,7,3,0,4,8,0,59,5,4,46,8,0,0,5,0,0,65,0,0,17,0,0,0,0,4,0,35,4,0,14,0,0,0,0,6,0,31,0,0,0,0,0,0,0,0,0,0,21,9,123,48,10,23,6,40,0,284
21704,0,3,5,47,6,55,5,35,0,152,9,8,22,141,18,427,16,276,8,931,0,4,8,32,11,56,0,47,0,170,6,3,0,9,5,17,0,4,0,41,0,0,20,14,12,0,0,0,0,50,0,0,5,4,3,3,0,0,0,18,0,0,5,6,0,0,0,3,0,15,0,0,0,4,0,0,0,0,3,3,0,0,0,4,0,6,0,4,12,26,21,20,67,266,43,563,23,375,28,1406,0,0,5,5,0,0,0,4,0,17,0,0,3,8,6,14,0,15,0,49,0,0,4,13,9,4,4,5,0,40,3,5,5,13,0,10,0,0,0,39,0,4,58,20,21,3,0,14,5,126,3,0,61,6,0,6,0,11,0,87,0,6,33,0,0,5,0,6,0,54,6,0,12,4,5,3,0,5,0,32,0,0,3,0,0,0,0,0,0,5,19,16,189,86,39,44,8,51,6,450
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,10,78,53,324,33,96,20,89,13,711,34,719,158,846,148,230,143,444,34,2760,10,71,186,190,80,66,115,183,9,918,3,36,33,108,24,17,10,38,5,279,3,17,104,19,12,3,0,9,4,181,4,13,161,10,4,0,10,19,3,227,0,3,64,3,0,0,0,9,0,85,0,5,29,10,0,0,3,0,0,48,3,9,21,25,7,17,7,10,49,149,82,955,809,1537,314,429,318,799,129,5367,4,7,51,26,0,8,0,7,3,101,0,37,52,77,17,17,18,47,7,277,4,20,105,48,9,9,17,43,8,269,11,21,132,42,11,0,11,18,4,243,21,8,776,16,9,6,0,16,7,857,26,5,1212,7,3,0,0,16,10,1272,4,4,378,4,0,0,8,10,0,409,8,8,185,4,0,0,4,12,0,220,4,0,35,7,6,6,0,6,14,74,80,113,2923,220,57,45,60,178,52,3725
