POW_SA3_CODE_2021,NG_NNI_Mng,NG_NNI_Pro,NG_NNI_TecTW,NG_NNI_CoPSW,NG_NNI_ClAW,NG_NNI_SWks,NG_NNI_MaOpDv,NG_NNI_Lab,NG_NNI_IDNS,NG_NNI_Tot,NG_1_149_Mng,NG_1_149_Pro,NG_1_149_TecTW,NG_1_149_CoPSW,NG_1_149_ClAW,NG_1_149_SWks,NG_1_149_MaOpDv,NG_1_149_Lab,NG_1_149_IDNS,NG_1_149_Tot,NG_150_299_Mng,NG_150_299_Pro,NG_150_299_TecTW,NG_150_299_CoPSW,NG_150_299_ClAW,NG_150_299_SWks,NG_150_299_MaOpDv,NG_150_299_Lab,NG_150_299_IDNS,NG_150_299_Tot,NG_300_399_Mng,NG_300_399_Pro,NG_300_399_TecTW,NG_300_399_CoPSW,NG_300_399_ClAW,NG_300_399_SWks,NG_300_399_MaOpDv,NG_300_399_Lab,NG_300_399_IDNS,NG_300_399_Tot,NG_400_499_Mng,NG_400_499_Pro,NG_400_499_TecTW,NG_400_499_CoPSW,NG_400_499_ClAW,NG_400_499_SWks,NG_400_499_MaOpDv,NG_400_499_Lab,NG_400_499_IDNS,NG_400_499_Tot,NG_500_649_Mng,NG_500_649_Pro,NG_500_649_TecTW,NG_500_649_CoPSW,NG_500_649_ClAW,NG_500_649_SWks,NG_500_649_MaOpDv,NG_500_649_Lab,NG_500_649_IDNS,NG_500_649_Tot,NG_650_799_Mng,NG_650_799_Pro,NG_650_799_TecTW,NG_650_799_CoPSW,NG_650_799_ClAW,NG_650_799_SWks,NG_650_799_MaOpDv,NG_650_799_Lab,NG_650_799_IDNS,NG_650_799_Tot,NG_800_999_Mng,NG_800_999_Pro,NG_800_999_TecTW,NG_800_999_CoPSW,NG_800_999_ClAW,NG_800_999_SWks,NG_800_999_MaOpDv,NG_800_999_Lab,NG_800_999_IDNS,NG_800_999_Tot,NG_1000_1249_Mng,NG_1000_1249_Pro,NG_1000_1249_TecTW,NG_1000_1249_CoPSW,NG_1000_1249_ClAW,NG_1000_1249_SWks,NG_1000_1249_MaOpDv,NG_1000_1249_Lab,NG_1000_1249_IDNS,NG_1000_1249_Tot,NG_1250_1499_Mng,NG_1250_1499_Pro,NG_1250_1499_TecTW,NG_1250_1499_CoPSW,NG_1250_1499_ClAW,NG_1250_1499_SWks,NG_1250_1499_MaOpDv,NG_1250_1499_Lab,NG_1250_1499_IDNS,NG_1250_1499_Tot,NG_1500_1749_Mng,NG_1500_1749_Pro,NG_1500_1749_TecTW,NG_1500_1749_CoPSW,NG_1500_1749_ClAW,NG_1500_1749_SWks,NG_1500_1749_MaOpDv,NG_1500_1749_Lab,NG_1500_1749_IDNS,NG_1500_1749_Tot,NG_1750_1999_Mng,NG_1750_1999_Pro,NG_1750_1999_TecTW,NG_1750_1999_CoPSW,NG_1750_1999_ClAW,NG_1750_1999_SWks,NG_1750_1999_MaOpDv,NG_1750_1999_Lab,NG_1750_1999_IDNS,NG_1750_1999_Tot,NG_2000_2999_Mng,NG_2000_2999_Pro,NG_2000_2999_TecTW,NG_2000_2999_CoPSW,NG_2000_2999_ClAW,NG_2000_2999_SWks,NG_2000_2999_MaOpDv,NG_2000_2999_Lab,NG_2000_2999_IDNS,NG_2000_2999_Tot,NG_3000_3499_Mng,NG_3000_3499_Pro,NG_3000_3499_TecTW,NG_3000_3499_CoPSW,NG_3000_3499_ClAW,NG_3000_3499_SWks,NG_3000_3499_MaOpDv,NG_3000_3499_Lab,NG_3000_3499_IDNS,NG_3000_3499_Tot,NG_3500mo_Mng,NG_3500mo_Pro,NG_3500mo_TecTW,NG_3500mo_CoPSW,NG_3500mo_ClAW,NG_3500mo_SWks,NG_3500mo_MaOpDv,NG_3500mo_Lab,NG_3500mo_IDNS,NG_3500mo_Tot,NG_PINS_Mng,NG_PINS_Pro,NG_PINS_TecTW,NG_PINS_CoPSW,NG_PINS_ClAW,NG_PINS_SWks,NG_PINS_MaOpDv,NG_PINS_Lab,NG_PINS_IDNS,NG_PINS_Tot,NG_Tot_Mng,NG_Tot_Pro,NG_Tot_TecTW,NG_Tot_CoPSW,NG_Tot_ClAW,NG_Tot_SWks,NG_Tot_MaOpDv,NG_Tot_Lab,NG_Tot_IDNS,NG_Tot_Tot,SG_NNI_Mng,SG_NNI_Pro,SG_NNI_TecTW,SG_NNI_CoPSW,SG_NNI_ClAW,SG_NNI_SWks,SG_NNI_MaOpDv,SG_NNI_Lab,SG_NNI_IDNS,SG_NNI_Tot,SG_1_149_Mng,SG_1_149_Pro,SG_1_149_TecTW,SG_1_149_CoPSW,SG_1_149_ClAW,SG_1_149_SWks,SG_1_149_MaOpDv,SG_1_149_Lab,SG_1_149_IDNS,SG_1_149_Tot,SG_150_299_Mng,SG_150_299_Pro,SG_150_299_TecTW,SG_150_299_CoPSW,SG_150_299_ClAW,SG_150_299_SWks,SG_150_299_MaOpDv,SG_150_299_Lab,SG_150_299_IDNS,SG_150_299_Tot
21301,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,0,4,0,3,0,0,11,0,0,0,4,16,0,4,0,6,13,3,0,4,0,29,0,7,0,10,21,0,5,0,0,44,3,5,3,6,36,6,7,0,0,79,0,16,4,8,58,13,29,3,0,125,5,17,0,10,194,7,87,7,0,329,4,44,8,9,229,8,88,0,8,404,5,53,6,4,217,3,72,0,4,362,22,63,10,4,146,0,33,0,4,281,24,69,8,6,72,0,18,0,4,201,32,56,13,0,35,0,9,0,0,147,7,12,0,0,4,0,0,0,0,14,14,3,0,0,0,0,0,0,0,19,0,3,0,0,3,0,0,0,0,8,107,352,59,64,1046,50,362,18,23,2080,0,7,0,0,3,0,0,0,0,17,0,14,0,0,6,0,0,0,0,24,4,27,0,19,0,0,0,3,3,61
21302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,8,0,6,0,0,4,0,0,0,0,9,0,0,0,7,0,5,0,0,0,17,3,4,3,6,8,3,0,0,0,29,0,7,4,3,12,0,0,0,0,24,0,12,3,0,4,0,0,0,0,21,0,5,0,0,4,0,0,0,0,13,10,10,3,0,8,0,0,0,0,38,0,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,40,11,27,51,14,0,0,0,180,0,0,0,4,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,0,5,0,9,0,0,0,0,0,16
21303,0,0,0,0,0,0,0,0,0,4,0,7,0,0,6,0,0,0,0,18,0,9,0,3,4,0,0,0,0,18,0,12,0,9,4,0,0,0,0,22,3,19,0,9,0,0,0,0,0,33,0,26,0,3,8,0,0,0,0,43,4,25,0,4,23,3,0,0,0,62,5,50,6,9,29,0,0,0,0,95,8,79,0,3,30,4,0,0,4,124,13,82,9,3,61,5,0,0,0,167,17,159,11,6,87,0,0,0,6,279,23,158,4,4,29,0,0,0,5,226,90,228,6,0,22,0,0,0,4,352,10,47,0,0,0,0,0,0,0,60,41,39,0,0,0,0,0,0,0,87,0,0,0,0,3,0,0,0,0,7,216,936,39,57,314,18,0,0,17,1601,0,6,0,0,0,0,0,0,0,8,0,12,0,4,0,0,0,0,0,18,0,13,0,4,5,0,0,0,0,25
21304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,4,4,0,0,0,0,5,0,0,0,0,7,5,3,0,0,16,0,0,0,3,19,4,0,0,0,30,0,0,0,6,32,0,0,0,0,47,4,11,0,0,21,0,0,0,6,43,4,10,0,0,15,0,0,0,0,27,4,8,0,0,12,0,0,0,0,26,8,10,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,21,46,12,24,110,17,11,4,4,247,0,4,0,0,0,0,0,0,0,6,0,4,0,10,0,0,0,3,0,13,0,12,3,15,0,0,0,5,0,38
21305,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,0,0,0,0,9,4,0,0,8,4,0,0,0,0,16,0,5,0,0,4,4,0,0,0,13,0,4,0,3,5,0,0,0,0,16,0,5,4,4,10,4,6,3,4,40,0,12,5,9,26,11,5,0,3,68,4,22,4,17,37,4,4,3,5,100,9,37,22,15,67,10,8,0,3,159,24,69,21,30,70,0,7,6,0,215,37,101,13,19,49,6,0,0,4,227,59,92,18,6,28,0,0,0,0,208,115,110,11,9,32,0,0,0,0,281,23,21,0,0,3,0,0,0,0,41,9,25,0,0,3,0,0,0,0,33,0,0,4,0,3,0,0,0,0,7,270,513,107,121,333,42,20,13,23,1440,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,0,0,0,10,0,12,0,7,0,0,0,0,0,20
21401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,12,0,3,0,0,4,0,0,0,0,13,0,0,0,5,4,0,0,0,0,16,0,5,0,4,15,4,5,0,0,26,0,3,0,3,20,0,10,0,0,41,5,10,6,7,50,5,5,0,0,77,0,18,0,8,41,0,0,0,0,75,3,21,0,7,30,0,3,0,0,70,8,20,0,0,11,0,3,0,0,43,11,17,0,0,6,0,0,0,0,38,0,3,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,31,116,4,38,186,15,21,0,6,424,0,4,0,5,0,0,0,0,0,14,0,8,0,4,6,0,0,0,0,18,0,13,0,13,11,0,0,5,4,50
21402,0,0,0,0,3,0,0,0,0,8,0,5,0,0,3,0,0,0,0,7,0,5,0,0,7,0,0,0,0,10,0,3,0,6,4,0,0,0,0,17,0,0,0,7,5,0,0,0,0,9,0,3,0,12,6,11,0,0,0,30,11,11,28,67,17,12,0,0,0,147,19,19,126,157,32,5,0,4,6,357,16,25,218,169,56,4,0,4,12,512,21,43,133,65,62,0,0,0,6,322,38,50,55,70,20,0,0,0,4,243,58,45,29,26,13,0,0,0,0,170,75,59,41,33,6,0,0,0,0,220,8,10,5,6,0,0,0,0,0,23,10,3,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,11,250,272,641,620,235,30,9,9,31,2100,0,0,0,3,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,9,0,4,0,11,4,0,0,0,0,20
21501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9,0,9,0,3,8,3,0,0,0,22,0,4,0,3,8,0,0,0,0,17,0,5,0,5,3,0,0,0,0,20,0,5,0,3,23,0,0,0,0,36,0,6,0,0,22,0,0,0,0,35,6,12,0,0,3,0,0,4,0,38,4,0,0,0,3,0,0,0,0,15,3,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,20,58,4,16,90,10,8,4,6,211,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,0,0,18,0,23,4,11,0,11,7,0,0,17,0,44
21502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,4,0,0,0,16,0,7,0,0,4,0,0,0,0,12,0,9,0,0,6,0,0,0,0,14,0,3,0,0,13,4,0,0,0,21,0,6,0,5,17,0,0,0,0,33,5,22,0,6,10,0,0,0,0,36,6,15,0,0,5,0,0,0,0,22,9,10,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,69,0,10,72,14,0,3,0,190,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,10,0,0,3,5,5,0,0,0,0,12
21503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,10,0,0,0,0,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,4,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,14,0,12,33,11,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,12,0,0,0,5,0,0,0,5,0,12
21601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,3,5,4,0,0,0,11,0,0,0,0,6,0,0,0,0,11,3,0,0,0,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,15,28,7,3,0,0,73,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,6,0,0,0,0,0,14
21602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,0,3,0,20,0,0,0,5,0,0,0,0,0,7,0,4,0,0,3,4,0,0,0,13,4,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,20,8,0,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
21603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,4,8,4,0,0,0,11,0,7,0,0,3,0,0,3,0,12,0,3,0,5,10,4,0,0,0,24,0,7,0,0,13,0,0,0,0,24,0,19,0,5,25,0,3,0,0,54,3,7,0,0,18,0,0,3,0,36,4,21,0,3,20,0,0,0,3,55,6,20,0,0,5,0,0,0,0,38,10,19,0,0,3,0,0,0,0,37,0,5,0,0,3,0,0,0,0,5,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,30,124,4,20,113,7,4,13,3,319,0,0,0,5,0,0,0,0,0,10,0,3,0,3,3,0,0,0,0,12,0,0,0,3,4,0,0,0,0,16
21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,11,0,0,0,0,6,0,0,0,0,8,0,7,0,0,8,0,0,0,0,18,0,3,0,0,13,4,0,0,0,21,0,3,0,4,8,0,0,0,0,16,0,3,0,0,6,0,0,0,0,14,0,4,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,19,0,9,58,7,0,5,0,120,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,10,0,5,4,6,0,0,0,0,0,17
21703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,5,0,0,3,4,0,0,0,10,4,4,0,0,0,3,0,0,0,11,3,0,0,0,3,0,0,0,0,9,0,0,0,0,9,3,0,0,0,13,0,3,0,0,6,0,0,0,0,17,0,0,0,0,3,0,0,0,0,7,3,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,19,0,12,39,11,3,7,0,93,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,15
21704,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,3,0,0,4,0,0,0,0,10,0,5,0,0,0,0,0,0,3,14,0,6,0,3,7,0,0,0,0,19,0,0,0,0,11,0,0,0,0,22,0,14,0,10,14,0,4,0,0,44,0,15,9,0,17,6,0,0,4,48,4,22,3,0,16,0,0,0,0,47,3,19,0,0,4,0,0,0,0,30,6,35,0,0,3,0,0,0,0,51,4,0,0,0,0,0,0,0,0,4,0,9,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,22,129,19,24,90,5,4,4,10,307,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,8,0,10,4,10,4,0,0,0,0,20
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,4,0,0,38,0,0,0,0,42,4,18,0,9,36,0,0,0,0,78,0,15,3,10,49,0,4,5,0,86,4,15,0,17,65,0,3,4,6,105,3,20,3,13,49,0,0,4,0,89,3,34,0,19,55,0,3,0,0,120,5,30,3,13,52,0,4,0,0,119,9,31,9,19,33,6,7,3,0,117,8,36,11,23,57,11,9,4,0,158,7,49,16,17,55,0,8,0,3,153,10,54,14,8,35,0,5,0,4,134,21,44,8,12,21,0,0,0,4,112,44,74,17,6,18,0,0,0,3,168,3,20,0,0,3,0,0,0,0,25,20,23,0,0,0,0,0,0,0,46,0,0,0,0,7,0,0,0,0,10,136,465,85,190,582,22,39,22,23,1560,0,0,0,0,5,0,0,0,3,7,0,22,0,6,7,0,0,0,0,31,0,29,0,12,7,0,0,3,0,55
