POW_SA3_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
21203,3,0,4,7,10,7,3,0,38,10,0,4,6,4,0,0,0,24,7,4,11,15,4,6,6,0,43,5,10,7,16,20,15,0,0,78,11,16,14,20,23,16,0,5,104,5,23,38,49,31,32,18,3,195,8,22,67,81,54,44,14,0,282,9,42,119,114,79,50,20,4,429,0,35,156,161,116,45,20,0,540,0,24,116,107,93,58,14,3,427,0,13,78,114,94,47,11,4,355,0,3,57,77,85,36,9,0,267,0,4,64,165,151,82,17,0,478,0,0,12,56,40,28,7,0,140,0,3,12,39,48,48,14,0,157,0,0,0,3,10,4,4,0,21,45,197,773,1023,843,524,164,25,3596,0,0,0,18,4,9,0,0,28,39,18,13,15,12,3,0,0,99,12,25,16,23,15,8,6,0,113,0,22,30,23,17,18,5,3,120,0,27,30,37,19,14,5,0,141,5,22
21204,0,3,24,23,24,18,10,0,103,11,8,4,15,10,10,5,0,60,10,10,16,21,16,20,9,0,103,9,15,19,31,44,33,14,3,163,0,16,43,41,36,39,16,4,198,4,43,75,73,79,66,19,0,359,6,54,122,134,131,119,43,11,618,6,92,269,276,216,158,56,14,1089,5,76,425,409,407,269,75,12,1675,4,40,394,422,382,292,67,3,1612,0,30,378,501,511,399,88,7,1915,0,10,263,460,509,349,83,10,1677,0,7,443,1171,1278,843,125,9,3884,0,0,69,317,393,244,45,4,1079,0,0,72,450,839,556,131,28,2067,0,3,19,16,55,24,3,0,129,62,404,2637,4366,4921,3437,802,108,16738,0,0,17,14,8,6,7,0,56,32,40,17,21,15,13,7,0,137,27,57,40,38,27,10,14,3,220,13,46,44,42,28,31,18,9,231,0,53,63,74,39,44,34,3,315,5,75
21205,0,0,18,30,22,19,4,0,97,4,11,4,21,11,6,5,0,60,6,9,20,25,24,16,4,0,109,9,11,35,37,36,22,7,0,158,9,17,38,42,33,31,18,8,198,3,32,64,98,66,48,39,13,360,8,58,100,116,97,71,18,5,469,5,85,219,186,171,98,33,7,808,0,99,372,352,266,172,50,6,1322,0,61,365,386,298,192,47,4,1354,0,26,326,467,385,259,53,7,1523,0,7,276,441,449,228,64,4,1459,0,6,487,1472,1356,759,118,14,4213,0,4,115,513,500,314,52,3,1498,0,0,97,711,1140,658,138,23,2775,0,5,9,26,27,27,3,0,100,43,423,2550,4917,4881,2922,668,102,16501,3,9,28,31,18,15,6,0,110,74,109,46,42,27,15,9,5,332,32,173,84,68,49,33,24,4,465,16,104,112,83,51,53,25,7,447,11,107,116,90,58,71,29,13,493,8,148
21301,0,0,6,14,14,5,8,0,43,13,0,3,8,11,5,0,0,30,6,8,11,11,5,7,0,0,57,6,9,12,15,16,10,5,4,85,8,15,24,27,19,15,13,0,114,0,29,37,40,53,40,22,0,229,9,36,51,90,75,59,13,0,337,7,68,136,113,88,73,20,0,507,0,50,203,203,178,122,26,4,783,0,17,180,193,175,98,27,0,679,0,20,158,247,201,144,30,0,797,0,12,108,210,183,146,17,0,665,0,3,209,455,423,237,38,3,1373,0,5,36,133,138,94,12,0,420,0,0,35,169,257,160,23,0,642,0,0,15,12,18,10,3,0,66,47,279,1218,1930,1844,1225,255,30,6829,0,0,8,9,4,8,0,0,35,32,27,9,22,3,3,0,0,102,10,36,28,22,16,10,5,3,131,6,26,29,31,26,16,11,0,148,3,19,33,36,27,26,15,0,160,4,41
21302,0,0,11,8,5,4,0,0,26,8,0,0,4,4,5,0,0,14,0,0,6,10,4,4,0,0,19,4,7,11,15,7,5,4,0,50,6,8,5,9,21,6,3,0,61,0,11,26,21,14,17,7,3,100,0,20,29,34,42,34,11,0,173,0,31,68,77,63,37,14,0,296,0,28,112,94,83,63,18,0,400,0,15,119,99,89,56,16,6,395,0,0,105,125,115,84,17,4,463,0,0,70,142,103,67,12,0,393,0,4,126,330,303,170,32,9,966,0,0,35,104,120,79,10,0,348,0,0,40,192,235,162,31,3,668,0,0,8,15,3,6,0,0,33,11,124,763,1279,1208,800,188,27,4410,0,0,6,7,5,0,0,0,24,18,11,6,14,3,7,0,0,51,5,11,14,16,15,9,3,0,66,3,16,21,17,7,7,4,0,86,0,19,12,26,16,29,11,0,110,0,16
21303,0,0,3,10,9,3,0,0,31,3,0,4,0,0,4,0,0,18,7,15,3,7,3,8,0,0,42,0,10,13,15,14,18,4,0,73,0,12,16,26,20,16,5,0,106,0,25,35,31,33,21,11,7,162,3,28,60,48,52,34,13,0,240,4,56,138,109,83,48,19,0,462,0,49,238,141,128,86,19,3,657,0,20,163,145,115,56,22,0,518,0,7,142,173,134,66,22,0,545,0,5,100,160,121,96,16,0,497,0,0,154,396,313,195,37,0,1090,0,0,38,86,113,73,12,0,322,0,0,39,158,229,135,22,3,582,0,7,3,11,10,11,0,0,36,24,230,1155,1520,1390,863,201,19,5395,4,0,10,7,7,3,4,0,37,29,37,13,11,13,4,0,0,103,17,25,23,21,7,10,3,0,108,0,32,36,35,28,26,6,0,157,0,14,54,36,25,11,10,0,159,4,27
21304,0,0,3,12,13,10,0,0,44,0,0,4,0,4,5,0,0,20,10,7,6,15,3,11,5,0,57,0,3,14,18,12,10,6,0,68,0,6,15,17,25,12,0,0,80,6,20,27,57,29,29,13,0,187,6,26,61,50,53,28,7,0,238,4,38,98,111,79,45,7,6,390,0,44,140,144,109,64,19,3,530,0,16,128,127,127,60,11,5,480,0,3,109,148,99,49,11,0,424,0,0,69,113,98,54,9,0,340,0,3,111,295,246,118,14,5,787,0,0,30,75,59,37,4,0,207,0,0,19,106,124,70,14,0,327,0,6,5,8,14,7,4,0,35,36,185,843,1294,1104,602,134,17,4221,0,0,8,4,4,3,0,0,22,25,8,14,21,7,3,4,0,76,11,27,19,21,9,8,5,0,105,0,21,26,39,18,18,6,0,125,0,9,29,20,29,11,4,0,120,3,13
21305,0,0,10,35,32,17,5,5,98,6,0,11,15,14,6,4,0,53,7,10,14,25,15,17,4,0,85,9,17,16,47,34,21,7,6,150,7,20,30,47,26,17,4,0,159,13,43,61,82,71,49,16,0,337,10,51,106,135,89,51,18,7,456,4,67,221,223,147,73,19,4,761,4,80,291,353,212,113,33,5,1097,0,33,252,303,215,115,29,4,961,0,11,216,375,242,141,24,3,1017,0,7,145,265,234,135,29,7,820,0,6,274,604,613,323,59,5,1886,0,0,54,175,209,112,24,4,571,0,0,34,240,329,182,46,8,841,0,3,8,15,21,27,8,5,87,73,345,1752,2939,2485,1395,332,55,9375,5,3,19,22,13,5,6,0,59,71,19,40,31,11,10,0,0,188,18,48,38,61,25,10,11,0,211,4,41,43,72,29,32,14,0,233,0,26,69,75,32,27,14,0,251,8,38
21401,0,0,3,22,9,11,3,0,51,7,0,0,8,3,3,3,0,33,4,5,7,8,14,8,6,5,61,0,14,16,22,18,14,3,4,94,6,10,12,26,23,26,14,0,117,7,21,34,31,41,31,16,0,180,14,34,57,62,61,44,30,8,301,7,46,112,122,97,63,25,4,481,8,49,185,181,157,116,32,9,726,0,15,160,185,155,92,28,9,639,0,11,107,203,191,104,30,0,652,0,0,77,150,162,117,27,0,538,0,4,115,336,318,220,57,3,1051,0,0,20,88,116,69,14,11,320,0,0,17,138,169,104,25,0,464,0,0,4,9,14,14,10,0,49,53,208,935,1602,1557,1034,324,57,5763,0,0,9,4,3,0,4,0,36,12,8,7,17,11,6,8,0,70,8,24,24,20,16,13,8,3,114,3,24,28,32,24,15,8,0,138,4,24,32,46,24,29,21,4,180,3,33
21402,0,4,7,21,29,31,7,3,97,13,0,0,3,10,13,3,3,53,10,6,9,19,13,17,14,0,95,7,10,13,30,27,25,23,10,145,7,15,8,19,27,28,32,7,151,7,23,30,36,68,65,34,17,277,9,33,83,80,110,109,51,7,482,4,78,146,144,166,121,49,9,719,3,66,202,173,249,180,73,16,963,0,23,186,192,219,175,49,7,856,0,12,145,218,228,142,45,4,793,0,0,80,168,190,125,38,9,616,0,4,141,300,381,249,75,14,1162,0,0,23,72,114,68,11,7,298,0,0,22,143,201,158,58,27,611,0,4,16,22,23,16,7,0,90,66,280,1112,1641,2054,1527,583,145,7399,0,3,4,12,7,8,3,5,46,18,16,5,13,12,11,11,5,99,10,19,18,25,21,24,12,0,137,10,17,40,58,32,37,27,4,225,0,16,41,59,44,43,36,6,254,3,23
21501,3,0,13,17,21,34,21,4,116,3,3,8,4,7,15,9,4,58,10,3,10,11,15,21,29,15,116,4,3,13,25,30,36,36,19,166,3,0,15,16,31,49,34,29,182,10,8,37,38,48,84,67,23,316,3,20,44,57,88,98,51,33,399,4,27,82,87,129,158,64,32,583,10,29,133,146,139,165,86,36,746,0,16,74,138,136,140,69,28,605,0,13,71,117,136,156,60,18,568,0,3,40,78,97,111,49,12,393,0,4,66,167,183,170,70,21,681,0,0,5,25,51,51,24,6,164,0,0,22,48,78,90,47,17,312,0,0,6,9,23,24,22,3,90,54,121,637,989,1216,1421,748,301,5491,0,0,3,0,0,0,0,0,9,5,0,0,5,5,4,0,0,18,3,7,12,8,7,8,9,3,46,0,0,20,9,3,19,7,0,63,0,5,13,17,7,10,16,0,70,0,9
21502,0,0,5,8,15,11,10,4,63,7,0,4,3,6,5,0,4,27,5,3,3,17,11,14,12,0,61,0,3,10,7,16,22,15,4,78,5,4,6,15,23,33,19,5,112,8,11,25,27,40,51,26,3,192,7,14,37,45,50,57,27,6,247,0,27,66,69,71,58,35,4,345,0,30,118,100,91,94,39,9,482,0,5,69,66,89,74,34,0,347,0,3,57,82,95,85,23,3,352,0,4,36,80,79,58,12,3,274,0,0,51,143,158,109,23,4,488,0,0,10,28,57,37,9,0,134,0,0,13,36,74,56,21,3,203,0,0,0,12,15,17,9,4,56,39,119,503,743,889,784,314,64,3449,0,0,5,0,0,0,0,0,6,9,0,3,0,4,0,0,0,19,4,6,7,8,3,0,3,0,35,0,3,12,7,3,0,0,0,30,0,3,8,17,0,4,0,0,39,5,9
21503,5,0,4,18,24,35,7,0,104,5,0,0,3,13,8,6,0,36,4,3,11,13,12,18,11,3,83,0,4,0,15,25,37,30,13,117,4,0,14,20,33,36,44,13,159,8,15,23,32,36,50,58,19,239,13,17,27,51,58,85,39,12,290,4,27,70,68,84,98,45,8,415,3,27,88,93,99,111,59,7,492,0,10,60,88,66,83,33,9,358,0,10,70,69,55,72,22,6,301,0,0,32,60,46,56,26,9,235,0,3,48,88,101,97,32,3,371,0,0,9,12,43,22,6,0,92,0,0,11,30,56,62,12,3,170,0,3,6,5,12,25,12,5,78,42,121,469,672,777,883,439,128,3535,0,0,0,0,0,0,0,0,0,6,0,3,0,0,6,0,0,19,0,0,6,8,7,3,0,0,12,0,3,12,10,6,3,10,0,44,0,3,10,13,7,15,10,0,59,0,5
21601,0,0,4,13,17,28,9,0,75,7,0,0,7,11,15,8,0,52,3,0,6,12,16,21,19,9,81,0,0,3,14,21,26,30,15,103,4,4,0,8,16,29,21,10,104,3,5,15,17,30,60,30,23,197,5,7,19,41,50,57,47,9,240,5,16,50,48,57,65,45,10,295,0,19,79,63,76,90,41,14,384,0,12,42,55,61,67,24,4,271,0,8,45,69,67,64,20,6,282,0,4,21,35,56,37,10,4,167,0,3,38,93,104,85,16,0,340,0,0,3,19,22,29,3,0,79,0,0,4,28,58,33,21,3,147,0,0,4,9,7,7,5,4,44,29,81,346,539,672,709,358,113,2844,0,0,4,0,0,0,0,0,4,5,0,0,0,0,3,0,0,17,3,0,0,4,4,5,0,0,16,0,0,8,0,9,8,5,0,33,0,5,4,12,9,4,5,0,46,0,9
21602,5,0,3,13,27,26,15,0,79,8,6,0,0,6,9,8,0,35,0,0,4,5,8,21,11,5,55,3,0,6,12,12,22,7,18,86,0,0,3,5,17,21,12,10,79,4,7,13,21,39,32,29,18,163,7,12,16,32,37,50,30,4,196,0,20,45,47,41,61,25,13,247,0,13,57,69,81,52,15,4,291,0,8,33,46,54,36,19,4,208,0,4,19,58,41,25,11,6,165,0,0,21,44,46,41,7,0,158,0,0,28,59,75,47,11,0,224,0,0,4,14,19,18,9,0,62,0,0,7,7,24,23,9,3,66,0,0,3,6,3,14,16,7,41,27,75,265,442,524,500,247,80,2164,0,0,0,0,0,0,5,0,7,6,0,0,0,0,0,0,0,3,0,5,5,0,6,0,0,0,15,0,0,4,5,3,4,10,0,24,0,6,0,3,4,9,9,0,28,0,3
21603,0,0,9,13,23,22,18,5,92,3,3,3,4,4,4,3,7,38,5,6,4,10,17,13,18,0,66,8,3,8,9,17,36,15,4,93,8,0,16,20,24,26,20,3,125,3,6,14,35,41,37,21,16,177,4,18,43,54,61,72,33,11,297,3,38,79,78,87,71,32,12,403,0,32,105,112,105,105,41,8,510,0,13,94,112,104,90,35,6,453,0,4,77,116,92,93,26,8,414,0,4,63,90,95,76,24,6,355,0,4,74,169,245,165,23,3,691,0,0,17,29,62,29,13,0,149,0,0,10,56,102,73,23,4,275,0,0,0,8,18,20,12,7,59,41,130,619,919,1100,944,363,94,4210,0,0,4,10,3,3,0,0,15,9,6,3,3,3,0,0,0,19,6,4,6,12,7,9,6,0,47,0,12,22,13,7,3,10,0,63,12,10,26,23,11,16,14,0,104,6,14
21701,5,0,6,8,19,14,14,3,70,4,0,0,0,6,10,4,0,28,6,0,7,4,12,24,17,3,73,0,0,3,12,16,28,31,12,92,0,6,10,8,19,25,40,15,127,3,0,18,19,29,51,42,25,187,3,14,27,42,33,58,50,13,243,4,17,48,53,53,73,57,21,324,6,19,58,62,91,95,53,12,394,0,6,43,49,68,60,51,11,297,0,6,34,75,66,76,55,18,322,0,6,19,54,47,55,29,4,210,0,0,26,75,120,83,43,10,358,0,0,0,16,29,25,14,3,88,0,4,9,23,59,49,35,18,203,0,3,0,8,5,9,14,7,52,21,77,315,512,669,730,553,180,3064,0,0,3,0,0,3,0,0,8,0,0,4,0,3,3,0,0,11,0,0,4,7,6,3,6,0,26,0,0,8,13,10,10,4,0,46,0,0,6,10,9,10,10,6,46,0,4
21703,5,0,7,13,22,25,23,13,106,7,0,0,0,4,9,10,3,46,11,3,0,14,25,26,31,8,115,6,0,4,7,14,26,40,18,120,0,8,10,22,37,37,42,15,169,8,9,11,23,41,71,50,16,229,8,18,39,54,54,72,49,14,313,6,21,51,67,91,94,53,24,416,10,33,82,84,102,106,57,7,479,0,16,68,99,81,77,36,10,379,0,3,63,64,92,71,42,4,345,0,0,40,37,70,57,10,6,220,0,0,36,99,123,89,50,6,403,0,0,12,22,46,29,11,4,120,0,0,12,38,62,63,33,15,231,0,5,10,10,20,27,12,13,98,62,121,458,670,880,880,534,184,3796,0,0,0,0,3,0,0,0,5,3,0,0,7,7,3,7,0,24,0,0,3,7,4,0,5,0,29,3,5,3,3,3,8,5,0,33,0,0,10,12,5,11,6,0,47,0,9
21704,4,0,7,0,14,17,15,0,55,6,0,0,6,7,13,7,4,41,3,0,0,8,15,17,17,7,74,0,4,6,4,10,20,19,7,67,7,0,12,24,14,25,35,12,126,10,6,12,20,29,42,24,16,152,7,15,37,34,37,44,38,11,224,3,43,66,57,92,83,51,14,408,3,16,90,105,117,110,52,19,507,7,7,78,92,113,89,37,15,442,0,14,52,77,122,90,25,6,384,0,0,47,71,98,73,30,9,330,0,7,44,131,177,147,37,12,547,0,0,6,38,42,44,15,3,146,0,0,21,41,80,64,40,13,253,0,0,3,3,18,15,6,13,63,47,114,469,711,977,891,443,144,3803,0,0,0,5,0,0,0,0,7,4,0,0,4,5,8,0,0,20,0,0,3,10,7,9,0,0,33,0,0,11,16,6,14,3,0,51,4,5,13,23,13,11,4,0,70,4,12
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,6,27,42,38,25,19,8,171,14,8,7,16,21,16,14,10,106,8,24,29,31,26,32,24,15,188,8,12,39,41,32,46,39,20,238,13,20,31,42,43,49,56,19,274,19,34,80,106,73,81,76,22,484,11,46,92,129,119,120,83,41,640,6,70,148,154,164,157,84,40,826,3,89,272,253,234,198,71,30,1156,0,47,265,282,268,183,69,15,1132,0,24,289,358,293,212,65,27,1266,0,6,218,295,258,144,53,10,979,0,11,363,647,486,254,76,17,1864,0,0,75,201,170,76,23,10,554,0,3,90,379,380,180,88,29,1150,4,0,22,33,47,41,22,13,172,91,393,2046,3020,2649,1812,857,328,11207,6,14,31,35,36,9,11,4,157,132,200,88,87,36,45,11,3,608,89,228,114,115,71,61,39,6,721,28,157,162,125,97,94,52,12,730,11,121,158,103,102,92,66,21,677,14,131
