POW_SA3_CODE_2021,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Afghanistan_E,M_Afghanistan_OM_IE,M_Afghanistan_OM_UIE,M_Afghanistan_CFW,M_Afghanistan_ES_NS,M_Afghanistan_Tot,M_Bangladesh_E,M_Bangladesh_OM_IE,M_Bangladesh_OM_UIE,M_Bangladesh_CFW,M_Bangladesh_ES_NS,M_Bangladesh_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Nepal_E,M_Nepal_OM_IE,M_Nepal_OM_UIE,M_Nepal_CFW,M_Nepal_ES_NS,M_Nepal_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Taiwan_E,M_Taiwan_OM_IE,M_Taiwan_OM_UIE,M_Taiwan_CFW,M_Taiwan_ES_NS,M_Taiwan_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE
21301,15991,1258,783,124,75,18237,109,32,14,0,3,165,111,16,8,0,0,132,28,0,3,0,0,36,441,94,45,15,3,597,87,22,15,4,4,129,87,36,14,5,0,150,121,3,5,0,0,136,68,3,11,0,0,80,116,28,24,0,0,171,82,13,11,0,0,108,2642,388,269,18,22,3340,100,5,6,0,0,108,85,23,16,4,0,125,153,26,23,0,0,196,96,12,5,0,0,112,200,41,29,5,3,284,20,0,0,0,0,20,58,8,4,0,0,72,95,30,35,6,3,166,180,18,14,0,0,216,218,12,8,0,0,239,23,4,0,0,0,25,830,24,24,4,0,890,349,73,132,7,9,574,915,23,19,4,4,962,73,17,10,3,0,95,59,4,4,0,0,66,121,12,6,4,0,140,410,34,31,5,0,483,34,6,0,0,0,48,97,3,5,0,0,107,688,55,27,4,3,778,62,4
21302,10840,1207,714,86,48,12892,42,8,4,0,0,60,60,6,0,5,0,69,19,4,4,3,0,27,281,40,29,11,0,363,48,18,8,0,0,68,35,8,5,0,0,40,64,0,0,0,0,64,48,4,4,0,0,58,64,10,15,0,0,90,48,3,3,0,0,50,1390,115,51,12,15,1588,76,5,6,0,0,84,84,8,10,0,0,101,40,7,0,0,0,55,91,16,11,0,0,118,113,19,19,4,0,157,12,0,0,0,0,16,35,4,0,0,0,39,68,41,43,7,8,165,122,20,14,0,0,145,170,0,5,0,0,175,29,9,4,0,0,35,553,47,21,5,7,629,112,7,9,0,3,129,405,4,8,0,0,423,38,7,6,0,0,48,30,5,3,0,0,39,97,13,3,0,0,115,165,6,6,0,0,184,24,0,0,0,0,24,50,4,0,0,0,52,583,88,52,6,0,726,65,4
21303,9346,976,684,76,44,11132,61,18,8,0,0,90,75,3,3,0,0,89,26,0,0,0,0,25,269,54,32,10,4,373,43,12,4,4,3,61,42,7,5,4,0,55,62,0,0,0,0,62,40,6,7,3,0,55,82,10,12,0,0,99,71,14,9,0,0,93,1401,135,139,4,17,1696,65,5,0,0,0,78,70,6,9,0,0,92,58,5,4,4,0,73,82,12,0,0,0,101,127,16,10,3,7,162,38,0,6,0,0,46,66,7,14,0,0,82,38,17,9,5,0,63,197,32,20,6,6,262,213,13,5,6,3,238,18,3,5,0,0,24,416,34,22,3,4,478,172,10,29,4,4,212,374,9,7,0,0,390,43,7,5,0,0,55,35,4,0,0,0,47,100,5,6,0,0,118,217,15,7,0,0,245,43,13,3,0,0,56,43,5,0,0,0,49,513,57,46,4,0,624,64,6
21304,10424,1489,967,156,96,13134,52,24,14,4,0,89,78,18,12,3,0,105,17,0,0,0,0,19,127,49,9,11,0,191,46,16,11,0,0,67,63,16,18,4,0,96,92,15,4,5,0,107,29,3,3,0,0,35,27,9,6,3,0,40,20,11,0,0,0,35,1987,560,295,45,28,2916,38,4,4,0,0,41,37,11,11,0,0,55,67,16,24,0,0,108,45,4,0,0,0,56,99,19,10,4,0,127,5,0,0,0,0,10,10,3,3,0,0,22,39,15,20,6,4,79,88,18,8,0,0,117,106,3,7,0,0,119,32,0,0,0,0,39,449,35,21,5,0,520,181,49,43,3,0,282,337,21,30,9,5,404,25,6,0,0,0,35,32,0,3,0,0,37,67,5,6,0,3,87,187,38,27,0,0,265,7,0,0,0,0,7,41,4,3,0,0,47,386,54,43,12,0,495,52,4
21305,20502,1735,1017,166,133,23555,125,34,12,3,6,177,207,59,53,10,0,324,38,5,0,4,0,45,655,191,103,52,15,1009,112,14,9,0,0,135,70,13,15,0,0,94,148,18,17,7,0,183,81,6,5,0,0,102,97,31,15,0,5,147,110,6,16,4,0,141,5625,1482,823,128,76,8135,156,30,15,5,0,210,135,31,19,0,0,181,107,13,6,4,0,136,156,22,11,0,3,196,209,46,24,4,4,287,46,0,3,0,0,44,91,9,20,0,0,116,120,37,48,11,7,230,288,56,32,6,10,383,219,14,9,0,0,248,43,8,4,0,0,52,1686,72,51,5,11,1825,424,106,134,20,6,684,1248,32,46,3,4,1336,85,6,8,0,0,99,134,20,14,0,0,168,238,27,19,7,0,294,484,57,50,12,5,610,29,5,3,0,0,37,175,3,5,5,0,195,1110,92,85,15,0,1297,102,7
21401,12809,2110,1428,151,105,16605,121,19,12,0,0,158,14,6,0,0,0,18,40,7,6,0,0,53,217,72,35,28,3,351,19,11,4,0,0,28,48,13,3,0,0,69,51,6,4,0,0,62,59,21,16,4,0,95,40,15,8,4,0,57,46,10,3,3,0,61,914,90,49,17,12,1084,61,0,0,0,0,66,48,3,5,0,0,57,27,3,0,0,0,37,73,25,6,0,0,106,49,16,7,3,0,78,14,5,0,0,0,22,32,0,0,0,0,34,22,11,12,3,0,50,131,19,11,3,7,168,47,0,0,0,0,57,34,13,7,3,0,56,439,59,48,13,4,557,82,0,3,0,0,88,251,3,6,0,3,267,21,8,8,0,7,45,37,6,0,0,0,42,139,34,11,4,0,194,333,28,6,5,0,375,15,3,0,0,0,26,41,0,0,0,0,42,986,210,137,17,16,1360,46,11
21402,15053,3194,2399,332,279,21253,109,22,29,0,0,158,14,6,0,0,0,18,49,17,4,3,0,72,116,49,25,13,3,206,19,5,4,0,5,25,19,7,3,0,0,27,29,0,0,0,0,24,69,19,19,0,0,105,23,8,8,0,0,43,19,6,5,0,0,28,488,60,28,10,5,586,51,0,3,0,0,55,28,9,3,0,0,38,11,4,0,0,0,16,83,24,17,3,0,125,75,38,12,5,9,138,8,4,0,0,0,10,13,4,3,0,0,26,3,3,6,0,0,20,112,11,8,4,0,129,48,5,0,0,0,52,51,26,7,0,0,85,343,84,53,13,3,503,45,7,0,0,0,48,186,0,0,0,4,189,10,4,9,0,0,22,16,0,3,0,0,24,101,30,17,6,4,151,151,14,7,0,0,176,17,0,0,0,0,21,43,0,8,0,0,45,1174,335,258,36,14,1816,78,23
21501,8451,1231,1653,671,208,12212,9,0,0,0,0,10,19,0,0,0,0,21,17,0,0,0,0,15,32,7,7,0,0,42,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,10,18,3,4,0,0,22,5,0,4,0,0,9,3,0,0,0,0,5,190,20,4,0,5,219,4,0,0,0,0,4,4,0,0,0,0,4,9,0,0,0,0,9,18,0,0,0,0,19,7,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,16,0,4,0,0,18,32,0,0,0,0,31,21,0,0,0,0,20,104,4,8,0,5,123,24,6,0,0,0,26,99,0,3,0,0,102,5,5,0,0,0,3,4,0,0,0,0,5,27,7,3,0,0,38,25,0,5,0,0,29,41,0,0,0,5,52,39,0,3,0,0,46,142,15,23,0,0,180,15,0
21502,7566,947,826,285,143,9769,59,5,4,0,0,63,5,0,0,0,0,14,7,0,0,0,0,7,49,5,6,0,0,63,6,0,3,0,0,12,12,0,0,0,0,12,18,0,0,0,0,21,6,0,0,0,0,10,0,5,4,6,0,19,21,3,0,0,0,26,202,13,23,8,6,247,19,0,0,0,0,18,4,4,0,0,0,10,5,0,0,0,0,5,8,0,0,0,0,8,29,9,18,15,4,65,0,0,0,0,0,0,13,5,0,0,0,17,0,0,0,0,0,0,273,3,8,8,6,291,22,0,0,0,0,19,9,0,0,0,0,15,85,4,12,0,0,108,8,0,0,0,0,10,93,0,0,0,0,91,0,0,0,0,0,0,6,0,0,0,0,6,37,0,5,0,0,41,30,0,0,0,0,34,26,3,0,0,0,27,36,8,6,0,0,44,142,11,17,0,5,174,14,4
21503,4896,951,839,463,152,7297,28,0,5,0,0,26,5,0,0,0,0,6,4,0,0,0,0,4,49,3,3,0,5,56,0,0,0,0,0,0,3,0,3,0,0,3,20,0,0,0,0,20,7,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,4,142,5,4,0,6,151,29,0,0,0,0,34,5,0,4,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,10,3,4,10,4,33,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,277,0,4,0,8,288,14,0,0,0,0,14,11,5,4,0,0,22,47,4,4,0,0,52,17,0,0,0,0,16,86,0,0,0,0,86,0,0,0,0,0,4,4,0,0,0,0,4,36,7,0,0,0,47,21,3,0,0,0,19,6,0,0,0,0,6,33,0,0,0,4,36,54,6,10,3,4,76,6,0
21601,5332,762,857,243,123,7312,3,0,0,0,0,9,6,0,0,0,0,6,3,0,0,0,0,8,8,0,5,0,0,17,0,0,0,0,0,0,7,3,0,0,0,9,4,0,0,0,0,4,6,0,0,0,0,11,6,3,0,0,0,4,5,0,4,0,0,8,75,7,3,4,0,87,6,0,0,0,0,6,5,0,0,0,0,5,6,0,0,0,0,6,14,0,0,0,0,14,12,0,0,0,0,21,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,19,18,0,0,0,0,18,5,0,4,4,0,10,84,12,6,0,0,109,3,5,0,0,0,7,62,0,0,0,0,63,0,0,0,0,0,3,0,0,0,0,0,5,12,0,0,0,0,15,16,0,0,0,0,16,4,0,0,0,0,5,7,0,0,0,0,5,81,14,17,3,3,115,13,0
21602,3549,607,588,219,95,5055,27,3,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,4,12,0,4,0,0,17,3,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,101,4,0,3,3,110,4,0,0,0,0,10,4,0,0,0,0,4,5,0,0,0,0,3,0,0,0,0,0,3,7,6,3,10,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3,0,0,0,85,3,0,0,0,0,3,7,8,4,0,0,23,79,10,7,3,5,110,11,0,0,0,0,9,44,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,20,16,3,0,0,0,16,16,0,0,0,0,16,9,0,0,0,0,16,63,3,8,4,4,87,3,0
21603,10004,1269,870,260,151,12551,130,10,4,0,5,159,14,0,0,0,0,14,9,0,0,0,0,14,33,16,8,0,0,61,3,0,3,0,0,7,8,0,0,0,0,8,12,0,0,0,0,10,19,5,0,0,0,26,16,0,0,4,0,33,12,3,0,0,0,22,595,66,27,17,6,710,16,0,0,0,0,16,22,0,0,0,0,26,26,7,13,0,0,49,9,3,0,0,0,15,45,18,10,11,5,88,0,0,0,0,0,7,5,0,0,0,0,7,0,0,0,0,0,4,158,10,7,6,0,183,43,0,0,0,0,49,12,7,4,0,0,24,181,11,10,0,6,211,51,6,0,0,0,64,192,0,5,0,0,198,3,3,0,0,0,5,10,0,0,0,0,10,34,0,0,0,0,35,56,9,0,0,0,61,17,5,0,4,0,28,15,0,0,0,0,15,220,17,23,0,3,263,15,0
21701,5280,568,1010,363,152,7371,0,0,0,0,0,0,6,0,0,0,0,7,5,0,0,3,0,7,10,0,3,0,0,13,3,0,0,0,0,3,4,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,51,3,0,4,0,57,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,15,27,0,0,0,0,28,8,0,3,0,0,17,95,9,18,8,0,129,3,0,0,0,0,3,25,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,31,4,4,6,0,37,4,0,0,0,0,12,5,0,0,0,0,5,4,0,0,0,0,3,117,11,23,0,3,157,14,3
21703,5768,802,1154,318,171,8214,17,0,0,0,0,17,8,0,0,0,0,7,3,0,0,0,0,7,63,7,3,0,0,77,4,0,0,0,0,3,4,0,0,0,0,6,9,0,0,0,0,8,8,0,0,4,0,13,3,0,3,0,0,5,4,0,4,0,0,6,76,9,5,0,0,90,15,0,3,0,0,18,9,0,0,0,0,9,0,0,0,0,0,0,19,4,0,0,0,24,0,3,0,0,0,8,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,13,0,0,0,0,14,23,0,0,0,0,20,9,7,3,3,3,33,129,17,21,10,11,187,5,0,0,0,0,5,64,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,16,25,0,0,0,0,22,73,0,0,0,4,77,3,0,0,0,0,3,130,23,26,10,3,190,7,3
21704,7784,922,1275,261,155,10389,0,6,0,0,0,4,3,0,0,0,0,3,14,0,0,0,0,16,79,7,0,5,0,100,0,0,0,0,0,0,11,0,0,0,0,11,9,0,0,0,0,6,12,0,7,0,0,21,0,0,0,0,0,0,4,0,4,0,0,4,86,13,0,0,0,98,13,0,0,0,0,18,5,0,0,0,0,6,3,0,0,0,0,3,34,0,3,0,0,39,8,0,0,0,0,13,0,0,0,0,0,5,12,0,0,0,0,13,0,0,0,0,0,0,18,4,0,0,0,26,19,0,0,0,0,22,11,4,6,0,0,20,161,29,19,5,0,217,8,0,0,0,0,8,81,0,3,0,0,83,4,0,0,0,0,4,3,0,0,0,0,3,36,5,8,0,0,42,50,0,0,0,0,49,25,0,0,0,0,25,10,9,0,0,0,15,171,24,32,4,0,234,23,0
29797,138,0,0,0,0,140,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0
29999,39528,10439,19538,936,1186,71624,327,103,168,4,9,616,44,12,28,0,6,82,84,19,45,3,4,157,802,362,671,68,25,1923,72,51,97,5,4,230,46,26,41,4,0,117,70,28,28,0,0,124,115,42,93,11,4,266,166,88,179,7,11,447,152,41,111,3,4,304,2056,662,1125,46,52,3942,88,14,56,0,0,167,156,66,140,3,5,371,139,68,105,4,3,315,270,65,81,10,0,432,281,153,244,22,21,726,21,3,11,0,0,36,87,41,96,0,0,225,114,100,195,10,7,418,465,73,205,9,11,761,106,9,30,5,0,146,59,30,102,3,6,200,1202,192,448,19,25,1893,237,54,221,5,14,532,228,27,91,3,3,355,92,43,84,8,4,228,100,23,46,7,0,176,228,56,113,3,5,404,358,112,194,11,7,681,39,4,26,5,3,73,91,8,28,0,0,125,1617,490,1149,45,42,3338,170,18
