node_id,node_raw_id,node_name,node_lat,node_lon,feed,departures,departures_rt_2,departures_rt_400,departures_rt_0,departures_rt_3,departures_rt_701,departures_rt_204,rail_pax_norm_weekday,rail_stop_name,rail_match_method
F04_6507,6507,Burwood Hwy/Elgar Rd,-37.84917876,145.10913331,04,46,,,,46.0,0.0,,0.0,,
F04_6508,6508,Deakin University/Burwood Hwy,-37.84996221,145.1158415,04,46,,,,46.0,0.0,,0.0,,
F04_6509,6509,Havelock St/Station St,-37.85135146,145.11987496,04,46,,,,46.0,0.0,,0.0,,
F04_651,651,Ferrars St/City Rd,-37.83145909,144.95377549,04,73,,,,73.0,0.0,,0.0,,
F04_6510,6510,Talbett St/Station St,-37.85295075,145.11957292,04,46,,,,46.0,0.0,,0.0,,
F04_6511,6511,Goold St/Station St,-37.85506261,145.11920101,04,46,,,,46.0,0.0,,0.0,,
F04_6512,6512,Montague St/Normanby Rd,-37.82948,144.94776297,04,108,,,,108.0,0.0,,0.0,,
F04_6513,6513,Ingles St/Normanby Rd,-37.83114227,144.94489913,04,108,,,,108.0,0.0,,0.0,,
F04_6514,6514,Port Melbourne Cricket Ground/Williamstown Rd,-37.83166284,144.94271452,04,108,,,,108.0,0.0,,0.0,,
F04_6515,6515,Derham St/Williamstown Rd,-37.83201057,144.94095508,04,108,,,,108.0,0.0,,0.0,,
F04_6516,6516,Bridge St/Williamstown Rd,-37.83238212,144.93901318,04,108,,,,108.0,0.0,,0.0,,
F04_6517,6517,Farrell St/Williamstown Rd,-37.8327292,144.93721964,04,139,,,,139.0,0.0,,0.0,,
F04_6518,6518,Southward Ave/Williamstown Rd,-37.83307864,144.93556237,04,139,,,,139.0,0.0,,0.0,,
F04_652,652,Cecil St/City Rd,-37.83018688,144.95524224,04,73,,,,73.0,0.0,,0.0,,
F04_6521,6521,Anderson Oval/Williamstown Rd,-37.83458468,144.92793021,04,139,,,,139.0,0.0,,0.0,,
F04_6522,6522,Plummer St/Salmon St,-37.83310632,144.92432428,04,139,,,,139.0,0.0,,0.0,,
F04_6523,6523,Rocklea Dr/Salmon St,-37.83091356,144.92364721,04,139,,,,139.0,0.0,,0.0,,
F04_6525,6525,Caprice Ave/Salmon St,-37.82438928,144.92161471,04,139,,,,139.0,0.0,,0.0,,
F04_6526,6526,Lorimer St/Salmon St,-37.82221452,144.92093728,04,139,,,,139.0,0.0,,0.0,,
F04_653,653,Clarendon St/City Rd,-37.82823469,144.95751165,04,91,,,,91.0,0.0,,0.0,,
F04_6530,6530,Eighteen Pence Lane/Lorimer St,-37.82530828,144.94522005,04,107,,,,107.0,0.0,,0.0,,
F04_6531,6531,Hartley St/Lorimer St,-37.82355852,144.93946318,04,107,,,,107.0,0.0,,0.0,,
F04_6532,6532,Rogers St/Lorimer St,-37.82312064,144.93710095,04,107,,,,107.0,0.0,,0.0,,
F04_6533,6533,Ingles St/Lorimer St,-37.82221968,144.93300212,04,107,,,,107.0,0.0,,0.0,,
F04_6534,6534,Graham St/Lorimer St,-37.82156212,144.92994176,04,107,,,,107.0,0.0,,0.0,,
F04_6535,6535,Hall St/Lorimer St,-37.82095595,144.9257099,04,107,,,,107.0,0.0,,0.0,,
F04_6536,6536,Salmon St/Lorimer St,-37.82089027,144.9214743,04,107,,,,107.0,0.0,,0.0,,
F04_6537,6537,Westside Ave/Lorimer St,-37.82110913,144.91855988,04,246,,,,246.0,0.0,,0.0,,
F04_6538,6538,Bayside Ave/Lorimer St,-37.82145467,144.91618719,04,246,,,,246.0,0.0,,0.0,,
F04_6539,6539,Department of Defence Science and Technology/Lorimer St,-37.82206991,144.91327294,04,246,,,,246.0,0.0,,0.0,,
F04_654,654,Moray St/City Rd ,-37.82623016,144.95988462,04,91,,,,91.0,0.0,,0.0,,
F04_6540,6540,Eastgate St/North Rd,-37.90976455,145.08788279,04,62,,,,62.0,0.0,,0.0,,
F04_6541,6541,Best St/North Rd,-37.91010431,145.09104746,04,62,,,,62.0,0.0,,0.0,,
F04_6542,6542,Young St/North Rd,-37.91046717,145.09453005,04,62,,,,62.0,0.0,,0.0,,
F04_6543,6543,Gadd St/North Rd,-37.91068726,145.09643529,04,62,,,,62.0,0.0,,0.0,,
F04_6544,6544,McIntosh St/North Rd,-37.91100511,145.09937311,04,62,,,,62.0,0.0,,0.0,,
F04_6546,6546,Wirraway Dr/Todd Rd,-37.82541061,144.91159964,04,139,,,,139.0,0.0,,0.0,,
F04_6548,6548,Fenton St/North Rd,-37.91219501,145.11002341,04,140,,,,140.0,0.0,,0.0,,
F04_6549,6549,Franklyn St/North Rd,-37.91255311,145.1132447,04,60,,,,60.0,0.0,,0.0,,
F04_655,655,Exhibition Building/Rathdowne St,-37.80429906,144.96947245,04,189,,,,189.0,0.0,,0.0,,
F04_6550,6550,Coane St/North Rd,-37.91295044,145.11666977,04,60,,,,60.0,0.0,,0.0,,
F04_6558,6558,Braille Library/Commercial Rd,-37.84588611,144.98718566,04,48,,,,48.0,0.0,,0.0,,
F04_6559,6559,Prahran Market/Commercial Rd,-37.84654069,144.99227051,04,48,,,,48.0,0.0,,0.0,,
F04_6560,6560,Chapel St/Commercial Rd,-37.84673469,144.99360626,04,48,,,,48.0,0.0,,0.0,,
F04_6561,6561,Surrey Rd/Malvern Rd,-37.84728384,144.99780764,04,48,,,,48.0,0.0,,0.0,,
F04_6562,6562,Hobson St/Malvern Rd,-37.84766385,145.00054761,04,48,,,,48.0,0.0,,0.0,,
F04_6564,6564,Robinson St/Williams Rd,-37.84862775,145.00318094,04,47,,,,47.0,0.0,,0.0,,
F04_6565,6565,Wrights Tce/Williams Rd,-37.85072229,145.0028744,04,47,,,,47.0,0.0,,0.0,,
F04_6566,6566,High St/Williams Rd,-37.85356273,145.00244541,04,47,,,,47.0,0.0,,0.0,,
F04_6567,6567,Gooch St/Williams Rd,-37.85500891,145.00216769,04,47,,,,47.0,0.0,,0.0,,
F04_6568,6568,Rae Ct/Williams Rd,-37.85695855,145.00181954,04,47,,,,47.0,0.0,,0.0,,
F04_6569,6569,Dandenong Rd/Williams Rd,-37.8583869,145.00155364,04,47,,,,47.0,0.0,,0.0,,
F04_657,657,Carlton Gardens/Rathdowne St,-37.80147755,144.96994724,04,189,,,,189.0,0.0,,0.0,,
F04_6570,6570,St Kilda Cemetery/Hotham St,-37.86108244,145.00108299,04,47,,,,47.0,0.0,,0.0,,
F04_6571,6571,Alma Rd/Hotham St,-37.86243892,145.00083037,04,47,,,,47.0,0.0,,0.0,,
F04_6572,6572,Cardigan St/Hotham St,-37.86475671,145.00040397,04,47,,,,47.0,0.0,,0.0,,
F04_6573,6573,Inkerman St/Hotham St,-37.86628433,145.00014669,04,47,,,,47.0,0.0,,0.0,,
F04_6574,6574,Balaclava Rd/Hotham St,-37.86916824,144.99962537,04,47,,,,47.0,0.0,,0.0,,
F04_6575,6575,Melby Ave/Hotham St,-37.87214987,144.99902177,04,47,,,,47.0,0.0,,0.0,,
F04_6576,6576,Mayfield St/Hotham St,-37.87382927,144.99868074,04,47,,,,47.0,0.0,,0.0,,
F04_658,658,Elgin St/Rathdowne St,-37.79790096,144.97053351,04,95,,,,95.0,0.0,,0.0,,
F04_659,659,Pitt St/Rathdowne St,-37.79587955,144.97089546,04,95,,,,95.0,0.0,,0.0,,
F04_660,660,Carlton Baths/Rathdowne St,-37.79381309,144.97125863,04,95,,,,95.0,0.0,,0.0,,
F04_6608,6608,330 Dynon Rd,-37.80214835,144.92008044,04,75,,,,75.0,0.0,,0.0,,
F04_6609,6609,Freight Terminal/Dynon Rd,-37.80270624,144.92514164,04,75,,,,75.0,0.0,,0.0,,
F04_661,661,Curtain Square/Rathdowne St,-37.78958128,144.97199894,04,95,,,,95.0,0.0,,0.0,,
F04_6611,6611,Lloyd St/Dynon Rd,-37.80324032,144.92988558,04,75,,,,75.0,0.0,,0.0,,
F04_6612,6612,Radcliffe St/Dynon Rd,-37.80383464,144.9324245,04,75,,,,75.0,0.0,,0.0,,
F04_6617,6617,Punt Rd/Commercial Rd,-37.84572412,144.9845649,04,49,,,,49.0,0.0,,0.0,,
F04_6618,6618,Braille Library/Commercial Rd,-37.8460128,144.98721631,04,49,,,,49.0,0.0,,0.0,,
F04_6619,6619,Prahran Market/Commercial Rd,-37.84670767,144.9925501,04,49,,,,49.0,0.0,,0.0,,
F04_662,662,Fenwick St/Rathdowne St,-37.78738891,144.97237683,04,95,,,,95.0,0.0,,0.0,,
F04_6620,6620,Chapel St/Malvern Rd,-37.84697459,144.99446347,04,49,,,,49.0,0.0,,0.0,,
F04_6621,6621,Bendigo St/Malvern Rd,-37.84749971,144.99831321,04,49,,,,49.0,0.0,,0.0,,
F04_6623,6623,Malvern Rd/Williams Rd,-37.84832838,145.00306401,04,47,,,,47.0,0.0,,0.0,,
F04_6624,6624,Murray St/Williams Rd,-37.85096222,145.00267472,04,47,,,,47.0,0.0,,0.0,,
F04_6625,6625,High St/Williams Rd,-37.85329939,145.0023275,04,47,,,,47.0,0.0,,0.0,,
F04_6626,6626,Erica St/Williams Rd,-37.85506006,145.00199583,04,47,,,,47.0,0.0,,0.0,,
F04_6627,6627,Wrexham Rd/Williams Rd,-37.85656029,145.00171663,04,47,,,,47.0,0.0,,0.0,,
F04_6628,6628,Dandenong Rd/Hotham St,-37.85947123,145.00119472,04,47,,,,47.0,0.0,,0.0,,
F04_6629,6629,St Kilda Cemetery/Hotham St,-37.86105252,145.0009133,04,47,,,,47.0,0.0,,0.0,,
F04_663,663,Richardson St/Rathdowne St,-37.78443245,144.97286642,04,95,,,,95.0,0.0,,0.0,,
F04_6630,6630,Alma Rd/Hotham St,-37.86288525,145.0005796,04,47,,,,47.0,0.0,,0.0,,
F04_6631,6631,Cardigan St/Hotham St,-37.86456523,145.00027274,04,47,,,,47.0,0.0,,0.0,,
F04_6632,6632,Inkerman St/Hotham St,-37.86659554,144.99989956,04,47,,,,47.0,0.0,,0.0,,
F04_6633,6633,Carlisle St/Hotham St,-37.86975772,144.99931385,04,47,,,,47.0,0.0,,0.0,,
F04_6634,6634,The Avenue/Hotham St,-37.87197622,144.99887868,04,47,,,,47.0,0.0,,0.0,,
F04_6635,6635,Grosvenor St/Hotham St,-37.87382656,144.99852165,04,47,,,,47.0,0.0,,0.0,,
F04_664,664,Pigdon St/Rathdowne St,-37.78188858,144.97324249,04,127,,,,127.0,0.0,,0.0,,
F04_665,665,Park St/Rathdowne St,-37.78001988,144.97357739,04,127,,,,127.0,0.0,,0.0,,
F04_666,666,Amess St/Brunswick Rd,-37.77883079,144.97517673,04,95,,,,95.0,0.0,,0.0,,
F04_6664,6664,La Trobe University,-37.7172211,145.04427693,04,44,,,,44.0,0.0,,0.0,,
F04_6665,6665,La Trobe University,-37.71711918,145.04410944,04,68,,,,68.0,0.0,,0.0,,
F04_6666,6666,La Trobe University,-37.71700826,145.04394219,04,61,,,,61.0,0.0,,0.0,,
F04_6667,6667,La Trobe University,-37.71688234,145.04395684,04,49,,,,49.0,0.0,,0.0,,
F04_6668,6668,La Trobe University,-37.71702085,145.04415741,04,102,,,,102.0,0.0,,0.0,,
F04_667,667,Nicholson St/Holden St,-37.77914324,144.97867662,04,95,,,,95.0,0.0,,0.0,,
F04_6670,6670,Ivanhoe Aquatic Centre/Bond St,-37.76298043,145.04352628,04,24,,,,24.0,0.0,,0.0,,
F04_6671,6671,Marie Ave/Collins St,-37.7371698,145.04948272,04,35,,,,35.0,0.0,,0.0,,
F04_6672,6672,196 Waiora Rd,-37.73289786,145.06038599,04,30,,,,30.0,0.0,,0.0,,
F04_6673,6673,Dougharty Rd/Waiora Rd,-37.73526139,145.05998388,04,30,,,,30.0,0.0,,0.0,,
F04_6674,6674,St Hellier St/Edwin St,-37.74969196,145.05084506,04,30,,,,30.0,0.0,,0.0,,
F04_6675,6675,Heidelberg Repatriation Hospital/Edwin St,-37.75484155,145.04998349,04,30,,,,30.0,0.0,,0.0,,
F04_6676,6676,Banksia St/Edwin St,-37.75662871,145.04960739,04,30,,,,30.0,0.0,,0.0,,
F04_6677,6677,Banksia St/St Elmo Rd,-37.75768916,145.04725259,04,30,,,,30.0,0.0,,0.0,,
F04_6678,6678,Roseland Gr/St Elmo Rd,-37.76072446,145.0466052,04,30,,,,30.0,0.0,,0.0,,
F04_6679,6679,Deepdene PS/Burke Rd,-37.80867041,145.06093796,04,37,,,,37.0,0.0,,0.0,,
F04_668,668,Porter St/Holden St,-37.77973617,144.98382664,04,95,,,,95.0,0.0,,0.0,,
F04_6680,6680,Clifton Gr/St Elmo Rd,-37.7636511,145.04592655,04,31,,,,31.0,0.0,,0.0,,
F04_6681,6681,Banksia St/St Elmo Rd,-37.75767695,145.04705995,04,31,,,,31.0,0.0,,0.0,,
F04_6682,6682,Heidelberg Repatriation Hospital/Banksia St,-37.75736771,145.04797615,04,31,,,,31.0,0.0,,0.0,,
F04_6683,6683,Banksia St/Edwin St,-37.75660938,145.04952844,04,31,,,,31.0,0.0,,0.0,,
F04_6684,6684,Heidelberg Repatriation Hospital/Edwin St,-37.75478638,145.04991683,04,31,,,,31.0,0.0,,0.0,,
F04_6685,6685,Sir William Hall Hostel/Edwin St,-37.75327697,145.05019482,04,31,,,,31.0,0.0,,0.0,,
F04_6686,6686,St Hellier St/Edwin St,-37.7494022,145.05076187,04,31,,,,31.0,0.0,,0.0,,
F04_6687,6687,Darvall St/Waiora Rd,-37.74004045,145.05905339,04,31,,,,31.0,0.0,,0.0,,
F04_669,669,St Georges Rd/Holden St,-37.78009969,144.98716627,04,95,,,,95.0,0.0,,0.0,,
F04_6697,6697,Raleigh St/Napier St,-37.75357258,144.91790035,04,73,,,,73.0,0.0,,0.0,,
F04_6698,6698,Glass St/Napier St,-37.74644941,144.91921222,04,34,,,,34.0,0.0,,0.0,,
F04_6699,6699,Salmon Ave/Napier St,-37.74407769,144.91963045,04,34,,,,34.0,0.0,,0.0,,
F04_67,67,Milton Ct/Southern Rd,-37.742475,145.05039888,04,76,,,,76.0,0.0,,0.0,,
F04_670,670,Park St/Bennett St,-37.7810798,144.98809346,04,95,,,,95.0,0.0,,0.0,,
F04_6700,6700,Woodland St/Napier St,-37.7422536,144.91993119,04,34,,,,34.0,0.0,,0.0,,
F04_6701,6701,Glenbervie Rd/Napier St,-37.74014969,144.92020571,04,34,,,,34.0,0.0,,0.0,,
F04_6702,6702,Napier St/Hayes Rd,-37.73878657,144.91956299,04,34,,,,34.0,0.0,,0.0,,
F04_6703,6703,James St/Hayes Rd,-37.73860279,144.91783192,04,34,,,,34.0,0.0,,0.0,,
F04_6704,6704,Houston Ave/Hayes Rd,-37.73823456,144.91433579,04,34,,,,34.0,0.0,,0.0,,
F04_6705,6705,Carnarvon Rd/Hayes Rd,-37.73790048,144.91124724,04,34,,,,34.0,0.0,,0.0,,
F04_6706,6706,Lloyd St/Carnarvon Rd,-37.73544209,144.91135038,04,34,,,,34.0,0.0,,0.0,,
F04_6707,6707,Marks St/York St,-37.73434463,144.91502366,04,34,,,,34.0,0.0,,0.0,,
F04_6708,6708,Strathmore PS/York St,-37.73471424,144.91859901,04,34,,,,34.0,0.0,,0.0,,
F04_6709,6709,Loch Cres/Napier St,-37.73168897,144.91875181,04,34,,,,34.0,0.0,,0.0,,
F04_671,671,Rowe St/Rushall Cres,-37.7852023,144.99150173,04,95,,,,95.0,0.0,,0.0,,
F04_6710,6710,Loch Cres/Fenacre St,-37.73028159,144.91713462,04,34,,,,34.0,0.0,,0.0,,
F04_6711,6711,Lebanon St/Fenacre St,-37.72823273,144.91746434,04,34,,,,34.0,0.0,,0.0,,
F04_6712,6712,Amar St/Lebanon St,-37.72736035,144.91552591,04,34,,,,34.0,0.0,,0.0,,
F04_6713,6713,Lebanon St/Streldon Ave,-37.72499549,144.91276713,04,34,,,,34.0,0.0,,0.0,,
F04_6714,6714,Eldorado St/Streldon Ave,-37.72416731,144.91129277,04,34,,,,34.0,0.0,,0.0,,
F04_6715,6715,Vision St/Streldon Ave,-37.72268743,144.90813495,04,34,,,,34.0,0.0,,0.0,,
F04_6717,6717,Menarra St/Woolart St,-37.71993607,144.90696441,04,34,,,,34.0,0.0,,0.0,,
F04_6718,6718,Lamart St/Mascoma St,-37.71911321,144.90528585,04,34,,,,34.0,0.0,,0.0,,
F04_6719,6719,Strathaird St/Mascoma St,-37.71898649,144.90221499,04,34,,,,34.0,0.0,,0.0,,
F04_672,672,Clifton Hill Interchange/Queens Pde,-37.78604256,144.99427236,04,183,,,,183.0,0.0,,0.0,,
F04_6720,6720,Mascoma St/Lockheed St,-37.71616483,144.89760937,04,34,,,,34.0,0.0,,0.0,,
F04_6721,6721,Boeing Rd/Lockheed St,-37.71411643,144.89796222,04,34,,,,34.0,0.0,,0.0,,
F04_6722,6722,Caravelle Cres/Mascoma St,-37.71249018,144.89520627,04,34,,,,34.0,0.0,,0.0,,
F04_6723,6723,Palagia Ct/Mascoma St,-37.71106527,144.89262623,04,34,,,,34.0,0.0,,0.0,,
F04_6725,6725,Airport West Shopping Centre/Louis St ,-37.71371848,144.88880755,04,102,,,,102.0,0.0,,0.0,,
F04_6726,6726,Moore Rd/Louis St,-37.71618815,144.88832905,04,80,,,,80.0,0.0,,0.0,,
F04_6727,6727,Louis St/Marshall Rd,-37.71754397,144.88805231,04,34,,,,34.0,0.0,,0.0,,
F04_6728,6728,Cope St/Marshall Rd,-37.71709753,144.8842646,04,34,,,,34.0,0.0,,0.0,,
F04_6729,6729,Sexton St/Marshall Rd,-37.71679746,144.8816072,04,34,,,,34.0,0.0,,0.0,,
F04_673,673,Cunningham St/High St,-37.78254767,144.99649017,04,94,,,,94.0,0.0,,0.0,,
F04_6730,6730,Victory Rd/Sexton St,-37.71795001,144.88105252,04,34,,,,34.0,0.0,,0.0,,
F04_6731,6731,Parer Rd/Sexton St,-37.71899219,144.88087534,04,34,,,,34.0,0.0,,0.0,,
F04_6732,6732,Thomas St/Parer Rd,-37.7188612,144.87660211,04,34,,,,34.0,0.0,,0.0,,
F04_6733,6733,Coburg Station/146 Bell St,-37.74092887,144.96326167,04,178,,,,178.0,0.0,,0.0,,
F04_674,674,High St/Westgarth St,-37.78120564,144.99759372,04,94,,,,94.0,0.0,,0.0,,
F04_675,675,Westgarth Railway Station/Westgarth St,-37.78146059,144.9998691,04,94,,,,94.0,0.0,,0.0,,
F04_6751,6751,Chestnut St/Somerset Rd,-37.67847104,144.96034487,04,49,,,,49.0,0.0,,0.0,,
F04_676,676,Northcote Park/Westgarth St,-37.78197013,145.00387489,04,94,,,,94.0,0.0,,0.0,,
F04_677,677,Simpson St/Westgarth St,-37.78219024,145.00569706,04,94,,,,94.0,0.0,,0.0,,
F04_678,678,Westgarth St/Victoria Rd,-37.78239351,145.0097225,04,94,,,,94.0,0.0,,0.0,,
F04_679,679,Dennis Railway Station/Victoria Rd,-37.77976094,145.01019052,04,94,,,,94.0,0.0,,0.0,,
F04_68,68,Milton Ct/Southern Rd,-37.74235902,145.05047001,04,75,,,,75.0,0.0,,0.0,,
F04_680,680,Clarke St/Victoria Rd,-37.77778402,145.01052738,04,94,,,,94.0,0.0,,0.0,,
F04_6804,6804,Raleigh St/Napier St,-37.75360401,144.91814917,04,73,,,,73.0,0.0,,0.0,,
F04_6805,6805,Glass St/Napier St,-37.7463083,144.91938641,04,34,,,,34.0,0.0,,0.0,,
F04_6806,6806,Woodvale Cl/Napier St,-37.7444576,144.91971061,04,34,,,,34.0,0.0,,0.0,,
F04_6807,6807,Woodland St/Napier St,-37.74223819,144.92007915,04,34,,,,34.0,0.0,,0.0,,
F04_6808,6808,Glenbervie Rd/Napier St,-37.74020614,144.9203403,04,34,,,,34.0,0.0,,0.0,,
F04_6809,6809,Napier St/Hayes Rd,-37.73868248,144.91928221,04,34,,,,34.0,0.0,,0.0,,
F04_681,681,Bastings St/Victoria Rd,-37.7751432,145.01104097,04,94,,,,94.0,0.0,,0.0,,
F04_6810,6810,James St/Hayes Rd,-37.73854115,144.91791308,04,34,,,,34.0,0.0,,0.0,,
F04_6811,6811,Houston Ave/Hayes Rd,-37.73810883,144.91385136,04,34,,,,34.0,0.0,,0.0,,
F04_6812,6812,Carnarvon Rd/Hayes Rd,-37.73784805,144.9113395,04,34,,,,34.0,0.0,,0.0,,
F04_6813,6813,Lloyd St/Carnarvon Rd,-37.73546212,144.91146329,04,34,,,,34.0,0.0,,0.0,,
F04_6814,6814,Marks St/York St,-37.73434059,144.91428621,04,34,,,,34.0,0.0,,0.0,,
F04_6815,6815,Loeman St/Napier St,-37.73458454,144.91890901,04,34,,,,34.0,0.0,,0.0,,
F04_6816,6816,Loch Cres/Napier St,-37.73163673,144.91885539,04,34,,,,34.0,0.0,,0.0,,
F04_6817,6817,Loch Cres/Fenacre St,-37.73061586,144.91718199,04,34,,,,34.0,0.0,,0.0,,
F04_6818,6818,Lebanon St/Fenacre St,-37.72821651,144.91756691,04,34,,,,34.0,0.0,,0.0,,
F04_6819,6819,Amar St/Lebanon St,-37.72680747,144.91483796,04,34,,,,34.0,0.0,,0.0,,
F04_682,682,Mitchell St/Victoria Rd,-37.77322933,145.01137609,04,94,,,,94.0,0.0,,0.0,,
F04_6820,6820,Lebanon St/Eldorado St,-37.72516143,144.91297804,04,34,,,,34.0,0.0,,0.0,,
F04_6821,6821,Eldorado St/Streldon Ave,-37.72409545,144.91130613,04,34,,,,34.0,0.0,,0.0,,
F04_6822,6822,Vision St/Streldon Ave,-37.72260637,144.90813723,04,34,,,,34.0,0.0,,0.0,,
F04_6823,6823,Menarra St/Woolart St,-37.71987342,144.90698887,04,34,,,,34.0,0.0,,0.0,,
F04_6825,6825,Lamart St/Mascoma St,-37.71901467,144.90481215,04,34,,,,34.0,0.0,,0.0,,
F04_6826,6826,Strathaird St/Mascoma St,-37.71888418,144.90203636,04,34,,,,34.0,0.0,,0.0,,
F04_6827,6827,Mascoma St/Lockheed St,-37.71622929,144.89768696,04,34,,,,34.0,0.0,,0.0,,
F04_6828,6828,Boeing Rd/Lockheed St,-37.71455819,144.89797242,04,34,,,,34.0,0.0,,0.0,,
F04_6829,6829,Caravelle Cres/Mascoma St,-37.71240871,144.89518589,04,34,,,,34.0,0.0,,0.0,,
F04_683,683,Separation St/Victoria Rd,-37.77027802,145.01164816,04,94,,,,94.0,0.0,,0.0,,
F04_6830,6830,Palagia Ct/Mascoma St,-37.71101366,144.89276382,04,34,,,,34.0,0.0,,0.0,,
F04_6831,6831,Dromana Ave/Matthews Ave,-37.7127505,144.88960641,04,206,,,,206.0,0.0,,0.0,,
F04_6833,6833,Moore Rd/Louis St,-37.71615909,144.88821643,04,78,,,,78.0,0.0,,0.0,,
F04_6834,6834,Louis St/Marshall Rd,-37.71746473,144.88815666,04,34,,,,34.0,0.0,,0.0,,
F04_6835,6835,Cope St/Marshall Rd,-37.7170353,144.88431175,04,34,,,,34.0,0.0,,0.0,,
F04_6836,6836,Sexton St/Marshall Rd,-37.716725,144.88158658,04,34,,,,34.0,0.0,,0.0,,
F04_6837,6837,Victory Rd/Sexton St,-37.71802903,144.88093682,04,34,,,,34.0,0.0,,0.0,,
F04_6839,6839,Thomas St/Parer Rd,-37.71877072,144.87658201,04,34,,,,34.0,0.0,,0.0,,
F04_684,684,Northcote Aquatic Centre/Victoria Rd,-37.76858551,145.01175026,04,94,,,,94.0,0.0,,0.0,,
F04_685,685,Fortuna Ave/Bulleen Rd,-37.78600934,145.07656488,04,51,,,,51.0,0.0,,0.0,,
F04_686,686,Victoria Rd/Darebin Rd,-37.76474472,145.01271587,04,96,,,,96.0,0.0,,0.0,,
F04_687,687,Wilmoth St/Darebin Rd,-37.76510336,145.01635027,04,96,,,,96.0,0.0,,0.0,,
F04_688,688,John Cain Memorial Park/Darebin Rd,-37.76580047,145.02297265,04,96,,,,96.0,0.0,,0.0,,
F04_689,689,Grange Rd/Darebin Rd,-37.76635199,145.02791889,04,121,,,,121.0,0.0,,0.0,,
F04_69,69,Bamfield Rd/Southern Rd,-37.74272923,145.0543302,04,66,,,,66.0,0.0,,0.0,,
F04_690,690,Ford Cres/Darebin Rd,-37.76658947,145.03026251,04,121,,,,121.0,0.0,,0.0,,
F04_6901,6901,Florence St/Thistle St,-37.75119415,144.91233756,04,36,,,,36.0,0.0,,0.0,,
F04_6902,6902,Lincoln Rd/Florence St,-37.75140905,144.90921034,04,36,,,,36.0,0.0,,0.0,,
F04_6903,6903,Banchory St/Woolley St,-37.75087961,144.90730715,04,36,,,,36.0,0.0,,0.0,,
F04_6905,6905,McCracken St/Woolley St,-37.7505499,144.90396831,04,36,,,,36.0,0.0,,0.0,,
F04_6906,6906,Hedderwick St/Woolley St,-37.75031797,144.90055863,04,36,,,,36.0,0.0,,0.0,,
F04_6907,6907,Roberts St/Mary St,-37.74939228,144.8986781,04,36,,,,36.0,0.0,,0.0,,
F04_6908,6908,Nimmo St/Mary St,-37.74915687,144.89659647,04,36,,,,36.0,0.0,,0.0,,
F04_691,691,Oriel Rd/Livingstone St,-37.76695621,145.03387417,04,121,,,,121.0,0.0,,0.0,,
F04_6910,6910,Bradshaw St/Mary St,-37.7488534,144.89373368,04,36,,,,36.0,0.0,,0.0,,
F04_6911,6911,Hoffmans Rd/Mary St,-37.74854064,144.89085983,04,36,,,,36.0,0.0,,0.0,,
F04_6912,6912,Diamond St/Rosehill Rd,-37.74875248,144.8896054,04,36,,,,36.0,0.0,,0.0,,
F04_6913,6913,Rosehill Rd/Garnet St,-37.74816855,144.88719325,04,36,,,,36.0,0.0,,0.0,,
F04_6914,6914,Ida St/Garnet St,-37.7454696,144.88795094,04,36,,,,36.0,0.0,,0.0,,
F04_6915,6915,Hoffmans Rd/Vaynor St,-37.74516059,144.89032027,04,36,,,,36.0,0.0,,0.0,,
F04_6916,6916,Muriel St/Hoffmans Rd,-37.74358642,144.89148848,04,36,,,,36.0,0.0,,0.0,,
F04_6917,6917,Gibson Ct/Hoffmans Rd,-37.74121279,144.89179415,04,36,,,,36.0,0.0,,0.0,,
F04_6918,6918,Matthews Ave/Keilor Rd,-37.7357101,144.88846664,04,48,,,,48.0,0.0,,0.0,,
F04_6919,6919,Carrington Rd/Hoffmans Rd,-37.73776215,144.89234595,04,36,,,,36.0,0.0,,0.0,,
F04_692,692,Livingstone St/Oriel Rd,-37.7661958,145.03529064,04,77,,,,77.0,0.0,,0.0,,
F04_6920,6920,Keilor Rd/Wayut St ,-37.73425911,144.88293645,04,70,,,,70.0,0.0,,0.0,,
F04_6921,6921,Florence St/Hotham Rd,-37.73455923,144.8795805,04,70,,,,70.0,0.0,,0.0,,
F04_6922,6922,Hotham Rd/Turrun St ,-37.73364346,144.87776842,04,36,,,,36.0,0.0,,0.0,,
F04_6923,6923,Campbellfield Plaza/Sydney Rd,-37.68699012,144.95946512,04,65,,,,65.0,0.0,,0.0,,
F04_6925,6925,Sandra Ave/Anderson Rd,-37.69478646,144.96004527,04,33,,,,33.0,0.0,,0.0,,
F04_6926,6926,Leighton Cres/Anderson Rd,-37.69513977,144.96327918,04,33,,,,33.0,0.0,,0.0,,
F04_6927,6927,Selola Ct/Anderson Rd,-37.69559696,144.96731552,04,33,,,,33.0,0.0,,0.0,,
F04_6928,6928,Hogan St/Anderson Rd,-37.69581992,144.96927149,04,33,,,,33.0,0.0,,0.0,,
F04_6929,6929,Hugo Ct/Anderson Rd,-37.69613524,144.97188275,04,33,,,,33.0,0.0,,0.0,,
F04_693,693,Ford St/Oriel Rd,-37.76356574,145.03591648,04,77,,,,77.0,0.0,,0.0,,
F04_6930,6930,Anderson Rd/Beccles St,-37.69686217,144.97380234,04,33,,,,33.0,0.0,,0.0,,
F04_6931,6931,Oulton Street Park/Beccles St,-37.69814735,144.97359723,04,33,,,,33.0,0.0,,0.0,,
