SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL21623,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
SAL21624,76,66,140,0,4,3,0,0,0,22,21,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,41,0,3,4,0,0,0,27,29,54,0,0,0,103,94,193
SAL21625,871,906,1774,114,132,250,11,9,19,415,414,826,7,13,17,0,4,4,0,0,0,0,0,0,6,6,16,0,0,0,0,0,0,443,442,882,20,31,54,8,9,11,575,617,1193,108,105,216,1555,1625,3186
SAL21626,13,9,24,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,5,6,0,0,0,8,3,14,0,5,4,21,24,47
SAL21627,62,49,108,0,0,4,0,0,0,12,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,23,0,0,0,0,0,0,19,7,23,0,0,4,80,51,134
SAL21628,149,158,305,75,79,154,4,5,6,88,101,187,4,8,9,4,4,10,6,5,8,0,0,0,0,6,6,0,0,4,0,0,0,98,120,221,4,3,8,0,0,0,177,198,380,19,21,44,352,381,731
SAL21629,1731,1873,3600,170,178,345,26,36,59,830,855,1684,17,19,38,9,3,13,14,12,22,0,0,3,0,0,0,10,8,16,0,0,0,899,933,1831,302,299,604,12,9,19,1381,1416,2798,84,90,182,3198,3387,6582
SAL21630,38,32,72,5,6,10,0,0,0,12,13,25,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,16,14,32,0,0,0,0,0,0,22,19,37,5,3,11,60,55,118
SAL21631,29,40,67,0,0,0,0,0,0,25,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,39,0,0,0,0,0,0,25,20,39,12,5,18,65,64,131
SAL21632,18,16,32,9,13,17,0,4,5,10,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,22,0,0,0,0,0,0,18,22,36,6,6,5,40,38,77
SAL21633,30,33,61,6,10,16,0,0,0,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,4,3,7,0,0,0,17,16,29,4,6,7,49,49,103
SAL21634,36,37,72,6,5,7,0,0,0,10,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,15,0,0,0,0,0,0,14,15,27,8,5,7,57,54,112
SAL21635,4395,4645,9043,329,334,665,19,15,37,1010,1020,2037,15,21,36,4,3,9,9,11,24,7,5,14,0,0,0,5,4,6,0,0,0,1079,1086,2159,464,441,900,37,37,75,1908,1888,3800,501,528,1034,6809,7070,13879
SAL21636,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,3,5,11,6,15
SAL21637,244,254,496,35,24,61,0,9,12,62,79,139,0,4,3,0,0,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,73,93,163,0,0,4,0,0,0,115,120,233,24,28,45,380,398,778
SAL21638,3,3,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,9,4,12
SAL21639,29,15,49,0,0,0,0,0,0,6,7,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,17,0,0,0,0,0,0,11,6,20,8,6,18,49,35,86
SAL21640,4489,4451,8934,1015,991,2010,769,741,1509,7162,6616,13776,526,524,1057,242,248,493,383,294,682,121,130,256,43,48,89,115,119,233,0,0,0,9375,8717,18092,8896,10025,18923,266,218,486,19554,19951,39506,2790,2631,5425,26832,27035,53865
SAL21641,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,7,3,12,30,14,46,40,15,58
SAL21642,2084,2077,4159,141,135,269,36,30,69,896,894,1780,22,30,59,8,5,6,4,3,10,5,3,9,3,4,5,0,0,5,0,0,0,971,975,1939,115,137,245,21,24,43,1239,1260,2501,395,395,787,3716,3726,7448
SAL21643,2440,2452,4898,254,277,532,100,111,204,1315,1469,2785,32,34,66,17,15,30,18,7,23,18,13,29,10,7,9,4,3,10,0,0,0,1508,1654,3163,280,287,572,44,22,69,2084,2244,4325,563,653,1216,5092,5348,10440
SAL21644,2473,2523,4994,193,246,433,40,51,95,902,942,1845,27,34,57,6,6,13,5,5,12,8,11,18,0,4,3,0,0,0,0,0,0,991,1053,2042,107,120,229,30,18,49,1313,1442,2753,255,248,498,4040,4205,8247
SAL21645,14,17,36,6,0,7,0,0,0,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,0,0,0,0,0,0,10,6,19,3,3,3,32,25,60
SAL21646,9,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,10,17
SAL21647,12,9,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,13,11,25
SAL21648,3409,3760,7165,254,293,551,52,53,104,1639,1885,3524,34,39,70,12,18,31,14,20,36,3,5,10,5,4,6,9,6,16,0,0,0,1775,2030,3804,292,311,602,43,57,103,2361,2693,5049,186,196,380,5960,6640,12601
SAL21649,314,356,673,9,10,11,3,0,5,82,84,164,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,86,174,3,0,8,0,0,0,92,94,185,34,32,60,437,482,919
SAL21650,10,11,19,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,5,4,11,0,7,8,18,18,38
SAL21651,30,27,55,3,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,3,5,0,4,12,35,27,69
SAL21652,18,28,42,4,3,8,0,0,0,8,8,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,17,0,0,0,0,0,0,13,15,28,5,3,6,37,38,76
SAL21653,731,744,1478,113,114,229,38,41,78,206,217,425,11,7,18,15,17,31,5,10,14,0,5,7,0,0,0,0,0,0,0,0,0,280,298,572,12,9,22,6,7,14,407,431,833,153,142,294,1292,1313,2610
SAL21654,125,120,245,3,6,10,0,4,5,42,35,77,0,0,3,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,43,93,0,0,3,3,3,8,58,52,113,10,18,30,199,191,389
SAL21655,64,65,128,7,6,11,4,3,7,5,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,25,0,0,0,0,5,3,21,27,44,23,21,39,107,109,210
SAL21656,249,204,450,18,27,48,3,3,7,99,102,202,4,4,3,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,101,113,216,3,3,8,0,0,0,131,138,273,34,35,68,414,375,788
SAL21657,24,13,39,3,8,9,3,0,3,3,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,11,0,0,0,0,0,0,8,10,21,6,0,8,46,23,65
SAL21658,77,72,157,9,3,12,0,5,5,20,21,39,3,0,5,6,4,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,28,61,0,0,0,0,3,3,38,35,75,10,11,18,126,119,243
SAL21659,4700,4962,9660,406,455,858,136,129,268,3664,3934,7596,65,65,129,37,41,74,44,37,81,13,13,26,41,36,78,8,19,23,0,0,0,4009,4276,8287,679,728,1410,84,72,154,5170,5535,10707,374,391,764,10241,10889,21133
SAL21660,64,53,114,11,12,19,0,0,0,10,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,22,0,0,0,0,0,0,24,22,44,9,4,17,93,82,176
SAL21661,14,11,21,3,0,12,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,8,3,12,0,0,3,24,20,38
SAL21662,53,65,119,0,0,4,0,0,0,20,27,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,53,0,0,4,0,0,0,25,32,53,8,0,5,83,97,182
SAL21663,40,46,90,8,7,16,0,0,0,23,25,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,48,0,4,4,0,0,0,31,37,63,4,5,5,73,83,156
SAL21664,133,134,267,14,7,18,3,0,8,35,46,83,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,41,52,90,9,6,9,0,0,4,60,62,123,9,9,19,208,207,412
SAL21665,193,189,378,43,23,64,6,0,6,46,57,102,4,0,7,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,58,63,120,9,3,9,4,0,3,112,89,204,36,27,65,337,305,647
SAL21666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21667,125,118,239,31,28,57,17,16,29,95,97,197,6,17,22,0,5,8,5,9,10,0,0,0,0,5,6,0,3,5,0,0,0,128,145,278,30,15,42,4,0,4,191,191,385,41,40,83,359,346,708
SAL21668,155,130,283,0,5,5,0,0,0,29,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,64,5,0,3,0,0,0,34,40,76,10,14,24,193,181,375
SAL21669,16,13,27,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,9,0,9,0,0,0,20,16,37
SAL21670,63,51,111,9,6,10,0,0,0,32,29,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,59,0,0,3,0,0,6,43,31,76,11,3,16,116,88,205
SAL21671,62,58,121,0,0,0,0,0,3,21,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,27,47,0,4,5,0,0,0,23,27,51,9,4,13,97,87,187
SAL21672,4,6,14,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,6,3,8,5,0,7,18,12,25
SAL21673,473,456,923,78,81,157,25,28,55,260,259,516,9,9,23,0,3,6,0,0,0,0,3,4,3,5,6,4,0,5,0,0,0,305,309,617,13,15,22,0,5,5,394,406,800,57,57,111,924,914,1840
SAL21674,68,51,125,0,0,0,0,0,0,31,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,63,0,0,0,0,0,0,42,34,69,7,8,14,119,90,200
SAL21675,1459,1394,2856,171,173,345,195,190,394,4372,4377,8755,63,56,114,42,60,97,26,22,53,20,17,34,14,18,31,14,10,23,0,0,0,4757,4748,9505,681,776,1454,69,56,127,5677,5755,11430,437,412,846,7574,7565,15133
SAL21676,12,11,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,14,15,22
SAL21677,1076,1147,2218,158,170,323,27,23,52,378,400,783,26,26,46,3,5,3,3,7,6,0,0,6,0,3,4,3,12,13,0,0,0,445,474,914,111,126,236,7,16,21,717,779,1498,56,52,108,1846,1977,3820
SAL21678,33,32,59,3,0,7,0,0,0,7,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,17,0,0,0,0,0,0,14,11,23,0,0,0,41,45,87
SAL21679,80,61,143,0,4,4,0,0,0,16,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,35,0,0,0,0,0,0,19,21,33,17,8,24,111,93,206
SAL21680,12,9,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,5,23,12,30
SAL21681,186,199,385,14,12,24,3,8,10,44,50,86,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,60,105,4,4,0,0,0,0,65,74,139,9,11,23,264,283,548
SAL21682,7790,8515,16311,1556,1770,3324,485,551,1037,2827,3092,5918,143,187,328,249,275,526,49,70,119,15,18,32,45,49,93,18,14,31,0,0,0,3831,4253,8084,876,870,1752,142,109,256,6411,7011,13417,1392,1404,2797,15594,16935,32527
SAL21683,9353,9638,18992,303,330,631,65,65,134,2495,2482,4979,49,36,86,32,57,90,17,17,30,9,9,13,5,3,12,4,8,8,0,0,0,2677,2681,5356,572,581,1148,54,42,97,3610,3631,7242,510,537,1051,13473,13809,27286
SAL21684,56,61,117,3,0,5,0,0,0,19,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,37,0,0,0,0,0,0,23,16,38,7,4,9,79,79,166
SAL21685,463,451,917,72,81,160,0,0,3,132,132,260,0,3,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,137,147,282,4,10,19,7,6,7,224,244,468,107,85,190,791,776,1568
SAL21686,13,3,17,0,0,0,0,0,0,0,3,9,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,14,0,0,3,0,0,3,9,3,15,4,0,6,21,14,37
SAL21687,22,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,8,4,0,3,26,23,49
SAL21688,3,8,12,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,8,6,12,0,0,6,12,13,30
SAL21689,17,15,30,4,0,3,0,0,0,8,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,0,0,0,0,0,0,6,7,21,3,3,11,29,30,59
SAL21690,4,5,7,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,10,0,0,4,9,9,16
SAL21691,919,925,1850,181,192,371,12,21,31,511,516,1027,12,16,24,6,11,15,3,5,9,0,0,0,6,4,3,4,0,0,0,0,0,543,570,1116,22,31,55,17,15,25,760,809,1565,48,54,103,1732,1789,3520
SAL21692,12,10,24,4,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,9,5,13,0,0,0,22,19,42
SAL21693,40,31,70,7,0,6,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,3,4,3,0,4,15,15,23,3,4,3,60,43,101
SAL21694,27,19,45,6,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,6,3,13,0,0,0,33,31,61
SAL21695,11,15,26,6,0,5,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,4,0,0,8,7,17,0,0,0,17,27,46
SAL21696,21,14,38,0,0,0,0,0,4,5,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,23,0,0,0,0,0,0,9,6,16,3,3,10,41,25,70
SAL21697,4,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13
SAL21698,178,157,332,13,21,30,5,0,7,27,29,60,3,3,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,40,76,5,3,7,0,0,4,57,59,120,30,34,66,261,255,516
SAL21699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21701,20,12,27,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,9,0,0,0,20,13,37
SAL21702,104,96,207,7,12,20,0,0,0,31,27,57,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,58,0,0,0,0,0,0,41,39,83,21,14,35,170,152,323
SAL21703,658,647,1307,111,140,251,9,7,11,189,210,394,0,4,0,0,0,0,4,0,9,0,0,0,0,4,7,0,0,0,0,0,0,199,227,426,13,8,19,12,9,19,328,378,708,66,82,148,1061,1105,2164
SAL21704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21705,6,9,22,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,7,4,4,5,17,15,33
SAL21706,4645,5039,9686,278,280,557,51,51,100,1914,1956,3876,34,33,73,23,35,60,25,18,43,3,7,11,7,10,12,6,6,7,0,0,0,2064,2116,4180,405,506,913,34,24,61,2778,2929,5703,204,205,408,7628,8167,15799
SAL21707,256,264,526,16,17,30,4,5,5,96,86,179,7,8,6,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,102,96,197,29,4,29,0,0,0,144,119,265,28,28,55,435,412,844
SAL21708,17,13,29,5,3,10,0,0,0,11,9,18,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,12,8,23,0,0,3,0,0,0,16,13,33,8,5,13,41,32,69
SAL21709,32,26,61,6,8,8,0,0,0,7,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,24,0,0,0,0,0,0,15,20,33,4,12,19,50,56,109
SAL21710,20,18,42,4,6,8,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,9,5,19,0,0,7,35,28,58
SAL21711,65,45,114,0,0,3,0,0,0,10,15,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,13,20,31,3,3,4,0,0,0,15,22,35,9,8,17,93,79,168
SAL21712,4,8,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,7,10,12
SAL21713,10,18,20,0,0,0,0,0,0,0,0,0,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,0,0,0,0,6,5,6,0,0,0,8,18,30
SAL21714,51,46,101,3,0,5,0,0,0,16,14,32,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,35,0,0,0,0,0,0,20,20,40,7,12,24,83,77,166
SAL21715,94,84,179,4,0,5,3,5,3,29,29,54,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,63,0,0,0,0,0,0,34,31,64,9,6,16,133,124,263
SAL21716,2438,2488,4926,521,635,1163,34,29,68,710,785,1494,30,27,64,10,3,13,9,6,13,7,3,11,5,0,11,0,0,3,0,0,0,805,864,1668,55,56,106,27,29,55,1406,1585,2996,515,494,1010,4365,4565,8928
SAL21717,182,182,364,17,14,28,0,0,0,26,28,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,54,0,0,0,4,6,13,46,47,94,30,14,44,264,243,506
SAL21718,29,29,63,0,0,0,0,0,0,21,22,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,40,0,0,0,0,0,0,23,20,44,8,5,10,59,54,112
SAL21719,10,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,11,13,26
SAL21720,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21721,24,24,51,4,0,7,0,0,0,7,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,21,0,0,0,0,0,0,14,14,26,8,8,13,46,50,91
SAL21722,29,30,65,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,13,0,13,4,0,3,44,31,80
SAL21723,5,5,12,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,5,7,17,4,5,5,16,16,36
SAL21724,30,30,65,0,0,0,0,0,0,11,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,9,21,0,0,3,0,0,0,14,8,24,8,6,13,51,51,103
SAL21725,8,5,12,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,4,6,0,0,0,16,9,22
SAL21726,52,35,82,3,6,12,0,0,0,18,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,35,0,0,0,0,0,0,21,27,43,17,15,31,81,74,157
SAL21727,1126,1117,2242,87,92,181,15,22,32,379,367,747,0,6,10,0,3,3,0,3,7,4,0,3,0,0,0,5,5,4,0,0,0,406,406,813,22,29,54,10,13,22,529,543,1068,80,70,153,1741,1725,3465
SAL21728,73,61,135,0,3,5,0,0,3,23,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,42,0,0,0,0,0,0,28,25,49,8,6,13,104,94,201
SAL21729,11,8,21,0,0,0,4,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,10,7,18,0,0,0,0,0,0,13,5,18,4,4,6,28,20,52
SAL21730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21731,14,20,37,3,10,12,0,0,0,14,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,26,0,0,0,0,0,0,18,14,30,0,0,8,38,37,71
SAL21732,1297,1496,2788,90,84,167,17,24,39,533,628,1162,11,6,17,7,5,15,11,6,18,0,4,8,0,3,8,5,4,7,0,0,0,589,686,1273,151,170,320,14,18,31,842,953,1794,91,84,175,2234,2530,4763
SAL21733,1562,1765,3328,107,109,212,16,16,31,562,609,1172,14,10,25,14,16,28,3,14,19,5,0,5,3,3,3,0,3,3,0,0,0,615,661,1277,164,200,363,11,12,24,897,982,1882,64,78,144,2526,2829,5356
SAL21734,24,23,47,0,4,4,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,6,6,15,3,0,3,26,34,61
SAL21735,2748,2989,5736,240,239,477,23,25,52,866,1023,1889,14,14,29,6,3,13,4,7,11,6,0,0,3,10,17,0,3,5,0,0,0,928,1086,2013,79,107,180,16,15,28,1255,1450,2704,128,113,233,4122,4549,8674
SAL21736,2220,2273,4492,61,77,140,4,3,4,689,759,1445,11,9,19,0,3,5,10,4,12,0,0,0,4,4,4,0,0,0,0,0,0,718,780,1495,28,28,58,20,26,48,830,912,1740,121,99,222,3164,3287,6452
SAL21737,481,480,963,33,25,56,4,7,11,237,240,480,4,4,4,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,247,257,511,8,5,17,7,0,12,294,293,590,92,118,215,869,897,1768
