SAL_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
SAL22322,5,4,3,0,0,0,0,0,10,0,5,78,3,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,10,5,6,3,0,0,0,0,0,10,0,5,80,12,117,8,4,4,0
SAL22323,4,4,0,0,0,3,0,0,11,4,7,15,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,7,4,7,16,0,35,0,0,0,0
SAL22324,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0
SAL22325,15,22,5,0,6,4,0,0,12,0,10,106,3,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,18,13,22,5,0,11,3,0,3,12,0,12,113,24,193,11,16,5,0
SAL22326,34,27,6,0,18,18,0,13,26,4,33,190,9,300,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,0,0,0,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,3,0,0,0,13,0,29,0,0,0,0,0,0,0,0,6,0,0,5,18,24,40,31,5,0,19,26,0,13,35,4,33,204,25,349,11,20,7,0
SAL22327,8,7,10,0,3,5,0,0,11,0,11,112,4,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,16,18,7,7,10,0,3,5,0,0,11,0,13,122,18,184,4,8,0,0
SAL22328,282,703,100,24,169,160,52,78,455,46,430,4503,243,6409,19,31,7,0,30,17,5,6,24,3,17,207,7,319,32,13,9,10,20,14,0,4,16,4,21,46,3,123,26,8,7,8,11,14,3,4,7,4,25,53,0,112,269,60,62,34,174,129,50,31,99,39,145,294,31,895,17,8,7,0,21,7,0,3,19,0,18,149,6,214,355,432,116,60,657,182,78,51,293,83,691,6319,322,8745,53,32,28,29,92,43,10,7,54,12,111,1203,48,1572,53,53,15,12,110,38,9,13,35,6,69,1992,53,2322,23,13,6,0,16,6,0,0,16,0,16,102,6,169,21,11,12,3,18,8,0,0,9,8,10,142,8,206,861,660,275,155,1152,458,173,127,569,164,1136,10498,469,14685,28,9,5,6,23,14,0,5,13,0,12,89,918,1076,1164,1379,377,187,1345,628,237,211,1037,208,1573,15092,1626,22174,174,543,70,3
SAL22329,221,494,89,16,122,108,23,58,281,16,280,3292,182,4646,15,28,7,0,26,4,8,5,11,3,22,127,8,208,28,17,11,4,10,23,0,8,16,0,23,38,3,123,21,4,8,0,6,15,7,3,8,0,16,17,0,66,105,26,26,19,78,52,15,16,45,15,61,175,17,444,16,8,3,0,21,11,0,3,14,0,15,71,8,122,176,249,82,22,405,118,47,23,145,42,407,4020,191,5471,13,4,0,5,30,8,3,8,9,4,31,248,16,346,35,26,9,6,65,37,9,8,18,4,39,490,15,653,15,5,0,0,13,11,3,3,15,0,9,57,5,121,10,8,4,4,20,6,3,6,4,5,8,95,4,138,437,376,153,61,662,280,89,78,283,74,629,5339,263,7691,0,3,3,0,4,5,0,0,0,0,11,50,357,429,658,868,247,81,792,393,113,130,565,91,920,8680,803,12766,128,366,56,0
SAL22330,571,1341,177,26,385,245,85,156,1075,68,922,8545,500,12368,37,47,7,0,82,13,3,5,27,5,35,639,40,883,48,21,11,5,29,23,3,12,38,3,20,86,5,217,112,22,41,10,45,52,16,18,32,19,44,137,10,370,1100,263,295,168,830,553,162,139,479,141,641,1457,143,4122,108,54,26,11,107,67,23,14,62,21,147,879,65,1341,362,539,122,43,754,223,108,44,250,100,708,7403,437,10145,27,23,8,5,30,12,3,0,15,0,44,437,11,574,58,59,15,0,121,29,16,4,45,5,90,3169,74,3567,67,29,23,7,56,20,10,7,45,4,60,178,5,379,16,15,10,0,44,13,4,6,23,0,16,476,18,599,1945,1071,560,256,2097,1006,348,256,1015,298,1811,14871,819,22190,67,27,18,6,47,33,14,6,26,10,36,195,3120,3480,2586,2436,758,286,2531,1285,445,419,2119,378,2764,23610,4440,38042,356,861,113,0
SAL22331,511,525,169,52,288,235,66,126,591,65,464,2139,187,4171,3,4,0,0,0,3,0,5,3,0,0,29,0,42,45,23,15,5,33,22,6,15,31,11,27,75,8,206,21,8,11,8,5,12,0,0,15,3,9,24,5,73,17,5,6,7,8,14,7,5,3,0,8,25,4,61,4,0,0,0,0,0,0,0,0,0,0,13,0,22,5,4,0,0,4,0,0,0,0,0,8,50,0,70,0,0,0,0,0,0,0,0,0,0,3,13,0,16,0,5,3,0,4,0,0,0,0,0,0,37,0,44,0,0,0,0,3,0,0,0,3,0,0,15,0,20,5,0,0,0,0,0,0,0,0,0,3,15,0,24,96,50,36,22,73,55,14,20,65,21,64,298,23,587,18,5,0,3,9,9,3,9,12,0,8,10,148,189,628,576,202,80,364,297,82,149,667,86,532,2452,356,4942,177,276,57,0
SAL22332,86,84,35,0,28,26,4,12,80,9,59,601,33,938,3,0,0,0,0,0,0,0,0,0,0,16,0,13,11,10,6,0,0,8,0,4,5,4,0,26,0,59,8,0,0,0,0,0,0,0,0,0,3,23,0,32,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,7,19,8,5,0,4,9,0,8,11,6,11,93,5,149,0,0,4,0,4,3,0,0,4,0,3,15,66,91,107,99,46,0,30,42,4,14,94,11,72,705,101,1186,49,55,19,0
SAL22333,55,69,20,0,7,15,4,12,61,6,43,542,37,791,3,4,3,0,0,0,0,0,0,0,0,6,0,14,7,5,3,0,3,5,3,0,0,0,7,17,3,44,3,0,0,0,0,0,0,0,3,0,4,10,0,20,0,0,0,0,0,0,0,0,0,0,0,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,11,0,8,9,3,0,8,0,15,67,6,124,0,0,0,0,0,0,0,0,3,0,0,5,48,61,65,84,32,3,14,25,3,12,70,4,56,614,87,974,27,45,12,0
SAL22334,304,201,111,21,150,114,30,85,255,21,198,988,94,1975,0,0,0,0,0,0,0,0,0,0,0,19,0,20,7,4,9,0,13,5,0,6,8,0,6,10,0,46,4,0,3,0,0,5,0,0,0,0,0,10,0,22,0,0,0,0,3,4,3,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,25,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,5,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,11,0,18,16,3,5,9,0,12,77,6,147,10,10,0,0,5,8,0,3,5,0,0,21,151,198,340,220,125,18,170,137,35,97,276,22,213,1079,250,2318,69,80,26,0
SAL22335,13,8,4,0,4,0,0,0,7,0,11,52,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,5,0,0,0,0,9,5,13,8,4,0,4,7,0,3,7,0,15,60,9,100,4,6,0,0
SAL22336,6,9,0,0,0,0,0,0,6,0,0,16,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,8,0,0,0,0,0,0,6,0,3,16,4,43,0,4,0,0
SAL22337,7,5,0,0,0,0,0,0,3,0,6,25,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,3,0,4,27,0,44,3,6,0,0
SAL22338,10,4,0,0,0,0,0,0,11,0,5,44,7,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,5,3,0,0,13,0,7,42,7,75,3,10,0,0
SAL22339,238,211,82,18,82,91,23,40,209,13,207,1402,75,2278,8,0,3,0,5,0,0,0,6,0,5,14,0,25,25,10,4,0,10,8,5,3,10,0,12,62,3,124,8,3,3,0,3,5,0,0,5,0,0,21,0,38,28,5,6,3,15,16,0,0,11,3,13,60,3,117,5,0,0,0,10,4,0,0,0,0,0,18,0,33,3,4,0,0,3,0,0,0,5,0,3,23,0,36,0,0,0,0,5,0,0,0,0,0,3,35,0,44,0,0,0,0,5,0,0,0,0,0,0,24,0,31,0,0,0,0,0,0,0,0,3,0,0,17,0,17,3,0,0,0,3,3,0,0,5,0,3,20,0,27,80,25,16,10,54,34,4,9,44,8,39,298,7,512,3,0,0,0,3,0,0,0,0,0,0,0,96,100,316,240,96,28,139,131,26,47,247,19,247,1698,181,2890,90,113,30,0
SAL22340,4,4,3,0,0,0,0,0,0,0,0,21,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,4,0,0,0,0,0,0,25,0,34,3,0,0,0
SAL22341,3,7,0,0,0,4,0,0,4,0,7,16,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,0,0,0,4,0,0,4,0,7,16,3,40,3,6,0,0
SAL22342,18,10,4,0,9,13,0,10,20,5,10,49,8,109,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,9,19,9,4,0,8,11,0,6,21,5,7,53,19,123,3,8,0,0
SAL22343,649,1163,269,22,251,242,47,145,1806,87,1012,6465,300,10723,41,63,19,4,18,14,3,8,101,9,59,452,20,692,75,112,31,3,26,37,9,20,126,14,96,922,45,1333,29,53,23,0,15,24,6,5,59,8,59,815,19,1040,103,32,36,7,69,54,26,12,99,11,88,567,21,915,13,10,11,0,12,8,3,0,28,6,22,189,11,273,25,40,11,0,25,17,4,3,54,0,44,432,15,593,9,17,3,0,13,3,6,0,29,0,19,327,9,399,15,17,10,0,22,13,5,3,24,0,22,553,9,644,24,40,12,6,12,9,7,5,81,3,52,770,16,977,13,27,8,0,10,0,0,0,30,0,19,187,8,276,346,404,159,25,199,174,62,70,623,44,470,5211,172,7149,29,6,11,0,14,7,8,3,13,5,27,69,1472,1606,1026,1579,446,45,471,424,113,218,2449,136,1508,11747,1942,19490,409,1123,212,5
SAL22344,338,734,148,16,176,132,28,45,1049,26,712,5352,265,8125,22,32,7,0,10,13,5,0,38,0,15,173,11,290,36,48,14,0,13,12,5,13,66,0,48,387,17,586,24,31,10,0,10,16,0,3,24,0,28,252,15,374,87,34,37,11,73,59,21,17,49,10,70,308,4,577,16,16,4,0,17,8,5,0,26,0,20,222,10,303,9,17,6,0,6,3,4,0,19,0,29,199,5,270,9,0,8,0,7,4,0,0,8,0,16,173,0,204,0,8,3,0,16,3,0,0,9,0,10,350,10,402,28,38,12,0,13,9,4,5,55,3,36,419,13,570,16,20,0,0,13,6,0,0,25,5,16,173,3,267,235,253,104,17,177,141,43,42,315,24,290,2658,89,3839,13,9,6,4,10,4,0,0,7,0,8,36,539,607,581,983,255,31,363,283,65,90,1369,50,1009,8043,891,12571,254,688,120,6
SAL22345,112,183,58,3,27,49,10,31,236,4,144,1231,46,1907,6,11,0,0,0,3,0,4,12,0,11,68,5,101,9,14,3,0,4,4,0,8,18,0,19,123,5,186,3,5,0,0,0,0,0,0,4,0,8,64,4,95,4,3,0,0,8,8,0,0,3,0,9,58,4,84,0,0,0,0,0,6,0,0,0,0,3,12,0,24,0,0,0,0,0,0,0,0,0,0,3,31,0,42,0,0,0,0,0,0,0,0,0,0,0,37,0,39,4,8,0,0,3,0,4,0,4,0,4,129,0,151,3,6,0,0,4,3,0,0,7,0,7,79,0,102,0,3,0,0,0,0,0,0,7,0,4,27,0,36,36,63,15,0,27,19,8,10,58,3,67,627,24,870,4,0,0,0,0,0,0,0,0,0,0,7,160,166,148,243,77,3,58,76,24,39,294,13,211,1863,224,2951,74,171,41,3
