SAL_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SAL22185,7,0,7,0,4,3,0,0,0,0,0,0,4,3,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,11,9,18
SAL22186,39,26,72,76,87,162,11,25,36,9,8,13,97,110,208,43,34,76,10,19,31,4,3,7,59,54,115,13,7,21,12,15,22,8,0,8,18,21,36,0,0,0,47,42,84,13,22,35,13,12,29,4,4,3,10,14,25,0,0,0,40,54,94,90,99,185,13,5,22,5,17,21,0,0,0,20,21,46,113,86,200,422,401,822
SAL22187,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,3,5,12
SAL22188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,5,9
SAL22189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22190,8,0,3,4,3,9,0,0,0,0,0,0,4,7,12,0,4,6,0,0,0,3,3,6,3,3,10,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,3,3,4,0,4,4,0,3,3,0,0,0,3,0,3,0,0,0,3,4,9,6,8,12,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,22,24,50
SAL22191,0,4,8,6,5,15,0,0,0,0,0,0,11,3,13,7,0,5,0,0,0,5,0,6,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,9,24,30,24,57
SAL22192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22193,86,71,160,198,190,385,46,56,97,17,20,32,255,261,514,110,106,210,58,70,127,32,36,68,197,205,402,6,11,15,4,12,16,29,12,43,20,23,45,0,0,0,66,59,123,30,39,68,6,15,22,4,7,10,13,48,59,0,0,0,54,101,160,126,162,283,0,9,9,11,14,28,0,0,0,11,18,35,128,117,254,810,840,1648
SAL22194,101,108,212,342,301,639,91,95,183,12,17,30,444,411,861,176,169,350,75,82,155,37,57,100,289,307,598,12,14,33,8,12,25,21,10,23,18,37,53,0,0,0,56,71,125,121,138,253,32,54,87,9,16,28,52,67,113,0,0,0,216,271,484,268,339,609,10,8,13,15,27,46,0,0,0,28,29,58,86,89,172,1222,1291,2515
SAL22195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SAL22196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22197,0,5,5,3,3,11,4,0,9,0,0,0,11,7,16,0,0,4,0,0,3,0,0,0,6,0,7,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,19,17,37
SAL22198,130,120,258,418,418,841,55,48,104,12,16,31,486,485,971,302,289,593,61,58,118,17,26,38,374,375,743,11,28,41,9,35,45,56,23,79,38,71,109,0,0,0,115,160,275,33,59,100,17,39,56,4,15,20,26,69,93,5,4,9,87,182,274,203,341,548,12,8,23,24,36,57,0,3,3,32,45,80,535,599,1138,1768,1969,3739
SAL22199,9,12,28,52,41,89,0,0,4,7,6,10,58,47,102,30,28,57,14,7,25,4,9,16,50,46,95,0,0,0,0,3,3,8,6,13,3,13,15,0,0,0,11,21,29,3,5,9,3,0,7,0,4,4,0,13,12,0,0,0,11,25,34,23,45,66,0,4,4,0,5,3,0,0,0,3,4,12,99,84,179,235,249,486
SAL22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22201,0,5,4,3,5,9,0,0,4,0,0,0,3,5,6,0,4,3,3,0,10,0,0,0,11,7,13,0,0,0,0,0,0,0,5,3,0,4,4,0,0,0,0,6,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,18,31,43
SAL22202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,10,9,10
SAL22203,10,17,28,52,45,97,26,18,45,6,3,3,79,70,149,28,30,59,23,26,44,3,7,13,57,67,120,0,0,7,0,0,0,8,0,4,3,0,7,0,0,0,11,7,17,4,12,19,0,4,5,0,0,0,0,13,7,0,0,0,8,25,33,24,32,52,0,0,0,0,0,3,0,0,0,0,5,3,16,15,28,187,196,381
SAL22204,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,4,8
SAL22205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22206,0,0,4,4,0,4,4,3,8,0,5,5,5,12,13,3,4,6,0,0,0,3,0,3,7,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,23,21,47,46,42,89
SAL22207,353,325,680,982,955,1933,250,238,483,105,89,196,1338,1277,2617,704,720,1420,437,346,788,164,159,327,1303,1235,2536,55,81,139,41,55,96,175,63,237,116,165,277,0,0,0,388,364,745,486,576,1065,89,126,215,70,70,139,105,182,287,3,0,7,752,954,1709,1138,1322,2462,43,57,103,86,111,200,0,0,0,137,169,308,388,365,749,4663,4691,9353
SAL22208,245,235,477,724,660,1380,298,294,591,237,249,484,1261,1199,2461,626,626,1250,303,300,599,269,296,568,1204,1223,2425,99,86,181,77,121,196,72,36,107,83,122,204,0,0,0,333,362,698,358,543,908,114,120,234,34,39,78,46,97,140,0,3,3,557,798,1353,894,1164,2059,96,129,229,84,176,261,0,5,5,185,310,497,615,583,1197,4407,4715,9115
SAL22209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,11
SAL22210,0,0,0,4,3,12,4,3,4,3,0,3,9,8,17,0,5,11,4,6,9,0,0,0,4,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,25,33,58
SAL22211,0,0,0,3,0,4,4,3,4,0,0,0,5,8,7,0,0,0,8,0,8,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,18,18,17,41
SAL22212,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10
SAL22213,0,0,0,4,0,4,0,5,5,0,0,0,4,5,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,14,9,18
SAL22214,8,6,11,14,14,33,4,0,4,0,0,0,19,14,36,20,11,31,0,0,0,0,0,0,20,11,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,4,4,0,0,0,0,0,0,0,3,3,0,0,0,0,9,5,9,6,14,0,0,0,0,0,4,0,0,0,0,0,4,23,17,40,80,56,138
SAL22215,12,8,19,15,12,29,17,33,53,0,0,0,35,47,83,12,32,45,5,3,5,0,0,0,20,28,53,3,0,3,0,0,0,0,0,3,0,5,7,0,0,0,7,6,16,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,13,13,7,18,26,0,0,3,0,5,7,0,0,0,3,7,3,89,72,158,170,182,352
SAL22216,0,0,0,0,0,0,0,3,3,4,0,3,4,0,7,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,14,11,27
SAL22217,31,12,44,74,64,136,33,34,68,9,4,6,111,94,211,49,66,112,12,15,30,18,14,25,78,93,175,0,3,3,0,8,8,12,12,24,15,18,34,0,0,0,29,39,65,4,12,14,3,6,9,0,3,3,4,16,24,0,0,0,13,34,46,39,72,110,0,0,0,0,7,13,0,0,0,0,11,14,55,70,122,320,354,676
SAL22218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22219,4,0,4,7,4,10,7,9,11,0,0,0,9,13,21,13,4,17,0,0,0,6,0,9,16,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,20,35,47,38,88
SAL22220,69,56,127,240,219,462,56,56,103,15,22,35,310,289,603,148,139,295,51,47,101,29,23,53,231,214,444,6,8,17,3,22,33,40,14,55,24,42,67,0,6,6,79,87,168,31,47,77,6,21,33,3,8,12,18,60,79,0,0,0,57,134,197,136,224,368,4,3,11,9,19,30,0,0,0,13,28,44,429,426,849,1193,1241,2434
SAL22221,0,0,0,0,0,3,6,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
SAL22222,51,49,98,128,134,265,14,17,33,23,10,31,167,167,326,113,115,225,28,27,56,36,38,68,172,180,353,8,9,11,7,13,16,30,8,38,18,26,42,0,0,0,56,54,107,31,53,91,5,23,26,7,16,20,15,29,47,0,0,0,64,113,181,120,164,284,9,3,8,4,12,22,0,0,0,11,20,29,165,176,338,679,751,1434
SAL22223,5,0,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,10,6,11,20,12,32
SAL22224,11,3,12,16,22,36,6,8,10,0,0,4,20,31,55,24,16,37,4,4,7,0,0,0,29,19,48,0,0,0,0,3,3,4,0,9,3,7,8,0,0,0,10,10,18,7,0,6,4,0,9,0,0,0,0,0,4,0,0,0,10,8,13,13,18,31,0,0,0,0,0,3,0,0,0,0,0,3,18,13,34,95,85,183
SAL22225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,4,3,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14
SAL22226,164,140,300,386,339,722,158,151,310,65,59,126,607,549,1152,216,207,417,134,162,296,66,83,150,422,454,866,19,18,30,5,30,38,51,35,89,48,113,161,0,0,0,126,199,326,33,65,94,17,50,70,9,18,27,59,122,178,0,0,0,117,251,366,240,450,691,21,18,42,20,53,73,5,0,5,45,73,114,436,425,855,1907,2081,3987
SAL22227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
SAL22228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,12
SAL22229,11,18,25,30,36,67,4,0,0,26,19,39,55,54,112,17,22,41,0,0,0,19,28,47,38,48,86,0,3,6,3,0,6,12,0,11,13,7,18,0,0,0,24,16,43,3,8,10,0,4,4,0,0,0,3,9,11,0,0,0,3,21,27,27,35,66,0,0,6,3,4,4,0,0,0,6,5,13,86,77,162,224,237,459
SAL22230,0,0,4,8,0,5,0,0,0,0,0,0,8,5,9,3,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,16,18,35
SAL22231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL22232,78,79,158,178,157,333,51,42,96,47,51,100,279,250,534,88,90,178,47,48,92,69,63,132,204,195,397,10,9,15,3,10,8,18,8,30,27,22,49,0,0,0,52,48,102,42,66,114,8,13,25,0,6,13,28,37,62,0,0,0,87,122,214,145,168,312,6,4,14,10,22,37,0,0,0,19,31,55,62,55,117,793,789,1582
SAL22233,0,0,0,5,0,3,0,0,0,0,0,0,5,0,3,3,3,7,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14,19,17,30
SAL22234,118,95,214,252,252,499,93,79,173,78,86,165,423,424,838,124,107,230,60,87,154,213,213,423,400,410,804,11,10,24,0,22,27,25,6,28,25,51,82,0,0,0,64,99,160,184,186,375,34,27,66,24,22,48,58,85,141,0,0,0,300,328,627,366,423,784,9,6,15,23,31,64,0,0,0,37,40,72,202,236,435,1536,1616,3155
SAL22235,4,0,3,8,7,13,0,0,0,0,0,0,8,7,13,6,6,9,0,0,3,0,0,0,8,8,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,9,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,7,12,15,30,31,59
SAL22236,0,0,0,7,9,19,0,0,0,0,0,0,7,9,19,8,5,18,0,4,3,0,0,0,13,10,24,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,15,10,18,38,31,69
SAL22237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22238,7,6,9,21,9,37,3,0,7,4,0,8,27,12,41,5,10,11,4,14,15,0,0,5,18,21,34,4,0,4,0,0,0,4,0,4,5,4,12,0,0,0,12,4,18,6,5,6,0,0,0,0,0,0,3,6,10,0,0,0,11,14,20,18,15,32,0,4,3,0,4,4,0,0,0,0,7,7,7,20,26,73,76,153
SAL22239,6,3,13,33,29,61,0,0,0,4,4,12,40,38,78,21,14,35,9,13,20,13,4,18,42,34,74,3,3,5,0,0,5,4,4,5,4,13,17,0,0,0,15,20,35,16,10,26,3,3,11,0,0,0,3,7,15,0,0,0,21,29,46,32,46,72,0,0,0,5,10,8,0,0,0,4,10,15,19,9,26,142,137,278
SAL22240,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,9,15,9,17,33
SAL22241,10,8,17,27,25,55,15,7,21,0,0,0,45,36,75,18,22,40,6,6,18,0,5,9,32,36,61,0,0,3,0,0,0,0,4,3,0,6,8,0,0,0,5,5,15,0,3,7,0,0,0,0,0,0,0,12,13,0,0,0,5,17,23,9,23,31,0,3,3,0,8,6,0,0,0,0,6,10,55,37,88,148,139,289
SAL22242,67,50,122,198,170,363,48,43,89,27,22,47,266,236,501,157,157,321,42,39,81,54,37,91,255,235,490,9,12,28,7,16,22,25,12,26,27,27,46,0,0,0,60,66,127,115,107,222,19,20,40,13,13,22,23,29,58,0,0,0,171,169,338,236,235,472,7,11,20,17,11,31,3,0,3,30,24,48,95,96,187,950,875,1822
SAL22243,0,0,0,4,0,3,0,0,0,0,0,0,3,0,3,0,0,0,9,4,10,0,0,0,5,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,21,15,32
SAL22244,0,3,5,13,10,16,4,0,5,3,0,0,13,8,28,0,0,3,10,7,17,3,8,8,20,9,30,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,40,36,74
SAL22245,5,3,3,6,4,10,0,0,0,0,0,0,4,9,14,7,7,11,0,0,0,0,0,0,7,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,6,5,17,21,33,55
SAL22246,4,4,9,18,20,35,12,9,15,0,0,0,25,24,49,19,18,34,0,0,0,0,0,0,19,14,39,0,0,0,0,0,0,3,0,3,0,4,7,0,0,0,7,3,8,0,0,3,0,0,3,0,0,0,0,3,3,0,0,0,4,3,9,7,11,15,0,0,0,0,0,0,0,0,0,0,0,0,20,22,41,78,75,153
SAL22247,86,49,139,219,225,441,16,18,33,10,6,22,247,254,501,74,70,142,58,77,132,17,33,47,140,185,325,9,8,13,6,14,25,21,9,24,15,33,56,0,0,0,50,63,117,47,55,111,17,27,42,8,9,18,12,29,40,0,0,0,86,124,210,134,186,321,15,7,24,11,18,28,0,0,0,22,29,53,117,101,214,749,803,1551
SAL22248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22249,237,213,452,536,464,1001,86,62,140,30,35,74,654,561,1214,361,319,678,46,54,102,42,39,76,448,417,867,26,45,66,27,63,84,64,32,93,79,100,176,0,0,5,201,229,435,70,93,160,40,51,92,10,27,41,56,135,193,0,0,0,171,309,488,375,545,923,19,25,37,32,66,100,0,4,4,51,92,143,492,516,1012,2267,2339,4605
SAL22250,25,26,54,75,58,135,24,19,39,12,3,18,114,78,190,25,22,46,17,35,49,8,15,24,50,74,126,7,4,10,0,0,0,0,3,4,12,12,17,0,0,0,18,16,32,15,27,39,5,15,22,5,0,7,3,24,29,0,0,0,32,63,97,50,82,127,0,5,0,3,6,7,0,0,0,5,12,15,49,43,90,289,308,597
SAL22251,0,3,5,3,9,10,0,0,3,0,0,0,3,7,16,5,3,15,3,0,9,0,0,0,14,6,19,0,0,0,0,0,0,3,0,3,0,3,5,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,6,8,9,12,0,0,0,3,0,3,0,0,0,3,0,3,13,10,23,43,40,75
SAL22252,0,0,0,4,0,8,0,0,0,0,0,0,4,6,10,0,0,0,0,3,4,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,23,23,42
SAL22253,4,0,4,6,3,9,0,0,0,0,0,0,8,4,7,4,4,7,0,0,4,0,0,5,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,21,20,38
SAL22254,5,0,5,8,8,19,3,5,3,0,0,0,13,8,21,10,6,14,0,0,0,0,0,0,11,8,18,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,7,10,0,0,0,0,0,0,0,0,0,0,3,3,9,8,20,41,34,79
SAL22255,105,107,209,302,258,560,70,78,151,17,15,34,392,361,748,203,208,412,31,34,65,16,11,37,253,255,509,14,20,39,7,29,39,26,30,51,44,52,99,0,0,0,92,135,224,42,60,109,30,65,95,5,11,13,30,70,103,0,0,4,110,210,318,199,349,551,9,13,20,29,42,69,0,0,0,30,52,89,345,403,751,1327,1523,2852
