SAL_CODE_2021,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
SAL20771,45,6,112,38,34,52,12,32,5,336,0,0,5,0,0,0,0,0,0,11,26,39,14,11,20,11,0,4,5,132,16,20,29,18,19,8,3,16,43,181,1454,3455,852,807,1124,625,207,357,202,9092
SAL20772,60,19,134,69,57,41,12,37,6,432,0,4,0,3,6,0,0,4,0,9,24,36,10,13,26,21,9,6,6,148,20,30,19,19,22,18,10,12,52,197,1800,4067,1024,995,1468,712,235,378,222,10916
SAL20773,8,3,14,10,11,8,23,5,0,74,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,9,0,0,25,0,0,5,4,4,0,3,0,3,23,75,213,123,141,88,49,91,48,10,846
SAL20774,32,7,44,22,19,23,5,10,0,154,0,0,0,0,0,0,0,0,0,0,16,21,8,10,12,0,0,3,0,72,7,8,8,6,7,7,7,3,20,73,897,1703,448,332,571,262,78,117,70,4478
SAL20775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5
SAL20776,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,20,20,10,12,3,7,4,5,91
SAL20777,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,24,30,18,7,12,7,3,9,0,111
SAL20778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,4,0,4,0,14
SAL20779,62,19,178,120,90,66,37,47,8,626,0,0,0,0,0,0,0,0,0,3,18,23,14,26,27,9,9,11,3,149,17,14,42,14,31,16,15,30,30,208,1257,2569,1733,1405,1269,555,376,486,163,9816
SAL20780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,21
SAL20783,5,3,41,19,9,12,18,26,0,129,0,0,0,0,0,0,4,6,0,4,0,0,9,5,3,5,5,10,0,41,3,5,22,9,0,5,20,19,29,118,120,318,405,327,216,110,251,239,56,2042
SAL20784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,5,0,3,0,4,19
SAL20785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,5,3,0,0,4,0,31
SAL20787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,15
SAL20788,19,0,54,8,13,19,9,8,5,131,0,0,0,0,0,0,0,0,0,0,5,5,3,6,3,0,0,5,0,28,12,0,20,12,6,3,4,3,14,81,282,422,444,239,181,126,54,92,40,1880
SAL20789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5
SAL20790,28,11,99,35,39,36,24,29,7,301,0,0,0,0,4,0,0,0,0,4,9,10,4,13,9,3,6,4,4,59,17,6,16,11,13,11,13,14,21,116,499,989,918,698,495,264,251,362,76,4554
SAL20791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,11,13,17,10,4,5,0,4,0,60
SAL20792,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,0,0,0,0,7,26,22,20,9,7,4,4,12,0,111
SAL20793,0,4,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,29,20,9,13,6,3,10,0,118
SAL20794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,4,0,12
SAL20795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,14,4,3,9,3,0,9,0,0,40
SAL20796,0,0,4,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,37,98,19,24,16,8,6,9,6,218
SAL20797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,11
SAL20798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,7,12,36,15,9,9,0,4,7,5,100
SAL20799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,16,7,4,9,0,0,0,79
SAL20800,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,5,0,3,0,5,0,3,4,43
SAL20801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,0,4,0,0,0,4,0,15
SAL20802,7,0,31,15,5,16,3,9,4,90,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,3,4,22,0,4,5,4,3,5,0,5,6,36,183,353,248,224,154,70,57,97,31,1415
SAL20803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,10
SAL20804,0,0,4,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,27,16,21,15,9,8,3,10,4,120
SAL20805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,6,22
SAL20806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL20807,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,0,0,0,4,0,23
SAL20808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,4,0,19
SAL20809,0,6,8,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,69,56,39,28,34,11,7,25,0,265
SAL20810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
SAL20811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
SAL20812,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,12,17,4,15,6,0,4,0,83
SAL20813,0,0,3,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,4,6,0,13,17,21,25,22,8,9,13,17,3,145
SAL20814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,0,0,0,5,0,27
SAL20815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
SAL20816,0,0,5,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,22,40,28,12,22,3,5,14,0,151
SAL20817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,17
SAL20818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,10
SAL20819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,8,0,3,0,0,31
SAL20821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,12
SAL20822,0,0,13,3,3,0,0,5,0,30,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,10,3,0,6,0,0,0,0,0,0,22,57,92,53,52,45,18,12,19,0,352
SAL20823,3,8,38,21,10,19,8,14,0,112,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,0,3,3,0,23,3,0,13,15,4,3,10,14,11,62,123,314,261,277,159,97,94,146,21,1495
SAL20824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20825,9,4,8,9,7,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,9,15,3,0,4,0,0,6,0,42,3,7,0,0,14,0,0,0,5,29,342,780,101,85,185,77,13,27,21,1633
SAL20826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,0,4,0,0,3,0,31
SAL20827,0,0,0,4,3,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,6,0,0,5,0,0,4,0,0,9,25,52,36,55,24,20,23,37,3,267
SAL20828,11,0,20,7,5,0,5,7,0,43,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,3,9,10,81,226,106,88,72,37,29,62,8,706
SAL20829,3,0,36,7,7,7,8,8,0,77,0,0,0,0,0,0,0,0,0,0,3,7,0,7,3,0,0,0,0,29,4,0,6,5,0,0,0,0,6,18,234,660,232,195,183,70,33,61,19,1693
SAL20830,9,9,15,15,3,0,0,4,0,60,0,0,0,0,0,0,0,0,0,0,16,27,0,3,8,4,0,0,0,56,5,9,0,0,0,3,0,3,6,28,538,1452,101,131,248,98,15,42,41,2668
SAL20831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,56,83,0,9,0,0,0,0,3,149
SAL20832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,3,4,0,0,0,0,24
SAL20833,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,12,36,54,60,33,26,14,10,13,0,241
SAL20834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,15
SAL20835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20836,0,0,11,12,9,9,4,3,0,55,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,9,0,0,5,0,3,0,0,3,3,20,98,196,107,116,92,35,30,52,11,728
SAL20837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,3,3,6,0,0,0,38
SAL20838,43,7,156,52,34,34,15,46,4,379,0,0,0,0,0,0,0,3,0,7,7,9,6,8,11,3,6,8,0,53,21,8,19,13,10,10,19,30,14,137,605,1076,820,679,387,249,190,323,52,4372
SAL20839,3,0,5,0,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,36,33,56,17,21,3,11,12,4,197
SAL20840,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,22,28,19,20,3,9,15,4,147
SAL20841,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,43,10,7,0,6,0,0,6,6,74
SAL20842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,8,0,6,0,0,4,0,27
SAL20843,0,0,8,4,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,9,3,4,4,0,3,3,4,0,0,24,54,89,89,36,63,28,23,28,5,406
SAL20844,0,0,5,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,47,56,29,35,24,3,7,19,8,229
SAL20845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,0,0,0,4,0,0,28
SAL20846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,3,0,0,3,0,20
SAL20847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,7,7,8,3,6,0,0,4,0,38
SAL20848,13,3,31,21,15,13,0,9,3,102,0,0,0,0,0,0,0,0,0,0,12,11,0,9,9,0,0,5,8,49,0,6,7,5,4,3,0,5,11,44,442,947,355,254,293,121,50,76,46,2581
SAL20849,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,15,10,8,6,7,4,0,0,57
SAL20850,4,0,8,6,4,7,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,43,31,47,41,10,14,5,22,3,225
SAL20851,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,9,6,5,0,3,11,0,61
SAL20852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,10,25,35,15,16,0,3,6,6,122
SAL20853,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,3,0,0,0,20
SAL20854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11
SAL20855,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,7,0,19
SAL20856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20857,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,9,13,10,7,5,5,0,75
SAL20858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,9,6,3,3,0,11,0,59
SAL20859,0,6,21,15,4,8,5,12,0,67,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,3,0,0,24,3,0,5,0,0,0,3,5,7,29,133,254,187,177,101,48,60,82,16,1049
SAL20860,5,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,18,25,13,7,12,4,5,5,0,84
SAL20861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,3,3,5,0,0,4,0,34
SAL20862,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,11,30,31,27,22,18,3,18,23,0,169
SAL20863,3,0,5,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,3,0,0,0,0,8,35,58,36,24,26,9,11,10,0,215
SAL20864,24,3,52,22,22,8,0,3,0,136,0,0,0,0,0,0,0,0,0,0,34,37,6,3,14,7,0,3,0,112,4,16,7,5,7,7,3,4,18,74,1017,2257,328,343,511,254,59,85,89,4943
SAL20865,30,5,76,39,46,17,8,13,0,237,0,0,0,0,0,0,0,0,0,4,29,55,11,21,22,4,0,0,0,147,6,26,7,8,14,9,0,11,30,114,1477,2859,904,642,876,322,111,184,81,7459
SAL20866,18,9,22,11,22,3,0,3,0,94,0,0,0,0,0,0,0,0,0,0,4,18,4,6,7,9,0,0,4,57,5,3,3,4,4,0,0,4,3,31,540,1046,358,275,347,99,62,65,31,2812
SAL20867,50,12,75,41,28,22,4,16,5,249,0,0,0,0,0,0,0,0,0,8,33,64,12,19,30,20,3,5,5,184,19,29,18,7,7,5,0,8,25,118,1658,3510,582,592,735,452,92,168,120,7914
SAL20868,15,0,22,10,9,6,6,5,0,79,0,0,0,0,0,0,0,0,0,6,5,8,7,7,0,0,0,0,3,33,4,0,9,6,11,3,6,7,4,62,330,585,430,257,257,82,76,111,35,2169
SAL20869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7
SAL20870,3,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,46,26,21,24,0,5,6,0,147
SAL20871,34,14,98,43,52,38,27,46,3,359,0,0,0,0,0,0,0,0,0,6,12,17,15,17,24,17,13,10,0,128,18,24,36,15,28,18,25,13,51,227,876,2077,1196,905,1096,468,426,479,161,7692
SAL20872,0,0,0,3,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,15,37,47,31,25,13,8,23,4,199
SAL20873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8
SAL20874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,0,0,0,0,0,0,0,6,6,21,4,7,3,5,0,3,0,6,49
SAL20876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10
SAL20877,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,0,16,38,75,48,30,30,16,11,14,3,263
SAL20878,53,10,216,110,84,53,68,87,4,682,0,0,5,0,0,0,0,0,0,6,24,20,23,30,22,15,40,31,8,199,17,25,45,45,35,27,44,53,62,353,929,2314,1617,1483,1298,572,747,760,214,9948
SAL20879,6,0,30,14,7,11,3,12,0,86,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,12,5,0,10,3,0,3,8,7,7,37,170,466,288,254,192,75,76,129,13,1653
SAL20880,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,5,8,6,3,0,0,26
SAL20881,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,15,5,5,3,3,0,62
SAL20882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20883,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,16,10,8,17,6,3,5,6,0,73
SAL20884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
SAL20885,30,14,81,42,41,30,9,26,0,274,0,0,3,0,0,0,0,0,0,10,36,62,10,17,33,12,0,9,9,188,30,30,21,19,21,13,7,8,38,190,1681,3706,809,738,1141,468,144,315,160,9149
SAL20886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,5
SAL20887,9,0,24,9,10,7,3,6,3,67,0,0,0,0,0,0,0,0,0,0,3,7,0,0,5,0,0,0,0,13,0,5,0,6,3,5,0,0,9,29,204,426,140,136,195,66,30,61,29,1285
SAL20888,9,0,3,3,14,0,0,5,0,40,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,3,0,6,0,0,0,0,0,0,10,138,230,80,43,71,35,14,22,8,636
SAL20889,0,0,7,7,3,4,3,9,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,0,4,0,0,3,3,10,28,41,116,94,91,51,37,44,57,18,557
SAL20890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,4,0,20
SAL20891,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,46,35,44,17,16,3,12,0,191
SAL20892,8,0,17,9,11,8,0,6,0,60,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,0,0,3,0,16,6,0,4,3,5,0,4,12,3,34,132,216,145,114,79,35,36,87,15,872
SAL20893,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,19,16,11,4,14,6,4,8,0,78
