SAL_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
SAL21526,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,23,0,23,0,23,..,0,0,0,82,86,747,26,0,26,82,850
SAL21527,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,17,17,111,0,0,0,17,131
SAL21528,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,18,0,18,0,18,..,4,0,4,39,41,743,24,0,24,39,806
SAL21529,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,12,5,11,0,11,..,5,0,5,68,71,970,9,5,14,68,1052
SAL21530,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,25,0,0,0,0,24
SAL21531,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,51,0,0,0,0,59
SAL21532,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,4,0,5,0,5,..,0,0,0,12,12,141,4,0,5,12,159
SAL21533,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,16,0,16,0,16,..,0,0,0,8,11,322,16,0,16,8,343
SAL21534,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,71,75,142,0,142,..,155,86,240,3,241,..,22,3,24,333,360,2823,173,89,262,334,3420
SAL21535,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,35,35,199,9,0,9,35,237
SAL21536,0,0,0,0,..,0,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,29,3,33,0,34,..,0,0,0,47,50,1405,38,3,36,49,1489
SAL21537,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,4,0,4,..,0,0,0,27,26,535,4,0,11,27,570
SAL21538,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,31,4,32,0,31,..,102,5,112,3,108,..,5,0,4,190,189,2137,107,9,116,186,2436
SAL21539,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,9,0,9,..,0,0,0,46,46,178,12,0,10,46,230
SAL21540,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,16,16,250,0,0,0,16,263
SAL21541,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,21,21,111,0,0,0,21,131
SAL21542,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,0,10,..,98,12,111,0,116,..,0,0,0,128,126,1086,106,12,110,131,1327
SAL21543,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,7,0,0,0,0,8
SAL21544,0,3,0,3,..,0,3,10,0,10,..,19,0,23,0,23,..,27,10,32,0,32,..,144,37,183,0,180,..,641,99,746,5,747,..,15,4,14,102,116,1918,655,104,761,107,2782
SAL21545,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,27,0,0,0,0,30
SAL21546,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,22,22,217,0,0,0,22,236
SAL21547,0,9,0,9,..,8,0,13,0,13,..,3,0,3,0,8,..,7,0,7,0,7,..,48,4,53,0,53,..,459,47,505,6,512,..,8,0,8,120,133,3327,473,47,515,124,3962
SAL21548,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,0,0,0,0,7,7
SAL21549,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,38,0,0,0,0,40
SAL21550,0,26,0,24,..,6,0,6,0,6,..,0,0,0,0,0,..,7,0,7,0,7,..,59,0,57,7,63,..,551,48,602,12,610,..,3,0,3,80,83,2297,552,48,603,93,2994
SAL21551,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,16,0,16,..,54,3,63,0,63,..,5,0,5,116,122,1257,60,3,70,116,1439
SAL21552,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,25,0,0,0,0,25
SAL21553,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,18,20,201,0,0,0,18,220
SAL21554,14,214,3,214,..,13,4,13,0,13,..,80,16,95,0,95,..,87,36,123,0,123,..,977,254,1226,12,1237,..,4348,750,5102,51,5150,..,110,23,133,319,448,3525,4461,771,5235,366,9121
SAL21555,12,228,7,240,..,24,3,24,0,24,..,111,10,127,0,127,..,86,26,108,0,110,..,702,146,845,14,861,..,4576,585,5160,65,5227,..,89,30,119,292,408,3295,4667,608,5280,355,8926
SAL21556,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,26,0,0,0,4,31
SAL21557,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,4,19,0,19,..,0,0,0,21,21,149,16,4,19,21,189
SAL21558,0,32,0,32,..,0,0,5,0,5,..,6,0,14,0,14,..,19,7,19,0,19,..,126,11,138,0,139,..,1104,125,1227,11,1240,..,23,0,20,130,156,5291,1123,128,1249,143,6681
SAL21559,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,12,0,13,0,13,..,52,5,57,0,57,..,218,19,235,4,238,..,10,0,10,43,47,706,223,19,243,45,994
SAL21560,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,4,11,0,11,..,0,0,0,22,22,439,10,4,11,22,469
SAL21561,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,9,0,9,..,26,0,27,0,27,..,0,0,0,22,25,828,24,0,28,22,878
SAL21562,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,18,3,23,0,24,..,75,5,80,0,81,..,0,0,0,99,99,1892,75,5,80,94,2073
SAL21563,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,34,0,0,0,0,35
SAL21564,3,49,0,49,..,15,0,19,0,24,..,7,0,7,0,7,..,56,7,63,3,64,..,194,25,215,8,224,..,1938,262,2201,19,2227,..,28,0,26,192,225,7442,1968,269,2233,214,9892
SAL21565,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,13,13,43,8,0,8,13,67
SAL21566,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,22,0,0,0,0,31
SAL21567,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,17,17,103,4,0,4,17,121
SAL21568,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,17,0,0,0,0,21
SAL21569,0,20,0,20,..,5,0,3,0,3,..,3,0,9,0,9,..,16,7,15,0,15,..,138,12,145,4,157,..,807,72,881,16,891,..,23,0,23,178,203,4399,826,76,904,187,5491
SAL21570,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,20,0,0,0,0,20
SAL21571,0,0,0,0,..,6,0,5,0,5,..,0,0,0,0,0,..,4,9,8,0,8,..,11,4,17,0,20,..,139,20,157,3,157,..,5,0,5,275,283,4941,142,20,164,276,5384
SAL21572,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,66,0,0,0,9,73
SAL21573,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,9,0,9,0,9,..,0,0,0,7,13,346,7,0,7,7,368
SAL21574,0,4,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,9,0,9,..,22,3,26,0,26,..,157,11,174,3,173,..,12,3,14,126,141,5096,169,14,183,128,5407
SAL21575,0,31,0,31,..,25,7,26,0,26,..,37,14,55,0,55,..,1230,447,1677,21,1695,..,502,50,551,10,562,..,3709,909,4622,47,4672,..,33,5,43,470,513,4206,3747,914,4663,519,9389
SAL21576,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,9,0,9,35,43,441,5,0,5,35,490
SAL21577,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,38,6,0,6,0,42
SAL21578,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,3,11,0,11,..,0,0,0,43,43,395,13,3,11,43,453
SAL21579,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,3,0,3,..,0,0,0,3,3,231,8,0,3,3,239
SAL21580,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,66,0,0,0,5,75
SAL21581,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,7,0,7,0,7,..,0,0,0,0,0,27,7,0,7,0,36
SAL21582,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,0,0,0,..,10,0,10,0,10,..,0,0,0,25,25,163,10,0,10,25,198
SAL21583,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,12,0,12,0,12,..,35,6,37,0,37,..,0,0,0,78,82,1547,38,6,37,78,1665
SAL21584,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,3,0,3,..,55,7,57,0,57,..,0,0,0,78,80,1049,56,7,61,78,1183
SAL21585,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,38,4,41,0,41,..,0,0,0,53,53,809,40,4,40,53,905
SAL21586,0,9,0,9,..,14,3,14,0,14,..,4,0,4,0,4,..,19,3,28,3,26,..,119,6,131,5,130,..,1398,188,1594,18,1604,..,20,0,21,320,337,7987,1419,190,1613,333,9929
SAL21587,3,89,0,89,..,31,3,40,0,42,..,27,0,27,0,27,..,182,32,211,0,215,..,366,34,399,12,410,..,4954,665,5618,47,5667,..,58,10,61,661,723,15910,5006,671,5678,715,22296
SAL21588,0,21,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,6,0,6,..,25,3,33,0,28,..,144,17,160,0,166,..,7,0,7,4,3,141,146,17,163,5,315
SAL21589,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,11,0,11,..,0,0,0,5,4,257,14,0,16,5,274
SAL21590,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,16,3,23,3,21,..,0,0,0,28,28,701,16,3,23,28,753
SAL21591,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,8,0,8,..,0,0,0,3,10,263,4,0,8,3,280
SAL21592,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,8,0,8,..,0,0,0,25,25,149,3,0,8,25,183
SAL21593,0,0,0,0,..,6,0,3,0,3,..,4,0,3,0,3,..,3,0,3,0,3,..,26,0,29,3,33,..,246,18,264,7,266,..,6,0,6,74,82,2335,254,18,265,76,2681
SAL21594,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,100,0,0,0,6,108
SAL21595,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,60,0,0,0,6,65
SAL21596,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,29,0,0,0,4,29
SAL21597,17,400,4,401,..,23,6,29,3,29,..,11,5,20,0,20,..,52,8,58,0,58,..,1579,188,1770,53,1819,..,5901,525,6427,108,6527,..,79,11,95,507,597,5542,5984,537,6518,617,12675
SAL21598,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,7
SAL21599,3,4,0,4,..,3,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,22,9,32,0,29,..,204,21,225,0,228,..,16,0,16,295,312,5004,222,21,240,302,5541
SAL21600,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,10,0,0,0,0,6
SAL21601,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,153,0,0,0,12,164
SAL21602,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,10,0,10,..,0,0,0,29,29,211,9,0,10,29,248
SAL21603,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,20,0,20,..,0,0,0,9,11,239,15,0,19,9,272
SAL21604,0,30,0,30,..,28,0,33,0,33,..,76,6,87,0,87,..,1397,395,1790,9,1798,..,413,51,457,13,468,..,4994,954,5951,67,6021,..,55,9,66,418,476,6074,5052,965,6013,483,12573
SAL21605,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,3,106,0,0,3,6,116
SAL21606,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,10,0,10,..,0,0,0,11,11,207,11,0,11,11,230
SAL21607,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,0,0,0,0,3,6
SAL21608,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,8,0,8,..,11,5,10,0,10,..,0,0,0,38,40,542,10,5,13,38,602
SAL21609,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,4,4,93,9,0,9,4,99
SAL21610,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,11,0,0,0,0,6
SAL21611,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,8,0,0,0,0,11
SAL21612,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,16,38,0,36,..,53,18,75,0,75,..,0,0,0,73,73,1856,53,18,75,73,2005
SAL21613,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,71,0,0,0,7,80
SAL21614,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,6,..,3,0,3,0,6,..,0,0,0,16,16,53,3,0,3,16,77
SAL21615,0,6,0,6,..,0,0,4,0,4,..,0,0,0,0,0,..,10,7,20,0,20,..,30,0,30,0,30,..,211,20,228,0,228,..,34,0,37,112,150,1924,246,20,268,112,2299
SAL21616,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL21617,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,8,8,82,5,0,5,8,98
SAL21618,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,4,6,8,0,8,..,43,9,45,0,45,..,242,22,269,3,268,..,27,0,32,451,478,7411,274,24,294,458,8160
SAL21619,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,18,0,19,0,19,..,0,0,0,33,33,595,18,0,19,33,646
SAL21620,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,45,0,45,0,45,..,0,0,3,32,33,421,45,3,49,32,501
SAL21621,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,9,9,34,3,0,3,9,43
SAL21622,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,15,0,0,0,7,23
SAL21623,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,8,0,0,0,0,7
SAL21624,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,10,0,10,..,0,0,0,8,7,196,9,0,10,8,211
SAL21625,0,0,0,0,..,0,0,0,0,0,..,6,5,3,0,3,..,0,0,0,0,0,..,20,0,20,0,20,..,147,9,160,4,159,..,8,0,8,185,194,2961,157,9,167,187,3311
SAL21626,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,40,0,0,0,5,47
SAL21627,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,138,0,0,0,0,140
SAL21628,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22,0,23,0,23,..,3,0,3,32,41,711,29,0,34,32,775
SAL21629,0,52,0,52,..,10,3,7,0,7,..,6,0,6,0,6,..,55,9,61,0,61,..,218,10,225,7,234,..,2057,329,2382,18,2399,..,30,8,30,159,185,4294,2078,332,2414,175,6878
SAL21630,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,112,0,0,0,6,121
SAL21631,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,22,22,117,3,0,3,22,143
SAL21632,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,78,0,0,0,7,87
SAL21633,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,4,0,4,..,0,0,0,6,6,90,5,0,4,6,102
SAL21634,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,104,0,0,0,12,112
SAL21635,0,11,0,11,..,21,18,36,0,36,..,2277,807,3083,24,3103,..,376,203,581,3,582,..,1269,503,1766,18,1789,..,7684,2345,10029,91,10123,..,156,85,243,1026,1267,3502,7850,2428,10274,1116,14890
SAL21636,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,15,0,0,0,5,19
SAL21637,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,20,0,19,..,0,0,0,38,38,779,17,0,20,40,840
SAL21638,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,11,0,0,0,0,12
SAL21639,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,18,18,72,0,0,0,18,90
SAL21640,16,407,7,416,..,985,281,1263,0,1262,..,98,12,109,0,110,..,1129,79,1212,5,1219,..,1455,139,1587,30,1618,..,26341,3447,29786,131,29919,..,163,35,200,5083,5285,19740,26506,3479,29992,5211,54941
SAL21641,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,6,..,0,0,0,49,51,3,6,0,6,49,64
SAL21642,4,19,0,19,..,16,0,17,0,17,..,57,7,65,4,64,..,75,38,111,0,112,..,408,129,540,11,548,..,1433,337,1766,28,1795,..,39,7,50,714,757,5399,1474,339,1812,740,7953
SAL21643,11,102,0,106,..,25,6,32,0,32,..,21,4,30,0,29,..,56,28,85,0,85,..,710,325,1033,18,1050,..,2810,668,3471,47,3524,..,79,45,126,1041,1163,6673,2888,715,3602,1090,11362
SAL21644,3,25,0,25,..,29,6,28,0,28,..,30,11,37,0,37,..,56,30,82,0,82,..,430,104,536,9,546,..,1599,298,1898,18,1914,..,45,4,49,483,539,6332,1643,302,1943,498,8784
SAL21645,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,56,0,0,0,3,63
SAL21646,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,17,0,0,0,0,17
SAL21647,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,27,0,0,0,0,32
SAL21648,5,42,0,42,..,17,7,19,0,19,..,61,19,86,5,90,..,27,0,29,0,29,..,216,25,241,3,246,..,2253,340,2590,24,2614,..,33,7,38,317,356,10225,2285,342,2630,350,13197
SAL21649,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,17,..,52,5,61,0,62,..,0,0,5,61,65,840,56,7,64,63,966
SAL21650,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,31,0,0,0,8,36
SAL21651,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,66,0,0,0,7,73
SAL21652,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,78,0,0,0,3,83
SAL21653,0,0,0,0,..,4,3,10,0,10,..,3,3,4,0,4,..,0,0,0,0,0,..,10,9,9,3,14,..,58,24,82,3,84,..,7,0,7,236,241,2439,68,24,90,236,2770
SAL21654,0,0,0,0,..,0,0,0,0,0,..,0,4,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,24,5,31,0,31,..,0,0,0,23,23,352,24,5,31,23,407
SAL21655,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,35,35,181,5,0,5,35,223
SAL21656,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,20,0,15,0,15,..,4,0,4,56,57,748,23,0,19,56,821
SAL21657,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,64,0,0,0,3,70
SAL21658,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,..,0,0,0,18,18,231,0,0,0,17,249
