SAL_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SAL22486,..,23,23,36,4,37,0,0,0,10,0,10,3,0,3,4,0,4,56,29,82
SAL22487,..,4,4,10,0,10,5,0,5,3,0,3,3,0,3,0,0,0,16,4,23
SAL22488,..,296,296,341,28,359,103,3,107,86,0,84,50,0,50,20,0,20,595,334,926
SAL22489,..,10,10,16,0,16,0,0,0,3,0,3,0,0,0,0,0,0,24,10,35
SAL22490,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL22491,..,3,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3
SAL22492,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
SAL22493,..,8,8,12,0,12,0,0,0,4,0,4,7,0,7,3,0,3,25,8,30
SAL22494,..,4,4,10,0,13,0,0,0,8,0,8,4,0,4,3,0,3,22,6,34
SAL22495,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL22496,..,300,300,486,23,513,256,3,259,317,0,313,109,0,115,43,0,43,1211,330,1540
SAL22497,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL22498,..,44,44,43,6,45,7,0,7,16,0,16,3,0,3,0,0,0,67,42,113
SAL22499,..,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,0,0,11,0,9
SAL22500,..,23,23,31,0,32,5,0,5,0,0,0,0,0,0,0,0,0,36,20,53
SAL22501,..,53,53,140,5,145,72,0,72,70,0,70,21,0,21,13,0,13,314,63,370
SAL22502,..,14,14,13,0,13,9,0,9,8,0,8,0,0,0,0,0,0,27,15,41
SAL22503,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,7
SAL22504,..,1786,1786,2227,132,2357,1280,51,1336,1007,28,1034,476,9,486,340,9,351,5333,2015,7347
SAL22505,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22506,..,349,349,207,35,242,82,17,93,43,5,46,29,0,30,3,0,3,370,399,769
SAL22507,..,20,20,17,0,17,8,0,8,4,0,4,0,0,0,0,0,0,33,20,52
SAL22508,..,2691,2691,2230,322,2556,1071,172,1239,1063,77,1138,268,21,292,79,10,80,4712,3280,7996
SAL22509,..,142,142,266,18,281,228,8,233,196,0,194,86,0,86,45,0,45,821,164,987
SAL22510,..,60,60,48,7,57,13,0,13,9,0,9,6,0,6,0,0,0,80,62,146
SAL22511,..,43,43,70,0,69,25,0,25,26,0,26,10,0,10,0,0,0,137,46,185
SAL22512,..,0,0,4,0,4,6,0,6,0,0,0,0,0,0,0,0,0,5,0,7
SAL22513,..,4,4,13,0,13,6,0,6,4,0,4,3,0,3,0,0,0,21,4,27
SAL22514,..,15,15,21,0,25,10,0,10,15,0,15,4,0,4,4,0,4,51,15,64
SAL22515,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22516,..,134,134,185,9,191,63,0,67,47,0,47,27,0,27,10,0,10,338,142,488
SAL22517,..,0,0,5,0,5,5,0,5,0,0,0,0,0,0,4,0,4,18,0,20
SAL22518,..,3,3,14,0,14,0,0,0,0,0,0,3,0,3,3,0,3,24,3,30
SAL22519,..,5,5,7,0,10,0,0,0,0,0,0,3,0,3,0,0,0,18,5,26
SAL22520,..,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,9,0,9
SAL22521,..,42,42,39,0,44,21,0,21,14,0,14,12,0,12,4,0,4,88,40,134
SAL22522,..,4,4,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,18,4,21
SAL22523,..,6,6,16,0,16,6,0,6,5,0,5,0,0,0,0,0,0,19,6,25
SAL22524,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22525,..,4,4,12,3,12,11,0,11,11,0,11,10,0,10,6,0,6,44,5,51
SAL22526,..,46,46,106,0,106,25,0,25,18,0,18,10,0,10,4,0,4,164,50,214
SAL22527,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22528,..,240,240,233,6,238,91,5,92,95,0,95,54,0,54,29,0,29,496,249,744
SAL22529,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL22530,..,8,8,12,0,12,0,0,0,5,0,5,0,0,0,0,0,0,16,8,23
SAL22531,..,10,10,38,0,38,9,0,9,21,0,21,3,0,3,3,0,3,72,10,82
SAL22532,..,8,8,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12
SAL22533,..,34,34,46,5,45,17,0,18,13,0,13,4,0,4,0,0,0,86,36,120
SAL22534,..,40,40,101,7,102,39,0,39,53,0,53,25,0,25,4,0,4,224,45,275
SAL22535,..,10,10,14,0,14,5,0,5,5,0,5,0,0,0,0,0,0,31,10,39
SAL22536,..,24,24,55,0,57,15,0,12,17,0,17,12,0,12,6,0,6,104,20,123
SAL22537,..,48,48,81,0,86,34,0,34,43,0,43,31,0,31,19,0,19,216,49,265
SAL22538,..,22,22,34,6,39,9,0,11,7,0,7,3,0,3,3,0,3,56,20,78
SAL22539,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22540,..,15,15,12,0,12,4,0,4,3,0,3,3,0,3,0,0,0,18,15,32
SAL22541,..,6,6,14,0,14,0,0,5,8,0,8,0,0,0,0,0,0,24,10,35
SAL22542,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22543,..,76,76,126,5,133,53,0,53,56,0,56,29,0,29,14,0,14,293,82,371
SAL22544,..,112,112,105,3,110,36,0,36,25,0,25,14,0,14,0,0,0,184,115,301
SAL22545,..,19,19,17,0,17,3,0,3,0,0,0,0,0,0,0,0,0,24,19,47
SAL22546,..,93,93,161,10,166,86,0,84,108,0,108,57,0,57,32,0,32,431,101,537
SAL22547,..,1932,1932,1887,169,2057,566,95,664,519,17,538,233,9,236,57,0,57,3265,2219,5481
SAL22548,..,38,38,52,9,53,25,0,25,23,0,23,13,0,13,0,0,0,115,41,153
SAL22549,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22550,..,386,386,415,25,439,183,3,181,150,5,155,71,0,71,24,0,26,842,417,1259
SAL22551,..,1225,1225,2062,114,2174,919,39,959,1318,34,1353,530,6,538,119,7,120,4945,1426,6374
SAL22552,..,3,3,11,0,5,0,0,0,3,0,3,0,0,0,0,0,0,15,3,15
SAL22553,..,14,14,35,4,44,7,0,7,16,0,16,0,0,0,3,0,3,67,18,90
SAL22554,..,0,0,8,0,8,0,0,0,0,0,0,4,0,4,0,0,0,16,0,14
SAL22555,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9
SAL22556,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22557,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22558,..,0,0,3,0,3,5,0,5,4,0,4,0,0,0,0,0,0,9,0,10
SAL22559,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL22560,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22561,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22562,..,3,3,8,3,9,8,0,6,3,0,3,3,0,3,0,0,0,23,9,32
SAL22563,..,15,15,35,0,35,6,0,6,4,0,4,0,0,0,4,0,4,45,15,60
SAL22564,..,0,0,6,0,6,3,0,3,0,0,0,3,0,3,0,0,0,13,0,12
SAL22565,..,471,471,556,38,587,231,4,236,217,0,217,105,0,105,46,0,52,1155,504,1663
SAL22566,..,17,17,60,0,59,24,0,24,24,0,23,13,0,13,0,0,0,122,22,143
SAL22567,..,23,23,50,0,54,18,0,18,15,0,15,3,0,3,4,0,4,86,27,116
SAL22568,..,10,10,10,0,10,6,0,6,0,0,0,3,0,3,0,0,0,18,10,28
SAL22569,..,3323,3323,3410,254,3663,1416,37,1457,1398,10,1409,552,7,559,219,3,220,6996,3636,10631
SAL22570,..,87,87,235,10,244,103,0,111,126,0,126,38,0,38,15,0,15,521,99,624
SAL22571,..,12,12,63,4,66,29,0,29,38,0,40,21,0,21,11,0,11,156,19,170
SAL22572,..,440,440,345,72,416,92,14,103,64,3,64,13,4,17,3,0,3,518,533,1052
SAL22573,..,16,16,23,0,27,8,0,8,4,0,4,3,0,3,0,0,0,41,15,55
SAL22574,..,7,7,16,5,18,4,0,4,4,0,4,0,0,0,0,0,0,26,11,33
SAL22575,..,0,0,8,0,8,0,0,0,3,0,3,0,0,0,0,0,0,11,0,11
SAL22576,..,0,0,10,0,10,0,0,0,0,0,0,3,0,3,0,0,0,19,0,24
SAL22577,..,162,162,250,9,257,50,0,54,48,0,48,12,0,12,15,0,15,384,176,553
SAL22578,..,16,16,29,0,29,6,0,6,14,0,14,0,0,0,0,0,0,54,16,69
SAL22579,..,9,9,19,4,18,15,0,15,4,0,10,7,0,7,0,0,0,42,14,59
SAL22580,..,6,6,5,0,5,10,0,9,11,0,11,7,0,7,0,0,0,39,3,46
SAL22581,..,5,5,9,0,10,4,0,4,7,0,7,0,0,0,4,0,4,19,9,20
SAL22582,..,962,962,1737,190,1929,2299,108,2410,2496,94,2586,1115,45,1155,795,22,808,8434,1415,9845
SAL22583,..,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10
SAL22584,..,15,15,38,0,41,24,0,30,21,0,21,7,0,7,4,0,4,97,19,113
SAL22585,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
SAL22586,..,945,945,841,57,902,469,8,479,338,3,344,112,0,113,40,0,42,1799,1020,2819
SAL22587,..,43,43,70,5,74,25,0,25,18,0,18,8,0,8,3,0,3,125,54,177
SAL22588,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL22589,..,4,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14
SAL22590,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SAL22591,..,8,8,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,8,15
SAL22592,..,3,3,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,5,3,8
SAL22593,..,6,6,9,0,5,5,0,5,5,0,5,3,0,3,0,0,0,18,7,24
SAL22594,..,261,261,406,22,428,207,0,212,189,0,189,96,0,96,49,0,49,953,280,1231
SAL22595,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22596,..,53,53,119,6,121,53,0,53,45,0,45,30,0,30,3,0,3,251,64,312
SAL22597,..,55,55,63,4,64,33,0,33,41,0,49,13,3,15,9,0,9,156,61,221
SAL22598,..,38,38,56,4,59,25,0,25,29,0,29,11,0,11,13,0,13,133,38,169
SAL22599,..,27,27,33,0,37,29,0,29,26,0,26,8,0,8,4,0,4,111,29,137
SAL22600,..,11,11,11,0,13,7,0,7,10,0,10,9,0,9,0,0,0,39,12,55
SAL22601,..,16,16,30,0,30,15,0,9,15,0,15,5,0,5,5,0,5,65,21,83
SAL22602,..,16,16,33,0,33,11,0,11,7,0,7,5,0,5,0,0,0,59,16,82
SAL22603,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6
SAL22604,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL22605,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL22606,..,0,0,4,0,4,5,0,5,0,0,0,0,0,0,0,0,0,6,0,13
SAL22607,..,3,3,8,0,8,0,0,0,5,0,5,0,0,0,0,0,0,14,3,20
SAL22608,..,35,35,17,3,25,4,0,4,9,0,9,3,0,3,6,0,6,32,35,68
SAL22609,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22610,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9
SAL22611,..,27,27,54,0,55,24,0,24,19,0,19,14,0,14,9,0,9,113,25,141
SAL22612,..,31,31,38,0,42,13,0,13,3,0,3,9,0,9,0,0,0,59,27,93
SAL22613,..,7,7,10,0,10,4,0,4,5,0,5,0,0,0,0,0,0,19,7,23
SAL22614,..,282,282,380,24,403,227,6,230,204,0,204,82,0,82,28,0,28,924,308,1234
SAL22615,..,15,15,15,0,15,4,0,4,10,0,10,5,0,5,0,0,0,30,15,42
SAL22616,..,10,10,24,0,24,4,0,4,4,0,4,0,0,0,3,0,3,34,10,46
SAL22617,..,29,29,42,0,43,12,0,12,16,0,16,10,0,10,7,0,7,96,30,127
SAL22618,..,4,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,4,10
SAL22619,..,4,4,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,5,17
SAL22620,..,413,413,761,39,797,454,14,463,521,3,529,149,0,149,59,0,59,1940,464,2413
SAL22621,..,12,12,20,0,20,11,0,11,8,0,8,0,0,0,5,0,5,47,12,59
SAL22622,..,4,4,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,13,4,17
SAL22623,..,7,7,11,0,11,0,0,0,0,0,0,3,0,3,0,0,0,12,7,24
SAL22624,..,8,8,21,0,27,15,0,15,8,0,8,6,0,6,3,0,3,53,7,61
SAL22625,..,121,121,177,13,185,40,0,36,35,0,35,20,0,20,5,0,5,274,129,401
SAL22626,..,176,176,169,8,178,33,0,33,30,0,30,0,0,0,5,0,5,235,189,423
SAL22627,..,745,745,1042,43,1087,622,12,634,933,3,936,292,0,303,99,0,101,2988,811,3800
SAL22628,..,684,684,1316,49,1365,723,19,741,856,11,863,305,8,315,120,6,119,3321,765,4085
SAL22629,..,4,4,10,0,10,7,0,7,0,0,3,0,0,0,0,0,0,10,3,18
SAL22630,..,5,5,4,0,12,3,0,3,4,0,4,0,0,0,0,0,0,11,11,26
SAL22631,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL22632,..,6,6,7,0,9,4,0,4,3,0,3,0,0,0,0,0,0,16,5,23
SAL22633,..,455,455,699,23,720,446,5,449,580,3,586,200,0,199,58,0,57,1982,483,2466
SAL22634,..,8,8,27,0,31,11,0,11,8,0,8,4,0,4,0,0,0,52,10,61
SAL22635,..,168,168,145,15,156,40,0,41,26,0,26,4,0,4,4,0,4,224,177,403
SAL22636,..,0,0,9,0,9,0,0,0,3,0,3,0,0,0,0,0,0,13,0,13
SAL22637,..,7,7,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,7,15
SAL22638,..,15,15,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,8,11,25
SAL22639,..,21,21,50,0,50,21,0,21,26,0,26,14,0,14,12,0,12,116,21,139
SAL22640,..,7,7,0,0,6,0,0,0,5,0,5,0,0,0,0,0,0,7,9,18
SAL22641,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22642,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22643,..,6,6,8,0,8,4,0,4,3,0,3,0,0,0,0,0,0,14,6,24
SAL22644,..,117,117,173,8,183,58,0,58,48,0,48,28,0,28,0,0,0,307,125,431
SAL22645,..,10,10,18,0,20,8,0,8,4,0,4,0,0,0,0,0,0,29,11,36
SAL22646,..,5,5,7,0,7,0,0,0,4,0,4,0,0,0,0,0,0,12,5,19
SAL22647,..,13,13,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,21,15,28
SAL22648,..,0,0,4,0,4,5,0,5,0,0,0,0,0,0,0,0,0,12,0,15
SAL22649,..,4,4,6,0,6,0,0,0,0,0,0,3,0,3,0,0,0,10,4,10
SAL22650,..,20,20,110,0,110,25,0,25,39,0,39,27,0,27,4,0,4,207,20,227
SAL22651,..,4,4,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,4,13
SAL22652,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22653,..,15,15,21,0,21,6,0,6,6,0,6,0,0,0,0,0,0,26,15,41
SAL22654,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL22655,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3
SAL22656,..,18,18,21,0,18,10,0,10,12,0,12,3,0,3,3,0,3,52,21,76
SAL22657,..,3,3,14,0,12,3,0,3,4,0,4,3,0,3,0,0,0,24,8,33
SAL22658,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22659,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22660,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22661,..,784,784,1380,78,1459,900,8,904,1000,0,1004,460,0,460,255,0,255,3995,875,4869
SAL22662,..,3,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,8,14
SAL22663,..,61,61,151,0,149,72,0,75,91,0,91,39,0,42,19,0,19,375,65,436
SAL22664,..,3,3,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,11,3,13
SAL22665,..,25,25,37,8,45,22,4,18,13,0,13,0,0,0,3,0,3,74,30,106
SAL22666,..,18,18,21,4,23,9,0,7,12,0,11,0,0,0,0,0,0,43,19,62
SAL22667,..,22,22,19,0,23,6,0,6,5,0,5,3,0,3,5,0,5,36,26,64
SAL22668,..,36,36,36,4,42,8,0,8,0,0,0,0,0,0,0,0,0,43,44,85
SAL22669,..,96,96,268,9,269,113,7,116,176,3,178,69,0,69,16,0,18,643,111,747
SAL22670,..,3,3,12,0,13,3,0,3,4,0,4,0,0,0,0,0,0,19,8,27
SAL22671,..,39,39,65,4,71,24,0,24,26,0,26,13,0,13,4,0,4,135,47,182
SAL22672,..,26,26,43,5,47,30,0,30,31,0,31,8,0,8,7,0,7,116,30,148
SAL22673,..,188,188,357,9,369,172,0,172,222,0,222,92,0,92,47,0,47,890,200,1093
SAL22674,..,0,0,6,0,6,4,0,4,4,0,4,0,0,0,0,0,0,12,0,13
SAL22675,..,9,9,14,0,14,3,0,8,3,0,3,0,0,0,0,0,0,25,6,34
SAL22676,..,62,62,136,6,148,72,0,73,91,0,91,41,0,41,33,0,33,370,77,446
SAL22677,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22678,..,11,11,38,0,38,7,0,8,10,0,11,3,0,3,0,0,0,64,17,76
SAL22679,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SAL22680,..,2787,2787,2537,164,2700,957,31,983,876,7,883,405,4,408,150,3,145,4926,2989,7914
SAL22681,..,35,35,79,3,87,26,0,23,29,0,29,14,0,14,8,0,8,157,37,193
SAL22682,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4
SAL22683,..,12,12,18,0,24,0,0,3,11,0,11,9,0,9,6,0,6,55,11,64
SAL22684,..,5,5,13,0,14,10,0,10,6,0,6,4,0,4,0,0,0,36,8,42
SAL22685,..,837,837,1536,67,1601,932,21,954,982,6,991,374,0,377,144,0,149,3978,932,4905
SAL22686,..,1458,1458,2111,108,2217,1403,25,1430,1416,9,1432,485,5,495,241,0,241,5660,1615,7278
SAL22687,..,28,28,64,3,66,10,0,10,15,0,15,3,0,3,3,0,3,98,27,129
SAL22688,..,5,5,8,0,11,0,0,0,6,0,6,0,0,0,0,0,0,13,8,24
SAL22689,..,308,308,256,25,279,105,0,105,81,0,77,31,0,31,9,0,9,485,331,810
SAL22690,..,12,12,19,0,19,0,0,0,3,0,3,0,0,0,0,0,0,19,12,32
SAL22691,..,7,7,3,0,3,5,0,5,3,0,3,0,0,0,0,0,0,14,7,18
SAL22692,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9
SAL22693,..,0,0,24,4,24,8,0,8,7,0,7,4,0,4,0,0,0,41,7,50
SAL22694,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22695,..,56,56,76,7,81,29,0,29,33,0,33,9,0,9,8,0,8,151,63,221
SAL22696,..,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,4,16
SAL22697,..,409,409,345,15,364,112,0,114,84,0,84,39,0,39,13,0,13,588,426,1018
SAL22698,..,2000,2000,2573,129,2696,1048,23,1072,1050,14,1061,474,6,486,179,0,181,5327,2170,7499
SAL22699,..,12,12,34,0,34,12,0,12,16,0,16,9,0,9,7,0,7,74,12,86
SAL22700,..,4,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10
SAL22701,..,3,3,7,0,8,6,0,6,4,0,4,6,0,6,0,0,0,19,4,28
SAL22702,..,249,249,529,13,548,331,3,335,398,0,398,198,0,193,77,0,77,1535,267,1798
SAL22703,..,15,15,57,3,58,35,0,40,48,0,48,32,0,32,7,0,7,177,19,193
SAL22704,..,165,165,436,14,441,266,0,271,435,0,435,174,0,178,45,0,45,1346,180,1531
SAL22705,..,4,4,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,10,4,18
SAL22706,..,16,16,31,0,34,11,0,11,0,0,0,0,0,0,0,0,0,48,17,64
SAL22707,..,59,59,71,0,71,42,0,42,32,0,32,22,0,22,11,0,11,184,59,239
SAL22708,..,4,4,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,10,4,7
SAL22709,..,22,22,29,3,26,12,0,12,0,0,0,6,0,11,6,0,6,58,29,79
SAL22710,..,3963,3963,4164,292,4462,1672,77,1746,1483,32,1522,637,11,645,224,9,229,8184,4384,12565
SAL22711,..,5,5,8,0,8,0,0,0,5,0,5,0,0,0,0,0,0,12,5,18
SAL22712,..,0,0,5,0,10,9,0,9,4,0,4,0,0,0,0,0,0,20,0,21
SAL22713,..,12,12,17,0,17,8,0,8,0,0,0,0,0,0,0,0,0,24,12,31
SAL22714,..,18,18,12,0,15,7,0,12,5,0,5,0,0,0,0,0,0,25,24,50
SAL22715,..,4,4,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0,11,4,16
SAL22716,..,6,6,7,0,7,0,0,0,0,0,0,4,0,4,0,0,0,14,6,14
SAL22717,..,20,20,33,4,30,16,0,16,9,0,9,3,0,3,8,0,8,58,23,80
SAL22718,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14
SAL22719,..,18,18,18,0,19,3,0,3,9,0,9,5,0,5,0,0,0,32,20,51
SAL22720,..,46,46,164,4,172,147,0,147,231,0,230,88,0,88,29,0,29,656,55,709
SAL22721,..,561,561,640,48,687,343,18,365,344,9,351,88,4,92,41,0,44,1463,647,2105
SAL22722,..,241,241,467,14,481,229,5,227,312,4,317,75,0,75,30,0,30,1106,264,1368
SAL22723,..,5,5,6,0,8,0,0,0,8,0,8,3,0,3,4,0,4,12,3,21
SAL22724,..,5,5,29,0,32,19,0,18,14,0,14,10,0,10,5,0,5,72,8,81
SAL22725,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22726,..,3,3,15,0,15,8,0,8,9,0,9,0,0,0,0,0,0,36,3,35
SAL22727,..,76,76,179,4,189,124,0,124,127,0,127,65,0,65,24,0,24,520,82,609
SAL22728,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22729,..,27,27,51,5,55,12,0,12,8,0,8,0,0,0,6,0,6,86,27,111
SAL22730,..,188,188,351,26,375,216,15,224,307,14,323,131,8,137,45,0,48,1049,248,1292
SAL22731,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22732,..,8,8,5,0,5,0,0,0,0,0,0,4,0,4,0,0,0,15,8,20
SAL22733,..,179,179,140,8,155,41,0,41,32,0,32,10,0,10,6,0,6,228,192,422
SAL22734,..,0,0,4,0,8,3,0,3,0,0,0,0,0,0,0,0,0,7,5,9
SAL22735,..,4,4,3,0,8,3,0,3,0,0,0,0,0,0,0,0,0,5,9,14
SAL22736,..,5,5,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,3,5,11
SAL22737,..,10,10,7,0,7,5,0,5,0,0,0,0,0,0,0,0,0,15,10,21
SAL22738,..,11,11,17,0,15,5,0,5,7,0,7,3,0,3,0,0,0,33,14,47
SAL22739,..,3,3,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,3,19
SAL22740,..,150,150,258,29,287,260,9,264,265,0,265,148,0,148,116,0,123,1050,189,1236
SAL22741,..,10,10,19,0,25,14,0,14,10,0,10,4,0,4,0,0,0,44,11,51
SAL22742,..,30,30,39,3,44,5,0,5,16,0,16,3,0,3,0,0,0,66,31,98
SAL22743,..,49,49,46,4,52,18,0,18,14,0,14,6,0,6,6,0,6,90,48,141
SAL22744,..,8,8,16,7,23,5,0,5,0,0,6,4,0,4,0,0,6,23,19,40
SAL22745,..,1772,1772,1410,128,1539,547,24,567,346,3,347,148,3,150,89,0,89,2541,1931,4470
SAL22746,..,8,8,11,0,10,5,0,5,10,0,10,5,0,5,0,0,0,29,9,37
SAL22747,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22748,..,3,3,11,0,11,0,0,0,4,0,4,0,0,0,0,0,0,15,3,23
SAL22749,..,9,9,9,0,9,0,0,0,6,0,6,0,0,0,0,0,0,11,9,19
SAL22750,..,4249,4249,4893,433,5323,3115,85,3194,2862,29,2894,1233,4,1241,708,9,720,12800,4813,17614
SAL22751,..,302,302,340,19,359,106,3,114,98,0,98,55,0,55,23,0,21,630,323,953
SAL22752,..,12,12,14,0,14,7,0,7,4,0,4,3,0,3,0,0,0,25,12,39
SAL22753,..,73,73,108,10,118,58,0,58,70,0,70,28,0,28,19,0,19,278,81,360
SAL22754,..,53,53,49,4,59,15,0,15,21,0,21,5,0,5,6,0,6,101,58,157
SAL22755,..,5,5,17,0,19,10,0,10,4,0,4,0,0,0,0,0,0,34,4,40
SAL22756,..,1334,1334,1281,237,1515,684,85,771,683,25,715,168,11,175,70,5,83,2894,1699,4597
SAL22757,..,1504,1504,1257,336,1591,356,119,476,187,36,223,29,14,40,8,7,16,1836,2015,3853
SAL22758,..,1654,1654,1808,120,1926,840,14,857,786,0,794,317,0,322,145,0,145,3895,1792,5693
SAL22759,..,15,15,21,0,25,9,0,9,11,0,11,3,0,3,0,0,0,48,18,61
SAL22760,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4
SAL22761,..,622,622,796,42,831,412,7,419,350,0,347,124,3,127,77,0,77,1747,672,2418
SAL22762,..,9,9,6,0,6,3,0,3,3,0,3,5,0,5,0,0,0,13,9,21
SAL22763,..,14,14,24,0,27,0,0,0,0,0,0,0,0,0,3,0,3,37,19,49
SAL22764,..,15,15,66,0,66,26,0,26,23,0,23,20,0,20,5,0,5,138,15,154
SAL22765,..,37,37,48,4,47,8,0,8,12,0,12,5,0,5,0,0,0,69,41,107
