SAL_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL20940,0,3,3,4,3,12,0,0,0,30,0,0,3,0,0,6,4,4,0,21,55,41,90,113,154,195,79,15,0,742
SAL20941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,11,23,15,13,0,0,75
SAL20942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,0,0,22
SAL20943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,4,0,0,19
SAL20944,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,11,4,5,3,13,22,8,5,0,0,70
SAL20945,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,3,3,0,0,0,0,10
SAL20946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,10,8,0,0,0,34
SAL20947,23,55,195,134,125,94,26,3,0,651,23,73,209,176,139,118,46,10,4,804,787,1498,4485,3803,3360,2569,690,76,7,17270
SAL20948,7,16,31,12,9,12,5,0,0,85,8,12,41,35,34,28,3,0,0,164,63,201,627,412,347,312,69,4,0,2038
SAL20949,10,23,37,54,79,55,20,7,0,278,10,21,56,77,93,65,22,6,6,351,592,698,1284,2026,2312,1714,503,70,4,9192
SAL20950,3,12,55,43,25,12,0,0,0,150,9,16,65,81,26,17,0,0,0,219,206,340,1440,1569,743,293,53,4,0,4649
SAL20951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,10,7,14,12,0,0,0,52
SAL20952,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,14,13,11,13,3,0,57
SAL20953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL20954,0,0,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,28,17,24,45,58,48,25,3,0,248
SAL20955,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,8,5,6,14,25,28,38,6,0,0,113
SAL20956,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,11,6,17,16,25,17,5,0,0,94
SAL20957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,9
SAL20958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,3,0,0,0,25
SAL20959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,10,5,0,0,25
SAL20960,4,0,9,7,4,4,0,0,0,20,0,0,4,7,3,0,0,0,0,17,31,54,170,227,108,86,16,0,0,696
SAL20961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,10,5,0,0,35
SAL20963,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,9,7,10,15,4,6,0,64
SAL20964,0,0,0,0,0,6,0,0,0,6,0,0,0,4,0,0,0,0,0,8,6,4,14,13,19,26,8,0,0,85
SAL20965,0,0,8,5,7,4,0,0,0,18,0,0,3,8,10,0,3,0,0,20,17,35,146,142,120,77,36,3,0,570
SAL20966,6,3,26,5,12,11,3,0,0,63,4,3,8,14,9,7,5,3,0,51,64,78,213,208,221,186,35,7,0,1020
SAL20967,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,7,4,11,21,18,28,29,15,0,0,121
SAL20968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,14,15,5,0,0,0,53
SAL20969,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,12,6,29,21,25,21,6,3,0,131
SAL20970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL20971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,0,0,0,0,26
SAL20972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,5,0,13,0,0,0,32
SAL20973,7,3,17,6,20,15,3,6,0,74,5,11,28,13,17,14,12,4,0,107,166,360,855,484,527,536,179,20,9,3137
SAL20974,6,15,22,28,30,22,3,0,0,117,3,8,38,36,19,11,4,0,0,121,134,368,1114,973,793,525,124,11,0,4044
SAL20975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7
SAL20976,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,4,9,10,13,26,23,15,0,0,99
SAL20977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12
SAL20978,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,20
SAL20979,3,3,14,10,14,9,6,0,0,51,0,5,11,7,19,19,3,3,0,74,74,103,206,228,302,246,75,16,0,1255
SAL20980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,0,6,0,24
SAL20981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20982,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,7,16,4,0,0,41
SAL20983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10
SAL20984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,4,10,9,0,0,45
SAL20985,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,6,17,10,9,7,0,0,57
SAL20986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8
SAL20987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,6,0,0,20
SAL20989,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7,17,9,18,47,47,54,16,0,0,210
SAL20990,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,5,8,13,15,4,3,0,65
SAL20991,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,0,3,10,11,3,0,0,34
SAL20992,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,0,11,6,4,15,0,0,0,36
SAL20993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,5,6,6,0,34
SAL20994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,16
SAL20995,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,4,3,0,0,26
SAL20996,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,0,0,0,25
SAL20997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9
SAL20999,0,0,3,0,0,0,5,0,0,6,5,4,4,0,0,0,0,0,0,10,13,22,49,30,38,44,19,6,0,225
SAL21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,11,13,7,13,0,0,73
SAL21001,10,28,19,61,37,26,3,0,0,181,14,10,28,45,48,30,6,0,0,179,375,344,726,1357,1278,856,184,25,4,5141
SAL21002,0,0,7,0,7,10,0,0,0,21,0,0,0,0,5,5,0,0,0,19,31,31,43,75,112,110,25,4,0,432
SAL21003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,5,0,0,20
SAL21004,3,13,30,35,25,24,4,0,0,138,4,17,36,37,33,33,16,0,0,169,139,268,808,769,650,576,160,12,0,3377
SAL21005,0,0,3,0,3,0,0,0,0,6,0,4,3,0,3,6,0,0,0,15,11,17,25,26,60,48,31,0,0,217
SAL21006,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,7,5,10,13,21,17,12,4,0,94
SAL21007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,4,8,7,0,0,36
SAL21008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,16,15,4,3,0,65
SAL21009,0,12,29,24,16,5,7,0,0,94,0,12,53,48,15,10,10,0,0,148,43,231,1055,725,402,284,112,11,0,2870
SAL21010,18,47,67,63,81,64,18,8,0,366,20,46,107,113,117,66,15,0,0,496,670,1449,2784,2912,3268,2294,724,112,12,14227
SAL21011,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,8,6,6,12,18,4,0,0,60
SAL21012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SAL21013,19,49,96,108,130,106,39,11,0,561,34,85,236,221,207,127,38,10,3,957,772,1957,3735,4573,4188,3061,859,130,15,19288
SAL21014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,17
SAL21016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,3,0,20
SAL21017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12
SAL21018,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,7,4,15,23,21,24,5,0,0,110
SAL21019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,18
SAL21020,0,0,0,4,4,0,0,0,0,5,0,0,4,0,4,9,0,0,0,17,11,11,26,26,50,51,17,0,0,193
SAL21021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,5,0,0,0,28
SAL21022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SAL21023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,10,27,15,4,0,0,63
SAL21025,3,0,5,0,0,0,0,0,0,18,0,6,6,3,3,0,0,0,0,29,44,43,117,118,115,115,33,3,0,583
SAL21026,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,8,18,16,29,25,9,3,0,103
SAL21027,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,19,9,9,7,22,15,7,3,0,78
SAL21028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,4,0,4,0,9
SAL21029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,7,5,3,0,0,36
SAL21030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
SAL21031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,9
SAL21032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,12,3,0,0,0,41
SAL21033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
SAL21034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,4,0,0,12
SAL21035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
SAL21036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12
SAL21037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,12
SAL21038,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,17,24,33,49,47,20,0,0,199
SAL21039,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,8,6,11,18,6,25,40,6,3,0,122
SAL21040,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,3,3,11,5,6,0,0,0,32
SAL21041,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,9,7,16,15,8,0,0,55
SAL21042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,3,0,0,35
SAL21043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,11,5,13,18,0,0,0,53
SAL21044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14
SAL21045,0,3,8,7,6,5,0,0,0,25,0,0,3,3,4,5,0,0,0,20,27,30,68,113,121,111,57,8,0,524
SAL21046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,12,3,0,0,44
SAL21047,5,35,97,83,73,47,15,0,0,359,11,80,225,131,64,46,11,3,0,583,310,1285,3928,2671,1584,1092,202,26,0,11096
SAL21048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,7,12,17,22,25,15,0,0,116
SAL21049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
SAL21050,0,0,0,3,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,11,8,12,14,28,40,25,11,0,0,147
SAL21051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,4,17,18,5,0,0,74
SAL21052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,9,0,0,0,17
SAL21053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,3,14,10,4,0,0,45
SAL21054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,3,0,9,11,30,36,6,0,0,104
SAL21055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,19,14,17,21,12,0,0,96
SAL21056,0,5,10,6,3,8,5,0,0,42,0,0,6,3,6,5,0,0,0,26,48,131,284,180,226,158,58,9,0,1098
SAL21057,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,17,5,0,0,49
SAL21058,0,10,55,26,22,32,4,0,0,159,5,13,42,37,29,26,4,7,0,163,245,401,1093,889,781,682,178,20,8,4295
SAL21059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,17,26,18,34,8,0,0,110
SAL21060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,7
SAL21061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6
SAL21062,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,10,4,0,0,20
SAL21063,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,3,4,4,9,18,10,0,0,57
SAL21064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,13,23,9,0,0,65
SAL21065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,12
SAL21066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,8,13,30,14,0,0,75
SAL21067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,15,0,5,0,37
SAL21068,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,8,5,16,16,22,40,19,0,0,124
SAL21069,0,0,3,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,20,29,70,74,75,77,18,0,0,357
SAL21070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7
SAL21071,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,7,11,26,18,36,16,6,0,0,127
SAL21072,0,0,0,0,4,0,0,0,0,7,0,3,4,0,3,0,5,0,0,11,7,6,20,13,47,22,7,3,0,131
SAL21073,3,0,0,5,3,4,0,0,0,19,7,0,0,6,12,3,5,0,0,33,44,34,100,160,163,164,36,5,0,695
SAL21074,0,0,6,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,8,24,39,25,35,15,5,0,144
SAL21075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,26,21,21,9,5,0,118
SAL21076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,0,0,0,21
SAL21077,0,0,0,3,0,0,0,0,0,6,0,0,0,4,6,0,0,0,0,11,9,5,22,12,29,34,9,0,0,126
SAL21078,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,3,7,0,9,5,10,12,3,0,0,46
SAL21079,4,3,14,13,14,10,0,0,0,58,0,3,7,11,18,7,7,0,0,58,84,129,275,360,418,224,46,5,0,1534
SAL21080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
SAL21081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,9
SAL21082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,13
SAL21083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,8,15,0,0,0,32
SAL21084,0,0,0,9,4,7,0,0,0,15,0,0,5,6,6,0,0,0,3,20,14,26,49,67,71,104,37,0,3,376
SAL21085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,14,6,16,5,0,0,0,45
SAL21088,0,0,5,4,0,0,3,0,0,15,0,0,0,3,0,0,0,0,0,0,15,8,16,19,34,31,12,3,0,135
SAL21089,0,5,5,4,5,3,0,0,0,23,4,3,9,5,5,4,4,0,0,31,17,40,91,79,109,107,35,3,0,487
SAL21090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,17,7,0,0,41
SAL21091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,5,9,0,0,0,30
SAL21092,0,3,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,11,17,18,34,54,42,19,6,0,213
SAL21093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,10,9,0,0,0,24
SAL21095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3
SAL21096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,13
SAL21097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL21098,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,11,11,5,20,34,58,42,29,6,0,209
SAL21099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,7
SAL21100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,7,5,0,0,29
SAL21101,0,0,0,3,0,7,0,0,0,17,0,3,0,5,6,5,0,0,0,22,18,20,36,80,67,70,14,4,0,317
SAL21102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,5,0,13,0,4,0,0,25
SAL21103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,0,0,0,0,27
SAL21104,5,31,73,94,85,68,16,6,0,385,21,25,58,93,81,55,20,3,0,348,518,796,1978,2734,2413,1672,535,53,0,10692
SAL21105,8,30,83,83,85,68,11,0,0,375,23,62,125,116,104,65,19,0,0,511,515,1093,2444,2291,2100,1618,337,16,0,10419
SAL21106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,4,4,0,3,0,28
SAL21107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,16,8,15,7,0,0,59
SAL21108,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,10,7,3,14,14,0,0,0,56
SAL21109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,11,17,16,7,3,0,70
SAL21110,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,8,16,19,12,14,7,0,76
SAL21111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,19
SAL21113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,8,6,0,0,25
SAL21114,15,50,55,51,47,39,5,6,0,261,0,20,49,60,44,35,8,3,0,223,439,830,1752,1475,1279,1020,290,27,3,7113
SAL21115,0,0,7,0,3,10,0,0,0,29,0,0,0,7,5,5,0,0,0,20,36,61,63,81,139,109,40,15,0,554
SAL21116,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,4,3,17,35,32,32,12,0,0,129
SAL21117,0,0,4,3,0,0,0,0,0,8,0,0,0,0,3,0,5,4,0,8,13,22,37,44,68,53,23,12,0,270
SAL21118,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,11,9,0,16,19,37,25,12,6,0,121
SAL21119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,7
SAL21121,0,0,0,0,0,0,0,0,0,8,0,0,4,0,4,3,0,0,0,7,21,22,28,30,67,34,10,0,0,210
SAL21122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,7,5,5,0,0,34
SAL21123,0,6,7,5,4,0,0,0,0,35,4,3,5,6,8,6,4,0,0,25,46,52,111,130,145,129,30,0,0,661
SAL21124,0,10,27,25,25,18,4,0,0,106,3,11,30,29,19,18,0,3,0,110,93,230,831,677,480,328,66,9,0,2712
SAL21125,7,17,45,42,36,20,12,0,0,178,11,31,89,57,49,70,16,7,0,329,185,460,1161,983,799,763,199,18,0,4572
SAL21126,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,22,11,12,7,3,0,64
SAL21127,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,8,14,64,40,40,48,14,0,0,240
SAL21128,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,9,13,7,24,22,10,3,0,88
SAL21129,12,20,26,28,43,44,19,0,0,192,19,9,39,24,31,27,22,9,7,173,303,404,903,826,924,932,321,47,6,4671
SAL21130,5,13,26,20,7,21,3,0,0,92,6,16,33,29,20,9,10,0,0,124,182,331,909,706,642,512,134,11,0,3425
SAL21131,4,21,27,38,38,36,12,0,0,177,10,28,47,51,84,60,16,3,0,299,409,614,882,1262,1878,1446,379,64,0,6934
SAL21132,6,18,18,14,17,21,8,0,0,99,4,5,18,36,42,13,3,0,0,113,101,216,468,634,605,404,97,13,0,2542
SAL21133,7,49,134,94,84,68,19,0,0,470,25,106,229,195,181,140,30,0,0,901,430,1289,2775,2398,2144,1734,322,15,0,11108
SAL21134,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,3,9,22,19,19,15,0,0,90
SAL21135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,14,5,0,0,0,24
SAL21136,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,3,7,8,4,8,6,0,0,31
SAL21137,3,0,3,8,0,0,6,0,0,17,0,0,0,6,5,5,0,3,0,17,21,32,71,102,112,101,34,4,0,479
SAL21138,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,4,14,26,26,51,22,0,0,147
SAL21139,0,0,0,0,0,0,3,0,0,11,0,0,4,9,14,9,0,0,0,37,35,61,54,99,139,106,33,8,0,528
SAL21140,13,29,59,52,23,14,6,0,0,189,9,30,82,92,45,27,0,0,0,285,269,507,1457,1556,987,483,94,6,0,5364
SAL21141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,15,0,0,0,26
SAL21142,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,3,0,0,8,4,10,46,40,63,51,19,0,0,238
SAL21143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,15,9,28,24,8,5,0,97
SAL21144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,20,20,20,16,0,0,95
