SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL20104,55,63,116,6,4,6,0,0,0,19,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,36,0,0,0,0,0,0,21,27,50,6,8,12,85,93,180
SAL20105,1873,1923,3794,120,132,247,14,6,19,400,418,813,18,10,27,4,5,7,3,6,7,3,0,3,0,0,0,0,0,0,0,0,0,439,447,885,30,30,61,4,10,6,582,615,1200,197,156,349,2652,2692,5346
SAL20106,56,46,95,0,0,0,0,0,0,4,4,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,0,0,0,0,0,0,9,4,10,0,0,4,63,53,116
SAL20107,25,20,41,0,5,5,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,3,3,9,3,4,9,31,27,59
SAL20108,1363,1422,2785,44,55,101,3,8,10,136,144,275,7,9,11,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,148,151,301,0,3,8,0,0,5,195,222,412,68,76,150,1619,1722,3343
SAL20109,32,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,34,38,70
SAL20110,7,8,10,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,7,5,0,0,0,8,5,19
SAL20111,1855,2113,3972,71,82,150,11,3,17,368,402,770,14,16,36,3,0,3,0,3,4,0,5,5,0,4,8,0,0,0,0,0,0,396,436,839,18,19,35,15,9,26,502,549,1046,167,154,320,2523,2814,5338
SAL20112,2123,2463,4585,52,60,112,3,5,7,326,397,723,9,8,17,3,0,4,5,13,18,3,0,4,0,0,0,0,0,0,0,0,0,352,426,777,14,14,20,4,11,11,421,510,930,190,188,375,2731,3155,5886
SAL20113,1528,1747,3277,52,62,110,0,3,5,205,205,410,0,0,4,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,212,213,421,9,3,9,4,0,3,271,279,544,78,107,185,1876,2131,4005
SAL20114,56,56,107,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,8,61,63,117
SAL20115,107,101,204,0,0,0,0,0,0,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,0,0,0,0,0,0,4,9,14,17,16,37,132,124,254
SAL20116,83,74,155,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,22,22,35,103,92,199
SAL20117,36,36,68,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,40,39,77
SAL20118,52,48,96,0,0,0,0,0,0,6,6,8,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,0,0,0,0,0,0,10,8,12,8,9,17,70,59,135
SAL20119,120,110,237,0,6,6,0,0,0,4,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,0,0,0,0,0,0,12,13,28,8,14,23,142,139,282
SAL20120,951,1048,1997,12,14,34,4,4,5,78,81,156,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,84,88,174,0,0,0,0,0,0,103,99,207,79,63,145,1132,1216,2346
SAL20121,189,187,370,10,9,14,0,0,0,20,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26,17,47,3,9,9,0,0,0,38,31,63,17,14,27,236,228,465
SAL20122,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
SAL20123,5196,5990,11184,133,162,294,18,11,28,616,673,1291,8,5,17,5,0,10,9,4,9,3,3,11,3,4,6,3,0,6,0,0,0,653,710,1370,89,96,183,6,0,7,880,970,1855,161,214,372,6239,7168,13409
SAL20124,8880,9241,18119,262,250,509,10,18,30,870,882,1749,3,4,13,4,8,9,4,3,12,0,0,0,0,0,0,0,7,9,0,0,0,899,923,1819,125,124,253,15,8,15,1297,1303,2600,232,253,479,10405,10799,21201
SAL20125,213,202,416,3,3,8,0,0,0,13,10,22,0,3,8,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,19,32,0,0,0,0,0,0,22,20,38,13,17,35,250,243,489
SAL20126,107,106,214,0,0,0,5,0,0,6,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,17,0,0,0,0,0,0,10,11,17,21,20,45,133,146,276
SAL20127,55,42,100,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,5,4,4,9,6,3,10,64,49,114
SAL20128,18,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,19,44
SAL20129,301,228,525,8,17,26,48,7,60,42,34,80,67,20,90,11,3,14,10,3,12,3,0,3,7,4,10,3,0,4,0,0,0,195,73,269,4,0,4,3,0,3,209,86,299,18,7,28,526,320,842
SAL20130,28,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,26,62
SAL20131,299,343,643,0,0,0,0,0,0,11,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,32,0,0,0,0,0,0,13,22,34,30,38,68,341,403,745
SAL20132,29,22,51,3,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,4,3,12,12,5,13,45,28,73
SAL20133,2704,2702,5410,113,121,230,4,3,4,227,223,454,0,3,4,0,0,0,3,4,7,4,3,4,0,0,0,0,0,0,0,0,0,235,232,467,8,9,15,4,0,7,356,362,719,116,111,234,3181,3173,6359
SAL20134,9,3,17,0,0,0,0,0,0,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,0,0,0,0,6,5,6,0,0,0,16,9,22
SAL20135,16,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,24
SAL20136,1138,1263,2399,58,63,117,33,34,64,111,121,231,9,6,23,0,0,0,0,0,0,0,0,0,3,9,7,0,4,8,0,0,0,161,171,340,4,8,11,4,8,10,236,247,481,50,71,117,1421,1580,3002
SAL20137,42,42,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,42,83
SAL20138,81,83,164,0,0,4,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,9,4,10,0,4,7,89,93,185
SAL20139,6,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12
SAL20140,58,59,118,0,3,9,0,0,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,0,0,10,9,17,6,3,9,66,71,140
SAL20141,221,182,405,6,0,0,0,0,0,21,15,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,38,0,3,3,0,6,4,27,23,48,18,11,29,262,222,481
SAL20142,24,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,24,25,49
SAL20143,18,19,35,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,4,3,0,0,0,18,22,41
SAL20144,103,87,194,0,3,7,0,0,0,9,7,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,17,0,0,0,0,0,0,8,19,30,6,4,15,121,110,229
SAL20145,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,9,12
SAL20146,399,381,783,4,6,14,6,4,10,41,37,81,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,0,0,0,48,47,96,0,0,0,0,0,0,55,56,112,43,33,79,496,473,977
SAL20147,88,75,156,5,5,10,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,7,8,18,4,6,18,96,94,185
SAL20148,55,49,103,6,3,4,0,0,0,8,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,0,0,0,0,3,3,8,12,17,14,10,19,73,69,147
SAL20149,218,206,422,0,0,0,0,0,0,5,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14,0,0,0,0,0,0,11,7,15,9,14,23,227,222,454
SAL20150,130,109,240,0,0,0,0,0,0,11,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,24,0,0,0,0,0,0,11,20,27,13,8,22,151,133,291
SAL20151,100,110,202,0,0,0,0,0,0,8,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,20,0,0,0,0,0,0,8,9,20,12,9,17,113,127,241
SAL20152,7,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,13,22
SAL20153,6,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11
SAL20154,16,18,31,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,6,5,3,4,7,22,27,45
SAL20155,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL20156,17,20,34,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,4,0,0,20,23,40
SAL20157,10,17,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,15,33
SAL20158,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,10
SAL20159,45,38,82,0,0,6,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,4,3,6,5,3,9,51,44,94
SAL20160,112,108,221,11,8,19,0,0,0,10,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,24,0,0,0,0,0,0,15,19,36,5,3,4,130,130,267
SAL20161,67,52,121,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,3,3,5,11,73,59,136
SAL20162,1698,1799,3499,72,75,141,7,4,9,163,174,340,0,0,3,0,6,3,0,4,5,0,0,0,4,4,7,0,0,3,0,0,0,180,189,367,10,15,24,4,0,3,264,273,539,138,161,296,2097,2231,4329
SAL20163,10,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,14,23
SAL20164,164,172,340,3,4,6,0,0,0,9,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,22,0,0,0,0,0,0,17,15,32,21,24,42,201,210,408
SAL20165,486,459,951,10,0,10,0,0,0,66,61,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,61,132,0,0,0,0,0,0,74,67,140,19,22,36,579,555,1132
SAL20166,21,25,52,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,5,3,11,4,5,13,27,44,69
SAL20167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20168,5,6,16,0,0,0,4,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,3,8,6,4,13,20,13,30
SAL20169,902,932,1832,9,16,25,0,0,0,80,89,167,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,94,176,0,0,0,4,0,3,98,109,209,39,53,92,1042,1096,2135
SAL20170,9,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,22
SAL20171,192,204,395,0,0,0,0,0,0,5,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,28,0,0,0,0,0,0,15,17,29,8,9,16,212,226,441
SAL20172,36,36,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,9,11,50,43,95
SAL20173,4941,5124,10064,76,88,160,11,12,21,578,625,1203,15,10,21,4,6,7,0,0,0,0,5,6,0,0,0,0,5,3,0,0,0,608,652,1258,40,51,84,23,16,35,740,801,1540,264,248,510,5943,6174,12110
SAL20174,3674,3901,7575,25,27,51,6,4,10,378,385,760,8,14,22,0,0,0,0,4,4,0,0,0,3,0,4,0,0,0,0,0,0,399,401,800,17,20,39,8,3,13,448,451,906,175,233,411,4302,4586,8888
SAL20175,3113,3126,6240,45,41,90,8,3,11,278,296,580,6,6,13,0,3,5,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,295,314,608,15,20,34,6,4,6,359,371,738,128,107,236,3602,3610,7210
SAL20176,1307,1240,2541,16,16,32,6,3,5,105,92,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,101,209,5,0,4,0,0,0,130,117,245,99,84,182,1529,1442,2969
SAL20177,106,75,180,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,5,18,0,0,0,0,0,0,9,5,18,10,11,17,121,89,206
SAL20178,63,75,143,6,3,8,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,4,3,9,3,5,8,76,85,167
SAL20179,18,26,42,0,0,0,0,0,0,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,0,0,0,0,0,7,4,8,4,3,3,26,26,56
SAL20180,19,14,38,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,22,19,43
SAL20181,686,687,1382,22,29,56,3,0,3,50,56,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,56,117,0,0,0,3,0,3,84,84,172,83,72,152,857,852,1703
SAL20182,5775,6205,11981,149,185,330,21,19,37,482,536,1018,12,8,19,0,0,0,4,3,7,0,0,0,3,0,3,0,0,0,0,0,0,517,572,1084,45,42,91,4,0,8,718,800,1516,177,207,379,6666,7209,13877
SAL20183,13,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,24
SAL20184,174,152,333,7,4,4,0,0,0,13,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,26,0,0,0,0,0,0,14,16,32,14,15,28,204,188,396
SAL20185,45,32,83,0,0,0,0,0,0,10,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,11,0,0,0,0,0,0,10,5,11,15,13,33,70,58,125
SAL20186,1586,1733,3314,125,136,255,28,32,62,110,138,249,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,9,9,0,0,0,143,179,324,0,0,8,0,0,3,270,318,592,233,111,344,2087,2160,4251
SAL20187,3,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,17
SAL20188,1700,1709,3405,21,18,31,0,0,0,134,139,267,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,135,142,278,3,0,5,0,0,0,159,163,324,58,57,112,1911,1929,3839
SAL20189,618,601,1217,5,9,11,0,0,0,50,49,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,48,99,4,5,11,0,0,3,63,59,126,26,22,49,705,684,1391
SAL20190,746,717,1467,9,8,21,5,0,3,53,57,113,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,55,66,116,0,0,0,0,0,3,75,73,146,23,18,45,836,815,1652
SAL20191,2198,2376,4572,65,72,136,12,10,23,246,259,506,10,0,10,6,0,6,0,0,0,3,0,5,3,3,9,0,0,0,0,0,0,272,281,556,4,8,16,5,3,5,349,359,711,122,145,265,2673,2876,5549
SAL20192,2037,2145,4177,59,48,109,3,6,15,206,209,411,0,7,5,3,0,3,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,221,228,443,8,14,23,10,9,19,296,301,594,136,118,254,2471,2558,5029
SAL20193,63,67,128,0,0,0,0,0,0,9,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,20,0,0,0,0,0,0,16,11,21,8,8,13,84,87,169
SAL20194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,4,5
SAL20195,484,504,993,47,52,101,0,0,0,52,41,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,44,93,0,3,3,0,0,3,103,99,197,64,89,156,647,694,1338
SAL20196,174,172,347,3,0,0,0,12,11,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,22,0,0,3,0,0,0,16,14,33,4,10,17,191,204,391
SAL20197,24,22,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,12,30,27,56
SAL20198,813,800,1612,24,13,39,0,3,4,98,103,202,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,102,109,212,9,3,8,0,0,0,135,131,263,49,44,92,990,971,1963
SAL20199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20200,55,69,119,3,6,6,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,7,6,17,7,5,10,68,78,144
SAL20201,5731,6083,11815,172,197,367,23,22,49,908,937,1849,19,20,43,13,5,16,7,0,9,6,10,14,0,4,4,0,0,0,0,0,0,978,1001,1979,43,42,82,18,6,25,1213,1244,2457,296,311,601,7239,7632,14875
SAL20202,29,23,56,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,7,4,3,10,46,30,72
SAL20203,120,125,251,0,7,10,0,0,0,4,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,23,0,0,0,0,0,0,9,17,31,17,11,22,148,158,303
SAL20204,4050,4498,8551,278,309,583,22,21,47,244,274,522,4,12,24,8,11,12,0,6,9,3,0,4,0,6,7,0,0,0,0,0,0,284,333,616,4,5,8,9,12,28,584,658,1241,463,476,940,5096,5634,10726
SAL20205,69,49,117,9,5,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,11,5,16,17,17,36,95,73,172
SAL20206,26,28,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,18,32,36,69
SAL20207,122,115,233,0,0,0,6,0,6,8,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,24,0,0,0,0,0,0,12,15,25,0,0,8,140,129,267
SAL20208,2103,2153,4256,68,87,154,16,19,32,353,412,763,13,4,17,3,7,10,3,5,13,0,4,3,0,0,0,3,3,8,0,0,0,396,450,847,22,17,33,12,3,18,499,554,1054,150,146,291,2747,2857,5599
SAL20209,53,39,89,0,4,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,3,9,11,9,8,13,60,52,109
SAL20210,36,37,68,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,3,7,10,3,10,10,45,49,95
SAL20211,26,22,39,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,5,0,13,0,0,0,29,26,56
SAL20212,65,51,117,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,3,4,5,8,10,17,73,66,137
SAL20213,14,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,18,20,42
SAL20214,6929,7472,14409,258,253,514,18,19,40,992,982,1979,18,13,25,0,3,4,7,3,8,5,0,7,0,0,0,0,6,6,0,0,0,1041,1027,2070,89,83,171,24,20,41,1406,1377,2786,266,295,558,8599,9146,17750
SAL20215,12298,12802,25099,247,276,520,23,24,49,1498,1534,3030,17,19,31,6,6,11,8,3,10,0,5,9,0,3,3,4,5,9,0,0,0,1553,1594,3149,114,91,207,17,16,34,1930,1975,3906,379,446,826,14611,15217,29829
SAL20216,8,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,5,0,0,0,6,4,9
SAL20217,80,75,152,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,3,0,0,6,80,78,159
SAL20218,21,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,27,20,52
