SAL_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SAL21779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SAL21780,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,3
SAL21781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL21782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21783,0,0,0,0,0,0,0,0,0,52,40,5,97,8,4,12,110,50,0,160
SAL21784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21786,0,0,0,0,0,0,0,0,0,3,12,0,14,0,0,0,14,8,0,26
SAL21787,0,0,0,0,0,0,0,0,0,13,5,3,29,0,0,0,28,18,0,44
SAL21788,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SAL21789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21790,0,0,0,0,0,0,0,0,0,83,73,10,165,0,4,5,172,41,0,212
SAL21791,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,8,0,0,9
SAL21792,0,0,0,0,0,0,0,0,0,8,7,0,8,0,0,0,10,0,0,14
SAL21793,0,0,0,0,0,0,0,0,7,187,131,14,336,10,11,14,351,147,4,503
SAL21794,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SAL21795,0,0,0,0,0,0,0,0,0,108,113,15,236,8,4,12,250,92,0,339
SAL21796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL21798,0,0,0,0,0,0,0,0,0,41,30,0,71,5,5,6,84,25,0,106
SAL21799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL21800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21801,0,0,0,0,0,0,0,0,0,6,8,0,10,0,0,0,10,16,0,26
SAL21802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21803,4,0,0,0,0,0,3,3,11,234,198,34,467,4,6,13,482,163,3,655
SAL21804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21805,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,8
SAL21806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21807,0,0,0,0,0,0,0,0,0,22,40,0,64,9,0,14,71,65,0,142
SAL21808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21810,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,9,0,12
SAL21811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21813,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,7,0,10
SAL21814,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,7,0,0,4
SAL21815,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
SAL21816,0,0,0,0,0,0,4,8,10,409,300,39,754,16,22,39,791,523,11,1322
SAL21817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21820,0,0,0,0,0,0,0,0,0,7,3,0,11,0,0,0,11,6,0,13
SAL21821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21822,0,0,0,0,0,0,0,0,0,10,3,0,10,0,0,0,10,9,0,19
SAL21823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21824,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,10,4,0,17
SAL21825,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5
SAL21826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21827,0,5,0,0,0,5,6,3,7,239,164,35,438,8,14,21,460,318,7,788
SAL21828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21830,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,0,8
SAL21831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21832,0,0,0,0,0,0,0,0,0,6,15,0,25,0,0,0,29,8,0,38
SAL21833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL21834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SAL21835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21840,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,3,5,0,0,11
SAL21841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21845,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,7
SAL21846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21848,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SAL21849,0,0,0,0,0,0,4,0,7,122,63,5,197,6,6,5,203,102,6,301
SAL21850,0,0,0,0,0,0,0,0,0,7,9,0,20,0,0,0,20,24,0,37
SAL21851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
SAL21853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21857,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,9,5,0,13
SAL21858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21859,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,8,3,0,11
SAL21860,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,3
SAL21861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SAL21863,0,0,0,0,0,0,0,0,0,30,41,3,84,0,4,4,88,47,0,135
SAL21864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21865,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,9,3,0,7
SAL21866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21867,0,0,0,0,0,0,5,0,3,18,17,3,37,7,0,6,46,38,0,84
SAL21868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4
SAL21871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21874,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,5
SAL21875,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,3,4,0,10
SAL21876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21877,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,7,0,0,11
SAL21878,0,0,0,0,0,0,0,0,0,13,10,4,24,0,0,0,25,18,0,45
SAL21879,0,0,0,0,0,0,0,0,0,9,3,0,10,0,0,0,6,8,0,17
SAL21880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL21881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21885,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,5
SAL21886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21887,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5
SAL21888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21889,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,3,0,6
SAL21890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21892,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,0,0,8
SAL21893,0,9,0,0,0,9,0,16,24,384,299,41,730,23,25,54,779,495,24,1298
SAL21894,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,8,3,0,12
SAL21895,0,0,0,0,0,0,0,0,6,49,40,9,98,6,4,7,102,56,3,166
SAL21896,0,8,0,0,0,8,7,3,16,392,274,41,708,26,17,43,748,445,8,1203
SAL21897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21898,0,0,0,0,0,0,0,0,0,26,27,0,50,0,0,0,56,30,5,89
SAL21899,0,0,0,0,0,0,0,0,0,8,8,0,12,0,0,0,10,0,0,14
SAL21900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL21901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4
SAL21903,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,9
SAL21904,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,4
SAL21905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21907,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,3,0,5
SAL21908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21909,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,4,0,8
SAL21910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21911,0,0,0,0,0,0,0,0,0,7,12,0,25,0,0,0,23,19,0,45
SAL21912,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,5,10,0,14
SAL21913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SAL21915,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5,0,4
SAL21916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21917,0,0,0,0,0,0,0,0,0,13,8,0,17,0,0,0,24,7,0,29
SAL21918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21921,0,0,0,0,0,0,0,0,0,26,25,0,54,0,0,0,57,16,6,71
SAL21922,0,0,0,0,0,0,3,6,6,84,92,14,187,9,8,21,207,161,4,379
SAL21923,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,8,0,0,7
SAL21924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL21925,0,0,0,0,0,0,6,3,7,72,82,11,167,6,4,9,178,119,5,304
SAL21926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21927,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,8,9,0,14
SAL21928,0,0,0,0,0,0,0,0,0,4,6,0,9,0,0,0,9,8,0,23
SAL21929,0,0,0,0,0,0,0,0,0,30,24,3,58,0,0,0,56,25,0,79
SAL21930,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,5,9,12,0,22
SAL21931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21932,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,7,0,13
SAL21933,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,3,4,9,0,12
SAL21934,0,0,0,0,0,0,3,0,4,200,99,17,321,13,4,20,340,157,6,503
SAL21935,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,5,4,0,16
SAL21936,0,0,0,0,0,0,0,0,0,10,10,3,27,0,0,0,27,13,0,39
SAL21937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21938,0,0,0,0,0,0,0,0,5,146,91,3,243,3,3,10,250,101,4,347
SAL21939,0,0,0,0,0,0,0,0,4,13,24,3,40,0,0,0,40,32,0,76
SAL21940,0,0,0,0,0,0,0,0,0,9,4,0,18,0,0,4,21,21,0,40
SAL21941,0,0,0,0,0,0,0,0,3,14,9,0,28,0,0,4,26,16,0,46
SAL21942,0,0,0,0,0,0,0,0,0,97,69,5,171,5,0,8,178,77,0,257
SAL21943,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,4,0,6
SAL21944,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,8,0,0,8
SAL21945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21947,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,5
SAL21948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL21952,3,8,0,0,0,8,3,16,23,380,316,51,748,39,36,75,816,792,29,1639
SAL21953,0,4,0,0,0,3,4,0,13,85,68,8,167,0,4,9,175,196,4,376
SAL21954,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,7
SAL21955,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,9,0,12
SAL21956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21959,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,3
SAL21960,4,0,0,0,0,3,7,6,12,102,151,24,281,21,23,43,329,390,11,728
SAL21961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21963,0,0,0,0,0,0,0,6,4,59,65,11,133,4,5,9,145,104,3,249
SAL21964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21965,0,0,0,0,0,0,0,0,5,34,43,12,91,4,0,3,95,52,0,149
SAL21966,0,0,0,0,0,0,8,4,11,155,128,11,295,9,20,31,325,194,12,530
SAL21967,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,3,7,8,0,16
SAL21968,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,11
SAL21969,0,0,0,0,0,0,0,0,0,29,24,5,61,0,0,5,58,31,0,94
SAL21970,0,0,0,0,0,0,0,0,3,36,62,10,102,3,5,6,112,81,0,196
SAL21971,0,0,0,0,0,0,0,3,6,274,181,13,473,13,11,18,497,280,10,784
SAL21972,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,12
SAL21973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21974,0,0,0,0,0,0,0,0,3,29,26,5,53,0,10,10,59,26,0,82
SAL21975,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,10
SAL21976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21981,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,8
SAL21982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21983,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,6
SAL21984,0,7,0,0,0,7,10,0,16,56,73,7,140,4,0,4,146,85,0,234
SAL21985,0,0,0,0,0,0,0,0,0,145,106,10,260,5,10,13,271,166,0,433
SAL21986,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,3,0,5
SAL21987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21991,0,0,0,0,0,0,0,0,0,3,6,0,5,0,0,0,5,4,0,10
SAL21992,0,0,0,0,0,0,0,0,0,4,6,0,10,0,0,0,14,13,0,18
SAL21993,0,0,0,0,0,0,0,0,0,4,4,0,13,0,0,0,14,17,0,33
SAL21994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21996,0,0,0,0,0,0,0,0,0,15,13,4,28,0,0,3,27,23,0,48
SAL21997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21998,0,0,0,0,0,0,0,0,0,88,57,5,158,4,5,7,163,95,0,256
SAL21999,0,0,0,0,0,0,0,0,0,5,3,5,11,0,0,0,11,0,0,10
SAL22000,0,0,0,0,0,0,4,0,6,93,67,6,167,0,9,7,180,134,3,312
SAL22001,0,0,0,0,0,0,0,0,5,82,73,9,161,9,4,11,168,117,0,292
SAL22002,3,3,0,0,0,3,0,5,6,110,72,20,199,0,5,3,206,168,9,385
SAL22003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22005,0,0,0,0,0,0,9,6,8,198,201,29,429,11,9,19,447,145,8,605
SAL22006,0,3,0,0,0,3,5,3,10,334,191,42,569,13,19,32,595,183,8,788
SAL22007,0,0,0,0,0,0,0,0,0,8,6,0,13,0,0,0,13,6,0,16
SAL22008,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,0
SAL22009,0,0,0,0,0,0,0,0,0,22,20,0,38,3,0,0,45,27,0,73
SAL22010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22011,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,6,9,0,12
SAL22012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22013,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL22014,0,0,0,0,0,0,5,3,8,17,37,3,58,0,0,0,58,44,3,103
SAL22015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL22016,0,0,0,0,0,0,0,0,0,127,67,11,208,3,7,7,216,106,3,324
SAL22017,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,6
SAL22018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22019,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8
SAL22020,0,0,0,0,0,0,0,0,6,8,10,0,18,5,0,5,25,11,0,36
SAL22021,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,5
SAL22022,0,0,0,0,0,0,0,0,0,6,3,0,7,0,5,5,11,4,0,15
SAL22023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22027,5,15,0,0,0,15,12,24,48,854,668,136,1654,50,58,112,1764,1010,38,2813
SAL22028,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,0,5
SAL22029,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,15,5,0,20
SAL22030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22031,0,0,0,0,0,0,0,0,0,11,5,0,13,0,0,0,13,4,0,19
SAL22032,0,0,0,0,0,0,0,0,0,17,14,0,27,0,0,0,27,12,0,41
SAL22033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL22035,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,7
SAL22036,0,0,0,0,0,0,0,0,4,22,11,0,36,0,0,0,43,27,0,67
SAL22037,0,3,0,0,0,3,5,0,8,189,122,24,333,3,3,7,342,148,5,492
SAL22038,0,0,0,0,0,0,0,0,0,43,24,7,74,0,0,4,80,44,0,123
SAL22039,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,10
SAL22040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22041,0,3,0,0,0,3,3,6,10,246,140,33,418,12,13,26,443,267,4,717
SAL22042,0,0,0,0,0,0,0,0,4,118,76,14,204,6,5,6,210,150,4,370
SAL22043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL22045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL22046,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,6
SAL22047,8,8,0,0,0,8,0,0,10,120,94,15,228,8,12,13,249,108,0,354
SAL22048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22049,0,0,0,0,0,0,5,0,7,32,33,9,75,0,3,3,78,45,0,130
SAL22050,0,0,0,0,0,0,0,0,0,36,38,3,83,0,0,0,84,37,0,127
SAL22051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL22052,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,9
SAL22053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22055,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL22056,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,10,0,19
SAL22057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22058,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,8
SAL22059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22062,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,4,0,6
SAL22063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22064,0,0,0,0,0,0,0,0,0,9,5,0,6,0,0,0,6,3,0,15
SAL22065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
SAL22066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8
SAL22067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL22073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL22075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
